"","Cancer","Ductal","Stroma","coordX","coordY"
"8x21",0.276996558662399,0.241346063304862,0.481657378032739,8,21
"8x22",0.290449767055108,0.285309318472541,0.424240914472351,8,22
"8x23",0.306111008686385,0.288705506984964,0.405183484328651,8,23
"8x24",0.325649713155336,0.264572649510898,0.409777637333766,8,24
"8x25",0.243884469183242,0.311079896029953,0.445035634786805,8,25
"8x26",0.203141220458213,0.203185322434069,0.593673457107718,8,26
"8x27",0.316884600069196,0.225931911248115,0.457183488682689,8,27
"8x28",0.224146853770163,0.222707990032958,0.553145156196878,8,28
"8x29",0.182823032133866,0.130105264500373,0.68707170336576,8,29
"8x30",0.252010569168723,0.252838015639247,0.49515141519203,8,30
"8x31",0.180786611712672,0.174847591535861,0.644365796751467,8,31
"8x32",0.185569494275247,0.142947388871719,0.671483116853033,8,32
"8x33",0.20306633022256,0.190501593183911,0.606432076593529,8,33
"8x34",0.148842159187719,0.169208094299128,0.681949746513152,8,34
"8x35",0.240171801492035,0.215491904356305,0.544336294151659,8,35
"8x36",0.306352280285739,0.248421659227333,0.445226060486927,8,36
"8x37",0.228158639356031,0.213855217509111,0.557986143134858,8,37
"8x38",0.252182683377092,0.217160961082609,0.5306563555403,8,38
"8x39",0.254461515137315,0.21455463861992,0.530983846242765,8,39
"8x40",0.262326910088894,0.145911420183492,0.591761669727614,8,40
"8x41",0.186525167786827,0.294573347306719,0.518901484906454,8,41
"8x42",0.193483176957873,0.174619692774434,0.631897130267693,8,42
"8x43",0.290367468080158,0.239185668882707,0.470446863037136,8,43
"8x44",0.194753968018916,0.180837150762422,0.624408881218661,8,44
"8x45",0.218906930642925,0.321328050361808,0.459765018995267,8,45
"8x46",0.198853887177091,0.15754316864406,0.643602944178849,8,46
"8x47",0.324839713335685,0.264770489806815,0.4103897968575,8,47
"8x48",0.300893248167027,0.205849373492546,0.493257378340427,8,48
"8x49",0.24910086092601,0.315062166527834,0.435836972546156,8,49
"9x0",0.471825968655285,0.281221400362358,0.246952630982357,9,0
"9x1",0.499920119516674,0.318379133856881,0.181700746626445,9,1
"9x2",0.489010157009678,0.316782047279639,0.194207795710683,9,2
"9x3",0.434875756137637,0.408260043358234,0.156864200504129,9,3
"9x4",0.44588382883982,0.376961951137,0.177154220023181,9,4
"9x5",0.500174170378555,0.315207615702859,0.184618213918586,9,5
"9x6",0.456013231017865,0.396290982259861,0.147695786722274,9,6
"9x7",0.461022026381195,0.345497675868982,0.193480297749823,9,7
"9x8",0.489561184229192,0.324803642173602,0.185635173597206,9,8
"9x9",0.504151553658063,0.318949728750476,0.176898717591461,9,9
"9x10",0.506551502145708,0.310735163404374,0.182713334449919,9,10
"9x11",0.458237448930106,0.36124909541883,0.180513455651064,9,11
"9x12",0.47437936770245,0.32770625874907,0.197914373548479,9,12
"9x13",0.411039076502438,0.386619303580326,0.202341619917235,9,13
"9x14",0.448463738067208,0.371254301563447,0.180281960369345,9,14
"9x15",0.466298164419487,0.336043711734303,0.19765812384621,9,15
"9x16",0.50054864424947,0.313753138282736,0.185698217467794,9,16
"9x17",0.476973760510396,0.31703217338584,0.205994066103765,9,17
"9x18",0.454835873013576,0.33932097281289,0.205843154173534,9,18
"9x19",0.414189422788035,0.427440181760132,0.158370395451833,9,19
"9x20",0.416706697794142,0.262611348675968,0.320681953529891,9,20
"9x21",0.363737494450009,0.269069632684814,0.367192872865177,9,21
"9x22",0.393876828877577,0.295438690674067,0.310684480448356,9,22
"9x23",0.367053935643584,0.235193411830185,0.397752652526231,9,23
"9x24",0.214504637896056,0.212360581121148,0.573134780982795,9,24
"9x25",0.288404386495616,0.187249361898995,0.524346251605389,9,25
"9x26",0.303979951304439,0.228645333946294,0.467374714749267,9,26
"9x27",0.297375314082732,0.207833727257345,0.494790958659923,9,27
"9x28",0.204876396740246,0.11497921965658,0.680144383603174,9,28
"9x29",0.275632096339232,0.257000637601632,0.467367266059136,9,29
"9x30",0.265618419542624,0.235729735336673,0.498651845120703,9,30
"9x31",0.129115100477059,0.20822611057015,0.662658788952792,9,31
"9x32",0.211251564320344,0.168777330418524,0.619971105261132,9,32
"9x33",0.193825694568447,0.142875464076504,0.663298841355049,9,33
"9x34",0.1765213335524,0.124376168767181,0.699102497680418,9,34
"9x35",0.201251372216127,0.174348676301201,0.624399951482671,9,35
"9x36",0.147327041226745,0.302401569043808,0.550271389729447,9,36
"9x37",0.219605787543556,0.29396231897437,0.486431893482074,9,37
"9x38",0.111463474325973,0.13081896373716,0.757717561936867,9,38
"9x39",0.143555680144668,0.175253381200605,0.681190938654727,9,39
"9x40",0.243656039422025,0.184339814692502,0.572004145885474,9,40
"9x41",0.201519225812454,0.254174227429493,0.544306546758053,9,41
"9x42",0.118032501516719,0.193469168226431,0.688498330256851,9,42
"9x43",0.236302389093236,0.278457805429001,0.485239805477763,9,43
"9x44",0.25728298103676,0.181066409154755,0.561650609808485,9,44
"9x45",0.20421860255603,0.188670641710353,0.607110755733618,9,45
"9x46",0.233656066013213,0.276989771133291,0.489354162853495,9,46
"9x47",0.206101348234138,0.201458216016151,0.592440435749711,9,47
"9x48",0.19829554554387,0.213365464023705,0.588338990432425,9,48
"9x49",0.175786171059463,0.254101995828439,0.570111833112098,9,49
"10x0",0.441217240134981,0.342759255839634,0.216023504025385,10,0
"10x1",0.43855186652537,0.394800459772238,0.166647673702392,10,1
"10x2",0.438823388630155,0.354893387113001,0.206283224256844,10,2
"10x3",0.472646699673695,0.357924487560075,0.169428812766231,10,3
"10x4",0.480229247486707,0.300295538010808,0.219475214502485,10,4
"10x5",0.518383915143759,0.312140370567964,0.169475714288277,10,5
"10x6",0.507024975093858,0.355287217813404,0.137687807092738,10,6
"10x7",0.502618729744646,0.307943963490415,0.189437306764939,10,7
"10x8",0.443858027779889,0.379943624418159,0.176198347801952,10,8
"10x9",0.485874530439474,0.313817285001307,0.200308184559219,10,9
"10x10",0.450135937947137,0.35865545240633,0.191208609646533,10,10
"10x11",0.451881377159202,0.343995113572388,0.20412350926841,10,11
"10x12",0.521383842037835,0.27457906948276,0.204037088479404,10,12
"10x13",0.4819312990158,0.331527438376513,0.186541262607687,10,13
"10x14",0.482471381511593,0.336170210876232,0.181358407612174,10,14
"10x15",0.452583279580139,0.36754461793413,0.179872102485731,10,15
"10x16",0.510522024155059,0.301803232096555,0.187674743748386,10,16
"10x17",0.465221191878191,0.330294142970479,0.204484665151331,10,17
"10x18",0.471637113142497,0.354646575998913,0.17371631085859,10,18
"10x19",0.50575109091794,0.349682805002478,0.144566104079582,10,19
"10x20",0.332238727660004,0.386174291947259,0.281586980392737,10,20
"10x21",0.345810819399777,0.242748582527743,0.41144059807248,10,21
"10x22",0.317582491076329,0.218701337171622,0.46371617175205,10,22
"10x23",0.252339178365408,0.269065846513237,0.478594975121355,10,23
"10x24",0.242408129816922,0.209226294049943,0.548365576133135,10,24
"10x25",0.237982035259449,0.144034813743537,0.617983150997014,10,25
"10x26",0.18403925306486,0.154710478893576,0.661250268041564,10,26
"10x27",0.215578301708626,0.140675301889539,0.643746396401834,10,27
"10x28",0.153026179646259,0.180302124272285,0.666671696081456,10,28
"10x29",0.138307446419972,0.206441977969205,0.655250575610823,10,29
"10x30",0.105822902083125,0.149600181345385,0.744576916571491,10,30
"10x31",0.202581105668483,0.187725343820348,0.609693550511169,10,31
"10x32",0.130562323819544,0.0980856656063415,0.771352010574115,10,32
"10x33",0.306692392456942,0.290078330773471,0.403229276769587,10,33
"10x34",0.176001498418785,0.0673740682843698,0.756624433296845,10,34
"10x35",0.175304840152461,0.103482954650484,0.721212205197056,10,35
"10x36",0.222293587382131,0.160063176771198,0.617643235846671,10,36
"10x37",0.243104137120554,0.261190342396984,0.495705520482461,10,37
"10x38",0.218710573956367,0.125063048260033,0.6562263777836,10,38
"10x39",0.190940037513927,0.19331573735433,0.615744225131743,10,39
"10x40",0.210576451284878,0.189431405163063,0.59999214355206,10,40
"10x41",0.245652879924074,0.154058565261348,0.600288554814578,10,41
"10x42",0.235625529828605,0.226431706613297,0.537942763558098,10,42
"10x43",0.246055361463559,0.257128025981948,0.496816612554493,10,43
"10x44",0.287826486403907,0.214715744247455,0.497457769348638,10,44
"10x45",0.190001076260057,0.204500091440861,0.605498832299082,10,45
"10x46",0.304307486629714,0.22509838764995,0.470594125720336,10,46
"10x47",0.21426323893691,0.220977368773833,0.564759392289257,10,47
"10x48",0.198316263757691,0.245152043985005,0.556531692257304,10,48
"10x49",0.216809400028071,0.270288066176743,0.512902533795186,10,49
"11x0",0.378802886574529,0.3726297805321,0.24856733289337,11,0
"11x1",0.359148331759404,0.34702103116054,0.293830637080056,11,1
"11x2",0.40588861448693,0.413157769812737,0.180953615700333,11,2
"11x3",0.422117230005346,0.399776732890864,0.17810603710379,11,3
"11x4",0.499595340323194,0.326678418164673,0.173726241512133,11,4
"11x5",0.47960439733869,0.305774051381316,0.214621551279995,11,5
"11x6",0.515641058704747,0.310998233985451,0.173360707309801,11,6
"11x7",0.410301394494537,0.413306367548037,0.176392237957426,11,7
"11x8",0.459418826433743,0.348555205576321,0.192025967989936,11,8
"11x9",0.505484789809101,0.346453483647811,0.148061726543089,11,9
"11x10",0.472635042539989,0.326941064752745,0.200423892707265,11,10
"11x11",0.465471152297673,0.325378310501507,0.209150537200819,11,11
"11x12",0.483615699201484,0.331178400663938,0.185205900134578,11,12
"11x13",0.510939830408895,0.306017376493519,0.183042793097586,11,13
"11x14",0.43193722536053,0.363710117108216,0.204352657531253,11,14
"11x15",0.481359462463872,0.318004275615091,0.200636261921038,11,15
"11x16",0.466744137200349,0.335070700598998,0.198185162200654,11,16
"11x17",0.431706597849245,0.336449474563457,0.231843927587297,11,17
"11x18",0.461330262270896,0.36226767838025,0.176402059348854,11,18
"11x19",0.430330882286842,0.25976442709464,0.309904690618518,11,19
"11x20",0.321955401376732,0.256927236255021,0.421117362368247,11,20
"11x21",0.38003457097858,0.302637309317024,0.317328119704396,11,21
"11x22",0.413181770526959,0.251091789430633,0.335726440042408,11,22
"11x23",0.316934350523576,0.212550604144868,0.470515045331556,11,23
"11x24",0.220610199772221,0.159667099035089,0.61972270119269,11,24
"11x25",0.244571936855471,0.231612710510297,0.523815352634231,11,25
"11x26",0.179609826373599,0.112365497060655,0.708024676565746,11,26
"11x27",0.16924645624542,0.134610390832572,0.696143152922008,11,27
"11x28",0.222405743260321,0.182215278229338,0.595378978510341,11,28
"11x29",0.234665307322823,0.142474206369025,0.622860486308152,11,29
"11x30",0.143335278268327,0.206315840907766,0.650348880823907,11,30
"11x31",0.180330143713164,0.182645192786967,0.637024663499869,11,31
"11x32",0.277268453426757,0.155575777053721,0.567155769519522,11,32
"11x33",0.165344093920511,0.11204279244581,0.722613113633679,11,33
"11x34",0.128194538421893,0.0785763974290292,0.793229064149078,11,34
"11x35",0.159639012291301,0.141893767102271,0.698467220606428,11,35
"11x36",0.177652362641489,0.142350548880502,0.679997088478008,11,36
"11x37",0.212594855418469,0.164375883884727,0.623029260696804,11,37
"11x38",0.197922624398348,0.27600022456066,0.526077151040992,11,38
"11x39",0.226943487725478,0.223273454287514,0.549783057987008,11,39
"11x40",0.167503408433786,0.174437226749292,0.658059364816922,11,40
"11x41",0.275185264203612,0.229875051129028,0.49493968466736,11,41
"11x42",0.210443255723893,0.160724205228353,0.628832539047754,11,42
"11x43",0.25695991554928,0.226318677767776,0.516721406682945,11,43
"11x44",0.175869987591366,0.25309291095249,0.571037101456144,11,44
"11x45",0.212971642259507,0.232084638341287,0.554943719399206,11,45
"11x46",0.211563540917348,0.280530739418293,0.507905719664359,11,46
"11x47",0.289002604592161,0.230011427198176,0.480985968209664,11,47
"11x48",0.2552398193329,0.271228782634914,0.473531398032187,11,48
"11x49",0.205388228341451,0.32523207019968,0.469379701458869,11,49
"12x0",0.436644133268672,0.29964477945205,0.263711087279278,12,0
"12x1",0.433450655253524,0.345362439734859,0.221186905011617,12,1
"12x2",0.516783242252233,0.303434697721412,0.179782060026355,12,2
"12x3",0.522727731862061,0.302251857524436,0.175020410613504,12,3
"12x4",0.511153290570831,0.308719954809341,0.180126754619828,12,4
"12x5",0.443649606700628,0.375906738996599,0.180443654302773,12,5
"12x6",0.481822780962482,0.37276425927405,0.145412959763468,12,6
"12x7",0.491494514500057,0.334097310476928,0.174408175023015,12,7
"12x8",0.418860624564122,0.424534757763424,0.156604617672454,12,8
"12x9",0.538123139118841,0.275056063560232,0.186820797320927,12,9
"12x10",0.494814570764392,0.322119465620989,0.183065963614619,12,10
"12x11",0.418727556147636,0.39914302458691,0.182129419265454,12,11
"12x12",0.508791361214732,0.325248847591833,0.165959791193435,12,12
"12x13",0.516760837276582,0.288302346132144,0.194936816591274,12,13
"12x14",0.501327866523298,0.320763542033951,0.177908591442751,12,14
"12x15",0.543261085921819,0.274708503159214,0.182030410918967,12,15
"12x16",0.493607870561848,0.293446269611455,0.212945859826697,12,16
"12x17",0.447925593268502,0.368803193067881,0.183271213663617,12,17
"12x18",0.465227792221036,0.332756864602537,0.202015343176427,12,18
"12x19",0.457961782067075,0.308748577232643,0.233289640700282,12,19
"12x20",0.399084596930086,0.263413577099659,0.337501825970256,12,20
"12x21",0.329775126088605,0.340333371173137,0.329891502738258,12,21
"12x22",0.308153679721716,0.276912849720697,0.414933470557587,12,22
"12x23",0.285422232293315,0.254120730882605,0.46045703682408,12,23
"12x24",0.194618367156331,0.152416078959807,0.652965553883862,12,24
"12x25",0.141333862005724,0.100419068862925,0.758247069131351,12,25
"12x26",0.240060534153272,0.117016907297565,0.642922558549162,12,26
"12x27",0.228997321224667,0.140528405337561,0.630474273437772,12,27
"12x28",0.0911802111130616,0.112848178106086,0.795971610780853,12,28
"12x29",0.187741116241839,0.140742293245509,0.671516590512653,12,29
"12x30",0.0992449746885952,0.0537308998895153,0.847024125421889,12,30
"12x31",0.148498711467292,0.105336406595659,0.74616488193705,12,31
"12x32",0.10638889522715,0.129297299296568,0.764313805476282,12,32
"12x33",0.208939609090643,0.162665847925617,0.62839454298374,12,33
"12x34",0.16306778916851,0.185281720859185,0.651650489972305,12,34
"12x35",0.15838013442658,0.213321721561585,0.628298144011835,12,35
"12x36",0.210910563514429,0.107278293805321,0.68181114268025,12,36
"12x37",0.25543976663423,0.160023388442603,0.584536844923167,12,37
"12x38",0.185216269510982,0.164461182339382,0.650322548149636,12,38
"12x39",0.1464436810729,0.158308581345801,0.695247737581299,12,39
"12x40",0.208602030749117,0.299319738207864,0.492078231043019,12,40
"12x41",0.202944263499311,0.123331121684109,0.67372461481658,12,41
"12x42",0.158480601409534,0.247124070616763,0.594395327973703,12,42
"12x43",0.291389566951998,0.267650604422175,0.440959828625827,12,43
"12x44",0.283256587571474,0.209957269327391,0.506786143101136,12,44
"12x45",0.267094866750247,0.248273579609726,0.484631553640027,12,45
"12x46",0.226760141554647,0.310736852103011,0.462503006342342,12,46
"12x47",0.227127545583496,0.229988393572376,0.542884060844128,12,47
"12x48",0.254745982701718,0.207860609275928,0.537393408022354,12,48
"12x49",0.241834105561159,0.271249140837501,0.48691675360134,12,49
"13x0",0.445673803583328,0.375754409732268,0.178571786684404,13,0
"13x1",0.483777079189961,0.358299561762147,0.157923359047892,13,1
"13x2",0.432151596660239,0.37839698187317,0.189451421466591,13,2
"13x3",0.475656799156874,0.336495798516374,0.187847402326753,13,3
"13x4",0.460756224053503,0.386355765117121,0.152888010829376,13,4
"13x5",0.519675631967499,0.30796751015106,0.172356857881441,13,5
"13x6",0.503275306598407,0.330920322200296,0.165804371201297,13,6
"13x7",0.489038827269876,0.311626367500733,0.199334805229391,13,7
"13x8",0.503960949767491,0.33835790036188,0.157681149870629,13,8
"13x9",0.451896649441318,0.343675353765731,0.204427996792951,13,9
"13x10",0.481818134172158,0.327742228457079,0.190439637370763,13,10
"13x11",0.44912004474354,0.355699251977704,0.195180703278756,13,11
"13x12",0.504586761850848,0.325620179327043,0.169793058822109,13,12
"13x13",0.527142900017608,0.298814198295526,0.174042901686865,13,13
"13x14",0.498336340412162,0.320777700314605,0.180885959273233,13,14
"13x15",0.384706642279016,0.394108630929305,0.22118472679168,13,15
"13x16",0.453645367834216,0.396223542704484,0.1501310894613,13,16
"13x17",0.501964709046502,0.330496466758699,0.167538824194799,13,17
"13x18",0.405731593936254,0.360833352994099,0.233435053069646,13,18
"13x19",0.395536386164106,0.29857044037069,0.305893173465204,13,19
"13x20",0.402231721864426,0.252296610177812,0.345471667957763,13,20
"13x21",0.344574442385182,0.243991085995618,0.4114344716192,13,21
"13x22",0.277449059284426,0.164715946565538,0.557834994150036,13,22
"13x23",0.253705373430341,0.191996359801481,0.554298266768178,13,23
"13x24",0.197342728728913,0.160737530849456,0.641919740421631,13,24
"13x25",0.24965342644815,0.206484745241564,0.543861828310287,13,25
"13x26",0.136137860805617,0.0923499922720787,0.771512146922304,13,26
"13x27",0.104990936040609,0.105618170467127,0.789390893492265,13,27
"13x28",0.124384869562502,0.0794762415445805,0.796138888892917,13,28
"13x29",0.0808265844987892,0.102356311053658,0.816817104447553,13,29
"13x30",0.108066075503779,0.0929009514637658,0.799032973032455,13,30
"13x31",0.0754216255043874,0.101625141873211,0.822953232622402,13,31
"13x32",0.100392367515605,0.0643943158417199,0.835213316642675,13,32
"13x33",0.132408687072357,0.0673369626524076,0.800254350275235,13,33
"13x34",0.123932983876864,0.112090908453443,0.763976107669694,13,34
"13x35",0.182637403634698,0.157941078415478,0.659421517949824,13,35
"13x36",0.144507279141379,0.265717217597384,0.589775503261237,13,36
"13x37",0.123467687938349,0.0550451285910809,0.82148718347057,13,37
"13x38",0.201300065391626,0.161073356996509,0.637626577611865,13,38
"13x39",0.266402344925217,0.217419341825278,0.516178313249505,13,39
"13x40",0.212121747480901,0.26489513854164,0.522983113977459,13,40
"13x41",0.19065761367038,0.219228172387959,0.590114213941661,13,41
"13x42",0.255623784147666,0.263473446575838,0.480902769276495,13,42
"13x43",0.256489255893439,0.18896783533358,0.554542908772981,13,43
"13x44",0.285698576771913,0.257779287798346,0.456522135429741,13,44
"13x45",0.233296002618456,0.221217451788219,0.545486545593325,13,45
"13x46",0.223110362921292,0.253201317398396,0.523688319680311,13,46
"13x47",0.224108289074748,0.262340068452482,0.51355164247277,13,47
"13x48",0.250620319435262,0.357607266149528,0.39177241441521,13,48
"13x49",0.203848838549106,0.261628431406586,0.534522730044308,13,49
"14x0",0.455398657724637,0.316264092949873,0.22833724932549,14,0
"14x1",0.355981979152503,0.299868803216288,0.344149217631209,14,1
"14x2",0.502620618278032,0.357068436563492,0.140310945158476,14,2
"14x3",0.477717714098777,0.339132450768593,0.18314983513263,14,3
"14x4",0.421552267675701,0.413019543145889,0.16542818917841,14,4
"14x5",0.458649129503958,0.327605496730853,0.213745373765189,14,5
"14x6",0.485013797771383,0.346199229426428,0.168786972802189,14,6
"14x7",0.47757329495167,0.331882790298783,0.190543914749547,14,7
"14x8",0.464952384526639,0.356043155638971,0.17900445983439,14,8
"14x9",0.517157935749526,0.297208618780021,0.185633445470453,14,9
"14x10",0.493990676271653,0.339337075721797,0.16667224800655,14,10
"14x11",0.510264358198553,0.319049712460794,0.170685929340653,14,11
"14x12",0.460262320026068,0.371783110651629,0.167954569322303,14,12
"14x13",0.422987507209925,0.378008357808416,0.199004134981659,14,13
"14x14",0.438865563144543,0.379872738243676,0.181261698611781,14,14
"14x15",0.472602784034076,0.34528080419482,0.182116411771105,14,15
"14x16",0.516211435497476,0.330161686354339,0.153626878148185,14,16
"14x17",0.477504990238561,0.384101083497197,0.138393926264241,14,17
"14x18",0.489314863946156,0.361596450664663,0.14908868538918,14,18
"14x19",0.430607554534749,0.322174774068131,0.24721767139712,14,19
"14x20",0.391884394604251,0.28796059938685,0.320155006008899,14,20
"14x21",0.245183026123694,0.15374433833389,0.601072635542416,14,21
"14x22",0.219921165324181,0.22822739386103,0.551851440814789,14,22
"14x23",0.202910252915354,0.20507470051758,0.592015046567066,14,23
"14x24",0.157201178651095,0.124648848294913,0.718149973053992,14,24
"14x25",0.0930095626094814,0.0801333758813897,0.826857061509129,14,25
"14x26",0.116001878907605,0.11373154966063,0.770266571431764,14,26
"14x27",0.0956791258602773,0.0990306792115552,0.805290194928168,14,27
"14x28",0.088667874772467,0.0963317045637322,0.815000420663801,14,28
"14x29",0.077261815964216,0.158994710048248,0.763743473987536,14,29
"14x30",0.085067429468813,0.14676062607418,0.768171944457007,14,30
"14x31",0.097911944002909,0.113060892972759,0.789027163024332,14,31
"14x32",0.104294191915502,0.094443265458342,0.801262542626156,14,32
"14x33",0.112941426613195,0.115502576150344,0.771555997236461,14,33
"14x34",0.0960151297616762,0.0736146976473863,0.830370172590938,14,34
"14x35",0.0964434142606403,0.14646517501734,0.75709141072202,14,35
"14x36",0.114650529613926,0.0730237691093002,0.812325701276774,14,36
"14x37",0.110633663847668,0.114388701891002,0.774977634261331,14,37
"14x38",0.144183731498818,0.233189739457274,0.622626529043908,14,38
"14x39",0.14151376481016,0.142029096681898,0.716457138507942,14,39
"14x40",0.220154153561361,0.175748292338201,0.604097554100438,14,40
"14x41",0.253120339060166,0.256854976146748,0.490024684793086,14,41
"14x42",0.181343136575876,0.282838165556936,0.535818697867188,14,42
"14x43",0.187798766993709,0.201789237841422,0.610411995164869,14,43
"14x44",0.169612210878704,0.255376385825886,0.57501140329541,14,44
"14x45",0.221431479919742,0.126042760052174,0.652525760028085,14,45
"14x46",0.235016488438422,0.21346634056617,0.551517170995407,14,46
"14x47",0.264264142694236,0.205931498629082,0.529804358676682,14,47
"14x48",0.21519518084686,0.34261854212692,0.44218627702622,14,48
"14x49",0.162124501088116,0.2543917625366,0.583483736375284,14,49
"15x0",0.442382963290816,0.414766549484296,0.142850487224888,15,0
"15x1",0.390728827712707,0.319800233426711,0.289470938860582,15,1
"15x2",0.431529529667802,0.30640072015307,0.262069750179128,15,2
"15x3",0.44141822282564,0.400317828465795,0.158263948708564,15,3
"15x4",0.392765672871434,0.385197369740805,0.222036957387761,15,4
"15x5",0.51657286650418,0.298654311667229,0.184772821828591,15,5
"15x6",0.454453574063537,0.344213770133041,0.201332655803422,15,6
"15x7",0.431177383354014,0.402359478312202,0.166463138333783,15,7
"15x8",0.461399170850619,0.349581279258745,0.189019549890636,15,8
"15x9",0.486658886212884,0.346527644328886,0.16681346945823,15,9
"15x10",0.501086213197943,0.357016978538333,0.141896808263724,15,10
"15x11",0.474188208124631,0.348403631067855,0.177408160807514,15,11
"15x12",0.482434378695958,0.345853136566079,0.171712484737963,15,12
"15x13",0.49451805314662,0.357240533069214,0.148241413784167,15,13
"15x14",0.467338129818957,0.343801532669153,0.18886033751189,15,14
"15x15",0.461990781201516,0.387067506662046,0.150941712136438,15,15
"15x16",0.488445807442491,0.343136185795354,0.168418006762155,15,16
"15x17",0.481060378502783,0.347255788714142,0.171683832783075,15,17
"15x18",0.398206718694664,0.343572663384824,0.258220617920512,15,18
"15x19",0.329941350336523,0.362674730188995,0.307383919474483,15,19
"15x20",0.313665255133317,0.205063593514402,0.48127115135228,15,20
"15x21",0.210881902623531,0.274037578397582,0.515080518978887,15,21
"15x22",0.207103354991762,0.219047288781653,0.573849356226584,15,22
"15x23",0.182665311471705,0.134358807825833,0.682975880702461,15,23
"15x24",0.133192883925826,0.0801115890437354,0.786695527030439,15,24
"15x25",0.108528833535935,0.0791936450364177,0.812277521427648,15,25
"15x26",0.098998721681032,0.0985054954251996,0.802495782893768,15,26
"15x27",0.123647798756618,0.080547052561367,0.795805148682015,15,27
"15x28",0.112880816953228,0.0715275632373854,0.815591619809387,15,28
"15x29",0.124051107325634,0.0507140832849046,0.825234809389462,15,29
"15x30",0.120135320101784,0.079883482189111,0.799981197709105,15,30
"15x31",0.108050036810789,0.103854465929031,0.78809549726018,15,31
"15x32",0.120508766035628,0.0765328486241047,0.802958385340268,15,32
"15x33",0.119188805082479,0.0604847271362545,0.820326467781266,15,33
"15x34",0.0974660207832431,0.138011669652729,0.764522309564028,15,34
"15x35",0.100729973491834,0.0906059226274288,0.808664103880737,15,35
"15x36",0.0939401878722166,0.0721941108699468,0.833865701257837,15,36
"15x37",0.101891680024992,0.118672709459846,0.779435610515162,15,37
"15x38",0.0674124587414041,0.0989791811063304,0.833608360152265,15,38
"15x39",0.143950170777528,0.097124645002354,0.758925184220118,15,39
"15x40",0.16990346355008,0.150753891120839,0.679342645329081,15,40
"15x41",0.165263669026133,0.180957534132977,0.65377879684089,15,41
"15x42",0.196058488775758,0.0954043798915541,0.708537131332688,15,42
"15x43",0.2322411389746,0.20871003233629,0.559048828689109,15,43
"15x44",0.234713413778099,0.27316078850073,0.492125797721172,15,44
"15x45",0.165229288863303,0.158295037657959,0.676475673478738,15,45
"15x46",0.232336776373878,0.274504991976651,0.493158231649471,15,46
"15x47",0.196884542287872,0.189941721063276,0.613173736648852,15,47
"15x48",0.127969110673806,0.209012542482809,0.663018346843385,15,48
"15x49",0.226526473976497,0.204818695864182,0.568654830159322,15,49
"16x0",0.415067200261862,0.27011050856802,0.314822291170117,16,0
"16x1",0.394993465915142,0.375274419315281,0.229732114769577,16,1
"16x2",0.492694163214341,0.29037871689696,0.2169271198887,16,2
"16x3",0.415955397661466,0.308742196812833,0.275302405525701,16,3
"16x4",0.456881316407397,0.342763064863659,0.200355618728944,16,4
"16x5",0.452587023440417,0.34070735647418,0.206705620085403,16,5
"16x6",0.512735180888709,0.342700863786262,0.144563955325028,16,6
"16x7",0.495805958066328,0.334109567009317,0.170084474924355,16,7
"16x8",0.453519335589881,0.349516959484787,0.196963704925332,16,8
"16x9",0.460592462579695,0.365930887410545,0.17347665000976,16,9
"16x10",0.430085293380799,0.395434523049625,0.174480183569575,16,10
"16x11",0.49710311606097,0.282210222427093,0.220686661511937,16,11
"16x12",0.441908118665051,0.390893112326198,0.167198769008751,16,12
"16x13",0.456028404135199,0.346246372107497,0.197725223757304,16,13
"16x14",0.482087868236093,0.318193481241909,0.199718650521998,16,14
"16x15",0.473388155271696,0.361433303210677,0.165178541517626,16,15
"16x16",0.431085793842841,0.356977221406968,0.21193698475019,16,16
"16x17",0.423170766096965,0.252593592209095,0.32423564169394,16,17
"16x18",0.393276586531269,0.285041918734237,0.321681494734494,16,18
"16x19",0.360165152210559,0.165060090494822,0.474774757294619,16,19
"16x20",0.35371424536139,0.212557269109095,0.433728485529515,16,20
"16x21",0.253990321521773,0.148045162742868,0.597964515735359,16,21
"16x22",0.239388250426758,0.219676752029405,0.540934997543837,16,22
"16x23",0.142229452495031,0.107530192718814,0.750240354786155,16,23
"16x24",0.095578485224006,0.0843784644165741,0.82004305035942,16,24
"16x25",0.0857218300261923,0.166886318148296,0.747391851825512,16,25
"16x26",0.0929238950842953,0.10184600774675,0.805230097168955,16,26
"16x27",0.086006385805971,0.0470607949261092,0.86693281926792,16,27
"16x28",0.0986377092619668,0.0389329455898489,0.862429345148184,16,28
"16x29",0.105678219061407,0.0904888865018115,0.803832894436781,16,29
"16x30",0.115892559499878,0.0392332139908095,0.844874226509312,16,30
"16x31",0.0876208523781488,0.0905030324943969,0.821876115127454,16,31
"16x32",0.116156678912219,0.0463420224961997,0.837501298591581,16,32
"16x33",0.0881086547260774,0.104630256577205,0.807261088696718,16,33
"16x34",0.0844297097612584,0.107727334937136,0.807842955301605,16,34
"16x35",0.0885329990376112,0.0711934476316508,0.840273553330738,16,35
"16x36",0.0965332580033196,0.0895073808382907,0.81395936115839,16,36
"16x37",0.113426241604996,0.13833349673305,0.748240261661954,16,37
"16x38",0.116843809727204,0.184787767448273,0.698368422824523,16,38
"16x39",0.150308057849662,0.0912476602694947,0.758444281880844,16,39
"16x40",0.192338495818906,0.22199767610325,0.585663828077844,16,40
"16x41",0.145413335914829,0.117934139430041,0.736652524655131,16,41
