"","mDCs","Macrophages","Mast","Monocytes"
"12x41",0.412318815735145,0.135678261133595,0.355539584681667,0.0964633384495934
"12x42",0.104347110715769,0.226474527712082,0.530482852719537,0.138695508852613
"12x43",0.461232353144147,0.0702968636977551,0.372233417967966,0.0962373651901322
"12x44",0.461720572563479,0.0601342596613579,0.364167145306895,0.113978022468268
"12x45",0.383010070182964,0.0477251800603941,0.407586812208039,0.161677937548602
"12x46",0.373578853602454,0.162524287173463,0.416112144764132,0.0477847144599505
"12x47",0.404960035201177,0.1098463524176,0.388938537290409,0.0962550750908127
"12x48",0.375766993741209,0.175715585925238,0.372119637857996,0.0763977824755565
"12x49",0.373688643852543,0.130538073139684,0.413955626475804,0.0818176565319696
"13x0",0.362754979070352,0.0570182301401307,0.517834742618093,0.0623920481714243
"13x1",0.360020203883874,0.0592869410317484,0.506554846198661,0.0741380088857165
"13x2",0.381594010472263,0,0.505090091259717,0.11331589826802
"13x3",0.456675881286318,0.00446995085987843,0.464064572563755,0.0747895952900484
"13x4",0.434139510402352,0,0.45914283598196,0.106717653615688
"13x5",0.399121641245378,0.0126008822755507,0.470896526771883,0.117380949707188
"13x6",0.407835975741633,0.0308178436771874,0.464612552398847,0.0967336281823331
"13x7",0.445579737057272,0.025429637220928,0.45357196383063,0.075418661891171
"13x8",0.400921181126192,0.0650926483956358,0.427823337604648,0.106162832873524
"13x9",0.447873985548911,0.00982585273288616,0.439315809781713,0.10298435193649
"13x10",0.300466671413736,0.0167501290951269,0.540551345369507,0.142231854121631
"13x11",0.321683773842293,0.0488272234605968,0.516676182453141,0.11281282024397
"13x12",0.400992641793343,0,0.473191629312321,0.125815728894336
"13x13",0.432373154608811,0.00671409605980695,0.450165590445525,0.110747158885857
"13x14",0.412820695685629,0.0461864729288757,0.507203538357592,0.0337892930279033
"13x15",0.41835190606333,0.0667052581443891,0.49081507097195,0.0241277648203314
"13x16",0.378789835628351,0,0.499296136643976,0.121914027727674
"13x17",0.453789326992497,0.00196574478344567,0.476468483458688,0.0677764447653697
"13x18",0.409665330767393,0.0167926238812088,0.51777719580826,0.0557648495431381
"13x19",0.425990129380904,0.0286826739049051,0.484274418535719,0.0610527781784715
"13x20",0.383679751759445,0.0349948404892971,0.479893550627049,0.10143185712421
"13x21",0.444101155578799,0.0202238008587763,0.42982836823373,0.105846675328695
"13x22",0.431799465914708,0.065645669607108,0.418379229709482,0.0841756347687018
"13x23",0.422546758948447,0.0551925219955242,0.373105672384376,0.149155046671653
"13x24",0.304487518051418,0.150935934733323,0.390036853444743,0.154539693770516
"13x25",0.293309255281381,0.122539238334152,0.436067009288403,0.148084497096064
"13x26",0.461148546168974,0.118613792861521,0.303929584189822,0.116308076779683
"13x27",0.313115744272185,0.102204555638269,0.452188598867238,0.132491101222308
"13x28",0.292749621980266,0.125287511350088,0.453255172749624,0.128707693920023
"13x29",0.0782983467556127,0.150174095382467,0.543566453239974,0.227961104621946
"13x30",0.535053821666256,0.0486023161502283,0.254352895140604,0.161990967042911
"13x31",0.482115534993514,0.155691669350987,0.281774138352835,0.0804186573026642
"13x32",0.261716509149822,0.207899161372746,0.408336979213534,0.122047350263899
"13x33",0.5093122933041,0.159500022018497,0.237214025874456,0.093973658802947
"13x34",0.327970620750249,0.215541370527057,0.335195456313363,0.12129255240933
"13x35",0.288075433911105,0.0296469907852478,0.551090479602756,0.131187095700891
"13x36",0.216127262536479,0.152489238726963,0.495774498731684,0.135609000004874
"13x37",0.513168652626005,0.108030619832806,0.234084997516343,0.144715730024846
"13x38",0.282497966338162,0.0874362847102034,0.50760762318652,0.122458125765115
"13x39",0.447053746552889,0.0413498951011682,0.426250699129546,0.0853456592163977
"13x40",0.447375700613886,0.0812254589827344,0.340545027266163,0.130853813137217
"13x41",0.54196856549645,0.0403269337118914,0.327147034015711,0.0905574667759475
"13x42",0.450178647883001,0.0362504993490664,0.388482596106985,0.125088256660947
"13x43",0.325741130421026,0.108509616325769,0.451302715929515,0.11444653732369
"13x44",0.388642766638221,0.0754692040745414,0.407468896426021,0.128419132861217
"13x45",0.491815553619347,0.0339544797715224,0.339808656727807,0.134421309881324
"13x46",0.51457961921194,0.0956027369553338,0.318670736787871,0.0711469070448555
"13x47",0.391152770672207,0.129101297041071,0.39266751302768,0.0870784192590423
"13x48",0.347678021548522,0.185516409771604,0.371733732968562,0.095071835711312
"13x49",0.445996870149793,0.0388308061272711,0.386454825080345,0.12871749864259
"14x0",0.517606326393337,0.039345253923056,0.403887454309697,0.0391609653739096
"14x1",0.428908513670688,0.0085632135811698,0.447044988788548,0.115483283959595
"14x2",0.485395799602739,0,0.462300166322216,0.0523040340750446
"14x3",0.464363687274792,0.00584474979450656,0.399521620276515,0.130269942654187
"14x4",0.380508972238911,0.0018415130812001,0.500089749200514,0.117559765479375
"14x5",0.477304624761478,0.0142342997013209,0.430004218340562,0.0784568571966391
"14x6",0.413357930022551,0,0.457401712648101,0.129240357329348
"14x7",0.412093622114146,0.0192449098327217,0.452936258807866,0.115725209245266
"14x8",0.460626673857767,0.0012678841291574,0.408701605863808,0.129403836149267
"14x9",0.340733508910597,0.0176790220289635,0.513986286115992,0.127601182944448
"14x10",0.407131750997579,0.0221455322942575,0.494885817099792,0.075836899608372
"14x11",0.461003739196433,0.0142623330007754,0.43032663279288,0.0944072950099121
"14x12",0.375472822371204,0.027466978619366,0.509728842698125,0.0873313563113043
"14x13",0.48498317646855,0,0.412396329346625,0.102620494184824
"14x14",0.358459430686821,0,0.541402292726284,0.100138276586895
"14x15",0.422642389246306,0.0472856437179793,0.492948754240137,0.0371232127955781
"14x16",0.386605075056648,0.0355449727985203,0.467374455231995,0.110475496912837
"14x17",0.417087861394329,0.0394069071946439,0.45452752350275,0.088977707908277
"14x18",0.451062340569064,0.00538950581077933,0.479031708690434,0.0645164449297229
"14x19",0.361283373315487,0.106263200469874,0.458362836551647,0.074090589662992
"14x20",0.43174276921086,0.0463171523408367,0.411438577935503,0.1105015005128
"14x21",0.42723324256049,0.0158439417856516,0.437164007316527,0.119758808337332
"14x22",0.458928208946399,0.0418958525845628,0.407815271855221,0.0913606666138176
"14x23",0.534135231958173,0.0311318167488049,0.350138820058094,0.0845941312349273
"14x24",0.467280520190685,0.0835407677585517,0.335322084090528,0.113856627960235
"14x25",0.45740977465822,0.10384866806992,0.248412478369868,0.190329078901992
"14x26",0.545267847035932,0.0764295293562846,0.278523008018954,0.0997796155888289
"14x27",0.53953922575304,0.0970467858426401,0.195634703881593,0.167779284522727
"14x28",0.538735272166484,0.12642866000118,0.229207535773337,0.105628532058998
"14x29",0.492442974342703,0.0490216421676123,0.356753581466001,0.101781802023684
"14x30",0.492732478758507,0.0995083359899659,0.324011151886434,0.0837480333650932
"14x31",0.514889919829726,0.0739155412099319,0.251245472868343,0.159949066092
"14x32",0.478133610456618,0.0575591074516722,0.289522999574519,0.174784282517191
"14x33",0.576658107588378,0.0384557086119072,0.251572684592393,0.133313499207322
"14x34",0.42130353863733,0.146003422835843,0.26317257259711,0.169520465929716
"14x35",0.417912692769211,0.0482995073396525,0.38408481604663,0.149702983844506
"14x36",0.190307428956387,0.293045557715591,0.341237598799657,0.175409414528365
"14x37",0.533197699682982,0.114323008290675,0.310335635466018,0.0421436565603248
"14x38",0.301694270176463,0.00839256390438735,0.530111284959335,0.159801880959814
"14x39",0.391770184313123,0.0538136583550742,0.415616764423277,0.138799392908525
"14x40",0.42896568392936,0.104514121592193,0.325502759713338,0.141017434765108
"14x41",0.493702234567796,0.0194957145083516,0.390495007168394,0.0963070437554585
"14x42",0.402889205704514,0.0635575779875019,0.45356260234559,0.0799906139623941
"14x43",0.608847217756266,0.0460247412114564,0.239377769719902,0.105750271312376
"14x44",0.508030605528133,0.0422738988431957,0.378648039885422,0.0710474557432487
"14x45",0.337996535102785,0.140458520714205,0.396655344458588,0.124889599724422
"14x46",0.246965573047457,0.156363660253766,0.521786642728353,0.0748841239704238
"14x47",0.415719815267375,0.093998057604389,0.370843346576639,0.119438780551597
"14x48",0.212208545299132,0.106009438768167,0.539509554189056,0.142272461743646
"14x49",0.444029116455593,0.119900926635428,0.37267416236001,0.0633957945489695
"15x0",0.365445791705522,0.0309344800221216,0.519814246215628,0.0838054820567281
"15x1",0.462951914122722,0,0.428221223284742,0.108826862592536
"15x2",0.280454677924326,0.0171721053905074,0.603609416276821,0.0987638004083459
"15x3",0.448670575733858,0.0170440594144756,0.455401679328617,0.0788836855230488
"15x4",0.39779579077698,0.00128662448070946,0.527187658221818,0.0737299265204927
"15x5",0.420444550006035,0.00129800770643528,0.4457680360131,0.132489406274429
"15x6",0.375941182780179,0.00131146158283578,0.509725951163136,0.113021404473849
"15x7",0.422325024362571,0,0.482379335743045,0.0952956398943839
"15x8",0.377553897383121,2.43648161432783e-05,0.524700402904366,0.0977213348963698
"15x9",0.434327760138934,0,0.436652583151172,0.129019656709893
"15x10",0.432755821189522,0,0.451113133212023,0.116131045598455
"15x11",0.363723086885764,0.144621663230385,0.376175759474201,0.11547949040965
"15x12",0.433564176509071,0.00158321531454799,0.487731506492386,0.0771211016839947
"15x13",0.494811744749887,0.021564481907226,0.415025598568786,0.0685981747741009
"15x14",0.446339246493534,0.0027579150921874,0.463991721128737,0.0869111172855418
"15x15",0.51379992530165,0.0677141197596748,0.284339243782551,0.134146711156125
"15x16",0.387953749291871,0,0.499857067873757,0.112189182834372
"15x17",0.395260257957741,0.00733114124680927,0.512203509133931,0.0852050916615187
"15x18",0.306975522848335,0.0435721319427784,0.562015696574714,0.087436648634172
"15x19",0.333120473535513,0.0464335520253121,0.546751535180946,0.073694439258229
"15x20",0.379044799623538,0.0467764579840231,0.494976011218324,0.0792027311741147
"15x21",0.40524822433358,0.0780523518683635,0.427885513467305,0.0888139103307519
"15x22",0.348489889923241,0.0540161672033512,0.480893961388668,0.11659998148474
"15x23",0.458844259678227,0.159736716199162,0.283792521790113,0.0976265023324978
"15x24",0.646582706589068,0.0569051411634071,0.204644517166652,0.091867635080873
"15x25",0.409031495974095,0.0881840698111425,0.336949790458012,0.165834643756751
"15x26",0.339628344074591,0.110503146147342,0.430568056060077,0.11930045371799
"15x27",0.448624112781748,0.0906286648967897,0.348184802495916,0.112562419825546
"15x28",0.421767774160242,0.122024566522547,0.329129910432798,0.127077748884414
"15x29",0.438429312613872,0.0868887253041826,0.320591118313711,0.154090843768234
"15x30",0.514524530497554,0.153790125819125,0.202618546983278,0.129066796700043
"15x31",0.486477537166892,0.0556439686691344,0.313702560577304,0.14417593358667
"15x32",0.412445934882125,0.137887996992565,0.354690580785044,0.0949754873402661
"15x33",0.463711212670972,0.14986386837498,0.269996328311391,0.116428590642657
"15x34",0.462478295170717,0.121095249523583,0.310877787666142,0.105548667639558
"15x35",0.41618626836891,0.0967875646027981,0.370148183050647,0.116877983977644
"15x36",0.413261315601945,0.160462220600069,0.278165250294445,0.148111213503541
"15x37",0.554722880835141,0.0961077714748308,0.238112887548008,0.11105646014202
"15x38",0.286376001620681,0.175843145619499,0.356755901532962,0.181024951226857
"15x39",0.476760092624406,0.114951192215786,0.294493399167521,0.113795315992288
"15x40",0.433673968614705,0.0680609615261733,0.335648076317745,0.162616993541376
"15x41",0.452713172150656,0.125059532120108,0.295723093550077,0.126504202179159
"15x42",0.379146007939669,0.170297148355809,0.3310957140875,0.119461129617022
"15x43",0.302494155387488,0.123252322296985,0.45639903618535,0.117854486130177
"15x44",0.477641786084004,0.0448770700795738,0.398045904251403,0.0794352395850185
"15x45",0.511190632665454,0.0628836302409314,0.306809871912524,0.11911586518109
"15x46",0.423453440312789,0.0547550567996512,0.424769732057689,0.0970217708298705
"15x47",0.493471557263347,0.0498812009549986,0.361387457300053,0.0952597844816009
"15x48",0.403476959364086,0.0808616569160098,0.369106465198654,0.14655491852125
"15x49",0.48348192359772,0.0632635682949349,0.344726519467309,0.108527988640036
"16x0",0.348955074296429,0.0162979580752438,0.538783192508697,0.0959637751196306
"16x1",0.5024552957112,0.0233584746997748,0.381410010374813,0.0927762192142124
"16x2",0.388233134048322,0.0686083941642673,0.445478053935597,0.0976804178518133
"16x3",0.331295497669343,0.0528934992046038,0.496437940896467,0.119373062229586
"16x4",0.46407023293446,0,0.377881976396878,0.158047790668661
"16x5",0.379605279084442,0,0.482016197471505,0.138378523444053
"16x6",0.395521899227158,0.0397497792604579,0.496504676046628,0.0682236454657554
"16x7",0.385440587908557,0.00582719331066065,0.522550636118545,0.0861815826622372
"16x8",0.419442428308797,0.0173632317819909,0.430132109788408,0.133062230120804
"16x9",0.352321431963391,0.003085461324979,0.554907236979387,0.0896858697322428
"16x10",0.379144901067046,0,0.502678222251193,0.118176876681761
"16x11",0.391251256807592,0,0.503830152388973,0.104918590803435
"16x12",0.349531006800781,0.0285751747021127,0.551052196195053,0.0708416223020526
"16x13",0.370624588868205,0,0.511498134963538,0.117877276168257
"16x14",0.425255834886013,0.00159524522873875,0.48855820876884,0.0845907111164084
"16x15",0.510614431397828,0.0281677228427824,0.401220021411833,0.0599978243475567
"16x16",0.394503933190134,0.00386528565543343,0.536559788184451,0.065070992969981
"16x17",0.468409686992071,0.0372816002824424,0.393793725744764,0.100514986980722
"16x18",0.321893202480581,0.0652359245312525,0.542199683937553,0.0706711890506134
"16x19",0.411837238565482,0.0647690209362793,0.428834194029355,0.094559546468884
"16x20",0.311716588331477,0.0616727135327712,0.48153520901551,0.145075489120242
"16x21",0.497400160646493,0.0594991034647598,0.339896784628982,0.103203951259765
"16x22",0.466599565771526,0.119119757967368,0.368127716247253,0.0461529600138529
"16x23",0.604634091176033,0.0609030741847674,0.240934541887495,0.0935282927517048
"16x24",0.605603498383541,0.0955993107772819,0.175062003167574,0.123735187671603
"16x25",0.570137411350964,0.0656299820546862,0.283826572552918,0.0804060340414321
"16x26",0.597272214894173,0.0378506465032499,0.219338994360662,0.145538144241915
"16x27",0.284396747336173,0.244513620096569,0.238061161832464,0.233028470734793
"16x28",0.34309791958086,0.240073003196048,0.250618851915522,0.16621022530757
"16x29",0.579326928902613,0.0687594657192049,0.208600698339444,0.143312907038738
"16x30",0.282353099916915,0.212010143024209,0.309426674692995,0.196210082365881
"16x31",0.483348549270854,0.124579029966923,0.257037408115524,0.135035012646699
"16x32",0.342629237852372,0.195328471813463,0.313066821752658,0.148975468581506
"16x33",0.538837092108112,0.0295817471985007,0.252364885745922,0.179216274947465
"16x34",0.466103265790893,0.136151316060702,0.288104242213269,0.109641175935136
"16x35",0.540689568396533,0.121649451319816,0.246314316161363,0.0913466641222881
"16x36",0.50770900619138,0.0605717272462372,0.257781933357007,0.173937333205376
"16x37",0.459295713236827,0.11022980348547,0.277950270847287,0.152524212430416
"16x38",0.422853035550619,0.129769888263205,0.333330518637064,0.114046557549113
"16x39",0.494042125847198,0.130450552359221,0.286163776165035,0.0893435456285458
"16x40",0.338945051883069,0.138780442179151,0.398678955480931,0.123595550456849
"16x41",0.66844104032532,0.00482064430043087,0.279276458624118,0.0474618567501314
"16x42",0.344894328737568,0.13494778118898,0.469098264944319,0.0510596251291336
"16x43",0.0737870862567648,0.162024609939206,0.620024836700245,0.144163467103785
"16x44",0.574263562227213,0.0511529148070623,0.29692373855757,0.0776597844081552
"16x45",0.253132561901336,0.106880590714422,0.483590162017865,0.156396685366378
"16x46",0.442054522115291,0.0931766842918939,0.384191113192103,0.0805776804007117
"16x47",0.403318155977937,0.104826715434498,0.354406165524111,0.137448963063454
"16x48",0.396548910610146,0.113021669081463,0.376928924453256,0.113500495855136
"16x49",0.322341850587487,0.181724825197458,0.424127058969039,0.0718062652460148
"17x0",0.340594138879025,0.00922931021212858,0.52395615342975,0.126220397479097
"17x1",0.393851751873013,0.0778483288908741,0.418162779336076,0.110137139900038
"17x2",0.354505484013806,0.0234196936356674,0.563581249063889,0.0584935732866371
"17x3",0.361178005361779,0,0.516569954204,0.122252040434221
"17x4",0.348339724863487,0.0879029476630479,0.52373371636582,0.0400236111076446
"17x5",0.368703439016121,0.0647262522055327,0.489715292029233,0.0768550167491135
"17x6",0.404021758468411,0.00155318566796695,0.514705890721433,0.0797191651421889
"17x7",0.405963649057634,0,0.477558371187319,0.116477979755046
"17x8",0.364682678869582,0.000356872257565387,0.568801503971514,0.0661589449013388
"17x9",0.486143874904621,0.00633706745296805,0.466849692308271,0.0406693653341398
"17x10",0.450424280823843,0,0.460538482031666,0.089037237144491
"17x11",0.454013376506661,0.0374342161097788,0.422669386896354,0.0858830204872059
"17x12",0.409444434093213,0,0.460654353692544,0.129901212214242
"17x13",0.382571986591429,0.0199325253601505,0.427090037710265,0.170405450338156
"17x14",0.417675992305852,0.0609637040625731,0.477748941336584,0.043611362294991
"17x15",0.368255845686087,0.0209266027144355,0.478784702223346,0.132032849376131
"17x16",0.496323709259565,0.0493583508176448,0.398265079649319,0.0560528602734711
"17x17",0.24810070249569,0.0517314750208617,0.576629878023665,0.123537944459784
"17x18",0.415911091929354,0.052525977827279,0.419003224297027,0.11255970594634
"17x19",0.237979839821334,0.10453705066847,0.535672998713475,0.121810110796721
"17x20",0.421647165544663,0.133642207261526,0.383790067544335,0.0609205596494753
"17x21",0.375866043435914,0.150841010965598,0.414776689994752,0.0585162556037359
"17x22",0.37493665946022,0.159386003486585,0.383580214745546,0.0820971223076499
"17x23",0.366537547351532,0.110475875890532,0.394498746427644,0.128487830330292
"17x24",0.128507312600295,0.169869011217052,0.567844477146144,0.13377919903651
"17x25",0.604829239927032,0.137306252447389,0.155218004913289,0.10264650271229
"17x26",0.527111468576771,0.138288846048454,0.244702912763409,0.0898967726113654
"17x27",0.454050242834703,0.10205068982933,0.283271766163512,0.160627301172456
"17x28",0.362851892043065,0.0825381329789936,0.392495455818314,0.162114519159627
"17x29",0.523396334692677,0.0635911428887742,0.295874673044069,0.11713784937448
"17x30",0.606741722232375,0.0403329874220511,0.234919160482586,0.118006129862988
"17x31",0.456850817108968,0.0541610062509398,0.27449482362254,0.214493353017552
"17x32",0.577843262538648,0.033415507658059,0.256950213399284,0.131791016404009
"17x33",0.490806160668186,0.112332033063524,0.29675609160728,0.10010571466101
"17x34",0.173887772697142,0.190471798988349,0.465172458046082,0.170467970268427
"17x35",0.486490172801782,0.0692667322568844,0.295882211572252,0.148360883369082
"17x36",0.544939138029039,0.15952039755754,0.221306561215478,0.0742339031979428
"17x37",0.549789672871382,0.0862109384916518,0.261364634635414,0.102634754001552
"17x38",0.516752927322707,0.0398625929072787,0.273985681261927,0.169398798508087
"17x39",0.449428318659892,0.0838643042994525,0.361566223551333,0.105141153489322
"17x40",0.449330179808229,0.0640981584875675,0.337118205539068,0.149453456165136
"17x41",0.402184411561303,0.0756159108655746,0.37567524590122,0.146524431671903
"17x42",0.356342170572777,0.129406919147778,0.451322033204975,0.0629288770744707
"17x43",0.450633659309881,0.0744751595467197,0.351044833743127,0.123846347400272
"17x44",0.473982032562407,0.11869461522845,0.330538322835642,0.0767850293735015
"17x45",0.236783978987341,0.136873539223809,0.47008905308866,0.156253428700189
"17x46",0.2836983542706,0.0523737711219781,0.469498859015886,0.194429015591536
"17x47",0.377710502297068,0.0927700747033914,0.414662251845417,0.114857171154124
"17x48",0.416494826867802,0.0465755546016704,0.401282277931254,0.135647340599273
"17x49",0.304084151027532,0.128015699268883,0.461143218872407,0.106756930831177
"18x0",0.312006432359501,0.0935202792519643,0.494446183512234,0.100027104876301
"18x1",0.36211223217882,0.0229982194272691,0.493410451160962,0.121479097232949
"18x2",0.343425264612221,0.105418985257092,0.445242695656355,0.105913054474333
"18x3",0.396351746156216,0.0224214842410065,0.509002616565077,0.0722241530377007
"18x4",0.386059030687794,0,0.518742297590484,0.0951986717217217
"18x5",0.394667788935119,0.00191970105877894,0.491178134518654,0.112234375487448
"18x6",0.370782048654726,0.0414702331876415,0.454377570451781,0.133370147705852
"18x7",0.413972497065609,0,0.42363843464112,0.162389068293271
"18x8",0.436140224471518,0,0.46829643969718,0.0955633358313023
"18x9",0.412465292573705,0.000114293517865385,0.468759988934995,0.118660424973435
"18x10",0.285061429895007,0,0.561500699706105,0.153437870398888
"18x11",0.390034183456977,0.0350842745699904,0.515662648171791,0.0592188938012419
"18x12",0.349885118849304,0,0.495220666851672,0.154894214299024
"18x13",0.47189001197368,0.0751981120366105,0.370733873797187,0.0821780021925217
"18x14",0.461866086622256,0.0195474115874064,0.42941610987013,0.0891703919202077
"18x15",0.416021857855361,0,0.419948151153183,0.164029990991456
"18x16",0.400733292825079,0.0183580850146755,0.514387343174876,0.0665212789853691
"18x17",0.315895438498129,0.0556994555956698,0.567314317580426,0.0610907883257751
"18x18",0.343952536379362,0.0747122787870285,0.505733643746279,0.0756015410873308
"18x19",0.478047768730867,0.05621467519105,0.374947039710235,0.0907905163678473
"18x20",0.193690803656353,0.141941381201195,0.453168022060347,0.211199793082106
"18x21",0.525965921630936,0.0615344980880442,0.320484691358426,0.092014888922594
"18x22",0.395014076404649,0.0818222873597172,0.389544087521127,0.133619548714506
"18x23",0.505635739454332,0.12868714376316,0.263391496537919,0.102285620244589
"18x24",0.294127413044182,0.0980007005326736,0.439015848227358,0.168856038195786
"18x25",0.578002567899967,0.0425594082991893,0.280673095243023,0.0987649285578202
"18x26",0.551023196422287,0.0668752246219699,0.294217077542597,0.0878845014131458
"18x27",0.567464323154913,0.0581320147788797,0.282552910831418,0.0918507512347885
"18x28",0.462712525174841,0.114583629914756,0.316517230426025,0.106186614484378
"18x29",0.45896011549579,0.17632376594255,0.293122607755096,0.0715935108065636
"18x30",0.55004978084964,0.0805125234839646,0.225918576698456,0.143519118967939
"18x31",0.609125570218908,0.0595330028729654,0.225253732763786,0.106087694144341
"18x32",0.477272432613348,0.106269721875667,0.294553527889759,0.121904317621225
"18x33",0.380282026496993,0.0859746968439357,0.391677605155929,0.142065671503142
"18x34",0.303840820707571,0.0813455770639057,0.499340983044196,0.115472619184327
"18x35",0.507984509757337,0.108139397492352,0.265256229093189,0.118619863657123
"18x36",0.582618398006985,0.0381971447045828,0.283072507994183,0.0961119492942487
"18x37",0.524467822258248,0.0788811745304876,0.258239062304359,0.138411940906905
"18x38",0.462759756931695,0.0546684555492833,0.342227194322408,0.140344593196613
"18x39",0.342186173427659,0.121342865870817,0.355949688113803,0.180521272587721
"18x40",0.329788856084883,0.117864125776874,0.41483701997461,0.137509998163633
"18x41",0.270169277604887,0.114918451924164,0.395526088562696,0.219386181908253
"18x42",0,0.270671990543758,0.618532720220534,0.110795289235708
"18x43",0.24837875213478,0.155371567043243,0.462130056040003,0.134119624781974
"18x44",0.451233019030805,0.117851942350881,0.319068268132625,0.11184677048569
"18x45",0.50382787574808,0.00778336247198185,0.359250539068366,0.129138222711571
"18x46",0.435976352724344,0.0115755048839788,0.434142298696511,0.118305843695166
"18x47",0.311622803171607,0.164376733938333,0.401136322002952,0.122864140887108
"18x48",0.518147675985893,0.0327623446483235,0.342609601542741,0.106480377823042
"18x49",0.279120526440076,0.0831432131917402,0.505759116125329,0.131977144242855
"19x0",0.324418188229992,0.0509323675278156,0.520642350204424,0.104007094037768
"19x1",0.310792297369631,0.00823078411968063,0.585900967155791,0.095075951354898
"19x2",0.268333479495828,0.0883451752222423,0.583964339965005,0.0593570053169245
"19x3",0.347884409172311,0.10870679117652,0.490277450387322,0.0531313492638474
"19x4",0.334887687482673,0.0803409759558792,0.537003533178065,0.0477678033833829
"19x5",0.426050791083269,0.0335796503859729,0.452459687443076,0.0879098710876825
"19x6",0.329820201187865,0.118129543694815,0.483566312512883,0.0684839426044362
"19x7",0.450314616099898,0.0314999317786512,0.425086352103608,0.0930991000178421
"19x8",0.414055598139831,0.0258504390985528,0.486243585899456,0.0738503768621594
"19x9",0.394308460088107,0.0445587269028274,0.482694337477203,0.078438475531863
"19x10",0.364499266564977,0.00222899992385977,0.526155358842721,0.107116374668443
"19x11",0.353529822138724,0.0142636528674022,0.479460592206714,0.15274593278716
"19x12",0.229583843467049,0,0.643862956164671,0.12655320036828
"19x13",0.352555415968052,0.0205448510215713,0.559638065519405,0.0672616674909714
"19x14",0.142156028825046,0.178841771322279,0.659173909633875,0.0198282902188
"19x15",0.436597118301771,0.0069603216389181,0.489410548629011,0.0670320114303001
"19x16",0.370419028602013,0.00439023460362534,0.489196518336435,0.135994218457927
"19x17",0.316495416945932,0.0430481894465576,0.522374235083006,0.118082158524504
"19x18",0.355059504480889,0.09325630813766,0.441362426039678,0.110321761341773
"19x19",0.398954444708538,0.0769892668825384,0.462306219494509,0.0617500689144141
"19x20",0.444119611463985,0.032428273472809,0.411766995800409,0.111685119262797
"19x21",0.355419986053162,0.195183379034827,0.398837195134507,0.0505594397775034
"19x22",0.535200507046437,0.00433130446623261,0.316914040731599,0.143554147755731
"19x23",0.240811075900247,0.0632854783534126,0.517000646435673,0.178902799310668
"19x24",0.276752444315162,0.209636253259502,0.40335056572734,0.110260736697997
"19x25",0.540060919266923,0.0398177617586112,0.280062654363038,0.140058664611428
"19x26",0.308556620768388,0.241717218535546,0.243548846395894,0.206177314300171
"19x27",0.420368277778551,0.0918260121619325,0.335628414442297,0.15217729561722
"19x28",0.212717395717818,0.190590908447857,0.472103828211416,0.124587867622908
"19x29",0.707052690513189,0.0402878186868666,0.15301745826045,0.099642032539495
"19x30",0.135134269235075,0.178880758324028,0.515730523746223,0.170254448694674
"19x31",0.435286956710373,0.0773056350337833,0.28127960986689,0.206127798388954
"19x32",0.407911431904713,0.0974593438124833,0.365825353675089,0.128803870607715
"19x33",0.509453246388514,0.0667205923910779,0.231255056493291,0.192571104727117
"19x34",0.64758187671393,0.00421615540725731,0.188026713761945,0.160175254116868
"19x35",0.575346719730151,0.0234331000709278,0.241033984360342,0.160186195838579
"19x36",0.371527523123287,0.168406626155051,0.270678027985571,0.189387822736091
"19x37",0.453272824438908,0.0352661994529086,0.421063774340608,0.0903972017675759
"19x38",0.28644257686084,0.0747189871544047,0.481542258724988,0.157296177259767
"19x39",0.42389784136462,0.094202435723261,0.391547461905682,0.0903522610064371
"19x40",0.509768668837727,0.0757745910502462,0.324511773796054,0.0899449663159724
"19x41",0.403136587080778,0.0991009505213496,0.403870666746952,0.0938917956509199
"19x42",0.278092218856979,0.189564582693054,0.394135055347643,0.138208143102324
"19x43",0.412278200606703,0.0835603224861056,0.400849195628834,0.103312281278357
"19x44",0.545992082713748,0.0543383211839006,0.32415046748649,0.0755191286158617
"19x45",0.448902731254901,0.037895229674254,0.401288163802704,0.11191387526814
"19x46",0.392586967361155,0.0848500244912347,0.380422123198952,0.142140884948658
"19x47",0.436712252796002,0.0398103895943682,0.424930046587761,0.0985473110218691
"19x48",0.385249490620349,0.0347233124667187,0.476053368320111,0.103973828592822
"19x49",0.39606204687347,0.0477733715499426,0.438283121637218,0.11788145993937
"20x0",0.173749808717645,0.134314721191087,0.610960003188603,0.0809754669026651
"20x1",0.309290586541937,0.102644478521396,0.550837798104335,0.0372271368323312
"20x2",0.294858733343744,0.0272708535799206,0.539791372964126,0.138079040112209
"20x3",0.408137293079501,0.0367026515467919,0.480671958063149,0.0744880973105577
"20x4",0.478431563828077,0.0239162557762158,0.409183994787794,0.0884681856079131
"20x5",0.422233884257093,0.00316012377401754,0.476793896775797,0.0978120951930925
"20x6",0.298792985065176,0.0108730539223675,0.605713436465761,0.0846205245466949
"20x7",0.329402296580055,0,0.553816224012867,0.116781479407078
"20x8",0.3642317785647,0.00176748843450846,0.549291367699683,0.0847093653011093
"20x9",0.359141985316606,0.0481820142446213,0.478453191333407,0.114222809105366
"20x10",0.411143372194225,0.0297297915569644,0.48839381224398,0.0707330240048302
"20x11",0.377805112640631,0.0456914316636819,0.500273191687762,0.0762302640079257
"20x12",0.341106273585605,0.0361280537125935,0.537906647405237,0.0848590252965642
"20x13",0.0559367448594651,0.124826537871124,0.6888350601543,0.130401657115111
