"","Cancer","Stroma","Ductal"
"16x24",0.100800932264796,0.875218325305193,0.0239807424300109
"16x25",0.0882089682274098,0.864107291057303,0.047683740715287
"16x26",0.0553583505980051,0.888226697957126,0.0564149514448688
"16x27",0.12372178715384,0.814298801439895,0.0619794114062653
"16x28",0.013859522221577,0.812740405516035,0.173400072262388
"16x29",0.00538606258893017,0.908729725401446,0.0858842120096243
"16x30",0.130917187264244,0.747028513014889,0.122054299720867
"16x31",0.0305628709188885,0.782171562851758,0.187265566229353
"16x32",0.0447491205102382,0.871629934028126,0.0836209454616354
"16x33",0.101351576850692,0.867923391607504,0.0307250315418038
"16x34",0.0689955335964896,0.834539108387722,0.0964653580157878
"16x35",0.0584192282906359,0.864007387992243,0.0775733837171212
"16x36",0.0588910382479699,0.811043694616392,0.130065267135639
"16x37",0.0872945554783271,0.843319387448619,0.0693860570730541
"16x38",0.096181223021866,0.683619876800738,0.220198900177396
"16x39",0.132888418281154,0.867111581718846,0
"16x40",0.117618229744221,0.578032029527739,0.30434974072804
"16x41",0.110572037647724,0.844850833190172,0.0445771291621048
"16x42",0.185550333423655,0.394449209065797,0.420000457510548
"16x43",0.150766259598898,0.718023097271415,0.131210643129687
"16x44",0.333542346914369,0.578371539001014,0.088086114084617
"16x45",0.143780944553283,0.51409754313076,0.342121512315957
"16x46",0.333935228548149,0.482668046943347,0.183396724508504
"16x47",0.195840087862383,0.539462774244853,0.264697137892764
"16x48",0.18098892768038,0.540113527514605,0.278897544805015
"16x49",0.250213086421593,0.428730360331776,0.321056553246631
"17x0",0.786007628677873,0.134758549305964,0.0792338220161631
"17x1",0.665652634653234,0.163705489109797,0.170641876236969
"17x2",0.798252998210029,0.0819505644712127,0.119796437318758
"17x3",0.932179661531419,0.000711326150034528,0.0671090123185469
"17x4",0.801693351592542,0.113953025663794,0.0843536227436649
"17x5",0.881529747124915,0.0863205821836569,0.0321496706914278
"17x6",0.951650014325862,0,0.0483499856741374
"17x7",0.966725090360339,0,0.0332749096396608
"17x8",0.995850640325047,0,0.0041493596749528
"17x9",0.986518787325191,0.00903458871307582,0.00444662396173281
"17x10",0.9520588318964,0.0162249363043702,0.0317162317992295
"17x11",0.986734594257678,0.00352360661438851,0.00974179912793337
"17x12",0.990843560482745,0,0.00915643951725461
"17x13",0.973289122242421,0.0138004778771071,0.0129103998804719
"17x14",0.950394323326415,0.0441222202310891,0.00548345644249595
"17x15",0.877567611725307,0.00116849125739396,0.121263897017299
"17x16",0.797547095017643,0.202452904982357,0
"17x17",0.659064414595755,0.198909309725283,0.142026275678962
"17x18",0.513194617797987,0.388586060347485,0.0982193218545271
"17x19",0.597452643673172,0.318227432906434,0.0843199234203942
"17x20",0.51963568826433,0.445655334663375,0.0347089770722944
"17x21",0.254008656136139,0.571171058643747,0.174820285220114
"17x22",0.361555259338482,0.452042002456185,0.186402738205333
"17x23",0.066409726915063,0.868119244390634,0.0654710286943034
"17x24",0.0822410289958964,0.862110142127855,0.0556488288762489
"17x25",0.0355845487786134,0.893031766718964,0.0713836845024226
"17x26",0.0398877458180018,0.801162259565767,0.158949994616231
"17x27",0.0546196480926512,0.922310163370395,0.0230701885369535
"17x28",0.0363967536997574,0.855414315671475,0.108188930628768
"17x29",0.0281393294830685,0.870186501804354,0.101674168712578
"17x30",0.0495708376331577,0.908892671503197,0.0415364908636458
"17x31",0,0.909053234780796,0.0909467652192036
"17x32",0.0902205251221035,0.883451374565827,0.0263281003120694
"17x33",0.069989591250629,0.84408345171448,0.0859269570348913
"17x34",0.0340147453168958,0.898681995848411,0.0673032588346926
"17x35",0.0825341002846451,0.869621400957483,0.0478444987578721
"17x36",0.068959764189733,0.923907607824231,0.00713262798603599
"17x37",0.0795916771380122,0.879095971313623,0.041312351548365
"17x38",0.156147693152318,0.71967244472088,0.124179862126802
"17x39",0.228161954373638,0.673866024260476,0.097972021365886
"17x40",0.190913172760888,0.641322581715033,0.167764245524079
"17x41",0.152076848029927,0.595346710140988,0.252576441829085
"17x42",0.24377988691783,0.559946159023153,0.196273954059016
"17x43",0.0673475225485006,0.562125792886868,0.370526684564632
"17x44",0.388861880488917,0.511637397770428,0.099500721740655
"17x45",0.425956675761429,0.314197593891741,0.25984573034683
"17x46",0.172202650594223,0.640343642792833,0.187453706612945
"17x47",0.411213774667546,0.490537326117973,0.0982488992144809
"17x48",0.332838399829688,0.435820814030502,0.23134078613981
"17x49",0.460764519696754,0.293684023473536,0.24555145682971
"18x0",0.691133145797932,0.144305856578216,0.164560997623852
"18x1",0.768971469516184,0.185306291345323,0.0457222391384934
"18x2",0.691203259691453,0.269573568793844,0.0392231715147034
"18x3",0.840573016869067,0.114610669606995,0.0448163135239379
"18x4",0.970659824507906,0,0.0293401754920937
"18x5",0.845026572410518,0,0.154973427589482
"18x6",0.905292272756754,0.00712794604123838,0.0875797812020079
"18x7",0.978973739730516,0.0210262602694844,0
"18x8",0.984992973602947,0,0.0150070263970525
"18x9",0.96561812845642,0,0.03438187154358
"18x10",0.964432481599472,0.0174061730711393,0.0181613453293885
"18x11",0.922266233645576,0.0128094207874841,0.06492434556694
"18x12",0.928778182380599,0.0233277662138249,0.047894051405576
"18x13",0.927858937090849,0.0260676550144721,0.0460734078946791
"18x14",0.936746803671222,0.0355179872251217,0.0277352091036558
"18x15",0.866533040947821,0.0289946703568389,0.10447228869534
"18x16",0.768801792583385,0.115942569235193,0.115255638181422
"18x17",0.901264732925061,0.0987352670749394,0
"18x18",0.528900624294282,0.139835333222679,0.331264042483039
"18x19",0.496420641154894,0.489469951208291,0.0141094076368148
"18x20",0.453859594902558,0.475347423158144,0.0707929819392977
"18x21",0.37970794094415,0.62029205905585,0
"18x22",0.196384062165678,0.289407601492257,0.514208336342065
"18x23",0.0328147020857214,0.904875216851554,0.0623100810627245
"18x24",0.0505423527835371,0.916356052303883,0.0331015949125798
"18x25",0.0707710050288813,0.866900581789672,0.0623284131814465
"18x26",0.158833252854459,0.794884137652809,0.0462826094927324
"18x27",0.123760631079704,0.843250964392349,0.0329884045279473
"18x28",0.104043310091673,0.862665898770696,0.0332907911376313
"18x29",0.102718289858556,0.799577948143929,0.0977037619975149
"18x30",0.00398817773399137,0.919289163236081,0.0767226590299278
"18x31",0.088145265231662,0.847067006957982,0.064787727810356
"18x32",0.0933768247205059,0.849836381388294,0.0567867938912004
"18x33",0.136980589713232,0.835950673691757,0.0270687365950113
"18x34",0.0991246589449905,0.855106747669356,0.0457685933856531
"18x35",0.0711675845315701,0.896545662451894,0.0322867530165363
"18x36",0.107639820318201,0.862709308869669,0.0296508708121303
"18x37",0.0717392777413099,0.887099495620772,0.0411612266379179
"18x38",0.130009841176149,0.746031890767847,0.123958268056003
"18x39",0.263220935017124,0.52253294527418,0.214246119708696
"18x40",0.0675129827093047,0.76337836383188,0.169108653458815
"18x41",0.0025952108912494,0.633187883419478,0.364216905689272
"18x42",0.0797528635179711,0.633141248950286,0.287105887531743
"18x43",0.310425039437085,0.629356773077362,0.0602181874855531
"18x44",0.395475624406456,0.491296006840502,0.113228368753041
"18x45",0.172306723183458,0.541068945304349,0.286624331512192
"18x46",0.258084410002333,0.509664129527256,0.23225146047041
"18x47",0.260169702163339,0.380971843934977,0.358858453901684
"18x48",0.160351274340871,0.622097321853906,0.217551403805223
"18x49",0.221141161113847,0.441891374843053,0.3369674640431
