,r,reference,method
24x28,0.3464233581442674,External,RCTD
24x29,0.7392251436182538,External,RCTD
24x30,0.7893749230441045,External,RCTD
24x31,0.86325775310736,External,RCTD
24x32,0.8287250887613313,External,RCTD
24x33,0.3004592722928144,External,RCTD
24x34,0.9520974853851575,External,RCTD
24x35,0.6243036496829,External,RCTD
24x36,0.38125577817340733,External,RCTD
24x37,0.8075086481865914,External,RCTD
24x38,0.39060228330190716,External,RCTD
24x39,0.3183698217868878,External,RCTD
24x40,0.7508979956754472,External,RCTD
24x41,0.3018339865298776,External,RCTD
24x42,0.31222909934388077,External,RCTD
24x43,0.28300987727108773,External,RCTD
24x44,0.694137288834076,External,RCTD
24x45,0.9349601428381792,External,RCTD
24x46,0.9144158218006687,External,RCTD
24x47,0.8932983612948668,External,RCTD
24x48,0.3759057759785166,External,RCTD
24x49,0.9029612067374121,External,RCTD
25x0,0.9674256759711246,External,RCTD
25x1,0.9097853080275315,External,RCTD
25x2,0.6027326031183764,External,RCTD
25x3,0.9515483290654477,External,RCTD
25x4,0.8902143979407511,External,RCTD
25x5,0.3369653771611797,External,RCTD
25x6,0.809716478310148,External,RCTD
25x7,0.8673130530753121,External,RCTD
25x8,0.9593591703440723,External,RCTD
25x9,0.8809909981272501,External,RCTD
25x10,0.890550516909681,External,RCTD
25x11,0.6939132179878416,External,RCTD
25x12,0.9708719376902013,External,RCTD
25x13,0.07513640975935348,External,RCTD
25x14,0.5503341802129567,External,RCTD
25x15,0.6236844128232444,External,RCTD
25x16,0.9642067075249448,External,RCTD
25x17,0.6412699515493713,External,RCTD
25x18,0.8292247976609106,External,RCTD
25x19,0.8745979696075221,External,RCTD
25x20,0.6750831388892757,External,RCTD
25x21,0.6477761985402908,External,RCTD
25x22,0.7993497784158283,External,RCTD
25x23,0.08865646189984402,External,RCTD
25x24,0.21050924745662997,External,RCTD
25x25,0.6808553216207851,External,RCTD
25x26,0.3733698552844176,External,RCTD
25x27,0.19299045678697702,External,RCTD
25x28,0.7077880999535623,External,RCTD
25x29,0.1929778235394356,External,RCTD
25x30,0.519074174116872,External,RCTD
25x31,0.3833840556078116,External,RCTD
25x32,0.9128047388814716,External,RCTD
25x33,0.9477494378973339,External,RCTD
25x34,0.9651645402960923,External,RCTD
25x35,0.2427183301648021,External,RCTD
25x36,0.28770277038771447,External,RCTD
25x37,0.36741172817503104,External,RCTD
25x38,0.6362297739102334,External,RCTD
25x39,0.5731546022241649,External,RCTD
25x40,0.9169816372727645,External,RCTD
25x41,0.5051453116949216,External,RCTD
25x42,0.8507538661459608,External,RCTD
25x43,0.8269368961584759,External,RCTD
25x44,0.9027399189407369,External,RCTD
25x45,0.9374806351400811,External,RCTD
25x46,0.7490261229355711,External,RCTD
25x47,0.35975715063979846,External,RCTD
25x48,0.9576651725286146,External,RCTD
25x49,0.4283401232762101,External,RCTD
26x0,0.7513364069666889,External,RCTD
26x1,0.8526403414748885,External,RCTD
26x2,0.69421605303652,External,RCTD
26x3,0.9314306735861624,External,RCTD
26x4,0.98057275422528,External,RCTD
26x5,0.8130816411866111,External,RCTD
26x6,0.792868062290616,External,RCTD
26x7,0.9200717794027735,External,RCTD
26x8,0.926823305879428,External,RCTD
26x9,0.9226166841591646,External,RCTD
26x10,0.6182654551438309,External,RCTD
26x11,0.6952569364562464,External,RCTD
26x12,0.8222676038156059,External,RCTD
26x13,0.8712356515452717,External,RCTD
26x14,0.597212870307164,External,RCTD
26x15,0.2773556145656304,External,RCTD
26x16,0.4362742897742247,External,RCTD
26x17,0.7073599375285413,External,RCTD
26x18,0.3361535700145193,External,RCTD
26x19,0.25328687955456364,External,RCTD
26x20,0.5245073843187703,External,RCTD
26x21,0.9046578215369483,External,RCTD
26x22,-0.028655436768304718,External,RCTD
26x23,0.9463852904712087,External,RCTD
26x24,0.36668461321394186,External,RCTD
26x25,0.9853021494620434,External,RCTD
26x26,0.8708148472541524,External,RCTD
26x27,0.9066179580172706,External,RCTD
26x28,0.6508180635671919,External,RCTD
26x29,0.9858620342456806,External,RCTD
26x30,0.9269782877262044,External,RCTD
26x31,0.662995223553465,External,RCTD
26x32,0.9709688791527799,External,RCTD
26x33,0.12858748725322353,External,RCTD
26x34,0.6484911402940349,External,RCTD
26x35,0.8847769495590664,External,RCTD
26x36,-0.47292702020678945,External,RCTD
26x37,0.46631553449408125,External,RCTD
26x38,0.4746403927396038,External,RCTD
26x39,0.7155420599495336,External,RCTD
26x40,0.61217520403937,External,RCTD
26x41,0.7899800913139096,External,RCTD
26x42,0.6486138921666266,External,RCTD
26x43,0.6701425592136478,External,RCTD
26x44,0.9127529863257736,External,RCTD
26x45,0.674566463676657,External,RCTD
26x46,0.8763312638927703,External,RCTD
26x47,0.9520368303608806,External,RCTD
26x48,0.8590706799179941,External,RCTD
26x49,0.8248443105517562,External,RCTD
27x0,0.6460328501893511,External,RCTD
27x1,0.8300121355416826,External,RCTD
27x2,0.8797693552454905,External,RCTD
27x3,0.8253308371886829,External,RCTD
27x4,0.8587247253596024,External,RCTD
27x5,0.7835987181985955,External,RCTD
27x6,0.8201019138039083,External,RCTD
27x7,0.6225059264093906,External,RCTD
27x8,0.7307490361072042,External,RCTD
27x9,0.78064597770789,External,RCTD
27x10,0.8742457368146742,External,RCTD
27x11,0.9081991103449851,External,RCTD
27x12,0.8492703000143376,External,RCTD
27x13,0.8440895842860341,External,RCTD
27x14,0.9618774283680738,External,RCTD
27x15,0.7853132850801924,External,RCTD
27x16,0.5600931314638317,External,RCTD
27x17,0.8307157430688021,External,RCTD
27x18,0.8521043756747011,External,RCTD
27x19,0.5435576928505623,External,RCTD
27x20,0.9338749800605103,External,RCTD
27x21,0.8061425064045308,External,RCTD
27x22,0.7301540697330335,External,RCTD
27x23,-0.007660087049538689,External,RCTD
27x24,0.8968421571287146,External,RCTD
27x25,0.7545299593983863,External,RCTD
27x26,0.27230256989443835,External,RCTD
27x27,0.7114447032853738,External,RCTD
27x28,0.9503370284489864,External,RCTD
27x29,0.44706016622640404,External,RCTD
27x30,0.6858109270407143,External,RCTD
27x31,-0.23143363570332914,External,RCTD
27x32,0.6622290267467682,External,RCTD
27x33,0.5265841627939135,External,RCTD
27x34,0.028709336154357425,External,RCTD
27x35,0.7882625543354602,External,RCTD
27x36,0.9802282659781312,External,RCTD
27x37,0.9765083329618378,External,RCTD
27x38,0.5866999948719442,External,RCTD
27x39,0.950393577561881,External,RCTD
27x40,0.7473247457876122,External,RCTD
27x41,0.3570626576355621,External,RCTD
27x42,0.7207539656455829,External,RCTD
27x43,0.5978798435943969,External,RCTD
27x44,0.7693834453880222,External,RCTD
27x45,0.9602824473923675,External,RCTD
27x46,0.9356243049758666,External,RCTD
27x47,0.9955192952785009,External,RCTD
27x48,0.6939132203520024,External,RCTD
27x49,0.9759638329132718,External,RCTD
28x0,0.7803446955779605,External,RCTD
28x1,0.6869149423615479,External,RCTD
28x2,0.7933484526962834,External,RCTD
28x3,0.8141870915274222,External,RCTD
28x4,0.9226858835142548,External,RCTD
28x5,0.900846296527029,External,RCTD
28x6,0.9891162793171152,External,RCTD
28x7,0.8640299187000315,External,RCTD
28x8,0.9796615181106284,External,RCTD
28x9,0.8095376413768017,External,RCTD
28x10,0.5597257420278847,External,RCTD
28x11,0.8559960539419695,External,RCTD
28x12,0.7910038464775074,External,RCTD
28x13,0.4857239072450421,External,RCTD
28x14,0.8655837405876841,External,RCTD
28x15,0.6550260024055599,External,RCTD
28x16,0.32619706453567854,External,RCTD
28x17,0.6416177061511998,External,RCTD
28x18,0.9350880003211801,External,RCTD
28x19,0.8876374921526142,External,RCTD
28x20,0.6103190079716685,External,RCTD
28x21,0.8511733223967912,External,RCTD
28x22,0.633849313675361,External,RCTD
28x23,0.7809425791405116,External,RCTD
28x24,0.6623736327508132,External,RCTD
28x25,0.8444711121475587,External,RCTD
28x26,0.9730891913604781,External,RCTD
28x27,0.9837952474543418,External,RCTD
28x28,0.5358812344066762,External,RCTD
28x29,0.8402136178001425,External,RCTD
28x30,0.520782915757294,External,RCTD
28x31,0.3716102170588338,External,RCTD
28x32,0.3567743154711644,External,RCTD
28x33,0.8688690538930195,External,RCTD
28x34,0.6927058395320267,External,RCTD
28x35,0.9676691224445071,External,RCTD
28x36,0.7001896267600543,External,RCTD
28x37,0.598209533048205,External,RCTD
28x38,0.6508230720045912,External,RCTD
28x39,0.7998422175133688,External,RCTD
28x40,0.7987548635009292,External,RCTD
28x41,0.9193889169064837,External,RCTD
28x42,0.7791329241905697,External,RCTD
28x43,0.9561099023459614,External,RCTD
28x44,0.9811851738467774,External,RCTD
28x45,0.9371872449774691,External,RCTD
28x46,0.8993493570065401,External,RCTD
28x47,0.8261446854199712,External,RCTD
28x48,0.9104229211361949,External,RCTD
28x49,0.8699599220907133,External,RCTD
29x0,0.9760795138855755,External,RCTD
29x1,0.9713441937582415,External,RCTD
29x2,0.7437613474190148,External,RCTD
29x3,0.9763083789656215,External,RCTD
29x4,0.8529273213452055,External,RCTD
29x5,0.957357922604682,External,RCTD
29x6,0.4889164402680106,External,RCTD
29x7,0.8950793868328077,External,RCTD
29x8,0.891584657985844,External,RCTD
29x9,0.8905843570256091,External,RCTD
29x10,0.972073416626739,External,RCTD
29x11,0.9251583066570305,External,RCTD
29x12,0.9711436645581086,External,RCTD
29x13,0.920209760001744,External,RCTD
29x14,0.8596136762507529,External,RCTD
29x15,0.9838346135463537,External,RCTD
29x16,0.8505347890036314,External,RCTD
29x17,0.875546044410154,External,RCTD
29x18,0.9452867865051419,External,RCTD
29x19,0.8043189181847435,External,RCTD
29x20,0.9106237622680997,External,RCTD
29x21,0.8780541814153354,External,RCTD
29x22,0.9572803222959931,External,RCTD
29x23,0.9400759820012035,External,RCTD
29x24,0.8153845496426173,External,RCTD
29x25,0.9633777962134066,External,RCTD
29x26,0.8105894761864136,External,RCTD
29x27,0.6888897866690726,External,RCTD
29x28,0.9512323371596013,External,RCTD
29x29,0.6127480350452417,External,RCTD
29x30,0.9666746234892407,External,RCTD
29x31,0.7994160449210368,External,RCTD
29x32,-0.14155015084344577,External,RCTD
29x33,0.8455754100380701,External,RCTD
29x34,0.3080927390690052,External,RCTD
29x35,0.8022912941798424,External,RCTD
29x36,0.21327615364799823,External,RCTD
29x37,0.4975313336580498,External,RCTD
29x38,0.3952804277868814,External,RCTD
29x39,0.5066427342718326,External,RCTD
29x40,0.9736591946797256,External,RCTD
29x41,0.9241057997143486,External,RCTD
29x42,0.9512896188729651,External,RCTD
29x43,0.9466651253566006,External,RCTD
29x44,0.9963785437834212,External,RCTD
29x45,0.8785529110707805,External,RCTD
29x46,0.788857141923157,External,RCTD
29x47,0.9806798859049838,External,RCTD
29x48,0.8485079568392019,External,RCTD
29x49,0.8409384284415897,External,RCTD
30x0,0.7024382806696321,External,RCTD
30x1,0.9163056275632063,External,RCTD
30x2,0.39846175674913764,External,RCTD
30x3,0.8518011460722237,External,RCTD
30x4,0.8954834394736675,External,RCTD
30x5,0.9367184905825736,External,RCTD
30x6,0.9451602286592119,External,RCTD
30x7,0.9142637151410692,External,RCTD
30x8,0.6002335113279087,External,RCTD
30x9,0.7127566157081205,External,RCTD
30x10,0.7549053190668137,External,RCTD
30x11,0.9252839305404796,External,RCTD
30x12,0.9315810880983338,External,RCTD
30x13,0.9610260568912742,External,RCTD
30x14,0.8667720129480483,External,RCTD
30x15,0.8671225367225397,External,RCTD
30x16,0.9629913939892066,External,RCTD
30x17,0.9957436465897473,External,RCTD
30x18,0.9549629998265389,External,RCTD
30x19,0.890861634461515,External,RCTD
30x20,0.9721982014467134,External,RCTD
30x21,0.97470680028342,External,RCTD
30x22,0.9183062428230063,External,RCTD
30x23,0.5002633926185251,External,RCTD
30x24,0.8491412903148641,External,RCTD
30x25,0.824791856163107,External,RCTD
30x26,0.8862737630806015,External,RCTD
30x27,0.9286954022932769,External,RCTD
30x28,0.9285595994876883,External,RCTD
30x29,0.5717530045962902,External,RCTD
30x30,0.6497394466462381,External,RCTD
30x31,0.34040775827705927,External,RCTD
30x32,0.8955992050469814,External,RCTD
30x33,0.4666972700952253,External,RCTD
30x34,0.8137415007468373,External,RCTD
30x35,0.6715149834577395,External,RCTD
30x36,0.8032901951569157,External,RCTD
30x37,0.6497636871861552,External,RCTD
30x38,0.7093171036738419,External,RCTD
30x39,0.7604704676088916,External,RCTD
30x40,0.9320103394830426,External,RCTD
30x41,0.955352634537419,External,RCTD
30x42,0.9690432086780001,External,RCTD
30x43,0.7797362859402516,External,RCTD
30x44,0.9253877866002949,External,RCTD
30x45,0.9587855705522794,External,RCTD
30x46,0.9929704311911627,External,RCTD
30x47,0.9766101098099569,External,RCTD
30x48,0.845130914955159,External,RCTD
30x49,0.9779674097534274,External,RCTD
31x0,0.9254100504108322,External,RCTD
31x1,0.9272344400325377,External,RCTD
31x2,0.9456704969758836,External,RCTD
31x3,0.8792438695565313,External,RCTD
31x4,0.9370397503140513,External,RCTD
31x5,0.9348296995280851,External,RCTD
31x6,0.9693160191569197,External,RCTD
31x7,0.9600745013476804,External,RCTD
31x8,0.9128168016560879,External,RCTD
31x9,0.818178671723246,External,RCTD
31x10,0.9381600819687075,External,RCTD
31x11,0.8650330178764603,External,RCTD
31x12,0.9669665654173331,External,RCTD
31x13,0.9514982401056932,External,RCTD
31x14,0.9829733096704323,External,RCTD
31x15,0.9789943559102839,External,RCTD
31x16,0.9869347906684752,External,RCTD
31x17,0.82676541145881,External,RCTD
31x18,0.965288980418082,External,RCTD
31x19,0.8240647104766652,External,RCTD
31x20,0.9560525931367173,External,RCTD
31x21,0.9356294021277768,External,RCTD
31x22,0.8682645589872543,External,RCTD
31x23,0.9534248559227457,External,RCTD
31x24,0.8679978789664726,External,RCTD
31x25,0.9065949291203064,External,RCTD
31x26,0.8367609909277913,External,RCTD
31x27,0.8434064649445623,External,RCTD
31x28,0.9810050448970543,External,RCTD
31x29,0.6537326108710512,External,RCTD
31x30,0.7087718848155479,External,RCTD
31x31,0.581166452223824,External,RCTD
31x32,0.8821305100368945,External,RCTD
31x33,0.8275659642451098,External,RCTD
31x34,0.7218007049219761,External,RCTD
31x35,0.37506302329001134,External,RCTD
31x36,0.9527342384190013,External,RCTD
31x37,0.9372661462056857,External,RCTD
31x38,0.9363993395703603,External,RCTD
31x39,0.7750326891294096,External,RCTD
31x40,0.9000880554991716,External,RCTD
31x41,0.8267098653904148,External,RCTD
31x42,0.9741298675227653,External,RCTD
31x43,0.9735659151050566,External,RCTD
31x44,0.9842339036862141,External,RCTD
31x45,0.9702918358707037,External,RCTD
31x46,0.974898978288179,External,RCTD
31x47,0.975505399755274,External,RCTD
31x48,0.8508161514708499,External,RCTD
31x49,0.9377753375965772,External,RCTD
32x0,0.7133501890306159,External,RCTD
32x1,0.7247369781201307,External,RCTD
32x2,0.9726860204060647,External,RCTD
32x3,0.9536040024061031,External,RCTD
32x4,0.7328434337653834,External,RCTD
32x5,0.896420156585263,External,RCTD
32x6,0.9870373590827921,External,RCTD
32x7,0.9634446869775766,External,RCTD
32x8,0.9853242411903527,External,RCTD
32x9,0.8672786172960535,External,RCTD
32x10,0.8733368166108877,External,RCTD
32x11,0.9138252188044694,External,RCTD
32x12,0.7391965561605659,External,RCTD
32x13,0.9187724366611587,External,RCTD
32x14,0.9793894158016273,External,RCTD
32x15,0.9642637065766201,External,RCTD
32x16,0.9475759475795691,External,RCTD
32x17,0.9710461900524407,External,RCTD
32x18,0.9956516104100092,External,RCTD
32x19,0.9799020242918326,External,RCTD
32x20,0.9372675306177229,External,RCTD
32x21,0.9910331737811311,External,RCTD
32x22,0.877553174775217,External,RCTD
32x23,0.9818341251667413,External,RCTD
32x24,0.9519037009914602,External,RCTD
32x25,0.9246195846492467,External,RCTD
32x26,0.8578351463281645,External,RCTD
32x27,0.9393619730667738,External,RCTD
32x28,0.9063563013897834,External,RCTD
32x29,0.8261335130397105,External,RCTD
32x30,0.7914673435068256,External,RCTD
32x31,0.920551142263772,External,RCTD
32x32,0.9212204463952471,External,RCTD
32x33,0.9227546219039371,External,RCTD
32x34,0.9746490750691287,External,RCTD
32x35,0.8900181379143249,External,RCTD
32x36,0.9632443001972579,External,RCTD
32x37,0.955983874094613,External,RCTD
32x38,0.9384579106527821,External,RCTD
32x39,0.779686786767359,External,RCTD
32x40,0.9784974571887186,External,RCTD
32x41,0.9991286477516763,External,RCTD
32x42,0.9598675924349572,External,RCTD
32x43,0.9086650634977044,External,RCTD
32x44,0.9777890277160759,External,RCTD
32x45,0.9299053478961977,External,RCTD
32x46,0.9588424016949935,External,RCTD
32x47,0.9235490872205161,External,RCTD
32x48,0.9627067146880631,External,RCTD
32x49,0.9549717195566323,External,RCTD
33x0,0.8095255747666107,External,RCTD
33x1,0.4914497394498215,External,RCTD
33x2,0.9188642136782001,External,RCTD
33x3,0.8790948113074826,External,RCTD
33x4,0.755525136377146,External,RCTD
33x5,0.9403545453279576,External,RCTD
33x6,0.8384428984685446,External,RCTD
33x7,0.9528902436135273,External,RCTD
33x8,0.9775798392181277,External,RCTD
33x9,0.9492270301401513,External,RCTD
33x10,0.8149815185039065,External,RCTD
33x11,0.9296434414632653,External,RCTD
33x12,0.9667842216512421,External,RCTD
33x13,0.9684746761698102,External,RCTD
33x14,0.9972621965861442,External,RCTD
33x15,0.9555638656798939,External,RCTD
33x16,0.9655788893243957,External,RCTD
33x17,0.9696707458775644,External,RCTD
33x18,0.9699779121295623,External,RCTD
33x19,0.9723978652094549,External,RCTD
33x20,0.9676468452874888,External,RCTD
33x21,0.9884167088016842,External,RCTD
33x22,0.968780803232002,External,RCTD
33x23,0.9971623048529437,External,RCTD
33x24,0.9864510449321141,External,RCTD
33x25,0.9222573192983894,External,RCTD
33x26,0.966634529684617,External,RCTD
33x27,0.9740496150390431,External,RCTD
33x28,0.9803396743414099,External,RCTD
33x29,0.9891544770012456,External,RCTD
33x30,0.9680888499623538,External,RCTD
33x31,0.9829675247423151,External,RCTD
33x32,0.8630716740387693,External,RCTD
33x33,0.8773925515557017,External,RCTD
33x34,0.9691742380008497,External,RCTD
33x35,0.4346503655664581,External,RCTD
33x36,0.9482046300424252,External,RCTD
33x37,0.9427047614321336,External,RCTD
33x38,0.9755718147827747,External,RCTD
33x39,0.9988457995940689,External,RCTD
33x40,0.9708247042088439,External,RCTD
33x41,0.9866421136906188,External,RCTD
33x42,0.9959919582019396,External,RCTD
33x43,0.9864451527527751,External,RCTD
33x44,0.9927306006301304,External,RCTD
33x45,0.9552434701677188,External,RCTD
33x46,0.9775911443385006,External,RCTD
33x47,0.9811358854286283,External,RCTD
33x48,0.9322643243745976,External,RCTD
33x49,0.923373431264142,External,RCTD
34x0,0.9558652157367844,External,RCTD
34x1,0.8519843489392115,External,RCTD
34x2,0.8825025740751998,External,RCTD
34x3,0.8790372915702316,External,RCTD
34x4,0.9683363779814647,External,RCTD
34x5,0.7154611738079607,External,RCTD
34x6,0.9816521733148665,External,RCTD
34x7,0.9627310834266772,External,RCTD
34x8,0.7894329077560798,External,RCTD
34x9,0.9851413402145848,External,RCTD
34x10,0.9563564262878446,External,RCTD
34x11,0.9973275605887109,External,RCTD
34x12,0.9660305870059884,External,RCTD
34x13,0.8968449369796745,External,RCTD
34x14,0.887091597183368,External,RCTD
34x15,0.9945079380482637,External,RCTD
34x16,0.9935440939454195,External,RCTD
34x17,0.9932887057312219,External,RCTD
34x18,0.9972133426882894,External,RCTD
34x19,0.9878548625389757,External,RCTD
34x20,0.9674952178346964,External,RCTD
34x21,0.963810743649096,External,RCTD
34x22,0.9426528295328137,External,RCTD
34x23,0.9343741946886609,External,RCTD
34x24,0.9993245078419717,External,RCTD
34x25,0.9393866387370144,External,RCTD
34x26,0.9944292548833412,External,RCTD
34x27,0.9826644212509495,External,RCTD
34x28,0.9806459001450808,External,RCTD
34x29,0.9950384116002567,External,RCTD
34x30,0.8884767592487163,External,RCTD
34x31,0.9793457004153638,External,RCTD
34x32,0.9875219588120945,External,RCTD
34x33,0.9951835047329055,External,RCTD
34x34,0.9853114230041213,External,RCTD
34x35,0.9902701760053543,External,RCTD
34x36,0.9515717419284629,External,RCTD
34x37,0.974691870184032,External,RCTD
34x38,0.9258449842224913,External,RCTD
34x39,0.9068928808660878,External,RCTD
34x40,0.9842941264169699,External,RCTD
34x41,0.9880826177151031,External,RCTD
34x42,0.9628159533071035,External,RCTD
34x43,0.9916110082327524,External,RCTD
34x44,0.9425140169145788,External,RCTD
34x45,0.9307897621676863,External,RCTD
34x46,0.96828166882824,External,RCTD
34x47,0.9860830381355454,External,RCTD
34x48,0.9938951552717559,External,RCTD
34x49,0.8404377265875201,External,RCTD
35x0,0.8944926665924278,External,RCTD
35x1,0.8918805684509391,External,RCTD
35x2,0.8548286977508761,External,RCTD
35x3,0.8877648850986319,External,RCTD
35x4,0.9191456240658731,External,RCTD
35x5,0.9366263744185387,External,RCTD
35x6,0.8957502041933272,External,RCTD
35x7,0.9689238213052018,External,RCTD
35x8,0.9974753067451623,External,RCTD
35x9,0.914614673962084,External,RCTD
35x10,0.954701507662891,External,RCTD
35x11,0.9518752669234672,External,RCTD
35x12,0.9760837348879753,External,RCTD
35x13,0.9707422049254337,External,RCTD
35x14,0.9813591637322444,External,RCTD
35x15,0.9717737170832765,External,RCTD
35x16,0.9852686434146166,External,RCTD
35x17,0.9530680438263429,External,RCTD
35x18,0.9935403001484924,External,RCTD
35x19,0.9877538006349545,External,RCTD
35x20,0.9974660901788339,External,RCTD
35x21,0.9474617013914478,External,RCTD
35x22,0.9826094252100649,External,RCTD
35x23,0.9937510503781892,External,RCTD
35x24,0.9636426467250111,External,RCTD
35x25,0.9866554259175491,External,RCTD
35x26,0.9823022934332195,External,RCTD
35x27,0.9888426077630212,External,RCTD
35x28,0.9919719652922765,External,RCTD
35x29,0.9680859271374481,External,RCTD
35x30,0.9988072466750006,External,RCTD
35x31,0.9856900754060517,External,RCTD
35x32,0.9655587494847226,External,RCTD
35x33,0.9807299772536267,External,RCTD
35x34,0.9915931820051995,External,RCTD
35x35,0.9949038972639029,External,RCTD
35x36,0.9845857347633588,External,RCTD
35x37,0.9688699594453533,External,RCTD
35x38,0.9589537492714016,External,RCTD
35x39,0.9890313236430138,External,RCTD
35x40,0.9799964339520166,External,RCTD
35x41,0.9866388545621265,External,RCTD
35x42,0.9961327846090435,External,RCTD
35x43,0.9900504621981998,External,RCTD
35x44,0.9994529252331924,External,RCTD
35x45,0.9653854847146887,External,RCTD
35x46,0.9966432669580532,External,RCTD
35x47,0.9870953608280957,External,RCTD
35x48,0.9626864433162461,External,RCTD
35x49,0.8760158473340143,External,RCTD
36x0,0.9986693000117512,External,RCTD
36x1,0.9263356311569912,External,RCTD
36x2,0.7517602977540546,External,RCTD
36x3,0.5721904117805285,External,RCTD
36x4,0.9167089920578446,External,RCTD
36x5,0.9699757653200507,External,RCTD
36x6,0.8194502747687542,External,RCTD
36x7,0.9729997760664861,External,RCTD
36x8,0.9808327181003258,External,RCTD
36x9,0.9910450436420508,External,RCTD
36x10,0.951648368231136,External,RCTD
36x11,0.9660918464931362,External,RCTD
36x12,0.9371133819156038,External,RCTD
36x13,0.9738540116927981,External,RCTD
36x14,0.9878083341302517,External,RCTD
36x15,0.9639471133050854,External,RCTD
36x16,0.9961688333359631,External,RCTD
36x17,0.9908750824402741,External,RCTD
36x18,0.9902679286358611,External,RCTD
36x19,0.993730079886918,External,RCTD
36x20,0.9827875289548921,External,RCTD
36x21,0.9832523848373537,External,RCTD
36x22,0.9762828224136763,External,RCTD
36x23,0.9801187347456753,External,RCTD
36x24,0.9465528060839934,External,RCTD
36x25,0.9748496616156005,External,RCTD
36x26,0.9554626132225204,External,RCTD
36x27,0.957992451481986,External,RCTD
36x28,0.9691898106116549,External,RCTD
36x29,0.978358320855032,External,RCTD
36x30,0.9829572447158959,External,RCTD
36x31,0.9929567806020329,External,RCTD
36x32,0.9853306579732214,External,RCTD
36x33,0.9965545902125463,External,RCTD
36x34,0.9887728157299278,External,RCTD
36x35,0.9928863030429281,External,RCTD
36x36,0.9893242205172363,External,RCTD
36x37,0.9931895692980541,External,RCTD
36x38,0.9914348064701286,External,RCTD
36x39,0.9679441755660051,External,RCTD
36x40,0.9892676445180995,External,RCTD
36x41,0.9930628879356692,External,RCTD
36x42,0.9935036992335072,External,RCTD
36x43,0.9955872802952155,External,RCTD
36x44,0.9956349128616633,External,RCTD
36x45,0.7824884319143735,External,RCTD
36x46,0.9655071678196482,External,RCTD
36x47,0.9925793790033949,External,RCTD
36x48,0.9673265031149622,External,RCTD
36x49,0.9580555751418272,External,RCTD
37x0,0.8028686299955589,External,RCTD
37x1,0.8609560658941543,External,RCTD
37x2,0.9296768378735859,External,RCTD
37x3,0.8829108240767636,External,RCTD
37x4,0.8523726016434385,External,RCTD
37x5,0.8721638156089656,External,RCTD
37x6,0.9771918482021424,External,RCTD
37x7,0.9631522709907627,External,RCTD
37x8,0.9827923503106119,External,RCTD
37x9,0.9035168814339662,External,RCTD
37x10,0.954111092195267,External,RCTD
37x11,0.7525806584446701,External,RCTD
37x12,0.9714862219999243,External,RCTD
37x13,0.9784117712999391,External,RCTD
37x14,0.955778023881825,External,RCTD
37x15,0.9250567186328302,External,RCTD
37x16,0.9817553984576443,External,RCTD
37x17,0.9443863703259221,External,RCTD
37x18,0.9925236038565338,External,RCTD
37x19,0.9795549250509816,External,RCTD
37x20,0.9853193592321797,External,RCTD
37x21,0.9935419206116567,External,RCTD
37x22,0.9515209345572508,External,RCTD
37x23,0.9914963654144133,External,RCTD
37x24,0.9655077521948373,External,RCTD
37x25,0.9731907855434143,External,RCTD
37x26,0.9883645496319083,External,RCTD
37x27,0.9830710806917324,External,RCTD
37x28,0.987877977939707,External,RCTD
37x29,0.9806416444323927,External,RCTD
37x30,0.9755219662607172,External,RCTD
37x31,0.981576846077985,External,RCTD
37x32,0.9800192396551539,External,RCTD
37x33,0.9907295798766669,External,RCTD
37x34,0.9417504950599704,External,RCTD
37x35,0.9936421357631593,External,RCTD
37x36,0.9734679732757395,External,RCTD
37x37,0.9858687294412783,External,RCTD
37x38,0.9984205195187438,External,RCTD
37x39,0.9924434730136944,External,RCTD
37x40,0.9704562019666934,External,RCTD
37x41,0.9773629492935132,External,RCTD
37x42,0.9872092101561987,External,RCTD
37x43,0.9640744599533678,External,RCTD
37x44,0.9515012246165676,External,RCTD
37x45,0.9606745391381248,External,RCTD
37x46,0.9444625815096755,External,RCTD
37x47,0.9501726384663711,External,RCTD
37x48,0.9889822579971848,External,RCTD
37x49,0.9825599443669164,External,RCTD
38x0,0.9509901848695361,External,RCTD
38x1,0.7421380142293328,External,RCTD
38x2,0.9745245628204195,External,RCTD
38x3,0.7958757672684881,External,RCTD
38x4,0.8290225790594752,External,RCTD
38x5,0.9317325652777687,External,RCTD
38x6,0.9863461871053552,External,RCTD
38x7,0.9417832177438794,External,RCTD
38x8,0.4124261290908009,External,RCTD
38x9,0.9702360838641242,External,RCTD
38x10,0.9184728153706881,External,RCTD
38x11,0.9630917457033017,External,RCTD
38x12,0.9943069382957616,External,RCTD
38x13,0.970572411186127,External,RCTD
38x14,0.9740896574001939,External,RCTD
38x15,0.9170873642587599,External,RCTD
38x16,0.9817264679034762,External,RCTD
38x17,0.9815244109170402,External,RCTD
38x18,0.973914224589961,External,RCTD
38x19,0.9935446690506311,External,RCTD
38x20,0.9666782004417926,External,RCTD
38x21,0.9912362422499338,External,RCTD
38x22,0.9949241179785622,External,RCTD
38x23,0.9902092781791013,External,RCTD
38x24,0.9733749728684857,External,RCTD
38x25,0.9447359963466678,External,RCTD
38x26,0.9940115964782834,External,RCTD
38x27,0.9896363603872532,External,RCTD
38x28,0.9910065497907059,External,RCTD
38x29,0.9850635246692733,External,RCTD
