Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
9x27,0.0749657985205146,0.0226190841435106,0.174314494374209,0.12654311347969,0.0405498155243881,0,0.0707129445376476,0.0527467887011199,0,0,0.0562754564987423,0,0,0.139687182639887,0.0609103763554899,0.0281681229413641,0.0166576931183485,0.0126141387987342,0,0.0821535339419035,0,0.0410814564244511,0,0.305474741326566,0.961899888689661
78x22,0,0.146913119554866,0.0911844668170863,0.0211070705125238,0,0.130182634711186,0,0.0368680519232922,0,0,0.0452927424023299,0.0738550065573362,0,0.0220742564284136,0.00929656176043098,0,0.250796952086006,0.0639074317482159,0.0456851976726888,0,0,0.0628365078256248,0,0.141979206405348,1.02256150851841
15x63,0,0.0303937035234137,0,0,0.0864218962746991,0,0.20055491317787,0,0,0,0.0401266110416632,0,0.187016793884241,0,0.0816909925034002,0,0.0568818658570376,0,0,0.316913223737676,0,0,0,0.0331652402124826,1.10221053151818
83x61,0.0854354101948048,0,0.00401257553718066,0.0497660259994229,0.14067693299693,0,0.0522710830404827,0.0935511559561692,0.0271109314111396,0,0,0.0564088520815759,0.0920705102757999,0.0986842534484244,0.042646927493629,0,0.0111878247929511,0.0121144255793011,0.160346922193616,0,0.0496081143847097,0.0241080546138632,0,0.0133932002283931,1.07274217306646
33x67,0,0.179433028247001,0.0435868765888408,0,0.157211654498952,0,0.113366191004562,0.00246544185993259,0,0.0172282898132329,0.00820422103317802,0.0315951067467189,0.156725500724199,0.0938147529791841,0.0259596740801904,0,0.00924800905198962,0.0140615779979885,0.0721277626909358,0,0.0749719126830949,0,0,-0.0417355047476005,1.08459205032103
77x59,0.0253446304337087,0,0,0,0,0,0,0.0438143948416565,0.070838129079612,0.0323817742101738,0.0143066136161012,0,0,0.622421905685902,0.012584646732532,0,0.113947023949194,0,0,0,0.0436730025522012,0.0206878788989179,0,0.278659741158344,1.04659403282982
21x71,0,0.0997028560605772,0.0292421267637397,0.0557116656505806,0,0,0,0.0709670549561244,0.0128348234554036,0.0238050493500347,0,0.0442017374445149,0.156017851023,0,0.0147150260270004,0.00450363342729797,0.00841168688180223,0.00700751232605838,0,0.440168974354402,0.0327100022794634,0,0,0.0301944457677305,1.14049676940306
18x54,0,0.00256440967989115,0.00474605528743692,0,0.0143773259411662,0,0,0.00106235678771369,0.0140179097486814,0,0,0.022676778944795,0.114176958938563,0,0.0435282269884823,0,0.499677099858658,0,0,0.283172877824612,0,0,0,0.189128086813109,1.03278338539503
37x19,0.228187097499081,0,0,0,0,0.173657771491799,0.0548036491494704,0.0854692007672003,0,0,0.116946081678341,0,0,0,0.0224807604559312,0.0791994115656021,0.0391002642981753,0.0542912853812252,0.0034762207743027,0.0667621834380394,0,0.075626073500833,0,-0.0358959863982025,1.10390655471246
87x77,0,0.145123444214598,0,0.0983622130882518,0,0.0489973165679917,0,0.0653240472434481,0,0,0.123333199737949,0,0.196136515073675,0.0155664513365057,0.0361045196126351,0,0.133751765501161,0.052801165427504,0,0.0824048043307441,0,0.00209455786553691,0,0.0234434980744822,1.0632069736081
60x36,0,0.101982626128758,0,0,0,0.0476884908203534,0.00413702352365645,0.00610134701230454,0,0,0.0471258034081201,0,0.0391682062089954,0,0.0942655388408675,0,0.639465398734496,0,0,0,0.0200655653224481,0,0,0.159377017427942,1.03198826460052
50x56,0,0.0277759645112522,0,0.0018989827124446,0,0.100602863297304,0,0.0222518166559699,0.024014089658412,0,0,0,0.0880906114158773,0,0.00142066930334887,0,0,0.0271352690364803,0,0.706809733408911,0,0,0,0.0255874724472274,1.26303496176742
45x39,0.229262742674365,0,0.102612697412199,0,0.0103183153934413,0.0734345705550612,0.00947900077379965,0.0563474775040675,0,0.0287332751950576,0,0.123465655573345,0.0930442035496712,0.093212579729407,0.0328273880517402,0,0.0101583354075635,0.00156569792135819,0.134301502773636,0,0,0.00123655748528737,0,0.131828370701436,1.04368635767028
28x46,0,0.0878636211114659,0.0732543263621133,0.114211274545506,0.0943501136548445,0,0.049898689942935,0,0.0555529189115474,0,0,0.143649558467578,0.0126341722239245,0.0815413919432721,0,0,0.0846814283967697,0.0365587831363708,0.117261198838132,0,0.027542904819971,0.0209996176455702,0,0.0445838210239367,1.07522631939488
47x51,0.00529650129680156,0,0.00146245985352751,0.166718747644267,0,0.0747665324116118,0.0445186725753424,0,0,0,0.019897529359256,0,0.0115255489282384,0.0144209148968008,0.0122915111622009,0,0.617053806402807,0,0,0.0320477754691466,0,0,0,0.0865729542658997,1.06118980238125
34x66,0.0021911962795659,0,0.000587549677574672,0,0,0,0,0.0108024605382514,0.00603273891892842,0.00277161662596989,0,0.00172163689372232,0.031672331328885,0,0.0538112374636207,0,0.613131815118064,0,0,0.269068732113534,0.00820868504188343,0,0,0.0271044378365787,1.11990659778431
93x39,0,0.0519029062657498,0,0.0107991811742095,0.0163112277431698,0,0.0691399461325033,0,0,0.00521610309048618,0,0.0102673760899561,0.123236945838313,0,0.00463745571351798,0,0.175443426288829,0,0,0.533045431663265,0,0,0,0.071036356236961,1.15359712774933
25x43,0.218950940597284,0,0.207335938859944,0.0505532187496767,0.0989324825518021,0,0.0377258603749034,0.0452516556844824,0,0.0583505554911798,0,0,0,0,0,0.14980884218315,0,0.0361018161588289,0.0157745349263327,0,0.00150772914909664,0.0797064252733203,0,0.226068843155071,1.0125049596518
55x45,0,0,0.0151654324989788,0.031681027989226,0,0.0233764182815352,0,0.0240008200991411,0.0209482349194332,0,0,0.0334792836279433,0.245827486816594,0,0.0106283492477387,0,0.16244017780906,0,0,0.408768030128801,0.00693758116308042,0.0167471574184676,0,0.174203015084032,1.05268532557866
57x61,0.0494367667622078,0,0.0119769133949784,0.0353059565044756,0,0,0,0.134204740642375,0.0169670253452593,0.0146434770900666,0,0.0482421977437979,0,0.100917850089438,0.0142064687156022,0.0409687095688456,0.039812691221495,0.0437965452690368,0.365778534401837,0,0,0.083742123250585,0,-0.0379802588856707,1.09743925757185
66x50,0,0.134041500450616,0.0157850195813793,0,0,0.224216007538312,0.0369649670840717,0,0.0359310201151239,0,0.125139416565395,0,0.0348943233371003,0,0.0594055183916981,0,0.21082962265959,0,0,0.122792604276714,0,0,0,0.0855307942451311,1.04803230060041
80x38,0,0.145021594328095,0,0,0,0,0.0270414285459225,0,0.031932217368477,0.00746630287417208,0.0564717602791827,0,0.059571411125257,0,0.00430973461506029,0,0.590340423415913,0,0,0.0778451274479209,0,0,0,0.108420415004316,1.04689561560519
73x51,0.0423042899006799,0,0.0248000265187968,0.0977905226641286,0.0952336386561169,0,0.0143622230766416,0,0,0.0858861945675413,0,0.1013918811311,0.100610334342277,0.107345609211111,0.0263516467675555,0,0.00673941083877998,0.0756544148126629,0.159008355587449,0,0,0.0625214519251604,0,0.0488613393604038,1.06714881369884
84x50,0,0.0543046270217291,0,0,0,0.0371382772219601,0,0.00374079504895778,0,0,0.0288671498726612,0,0,0,0.0554294873645752,0,0.516993579699175,0,0,0.302302645188352,0,0.00122343858258949,0,0.188155386913573,1.03376194893071
87x41,0,0.0354852861300686,0.00753511928179886,0.00885032934188312,0,0.0611037266741057,0,0,0.014492804117062,0,0.0315474113776026,0,0.174137699965114,0.0198540909002325,0.160540975544358,0,0.239728613948538,0,0,0.185514388682665,0.0612095540365722,0,0,0.128325686805276,1.04486198955684
64x44,0.0268905872169734,0.0088586880083109,0,0.0123247842254573,0,0.100653993612728,0,0.00722761611590531,0.00450201528730946,0,0.0813402910225223,0,0.0351113162791977,0,0.164789955942138,0,0.497528247746172,0,0,0.0569089672041785,0,0.00386353733910678,0,0.175883516833676,1.02503238250313
66x54,0.0395164114724833,0,0,0.0215737384357047,0,0,0.0282846138205213,0,0.0310885465123693,0,0.00726785181256682,0,0.115846985508528,0,0.0834270637552454,0,0.643951635937376,0,0,0.0290431527452048,0,0,0,0.295315846641487,0.970885730064122
0x44,0.0119022975894104,0,0.0464273436937297,0.0598982685790075,0.106668407775766,0,0,0.0315516119325449,0.0394000267344211,0.0989351842722914,0,0.137448538554443,0.0428648361199529,0,0.0477333889935507,0,0.037021596843325,0.00787946661200981,0,0.332269032299547,0,0,0,0.215427958017469,1.05392485846225
94x60,0,0.0945120562351397,0,0,0.0393085624273034,0.1678743026794,0.00694039406557116,0,0.103064760223439,0,0.231887210559916,0,0.0904892171967228,0.0355419255392063,0.0378032005019066,0,0.0974467080076326,0,0,0.0886329937951813,0.00649866876858063,0,0,0.0211861696717602,1.09358992995904
18x32,0.124663284686661,0,0.780531253537348,0.0111512692922326,0.00935481273184081,0,0,0,0,0,0,0.0186329806028206,0,0,0,0.0268408439768479,0,0.01584931188813,0.00346014425721621,0,0,0.00951609902690353,0,0.876067523498706,0.500772266311862
40x32,0,0.0464391862114057,0.0706442158246407,0.0348584267714729,0,0.366453908536647,0,0,0,0,0.0350239831457404,0,0.244593964740316,0.0936346934319812,0.0461629842717137,0,0.0141731818713724,0,0.04801545519471,0,0,0,0,0.0855681882785139,1.0484805301707
44x62,0,0.197934566620078,0.0357661689992726,0.142167476558277,0.112533878606903,0,0,0.123272188886637,0,0.0150019458131013,0,0.0390161182744876,0,0.0220629868914805,0.0184772055264598,0.0610030771424822,0.0316325317396823,0.0668450853834963,0,0,0.0240768089505348,0.110209960607107,0,-0.0224434694730453,1.11333901447033
7x57,0.139575083270551,0,0.0286436078501341,0.0207083356335163,0,0.218157314990827,0,0.0279915809998921,0,0,0,0.105295397664812,0,0.0507223597636465,0.0684864485982074,0,0.0839376706935615,0.0123962356537966,0.145352044033136,0,0,0.0987339208479192,0,-0.014505323373942,1.08957038846911
92x40,0,0.272378232899106,0.0094994051181968,0.00576706707967421,0,0,0.10638138374894,0.0500258521759678,0.020002589453737,0,0.192645917644536,0,0.0278022648480393,0,0.0594968552710677,0,0.116142382937319,0.0431311516903712,0.052621289468221,0.0341417218433528,0.00996388582147114,0,0,-0.0143525467449676,1.09733278597169
20x60,0.00567997639842856,0,0.00144962813719629,0,0,0.00705687775156854,0,0,0.00285524212571145,0.0119041354292064,0.0471056334111893,0,0.137519834280059,0.00515177810429508,0.10517090120845,0,0.61583104466288,0,0,0,0.0602749484910153,0,0,0.102000953981394,1.06382405737091
51x45,0.0858750669379324,0,0,0,0.0856361318635941,0,0.0412747876209933,0.0204096437927742,0,0.0620733721674971,0,0.027703862781949,0,0,0.077115480213438,0,0.517197100162082,0,0.0332273891433639,0,0,0.0494871653163764,0,0.082764637694768,1.0485920937909
24x28,0,0.133604901814335,0.0635472210523865,0.0973609164162371,0.123455250687093,0,0.0505607888664114,0.00618185370346349,0,0.0158665163665017,0,0.0546549397208808,0.16792871496591,0.0550863637980672,0.004992059237567,0,0.0448617139803217,0.014998942331066,0.133283737014492,0,0.0336160800452676,0,0,0.0526108443988963,1.05138369090477
54x56,0,0,0.000932935633903853,0.0273341609294766,0.00153146744869421,0,0.0232106650633644,0.000153007984319383,0,0,0,0.0155882921919904,0.281794537152689,0,0.0318602698807668,0,0.40411806326723,0,0,0.213476600447566,0,0,0,0.0940143227960906,1.05893985490658
21x35,0,0.100120534031781,0.10629406177905,0.147474596560205,0.0927156624564238,0,0.0660321227499368,0,0.0642244005185269,0.0202604477064135,0,0.0313708578352914,0,0.0405287602496372,0,0,0.0399149239365716,0.0806994740474112,0.083717908637154,0.0252080294412056,0,0.101438220050393,0,0.243595235988955,0.985687717167082
31x25,0.0400058713666925,0.0150704698129943,0.0153339956822143,0.0156120016308671,0,0.0645023020876415,0,0.0393746546924521,0.0296578110601666,0.0125102184920378,0.102870134101639,0,0.176420604687667,0.274826870777859,0.0423681768537308,0.0755808376517726,0,0.0361244825445777,0.0376807411695481,0.0220608273881398,0,0,0,0.106273493709502,1.04758530905564
23x33,0.143292368810496,0,0.394227362012452,0.051979271410778,0.0521678409931788,0,0.0182123279284463,0,0,0,0,0.0544431626837722,0,0.00501702438373223,0.0575927723095606,0.0783951845562208,0.00368601282360925,0,0.0872427120297112,0,0.0159255813498309,0.0378183787082118,0,0.595969616864816,0.802291399931025
68x18,0.00731100286303552,0.0328044057539297,0.047800220055857,0.0577441289952034,0.133912412570925,0,0,0.0420016730851492,0.0486888990122935,0.054485229384422,0,0.0761798621539171,0.0751441778119483,0.00860434773088689,0.0257968378259573,0.0496185557036999,0.0679179888744703,0.0955838129772672,0.0222855204700772,0.0890303541683496,0,0.0650905705626111,0,0.0343824339387307,1.07243864917506
52x30,0,0.0213090541680353,0.105217692342422,0.190142223088384,0.208001989804262,0,0,0,0.0330948295490122,0,0,0.0771283085628269,0,0,0.0931893656673739,0.0740406595806062,0,0,0.110731287513519,0,0,0.0871445897235586,0,0.0331201863563014,1.09433530489604
53x43,0.08485211301127,0,0.0506692345608708,0.154749858541538,0.114701978554781,0,0.0354036225454007,0,0.0891946596063783,0.00392944669189038,0,0.0565860457703232,0.0155114296307048,0.0438220715942412,0.0110658344744329,0.0739168132343303,0.0764269721169625,0.0466715953304426,0.10183952489927,0,0.040658799437163,0,0,-0.0188113195476768,1.09075260358055
71x57,0,0.0459109174113956,0.0053085995802939,0.0237783904488754,0.0288931548788246,0.0536344286148864,0,0,0.00516958008185076,0,0.0401471212932068,0.027518157145631,0.27638618631068,0,0.028291418168587,0,0.0121825685500195,0,0,0.414068412785355,0.0387110647303942,0,0,0.0996712191778429,1.09386757020167
67x59,0.0845579534793084,0,0.0446149221987349,0.0113803302679815,0,0.16471730937688,0.0361084120759155,0.0112047672852212,0.062368582767033,0,0,0.0838910812358155,0,0.0331581295919866,0.078208685839102,0.0783162842703262,0.013813694960278,0.0561985684933523,0.0904865753028124,0,0,0.150974702855253,0,0.0246971490033731,1.07390183661154
79x63,0,0.1415682572632,0,0.0221242966393993,0.160081562237232,0,0.123198098195637,0.0483579766856915,0.080850169197767,0.0796759277323085,0,0,0.180112698229338,0.0578914430957854,0.0325886243906201,0,0.0431096508040848,0.00295241874049007,0,0.027488876788447,0,0,0,0.0597343682933679,1.06378620913701
63x19,0.216734006932257,0,0.0727138000227452,0.0155365517609931,0,0.122349399824071,0,0.117080263158881,0.0106198212792016,0.0404899998416835,0,0.0912513332756126,0,0.0577477219859114,0.020378030204859,0.0670123109791078,0.0432684368152006,0,0.0608652171293634,0,0,0.0639531067901121,0,0.109937509399878,1.05325248346032
87x31,0,0,0,0.0640045807085979,0,0,0,0.0186154951619004,0.000444282434193275,0,0,0.0225763887540308,0.0141279134362578,0,0.196342086503772,0,0.499038801270872,0,0,0.184850451730376,0,0,0,0.0404552062627984,1.11605313272932
15x33,0.0856167439340057,0,0.791961761885009,0.00310249308806823,0.0244866078096888,0,0,0,0,0.0135949656144008,0,0.0122709731524631,0,0,0,0.0300554652457496,0,0.0182865073341857,0,0,0,0.0206244819364294,0,0.802819649924607,0.625345203082315
66x68,0,0.107071097742328,0.0105565545645832,0.0197290225828461,0.0719580572372101,0,0.00091533222168517,0,0.0193571704246305,0.0130920247229346,0,0.00902511746471303,0.35509396133758,0,0.0170704988544504,0.0273572825097513,0.335891303413746,0,0.00451542365210348,0.00836715327143772,0,0,0,0.156436695268999,1.01512873389631
29x59,0,0.153793581053186,0,0.0848524957160541,0.0320450973831772,0,0,0,0.0233998251999752,0,0,0.0710206537427446,0.146812078495717,0,0.0362878122949155,0,0.0234431657043625,0,0,0.417739457342534,0.0106058330673343,0,0,0.0206769714538931,1.14656318693978
3x23,0,0.0892436801170514,0.00451008719602827,0.053104170157623,0,0.0823379159769097,0.0450225638678206,0,0.0352283981686612,0.0357510470397521,0.112947787404759,0,0,0.201764506826044,0.0296249226805447,0.088536015816885,0,0,0,0.127829683105352,0.00891811289987595,0.0851811087426919,0,0.18429578934539,1.02043239895381
61x61,0.0345552391187919,0.0160098099618838,0.0185251088336849,0.0129902839109455,0.147171589388856,0,0.0762068492219098,0,0.0187990638587736,0.0765377093716295,0,0,0.241252606517642,0.0923975101786003,0.00807423669183097,0,0.124881785669054,0.0290608239544734,0.0571113823425684,0,0.0464260009793556,0,0,0.170742444688572,1.00259331661376
60x34,0.00117997149055369,0,0.0351750280990503,0.0158352288560557,0,0,0.0273902716543163,0,0.0306575479485855,0.0361299588834704,0.0131576404334828,0,0.0075282164269142,0,0.0416575719922663,0,0.697419914752302,0,0.0171793177055786,0,0.030987131751221,0.0457022000062027,0,0.170382897638789,1.03022598533236
21x55,0.179549337866897,0,0.0291261071203557,0,0.0299377238239462,0,0.0329985146751556,0.0568119739180427,0,0.0957219506432853,0,0.12615025041454,0.0857624577468047,0,0.0550933542044845,0.0472031159280574,0.0473898434364523,0.0443365011291386,0.0923161806666258,0,0.00671215954322121,0.0708905288829929,0,-0.0682041645764796,1.11943188584728
35x29,0,0.114294207943438,0,0.0228717589930521,0.0452939629908951,0,0.025266840669027,0.00492879394743171,0.0205784685668921,0.0172696241434514,0,0,0,0.444814054650046,0.0263887301631527,0.210658258554251,0,0,0,0.0577777242997331,0,0.00985757507862958,0,0.40317700151521,0.936160563776288
60x66,0,0.206895452782108,0.0166027539696513,0,0.170096415105224,0,0,0.0279159080502121,0.0457201571229394,0.0275168075621691,0,0.0152082881133231,0,0,0.0659530990956739,0.048972711636125,0.0311737135087335,0.0667224855644249,0,0.154485197051236,0.0972299952244109,0.0255070152137686,0,0.00919098416982859,1.08859737305464
58x52,0.100150380155231,0,0.00337403601882714,0.0615057750249513,0.0459867687810285,0,0.097088815300425,0,0.0515077099615067,0.00598726858790708,0.0265958661496423,0,0,0.108128230806895,0.0280461906452446,0.0197346240045619,0.0537420274101444,0,0.36308450328316,0,0,0.0350678038704751,0,-0.0190228551492941,1.08649980855163
91x37,0.0126433398210523,0.0236044691249475,0.0263417329257746,0,0,0.019557583493698,0,0.00718448168227302,0,0,0,0.0407213541273675,0,0.0260917326943984,0.0748514386416938,0,0.645892931474782,0,0.0702399271684352,0,0,0.0528710088455777,0,0.041268066055823,1.08496797270062
47x39,0,0.129882165316205,0.0105522976958206,0.0738383481199039,0.187931003519038,0,0.0547811822034062,0,0.0593756551473971,0.0734518900607215,0,0,0.227071179352204,0.0623713385320137,0.0535117504646726,0,0,0.0131718732434372,0.0540613163451804,0,0,0,0,0.0590203593165404,1.06030137683982
46x36,0.0732945125454623,0,0.0112023235970728,0,0,0.184557366961404,0,0.0289937104762587,0.0231237761517042,0,0.0384671450275566,0,0.0216558433124115,0,0.0556746787351548,0,0.494933136385472,0.00512875907072622,0,0.0502167306069333,0,0.0127520171298437,0,0.178966043996075,1.00905286571323
92x42,0.0886829340422173,0,0,0.152705193349513,0,0,0,0.0359240733084244,0.000965780445478192,0,0,0.108340583826577,0.0586563857569965,0,0.206165994217025,0.115215078228736,0.157205238675982,0,0,0.0527745244826143,0.0233642136664373,0,0,0.213307786667936,1.02229949661467
36x60,0,0.00758125412240793,0.00305477422961491,0,0,0.0337503651316059,0,0,0,0,0,0.0133269957521301,0.402757961902618,0,0.301476778521314,0.171034631070982,0.0611102775949202,0,0.00590696167440711,0,0,0,0,0.234323407645819,1.04272675769611
42x26,0.14900348859319,0,0,0,0,0.0882631458750789,0.0537637901486209,0.120334467286901,0.00546373770015538,0.0552071082019421,0,0.0936272375540898,0,0,0.0267926942980335,0.0958060511658558,0,0.0650230815020579,0.112949297544573,0,0.0503523679366991,0.0834135321928031,0,-0.00992394963270118,1.08723634584383
64x42,0.0676820108308274,0,0.0312412536988058,0,0,0.0945289902071736,0.0174810252036459,0,0,0,0.205664177387002,0,0.181710925400382,0,0.177286560910648,0,0.152861946279286,0,0,0.0715431100822302,0,0,0,0.0960859916351281,1.06287725141246
17x21,0.117194275024906,0,0.0474457259212238,0.118627828540288,0.0189989481629421,0,0.0544392073776427,0.069612184910842,0.0277143557473803,0,0,0,0,0.0790981411460729,0.0545440251608741,0.177081343159938,0,0.00447170619752429,0,0.0619961780571653,0.0274078593489484,0.141368221244252,0,0.194190306457546,1.0051161960095
81x43,0,0.0805769656009098,0,0.0195742594964972,0.00375740833468596,0,0.0240322339978453,0.000801541458344146,0.00837611557860253,0.0162196015006636,0,0,0.0792910085152282,0,0.0989970877041131,0,0.535817392810212,0,0,0.0860625719311082,0.0464938130717899,0,0,0.0614610118500253,1.06756785435844
69x23,0,0.0299883123773096,0.0865389931209242,0,0,0.185549379925707,0.0679072592970826,0,0.112300452825484,0.00376432938795228,0.0819742704659697,0,0.0912446856120616,0.0477135777050054,0.0428487804051238,0,0.0959424806243633,0,0,0.103721516827422,0.0505059614255943,0,0,0.0587242745840478,1.05463243129945
68x34,0,0.0299678430345503,0,0,0,0.00536357965468056,0,0,0.00476453712663123,0.00742305562284527,0,0.0302714719138936,0.0108494777472596,0.0325490637878416,0.0782678256244708,0,0.769358955077826,0,0.031184190410001,0,0,0,0,0.113590027364759,1.07525095321136
55x47,0,0.130770072441394,0,0,0.0131698560381064,0.0714111615163481,0,0.0733744296460494,0,0.0438917098137387,0,0.0336081922079031,0.000427829149121198,0.0150494256224209,0.0833440509838023,0,0.471544082776055,0,0.0472695478239119,0.0161396419811493,0,0,0,0.114435338995676,1.03421589632049
30x28,0.00761090937846689,0.0491970861928484,0.0514006644788003,0.161075400232025,0,0,0.086006443698023,0.0501638359544495,0,0,0,0.0618100833627754,0,0.112044188917272,0,0.138893672607337,0,0.103076938164437,0.114528646858904,0,0,0.0641921301546607,0,0.0784086940170163,1.04479658351565
77x25,0.0524697175637559,0,0.0197648997294447,0.111988247332713,0,0.0514600527230038,0,0,0,0,0.109649117271198,0,0.0275515927904188,0,0.23964766320963,0,0.356656235884598,0,0,0.0241068050637603,0.00670566843147761,0,0,0.122773116846079,1.07131900881979
72x30,0,0.0475030776842792,0.00472841003777446,0.0156446983011318,0.0671483671478615,0,0,0,0.0420315308947902,0.0220580494930679,0,0.0520063709346888,0.128083556145657,0,0.0404294659331891,0,0.0197400447447476,0,0,0.516315226658598,0.0443112020242142,0,0,0.122146303614624,1.12617322359585
46x44,0,0.145550647943163,0.0238553021652962,0.0721375555673262,0.0527683833899123,0,0,0.0646524841864403,0,0,0,0.0243964208384518,0.0823452337794194,0.0330229739938937,0.0337631834358703,0,0.396021373370321,0,0.00348628013885076,0,0.0264436188244153,0.04155654236664,0,0.310183934006963,0.953986457948685
86x42,0.0790511071513476,0,0,0,0,0.270452472492393,0,0,0.0363037112753099,0,0.104197543487179,0,0.00748793948509792,0.0369941382362664,0.29022357294082,0,0.143130891700588,0,0,0.0146140042701223,0.0175446189608754,0,0,0.111575849356188,1.10531726421734
22x38,0.0502859125655637,0,0.0179065930608399,0,0,0.198281263534673,0,0.00984920613673271,0.0447005912730392,0,0.135256288379966,0,0,0,0.0253467281623944,0.0813287243016616,0.20588708527957,0.000661999893938583,0,0.105326496995072,0.0486386648823622,0.0765304455341858,0,0.0703626438522839,1.04957940633683
9x21,0.0806147416063025,0,0,0.16697237028857,0,0.0525986888367803,0.0104904426110657,0.117265835356641,0,0.049421581170829,0,0,0,0.116164023128323,0.0371620653813031,0.208056160488582,0,0.0524347299909214,0.0118697339374704,0.0155101266895348,0.000124361717095579,0.081315138796581,0,0.160270765005946,1.02531012990302
50x52,0,0,0.00598905632404286,0.0118549665920672,0,0,0,0.0126122807034596,0.0122457596004796,0,0,0.0109483594614333,0.301119867634322,0,0.214762460129103,0,0.155543260038626,0,0,0.274923989516466,0,0,0,0.141558987182789,1.07545109441111
16x72,0,0.0755385252564109,0.00357433980492864,0.260968786067662,0,0,0.00612191351148845,0.0297850562116874,0,0,0,0.100133130052201,0.15405706740612,0,0.111814227096012,0.00538419643806316,0,0,0,0.18716464450666,0.0654581136487672,0,0,0.0847158217305009,1.08614379682976
47x31,0.207090313586302,0,0,0.11378920442066,0,0.106229397489165,0.0894121383274954,0.0911909838640111,0,0.0201088572014781,0.0413626935993642,0,0,0,0.0447073204043787,0.12166054591519,0.0325339941694303,0.0303749281512141,0.00640886217845584,0.036545629338064,0,0.0585851313547923,0,0.0404160059322409,1.0751935525982
20x54,0,0.0546190204099604,0.010412148814947,0.00921028883780235,0,0.0321276655259576,0,0,0.0228880709924518,0,0.123459926573019,0,0.0284294976775946,0,0.122900259761674,0,0.440539418270782,0,0,0.125468630937788,0.0299450721980223,0,0,0.141203075815737,1.03393141654518
16x68,0,0.17158284514049,0.0203127470990989,0,0,0.219078129083483,0.00434845080605662,0.0291540250528628,0,0.0178015423785099,0.21124655165935,0,0,0,0.0535408153469675,0,0.040015217458331,0.0202202136134704,0,0.0838124554772693,0.0885283423429643,0.0403586645411461,0,-0.0580224979975039,1.12749404810767
52x40,0.00955243226273717,0,0.0641698344481937,0.0384532049980302,0,0.00409672224404893,0,0.0183539312530131,0.0486106729550099,0.00633221149452364,0,0.0661922126026649,0.0618436161897195,0,0.0402309299112319,0,0.149920793337864,0,0,0.467443565269079,0,0.024799873033884,0,0.067719063230676,1.13678683043402
6x38,0,0.139077974121755,0.0686016663097382,0.169171030216213,0.118319993780695,0,0.101017475931602,0.00801630005985243,0,0,0.0165087315760301,0.0464421502742891,0,0.0275596361072932,0.00693785338569096,0.0649201061252397,0.0262860085162607,0.0336275854230647,0.147081880055823,0,0,0.0264316081164523,0,0.14741797899842,1.02651000465927
70x52,0,0.0703631725617432,0.00963492666897411,0.0448572785106305,0,0.176040791334099,0.0111569810136865,0.0677492238796997,0.027316876365401,0,0.046365829524686,0,0.0253598079549734,0,0.062973028133769,0,0.367771693991485,0,0,0.0604955539128588,0,0.029914836147993,0,0.170470692475165,1.0109323942149
6x64,0,0.000808369651642052,0.00971853748816632,0,0,0.107787347906447,0,0.0176429284219056,0.0163006076658751,0.000431000956732528,0.13751988407356,0,0,0.478408014463059,0.0224424226868173,0.0502398932656264,0,0,0,0.147100456539164,0,0.0116005368810045,0,0.0762349454041092,1.13308972412071
54x54,0,0.127227378213636,0,0.00568583023117615,0,0.147787094063899,0.0174668038016566,0.0641252228600625,0,0,0.106931529790326,0,0,0.0197162466021357,0.0828283737065734,0,0.271796444058391,0,0,0.137833881569942,0,0.018601195102202,0,0.0436071495117592,1.06274715963048
36x38,0.107805127911545,0,0.052001198305055,0,0,0.151470409700804,0.0949049053169137,0.0577634973165325,0,0.000941941688577511,0.0228498427872925,0.0578291625653807,0,0.0139466862280417,0.0723651689286046,0,0.0472038966419012,0.0573483156120385,0.137228021677708,0.00329828511725031,0,0.123043540202354,0,0.0772960003471085,1.04782652818663
51x61,0,0.0897780275201904,0.0388217607890433,0,0.0329138534448099,0,0,0,0,0,0.177307004752199,0,0,0.198590663389486,0.0955202033787108,0.118943525640912,0.0198596453307093,0.0199364034368524,0,0.208328912317087,0,0,0,0.0504634122669064,1.10001368220683
43x27,0,0.127011806056904,0.0554293274965584,0.0585214336407076,0.0904029507474481,0,0,0,0.0321511113708347,0,0,0.0723099531313546,0.127492044005941,0,0.0234585698962991,0,0,0.01335526482207,0,0.352467556751587,0.0473999820802962,0,0,0.199272049601745,1.03523190946656
21x49,0.132892769736541,0,0.292678569981218,0.0903038332552721,0.0902972415443146,0,0.0418659941672523,0.034405461721995,0.00750081241747015,0.0262098289089708,0,0.0715556605904487,0,0,0,0.0951923525188611,0,0.0638499788496736,0.0527148934565778,0,0,0.000532602851405298,0,0.159583223842466,1.0548406441694
10x56,0.0183823974615398,0.00464731567580198,0.00838427881712909,0.00963594488773454,0.0141119860165832,0.0188259396536461,0.0534611013492671,0,0.0559018674708392,0.0148998641678251,0.101204599120316,0,0,0.00676351402467118,0.0718054566994673,0,0.556567240551048,0,0,0.0654084941041321,0,0,0,0.203782804717236,1.00494082087211
