"","Cancer","Ductal","Macrophages","Mast","mDCs","Monocytes"
"1x17",0.454679798144418,0.363223558511252,0.00013298711049602,0.00013298711065198,0.071167781305259,0.000132987110499811
"1x18",0.575292631925516,0.152931929698254,0.00791263383292967,0.000132987109123281,0.104164069404105,0.0031522218689053
"1x19",0.594093739831005,0.177385146539755,0.0011719485607756,0.000132987096050921,0.135085799990357,0.00013298711050929
"1x20",0.42168842914746,0.229457009680238,0.00777825204594004,0.000282911184909614,0.229883274183545,0.00550775370242512
"1x21",0.390869170495197,0.365505763789796,0.0450642497853665,0.0401551457809611,0.000271402266318408,0.0348701576816346
"1x22",0.316975289231656,0.269842212836274,0.000387717523312012,0.0861969501908041,0.153389171226734,0.0003877175233507
"1x23",0.539206807711096,0.0593475248630276,0.00627040878719641,0.000189981586320919,0.257435728430389,0.00755573098549722
"1x24",0.492887101659579,0.122315916971186,0.0238578387217985,0.00013298710890399,0.202588884633978,0.00448022672568081
"1x25",0.449411247605959,0.0436007399637587,0.0071812010471016,0.00018998158447012,0.32943565516205,0.0162000564334316
"1x26",0.367111907038437,0.32876012018082,0.0271438544712461,0.000271402256834979,0.0566985150826494,0.135614098153745
"1x27",0.244814978013601,0.383036288564988,0.000189981586422886,0.000189981584149423,0.273826136596629,0.0127784282252201
"1x28",0.294642328237262,0.372586263795723,0.0470301373867471,0.000189981583921809,0.133043531921226,0.0310498510797726
"1x29",0.17480065307808,0.474324035963069,0.0607808740991857,0.000271402266602634,0.156971172190389,0.0802947411509969
"1x30",0.289861268124793,0.197438071187569,0.0109328384837428,0.058803196014424,0.323107740902938,0.000681129115414021
"1x31",0.387039473300903,0.153231131203953,0.000189981586422886,0.000189981592883055,0.253156303434259,0.0888547152918109
"1x32",0.292314695209673,0.29236749638393,0.0093606025706629,0.00018998158414997,0.298068434927565,0.0133860878367935
"1x33",0.310829309129238,0.198783115363404,0.00268725251694475,0.000271402265260208,0.343803854632854,0.000271402266318409
"1x34",0.231126092001181,0.317557422865733,0.0203175587306112,0.107642142227309,0.178580082795103,0.00865188439248287
"1x35",0.269220299089979,0.272735682684138,0.0438736152414892,0.000674543621079778,0.314899033462814,0.0159157162736672
"1x36",0.323587030742265,0.299259433620942,0.0573430243101381,0.0688352003578436,0.128414881107124,0.012835557638912
"1x37",0.249714584224383,0.334142919470019,0.0421640081455505,0.0644567682252783,0.147081267400936,0.0607350923469429
"1x38",0.242269268106812,0.342814544326742,0.000189981586422886,0.000189981592880315,0.319566621386553,0.0224775101397897
"1x39",0.424610699061846,0.215021934417334,0.0333627544837481,0.0741114608799141,0.0745184022892362,0.0572752310477041
"1x40",0.20788939574923,0.18473772039214,0.0258013453887694,0.0864954210966498,0.344312410601221,0.000553882176160017
"1x41",0.201633179379204,0.19998429262175,0.07814045968989,0.000271402273971314,0.350656710012132,0.0154758244142033
"1x42",0.224553547467866,0.345798846482117,0.00265182934326932,0.00018998158852374,0.336599717251122,0.00234124058151935
"1x43",0.151253380389244,0.222032113784343,0.0129791630156873,0.000271402273971246,0.426063753543113,0.0560490989323154
"1x44",0.0941357796718213,0.324363995745161,0.0134766127134112,0.000189981584129286,0.443895098360493,0.000189981586422886
"1x45",0.294508194092302,0.164481117753444,0.000387717523312012,0.0288271391524244,0.370188820243537,0.00439864899197995
"1x46",0.230517676492846,0.425565253276457,0.0825547500850269,0.075613051126516,0.0226497261470543,0.0716142506162523
"1x47",0.256157810964107,0.218933933349825,0.0781671523177391,0.00274422744790764,0.281065714755693,0.0200005954962794
"1x48",0.182149874434489,0.568248334145375,0.0158668266300664,0.00013298710476368,0.171274507021748,0.000866636842400514
"1x49",0.399102581026106,0.139853704114292,0.000271402266318408,0.0658109032184227,0.254083351612623,0.000271402266318408
"2x0",0.680658026674491,0.076219561660361,0.00801310208046091,0.000132987113825626,0.0909896053587716,0.000132987110489385
"2x1",0.522277994538068,0.271490544076823,0.000903107582490614,0.000189981586819256,0.10841266026502,0.00414643171538199
"2x2",0.519060827573384,0.291083679067847,0.0397590491493336,0.000189981588503535,0.00263398764779931,0.0066979397974701
"2x3",0.601434116996247,0.26172523323294,0.000132987110496019,0.000132987110204459,0.00516416090637598,0.00013298711050252
"2x4",0.553784441049737,0.325257048481455,0.00013298711049602,0.00013298711059185,0.00489187835503062,0.00013298711050929
"2x5",0.385631701970613,0.335214614743421,0.000189981586422887,0.000189981584145523,0.126670420040908,0.00361300278057784
"2x6",0.324779199103856,0.165975091709041,0.000387717523312012,0.0494962171440722,0.287680924569089,0.0151227660879923
"2x7",0.531134993309429,0.319968442140637,0.000132987110496019,0.000132987110339176,0.00214083145603124,0.00013298711050252
"2x8",0.619918961983274,0.232504690761881,0.00826118973379268,0.000132987113982481,0.00531575297590387,0.00998170598491183
"2x9",0.563356366226291,0.309606839025395,0.00013298711049602,0.000132987111293914,0.00344387619236919,0.000132987110506388
"2x10",0.633888906760112,0.270137749914327,6.51636841430499e-05,6.51636889188541e-05,0.00705736564245433,6.5163684144907e-05
"2x11",0.580062531578567,0.322838310354773,0.00649749782268799,0.000132987113441428,0.000132987110499667,0.00013298711050929
"2x12",0.726655284210192,0.127726112151587,0.00865425576827064,0.00013298711148225,0.000132987110478236,0.000132987110506388
"2x13",0.111803120448126,0.098944144073621,0.0682633208445428,0.0806042991075382,0.482708924506025,0.0133815150849669
"2x14",0.599162253787261,0.290916132200595,0.00013298711049602,0.000132987111328774,0.000132987110499338,0.00245160295015779
"2x15",0.650930696718789,0.229414248092839,0.0045164086834865,0.000132987109138262,0.00107590943513124,0.000132987110499811
"2x16",0.48633453374693,0.103854299088834,0.0088228430964921,0.00018998158415014,0.222581007268563,0.0179131819192082
"2x17",0.584220429068171,0.154268037030488,0.00135275498345143,0.000132987111623354,0.0954221576393369,0.000459786043925932
"2x18",0.469441231149344,0.175979426280294,0.0092863196748125,0.000132987109464908,0.209031016419423,0.00399907377455642
"2x19",0.350009942474753,0.409215563698182,0.00637128838842419,0.000189981586697454,0.127033499638672,0.00611488403563277
"2x20",0.529512146246363,0.203199452324838,0.000189981586422886,0.000889252117689261,0.135791433619381,0.00969248149427208
"2x21",0.386152609495609,0.29967701268159,0.0136782928090382,0.113966044321347,0.068121067275935,0.00152284105506996
"2x22",0.392487155302478,0.36532028682939,0.0261683502012419,0.000189981584150043,0.0823243754002285,0.0178838279164085
"2x23",0.352652099444129,0.332927464425473,0.00995029592388216,0.000418316573612553,0.216827195436568,0.0151437281550938
"2x24",0.51396830488406,0.145558692413578,0.00527796205608283,0.0741202644957277,0.0995241837396294,0.00404754744053921
"2x25",0.295123078308633,0.341763080887632,0.000271402266318408,0.000651153555808448,0.227535013582079,0.00263998641667056
"2x26",0.419134373592151,0.266216594089044,0.000271402266318408,0.0597839713986614,0.133021440063367,0.00175158492338068
"2x27",0.351170472428871,0.168840677616342,0.0926055731213842,0.000189981592881199,0.191361641036284,0.0473515827722652
"2x28",0.173801807541532,0.173475433716232,0.0722285322726155,0.224491519420937,0.158082580075823,0.0130547641698939
"2x29",0.386832462488629,0.316647253752874,0.00741361727824646,0.000189981588509947,0.204176595820675,0.00380976298159461
"2x30",0.259759087733847,0.397602748492398,0.0761794483146261,0.0517027448659707,0.0353272056807141,0.0576317232469859
"2x31",0.257935116318464,0.260001658570616,0.00154586357213639,0.000729483535276984,0.364389967801939,0.0219711605798475
"2x32",0.199569670917341,0.455198113152916,0.0343615397187031,0.000606817823701322,0.154986486864074,0.0686430007218356
"2x33",0.229959890971528,0.259570002378574,0.0596789839572006,0.0903817549085207,0.185776627533709,0.00513332996590139
"2x34",0.309366652461772,0.30979156715117,0.000271402266318408,0.0447463390053894,0.194570202611858,0.000271402266345492
"2x35",0.390076639572046,0.270693681583782,0.0117990605147827,0.000271402260874552,0.203832344021479,0.0234441896049577
"2x36",0.217409267303915,0.153375552091397,0.0310916753952018,0.000189981584151764,0.472411527687151,0.0020278659843745
"2x37",0.278095587578937,0.439150118927107,0.00368982780976483,0.0432927917801727,0.132960470325806,0.0053280409670511
"2x38",0.305709328752281,0.143342552112008,0.0216907569107274,0.0782898966090011,0.318228449789882,0.0151246166117735
"2x39",0.13019959954906,0.501149999442898,0.0295348707199363,0.000189981586760786,0.24802270619784,0.0151824114362447
"2x40",0.203828606357154,0.307486807085088,0.000271402266318408,0.00027140227429833,0.327297765076762,0.0634707672812279
"2x41",0.191346624847964,0.476719169777209,0.00635982022628902,0.000189981584147188,0.242350378288664,0.00739434783133198
"2x42",0.222350404516688,0.416028460134981,0.0153221769066518,0.0347473608195088,0.246005966123174,0.0106820680112756
"2x43",0.174269044609656,0.201625259752399,0.0246040587829687,0.000744285206675867,0.454756645913774,0.0160444292643832
"2x44",0.13071553747689,0.55093506775237,0.00197836900104802,0.0539738802931558,0.193621288252346,0.000189981586441843
"2x45",0.247371522058479,0.334942328334044,0.0538555065917164,0.000271402265240044,0.23072441724331,0.0150591947163642
"2x46",0.197208863220185,0.170415326117125,0.00993997656746755,0.0914302372596994,0.381316176209665,0.00986193036661405
"2x47",0.228453412651049,0.124062482111932,0.0145767600829087,0.0954540676543352,0.412886492225823,0.0138637256609076
"2x48",0.154079026691238,0.368680906488389,0.0156194131576153,0.0788272436769909,0.221318107666605,0.0116524945539673
"2x49",0.219325262679732,0.376074763452895,0.0309297912508106,0.0668607752667356,0.179296658788166,0.020107267856933
"3x0",0.549702918033026,0.2506799378811,0.0208992719657138,0.0432766219040891,0.0140841280104144,0.00455961549052548
"3x1",0.5968096164954,0.317848226752317,0.00935247896900425,0.000132987111676878,0.000132987110496019,0.000734730793504303
"3x2",0.50918060352399,0.362036420950388,0.00453783251744856,0.000132987111242985,0.00013298711049602,0.000132987110499812
"3x3",0.575216837731413,0.270243592333797,0.00013298711049602,0.00013298711053312,0.00430850656045084,0.00013298711050252
"3x4",0.592824645784645,0.276309195678855,0.00013298711049602,0.000132987113434335,0.0100074148051929,0.000132987110499812
"3x5",0.543863493983878,0.327959077190744,0.00286953670872614,0.000132987111615701,0.000132987110494362,0.000132987110613555
"3x6",0.605264338212997,0.268825386209151,0.00480326527524672,0.000132987113263745,0.00735827726798354,0.00013298711050929
"3x7",0.638149449360046,0.231355474767947,0.00013298711049602,0.0001329871113239,0.00484636942106517,0.000597920607509457
"3x8",0.407037372997862,0.047141605631626,0.0163394603171495,0.00018998158828744,0.380659690040705,0.0265279451187921
"3x9",0.5100066289494,0.35628173610335,0.00013298711049602,0.000132987111552663,0.000132987110561286,0.00013298711050692
"3x10",0.693560521327496,0.211208841212321,9.3090977347214e-05,9.30909788316072e-05,9.30909773380959e-05,9.30909773565031e-05
"3x11",0.627020958977792,0.221149352735158,9.30909773472141e-05,9.3090977005025e-05,0.00864571830079522,9.30909773565047e-05
"3x12",0.565211374101939,0.207706346039929,0.0209471153605756,0.00013298710913021,0.0590250406973248,0.00527631731875397
"3x13",0.561128611920894,0.329241558284225,0.00192270031779264,0.000132987110242112,0.000132987110499597,0.00013298711044294
"3x14",0.438406381236553,0.121644934623187,0.00248275103976192,0.000189981583921653,0.274357620621922,0.00748717813628631
"3x15",0.580650858771734,0.293486086538682,9.3090977347214e-05,9.3090978768214e-05,0.00565648698274869,9.3090977356504e-05
"3x16",0.527211962890951,0.212770404715911,0.000132987110496021,0.000132987113271599,0.10264504229452,0.000132987110499811
"3x17",0.594990896347087,0.277041994897142,0.00013298711049602,0.000132987110974013,0.0055268676504887,0.00013298711050929
"3x18",0.595974052069159,0.168784066373979,0.0131087813888238,0.000132987109133061,0.0384497610376038,0.0374121533092133
"3x19",0.55216474131583,0.286148378491912,0.0282737268947653,0.000189981586643971,0.0328843384138492,0.00798143575603316
"3x20",0.513790710001138,0.173801943085837,0.0723157326674828,0.000189981584146345,0.098474367114755,0.0033906068306886
"3x21",0.351478396843225,0.231353134830242,0.000387717523312012,0.116945496631283,0.160322786088133,0.00244765632798432
"3x22",0.570468144245566,0.107989572924705,0.0573090032692305,0.000132987104776678,0.0946419927284047,0.000132987110489385
"3x23",0.54481011355847,0.19560451532122,0.0336837645435986,0.000132987104770863,0.0985736179645295,0.00775390259665965
"3x24",0.314655814150571,0.23800168413432,0.0085416358809532,0.000189981584148548,0.271389703365384,0.00996890505973147
"3x25",0.189735815718017,0.334340671793849,0.00585358279836115,0.0769405272352835,0.304449250825635,0.000387717523312012
"3x26",0.252566886516339,0.290673277087901,0.00770217658395638,0.000189981584489306,0.329192213211566,0.000189981586441843
"3x27",0.373359196425279,0.315325999817513,0.0707391396030608,0.0602585393626602,0.0417850107258048,0.0567294253860128
"3x28",0.225551647564947,0.522890870380324,0.0198668970339999,0.000189981584138618,0.137403805930283,0.00549386293037862
"3x29",0.355256999888299,0.204013888391635,0.00311684871282503,0.00018998158447308,0.326466331458756,0.0112978182536916
"3x30",0.271724923062386,0.212963311827354,0.0347457196556001,0.000271402265542276,0.33715100001192,0.000271402266318408
"3x31",0.227351064880519,0.244104096711304,0.0369592478166001,0.000271402265562392,0.333263548286344,0.0132036554154513
"3x32",0.263651944015571,0.403362015652489,0.0152676676433987,0.000189981584150071,0.19750277367458,0.0203796425085205
"3x33",0.320031186841717,0.0958441224945411,0.0245908571235645,0.00018998158414978,0.406171112356523,0.0139083340665687
"3x34",0.186579707942439,0.20329074067032,0.0204901921480574,0.000271402269605717,0.427819216910459,0.0576718491537793
"3x35",0.160075429209031,0.286802572918607,0.0494811912505266,0.0720244182594379,0.247026729454334,0.05729644256082
"3x36",0.373729992159554,0.234669321072847,0.0604448580954532,0.0330474345732716,0.17420889096252,0.0205400226277487
"3x37",0.187282689959997,0.304843665426377,0.0119114758760974,0.0427935504010505,0.328929602924128,0.000553882176160017
"3x38",0.272710430821095,0.293693564162655,0.0864428243572985,0.000271402267220396,0.200112856841416,0.0196250296555185
"3x39",0.165927644747366,0.227272377207074,0.0224792636570318,0.0959232414763393,0.317716216314628,0.0123856331994206
"3x40",0.136266156182669,0.270060105628819,0.0704177463273785,0.085157692631329,0.328731026773927,0.0120512099515581
"3x41",0.128641603240941,0.372327634636346,0.0287290700174181,0.000189981588503697,0.383969065201129,0.000189981586422886
"3x42",0.223655847237223,0.366309296400795,0.0542186739160055,0.000189981592876812,0.281105188325068,0.000189981586422886
"3x43",0.175472015552678,0.270193273972842,0.0263169153442001,0.0796981216867515,0.300249925774095,0.0143758407415304
"3x44",0.25511337981181,0.436405645024729,0.0233117688170984,0.000189981592881177,0.119939090419806,0.0785888065796024
"3x45",0.311472323951338,0.31755752918538,0.0269615511679762,0.000271402265566064,0.174293922767592,0.0862418158324054
"3x46",0.239969238640739,0.257447035426316,0.0138725985318169,0.0791498259043731,0.228543772077624,0.0298085686792191
"3x47",0.254581199881698,0.380563952973435,0.0603645375354102,0.0575441242969104,0.0917972157273244,0.0373945408951763
"3x48",0.41305523641705,0.264442365454686,0.000189981586422886,0.000189981584148723,0.134840992686871,0.0955798587664705
"3x49",0.203853988122738,0.419454348485425,0.0303335241499092,0.000132987104767404,0.255837649786938,0.0183236129334413
"4x0",0.558142392913296,0.337704200707843,0.00013298711049602,0.000132987110241016,0.00658828047517768,0.00144165982820127
"4x1",0.459757820208526,0.253869524273681,0.00108616985980345,0.00013298711381095,0.171913296184268,0.00013298711050929
"4x2",0.457702035253941,0.349444735072519,0.0126796386100987,0.0001899815856755,0.0896979703973889,0.000189981586413407
"4x3",0.679625402537171,0.226960247897875,0.00013298711049602,0.00304759567729998,0.000132987110499337,0.000132987110514029
"4x4",0.591376975684569,0.293007272874088,0.00013298711049602,0.000132987110207519,0.001907402610755,0.000132987110421153
"4x5",0.633306551752052,0.209090210519114,0.0102337756082726,0.000132987110600699,0.00013298711049602,0.000132987110549101
"4x6",0.639332241741522,0.207870904091602,0.000896492273084589,0.000132987111333633,0.00013410043254115,0.00013298711044294
"4x7",0.641793609306971,0.240762822258035,9.30909773472142e-05,9.30909791542328e-05,0.00544947026021954,9.30909773564999e-05
"4x8",0.658057103548567,0.235127432231834,9.30909773472141e-05,9.30909785739533e-05,9.30909773495363e-05,9.3090977349868e-05
"4x9",0.572680191099656,0.289280320495596,0.00362890558110336,0.000132987113449063,0.00013298711049602,0.000132987110499811
"4x10",0.572346387130499,0.301904474122652,0.00234018051112635,0.000132987110245879,0.00297199149012824,0.0001329871105491
"4x11",0.618465074513992,0.26036368639259,9.30909773472141e-05,9.30909792329163e-05,9.30909780270274e-05,9.30909773498679e-05
"4x12",0.483348102375127,0.393553352975103,0.00282384074114559,0.000132987111589108,0.00270484168016853,0.00013298711050252
"4x13",0.625265860837662,0.197491607854206,0.0101972065653391,0.000132987110529422,0.000132987110499338,0.000132987110499811
"4x14",0.541074803428668,0.315981703562863,0.00013298711049602,0.000132987111624923,0.00610498776523985,0.000870396770737739
"4x15",0.563917238164602,0.309396384596787,0.00631704271424634,0.000189981586696884,0.00236989484522101,0.000189981586428302
"4x16",0.622357409435393,0.267608835716192,9.30909773472142e-05,9.30909774968337e-05,9.30909773425705e-05,9.3090977356503e-05
"4x17",0.643592915063369,0.152783648858096,0.0269374931574644,0.000132987109120949,0.000132987110492743,0.0419019402763059
"4x18",0.476163839355671,0.305177340750459,0.000189981586422885,0.000189981584152782,0.050020631604698,0.0428873187997231
"4x19",0.487430061482671,0.21777666895839,0.00259101361186347,0.000189981584471644,0.153000050071695,0.010978445076995
"4x20",0.562095328364439,0.28710914724042,0.0163392348710338,0.000132987105087987,0.00013298711049602,0.0110678222869459
"4x21",0.547294676779649,0.15504883710544,0.023040638380022,0.0001329871094604,0.123013041675794,0.0210442240035593
"4x22",0.381322889053378,0.387639932202279,0.000870630442626691,0.00013298711350131,0.1039298994497,0.00242892079949361
"4x23",0.341610500952103,0.262143760597714,0.000189981586422886,0.000189981588486241,0.273438881355212,0.000189981586422885
"4x24",0.296947663398579,0.336564160099909,0.00169349520938537,0.0954792440287239,0.137612128882229,0.00187575893207449
"4x25",0.352146208244288,0.355163985837266,0.00303691911855801,0.000189981583922586,0.180164630527129,0.0117659551944323
"4x26",0.260431108124276,0.206454107370783,0.000271402266318408,0.000371846730973188,0.39241851754446,0.0102790458079955
"4x27",0.406729184635609,0.210201232316496,0.00536583916345316,0.0216360375512584,0.212276713274717,0.0316725480460666
"4x28",0.2523844046301,0.340765432244575,0.011312319342973,0.0438105333481836,0.254064551717425,0.000553882176160017
"4x29",0.174498672628826,0.183635941428123,0.0342343447054222,0.00018998158448405,0.45128281022421,0.00334311604097715
"4x30",0.198054004266959,0.314481640084169,0.019323370569952,0.074575138630831,0.203619094175756,0.0659927853747473
"4x31",0.0726040752113934,0.58504309262076,0.0205087738254836,0.000132987104752354,0.273551148132537,0.00013298711049602
"4x32",0.255460908475342,0.25161316088191,0.0255441620458961,0.000271402283028396,0.342249273169671,0.0710777027718919
"4x33",0.300802987504041,0.244366535171452,0.0396372971713663,0.0708986712933244,0.205923983705695,0.00688829022870088
"4x34",0.250709760074224,0.268011315088617,0.000189981586422886,0.000189981593217048,0.373305901298844,0.00685773642230268
"4x35",0.317523693140016,0.264025828321609,0.000189981586422885,0.000189981592879171,0.323955106611534,0.00920897854518715
"4x36",0.195121967925885,0.241334859924259,0.0812506989617494,0.000271402266350906,0.372270266720071,0.00907222066476596
"4x37",0.335284062138686,0.124541178266386,0.0572665894140089,0.10866350591984,0.207383164557454,0.0304635168635329
"4x38",0.340074428917058,0.373900128772375,0.00984542994196972,0.0521989352887135,0.126516189324024,0.000387717523312011
"4x39",0.122280043649898,0.499830690735933,0.000189981586422886,0.00029499818583225,0.283652914521366,0.00892844356281338
"4x40",0.149446764260843,0.166044772904614,0.00534728725635198,0.0997993888319066,0.379521635494984,0.0171420943802493
"4x41",0.283985872343005,0.273564996477015,0.0192304724077478,0.122409428335094,0.156558924141902,0.0114709273606827
"4x42",0.132379127054581,0.333155724386714,0.0705903849031344,0.00027140227397139,0.283865259687567,0.0340279188841478
"4x43",0.31512013380813,0.196707655224394,0.00898090532559342,0.000271402265054572,0.374245795452827,0.00534678310891975
"4x44",0.189314301339812,0.179419902830402,0.0402648572426645,0.000189981586760723,0.452321576765178,0.0149380303106193
