	Cancer	Ductal	Stroma
30x3	0.4339179	0.3971072	0.16897488
30x4	0.3022787	0.60019845	0.09752291
30x5	0.45622727	0.36235628	0.18141639
30x6	0.3258063	0.5473584	0.12683535
30x7	0.35291186	0.5149	0.1321881
30x8	0.5170813	0.20429775	0.27862096
30x9	0.22773793	0.41613972	0.35612231
30x10	0.5710023	0.29141185	0.13758588
30x11	0.49606445	0.31962225	0.1843133
30x12	0.36706483	0.4823575	0.15057763
30x13	0.48581365	0.38859633	0.12559006
30x14	0.19545345	0.49641392	0.30813262
30x15	0.149724	0.34471816	0.50555784
30x16	0.17356327	0.6639113	0.16252542
30x17	0.24531922	0.41067034	0.34401038
30x18	0.035516616	0.68453866	0.2799448
30x19	0.6530891	0.22616608	0.12074475
30x20	0.06420584	0.71022666	0.22556745
30x21	0.14155889	0.6446486	0.21379244
30x22	0.30990273	0.25686678	0.43323046
30x23	0.08140448	0.4911658	0.42742977
30x24	0.23271367	0.35023534	0.41705093
30x25	0.25456172	0.58123285	0.16420537
30x26	0.40811786	0.14868525	0.4431969
30x27	0.21029876	0.39191613	0.39778516
30x28	0.34624943	0.3341862	0.31956434
30x29	0.0674006	0.3099449	0.6226545
30x30	0.2470977	0.42783737	0.3250649
30x31	0.05816104	0.26115218	0.6806868
30x32	0.05219135	0.5076895	0.44011918
30x33	0.17021988	0.40758386	0.42219624
30x34	0.010666843	0.62430626	0.36502695
30x35	5.19982e-12	0.5696295	0.43037057
30x36	0.08113853	0.33172426	0.58713716
30x37	0.14067048	0.28923059	0.57009894
30x38	2.048811e-12	0.73967236	0.26032764
30x39	0.33786705	0.32330596	0.33882692
30x40	0.14670002	0.5236565	0.32964346
30x41	0.535816	0.3395535	0.1246305
30x42	0.17262505	0.60379446	0.22358048
30x43	0.2044345	0.4176285	0.37793702
30x44	0.14169307	0.6615525	0.19675438
30x45	0.04609937	0.78124076	0.17265987
30x46	0.13321781	0.5154982	0.351284
30x47	0.07725362	0.56512016	0.35762623
30x48	0.10734971	0.7080208	0.18462949
30x49	0.23998138	0.5205282	0.23949042
31x0	0.51027256	0.12080604	0.36892134
31x1	0.6170056	0.21112067	0.17187373
31x2	0.518162	0.37318906	0.10864889
31x3	0.30862343	0.4470047	0.2443718
31x4	0.4090139	0.35346723	0.2375189
31x5	0.5919689	0.19939764	0.20863347
31x6	0.2413289	0.5103647	0.24830644
31x7	0.5289095	0.38135466	0.089735866
31x8	0.19958456	0.48761278	0.31280267
31x9	0.519383	0.2825397	0.19807732
31x10	0.3645859	0.46316478	0.17224932
31x11	0.3309813	0.40736067	0.261658
31x12	0.5628095	0.26862714	0.16856337
31x13	0.50605214	0.37612247	0.11782539
31x14	0.14517976	0.6204413	0.23437892
31x15	0.13570581	0.5598647	0.30442953
31x16	0.20752288	0.45072824	0.3417489
31x17	0.10629834	0.67294925	0.2207524
31x18	0.038253225	0.57031363	0.3914331
31x19	0.23682338	0.42413795	0.3390386
31x20	0.0030529008	0.5824059	0.4145411
31x21	0.33958337	0.38482618	0.27559045
31x22	0.2035561	0.5314766	0.26496732
31x23	0.1256276	0.61651146	0.25786093
31x24	0.14192456	0.6158143	0.24226105
31x25	2.6661006e-12	0.58982134	0.41017866
31x26	0.19778225	0.43107	0.37114778
31x27	0.2718394	0.5098143	0.21834627
31x28	0.19692273	0.48292068	0.32015654
31x29	0.113405816	0.39731592	0.48927832
31x30	2.50368e-12	0.8158962	0.1841038
31x31	0.08365665	0.44760177	0.46874157
31x32	0.052925512	0.40193316	0.5451413
31x33	0.21533006	0.47869658	0.30597338
31x34	0.108410925	0.49062848	0.40096062
31x35	4.4603726e-12	0.4507579	0.5492421
31x36	2.102929e-12	0.8096996	0.1903004
31x37	6.560426e-12	0.75158006	0.24842
31x38	0.052424055	0.73460007	0.21297592
31x39	1.3746881e-12	0.5330154	0.46698466
31x40	0.14550789	0.6860688	0.16842327
31x41	0.078707814	0.47039402	0.45089814
31x42	6.2131376e-12	0.9504342	0.04956578
31x43	0.19151063	0.6525329	0.15595648
31x44	2.4620072e-12	0.757936	0.242064
31x45	8.78081e-12	0.8902235	0.10977643
31x46	0.15641892	0.73626596	0.1073151
31x47	0.03559571	0.61174554	0.35265875
31x48	0.44076797	0.38248384	0.17674819
31x49	0.22083461	0.5703876	0.20877782
32x0	0.2902197	0.4086045	0.30117583
32x1	0.4025309	0.17108324	0.42638588
32x2	0.61475706	0.21159089	0.17365202
32x3	0.6204472	0.2597971	0.11975572
32x4	0.2603976	0.33381164	0.4057908
32x5	0.23512724	0.561979	0.20289381
32x6	0.435125	0.464099	0.10077606
32x7	0.15885235	0.63932204	0.20182559
32x8	0.43956697	0.4553642	0.10506881
32x9	0.25526065	0.5178812	0.22685814
32x10	0.5021752	0.3175205	0.18030433
32x11	0.43800142	0.419054	0.14294457
32x12	0.058753565	0.5496614	0.39158505
32x13	0.1445155	0.5805518	0.27493265
32x14	0.25818127	0.70794445	0.033874225
32x15	0.17752606	0.6543938	0.1680802
32x16	0.2083198	0.63041854	0.1612616
32x17	0.010222927	0.8602516	0.12952548
32x18	0.21410571	0.71221024	0.073684014
32x19	8.725457e-12	0.8185932	0.18140677
32x20	0.06889949	0.8186983	0.112402216
32x21	1.1463778e-11	0.8471142	0.15288578
32x22	0.27003676	0.541582	0.18838125
32x23	0.33099276	0.4906247	0.17838252
32x24	0.16376992	0.48949146	0.3467386
32x25	0.33695135	0.3817667	0.28128198
32x26	4.412839e-12	0.83875036	0.16124961
32x27	3.2143615e-12	0.7473135	0.25268656
32x28	0.07760086	0.6648984	0.25750068
32x29	2.0722361e-11	0.68695766	0.31304234
32x30	0.090784624	0.5447466	0.36446887
32x31	0.103228286	0.4387131	0.4580586
32x32	0.020226076	0.7393762	0.24039769
32x33	0.057203595	0.42907467	0.51372176
32x34	0.07857936	0.6887401	0.23268056
32x35	0.22190239	0.59240925	0.1856883
32x36	0.32199207	0.5378361	0.1401718
32x37	3.379097e-12	0.7198966	0.28010333
32x38	0.13800505	0.5322464	0.32974854
32x39	0.25313675	0.49846175	0.2484015
32x40	0.081923455	0.8036051	0.114471436
32x41	0.14871885	0.52773696	0.32354426
32x42	0.19090076	0.62353307	0.18556616
32x43	5.4595686e-11	0.8365444	0.16345562
32x44	0.07389647	0.6915963	0.23450722
32x45	7.514741e-12	0.8639995	0.13600051
32x46	0.24934375	0.56013083	0.19052537
32x47	0.20391287	0.6348619	0.16122527
32x48	0.12801513	0.59283537	0.27914956
32x49	0.01936979	0.780406	0.20022418
33x0	0.5958852	0.15204081	0.2520739
33x1	0.30895936	0.26492727	0.42611343
33x2	0.33847535	0.39177746	0.26974717
33x3	0.3750572	0.33113775	0.293805
33x4	0.33501732	0.5485975	0.11638519
33x5	0.6090558	0.22838059	0.16256358
33x6	0.22590397	0.55720025	0.2168958
33x7	0.2805937	0.5514539	0.16795237
33x8	0.19235837	0.5970236	0.21061797
33x9	0.38307053	0.565733	0.051196445
33x10	0.2409145	0.586923	0.17216255
33x11	0.26532277	0.46036732	0.2743099
33x12	0.018501254	0.64935416	0.33214465
33x13	0.0027709545	0.8080805	0.18914852
33x14	0.42214784	0.49622998	0.081622116
33x15	0.3292795	0.49998575	0.17073481
33x16	0.18630655	0.7368075	0.07688589
33x17	4.5589396e-12	0.801635	0.19836499
33x18	0.023022046	0.7990201	0.17795782
33x19	0.013919781	0.8533965	0.13268381
33x20	0.1670824	0.6778271	0.15509054
33x21	0.042527426	0.71577466	0.24169794
33x22	5.501153e-12	0.85190797	0.14809206
33x23	0.26613903	0.57612723	0.15773372
33x24	0.027044468	0.9461878	0.026767733
33x25	0.013872419	0.7889058	0.19722186
33x26	1.8323137e-10	0.8202333	0.17976673
33x27	0.18833292	0.72610444	0.08556262
33x28	1.6863311e-11	0.78648114	0.21351884
33x29	0.048014034	0.7769315	0.1750544
33x30	0.25551564	0.5918651	0.15261927
33x31	0.19538318	0.59254575	0.21207105
33x32	0.1760908	0.6286234	0.19528574
33x33	0.041417487	0.7115449	0.24703765
33x34	2.5020843e-12	0.6670516	0.33294842
33x35	0.09986743	0.41827315	0.48185945
33x36	0.05865908	0.83602744	0.10531352
33x37	1.3575601e-11	0.7599705	0.24002957
33x38	0.12196093	0.84640056	0.031638574
33x39	0.11891277	0.58452827	0.29655895
33x40	0.10246002	0.76147354	0.13606638
33x41	0.15645576	0.6606128	0.1829314
33x42	0.017435342	0.9443594	0.03820527
33x43	3.4159565e-12	0.73630506	0.2636949
33x44	0.13056022	0.75949365	0.1099461
33x45	0.02820183	0.83984625	0.13195188
33x46	0.12256	0.5659327	0.3115073
33x47	0.11370598	0.69883513	0.18745887
33x48	0.12202913	0.59306175	0.28490916
33x49	0.2943764	0.44379795	0.26182574
34x0	0.37829012	0.3934789	0.22823098
34x1	0.42283595	0.2664099	0.3107541
34x2	0.501184	0.2726977	0.2261183
34x3	0.2620793	0.4575124	0.2804083
34x4	0.41619992	0.44531834	0.13848172
34x5	0.4202854	0.27961016	0.3001044
34x6	0.38847262	0.4191058	0.1924216
34x7	0.50954384	0.29336658	0.1970896
34x8	0.29027134	0.5378489	0.17187972
34x9	0.24814631	0.5468143	0.20503938
34x10	0.19580899	0.6514543	0.15273665
34x11	0.10073911	0.65541273	0.24384819
34x12	0.160144	0.59586257	0.24399343
34x13	0.18453346	0.6137051	0.2017614
34x14	1.0157741e-11	0.7700348	0.22996517
34x15	0.24670479	0.66773236	0.08556288
34x16	0.2738593	0.66351837	0.062622316
34x17	0.016950857	0.90110075	0.08194836
34x18	0.08104889	0.8126718	0.10627934
34x19	0.0037611593	0.82501584	0.17122306
34x20	2.9396392e-12	0.921018	0.078981966
34x21	1.0411248e-11	0.95087904	0.04912097
34x22	0.17875037	0.7838393	0.037410356
34x23	0.12962152	0.8703785	1.8680717e-12
34x24	0.04363896	0.9432798	0.013081219
34x25	0.3424045	0.5195195	0.13807592
34x26	1.02787515e-10	0.9710553	0.028944733
34x27	0.33673096	0.65202826	0.011240833
34x28	3.3615524e-12	0.83437407	0.16562593
34x29	0.06840969	0.8811781	0.050412208
34x30	0.00791376	0.75616515	0.23592108
34x31	0.045628138	0.9018503	0.05252154
34x32	0.15505646	0.805243	0.039700527
34x33	0.040791083	0.8506092	0.108599804
34x34	1.4078933e-11	0.76682574	0.23317428
34x35	0.03973623	0.8748789	0.08538492
34x36	0.20620559	0.79379445	1.2188403e-12
34x37	8.4103245e-12	0.9270134	0.07298664
34x38	0.19004591	0.8099541	2.458899e-12
34x39	0.24214505	0.64651746	0.111337475
34x40	0.23637483	0.7342852	0.029339949
34x41	1.6466037e-11	1.0	1.6837936e-12
34x42	4.709377e-11	0.7480703	0.2519297
34x43	2.4923663e-12	0.9724564	0.027543552
34x44	0.045125786	0.8042765	0.1505977
34x45	0.10737104	0.80671644	0.08591254
34x46	0.21356186	0.71047556	0.075962536
34x47	0.01993476	0.70460016	0.27546513
34x48	0.2015169	0.58922017	0.20926283
34x49	4.4435666e-12	0.6306015	0.36939853
