"","cell_ID","Ductal","Cancer","Stroma"
"126","2x0",0,1,0
"127","2x1",0,0.828149858875439,0.171850141124561
"128","2x2",0,1,0
"129","2x3",0,1,0
"130","2x4",0.161468420913776,0.838531579086224,0
"131","2x5",0.111476290548035,0.693436201436198,0.195087508015766
"132","2x7",0,1,0
"133","2x8",0,1,0
"134","2x9",0,1,0
"135","2x10",0,1,0
"136","2x11",0,1,0
"137","2x12",0,1,0
"138","2x14",0,1,0
"139","2x15",0,1,0
"140","2x16",0,0.60049143062677,0.39950856937323
"141","2x17",0,0.892170743724181,0.107829256275819
"142","2x18",0,0.73023839696541,0.26976160303459
"143","2x19",0.335449484196948,0.473096528330231,0.191453987472821
"144","2x20",0,0.778632860227939,0.221367139772062
"145","2x21",0.241530919507477,0.401680250981121,0.356788829511402
"146","2x22",0.203231467738586,0.608809496737008,0.187959035524406
"147","2x23",0,0.605660266002887,0.394339733997113
"148","2x24",0,0.51505613863117,0.48494386136883
"149","2x25",0.170238364636746,0.465917034774591,0.363844600588663
"150","2x26",0.225410840911956,0.435504040261874,0.33908511882617
"151","2x27",0,0.583359901525602,0.416640098474398
"152","2x28",0.144330721203091,0.114354548362188,0.741314730434721
"153","2x29",0.253663268003486,0.443423328440224,0.30291340355629
"154","2x30",0.385457773459586,0.221285755348501,0.393256471191914
"155","2x31",0,0.411960754483781,0.588039245516219
"156","2x32",0.387188973359746,0.194181660285596,0.418629366354657
"157","2x33",0.237495406769051,0.215540331654308,0.54696426157664
"158","2x34",0.284585528390294,0.715414471609706,0
"159","2x35",0,0.666536924298279,0.333463075701721
"160","2x36",0,0.321561028056224,0.678438971943776
"161","2x37",0.463268648489882,0.21439618653653,0.322335164973588
"162","2x38",0.181213837686472,0.125410818896547,0.693375343416981
"163","2x39",0.372435210695207,0.178711548126055,0.448853241178738
"164","2x40",0.200956435148245,0.204363996507435,0.59467956834432
"165","2x41",0.7415413915055,0.2584586084945,0
"166","2x42",0.243302816527164,0.208411515467857,0.548285668004979
"167","2x43",0.232493973734779,0,0.767506026265222
"168","2x44",0.524270501944563,0,0.475729498055437
"169","2x45",0.305488192030482,0.255453799212672,0.439058008756846
"170","2x46",0,0.205832847789303,0.794167152210697
"171","2x47",0.173364786869497,0,0.826635213130503
"172","2x48",0.456756544349522,0,0.543243455650478
"173","2x49",0.470627966836387,0,0.529372033163613
"174","3x0",0,0.774405262840314,0.225594737159686
"175","3x1",0.0859209606698141,0.914079039330186,0
"176","3x2",0,1,0
"177","3x3",0,1,0
"178","3x4",0,1,0
"179","3x5",0,1,0
"180","3x6",0,1,0
"181","3x7",0,1,0
"182","3x9",0,1,0
"183","3x10",0,1,0
"184","3x11",0,1,0
"185","3x13",0,1,0
"186","3x15",0,1,0
"187","3x16",0,0.829110990578389,0.170889009421611
"188","3x17",0,1,0
"189","3x18",0,1,0
"190","3x19",0,1,0
"191","3x20",0,0.738161393588035,0.261838606411965
"192","3x21",0.19422953308159,0.333457231130451,0.472313235787959
"193","3x22",0,0.83084159462031,0.169158405379689
"194","3x23",0,0.845942668147918,0.154057331852082
"195","3x24",0.133976043590279,0.448976988519556,0.417046967890165
"196","3x25",0.275207354804647,0.15556552269012,0.569227122505233
"197","3x26",0.213474238147143,0.304119095748274,0.482406666104584
"198","3x27",0.126596069746932,0.408455585169544,0.464948345083524
"199","3x28",0.433090847872866,0.296527617128573,0.27038153499856
"200","3x29",0,0.604319522792166,0.395680477207834
"201","3x30",0.210981041475891,0.199437610158754,0.589581348365354
"202","3x31",0,0.395907578059442,0.604092421940558
"203","3x32",0,0.581718189902666,0.418281810097334
"204","3x33",0,0.394604427587051,0.605395572412949
"205","3x34",0.125217696282615,0.164223898862481,0.710558404854905
"206","3x35",0.236516033173994,0,0.763483966826006
"207","3x36",0.126729415654115,0.365784319843042,0.507486264502843
"208","3x37",0.168175010224414,0.225918285696855,0.605906704078731
"209","3x38",0.243770142055901,0.314898276358835,0.441331581585264
"210","3x39",0.232914931997336,0,0.767085068002664
"211","3x40",0.160180479449171,0.111774446269495,0.728045074281334
"212","3x41",0.279131261400992,0.115218708709983,0.605650029889025
"213","3x42",0.341396058749107,0.153268220629252,0.505335720621641
"214","3x43",0.295190715791305,0,0.704809284208695
"215","3x44",0.269409794312214,0.382591656789953,0.347998548897833
"216","3x45",0.257965613887444,0.342610779502562,0.399423606609994
"217","3x46",0.165255419404141,0.302650575731678,0.532094004864181
"218","3x47",0.324746702335863,0.16921007050285,0.506043227161287
"219","3x48",0.147276303514358,0.460430689762305,0.392293006723337
"220","3x49",0.36728792150435,0.143761697100189,0.488950381395461
"221","4x0",0.135071323559709,0.864928676440291,0
"222","4x1",0,0.759903466254905,0.240096533745095
"223","4x2",0.259564430715311,0.557042326880169,0.18339324240452
"224","4x3",0,1,0
"225","4x4",0,1,0
"226","4x5",0,1,0
"227","4x6",0,1,0
"228","4x7",0,1,0
"229","4x8",0,1,0
"230","4x9",0,1,0
"231","4x10",0,1,0
"232","4x11",0,1,0
"233","4x12",0,1,0
"234","4x13",0,1,0
"235","4x14",0,1,0
"236","4x15",0,1,0
"237","4x16",0,1,0
"238","4x17",0,0.900884713840457,0.0991152861595429
"239","4x18",0,0.916076981166278,0.0839230188337223
"240","4x19",0,0.780559296414209,0.219440703585791
"241","4x20",0,1,0
"242","4x21",0,0.80157115512298,0.19842884487702
"243","4x22",0.27550050447621,0.557663600905589,0.166835894618201
"244","4x23",0.144645007721573,0.462134932987628,0.393220059290799
"245","4x24",0.133129196425772,0.469969402262907,0.396901401311321
"246","4x25",0.219284053806604,0.470413251081663,0.310302695111733
"247","4x26",0,0.439104097699905,0.560895902300095
"248","4x27",0,0.526181190668589,0.473818809331411
"249","4x28",0.140950399844392,0.343059979106728,0.51598962104888
"250","4x29",0.111221189417531,0.174100032980422,0.714678777602046
"251","4x30",0,0.346184607504782,0.653815392495218
"252","4x31",0.615190231320616,0,0.384809768679384
"253","4x32",0.204484918716281,0.194074878102929,0.60144020318079
"254","4x33",0.134783341900585,0.302637348738865,0.56257930936055
"255","4x34",0.221945927454739,0.196907686304362,0.581146386240898
"256","4x35",0.155059992008708,0.337794741819112,0.50714526617218
"257","4x36",0.127082968954788,0.223836999204162,0.64908003184105
"258","4x37",0,0.288985885017808,0.711014114982192
"259","4x38",0.434943022248582,0.224881827859653,0.340175149891765
"260","4x39",0.476968662461034,0.112703431521348,0.410327906017618
"261","4x40",0.109031234321953,0.136393098211994,0.754575667466053
"262","4x41",0.164305834335711,0.161882413513824,0.673811752150465
"263","4x42",0.169093434944803,0.271685753288549,0.559220811766648
"264","4x43",0,0.466025376227528,0.533974623772472
"265","4x44",0.172141952494469,0.123288038308634,0.704570009196896
"266","4x45",0.33478339551243,0.247168474963032,0.418048129524538
"267","4x46",0.262361136781602,0.180940011967291,0.556698851251107
"268","4x47",0.26030222231082,0.191264377422167,0.548433400267013
"269","4x48",0.296310287623342,0,0.703689712376658
"270","4x49",0.453225827573013,0,0.546774172426987
"271","5x0",0.199631980182361,0.650149296671356,0.150218723146284
"272","5x1",0,0.801023194897776,0.198976805102224
"273","5x2",0,1,0
"274","5x3",0,1,0
"275","5x4",0,1,0
"276","5x5",0,1,0
"277","5x7",0,1,0
"278","5x8",0,1,0
"279","5x9",0,1,0
"280","5x10",0,1,0
"281","5x11",0,1,0
"282","5x12",0,1,0
"283","5x13",0,1,0
"284","5x14",0,1,0
"285","5x15",0,1,0
"286","5x16",0,1,0
"287","5x17",0,1,0
"288","5x18",0.300619129148817,0.443751104400112,0.255629766451072
"289","5x19",0,0.860951666593101,0.139048333406899
"290","5x20",0,0.810065544615507,0.189934455384493
"291","5x21",0,0.838018291214836,0.161981708785164
"292","5x22",0,0.610337196711221,0.389662803288779
"293","5x23",0,0.493760044517384,0.506239955482616
"294","5x24",0,0.323660632882415,0.676339367117585
"295","5x25",0,0.409439467595777,0.590560532404223
"296","5x26",0,0.483757885131078,0.516242114868922
"297","5x27",0.246633702714629,0.393778931953945,0.359587365331426
"298","5x28",0,0.255116565548786,0.744883434451214
"299","5x29",0,0.224209993516213,0.775790006483787
"300","5x30",0,0.479332545609905,0.520667454390095
"301","5x31",0.127058378806878,0.235162160212135,0.637779460980987
"302","5x32",0.341365194801952,0.230487699856082,0.428147105341966
"303","5x33",0.258206337609606,0.317611003455185,0.42418265893521
"304","5x34",0.149441393766048,0,0.850558606233952
"305","5x35",0.113320757072243,0.174574254080425,0.712104988847332
"306","5x36",0.150944687121845,0.365541981633687,0.483513331244468
"307","5x37",0.115012888201908,0.192668251028935,0.692318860769157
"308","5x38",0.325969630902035,0.13161446892504,0.542415900172925
"309","5x39",0.27335047256917,0.227991920176306,0.498657607254525
"310","5x40",0,0.402886603073292,0.597113396926708
"311","5x41",0,0.347521312858446,0.652478687141554
"312","5x42",0.28399958674381,0,0.71600041325619
"313","5x43",0.224397435284299,0,0.775602564715701
"314","5x44",0.274859429928554,0.20589132159249,0.519249248478955
"315","5x45",0.323336765844027,0.18505699336255,0.491606240793423
"316","5x46",0.267440741136922,0.183357864190905,0.549201394672173
"317","5x47",0.15308800660006,0.329342609942999,0.517569383456941
"318","5x48",0.153853592436896,0.324395700647064,0.52175070691604
"319","5x49",0.413788632576154,0.271310956026936,0.31490041139691
"320","6x0",0.121702196948727,0.878297803051273,0
"321","6x1",0,0.846463523386174,0.153536476613826
"322","6x2",0,1,0
"323","6x3",0,1,0
"324","6x4",0,1,0
"325","6x5",0,1,0
"326","6x8",0,1,0
"327","6x9",0,1,0
"328","6x10",0,1,0
"329","6x11",0,1,0
"330","6x12",0,1,0
"331","6x13",0,1,0
"332","6x15",0,1,0
"333","6x16",0,1,0
"334","6x17",0,1,0
"335","6x19",0,1,0
"336","6x20",0.120315562462431,0.879684437537569,0
"337","6x21",0,0.796321909531026,0.203678090468974
"338","6x22",0,0.813615181813136,0.186384818186864
"339","6x23",0,0.449222404642605,0.550777595357395
"340","6x24",0.16474201224948,0.519341303676254,0.315916684074266
"341","6x25",0.259473948336607,0.306727655227159,0.433798396436234
"342","6x26",0,0.36979381477395,0.63020618522605
"343","6x27",0.166805197972101,0.296342043941324,0.536852758086575
"344","6x28",0.183248506604403,0.343126802380038,0.473624691015558
"345","6x29",0.26815170256878,0.29299288257016,0.43885541486106
"346","6x30",0.136396683094661,0.354243623260901,0.509359693644438
"347","6x31",0,0.488371775843145,0.511628224156855
"348","6x32",0.146012931084826,0,0.853987068915174
"349","6x33",0.110161376611207,0.21641745843178,0.673421164957012
"350","6x34",0.101877783084504,0.198583200963132,0.699539015952363
"351","6x35",0.231902652870739,0.308883591876131,0.459213755253131
"352","6x36",0,0.263694151502512,0.736305848497487
"353","6x37",0.287867781564792,0.21472050716357,0.497411711271638
"354","6x38",0.165035047766943,0.210686098214915,0.624278854018142
"355","6x39",0,0.628682935857602,0.371317064142398
"356","6x40",0.191959856576732,0.182976125715697,0.62506401770757
"357","6x41",0.176539390886347,0.167395370025871,0.656065239087782
"358","6x42",0.206356851199853,0.206642056380116,0.587001092420031
"359","6x43",0.374230754793248,0.129655015553181,0.496114229653571
"360","6x44",0.219282574416265,0.320994408722281,0.459723016861454
"361","6x45",0.260604803087646,0.173716094766463,0.565679102145891
"362","6x46",0.272571184471271,0,0.727428815528729
"363","6x47",0.237148388446728,0.164053099510823,0.598798512042449
"364","6x48",0.261452780811056,0.226414593259237,0.512132625929707
"365","6x49",0,0.302976143481209,0.697023856518791
"366","7x0",0.0944821016079505,0.90551789839205,0
"367","7x1",0,1,0
"368","7x2",0,1,0
"369","7x5",0,1,0
"370","7x6",0,1,0
"371","7x7",0,1,0
"372","7x8",0,1,0
"373","7x9",0,1,0
"374","7x10",0,1,0
"375","7x11",0,1,0
"376","7x13",0,1,0
"377","7x14",0,1,0
"378","7x15",0,1,0
"379","7x16",0,1,0
"380","7x17",0,1,0
"381","7x18",0,1,0
"382","7x19",0.166002351461025,0.563741359376367,0.270256289162608
"383","7x20",0.513242667120471,0.486757332879529,0
"384","7x21",0.248798452927393,0.529789612390104,0.221411934682503
"385","7x22",0,0.553202626826189,0.446797373173811
"386","7x23",0,0.428381151064502,0.571618848935498
"387","7x24",0,0.776691572932338,0.223308427067662
"388","7x25",0.114759375424652,0.280903004214062,0.604337620361286
"389","7x26",0,0.29936886022573,0.70063113977427
"390","7x27",0,0.349810877284171,0.650189122715829
"391","7x28",0,0.200485056715801,0.799514943284199
"392","7x29",0.13878632379442,0.18328110254188,0.6779325736637
"393","7x30",0,0.251445074780447,0.748554925219553
"394","7x31",0,0.397800689710522,0.602199310289478
"395","7x32",0.102904026445766,0.134864287664524,0.762231685889711
"396","7x33",0,0.314887221959527,0.685112778040473
"397","7x34",0.365120927075644,0,0.634879072924356
"398","7x35",0.157997906803079,0.1919238978101,0.650078195386822
"399","7x36",0.13439216347235,0.240602243323271,0.625005593204379
"400","7x37",0.116849913394586,0,0.883150086605414
"401","7x38",0.230486432866238,0,0.769513567133762
"402","7x39",0,0.435998484280149,0.564001515719851
"403","7x40",0.464368628244166,0,0.535631371755834
"404","7x41",0.197551789542777,0.330669815063628,0.471778395393595
"405","7x42",0,0.24191978028477,0.75808021971523
"406","7x43",0.368695243732212,0.234687227328271,0.396617528939517
"407","7x44",0.199696143389535,0.215371427150015,0.58493242946045
"408","7x45",0,0.258251925006947,0.741748074993053
"409","7x46",0,0,1
"410","7x47",0.174788122089336,0.153528621501109,0.671683256409555
"411","7x48",0.447680625389312,0.164028358335599,0.388291016275089
"412","7x49",0.347070290872163,0.433006643597667,0.219923065530171
"413","8x0",0,1,0
"414","8x1",0,1,0
"415","8x2",0,1,0
"416","8x3",0,1,0
"417","8x4",0,1,0
"418","8x5",0,1,0
"419","8x6",0,1,0
"420","8x7",0,1,0
"421","8x8",0,1,0
"422","8x9",0,1,0
"423","8x10",0,1,0
"424","8x11",0,1,0
"425","8x12",0,1,0
"426","8x13",0,1,0
"427","8x14",0,1,0
"428","8x15",0,1,0
"429","8x17",0,1,0
"430","8x18",0,1,0
"431","8x19",0,0.757181313910849,0.242818686089151
"432","8x20",0.259799423070312,0.552577271916523,0.187623305013165
"433","8x21",0,0.491671165840815,0.508328834159185
"434","8x22",0,0.489017355102779,0.510982644897221
"435","8x23",0,0.617375330879587,0.382624669120414
"436","8x24",0,0.739635866480035,0.260364133519965
"437","8x25",0.148103063119954,0.160206484035248,0.691690452844798
"438","8x26",0.163253255526446,0.187101532005608,0.649645212467947
"439","8x27",0,0.536412688432672,0.463587311567328
"440","8x28",0.131126091880286,0.128062577676521,0.740811330443193
"441","8x29",0,0.1298578058323,0.8701421941677
"442","8x30",0.325591187267567,0.110028236743258,0.564380575989175
"443","8x31",0,0.16653687216515,0.83346312783485
"444","8x32",0,0.210751201321684,0.789248798678316
"445","8x33",0,0.242063962991593,0.757936037008407
"446","8x34",0.139225487896451,0,0.860774512103549
"447","8x35",0,0.279037667609021,0.720962332390979
"448","8x36",0,0.534131822324548,0.465868177675452
"449","8x37",0.108948893072739,0.172983560043954,0.718067546883307
"450","8x38",0.118849596737405,0.230776721420325,0.650373681842271
"451","8x39",0.108599891271878,0.246973140537899,0.644426968190222
"452","8x40",0,0.177378437750996,0.822621562249005
"453","8x41",0.531599268071911,0,0.468400731928089
"454","8x42",0.110548730929184,0.153100960754294,0.736350308316522
"455","8x43",0.240737775263087,0.208849859199905,0.550412365537008
"456","8x44",0.160837472210547,0,0.839162527789453
"457","8x45",0.369060859057735,0,0.630939140942265
"458","8x46",0,0.179167473429709,0.820832526570291
"459","8x47",0.382475766976168,0.147179887456676,0.470344345567156
"460","8x48",0.422779060807416,0.141970291693178,0.435250647499406
"461","8x49",0.307609364695308,0.14268526876144,0.549705366543253
"462","9x0",0,1,0
"463","9x1",0.123800624530897,0.876199375469103,0
"464","9x2",0,1,0
"465","9x3",0,1,0
"466","9x4",0,1,0
"467","9x5",0,1,0
"468","9x7",0,1,0
"469","9x8",0,1,0
"470","9x9",0,1,0
"471","9x10",0,1,0
"472","9x11",0,1,0
"473","9x12",0,1,0
"474","9x14",0,1,0
"475","9x15",0,1,0
"476","9x17",0,1,0
"477","9x18",0,1,0
"478","9x19",0.163980877375859,0.836019122624141,0
"479","9x20",0.197882899849819,0.574807868343746,0.227309231806435
"480","9x21",0.168087461493788,0.553870403268009,0.278042135238203
"481","9x22",0,0.803559463059461,0.196440536940539
"482","9x23",0,0.75499471906455,0.24500528093545
"483","9x24",0,0.324241239239351,0.675758760760649
"484","9x25",0,0.416443665375059,0.583556334624941
"485","9x26",0,0.512507974253628,0.487492025746372
"486","9x27",0,0.371386131113389,0.628613868886611
"487","9x28",0,0.147760051645569,0.852239948354431
"488","9x29",0.202582108868066,0.151696453986699,0.645721437145235
"489","9x30",0.157008925834661,0.191174126720468,0.651816947444871
"490","9x31",0.129260004080409,0,0.870739995919591
"491","9x32",0.189836491827267,0,0.810163508172733
"492","9x33",0,0.145096444894752,0.854903555105248
"493","9x34",0,0.115736545706326,0.884263454293674
"494","9x35",0.300013062716773,0,0.699986937283227
"495","9x36",0.196396554274948,0,0.803603445725052
"496","9x37",0.384377522518889,0,0.615622477481111
"497","9x38",0,0,1
"498","9x39",0.147257960358046,0,0.852742039641954
"499","9x40",0,0.226261052344589,0.773738947655411
"500","9x41",0.212869150974707,0,0.787130849025293
"501","9x42",0,0,1
"502","9x43",0.440309137868092,0,0.559690862131908
"503","9x44",0.268226808635861,0,0.731773191364139
"504","9x45",0.154797107767514,0.137231994840351,0.707970897392135
"505","9x46",0.385865770285174,0,0.614134229714826
"506","9x47",0.228448013134799,0,0.771551986865202
"507","9x48",0.270842566337943,0,0.729157433662057
"508","9x49",0.117657547077146,0.130921578866088,0.751420874056766
"509","10x0",0,1,0
"510","10x1",0,1,0
"511","10x2",0,1,0
"512","10x3",0,1,0
"513","10x4",0,1,0
"514","10x5",0,1,0
"515","10x6",0,1,0
"516","10x7",0,1,0
"517","10x8",0,1,0
"518","10x9",0,1,0
"519","10x11",0,1,0
"520","10x12",0,1,0
"521","10x13",0,1,0
"522","10x14",0,1,0
"523","10x15",0,1,0
"524","10x16",0,1,0
"525","10x17",0,1,0
"526","10x18",0,1,0
"527","10x19",0,1,0
"528","10x20",0,0.838474191498894,0.161525808501106
"529","10x21",0,0.69141284900713,0.30858715099287
"530","10x22",0,0.526978317792009,0.473021682207992
"531","10x23",0.146528400897723,0.359998831089777,0.493472768012501
"532","10x24",0,0.258044165278844,0.741955834721156
"533","10x25",0.120090766408552,0.186857603197388,0.693051630394061
"534","10x26",0,0.273158862434353,0.726841137565647
"535","10x27",0,0.253740547412315,0.746259452587685
"536","10x28",0,0.150947117276372,0.849052882723628
"537","10x29",0,0.175472283490105,0.824527716509895
"538","10x30",0,0,1
"539","10x31",0,0.150698859318424,0.849301140681576
"540","10x32",0.118284803030403,0,0.881715196969597
"541","10x33",0,0.639088544899596,0.360911455100404
"542","10x34",0,0.137947269861745,0.862052730138254
"543","10x35",0,0,1
"544","10x36",0,0.249010329142679,0.750989670857321
"545","10x37",0.120729231232799,0.231928219347296,0.647342549419905
"546","10x38",0.185567711009724,0.152822629308073,0.661609659682203
"547","10x39",0,0.135155040212193,0.864844959787808
"548","10x40",0.20286535349441,0.117567704354774,0.679566942150816
"549","10x41",0,0.240741974739777,0.759258025260223
"550","10x42",0.327798256657323,0,0.672201743342677
"551","10x43",0.444638434313622,0,0.555361565686378
"552","10x44",0.398275754429109,0,0.601724245570891
"553","10x45",0.246658460702553,0,0.753341539297447
"554","10x46",0.246732003133709,0.193145689325938,0.560122307540353
"555","10x47",0.118208014837187,0.13112697840077,0.750665006762043
"556","10x48",0.322824627751657,0,0.677175372248342
"557","10x49",0.359264892575569,0.159090751328533,0.481644356095898
"558","11x0",0,0.830519996320566,0.169480003679434
"559","11x1",0,0.701943239156683,0.298056760843317
"560","11x2",0,1,0
"561","11x3",0,1,0
"562","11x4",0,1,0
"563","11x5",0,1,0
"564","11x6",0,1,0
"565","11x7",0,1,0
"566","11x8",0,1,0
"567","11x9",0,1,0
"568","11x10",0,1,0
"569","11x11",0,1,0
"570","11x12",0,1,0
"571","11x13",0,1,0
"572","11x14",0,1,0
"573","11x15",0,1,0
"574","11x16",0,1,0
"575","11x17",0,1,0
"576","11x18",0,1,0
"577","11x19",0,0.858292409452265,0.141707590547735
"578","11x20",0,0.643204007756336,0.356795992243663
"579","11x21",0,0.825952334997337,0.174047665002663
"580","11x22",0,0.777559140856428,0.222440859143573
"581","11x23",0,0.555768681909902,0.444231318090098
"582","11x24",0,0.242924224751703,0.757075775248297
"583","11x25",0.121537706718675,0.225415537663913,0.653046755617412
"584","11x26",0,0.149730219051773,0.850269780948227
"585","11x27",0,0.180158749027446,0.819841250972554
"586","11x28",0,0.228080277626128,0.771919722373872
"587","11x29",0.121747888709066,0.24624441169948,0.632007699591454
"588","11x30",0.16008091894987,0,0.83991908105013
"589","11x31",0,0.159854217910659,0.840145782089341
"590","11x32",0,0.341346852366884,0.658653147633116
"591","11x33",0,0.137466323709397,0.862533676290603
"592","11x34",0,0,1
"593","11x35",0,0,1
"594","11x36",0,0,1
"595","11x37",0.150678965337992,0.126787493847752,0.722533540814256
"596","11x38",0.171735453115755,0.136728249465412,0.691536297418833
"597","11x39",0,0.226561239662843,0.773438760337157
"598","11x40",0.236785092371394,0,0.763214907628606
