,Cancer,Ductal,Macrophages,Mast,Monocytes,mDCs
2x16,0.7396774,0.001939357,0.05572543,0.00050718925,0.02333252,0.17881796
2x17,0.8881096,0.019245725,0.0016201752,0.0002885899,0.00043134636,0.09030459
2x18,0.7414447,0.0013087236,0.21844773,0.0005633611,0.000708962,0.03752654
2x19,0.6006033,0.24386272,0.09485057,0.0002929579,0.0016765747,0.058713894
2x20,0.84022194,0.0015631642,0.05596343,0.00044186867,0.010369593,0.09144005
2x21,0.598301,0.14720371,0.04706147,0.1767766,0.0006989078,0.029958189
2x22,0.6586982,0.20032367,0.12718965,0.00018189021,0.0065038833,0.0071028117
2x23,0.63945127,0.08547623,0.14712913,0.0011061849,0.0025614891,0.12427567
2x24,0.73636293,0.048772216,0.008778652,0.111744314,0.0021481381,0.09219371
2x25,0.61993665,0.12016099,0.04813681,0.00050007703,0.0017776645,0.20948778
2x26,0.61774105,0.14412375,0.0042998623,0.08992582,0.0009165595,0.14299302
2x27,0.5749381,0.07365111,0.23626179,0.00028673053,0.103603244,0.011259054
2x28,0.29079482,0.10939142,0.18973044,0.34665635,0.04611473,0.017312227
2x29,0.5316933,0.24017063,0.053384446,0.000296555,0.0016332985,0.17282169
2x30,0.43301827,0.28015363,0.07020413,0.09770629,0.11590792,0.0030096886
2x31,0.39718857,0.14214088,0.080114886,0.0028713604,0.006905207,0.37077904
2x32,0.32895347,0.35474357,0.2310237,0.0004073111,0.07821734,0.006654617
2x33,0.41658774,0.1511481,0.20366706,0.14308792,0.06998923,0.015520042
2x34,0.5335936,0.1689202,0.12805606,0.071059,0.0007660599,0.09760519
2x35,0.6613951,0.09196011,0.02453911,0.00024925926,0.0284955,0.193361
2x36,0.36887768,0.06755312,0.13992956,0.00046797,0.0040259543,0.41914567
2x37,0.31054178,0.43793792,0.0078410385,0.09865068,0.0006373659,0.14439107
2x38,0.27864552,0.19150344,0.31478468,0.16814792,0.0023025835,0.04461571
2x39,0.27646667,0.3540919,0.18296006,0.00043198638,0.026244583,0.15980476
2x40,0.32284448,0.18552205,0.24309844,0.0005147192,0.061434377,0.18658587
2x41,0.24558648,0.40432912,0.19588083,0.0003332083,0.0009920022,0.15287839
2x42,0.36688787,0.24672958,0.099150814,0.07594358,0.0017536725,0.20953453
2x43,0.23248525,0.17235616,0.1162255,0.000551141,0.007840315,0.47054157
2x44,0.17924331,0.4597174,0.07905121,0.10474483,0.00081175496,0.1764315
2x45,0.31465688,0.32556066,0.18443522,0.0006850072,0.008566097,0.16609606
2x46,0.25413242,0.15200469,0.114690356,0.16779138,0.0018580243,0.3095231
2x47,0.198196,0.14793158,0.12971589,0.16066523,0.006214758,0.35727653
2x48,0.25304693,0.31034452,0.14476152,0.15597397,0.0013274784,0.13454561
2x49,0.23918778,0.3808852,0.23844215,0.13704674,0.00086053816,0.0035774868
3x0,0.84249437,0.061078016,0.037769336,0.05736232,0.0006793585,0.00061665574
3x1,0.8468276,0.1510192,0.0009888769,0.00014970958,0.00021158026,0.00080297235
3x2,0.932874,0.0661666,0.00029270677,0.000115689865,0.00035940748,0.00019158759
3x3,0.86683154,0.13154444,0.00053697824,0.0001958886,0.00048449414,0.00040676157
3x4,0.994621,0.0016939183,0.0008761608,0.00017651299,0.00017452824,0.002457871
3x5,0.9952442,0.003828186,0.00035457627,0.000121604244,0.0002463986,0.00020504359
3x6,0.98833126,0.009507475,0.00090727775,0.00018202099,0.0005426299,0.0005293139
3x7,0.9974348,0.0010588048,0.00046000685,0.00021229353,0.0005466288,0.00028753566
3x9,0.90723825,0.091955476,0.00026873525,0.00016506593,0.00019361057,0.00017887965
3x10,0.9903776,0.0085399635,0.0004381171,0.00017396123,0.00029029304,0.00017999756
3x11,0.99809617,0.0009856187,0.0002918741,0.000110242865,0.00027340342,0.00024279486
3x13,0.9603596,0.039041962,0.00018977757,8.298135e-05,0.00013319052,0.00019239448
3x15,0.99614984,0.0026247085,0.00031538948,0.00010523748,0.00024234435,0.00056244584
3x16,0.90258086,0.003668786,0.002274598,0.00033530546,0.001185626,0.089954816
3x17,0.993209,0.0054140827,0.00042847704,0.00010195118,0.00015496898,0.0006915898
3x18,0.9245018,0.003912334,0.0048244093,0.00021576059,0.050903425,0.015642272
3x19,0.86052114,0.063254826,0.06773746,0.00026181777,0.0076176766,0.00060708483
3x20,0.79345256,0.0019510475,0.18831962,0.00019878359,0.014125801,0.0019521674
3x21,0.51371765,0.123102784,0.009307122,0.21128988,0.0009731631,0.14160942
3x22,0.85885465,0.0011997692,0.037510883,0.00024307583,0.030128792,0.07206283
3x23,0.7767805,0.06533806,0.15634,0.00012041882,0.00072704314,0.00069397653
3x24,0.54665375,0.11781775,0.18321492,0.0003040543,0.0021363553,0.14987321
3x25,0.3395749,0.18725671,0.00528475,0.1298423,0.0007001267,0.33734125
3x26,0.44040605,0.1646223,0.118137985,0.00028608588,0.0017592402,0.27478832
3x27,0.54964036,0.1814873,0.07581221,0.09399553,0.091493666,0.007570878
3x28,0.43147758,0.3420886,0.17601773,0.00029337945,0.0008267494,0.049295958
3x29,0.579276,0.072501816,0.0059964205,0.00040889237,0.0012992435,0.3405176
3x30,0.35237512,0.17415954,0.18726048,0.00035736992,0.0014507656,0.28439668
3x31,0.41955096,0.10729237,0.22068797,0.000542637,0.03880032,0.21312577
3x32,0.62336683,0.08958642,0.074776776,0.00033752815,0.028269773,0.18366271
3x33,0.43732485,0.055763967,0.19187415,0.0006105235,0.0047820676,0.30964443
3x34,0.25776157,0.16591592,0.1876752,0.0008856108,0.06488553,0.3228761
3x35,0.17071748,0.28559044,0.1684805,0.14570618,0.064378716,0.16512664
3x36,0.47566888,0.16946608,0.15768604,0.071442835,0.03459458,0.09114157
3x37,0.31369227,0.19092828,0.21659355,0.095615424,0.0009462671,0.18222412
3x38,0.4159377,0.20672958,0.12067902,0.00082049175,0.106006525,0.14982665
3x39,0.3234447,0.09973273,0.11388732,0.16342488,0.021442896,0.2780674
3x40,0.15383397,0.22234868,0.20355202,0.15423134,0.050247494,0.21578647
3x41,0.22474319,0.25709477,0.055081405,0.0004633918,0.0024047827,0.46021247
3x42,0.3108565,0.2878303,0.20468116,0.00030469228,0.05327394,0.14305338
3x43,0.25823826,0.19642006,0.28410327,0.13979554,0.006559649,0.11488332
3x44,0.47642016,0.26521924,0.016490195,0.00037862043,0.10885457,0.13263714
3x45,0.39345595,0.27704957,0.016786478,0.0003341817,0.15397736,0.15839645
3x46,0.45325443,0.117251225,0.20504403,0.15927541,0.00624894,0.058926024
3x47,0.31368247,0.34868497,0.0074410443,0.10875909,0.115265965,0.10616641
3x48,0.6091392,0.1381963,0.06816943,0.00037215045,0.11768674,0.06643622
3x49,0.29363906,0.3253631,0.06968828,0.00050590123,0.040969178,0.26983443
4x0,0.87804496,0.12079868,0.0002894069,0.00022688527,0.0003581661,0.00028183698
4x1,0.8217376,0.0022108317,0.0034838514,0.00038750042,0.0020412966,0.17013896
4x2,0.6744984,0.20358223,0.11980158,0.00022195977,0.00043638144,0.0014594747
4x3,0.96339375,0.03503919,0.0006885048,0.00014312979,0.0004514334,0.00028400874
4x4,0.98647654,0.0129793305,0.00015799089,7.832136e-05,0.00016073046,0.00014703869
4x5,0.9948469,0.003026358,0.00069638557,0.0001490491,0.0005933743,0.0006878946
4x6,0.9982277,0.0010694198,0.00034321894,7.196001e-05,0.00016302888,0.00012460831
4x7,0.9981862,0.0009831156,0.00024883982,0.00015115597,0.00021498073,0.00021572722
4x8,0.9976481,0.0014358307,0.00039504873,0.00011714406,0.00021661648,0.00018727954
4x9,0.9969802,0.0020252345,0.000359162,0.00011069171,0.00021236837,0.0003123074
4x10,0.99634707,0.0020492235,0.00062994944,0.00021337856,0.00038135832,0.00037890513
4x11,0.98744917,0.011764263,0.0002900895,0.00011881362,0.00012860188,0.00024901397
4x12,0.96418846,0.034900617,0.00041629942,0.00013235823,0.00015933611,0.00020300258
4x13,0.9970813,0.0014382325,0.00045101516,0.00019042082,0.00041214694,0.00042694225
4x14,0.98996454,0.00641764,0.0008807701,0.00013880822,0.00020579586,0.0023925395
4x15,0.9960678,0.0020511,0.0004752177,0.00014758663,0.00041001372,0.0008483012
4x16,0.99682033,0.0020185749,0.0004701673,8.105628e-05,0.00026437183,0.00034541063
4x17,0.93148875,0.0018895989,0.0005104248,0.00015717742,0.06558789,0.00036617427
4x18,0.90300506,0.001005926,0.0023710062,0.00021614642,0.04981943,0.04358239
4x19,0.7536727,0.07333552,0.008759221,0.0006931409,0.0017172198,0.16182214
4x20,0.9574934,0.015551186,0.0004920125,0.000102762526,0.025921911,0.00043880971
4x21,0.83427525,0.005789709,0.0076205586,0.00034317753,0.05850994,0.093461365
4x22,0.64291143,0.22904845,0.0034604215,0.00027663072,0.0013538769,0.1229492
4x23,0.5986083,0.085489236,0.003331615,0.00028379026,0.0008486259,0.31143844
4x24,0.62636983,0.09516259,0.010544682,0.13311084,0.00059731014,0.13421473
4x25,0.5710396,0.19750252,0.14549612,0.00021123422,0.00063612335,0.08511438
4x26,0.49800774,0.04541977,0.05101246,0.00045697304,0.0012146214,0.40388843
4x27,0.5551971,0.124311075,0.0960589,0.052181274,0.041640326,0.1306113
4x28,0.47515434,0.155607,0.05622887,0.07063134,0.0012943301,0.24108414
4x29,0.29172674,0.10594475,0.20393962,0.00041369814,0.005337779,0.39263743
4x30,0.43333128,0.12783237,0.05633717,0.11622267,0.09942336,0.16685309
4x31,0.07671611,0.55462295,0.08028338,0.0003577561,0.0012586736,0.2867612
4x32,0.278113,0.22564565,0.06228655,0.0004754929,0.09279257,0.34068677
4x33,0.4602101,0.13688736,0.0069234846,0.11265383,0.06023243,0.22309282
4x34,0.33357432,0.21303427,0.080925345,0.00033237174,0.0013780368,0.3707556
4x35,0.43133292,0.1576184,0.1551831,0.00038964284,0.0010740673,0.2544019
4x36,0.3153683,0.14030002,0.11753472,0.00053549634,0.08862528,0.3376362
4x37,0.42388937,0.07844925,0.1291907,0.18532163,0.05181451,0.13133457
4x38,0.37780106,0.37711662,0.02732262,0.092412844,0.0034625279,0.12188429
4x39,0.23669444,0.393816,0.14643145,0.00034953325,0.005972868,0.21673569
4x40,0.23912846,0.10968176,0.016272623,0.1952746,0.00197463,0.43766794
4x41,0.30019665,0.266594,0.09021711,0.25654244,0.0010473423,0.08540246
4x42,0.33501205,0.18906133,0.045666613,0.0004966746,0.08952161,0.34024173
4x43,0.52276206,0.062103074,0.16189049,0.0003240565,0.001889361,0.25103095
4x44,0.16887197,0.18645021,0.2832802,0.000806048,0.0017043162,0.35888728
4x45,0.357139,0.29250598,0.21382163,0.00037756813,0.043033957,0.09312187
4x46,0.31670335,0.24456435,0.28389955,0.00034514588,0.0013867115,0.15310085
4x47,0.35411862,0.23005965,0.223459,0.00038931516,0.08658889,0.105384566
4x48,0.19468191,0.2608488,0.18199654,0.0007345698,0.0020793886,0.3596589
4x49,0.28481144,0.33973527,0.05049477,0.15070279,0.16340503,0.010850621
5x0,0.6840721,0.19577047,0.061749514,0.00043666016,0.0018479313,0.056123335
5x1,0.8401648,0.008936142,0.0103245545,0.00072703214,0.032959636,0.106887765
5x2,0.99683106,0.0022128145,0.00033978754,0.00017672879,0.00023858306,0.00020101329
5x3,0.9853589,0.012982576,0.0007255312,0.00013389917,0.000479748,0.0003192883
5x4,0.922356,0.076065876,0.00038864955,0.00032050602,0.0003298062,0.0005391917
5x5,0.99699587,0.0010164693,0.000998801,0.000162852,0.0003385468,0.00048739335
5x7,0.99657845,0.0016743059,0.00073231134,0.00010181756,0.00042525327,0.00048787217
5x8,0.9972134,0.0015753519,0.00047126124,0.00014036582,0.00016299487,0.00043666599
5x9,0.99655515,0.0023270687,0.0004813154,0.00011496609,0.00026659764,0.00025482578
5x10,0.9904507,0.0053642825,0.0005692368,6.976082e-05,0.00029508138,0.0032508096
5x11,0.9980407,0.00088724116,0.00020240802,0.00029856904,0.00030927727,0.00026184373
5x12,0.99801666,0.0012656341,0.00022884617,0.00010962847,0.00015948575,0.00021971576
5x13,0.96685004,0.031885143,0.0004515628,0.00024367885,0.00021888933,0.00035071082
5x14,0.9946784,0.0040474744,0.00043429394,0.00015694964,0.00037449817,0.00030834798
5x15,0.99774164,0.0010371293,0.00042513583,0.00014563279,0.00023899577,0.000411569
5x16,0.99820083,0.0011608934,0.00016548675,7.747807e-05,0.00021775794,0.00017749555
5x17,0.9693268,0.029003272,0.0004880551,0.00012675673,0.0004101825,0.0006449811
5x18,0.54338765,0.23913597,0.08082916,0.0004424311,0.0008643048,0.13534051
5x19,0.78146344,0.10529148,0.0035753013,0.00023391235,0.00046890072,0.108966924
5x20,0.78485113,0.07740278,0.08116831,0.00029690494,0.055644784,0.0006361216
5x21,0.77993995,0.103725515,0.005795776,0.00026850385,0.021929648,0.08834059
5x22,0.5708337,0.1303032,0.17765121,0.0003424206,0.009826441,0.11104304
5x23,0.6043494,0.014461594,0.004071433,0.0013774023,0.0005799086,0.37516028
5x24,0.49027318,0.07527711,0.074630484,0.09962635,0.0076524224,0.25254044
5x25,0.46601337,0.09192978,0.20366369,0.0004705916,0.0021130051,0.23580952
5x26,0.57140154,0.04719549,0.10212169,0.0008259238,0.106608845,0.17184652
5x27,0.48953676,0.24479443,0.05694317,0.00047392928,0.035129927,0.17312175
5x28,0.41325817,0.0022221762,0.18426484,0.12534873,0.07684077,0.1980653
5x29,0.38105628,0.05351326,0.21884954,0.15380767,0.008172231,0.18460098
5x30,0.57987916,0.0036966514,0.1429916,0.00033364547,0.01547429,0.25762457
5x31,0.3882467,0.1288876,0.34473947,0.00081274577,0.053527467,0.083785914
5x32,0.3803938,0.28175402,0.028865732,0.103146814,0.022110395,0.18372914
5x33,0.39665762,0.24347414,0.23591053,0.0005777954,0.020258468,0.10312151
5x34,0.19744137,0.17790526,0.0770701,0.19901003,0.0022954093,0.3462779
5x35,0.2895262,0.14076194,0.24723385,0.08666737,0.027944263,0.2078664
5x36,0.42599955,0.2057903,0.107250094,0.00064097607,0.06408768,0.19623145
5x37,0.29076806,0.116545506,0.11384919,0.0005303339,0.05573619,0.42257077
5x38,0.2695348,0.28682896,0.18425056,0.0004250125,0.11397907,0.14498156
5x39,0.3002724,0.2870291,0.090341955,0.0005425572,0.04279132,0.27902272
5x40,0.5134427,0.05783295,0.006028862,0.00035456062,0.15603386,0.2663071
5x41,0.44355053,0.06041408,0.067571744,0.00034405116,0.059871994,0.36824763
5x42,0.057277743,0.30760622,0.3847186,0.00070899836,0.08229468,0.16739374
5x43,0.16395894,0.22095509,0.12614594,0.00068811787,0.091971256,0.39628065
5x44,0.30595356,0.22141156,0.22046444,0.00029683436,0.021460842,0.23041281
5x45,0.31532758,0.2953334,0.04309755,0.00037985903,0.0023177417,0.3435439
5x46,0.33457583,0.31522515,0.09150487,0.13633475,0.048365332,0.07399404
5x47,0.40139967,0.20316732,0.23359592,0.00041308082,0.010160443,0.15126361
5x48,0.4559108,0.110225454,0.00865497,0.00036119478,0.0020631675,0.42278448
5x49,0.38497463,0.37254682,0.0025026023,0.15708594,0.08175522,0.001134763
6x0,0.8139379,0.1196856,0.0013191452,0.00026200173,0.06362002,0.001175331
6x1,0.8444432,0.013331302,0.0040753717,0.0002796176,0.0006600975,0.13721053
6x2,0.99519527,0.0015475728,0.0007817348,0.0001092609,0.00035960588,0.0020064393
6x3,0.9943463,0.0024983021,0.0012691716,0.000250004,0.00039983366,0.0012362892
6x4,0.990048,0.008730011,0.0005271995,0.00017050876,0.00026884672,0.0002554479
6x5,0.9976622,0.001217591,0.0003932961,0.00015743724,0.00032042625,0.00024905245
6x8,0.9969241,0.0018926419,0.00037279932,0.00013151439,0.000474665,0.00020430301
6x9,0.9968463,0.0016784242,0.0004941808,0.00036602418,0.00028342044,0.0003316297
6x10,0.9971494,0.001450358,0.00063745544,9.2943206e-05,0.0001590612,0.0005106907
6x11,0.99769974,0.0008881288,0.0005209064,0.00019789362,0.00044379596,0.00024952518
6x12,0.9752892,0.0009967991,0.00067576714,0.000145251,0.022409407,0.00048349734
