,Cancer,Ductal,Stroma
16x30,0.00028056582,0.00041567284,0.9993038
16x31,0.0003949877,0.00018218411,0.9994228
16x32,0.0003589938,0.00031695797,0.9993241
16x33,0.0003102625,0.00019381271,0.9994959
16x34,0.00038676534,0.0004101643,0.9992031
16x35,0.00036874085,0.00025072767,0.9993805
16x36,0.00030892083,0.00027063064,0.99942046
16x37,0.086384036,0.003124627,0.91049135
16x38,0.0021749795,0.20039676,0.79742825
16x39,0.04744644,0.0003688237,0.95218474
16x40,0.032349396,0.299803,0.6678476
16x41,0.060946915,0.014659308,0.9243938
16x42,0.0965306,0.34538883,0.5580806
16x43,0.11300373,0.100797735,0.78619856
16x44,0.24834181,0.08657433,0.6650839
16x45,0.14058383,0.22636814,0.633048
16x46,0.23002951,0.13319759,0.6367729
16x47,0.12986381,0.17797823,0.692158
16x48,0.027402103,0.28994313,0.6826548
16x49,0.17946164,0.28738907,0.5331493
17x0,0.8572841,0.0019752148,0.14074063
17x1,0.6206992,0.18084456,0.1984562
17x2,0.77494866,0.11292274,0.11212864
17x3,0.9978052,0.0017464118,0.00044845277
17x4,0.7864526,0.050981462,0.16256599
17x6,0.9984919,0.0011631508,0.00034491296
17x7,0.9985676,0.0009913627,0.0004410077
17x8,0.9988405,0.00058723666,0.00057224237
17x9,0.99900585,0.0005801234,0.00041397833
17x10,0.9987984,0.0008658971,0.00033570893
17x11,0.9988509,0.00055578153,0.00059339654
17x12,0.9978413,0.001779311,0.00037946156
17x13,0.9988291,0.0008775487,0.00029323655
17x14,0.9979184,0.0010345757,0.0010470586
17x15,0.9986947,0.00067471527,0.0006305425
17x16,0.81580925,0.0007587012,0.18343203
17x17,0.70815223,0.0021096163,0.28973818
17x18,0.47556248,0.10035548,0.424082
17x19,0.59178305,0.0018727602,0.40634418
17x20,0.39849073,0.0022044082,0.59930485
17x21,0.16524145,0.17520869,0.6595499
17x22,0.296291,0.109874375,0.59383464
17x23,0.0007787672,0.00045362205,0.99876755
17x24,0.00037172728,0.00036309627,0.99926513
17x25,0.00043312454,0.00036455778,0.9992023
17x26,0.00022184823,0.00029498953,0.99948317
17x27,0.00036714587,0.00022046754,0.9994124
17x28,0.00029318032,0.0002185839,0.9994882
17x29,0.00050971494,0.0002786383,0.99921167
17x30,0.00021102472,0.00020480952,0.9995842
17x31,0.00021755343,0.00023306729,0.9995494
17x32,0.00032233825,0.00026497696,0.9994127
17x33,0.0006266484,0.00030929712,0.9990641
17x34,0.00050021324,0.0005902027,0.9989096
17x35,0.0005915453,0.00041385874,0.9989946
17x36,0.00030582972,0.00018659617,0.9995076
17x37,0.00016353487,0.00020207828,0.99963444
17x38,0.1487721,0.061359003,0.7898689
17x39,0.210726,0.00041917828,0.78885484
17x40,0.12618022,0.09788023,0.7759396
17x41,0.10040714,0.19219147,0.7074014
17x42,0.18031396,0.12126848,0.69841754
17x43,0.046481505,0.2744939,0.6790245
17x44,0.25515282,0.09402755,0.6508197
17x45,0.33635506,0.2603093,0.40333563
17x46,0.14904067,0.11721421,0.73374516
17x47,0.29707068,0.14428695,0.5586424
17x48,0.23847312,0.26964876,0.49187815
17x49,0.38568512,0.2583618,0.3559531
18x0,0.6366448,0.18488097,0.1784742
18x1,0.69598466,0.00075322937,0.3032621
18x2,0.6353413,0.006095119,0.3585635
18x3,0.8425488,0.029945513,0.12750563
18x4,0.9982649,0.00088593917,0.0008491838
18x5,0.9665603,0.032935023,0.00050466746
18x6,0.9983266,0.0010371038,0.00063633034
18x7,0.99913156,0.0003995496,0.00046889417
18x8,0.99921244,0.00052440393,0.00026312275
18x9,0.9985088,0.0010734262,0.00041776098
18x10,0.9989697,0.00047956192,0.00055079977
18x11,0.99696445,0.0025511784,0.00048440165
18x12,0.99736446,0.002226121,0.00040944116
18x13,0.99860436,0.0009543337,0.00044127303
18x14,0.9989471,0.00056874094,0.00048421655
18x15,0.9566809,0.042797074,0.00052203954
18x16,0.76150715,0.11400266,0.12449023
18x17,0.8184819,0.0003540662,0.18116407
18x18,0.4563285,0.37275937,0.17091212
18x19,0.40559927,0.0021304993,0.5922702
18x20,0.3148538,0.0010443624,0.6841019
18x21,0.2491576,0.0005830344,0.7502594
18x22,0.124250956,0.5328647,0.34288442
18x23,0.00068859174,0.00035523597,0.99895614
18x24,0.00031042582,0.00030713045,0.99938244
18x25,0.002197475,0.01728181,0.9805207
18x26,0.0015202188,0.00075849605,0.9977213
18x27,0.027053976,0.0028461087,0.9700999
18x28,0.00041862926,0.00066331937,0.998918
18x29,0.00041463648,0.00020114501,0.9993842
18x30,0.00032837567,0.0004186509,0.999253
18x31,0.015361737,0.0005402584,0.984098
18x32,0.0001717026,0.00018560872,0.9996427
18x33,0.00031204705,0.0004188842,0.99926907
18x34,0.00060972414,0.00053210155,0.99885815
18x35,0.00027449327,0.00025518553,0.99947035
18x36,0.0002608926,0.00014839554,0.99959075
18x37,0.00021739252,0.00016842576,0.9996141
18x38,0.003165083,0.088768825,0.9080661
18x39,0.18413937,0.16901173,0.64684886
18x40,0.022071656,0.12656073,0.85136765
18x41,0.00090813794,0.17763679,0.8214551
18x42,0.06068637,0.27168787,0.6676258
18x43,0.19954048,0.061383918,0.7390756
18x44,0.31071123,0.05189093,0.6373979
18x45,0.16337575,0.20575477,0.63086957
18x46,0.1941269,0.24597232,0.55990076
18x47,0.1688775,0.39207986,0.43904266
18x48,0.09110571,0.21712257,0.69177175
18x49,0.11579844,0.36352858,0.520673
19x0,0.7868906,0.16667126,0.046438098
19x1,0.80405205,0.15448314,0.041464757
19x2,0.8384918,0.08479868,0.07670953
19x3,0.63944584,0.36021578,0.0003383842
19x4,0.7537997,0.16422036,0.08197995
19x5,0.86832064,0.1290691,0.0026102604
19x6,0.7655231,0.11957305,0.114903815
19x7,0.69202405,0.17788693,0.130089
19x8,0.91148037,0.0013378346,0.08718183
19x9,0.78620744,0.15156466,0.062227894
19x10,0.99622506,0.0034470956,0.00032787048
19x11,0.9194617,0.07998071,0.0005575455
19x12,0.9788069,0.020887205,0.00030589075
19x13,0.84816366,0.1175591,0.034277216
19x14,0.8190463,0.047057103,0.13389657
19x15,0.9321848,0.00047827605,0.06733689
19x16,0.6689798,0.115392804,0.21562742
19x17,0.77743524,0.06236781,0.16019699
19x18,0.36323658,0.040691074,0.5960723
19x19,0.661811,0.09139028,0.2467987
19x20,0.3335191,0.0015908373,0.66489005
19x21,0.3578066,0.08905861,0.5531348
19x22,0.13771333,0.106885865,0.75540084
19x23,0.0007957015,0.0008033132,0.998401
19x24,0.00047858406,0.00036252296,0.9991589
19x25,0.00038232346,0.00020122528,0.9994165
19x26,0.00027548647,0.00024927998,0.99947524
19x27,0.0002543626,0.00027757388,0.999468
19x28,0.00051710283,0.00028525435,0.99919766
19x29,0.00020879167,0.00014704549,0.99964416
19x30,0.0008933708,0.00041915412,0.9986875
19x31,0.00037369726,0.00029649533,0.9993298
19x32,0.00055283,0.0003039956,0.9991432
19x33,0.00034914727,0.00018317268,0.99946773
19x34,0.00020573601,0.0001546783,0.9996396
19x35,0.00023230571,0.000184465,0.99958324
19x36,0.00026256873,0.00042633087,0.99931115
19x37,0.001956393,0.0038971966,0.99414647
19x38,0.05994687,0.16932228,0.77073085
19x39,0.082488954,0.01504271,0.9024683
19x40,0.1120405,0.12731268,0.76064676
19x41,0.11167302,0.39656922,0.4917578
19x42,0.0011354638,0.2395577,0.75930685
19x43,0.24716467,0.26832864,0.4845067
19x44,0.047641665,0.07376548,0.87859285
19x45,0.12644929,0.3525579,0.52099276
19x46,0.0020006795,0.28491223,0.7130871
19x47,0.26986203,0.19352086,0.5366171
19x48,0.21411353,0.23780946,0.548077
19x49,0.25769976,0.26055014,0.4817501
20x0,0.7017021,0.20342065,0.09487726
20x1,0.6684264,0.12808995,0.20348367
20x2,0.4563201,0.15562733,0.3880526
20x3,0.78391755,0.15139194,0.06469053
20x4,0.8975744,0.0010066831,0.10141892
20x5,0.8443585,0.15527861,0.00036292945
20x6,0.9987632,0.00076841615,0.0004683766
20x7,0.84777355,0.1517382,0.00048826207
20x8,0.8481486,0.06726756,0.0845839
20x9,0.72279054,0.09027287,0.18693656
20x10,0.8750064,0.0017875598,0.12320608
20x11,0.6559926,0.34365728,0.00035003742
20x12,0.78866524,0.06193712,0.14939767
20x13,0.65247256,0.16153732,0.18599014
20x14,0.70665306,0.0032188825,0.29012802
20x15,0.49335384,0.13268103,0.37396514
20x16,0.50265294,0.07310618,0.4242409
20x17,0.60723203,0.002217752,0.39055023
20x18,0.46410048,0.038515598,0.4973839
20x19,0.524971,0.00090523565,0.4741237
20x20,0.14096309,0.09255632,0.76648057
20x21,0.14182083,0.13007955,0.72809964
20x22,0.00031643533,0.00028244374,0.99940115
20x23,0.0022231608,0.015697738,0.9820791
20x24,0.0011536117,0.003708149,0.9951383
20x25,0.00033099993,0.00025499953,0.999414
20x26,0.00041571542,0.00025630082,0.99932796
20x27,0.00023784567,0.00021788683,0.99954426
20x28,0.00037918345,0.0003545988,0.99926615
20x29,0.018287402,0.003673423,0.97803915
20x30,0.0005060604,0.0003380938,0.9991559
20x31,0.012174665,0.00086179277,0.9869635
20x32,0.00026426264,0.00029788067,0.99943787
20x33,0.0003836869,0.00034808865,0.9992682
20x34,0.00037761175,0.00044666498,0.9991757
20x35,0.00053504575,0.0005556609,0.9989093
20x36,0.00039597828,0.00025465398,0.9993494
20x37,0.0006443241,0.00035092593,0.9990047
20x38,0.0003261815,0.0002827074,0.9993911
20x39,0.13266206,0.025060378,0.8422776
20x40,0.039787374,0.00084192323,0.95937073
20x41,0.14221627,0.18871196,0.6690718
20x42,0.3233949,0.258371,0.41823414
20x43,0.05963381,0.10559803,0.8347682
20x44,0.093035884,0.24339095,0.66357315
20x45,0.17850436,0.1614644,0.66003126
20x46,0.21733081,0.09861501,0.6840542
20x47,0.05792502,0.1681737,0.7739013
20x48,0.3872708,0.20291571,0.4098135
20x49,0.09250563,0.36437026,0.54312414
21x0,0.45863783,0.29985124,0.24151091
21x1,0.61243665,0.025831703,0.36173162
21x2,0.6199573,0.21789156,0.16215117
21x3,0.73633313,0.0747733,0.18889354
21x4,0.59109783,0.14974692,0.2591552
21x5,0.7677872,0.01207836,0.22013436
21x6,0.8117747,0.0012890716,0.18693627
21x7,0.7937873,0.11552058,0.09069208
21x8,0.94784355,0.0011324625,0.05102403
21x9,0.72262275,0.01562636,0.26175094
21x10,0.5583947,0.23436573,0.2072396
21x11,0.8164227,0.0028067236,0.18077062
21x12,0.74515057,0.03297684,0.22187258
21x13,0.53847265,0.025401492,0.43612593
21x14,0.6355471,0.11734015,0.24711283
21x15,0.34537807,0.5573739,0.097248085
21x16,0.42435983,0.13483258,0.44080758
21x17,0.3217915,0.3590917,0.31911683
21x18,0.20930186,0.31632325,0.47437486
21x19,0.30468214,0.00071182626,0.69460607
21x20,0.23094898,0.2699825,0.4990686
21x21,0.101552196,0.0009945238,0.8974533
21x22,0.26279557,0.00084864063,0.7363558
21x23,0.00033731278,0.00028714776,0.9993756
21x24,0.00037959957,0.0002667165,0.99935365
21x25,0.00030610134,0.0002004258,0.9994935
21x26,0.0004551901,0.00024176021,0.99930304
21x27,0.00021635347,0.00023521374,0.9995484
21x28,0.00029994274,0.00027865783,0.9994214
21x29,0.004562983,0.006771897,0.98866516
21x30,0.00030827886,0.00021611097,0.9994756
21x31,0.0012713436,0.0005070723,0.99822164
21x32,0.00040046393,0.00026580025,0.99933374
21x33,0.0002208099,0.00021748395,0.99956167
21x34,0.00025948478,0.00035480838,0.9993857
21x35,0.0011699399,0.0004935288,0.9983365
21x36,0.004181737,0.00053718116,0.9952811
21x37,0.00025390091,0.0002801348,0.99946594
21x38,0.023098202,0.010790068,0.9661117
21x39,0.00072902534,0.022003505,0.9772675
21x40,0.28014967,0.011581529,0.70826876
21x41,0.2113984,0.15212841,0.63647324
21x42,0.13665861,0.12044685,0.74289453
21x43,0.12293554,0.45111194,0.4259525
21x44,0.13642544,0.09585269,0.7677219
21x45,0.04153152,0.33340386,0.6250647
21x46,0.12643094,0.31472728,0.5588418
21x47,0.03585463,0.3131981,0.6509473
21x48,0.05317127,0.320356,0.62647265
21x49,0.20448428,0.17530979,0.62020594
22x0,0.82189053,0.17085212,0.0072572557
22x1,0.7809955,0.10253509,0.116469435
22x2,0.6139011,0.16970931,0.21638966
22x3,0.56787944,0.02453767,0.40758288
22x4,0.6315834,0.26918015,0.09923647
22x5,0.66459507,0.17282294,0.16258207
22x6,0.5023354,0.26187417,0.23579045
22x7,0.73711854,0.15150876,0.11137272
22x8,0.75961655,0.016136609,0.2242468
22x9,0.5768661,0.08545591,0.33767796
22x10,0.7155032,0.036216516,0.24828026
22x11,0.5527758,0.18918407,0.25804013
22x12,0.63480747,0.07494889,0.29024366
22x13,0.5043894,0.24287656,0.252734
22x14,0.38083363,0.3143991,0.30476725
22x15,0.5830842,0.0041753096,0.41274047
22x16,0.50524336,0.18243995,0.31231672
22x17,0.41684318,0.23377262,0.34938428
22x18,0.47349015,0.0655215,0.4609883
22x19,0.16570841,0.3308798,0.5034118
22x20,0.07733054,0.086898565,0.8357709
22x21,0.23262095,0.22110619,0.5462729
22x22,0.00091182505,0.00042852928,0.9986596
22x23,0.00065299583,0.00048082654,0.99886614
22x24,0.0006727575,0.00033476172,0.9989925
22x25,0.00022535339,0.000250185,0.9995244
22x26,0.00036557438,0.00043856542,0.9991959
22x27,0.0021886353,0.021773739,0.9760376
22x28,0.008542404,0.009237752,0.9822199
22x29,0.00036117985,0.00026728393,0.99937147
22x30,0.00034606957,0.00027851848,0.99937546
22x31,0.0043847184,0.01381464,0.9818007
22x32,0.0025431924,0.0003803123,0.9970765
22x33,0.00026916395,0.00019318407,0.99953765
22x34,0.00054939435,0.00029969518,0.9991509
22x35,0.001123559,0.00049285946,0.9983836
22x36,0.0002517045,0.0002237255,0.99952453
22x37,0.0003884228,0.0003756187,0.999236
22x38,0.05269072,0.0011426113,0.9461667
22x39,0.0034684078,0.10827877,0.8882528
22x40,0.22376846,0.106163636,0.67006785
22x41,0.0039694845,0.34134808,0.65468246
22x42,0.02065525,0.21769643,0.7616483
22x43,0.08323555,0.12500684,0.7917576
22x44,0.2867364,0.2797468,0.43351677
22x45,0.11863642,0.334843,0.54652053
22x46,0.20764545,0.2734456,0.518909
22x47,0.0025073807,0.60137993,0.39611274
22x48,0.14185537,0.37994564,0.478199
22x49,0.056690443,0.63051003,0.31279945
23x0,0.7419655,0.12107249,0.13696204
23x1,0.7887493,0.12872808,0.08252268
23x2,0.6414441,0.020675432,0.33788046
23x3,0.64216965,0.20832425,0.14950615
23x4,0.4842464,0.16053969,0.3552139
23x5,0.68642324,0.16165116,0.15192564
