,Cancer,Ductal,Stroma
3x41,0.20348704,0.25805822,0.53845483
3x42,0.3489456,0.21061197,0.4404424
3x43,0.27242932,0.16591059,0.56166005
3x44,0.38796622,0.30082983,0.311204
3x45,0.44562212,0.17713624,0.37724164
3x46,0.36527777,0.161275,0.4734472
3x47,0.34995183,0.30960232,0.34044588
3x48,0.51927507,0.16933812,0.3113868
3x49,0.30457526,0.2686797,0.426745
4x0,0.7226236,0.27680555,0.0005708716
4x1,0.63449097,0.17616951,0.18933956
4x2,0.62720317,0.24946505,0.123331785
4x3,0.8193837,0.17962317,0.0009931513
4x4,0.8047933,0.19488622,0.00032048023
4x5,0.81254554,0.18675572,0.0006986633
4x6,0.80661166,0.1929188,0.00046961755
4x7,0.79888797,0.20069782,0.00041426084
4x8,0.83840185,0.16128752,0.00031065752
4x9,0.7641973,0.2350146,0.0007880731
4x10,0.7821982,0.21724787,0.00055397785
4x11,0.8183075,0.18141939,0.00027315927
4x12,0.73824537,0.26139647,0.0003581607
4x13,0.87652636,0.12310551,0.00036800804
4x14,0.74783593,0.25125048,0.0009136563
4x15,0.7280586,0.2713158,0.0006256091
4x16,0.8140831,0.18548024,0.0004366394
4x17,0.8224598,0.10412513,0.07341503
4x18,0.6689537,0.2072435,0.12380281
4x19,0.6053667,0.17587756,0.21875572
4x20,0.78810906,0.19757406,0.014316913
4x21,0.66620684,0.13934681,0.19444634
4x22,0.5467249,0.3277896,0.12548552
4x23,0.41273803,0.23838058,0.34888136
4x24,0.44239575,0.2900925,0.26751176
4x25,0.49020275,0.27995676,0.22984046
4x26,0.34874445,0.11635077,0.53490484
4x27,0.53111815,0.15628007,0.31260175
4x28,0.29021943,0.3055082,0.40427238
4x29,0.21178922,0.11939417,0.6688166
4x30,0.36942494,0.16527247,0.4653026
4x31,0.15504749,0.44797572,0.39697683
4x32,0.30626583,0.13002549,0.5637087
4x33,0.4524686,0.12456114,0.4229703
4x34,0.3323544,0.17394096,0.49370465
4x35,0.36969844,0.18778777,0.4425138
4x36,0.27087998,0.117294654,0.6118254
4x37,0.41966718,0.05802573,0.5223071
4x38,0.44523022,0.31720006,0.2375697
4x39,0.20226045,0.39451087,0.4032287
4x40,0.2062973,0.10727161,0.68643105
4x41,0.339652,0.25522342,0.40512457
4x42,0.24273232,0.22758938,0.5296783
4x43,0.38740528,0.13735536,0.47523937
4x44,0.1756321,0.13133033,0.6930376
4x45,0.33416742,0.29819083,0.36764175
4x46,0.36302027,0.18942423,0.44755548
4x47,0.29644713,0.22457229,0.47898057
4x48,0.18013854,0.22865725,0.59120417
4x49,0.30083978,0.2893691,0.4097911
5x0,0.6209231,0.25755063,0.12152628
5x1,0.67978716,0.13177703,0.18843584
5x2,0.7214609,0.2779564,0.00058270426
5x3,0.8446682,0.15404277,0.0012889707
5x4,0.7619119,0.23767328,0.00041478992
5x5,0.9106285,0.08820345,0.0011680168
5x6,0.80497915,0.19457075,0.00045013134
5x7,0.856652,0.14286765,0.0004802554
5x8,0.7499242,0.24965432,0.00042150365
5x9,0.8238291,0.17577548,0.00039537993
5x10,0.8187941,0.17998715,0.0012188237
5x11,0.8222395,0.17720968,0.00055076875
5x12,0.866871,0.13272864,0.0004003397
5x13,0.76439595,0.23508403,0.0005200016
5x14,0.85330975,0.14623515,0.00045510035
5x15,0.86758626,0.1315532,0.0008605174
5x16,0.86251014,0.1371484,0.0003414637
5x17,0.7755829,0.22377044,0.0006466638
5x18,0.4776458,0.27469453,0.24765965
5x19,0.65866095,0.20615008,0.13518894
5x20,0.683532,0.16722624,0.14924169
5x21,0.5711003,0.3045884,0.12431135
5x22,0.50881803,0.14175943,0.34942254
5x23,0.45702073,0.1417899,0.40118933
5x24,0.34318155,0.19005433,0.46676406
5x25,0.4145139,0.083397694,0.5020884
5x26,0.4005311,0.17792845,0.42154047
5x27,0.4186207,0.27592838,0.30545092
5x28,0.36343798,0.01584442,0.62071764
5x29,0.3391465,0.08070974,0.58014375
5x30,0.44064677,0.11832939,0.44102383
5x31,0.32798365,0.11467228,0.5573441
5x32,0.37242395,0.28917912,0.33839688
5x33,0.3754703,0.2144075,0.41012222
5x34,0.15911853,0.17860328,0.66227823
5x35,0.24660707,0.13692124,0.61647165
5x36,0.33603054,0.25760734,0.40636215
5x37,0.22004493,0.12301717,0.6569379
5x38,0.30559137,0.18759128,0.50681734
5x39,0.27924934,0.23735416,0.48339644
5x40,0.33500853,0.14212607,0.5228654
5x41,0.33806533,0.10506361,0.5568711
5x42,0.08763597,0.21250057,0.6998635
5x43,0.18688145,0.12688892,0.68622965
5x44,0.23765916,0.2411929,0.52114797
5x45,0.3306482,0.25054762,0.41880414
5x46,0.32369944,0.3224172,0.3538834
5x47,0.41556516,0.14240474,0.44203007
5x48,0.3515899,0.17216149,0.47624862
5x49,0.49325913,0.26735073,0.23939018
6x0,0.67011946,0.24577242,0.08410811
6x1,0.6801322,0.14645891,0.17340885
6x2,0.7591999,0.24020751,0.00059257686
6x3,0.8346148,0.16468573,0.0006994446
6x4,0.8178193,0.18169555,0.00048514263
6x5,0.85821664,0.1413838,0.00039963052
6x6,0.80730397,0.19196638,0.0007296931
6x7,0.73949754,0.25920624,0.0012961443
6x8,0.69741654,0.30206746,0.00051604403
6x9,0.75836074,0.24105531,0.0005840105
6x10,0.80237335,0.1969802,0.0006464335
6x11,0.81912076,0.18037196,0.0005072834
6x12,0.8586405,0.12168292,0.019676661
6x13,0.8119413,0.1874917,0.0005670252
6x14,0.8169765,0.18242393,0.00059960317
6x15,0.80533814,0.19361168,0.0010501894
6x16,0.90218943,0.09708676,0.0007238194
6x17,0.7628727,0.23676974,0.00035752516
6x18,0.74319303,0.25641856,0.000388482
6x19,0.8349745,0.16388126,0.0011441852
6x20,0.6923247,0.27251142,0.035163853
6x21,0.70341927,0.12745261,0.16912803
6x22,0.66672426,0.13754949,0.19572625
6x23,0.4568104,0.064625815,0.47856373
6x24,0.56773067,0.19529828,0.2369711
6x25,0.3918993,0.22561423,0.3824865
6x26,0.4442863,0.063287035,0.4924267
6x27,0.3424505,0.20491679,0.45263276
6x28,0.37133306,0.21819998,0.41046703
6x29,0.44410077,0.24402206,0.31187725
6x30,0.41427302,0.09780687,0.48792014
6x31,0.4395536,0.07927657,0.48116988
6x32,0.074289106,0.16264099,0.7630699
