,in_tissue,array_row,array_col,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,pct_counts_in_top_50_genes,pct_counts_in_top_100_genes,pct_counts_in_top_200_genes,pct_counts_in_top_500_genes,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,n_counts,region_ind,E,M,S,B cells memory,B cells naive,Dendritic cells activated,Dendritic cells resting,Eosinophils,Macrophages M0,Macrophages M1,Macrophages M2,Mast cells activated,Mast cells resting,Monocytes,Neutrophils,NK cells activated,NK cells resting,Plasma cells,T cells CD4 memory activated,T cells CD4 memory resting,T cells regulatory (Tregs),T cells CD4 naive,T cells CD8,T cells follicular helper,T cells gamma delta,MixtureType
2x20,1,20,2,1211,7.10002716662926,2001.0,7.601902,22.138930534732634,33.183408295852075,45.12743628185907,64.46776611694153,34.0,3.5553482,1.6991503,2001.0,1,0.1086066028167572,0.00041576508080693223,0.8909776321024359,0.0,0.4,4.0,6.0,0.0,2.1,3.4,6.4,0.0,15.6,0.0,7.0,6.9,0.0,3.2,7.1,0.0,3.5,8.7,8.7,6.1,0.0,Stroma
21x67,1,67,21,6230,8.737292112544221,34001.0,10.434175,24.887503308726213,36.96361871709656,46.53392547278021,58.942384047528016,430.0,6.066108,1.2646687,34001.0,0,0.0006375117431063205,0.9447905095465635,0.0545719787103302,0.2,0.0,0.0,0.0,0.0,2.7,0.0,1.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.1,0.1,Pure Mes.
9x25,1,25,9,1136,7.036148493750536,1915.0,7.557995,23.133159268929504,34.20365535248042,46.26631853785901,66.78851174934725,34.0,3.5553482,1.7754569,1915.0,1,0.13160390007107353,0.08258391584958898,0.7858121840793374,0.0,16.8,1.2,0.0,0.0,9.7,0.0,16.7,0.0,3.5,0.0,7.7,0.0,0.0,3.4,4.9,4.3,2.1,0.0,4.0,0.0,4.2,Stroma
3x51,1,51,3,1314,7.181591944611865,2512.0,7.8292327,27.30891719745223,39.211783439490446,50.91560509554141,67.59554140127389,78.0,4.3694477,3.1050956,2512.0,1,0.0005148526719505422,0.8554283442476964,0.14405680308035318,0.3,0.0,0.6,0.7,0.0,1.7,0.8,0.0,0.0,1.5,1.9,0.0,1.9,0.0,1.0,0.5,0.0,0.4,2.5,0.6,0.0,0.0,MS Mixture
45x31,1,31,45,1233,7.1180162044653335,2078.0,7.6396422,23.58036573628489,33.39749759384023,45.1395572666025,64.72569778633301,85.0,4.454347,4.0904717,2078.0,1,0.20582919786715745,0.0006557502187668557,0.7935150519140758,0.0,4.8,2.4,0.0,0.0,3.7,5.4,0.0,0.0,7.8,0.9,5.3,9.9,0.0,5.9,10.2,0.0,8.4,1.9,7.0,4.4,1.5,Stroma
9x27,1,27,9,981,6.889591308354466,1555.0,7.3498735,22.893890675241156,34.21221864951768,47.71704180064308,69.06752411575563,38.0,3.6635616,2.4437299,1555.0,1,0.018545429143596272,0.00021641603041910092,0.9812381548259846,2.2,7.4,1.2,1.6,0.0,13.7,6.0,2.8,8.1,0.0,0.0,4.0,0.0,5.5,17.1,6.9,0.0,0.0,4.0,12.4,5.2,0.0,Stroma
78x22,1,22,78,1757,7.471932078245122,3558.0,8.177235,25.323215289488477,36.537380550871276,47.611017425519954,64.67116357504216,188.0,5.241747,5.2838674,3558.0,isolated,0.00042496358455202754,0.04726561207195445,0.9523094243434936,14.0,0.0,6.1,23.9,0.0,2.1,0.9,0.0,0.0,4.4,0.0,6.0,7.0,4.3,8.7,0.0,12.4,0.0,0.0,2.0,3.5,0.0,Stroma
15x63,1,63,15,7061,8.862483576488332,48988.0,10.799351,25.657303829509264,37.835796521597125,47.648403690699766,59.95958193843391,332.0,5.8081427,0.67771703,48988.0,0,0.0004494077415290838,0.9823884905775873,0.017162101680883553,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.5,0.0,0.3,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,Pure Mes.
83x61,1,61,83,1022,6.930494765951626,1711.0,7.4454174,24.95616598480421,36.17767387492694,49.26943308007014,69.49152542372882,43.0,3.7841897,2.5131502,1711.0,1,0.00035463301773442686,0.00035463301773442686,0.999290733964531,0.0,8.5,1.2,1.1,5.0,9.9,4.3,0.0,0.0,16.0,9.2,2.4,5.6,0.0,0.4,5.2,0.0,2.7,14.1,5.0,9.3,0.0,Stroma
33x67,1,67,33,4555,8.424200324567073,16912.0,9.735838,25.13008514664144,37.21617786187323,47.47516556291391,60.140728476821195,204.0,5.32301,1.2062441,16912.0,0,0.00028310998036821226,0.9994337800392586,0.0002831099803732151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
77x59,1,59,77,1583,7.367708572374371,3174.0,8.063063,24.322621298046627,36.16887208569628,47.98361688720857,65.87901701323251,86.0,4.465908,2.7095149,3174.0,1,0.0003302722057038162,0.2836596148682323,0.7160101129260638,0.0,1.8,0.0,8.2,3.1,44.6,0.9,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,5.1,0.0,0.0,3.1,2.3,Stroma
21x71,1,71,21,5106,8.538367426647644,21863.0,9.992597,24.964551982801993,37.6343594200247,47.29908978639711,59.763070026986234,361.0,5.891644,1.6511915,21863.0,0,0.00017494983656024798,0.9996501003268843,0.00017494983655554964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
18x54,1,54,18,5462,8.605753368395717,23852.0,10.079665,23.16367600201241,35.44776119402985,45.18279389569009,57.66392755324501,333.0,5.811141,1.3961093,23852.0,0,0.0005647987668100494,0.9669168854567222,0.03251831577646774,0.0,0.0,0.0,1.6,0.0,0.0,0.1,0.0,0.9,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
37x19,1,19,37,1037,6.945051063725834,1704.0,7.4413204,24.119718309859156,34.97652582159624,47.88732394366197,68.48591549295774,23.0,3.1780539,1.3497653,1704.0,5,0.09743132941857346,0.00014117552130551425,0.9024274950601211,0.0,20.6,4.9,3.5,0.0,0.0,2.0,7.1,6.0,0.3,0.0,6.8,0.0,10.6,0.0,4.9,15.7,0.0,0.0,0.0,7.7,0.0,Stroma
87x77,1,77,87,2092,7.646353722445999,4571.0,8.427706,23.561583898490486,35.178297965434254,46.40122511485452,62.26208707066287,52.0,3.9702919,1.1376066,4571.0,isolated,0.0006219867174112183,0.42825189989633344,0.5711261133862554,8.3,0.0,3.0,7.6,0.0,0.9,2.1,0.0,4.7,0.0,11.2,0.1,0.0,7.0,0.0,0.0,2.8,0.0,0.0,5.6,3.7,0.0,Stroma
60x36,1,36,60,7320,8.898502209646642,54934.0,10.913906,26.58644919357775,39.736775039137875,49.2682127644082,60.77110714675793,214.0,5.370638,0.38955837,54934.0,0,0.010443758855192513,0.9892951550923461,0.00026108605246149576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
50x56,1,56,50,5060,8.529319371214077,28696.0,10.264548,32.5689991636465,47.27488151658768,56.805826596041264,68.23250627265124,97.0,4.5849676,0.3380262,28696.0,0,0.012606768211668838,0.9751630804411474,0.012230151347183891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,Pure Mes.
45x39,1,39,45,1695,7.4360278163518485,3302.0,8.102587,24.379164142943672,36.03876438522108,46.91096305269534,63.80981223500909,77.0,4.356709,2.33192,3302.0,1,0.000296439086577964,0.000296439086577964,0.999407121826844,0.0,22.9,0.2,1.0,0.0,9.3,3.3,0.0,0.0,13.4,9.3,0.1,12.3,0.0,10.3,0.9,7.3,0.0,1.0,0.0,5.6,2.9,Stroma
28x46,1,46,28,1312,7.180069874302796,2569.0,7.851661,26.819774231218375,38.847800700661736,51.03152977812378,68.39237057220708,93.0,4.543295,3.6200855,2569.0,1,0.0004351609164352365,0.7168703647171194,0.28269447436644546,2.5,0.0,1.0,2.4,0.8,2.3,0.0,0.0,0.0,3.3,0.4,0.6,4.1,0.0,2.1,1.4,0.0,1.6,2.7,3.2,0.0,0.0,MS Mixture
47x51,1,51,47,7390,8.908018322784887,62463.0,11.042346,30.40840177385012,44.357459616092726,53.56611113779357,64.33568672654212,249.0,5.521461,0.398636,62463.0,0,0.002750372546826635,0.9969430664746664,0.0003065609785070094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
34x66,1,66,34,6946,8.846065190692881,45488.0,10.725225,26.29045022863173,38.73329229686951,48.10059795990151,60.013629968343295,363.0,5.897154,0.7980127,45488.0,0,0.0004192328184050921,0.9805042965843115,0.019076470597283464,0.0,0.0,0.0,1.2,0.0,0.0,0.1,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
93x39,1,39,93,4877,8.492490578775866,18272.0,9.81318,23.380035026269702,35.08099824868651,44.59281961471103,57.32267950963222,279.0,5.6347895,1.5269265,18272.0,0,0.00026373995740323593,0.999472520085204,0.0002637399573926258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
25x43,1,43,25,1226,7.112327444710911,2309.0,7.7450027,27.457773928107404,38.84798614118667,50.71459506279775,68.55781723689908,84.0,4.4426513,3.6379385,2309.0,1,0.000441297354108671,0.3425643666555152,0.6569943359903762,0.0,14.4,2.4,0.0,0.1,0.0,0.0,9.8,0.0,1.0,0.0,5.2,0.0,0.0,13.6,2.5,0.0,0.0,6.5,3.3,3.0,3.8,Stroma
55x45,1,45,55,2441,7.80057265467065,6151.0,8.724532,25.898227930417818,38.20516989107462,49.09770768980653,63.501869614696794,189.0,5.247024,3.072671,6151.0,1,0.0004311599433110998,0.5887350006031273,0.41083383945356156,0.0,0.0,0.0,6.7,0.3,0.0,0.4,0.0,16.8,0.0,10.1,0.7,1.4,0.0,0.6,0.0,1.0,0.9,0.0,1.3,1.0,0.0,MS Mixture
57x61,1,61,57,5203,8.557182839632397,30593.0,10.328559,31.06919883633511,46.013794005164584,56.06838165593436,67.67561206812016,183.0,5.214936,0.59817606,30593.0,0,0.0006987298529453075,0.9814502281968843,0.017851041950170315,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.1,0.0,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,Pure Mes.
66x50,1,50,66,2249,7.718685495198466,5345.0,8.584104,25.537885874649202,37.8110383536015,48.98035547240411,63.31150608044902,137.0,4.9272537,2.5631433,5345.0,1,0.0008968299113745052,0.7182810990639591,0.2808220710246665,3.8,0.0,0.0,5.9,0.0,0.0,1.7,0.0,3.4,0.0,1.0,0.0,0.0,3.5,0.4,1.0,6.3,1.0,0.0,0.0,0.0,0.0,MS Mixture
80x38,1,38,80,7170,8.877800393882575,52699.0,10.872371,28.27378128617241,41.1146321562079,50.45636539592782,62.11123550731513,205.0,5.327876,0.38900167,52699.0,0,0.0047974465528397795,0.9947904528866077,0.0004121005605524637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
73x51,1,51,73,1662,7.416378479192928,3359.0,8.119697,25.245608812146468,37.12414409050312,48.37749330157785,65.40637094373325,95.0,4.564348,2.8282228,3359.0,1,0.0005427445862979125,0.5140129175865128,0.48544433782718943,0.0,2.1,3.7,0.3,0.0,5.2,1.3,0.0,0.0,7.7,4.9,3.0,4.9,0.0,1.2,0.7,0.0,0.0,4.6,4.7,0.0,4.2,MS Mixture
84x50,1,50,84,6347,8.7558950816463,40726.0,10.614647,28.033688552767273,42.39797672248686,51.81211019987232,63.13166036438639,474.0,6.163315,1.1638757,40726.0,0,0.0073568003933727494,0.9922375416838201,0.00040565792280720567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
87x41,1,41,87,6196,8.731820582962108,31151.0,10.346634,24.487175371577155,35.189881544733716,44.48974350743155,56.90026002375526,190.0,5.2522736,0.6099323,31151.0,0,0.00018890620590007292,0.9996221875881863,0.00018890620591356753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
64x44,1,44,64,5347,8.584477938221834,23437.0,10.062114,23.7786406109997,36.40397661816785,47.20314033366046,59.461535179417154,279.0,5.6347895,1.1904254,23437.0,0,0.00103000689747477,0.9378354073269137,0.061134585775611545,0.1,0.2,0.0,3.0,0.0,0.0,1.0,0.0,0.3,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,Pure Mes.
66x54,1,54,66,5009,8.51919119407891,24304.0,10.098437,25.057603686635943,38.72613561553654,50.226300197498354,63.28999341672152,280.0,5.638355,1.1520737,24304.0,isolated,0.0004542564435613773,0.9967804526399939,0.002765290916444774,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
0x44,1,44,0,956,6.863803391452954,1563.0,7.355002,25.015994881637877,36.2763915547025,50.03198976327575,70.8253358925144,50.0,3.9318256,3.1989765,1563.0,1,0.0003600277450181491,0.3875792889174291,0.6120606833375527,0.0,0.7,0.5,2.3,0.0,0.0,2.9,0.0,20.3,0.0,2.6,0.0,8.4,0.0,2.8,0.0,0.0,2.4,6.5,3.7,1.9,6.1,Stroma
94x60,1,60,94,1641,7.403670290012373,3072.0,8.03041,23.079427083333336,32.421875,43.91276041666667,62.858072916666664,65.0,4.189655,2.1158853,3072.0,1,0.00020625670436917107,0.00018313321480943408,0.9996106100808214,9.4,0.0,0.0,9.7,0.6,3.6,3.8,0.0,8.9,0.0,9.0,0.0,0.0,23.2,0.0,0.7,16.8,10.3,3.9,0.0,0.0,0.0,Stroma
18x32,1,32,18,1313,7.1808311990445555,2679.0,7.893572,37.88727136991415,45.949981336319524,55.057857409481144,69.6528555431131,104.0,4.65396,3.8820457,2679.0,1,0.0005011238709684387,0.0005011238709684387,0.9989977522580631,0.0,12.5,1.6,0.0,0.0,0.0,0.0,2.7,0.0,0.3,0.0,1.0,1.9,0.0,78.0,0.0,0.0,0.0,0.9,1.1,0.0,0.0,Stroma
40x32,1,32,40,2829,7.948031990637284,6079.0,8.71276,18.72018424082908,27.603224214508966,38.22997203487415,54.21944398749794,80.0,4.394449,1.316006,6079.0,isolated,0.8595873430795397,0.07759758018665301,0.0628150767338073,0.3,0.0,0.0,0.1,0.0,0.6,0.3,0.0,0.0,0.3,1.5,0.0,0.0,0.2,0.4,0.0,2.3,0.0,0.0,0.2,0.0,0.0,Stroma
44x62,1,62,44,6757,8.818482267274236,44539.0,10.704143,27.735243269943194,40.56444913446642,49.73394104043647,61.57300343519163,270.0,5.602119,0.6062103,44539.0,0,0.0015361203151225804,0.9956492088151963,0.002814670869681252,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
7x57,1,57,7,1780,7.484930283289661,3473.0,8.153062,24.560898358767634,35.01295709761013,45.26346098473942,63.14425568672617,132.0,4.890349,3.8007486,3473.0,1,0.0007274991473368149,0.0007274991473357428,0.9985450017053273,0.0,13.9,1.2,8.4,0.0,5.1,6.8,0.0,0.0,14.5,0.0,9.9,10.5,0.0,2.9,0.0,21.8,0.0,0.0,2.1,2.8,0.0,Stroma
92x40,1,40,92,6208,8.733755131364893,33429.0,10.417209,25.995393221454428,38.723862514583146,47.865625654371954,59.54111699422657,440.0,6.089045,1.3162224,33429.0,0,0.00019410742054279178,0.999611785158902,0.0001941074205550941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
20x60,1,60,20,7151,8.87514731685335,50545.0,10.830639,27.30636066871105,40.01582748046296,48.956375506973984,60.57968147195568,316.0,5.7589016,0.6251855,50545.0,0,0.013487463185586406,0.9862202753038307,0.00029226151058287214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
51x45,1,45,51,5099,8.536995818712418,24100.0,10.090009,25.57261410788382,38.975103734439834,49.71369294605809,62.11618257261411,452.0,6.115892,1.8755187,24100.0,0,0.0005946309769538777,0.938072468467786,0.06133290055526001,0.0,0.5,0.0,3.2,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.3,0.2,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.1,0.4,Pure Mes.
24x28,1,28,24,1048,6.955592608396297,1616.0,7.388328,24.504950495049506,34.03465346534654,46.410891089108915,66.0891089108911,103.0,4.644391,6.373762,1616.0,1,0.11738539701600811,0.00013443640412526793,0.8824801665798667,11.8,0.0,1.3,4.0,3.0,4.9,0.4,0.0,0.0,11.8,14.8,0.0,4.8,0.0,5.6,4.5,0.0,0.0,10.9,8.6,0.5,1.4,Stroma
54x56,1,56,54,7179,8.87905466204227,60713.0,11.013929,29.191441701118375,42.95126249732347,53.01994630474528,64.73901800273417,164.0,5.1059456,0.27012336,60713.0,0,0.007020097759117055,0.9926469996997261,0.00033290254115688107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
21x35,1,35,21,970,6.878326468291325,1527.0,7.331715,24.688932547478718,35.62540929927963,48.722986247544206,69.22069417157826,83.0,4.4308167,5.4354944,1527.0,isolated,0.019192156121540765,7.078240487545033e-05,0.9807370614735837,9.8,0.0,7.9,3.9,0.0,4.0,0.0,0.0,2.5,8.2,0.0,9.9,3.1,0.0,10.4,6.5,0.0,6.3,9.1,14.5,0.0,2.0,Stroma
31x25,1,25,31,1853,7.5251007461258,3257.0,8.088869,19.46576604237028,27.970525023027328,38.68590727663494,58.30518882407123,114.0,4.744932,3.5001535,3257.0,1,0.4384198357137305,0.0007971362641929005,0.5607830280220767,0.8,2.2,2.0,0.0,0.0,15.4,2.4,4.2,1.2,2.1,9.9,0.0,0.0,5.8,0.9,0.0,3.6,1.7,0.0,0.9,2.2,0.7,Stroma
23x33,1,33,23,1135,7.035268599281097,1881.0,7.5400906,23.179160021265286,34.23710792131845,46.889952153110045,66.24136097820308,74.0,4.317488,3.9340775,1881.0,1,0.22427673812191426,0.00033492521821163504,0.7753883366598741,0.0,11.1,0.0,0.3,1.2,0.4,4.5,6.1,0.0,6.8,0.0,2.9,4.2,0.0,30.6,1.4,0.0,0.0,4.0,4.0,0.0,0.0,Stroma
68x18,1,18,68,1025,6.933423025730715,1629.0,7.396335,25.10742786985881,35.666052793124614,48.06629834254144,67.77163904235728,88.0,4.4886365,5.402087,1629.0,isolated,0.0003376721920189385,0.0003376721920190274,0.9993246556159621,3.3,0.7,9.6,6.8,0.0,0.9,2.6,5.0,8.9,2.2,7.5,6.5,7.6,0.0,4.8,0.0,0.0,4.9,13.4,5.8,4.2,5.4,Stroma
52x30,1,30,52,1348,7.207118856207756,2462.0,7.8091354,23.761169780666126,34.97156783103168,47.07554833468725,65.55645816409424,66.0,4.204693,2.6807475,2462.0,1,0.0004670860716105164,0.5364438002663166,0.4630891136620729,1.0,0.0,0.0,0.0,0.0,0.0,4.3,3.4,0.0,5.1,0.0,4.0,3.6,0.0,4.9,0.0,0.0,1.5,9.6,8.8,0.0,0.0,MS Mixture
53x43,1,43,53,2004,7.60339933974067,4567.0,8.42683,25.662360411648784,37.114079264287284,48.062185241953145,64.1777972410773,150.0,5.0172796,3.2844317,4567.0,1,0.05531262324429754,0.7192067441429922,0.22548063261271026,0.0,1.9,1.1,1.7,0.9,1.0,0.2,1.7,0.0,2.3,0.3,0.0,1.3,0.0,1.1,0.8,0.0,2.0,2.6,3.5,0.0,0.1,MS Mixture
71x57,1,57,71,2429,7.795646536334594,5944.0,8.690306,22.98115746971736,34.825033647375506,46.517496635262454,61.82705248990579,102.0,4.634729,1.7160163,5944.0,isolated,0.00037499874983659313,0.05479202092145979,0.9448329803287036,4.3,0.0,0.0,1.2,3.7,0.0,2.7,0.0,39.1,0.0,26.1,0.0,2.6,3.8,0.5,0.0,5.1,0.5,2.7,2.2,0.0,0.0,Stroma
67x59,1,59,67,2276,7.7306140660637395,5649.0,8.639411,24.694636218799786,37.634979642414585,49.12373871481678,63.95822269428217,112.0,4.727388,1.9826518,5649.0,isolated,0.0008296772974171632,0.5239128105796141,0.4752575121229687,0.0,4.0,2.7,0.7,0.0,1.6,3.7,3.7,0.0,4.3,0.0,7.2,4.0,0.0,2.1,1.7,7.8,3.0,0.0,0.5,0.5,0.0,MS Mixture
79x63,1,63,79,1157,7.05444965813294,2019.0,7.6108527,24.021792966815255,35.51263001485884,47.99405646359584,67.4591381872214,41.0,3.7376697,2.0307083,2019.0,1,0.0002081176876947129,0.00020811768769479113,0.9995837646246105,14.2,0.0,0.3,4.3,0.0,5.8,3.3,0.0,2.7,0.0,18.0,0.0,0.0,0.0,0.0,12.3,0.0,8.1,16.0,2.2,4.8,8.0,Stroma
63x19,1,19,63,1001,6.90975328164481,1613.0,7.386471,24.67451952882827,34.90390576565406,47.86112833230006,68.9398636081835,100.0,4.6151204,6.199628,1613.0,isolated,0.00033021468150056654,0.00033021468150056654,0.9993395706369989,0.0,21.7,0.0,4.3,0.0,5.8,2.0,6.7,0.0,6.1,0.0,6.4,9.1,0.0,7.3,0.0,12.2,1.1,0.0,1.6,11.7,4.0,Stroma
87x31,1,31,87,7210,8.88336291691676,59550.0,10.994588,28.82451721242653,42.88832913518052,52.305625524769106,63.492863140218304,338.0,5.826,0.56759024,59550.0,0,0.0038670137287278817,0.9958338213185508,0.0002991649527212649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
15x33,1,33,15,1149,7.047517221357296,1985.0,7.593878,27.2544080604534,37.68261964735517,49.2191435768262,67.30478589420656,93.0,4.543295,4.6851387,1985.0,1,0.0001985548574443577,0.00021401191927139076,0.9995874332232842,0.0,8.6,1.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.1,1.2,0.0,79.2,0.0,0.0,0.0,2.4,0.3,0.0,1.4,Stroma
66x68,1,68,66,2912,7.976938756959434,8093.0,8.9988785,25.627085135302114,36.56246138638329,47.67082664030644,62.27604102310639,133.0,4.89784,1.6433957,8093.0,isolated,0.0006909753219441569,0.00021478224386521224,0.9990942424341908,10.7,0.0,0.0,33.6,0.0,0.0,1.7,2.7,0.8,0.5,35.5,0.0,0.9,0.0,1.1,0.1,0.0,1.9,7.2,2.0,0.0,1.3,Stroma
29x59,1,59,29,7354,8.903135633035538,54635.0,10.908448,26.90216893932461,38.91278484487965,48.00219639425276,59.998169671456026,191.0,5.2574954,0.34959275,54635.0,0,0.004175306892773641,0.9955473654433117,0.00027732766391460576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
3x23,1,23,3,1116,7.018401799069201,1856.0,7.5267177,23.49137931034483,34.91379310344828,47.575431034482754,66.8103448275862,47.0,3.871201,2.5323277,1856.0,1,0.014046936605671275,0.0001346325757097699,0.985818430818619,8.8,0.0,0.0,0.0,0.9,19.9,2.9,8.7,12.6,0.0,0.0,8.4,0.0,11.1,0.4,4.4,8.1,3.5,0.0,5.2,0.0,3.5,Stroma
61x61,1,61,61,3618,8.193953023563742,12420.0,9.427144,25.136876006441224,38.309178743961354,50.289855072463766,63.80032206119163,177.0,5.1817837,1.4251208,12420.0,isolated,0.00043846370272575535,0.17913655543411985,0.8204249808631544,1.3,2.8,2.4,10.2,3.8,7.6,0.7,0.0,0.0,4.7,19.8,0.0,0.0,0.0,1.5,6.3,0.0,1.5,12.1,1.1,0.0,6.3,Stroma
60x34,1,34,60,5352,8.585412430393381,23260.0,10.054533,25.657781599312123,38.48667239896819,47.87618228718831,59.879621668099745,386.0,5.9584246,1.6595013,23260.0,0,0.016089156940175327,0.9833714179706318,0.0005394250891928317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
21x55,1,55,21,6761,8.819073983267831,43338.0,10.676808,27.142461581060502,40.01107573030597,49.23623609765102,60.775762610180436,306.0,5.7268476,0.7060778,43338.0,0,0.009121601772343405,0.9902888169223837,0.0005895813052729326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
35x29,1,29,35,3256,8.088561805276234,7392.0,8.908289,19.358766233766232,27.67857142857143,37.75703463203463,52.85443722943724,171.0,5.1474943,2.3133118,7392.0,1,0.8506306303684743,9.57868023357989e-05,0.14927358282918995,1.7,0.0,0.0,0.0,0.0,6.6,0.4,3.1,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.3,0.7,0.3,0.1,0.3,ES Mixture
60x66,1,66,60,3261,8.09009578318096,12607.0,9.442087,30.268898231141428,45.63337828190688,56.30998651542794,68.9220274450702,120.0,4.7957907,0.9518522,12607.0,isolated,0.0006807719227580835,0.9066792672847002,0.09263996079254173,1.9,0.0,0.6,0.3,0.9,0.0,0.6,0.5,1.4,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.4,1.6,0.0,0.3,0.3,Pure Mes.
58x52,1,52,58,5772,8.660947155060933,37837.0,10.541069,31.23133440811904,46.29595369611756,56.212173269550966,67.43663609694215,177.0,5.1817837,0.46779606,37837.0,0,0.00022768179827161196,0.9995446364034712,0.00022768179825718177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
91x37,1,37,91,5970,8.694669696546992,31281.0,10.350798,26.520891275854353,39.822895687478024,49.25673731658195,60.755730315527,391.0,5.971262,1.2499601,31281.0,0,0.00018647262809941788,0.9996270547437863,0.00018647262811424098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
