,r,reference,method
5x7,0.989549040691113,External,cell2loc
5x8,0.9530108666747705,External,cell2loc
5x9,0.981391556609355,External,cell2loc
5x10,0.9814397402964702,External,cell2loc
5x11,0.981724806094042,External,cell2loc
5x12,0.9916569455794934,External,cell2loc
5x13,0.9595862885506797,External,cell2loc
5x14,0.988839809825596,External,cell2loc
5x15,0.9922081682452182,External,cell2loc
5x16,0.990282887175483,External,cell2loc
5x17,0.9642058646375379,External,cell2loc
6x2,0.9564216790329125,External,cell2loc
6x3,0.9854765472537801,External,cell2loc
6x4,0.9815222499842478,External,cell2loc
6x5,0.9905196254609576,External,cell2loc
6x6,0.991660828527721,External,cell2loc
6x7,0.8047361042975877,External,cell2loc
6x8,0.9128554370800814,External,cell2loc
6x9,0.9579158044514979,External,cell2loc
6x10,0.9766329685915514,External,cell2loc
6x11,0.983317273064792,External,cell2loc
6x12,0.994989062413751,External,cell2loc
6x13,0.9776708429269529,External,cell2loc
6x14,0.9859387063610836,External,cell2loc
6x15,0.9789752150838724,External,cell2loc
6x16,0.996666857744522,External,cell2loc
6x17,0.9595552910521616,External,cell2loc
6x18,0.9259656237674768,External,cell2loc
6x19,0.9860950786336837,External,cell2loc
7x2,0.9873364077373834,External,cell2loc
7x3,0.9970697684756573,External,cell2loc
7x4,0.644428529519763,External,cell2loc
7x5,0.9915011285685081,External,cell2loc
7x6,0.9901040320481944,External,cell2loc
7x7,0.9678244557780694,External,cell2loc
7x8,0.9787726053053807,External,cell2loc
7x9,0.9449406486105628,External,cell2loc
7x10,0.9729948867699821,External,cell2loc
7x11,0.9555204786110085,External,cell2loc
7x12,0.7607361780003393,External,cell2loc
7x13,0.9751487421279489,External,cell2loc
7x14,0.9816916769974784,External,cell2loc
7x15,0.9806777239967224,External,cell2loc
7x16,0.9420498410349855,External,cell2loc
7x17,0.9543702882343493,External,cell2loc
7x18,0.9700682465647993,External,cell2loc
8x0,0.9932448664154532,External,cell2loc
8x2,0.98777912001428,External,cell2loc
8x3,0.931319879931213,External,cell2loc
8x4,0.9628208808196237,External,cell2loc
8x5,0.9707570309489095,External,cell2loc
8x6,0.9835114702697512,External,cell2loc
8x7,0.9663227668265564,External,cell2loc
8x8,0.9850859998630032,External,cell2loc
8x9,0.9326945584354507,External,cell2loc
8x10,0.982961073827555,External,cell2loc
8x11,0.9772591425956897,External,cell2loc
8x12,0.9819043233028387,External,cell2loc
8x13,0.9908912026184289,External,cell2loc
8x14,0.9811700960965277,External,cell2loc
8x15,0.9690347578976739,External,cell2loc
8x16,0.9296315588892049,External,cell2loc
8x17,0.991637359447511,External,cell2loc
8x18,0.9352124363760966,External,cell2loc
9x2,0.9828448283900455,External,cell2loc
9x3,0.9359291813079887,External,cell2loc
9x4,0.9580780139833086,External,cell2loc
9x5,0.9950630659018477,External,cell2loc
9x6,0.9954062411643302,External,cell2loc
9x7,0.9845781127163661,External,cell2loc
9x8,0.9772302794831814,External,cell2loc
9x9,0.9820457384512935,External,cell2loc
9x10,0.9810143856958217,External,cell2loc
9x11,0.970157313553301,External,cell2loc
9x12,0.9611764297425839,External,cell2loc
9x13,0.9997914729152244,External,cell2loc
9x14,0.9675180057961323,External,cell2loc
9x15,0.9745768175508469,External,cell2loc
9x16,0.7366292007139152,External,cell2loc
9x17,0.9651042982627982,External,cell2loc
9x18,0.9773282187917086,External,cell2loc
10x1,0.9431618638639132,External,cell2loc
10x2,0.9638580794968499,External,cell2loc
10x3,0.9799454292621197,External,cell2loc
10x4,0.9879764749862664,External,cell2loc
10x5,0.9902069019558506,External,cell2loc
10x6,0.9647688722005108,External,cell2loc
10x7,0.9904785276736754,External,cell2loc
10x8,0.9512551152261829,External,cell2loc
10x9,0.9789096326678368,External,cell2loc
10x10,0.9886610606242768,External,cell2loc
10x11,0.9743666539139813,External,cell2loc
10x12,0.9837258673018536,External,cell2loc
10x13,0.9823292570788464,External,cell2loc
10x14,0.9780400355614762,External,cell2loc
10x15,0.9614940101113496,External,cell2loc
10x16,0.9858647948542835,External,cell2loc
10x17,0.9731290054731175,External,cell2loc
10x18,0.9721881767764331,External,cell2loc
10x19,0.9758309868735304,External,cell2loc
11x2,0.9473420393002281,External,cell2loc
11x3,0.9707502791061868,External,cell2loc
11x4,0.9866693002104667,External,cell2loc
11x5,0.9802547910905781,External,cell2loc
11x6,0.9863380544199063,External,cell2loc
11x7,0.8862509584365428,External,cell2loc
11x8,0.9597288714207602,External,cell2loc
11x9,0.9821149202791855,External,cell2loc
11x10,0.9870322082898134,External,cell2loc
11x11,0.975333615924491,External,cell2loc
11x12,0.982907511172856,External,cell2loc
11x13,0.9843990659577101,External,cell2loc
11x14,0.9678054098196811,External,cell2loc
11x15,0.991091737829603,External,cell2loc
11x16,0.9858811208359577,External,cell2loc
11x17,0.9699167402106504,External,cell2loc
11x18,0.9802686821937632,External,cell2loc
12x2,0.9864876265186521,External,cell2loc
12x3,0.9903472320483185,External,cell2loc
12x4,0.9902613236009886,External,cell2loc
12x5,0.9645857933250789,External,cell2loc
12x6,0.9314196062137374,External,cell2loc
12x7,0.7995123158557697,External,cell2loc
12x8,0.9282351930471394,External,cell2loc
12x9,0.98816877887087,External,cell2loc
12x10,0.9773217788553881,External,cell2loc
12x11,0.9466522816960836,External,cell2loc
12x12,0.9751758714740162,External,cell2loc
12x13,0.99612140434336,External,cell2loc
12x14,0.9904159834702302,External,cell2loc
12x15,0.9955349133409561,External,cell2loc
12x16,0.9894777963827605,External,cell2loc
12x17,0.9719094069573826,External,cell2loc
12x18,0.952747428960712,External,cell2loc
13x1,0.9620546100912954,External,cell2loc
13x2,0.9536760382021225,External,cell2loc
13x3,0.9763019176977352,External,cell2loc
13x4,0.9471945186232346,External,cell2loc
13x5,0.9931812322866119,External,cell2loc
13x6,0.9794329583683342,External,cell2loc
13x7,0.9737458132186081,External,cell2loc
13x8,0.983646663338285,External,cell2loc
13x9,0.9625314815174753,External,cell2loc
13x10,0.9845541449159658,External,cell2loc
13x11,0.9689552142940593,External,cell2loc
13x12,0.9855883258026523,External,cell2loc
13x13,0.9912460792796981,External,cell2loc
13x14,0.9741512790908171,External,cell2loc
13x15,0.9533583341609145,External,cell2loc
13x16,0.9358732667925396,External,cell2loc
13x17,0.9805661632668277,External,cell2loc
13x18,0.9414945991243082,External,cell2loc
14x2,0.9749432575447831,External,cell2loc
14x3,0.970363691190352,External,cell2loc
14x4,0.926160907728377,External,cell2loc
14x5,0.9768220282180944,External,cell2loc
14x6,0.9697473787407414,External,cell2loc
14x7,0.9732381680772226,External,cell2loc
14x8,0.9762806179729504,External,cell2loc
14x9,0.9891814756822263,External,cell2loc
14x10,0.9772763316845168,External,cell2loc
14x11,0.9746728238401521,External,cell2loc
14x12,0.9526753225428861,External,cell2loc
14x13,0.9710766389217054,External,cell2loc
14x14,0.9661176811996895,External,cell2loc
14x15,0.9714691773624247,External,cell2loc
14x16,0.9960299770969128,External,cell2loc
14x17,0.9628104011362969,External,cell2loc
14x18,0.9665779280642668,External,cell2loc
15x3,0.941349633714357,External,cell2loc
15x4,0.9216512714309433,External,cell2loc
15x5,0.9963702035202942,External,cell2loc
15x6,0.9750994919205942,External,cell2loc
15x7,0.9623151668533666,External,cell2loc
15x8,0.9868756013205277,External,cell2loc
15x9,0.9793253390727013,External,cell2loc
15x10,0.986908261692858,External,cell2loc
15x11,0.965227355025183,External,cell2loc
15x12,0.9726532755741147,External,cell2loc
15x13,0.9837195225291027,External,cell2loc
15x14,0.949533802236633,External,cell2loc
15x15,0.9957761522309712,External,cell2loc
15x16,0.9706862256396562,External,cell2loc
15x17,0.9792094605739463,External,cell2loc
16x4,0.967543969694186,External,cell2loc
16x5,0.9748230528664189,External,cell2loc
16x6,0.9817116505144956,External,cell2loc
16x7,0.9880189570586984,External,cell2loc
16x8,0.9581835286371037,External,cell2loc
16x9,0.9737589645377174,External,cell2loc
16x10,0.9392163310891699,External,cell2loc
16x11,0.9377416883011273,External,cell2loc
16x12,0.9537973755023196,External,cell2loc
16x13,0.972984724681536,External,cell2loc
16x14,0.982090424468246,External,cell2loc
16x15,0.9976940575799736,External,cell2loc
16x16,0.9572330003280165,External,cell2loc
17x3,0.970721608751519,External,cell2loc
17x5,0.9661513458608258,External,cell2loc
17x6,0.9773647101287347,External,cell2loc
17x7,0.9801166843446619,External,cell2loc
17x8,0.9906731260890986,External,cell2loc
17x9,0.9744074170062406,External,cell2loc
17x10,0.9484732355161347,External,cell2loc
17x11,0.9670095758055012,External,cell2loc
17x12,0.9554397032691317,External,cell2loc
17x13,0.9914817441479851,External,cell2loc
17x14,0.9890526799130801,External,cell2loc
17x15,0.9519648507607663,External,cell2loc
18x4,0.9941274844227435,External,cell2loc
18x5,0.8974421584146195,External,cell2loc
18x6,0.9775085159182393,External,cell2loc
18x7,0.9945152320291824,External,cell2loc
18x8,0.9786764087262327,External,cell2loc
18x9,0.9575783938460971,External,cell2loc
18x10,0.9735063596158473,External,cell2loc
18x11,0.9806219914175051,External,cell2loc
18x12,0.9681629425056656,External,cell2loc
18x13,0.9781459060039317,External,cell2loc
18x14,0.9941304345504255,External,cell2loc
19x10,0.9767327190228062,External,cell2loc
19x12,0.9261562249069546,External,cell2loc
20x6,0.9584713276875687,External,cell2loc
0x8,0.9999999973973566,ReSort,cell2loc
0x10,0.9993142489037676,ReSort,cell2loc
0x14,0.9981894701373597,ReSort,cell2loc
1x6,0.9999999783907374,ReSort,cell2loc
1x7,0.9999999642509814,ReSort,cell2loc
1x9,0.9999996450535331,ReSort,cell2loc
1x10,0.9911636005066887,ReSort,cell2loc
2x3,0.9999999028785069,ReSort,cell2loc
2x6,0.8847035129219634,ReSort,cell2loc
2x7,0.9999999681427658,ReSort,cell2loc
2x8,0.999998715566298,ReSort,cell2loc
2x9,0.9999996482146365,ReSort,cell2loc
2x10,0.9999996337269347,ReSort,cell2loc
2x11,0.9999986632745368,ReSort,cell2loc
2x12,0.9999999667160528,ReSort,cell2loc
2x13,0.9997927732740962,ReSort,cell2loc
2x14,0.9999997544767506,ReSort,cell2loc
2x15,0.9999999244116833,ReSort,cell2loc
3x4,0.9999999954832035,ReSort,cell2loc
3x5,0.9999995588025026,ReSort,cell2loc
3x6,0.9999996705057113,ReSort,cell2loc
3x7,0.9999999272355795,ReSort,cell2loc
3x8,0.9999012814668298,ReSort,cell2loc
3x9,0.997732123575896,ReSort,cell2loc
3x10,0.9999993151650336,ReSort,cell2loc
3x11,0.9999999865584834,ReSort,cell2loc
3x12,0.9975240629242366,ReSort,cell2loc
3x13,0.9999736540695621,ReSort,cell2loc
3x14,0.9972594323651385,ReSort,cell2loc
3x15,0.999999916859845,ReSort,cell2loc
3x17,0.9999998792414468,ReSort,cell2loc
4x4,0.9999997371856544,ReSort,cell2loc
4x5,0.9999999856098816,ReSort,cell2loc
4x6,0.9999999209024424,ReSort,cell2loc
4x7,0.9999999571695487,ReSort,cell2loc
4x8,0.9999998043827555,ReSort,cell2loc
4x9,0.9999999083448572,ReSort,cell2loc
4x10,0.9999999336479444,ReSort,cell2loc
4x11,0.9999993310492228,ReSort,cell2loc
4x12,0.9999861476110045,ReSort,cell2loc
4x13,0.999999988874213,ReSort,cell2loc
4x14,0.9999996741507413,ReSort,cell2loc
4x15,0.9999999430631576,ReSort,cell2loc
4x16,0.9999999047996666,ReSort,cell2loc
5x2,0.9999996020292032,ReSort,cell2loc
5x3,0.9999989901120994,ReSort,cell2loc
5x4,0.9991087105818433,ReSort,cell2loc
5x5,0.9999999820350787,ReSort,cell2loc
5x6,0.9950074718206292,ReSort,cell2loc
5x7,0.9999999944584065,ReSort,cell2loc
5x8,0.99999984099073,ReSort,cell2loc
5x9,0.9999996507754935,ReSort,cell2loc
5x10,0.9999998905836989,ReSort,cell2loc
5x11,0.9999999763522966,ReSort,cell2loc
5x12,0.9999999635682837,ReSort,cell2loc
5x13,0.999993844112034,ReSort,cell2loc
5x14,0.9999996881658445,ReSort,cell2loc
5x15,0.9999999963635309,ReSort,cell2loc
5x16,0.9999999471987848,ReSort,cell2loc
5x17,0.9999707923161731,ReSort,cell2loc
6x2,0.9999998960792521,ReSort,cell2loc
6x3,0.9999998510636143,ReSort,cell2loc
6x4,0.9999998181485428,ReSort,cell2loc
6x5,0.9999999573582106,ReSort,cell2loc
6x6,0.9939210373600835,ReSort,cell2loc
6x7,0.8768451710733887,ReSort,cell2loc
6x8,0.9999998136915933,ReSort,cell2loc
6x9,0.9999998910110831,ReSort,cell2loc
6x10,0.9999999424960644,ReSort,cell2loc
6x11,0.9999999524110672,ReSort,cell2loc
6x12,0.9999997439322563,ReSort,cell2loc
6x13,0.9999996996933114,ReSort,cell2loc
6x14,0.9992713904201637,ReSort,cell2loc
6x15,0.9999999988733941,ReSort,cell2loc
6x16,0.9999999959724851,ReSort,cell2loc
6x17,0.999999995824926,ReSort,cell2loc
6x18,0.8946182757507748,ReSort,cell2loc
6x19,0.9999948187972785,ReSort,cell2loc
7x2,0.9999999269686162,ReSort,cell2loc
7x3,0.9972433766340394,ReSort,cell2loc
7x4,0.774464084067126,ReSort,cell2loc
7x5,0.9999999994992662,ReSort,cell2loc
7x6,0.9999999951798262,ReSort,cell2loc
7x7,0.9999999199816427,ReSort,cell2loc
7x8,0.9999999932432693,ReSort,cell2loc
7x9,0.9999997126101017,ReSort,cell2loc
7x10,0.9999993093717742,ReSort,cell2loc
7x11,0.9999999266654841,ReSort,cell2loc
7x12,0.854706742383243,ReSort,cell2loc
7x13,0.9999999648567267,ReSort,cell2loc
7x14,0.9999999021947407,ReSort,cell2loc
7x15,0.9999999813760212,ReSort,cell2loc
7x16,0.9999994135947492,ReSort,cell2loc
7x17,0.9999999999407095,ReSort,cell2loc
7x18,0.9999980428061387,ReSort,cell2loc
8x0,0.9999995506525683,ReSort,cell2loc
8x2,0.999999937803346,ReSort,cell2loc
8x3,0.9999970193854688,ReSort,cell2loc
8x4,0.9999999564063236,ReSort,cell2loc
8x5,0.9999996964308534,ReSort,cell2loc
8x6,0.9999999241548073,ReSort,cell2loc
8x7,0.9999997805496375,ReSort,cell2loc
8x8,0.9999999549651951,ReSort,cell2loc
8x9,0.9999994661258478,ReSort,cell2loc
8x10,0.99999947651143,ReSort,cell2loc
8x11,0.9999999308118006,ReSort,cell2loc
8x12,0.9999999888752521,ReSort,cell2loc
8x13,0.9999999832949609,ReSort,cell2loc
8x14,0.9995631712682822,ReSort,cell2loc
8x15,0.9999998914796459,ReSort,cell2loc
8x16,0.9769249650114173,ReSort,cell2loc
8x17,0.9999999748079429,ReSort,cell2loc
8x18,0.9999999726158983,ReSort,cell2loc
9x2,0.9999994996874557,ReSort,cell2loc
9x3,0.9996542292630547,ReSort,cell2loc
9x4,0.9996287791294627,ReSort,cell2loc
9x5,0.9999992695573363,ReSort,cell2loc
9x6,0.9999999930483339,ReSort,cell2loc
9x7,0.9999999976355629,ReSort,cell2loc
9x8,0.9995606008037763,ReSort,cell2loc
9x9,0.9998954263480949,ReSort,cell2loc
9x10,0.9999995154549253,ReSort,cell2loc
9x11,0.999999925446392,ReSort,cell2loc
9x12,0.9999970460637387,ReSort,cell2loc
9x13,0.9991730460135753,ReSort,cell2loc
9x14,0.9999999710370334,ReSort,cell2loc
9x15,0.9999998253614175,ReSort,cell2loc
9x16,0.8569669676225634,ReSort,cell2loc
9x17,0.9999992677787709,ReSort,cell2loc
9x18,0.9999999859102146,ReSort,cell2loc
10x1,0.9999983316674945,ReSort,cell2loc
10x2,0.9999998505314881,ReSort,cell2loc
10x3,0.9999999070754254,ReSort,cell2loc
10x4,0.99999999071786,ReSort,cell2loc
10x5,0.9999998863357246,ReSort,cell2loc
10x6,0.9999998363315836,ReSort,cell2loc
10x7,0.99999860874029,ReSort,cell2loc
10x8,0.9999998701629454,ReSort,cell2loc
10x9,0.9999993752675018,ReSort,cell2loc
10x10,0.9976414617725837,ReSort,cell2loc
10x11,0.999999994026038,ReSort,cell2loc
10x12,0.9999999425027132,ReSort,cell2loc
10x13,0.9999999667572387,ReSort,cell2loc
10x14,0.99999997849439,ReSort,cell2loc
10x15,0.9999997005060121,ReSort,cell2loc
10x16,0.9999999566264977,ReSort,cell2loc
10x17,0.9999998549497914,ReSort,cell2loc
10x18,0.9999999117134896,ReSort,cell2loc
10x19,0.9999999185188209,ReSort,cell2loc
11x2,0.9999999217795201,ReSort,cell2loc
11x3,0.999999995011134,ReSort,cell2loc
11x4,0.9999999473708814,ReSort,cell2loc
11x5,0.9999997221395565,ReSort,cell2loc
11x6,0.9999999603691097,ReSort,cell2loc
11x7,0.9998636887669499,ReSort,cell2loc
11x8,0.999999958171268,ReSort,cell2loc
11x9,0.9999993745228533,ReSort,cell2loc
11x10,0.9999999824433723,ReSort,cell2loc
11x11,0.9999998887734773,ReSort,cell2loc
11x12,0.9999998620029756,ReSort,cell2loc
11x13,0.9999996752411413,ReSort,cell2loc
11x14,0.9999999766874075,ReSort,cell2loc
11x15,0.9999999418165111,ReSort,cell2loc
11x16,0.9999999003982878,ReSort,cell2loc
11x17,0.9999841650800723,ReSort,cell2loc
11x18,0.9999999772519856,ReSort,cell2loc
12x2,0.9999999536090626,ReSort,cell2loc
12x3,0.9999996187570988,ReSort,cell2loc
12x4,0.9999999725110902,ReSort,cell2loc
12x5,0.9999999834385922,ReSort,cell2loc
12x6,0.9945544079539097,ReSort,cell2loc
12x7,0.8776138559898253,ReSort,cell2loc
12x8,0.9999997094977117,ReSort,cell2loc
12x9,0.9999999975241713,ReSort,cell2loc
12x10,0.9999999281231879,ReSort,cell2loc
12x11,0.9999998136624695,ReSort,cell2loc
12x12,0.9999997469444345,ReSort,cell2loc
12x13,0.9999998832955237,ReSort,cell2loc
12x14,0.9999999999084453,ReSort,cell2loc
12x15,0.9999999045687912,ReSort,cell2loc
12x16,0.9999996940349876,ReSort,cell2loc
12x17,0.9999999579623874,ReSort,cell2loc
12x18,0.9999993422949924,ReSort,cell2loc
13x1,0.9999996834492034,ReSort,cell2loc
13x2,0.9999986238396078,ReSort,cell2loc
13x3,0.9999999999679856,ReSort,cell2loc
13x4,0.9999968351720283,ReSort,cell2loc
13x5,0.9999999475523047,ReSort,cell2loc
13x6,0.999999238343046,ReSort,cell2loc
13x7,0.9999998231787284,ReSort,cell2loc
13x8,0.9999989079390965,ReSort,cell2loc
13x9,0.9999999836424187,ReSort,cell2loc
13x10,0.9999998792494604,ReSort,cell2loc
13x11,0.9993890401633624,ReSort,cell2loc
13x12,0.9999998575559887,ReSort,cell2loc
13x13,0.9999999976084056,ReSort,cell2loc
13x14,0.9999992833598768,ReSort,cell2loc
13x15,0.9999995931647392,ReSort,cell2loc
13x16,0.9995427756450967,ReSort,cell2loc
13x17,0.9999993870575262,ReSort,cell2loc
13x18,0.9999999890284418,ReSort,cell2loc
14x2,0.9999999902615553,ReSort,cell2loc
14x3,0.9999999721852937,ReSort,cell2loc
14x4,0.999999780953037,ReSort,cell2loc
14x5,0.9999999998011433,ReSort,cell2loc
14x6,0.9998285961316503,ReSort,cell2loc
14x7,0.9999996258302316,ReSort,cell2loc
14x8,0.9999996368604539,ReSort,cell2loc
14x9,0.9999999373978639,ReSort,cell2loc
14x10,0.999999932394329,ReSort,cell2loc
14x11,0.9999999400500584,ReSort,cell2loc
14x12,0.9999993870414106,ReSort,cell2loc
14x13,0.9999988050017302,ReSort,cell2loc
14x14,0.9999999988957413,ReSort,cell2loc
14x15,0.9999998914234491,ReSort,cell2loc
14x16,0.9999999755158075,ReSort,cell2loc
14x17,0.9999995383928159,ReSort,cell2loc
14x18,0.9999999444314762,ReSort,cell2loc
15x3,0.9999995909512814,ReSort,cell2loc
15x4,0.9999999570469997,ReSort,cell2loc
15x5,0.9999999065307428,ReSort,cell2loc
15x6,0.999999998816338,ReSort,cell2loc
15x7,0.9999997690858693,ReSort,cell2loc
15x8,0.9999999985969592,ReSort,cell2loc
15x9,0.9999999490389144,ReSort,cell2loc
15x10,0.9999999999476662,ReSort,cell2loc
15x11,0.963288356163913,ReSort,cell2loc
15x12,0.9999997272372156,ReSort,cell2loc
15x13,0.9999999647014792,ReSort,cell2loc
15x14,0.9975426277683539,ReSort,cell2loc
15x15,0.9976020554621701,ReSort,cell2loc
15x16,0.9999998072119405,ReSort,cell2loc
15x17,0.9999999135623321,ReSort,cell2loc
16x4,0.9998347715019027,ReSort,cell2loc
16x5,0.9999999537853524,ReSort,cell2loc
16x6,0.9999996395737013,ReSort,cell2loc
16x7,0.999998330462407,ReSort,cell2loc
16x8,0.9999997341612707,ReSort,cell2loc
16x9,0.9999999635911943,ReSort,cell2loc
16x10,0.9999028223658037,ReSort,cell2loc
16x11,0.9848373615695525,ReSort,cell2loc
16x12,0.9999995946715688,ReSort,cell2loc
16x13,0.9999999586320188,ReSort,cell2loc
16x14,0.9999999982516289,ReSort,cell2loc
16x15,0.9941008078001372,ReSort,cell2loc
16x16,0.974705448341405,ReSort,cell2loc
17x3,0.9999993640585452,ReSort,cell2loc
17x5,0.9439607805440339,ReSort,cell2loc
17x6,0.9999997477928981,ReSort,cell2loc
17x7,0.9999998859263675,ReSort,cell2loc
17x8,0.9999999999153952,ReSort,cell2loc
17x9,0.9999999896174895,ReSort,cell2loc
17x10,0.9999998942066853,ReSort,cell2loc
17x11,0.9999999994675829,ReSort,cell2loc
17x12,0.9999992603767219,ReSort,cell2loc
17x13,0.999999871516353,ReSort,cell2loc
17x14,0.9999999999411999,ReSort,cell2loc
17x15,0.9999999992654138,ReSort,cell2loc
18x4,0.9999999994907437,ReSort,cell2loc
18x5,0.9995631335469042,ReSort,cell2loc
18x6,0.9999999394642208,ReSort,cell2loc
18x7,0.9999999981920419,ReSort,cell2loc
18x8,0.9999999743389634,ReSort,cell2loc
18x9,0.9999998380650892,ReSort,cell2loc
18x10,0.9999999980910426,ReSort,cell2loc
18x11,0.9999983834789592,ReSort,cell2loc
18x12,0.9999987525364488,ReSort,cell2loc
18x13,0.9999999008736995,ReSort,cell2loc
18x14,0.9999999973123777,ReSort,cell2loc
19x10,0.9999963097601119,ReSort,cell2loc
19x12,0.9998305944388567,ReSort,cell2loc
20x6,0.9999999661154944,ReSort,cell2loc
0x8,0.9873924503185784,Internal,music
0x10,0.9966285062172701,Internal,music
0x14,0.9944276309343891,Internal,music
1x6,0.9925924029918967,Internal,music
1x7,0.9887998333106119,Internal,music
1x9,0.9927750417094366,Internal,music
1x10,0.9918175795984725,Internal,music
2x3,0.9827478242462512,Internal,music
2x6,0.860137751238734,Internal,music
2x7,0.9984486453882357,Internal,music
2x8,0.9998894090002179,Internal,music
2x9,0.9999429046041871,Internal,music
2x10,0.9998283139079363,Internal,music
2x11,0.994018452193573,Internal,music
2x12,0.9999999592608116,Internal,music
2x13,0.9987304278944844,Internal,music
2x14,0.9991108097857755,Internal,music
2x15,0.9969390174216596,Internal,music
3x4,0.9970275042888006,Internal,music
3x5,0.9965323071639794,Internal,music
3x6,0.999761009809299,Internal,music
3x7,0.9993958557309273,Internal,music
3x8,0.9998108058091324,Internal,music
3x9,0.9989684681436596,Internal,music
3x10,0.9851454216123298,Internal,music
3x11,0.9978704589612405,Internal,music
3x12,0.9866987731575464,Internal,music
3x13,0.9983157903454609,Internal,music
3x14,0.966988967961601,Internal,music
3x15,0.9994829588110788,Internal,music
3x17,0.9998081650483948,Internal,music
4x4,0.9974595097525878,Internal,music
4x5,0.9951652995027902,Internal,music
4x6,0.9999894275019501,Internal,music
4x7,0.9949828420340454,Internal,music
4x8,0.9984528773945878,Internal,music
4x9,0.9968285565412692,Internal,music
4x10,0.9999748060759976,Internal,music
4x11,0.9987159299277749,Internal,music
4x12,0.9965703256399562,Internal,music
4x13,0.9998266440674781,Internal,music
4x14,0.9927400628050341,Internal,music
4x15,0.9930875062235527,Internal,music
4x16,0.9986852116958216,Internal,music
5x2,0.9998309638267484,Internal,music
5x3,0.9995765855834835,Internal,music
5x4,0.9980083123192034,Internal,music
5x5,0.999994359065579,Internal,music
5x6,0.9999910872422068,Internal,music
5x7,0.9999999481517484,Internal,music
5x8,0.9990222912485726,Internal,music
5x9,0.9983254592009898,Internal,music
5x10,0.9977514317116185,Internal,music
5x11,0.9959931548615227,Internal,music
5x12,0.9965000143164823,Internal,music
5x13,0.9949707838476296,Internal,music
5x14,0.9987577870208906,Internal,music
5x15,0.9990429513326728,Internal,music
5x16,0.9998253711011879,Internal,music
5x17,0.9972796152536307,Internal,music
6x2,0.9999834580917644,Internal,music
6x3,0.9998894470666158,Internal,music
6x4,0.9993906465578736,Internal,music
6x5,0.9996405193382811,Internal,music
6x6,0.9788192709731274,Internal,music
6x7,0.859132820907112,Internal,music
6x8,0.9939866672389266,Internal,music
6x9,0.9999946681661085,Internal,music
6x10,0.9995785187016739,Internal,music
6x11,0.9989864572673542,Internal,music
6x12,0.9996372832285956,Internal,music
6x13,0.9984108606235818,Internal,music
6x14,0.9924998288979164,Internal,music
6x15,0.9998592137158951,Internal,music
6x16,0.9996193578578041,Internal,music
6x17,0.9998070348846032,Internal,music
6x18,0.9198916275495108,Internal,music
6x19,0.997709412096075,Internal,music
7x2,0.9999861025616952,Internal,music
7x3,0.9987361241136533,Internal,music
7x4,0.8873060357955133,Internal,music
7x5,0.9998133411950327,Internal,music
7x6,0.9988629307396634,Internal,music
7x7,0.9994228649232082,Internal,music
7x8,0.99754986006412,Internal,music
7x9,0.9935014542179255,Internal,music
7x10,0.9978257762642411,Internal,music
7x11,0.9932834931267851,Internal,music
7x12,0.7896976140636279,Internal,music
7x13,0.9975582359808894,Internal,music
7x14,0.9994672904698931,Internal,music
7x15,0.9984282944667535,Internal,music
7x16,0.996377701933902,Internal,music
7x17,0.9999969635426029,Internal,music
7x18,0.9999266815563348,Internal,music
8x0,0.9987079472977929,Internal,music
8x2,0.9998081913046502,Internal,music
8x3,0.9949489446131978,Internal,music
8x4,0.9999975577345445,Internal,music
8x5,0.9967117485661121,Internal,music
8x6,0.9999303936567158,Internal,music
8x7,0.9996226320304096,Internal,music
8x8,0.9982021941382128,Internal,music
8x9,0.9894643411824332,Internal,music
8x10,0.999215705672601,Internal,music
8x11,0.9994666697732385,Internal,music
8x12,0.9999613924167637,Internal,music
8x13,0.9999549820290171,Internal,music
8x14,0.9974649003112505,Internal,music
8x15,0.9989526602392236,Internal,music
8x16,0.968720388267551,Internal,music
8x17,0.9989102130639704,Internal,music
8x18,0.9999089757471296,Internal,music
9x2,0.9991111578655762,Internal,music
9x3,0.9970698477882941,Internal,music
9x4,0.9982828252108924,Internal,music
9x5,0.9980137136240276,Internal,music
9x6,0.9999719814164283,Internal,music
9x7,0.9999800861125114,Internal,music
9x8,0.9943242127225528,Internal,music
9x9,0.9909319449464127,Internal,music
9x10,0.9998736608705758,Internal,music
9x11,0.9943163797315137,Internal,music
9x12,0.9866001451498745,Internal,music
9x13,0.9953561089913077,Internal,music
9x14,0.9977872141625912,Internal,music
9x15,0.9983890916109276,Internal,music
9x16,0.8259596693679667,Internal,music
9x17,0.9977694474818255,Internal,music
9x18,0.9999812966344624,Internal,music
10x1,0.9901310915426763,Internal,music
10x2,0.9981933001348371,Internal,music
10x3,0.998111772467011,Internal,music
10x4,0.9978942466455633,Internal,music
10x5,0.9871813034829147,Internal,music
10x6,0.999996492372623,Internal,music
10x7,0.9979564960703345,Internal,music
10x8,0.9980097521826217,Internal,music
10x9,0.9999998666671026,Internal,music
10x10,0.998724242483346,Internal,music
10x11,0.9952139299160825,Internal,music
10x12,0.9999061861130898,Internal,music
10x13,0.9962535040851204,Internal,music
10x14,0.9972934007627379,Internal,music
10x15,0.999318663357961,Internal,music
10x16,0.9995526210921168,Internal,music
10x17,0.9991614956834904,Internal,music
10x18,0.9999975207215633,Internal,music
10x19,0.9997883244739844,Internal,music
11x2,0.9951174209042365,Internal,music
