,r,reference,method
45x30,0.9982661463080331,Internal,cell2loc
45x31,0.9999998763266853,Internal,cell2loc
45x32,0.9999997971458303,Internal,cell2loc
45x33,0.999999475480756,Internal,cell2loc
45x34,0.999982500400386,Internal,cell2loc
45x35,0.9999692683712573,Internal,cell2loc
45x36,0.9996950566332352,Internal,cell2loc
45x37,0.9999988431210574,Internal,cell2loc
45x38,0.9999955638892308,Internal,cell2loc
45x39,0.9999997850369012,Internal,cell2loc
45x40,0.9998986068149452,Internal,cell2loc
45x41,0.9999985350718692,Internal,cell2loc
45x42,0.9999992433860264,Internal,cell2loc
45x43,0.9999306941360925,Internal,cell2loc
45x44,0.9998998711980225,Internal,cell2loc
45x45,0.9825289359273651,Internal,cell2loc
45x46,0.9948110557444935,Internal,cell2loc
45x47,0.9692279374039442,Internal,cell2loc
45x48,0.9999965289239153,Internal,cell2loc
45x49,0.9688458694829792,Internal,cell2loc
46x0,0.8480254197761987,Internal,cell2loc
46x1,0.9556410732908245,Internal,cell2loc
46x2,0.25956309448891707,Internal,cell2loc
46x3,0.7786122298373248,Internal,cell2loc
46x4,0.9903384690446148,Internal,cell2loc
46x5,0.9799297323646284,Internal,cell2loc
46x6,0.56773936651867,Internal,cell2loc
46x7,0.9996503400120322,Internal,cell2loc
46x8,0.679011685718325,Internal,cell2loc
46x9,0.993567596772735,Internal,cell2loc
46x10,0.4529047618866441,Internal,cell2loc
46x11,0.9964398735771138,Internal,cell2loc
46x12,0.9676448690709929,Internal,cell2loc
46x13,0.9978045281802491,Internal,cell2loc
46x14,0.998971770570952,Internal,cell2loc
46x15,0.9826457408242029,Internal,cell2loc
46x16,0.9996261616284884,Internal,cell2loc
46x17,0.9951445392016397,Internal,cell2loc
46x18,0.9974140044817073,Internal,cell2loc
46x19,0.3072313683036072,Internal,cell2loc
46x20,0.9997690823483686,Internal,cell2loc
46x21,0.9991403672783408,Internal,cell2loc
46x22,0.9991963520039497,Internal,cell2loc
46x23,0.9642173029827985,Internal,cell2loc
46x24,0.9984859415815601,Internal,cell2loc
46x25,0.9998802775253479,Internal,cell2loc
46x26,0.9985964312212106,Internal,cell2loc
46x27,0.9999975694492704,Internal,cell2loc
46x28,0.9999827749487512,Internal,cell2loc
46x29,0.9998313177778967,Internal,cell2loc
46x30,0.9999903666385263,Internal,cell2loc
46x31,0.9999997032309278,Internal,cell2loc
46x32,0.9999999141496039,Internal,cell2loc
46x33,0.9997591625107766,Internal,cell2loc
46x34,0.9977507594945869,Internal,cell2loc
46x35,0.999138814188119,Internal,cell2loc
46x36,0.9969776648321449,Internal,cell2loc
46x37,0.9999722590449159,Internal,cell2loc
46x38,0.9990472855622047,Internal,cell2loc
46x39,0.9966194475402163,Internal,cell2loc
46x40,0.9995386752322486,Internal,cell2loc
46x41,0.99322902808813,Internal,cell2loc
46x42,0.9936675080321846,Internal,cell2loc
46x43,0.9999308749477265,Internal,cell2loc
46x44,0.9998293887413121,Internal,cell2loc
46x45,0.9999272639568364,Internal,cell2loc
46x46,0.9716451574055636,Internal,cell2loc
46x47,0.9986786357879949,Internal,cell2loc
46x48,0.9994958121847337,Internal,cell2loc
46x49,0.8774647156843705,Internal,cell2loc
47x0,0.9391523694860484,Internal,cell2loc
47x1,-0.29146255609062,Internal,cell2loc
47x2,0.9944545162555503,Internal,cell2loc
47x3,0.9668387624106525,Internal,cell2loc
47x4,0.7493549891671016,Internal,cell2loc
47x5,0.9950902139969922,Internal,cell2loc
47x6,0.9886346865860105,Internal,cell2loc
47x7,-0.7293400357983313,Internal,cell2loc
47x8,0.9974748418541858,Internal,cell2loc
47x9,0.6877958115471702,Internal,cell2loc
47x10,0.994551540456253,Internal,cell2loc
47x11,0.9941111674318449,Internal,cell2loc
47x12,0.9991186687899554,Internal,cell2loc
47x13,0.9990220032978222,Internal,cell2loc
47x14,0.9875244195887444,Internal,cell2loc
47x15,0.9984955885267356,Internal,cell2loc
47x16,0.9999998768503899,Internal,cell2loc
47x17,0.9865076143700414,Internal,cell2loc
47x18,0.9979710373291336,Internal,cell2loc
47x19,0.999996305418183,Internal,cell2loc
47x20,0.999986906894056,Internal,cell2loc
47x21,0.9998095518435663,Internal,cell2loc
47x22,0.9999993081980021,Internal,cell2loc
47x23,0.9998336148624347,Internal,cell2loc
47x24,0.9823038695148583,Internal,cell2loc
47x25,0.9987163284656012,Internal,cell2loc
47x26,0.7920904265009949,Internal,cell2loc
47x27,0.99999146634232,Internal,cell2loc
47x28,0.9996267953164766,Internal,cell2loc
47x29,0.9880700442970368,Internal,cell2loc
47x30,0.9999275523500529,Internal,cell2loc
47x31,0.9928942567964246,Internal,cell2loc
47x32,0.9989944237138972,Internal,cell2loc
47x33,0.9999781533720742,Internal,cell2loc
47x34,0.999690346625079,Internal,cell2loc
47x35,0.9966595461086154,Internal,cell2loc
47x36,0.9969884247993609,Internal,cell2loc
47x37,0.9978305295418676,Internal,cell2loc
47x38,0.9889164382922484,Internal,cell2loc
47x39,0.999815689198754,Internal,cell2loc
47x40,0.9658496052129307,Internal,cell2loc
47x41,0.998828341301295,Internal,cell2loc
47x42,0.9996128930783074,Internal,cell2loc
47x43,0.8629720400161944,Internal,cell2loc
47x44,0.9999803273229216,Internal,cell2loc
47x45,0.9892375509061269,Internal,cell2loc
47x46,0.9999789828252136,Internal,cell2loc
47x47,0.9992519637767459,Internal,cell2loc
47x48,0.9916503313136401,Internal,cell2loc
47x49,0.9992672407493278,Internal,cell2loc
48x0,-0.9896839158021407,Internal,cell2loc
48x1,0.9795939101211866,Internal,cell2loc
48x2,0.8849705219895816,Internal,cell2loc
48x3,0.8945418845996527,Internal,cell2loc
48x4,-0.5320465599036535,Internal,cell2loc
48x5,0.9564044791204643,Internal,cell2loc
48x6,0.9936478660292866,Internal,cell2loc
48x7,0.9807286854276657,Internal,cell2loc
48x8,0.5784315137385487,Internal,cell2loc
48x9,0.9614773634626838,Internal,cell2loc
48x10,0.8976151276333632,Internal,cell2loc
48x11,0.9983781042047943,Internal,cell2loc
48x12,0.9849006706773193,Internal,cell2loc
48x13,0.9998542051107483,Internal,cell2loc
48x14,0.9980836306041045,Internal,cell2loc
48x15,0.9969260926650444,Internal,cell2loc
48x16,0.9950913947607479,Internal,cell2loc
48x17,0.9880124677891785,Internal,cell2loc
48x18,0.9997226557611077,Internal,cell2loc
48x19,0.9989133880495549,Internal,cell2loc
48x20,0.9999723511154845,Internal,cell2loc
48x21,0.9999583348205954,Internal,cell2loc
48x22,0.9991343465167255,Internal,cell2loc
48x23,0.9977399323663201,Internal,cell2loc
48x24,0.9750395452273805,Internal,cell2loc
48x25,0.9989697211027443,Internal,cell2loc
48x26,0.9330300466838067,Internal,cell2loc
48x27,0.9940822309340825,Internal,cell2loc
48x28,0.9992148761838334,Internal,cell2loc
48x29,0.8295361083114363,Internal,cell2loc
48x30,0.999103900008225,Internal,cell2loc
48x31,0.9818393610663365,Internal,cell2loc
48x32,0.9975897542980279,Internal,cell2loc
48x33,0.9989766645017735,Internal,cell2loc
48x34,0.9863047686791285,Internal,cell2loc
48x35,0.9993578790665013,Internal,cell2loc
48x36,0.9953439770467829,Internal,cell2loc
48x37,0.9832838275714574,Internal,cell2loc
48x38,0.9471533020374531,Internal,cell2loc
48x39,0.9994068977904553,Internal,cell2loc
48x40,0.9999950162470954,Internal,cell2loc
48x41,0.9999976895923659,Internal,cell2loc
48x42,0.999981583839623,Internal,cell2loc
48x43,0.9617340680541456,Internal,cell2loc
48x44,0.9973651433088335,Internal,cell2loc
48x45,0.996708708251427,Internal,cell2loc
48x46,0.9966969904841623,Internal,cell2loc
48x47,0.9975782216084577,Internal,cell2loc
48x48,0.9967256271787461,Internal,cell2loc
48x49,0.9999838692055628,Internal,cell2loc
49x0,0.6690066574608506,Internal,cell2loc
49x1,0.9856532234353599,Internal,cell2loc
49x2,0.5866319352574763,Internal,cell2loc
49x3,0.976933310435262,Internal,cell2loc
49x4,0.961627834256811,Internal,cell2loc
49x5,0.9475014213886713,Internal,cell2loc
49x6,0.9994877511085775,Internal,cell2loc
49x7,0.8259286777292942,Internal,cell2loc
49x8,0.9866502583553098,Internal,cell2loc
49x9,0.27556287680309155,Internal,cell2loc
49x10,0.9989020029620972,Internal,cell2loc
49x11,0.9796930830250293,Internal,cell2loc
49x12,0.2801031077602083,Internal,cell2loc
49x13,0.9980972924442995,Internal,cell2loc
49x14,0.9700417776021264,Internal,cell2loc
49x15,0.9749032977422092,Internal,cell2loc
49x16,0.9271147984006278,Internal,cell2loc
49x17,0.9957280491893212,Internal,cell2loc
49x18,-0.2783207943645103,Internal,cell2loc
49x19,0.9988797492548912,Internal,cell2loc
49x20,0.9996964715713439,Internal,cell2loc
49x21,0.9981703717773036,Internal,cell2loc
49x22,0.9666128887265042,Internal,cell2loc
49x23,0.9999922960063328,Internal,cell2loc
49x24,0.9964047367855355,Internal,cell2loc
49x25,0.9208868291187353,Internal,cell2loc
49x26,0.9964260143690882,Internal,cell2loc
49x27,0.9980239709358024,Internal,cell2loc
49x28,0.9867516588221908,Internal,cell2loc
49x29,0.9830355742630643,Internal,cell2loc
49x30,0.9996661276826244,Internal,cell2loc
49x31,0.9939228668291213,Internal,cell2loc
49x32,0.9850911443865675,Internal,cell2loc
49x33,0.9863485207710824,Internal,cell2loc
49x34,0.8669355876543999,Internal,cell2loc
49x35,0.9999871195247697,Internal,cell2loc
49x36,0.9762847699895443,Internal,cell2loc
49x37,0.9999198316728859,Internal,cell2loc
49x38,0.9989845934460183,Internal,cell2loc
49x39,0.9988412236612915,Internal,cell2loc
49x40,0.999847533349245,Internal,cell2loc
49x41,0.9999683385262236,Internal,cell2loc
49x42,0.9909518113812746,Internal,cell2loc
49x43,0.997097411788363,Internal,cell2loc
49x44,0.9994435952304335,Internal,cell2loc
49x45,0.9998188559328269,Internal,cell2loc
49x46,0.962605939556931,Internal,cell2loc
49x47,0.9998766719254047,Internal,cell2loc
49x48,0.9534436759521544,Internal,cell2loc
49x49,0.9881265363380878,Internal,cell2loc
0x0,0.9868785267028432,External,cell2loc
0x1,0.8340130447631665,External,cell2loc
0x2,0.9709419522895839,External,cell2loc
0x3,0.9207661228992697,External,cell2loc
0x4,0.9744334258069273,External,cell2loc
0x5,0.9846003402550348,External,cell2loc
0x6,0.9699591978777553,External,cell2loc
0x7,0.9810131252143544,External,cell2loc
0x8,0.9616434113736301,External,cell2loc
0x9,0.9884097241130305,External,cell2loc
0x10,0.9907711435683654,External,cell2loc
0x11,0.9763561765637652,External,cell2loc
0x12,0.9928293822742408,External,cell2loc
0x13,0.9935374913204851,External,cell2loc
0x14,0.9193265195433635,External,cell2loc
0x15,0.9680129215010022,External,cell2loc
0x16,0.9969174368002827,External,cell2loc
0x17,0.9944864283063399,External,cell2loc
0x18,0.879072373152727,External,cell2loc
0x19,0.943875263521308,External,cell2loc
0x20,0.8501046336014162,External,cell2loc
0x21,0.9930609920168281,External,cell2loc
0x22,0.778597271031513,External,cell2loc
0x23,0.9917593018332009,External,cell2loc
0x24,0.899740664141127,External,cell2loc
0x25,0.9990396451022544,External,cell2loc
0x26,0.5203409045356804,External,cell2loc
0x27,0.8448040568901498,External,cell2loc
0x28,0.9547863218529341,External,cell2loc
0x29,0.9838918578347359,External,cell2loc
0x30,0.7531256677660453,External,cell2loc
0x31,0.6429664823104078,External,cell2loc
0x32,0.9949056758928416,External,cell2loc
0x33,0.5018404437346,External,cell2loc
0x34,0.9688287676957298,External,cell2loc
0x35,0.9867113261556029,External,cell2loc
0x36,0.9026555854246319,External,cell2loc
0x37,0.9992956641262978,External,cell2loc
0x38,0.6522647356011725,External,cell2loc
0x39,0.9180214781479823,External,cell2loc
0x40,-0.07898387085566633,External,cell2loc
0x41,0.9607880077969316,External,cell2loc
0x42,0.980338598125834,External,cell2loc
0x43,0.9998961399744235,External,cell2loc
0x44,0.33852693421690405,External,cell2loc
0x45,0.9877626944556743,External,cell2loc
0x46,0.94237356623071,External,cell2loc
0x47,0.7866254610090724,External,cell2loc
0x48,0.912870945904534,External,cell2loc
0x49,0.300658128160515,External,cell2loc
1x0,0.949972174773678,External,cell2loc
1x1,0.9410921951790435,External,cell2loc
1x2,0.9822239172031241,External,cell2loc
1x3,0.9967391181500096,External,cell2loc
1x4,0.9862320116212476,External,cell2loc
1x5,0.9948739495554926,External,cell2loc
1x6,0.9799025751624455,External,cell2loc
1x7,0.9372581808097589,External,cell2loc
1x8,0.9638650122173791,External,cell2loc
1x9,0.9830920205344442,External,cell2loc
1x10,0.9359750231856159,External,cell2loc
1x11,0.9400426626586048,External,cell2loc
1x12,0.8371464046219155,External,cell2loc
1x13,0.9917694049699066,External,cell2loc
1x14,0.9334556191660004,External,cell2loc
1x15,0.9588089524610899,External,cell2loc
1x16,0.9986254166581175,External,cell2loc
1x17,0.9489405644593581,External,cell2loc
1x18,0.9908763146175572,External,cell2loc
1x19,0.9865337913081622,External,cell2loc
1x20,0.9744834014863434,External,cell2loc
1x21,0.756815029471678,External,cell2loc
1x22,0.9674209604244186,External,cell2loc
1x23,0.9996023751675145,External,cell2loc
1x24,0.9520529292547275,External,cell2loc
1x25,0.9769871994433263,External,cell2loc
1x26,0.7961678587091869,External,cell2loc
1x27,0.8730458614864268,External,cell2loc
1x28,0.5945011040060563,External,cell2loc
1x29,0.8536324311698711,External,cell2loc
1x30,0.9966671005036523,External,cell2loc
1x31,0.9987304703257714,External,cell2loc
1x32,0.9863195772902439,External,cell2loc
1x33,0.9458516939435961,External,cell2loc
1x34,0.9815801329637444,External,cell2loc
1x35,0.999944038844697,External,cell2loc
1x36,0.6463227554324218,External,cell2loc
1x37,0.9769929206950054,External,cell2loc
1x38,0.9914769565149337,External,cell2loc
1x39,0.5625106123326507,External,cell2loc
1x40,0.9989550624862948,External,cell2loc
1x41,0.9930002243141205,External,cell2loc
1x42,0.9999402532608712,External,cell2loc
1x43,0.9355293221257663,External,cell2loc
1x44,0.9673472177884235,External,cell2loc
1x45,0.8853766634476057,External,cell2loc
1x46,0.44240334490762434,External,cell2loc
1x47,0.9112430602715945,External,cell2loc
1x48,0.46896112138171364,External,cell2loc
1x49,0.32246631595392045,External,cell2loc
2x0,0.9884629490973195,External,cell2loc
2x1,0.9814649952593918,External,cell2loc
2x2,0.9659148436656113,External,cell2loc
2x3,0.9690208191027454,External,cell2loc
2x4,0.9817112321300142,External,cell2loc
2x5,0.7606921407335047,External,cell2loc
2x6,0.9644657767748586,External,cell2loc
2x7,0.9630464992667139,External,cell2loc
2x8,0.9777907003392218,External,cell2loc
2x9,0.9652737162751543,External,cell2loc
2x10,0.9707849350054715,External,cell2loc
2x11,0.9506072792748326,External,cell2loc
2x12,0.9902888588802827,External,cell2loc
2x13,0.9691673739413358,External,cell2loc
2x14,0.9588023346275667,External,cell2loc
2x15,0.9728516201105379,External,cell2loc
2x16,0.9924998323683042,External,cell2loc
2x17,0.9880239890849463,External,cell2loc
2x18,0.9999605185731946,External,cell2loc
2x19,0.7917991239161403,External,cell2loc
2x20,0.9746123508040802,External,cell2loc
2x21,0.991290088695267,External,cell2loc
2x22,0.8309277786110698,External,cell2loc
2x23,0.9658521486128643,External,cell2loc
2x24,0.9980706223792639,External,cell2loc
2x25,0.6664461307265082,External,cell2loc
2x26,0.9379293632166454,External,cell2loc
2x27,0.8081706195487841,External,cell2loc
2x28,0.9639127815940591,External,cell2loc
2x29,0.7152072755299296,External,cell2loc
2x30,0.12613145547709811,External,cell2loc
2x31,0.9961035728235086,External,cell2loc
2x32,0.7343676236808729,External,cell2loc
2x33,0.9994540470563822,External,cell2loc
2x34,0.2608381679028579,External,cell2loc
2x35,0.9702814031658422,External,cell2loc
2x36,0.9982493531596424,External,cell2loc
2x37,-0.4828208730872653,External,cell2loc
2x38,0.8307206262605962,External,cell2loc
2x39,0.6905414254543756,External,cell2loc
2x40,0.996422825957541,External,cell2loc
2x41,0.9419640232997336,External,cell2loc
2x42,0.6440327366196783,External,cell2loc
2x43,0.9271417918894682,External,cell2loc
2x44,0.8865970902198158,External,cell2loc
2x45,0.8776767044332814,External,cell2loc
2x46,0.964059537109061,External,cell2loc
2x47,0.9713939938920553,External,cell2loc
2x48,0.9736519323493056,External,cell2loc
2x49,0.9182937461308098,External,cell2loc
3x0,0.9428517989463518,External,cell2loc
3x1,0.9781823137224683,External,cell2loc
3x2,0.9742710929292961,External,cell2loc
3x3,0.9549331196242385,External,cell2loc
3x4,0.9579869546116075,External,cell2loc
3x5,0.9718764325139362,External,cell2loc
3x6,0.9600870471517674,External,cell2loc
3x7,0.9761389994753049,External,cell2loc
3x8,0.9810176546360616,External,cell2loc
3x9,0.9245504040415142,External,cell2loc
3x10,0.9831238982954352,External,cell2loc
3x11,0.9850140137572516,External,cell2loc
3x12,0.9590248424632521,External,cell2loc
3x13,0.9425389317615905,External,cell2loc
3x14,0.9574793797306987,External,cell2loc
3x15,0.9691881307249397,External,cell2loc
3x16,0.9850823404346009,External,cell2loc
3x17,0.9576492254579375,External,cell2loc
3x18,0.9562719695849051,External,cell2loc
3x19,0.9847937606726782,External,cell2loc
3x20,0.8821688388989645,External,cell2loc
3x21,0.912502955172713,External,cell2loc
3x22,0.9704703602429662,External,cell2loc
3x23,0.9589114641379934,External,cell2loc
3x24,0.9716538515123176,External,cell2loc
3x25,0.7342054064634393,External,cell2loc
3x26,0.9661462269040482,External,cell2loc
3x27,0.9283480197403569,External,cell2loc
3x28,-0.4545880351115086,External,cell2loc
3x29,0.9898298457820388,External,cell2loc
3x30,0.9997926924314533,External,cell2loc
3x31,0.9998171720336215,External,cell2loc
3x32,0.514032466532686,External,cell2loc
3x33,0.9828872258258619,External,cell2loc
3x34,0.8647094354074044,External,cell2loc
3x35,0.9999889859538527,External,cell2loc
3x36,0.7180329159633456,External,cell2loc
3x37,0.8415946916224755,External,cell2loc
3x38,0.6435206629491145,External,cell2loc
3x39,0.9146653783564466,External,cell2loc
3x40,0.9899075219843795,External,cell2loc
3x41,0.988408214086233,External,cell2loc
3x42,0.8016669178298383,External,cell2loc
3x43,0.9655881124570844,External,cell2loc
3x44,0.10897937936370278,External,cell2loc
3x45,0.27253761490527617,External,cell2loc
3x46,0.9846536255392937,External,cell2loc
3x47,0.846858089976165,External,cell2loc
3x48,0.8069650045392467,External,cell2loc
3x49,0.6757063533279924,External,cell2loc
4x0,0.9673173023584454,External,cell2loc
4x1,0.9942583376396964,External,cell2loc
4x2,0.9706412267159842,External,cell2loc
4x3,0.9970654814076079,External,cell2loc
4x4,0.9727689120583459,External,cell2loc
4x5,0.9757850340835874,External,cell2loc
4x6,0.9735312468405799,External,cell2loc
4x7,0.9705116440413423,External,cell2loc
4x8,0.9834874824549034,External,cell2loc
4x9,0.9541099640996813,External,cell2loc
4x10,0.9632831131032676,External,cell2loc
4x11,0.9775282894882855,External,cell2loc
4x12,0.9371873548895828,External,cell2loc
4x13,0.9915977746964733,External,cell2loc
4x14,0.9442440180825799,External,cell2loc
4x15,0.9297762706816601,External,cell2loc
4x16,0.9761863336479017,External,cell2loc
4x17,0.9858058829218342,External,cell2loc
4x18,0.9116151707127784,External,cell2loc
4x19,0.9958848146680872,External,cell2loc
4x20,0.935530528753139,External,cell2loc
4x21,0.9717653250595487,External,cell2loc
4x22,0.8771949048770948,External,cell2loc
4x23,0.9992673744871385,External,cell2loc
4x24,0.6728831987089074,External,cell2loc
4x25,-0.18139076376648428,External,cell2loc
4x26,0.8960919261726095,External,cell2loc
4x27,0.5795850615476913,External,cell2loc
4x28,0.6693085828003329,External,cell2loc
4x29,0.9337980024901142,External,cell2loc
4x30,0.9789763713763924,External,cell2loc
4x31,0.35220350029074643,External,cell2loc
4x32,0.9942076278402596,External,cell2loc
4x33,0.9151690596737635,External,cell2loc
4x34,0.9809646244008452,External,cell2loc
4x35,0.9707627762114839,External,cell2loc
4x36,0.9978432424214295,External,cell2loc
4x37,0.8294794524869165,External,cell2loc
4x38,-0.7916085222065468,External,cell2loc
4x39,0.038372043412844836,External,cell2loc
4x40,0.9966366006967559,External,cell2loc
4x41,0.4356121743065,External,cell2loc
4x42,0.9990101158208221,External,cell2loc
4x43,0.9967802511788811,External,cell2loc
4x44,0.9974814149270268,External,cell2loc
4x45,0.9997837198317444,External,cell2loc
4x46,0.7516584654286552,External,cell2loc
4x47,0.7181627590754098,External,cell2loc
4x48,0.9941515636317734,External,cell2loc
4x49,0.9962696602740656,External,cell2loc
5x0,0.9646785165877435,External,cell2loc
5x1,0.9825859921618051,External,cell2loc
5x2,0.924405721563514,External,cell2loc
5x3,0.9854500269176465,External,cell2loc
5x4,0.9525298239989008,External,cell2loc
5x5,0.9962330856227564,External,cell2loc
5x6,0.9729088517661235,External,cell2loc
5x7,0.9878853441756351,External,cell2loc
5x8,0.9452032096176268,External,cell2loc
5x9,0.9793499066440348,External,cell2loc
5x10,0.9781377346093416,External,cell2loc
5x11,0.978924966865349,External,cell2loc
5x12,0.9899026553702144,External,cell2loc
5x13,0.9540261355626982,External,cell2loc
5x14,0.9871517364501776,External,cell2loc
5x15,0.9901730483457569,External,cell2loc
5x16,0.9890433004490209,External,cell2loc
5x17,0.9600984928832821,External,cell2loc
5x18,0.9942017114264656,External,cell2loc
5x19,0.9921635463906138,External,cell2loc
5x20,0.975948291907138,External,cell2loc
5x21,0.8237810328531748,External,cell2loc
5x22,0.9971304273989587,External,cell2loc
5x23,0.9708814677285212,External,cell2loc
5x24,0.8951484859340768,External,cell2loc
5x25,0.980145377940217,External,cell2loc
5x26,0.9969677388256223,External,cell2loc
5x27,0.37776274203978566,External,cell2loc
5x28,0.9695324782190532,External,cell2loc
5x29,0.9855901630900684,External,cell2loc
5x30,0.9180647993559613,External,cell2loc
5x31,0.977810571337867,External,cell2loc
5x32,0.5879867491886962,External,cell2loc
5x33,0.6367401918605436,External,cell2loc
5x34,0.9994157329309998,External,cell2loc
5x35,0.9542787736903018,External,cell2loc
5x36,0.9995072196944459,External,cell2loc
5x37,0.9998248811489711,External,cell2loc
5x38,0.9308008758624271,External,cell2loc
5x39,0.9872571839393274,External,cell2loc
5x40,0.9833921402914598,External,cell2loc
5x41,0.9998355008541816,External,cell2loc
5x42,0.998830940314628,External,cell2loc
5x43,0.9957443770554788,External,cell2loc
5x44,0.9999410042565504,External,cell2loc
5x45,0.8795099440343257,External,cell2loc
5x46,0.8474635257652847,External,cell2loc
5x47,0.5674914654599715,External,cell2loc
5x48,0.9130956402900126,External,cell2loc
5x49,0.4104967489257405,External,cell2loc
6x0,0.9636762181458468,External,cell2loc
6x1,0.9961639589824666,External,cell2loc
6x2,0.9510766579243519,External,cell2loc
6x3,0.9826273101100191,External,cell2loc
6x4,0.9774690780036674,External,cell2loc
6x5,0.9881882076436306,External,cell2loc
6x6,0.9739241699190485,External,cell2loc
6x7,0.9388930670623385,External,cell2loc
6x8,0.9021592508832241,External,cell2loc
6x9,0.9505713217385932,External,cell2loc
6x10,0.9720175105476194,External,cell2loc
6x11,0.977906384072813,External,cell2loc
6x12,0.9937740568818274,External,cell2loc
6x13,0.9755074126626573,External,cell2loc
6x14,0.977244887721023,External,cell2loc
6x15,0.973364050723876,External,cell2loc
6x16,0.9952514392245941,External,cell2loc
6x17,0.953040439607132,External,cell2loc
6x18,0.9406900863758791,External,cell2loc
6x19,0.9829081658192597,External,cell2loc
6x20,0.9848100222913833,External,cell2loc
6x21,0.9842635022456518,External,cell2loc
6x22,0.9729632377065386,External,cell2loc
6x23,0.9720863174613854,External,cell2loc
6x24,0.10210892593824772,External,cell2loc
6x25,0.9602037795238401,External,cell2loc
6x26,0.973458146735414,External,cell2loc
6x27,0.9920140966235564,External,cell2loc
6x28,0.9902587004569358,External,cell2loc
6x29,-0.1826187848418777,External,cell2loc
6x30,0.9410788038755334,External,cell2loc
6x31,0.7581401304201563,External,cell2loc
6x32,0.9528588738522052,External,cell2loc
6x33,0.9986577916002761,External,cell2loc
6x34,0.9944412032943115,External,cell2loc
6x35,0.853485938227995,External,cell2loc
6x36,0.9908652532746056,External,cell2loc
6x37,0.9998055519819153,External,cell2loc
6x38,0.9999176757578241,External,cell2loc
6x39,0.42035804061548787,External,cell2loc
6x40,0.9949915831515773,External,cell2loc
6x41,0.9983613327210845,External,cell2loc
6x42,0.8859720011825353,External,cell2loc
6x43,0.9923494581996083,External,cell2loc
6x44,0.5225162275261275,External,cell2loc
6x45,0.9961265862004276,External,cell2loc
6x46,0.99533446666717,External,cell2loc
6x47,0.9459098432052051,External,cell2loc
6x48,0.975018664929663,External,cell2loc
6x49,0.8236084654534841,External,cell2loc
7x0,0.9732617389698535,External,cell2loc
7x1,0.9709822589562387,External,cell2loc
7x2,0.9835051875783732,External,cell2loc
7x3,0.949792765627057,External,cell2loc
7x4,0.9818567768206987,External,cell2loc
7x5,0.9890120337143606,External,cell2loc
7x6,0.9865292730895483,External,cell2loc
7x7,0.9626301144172229,External,cell2loc
7x8,0.9757073998431932,External,cell2loc
7x9,0.9376056082663404,External,cell2loc
7x10,0.9678118367268075,External,cell2loc
7x11,0.9474419985492148,External,cell2loc
7x12,0.9698536748194431,External,cell2loc
7x13,0.9720814165210867,External,cell2loc
7x14,0.9785849303586558,External,cell2loc
7x15,0.9764034212817905,External,cell2loc
7x16,0.9329772380283037,External,cell2loc
7x17,0.9488687780883862,External,cell2loc
7x18,0.9667917208916331,External,cell2loc
7x19,0.95261089492449,External,cell2loc
7x20,0.8261801388163359,External,cell2loc
7x21,0.9229065150808805,External,cell2loc
7x22,0.9826826651283523,External,cell2loc
7x23,0.9339770638233458,External,cell2loc
7x24,0.8788314026727436,External,cell2loc
7x25,0.9952772002208989,External,cell2loc
7x26,0.9999952537048841,External,cell2loc
7x27,0.9733783374845391,External,cell2loc
7x28,0.9411218375827701,External,cell2loc
7x29,0.9998904300251958,External,cell2loc
7x30,0.9207661770038618,External,cell2loc
7x31,0.8718653792665717,External,cell2loc
7x32,0.9996692823450264,External,cell2loc
7x33,0.9938261362850733,External,cell2loc
7x34,0.9969243189453869,External,cell2loc
7x35,0.9769046177118759,External,cell2loc
7x36,0.9957023093183333,External,cell2loc
7x37,0.9993454527681459,External,cell2loc
7x38,0.962986693693176,External,cell2loc
7x39,0.38082292411064544,External,cell2loc
7x40,0.9863250192625748,External,cell2loc
7x41,0.9691374771526033,External,cell2loc
7x42,0.9926438181614723,External,cell2loc
7x43,0.9213892975122523,External,cell2loc
7x44,0.8085080182942341,External,cell2loc
7x45,0.999447243062769,External,cell2loc
7x46,0.987147944513785,External,cell2loc
7x47,0.8788181836227511,External,cell2loc
7x48,0.027616586023567813,External,cell2loc
7x49,-0.882609380712318,External,cell2loc
8x0,0.9919583088703756,External,cell2loc
8x1,0.9844771432832515,External,cell2loc
8x2,0.9837301713888434,External,cell2loc
8x3,0.9263804277486063,External,cell2loc
8x4,0.957927922960949,External,cell2loc
8x5,0.9663778090216495,External,cell2loc
8x6,0.9795354407638985,External,cell2loc
8x7,0.9610678061673265,External,cell2loc
8x8,0.9834851802688409,External,cell2loc
8x9,0.9239365335525828,External,cell2loc
8x10,0.9807343092044275,External,cell2loc
8x11,0.9732774005050594,External,cell2loc
8x12,0.9759137001738706,External,cell2loc
8x13,0.9887126030783665,External,cell2loc
8x14,0.9790956832811741,External,cell2loc
8x15,0.9625686421905297,External,cell2loc
8x16,0.9596505329203129,External,cell2loc
8x17,0.9904661745883847,External,cell2loc
8x18,0.9263787787147926,External,cell2loc
8x19,0.9990677369697457,External,cell2loc
8x20,0.9539973283452381,External,cell2loc
8x21,0.8884564999772506,External,cell2loc
8x22,0.9997938881767744,External,cell2loc
8x23,0.9991874913961577,External,cell2loc
8x24,0.875367747180501,External,cell2loc
8x25,0.946767084896707,External,cell2loc
8x26,0.9977983503968462,External,cell2loc
8x27,0.8192272039048746,External,cell2loc
