"","Cancer","Ductal","mDCs","Macrophages","Mast","Monocytes","coordX","coordY"
"4x45",0.134189538253246,0.193828026209503,0.152389126085495,0.17737067052542,0.160631398139358,0.181591240786978,4,45
"4x46",0.106735321416656,0.201115053526647,0.190174991067713,0.16927462915374,0.139084317790415,0.193615687044829,4,46
"4x47",0.102015505405042,0.192224602852796,0.176962090035876,0.168126643457976,0.162260079129213,0.198411079119098,4,47
"4x48",0.0765650629971116,0.169400252526693,0.256056037105802,0.210869117226389,0.174447988900771,0.112661541243233,4,48
"4x49",0.0967566786583583,0.21306509774864,0.0854365752382384,0.204928741298728,0.185291503626874,0.214521403429161,4,49
"5x0",0.201755061513894,0.251558856818442,0.13950159894436,0.152709246607406,0.174643682792838,0.0798315533230608,5,0
"5x1",0.211566732306417,0.195889983737943,0.145856556120368,0.130384459041299,0.204254767435591,0.112047501358384,5,1
"5x2",0.268979829421714,0.222515223425092,0.0988947590675762,0.0993575274694032,0.192402079783179,0.117850580833035,5,2
"5x3",0.27054453546531,0.225267638443003,0.0945712319079055,0.146998863340329,0.18333442635554,0.0792833044879122,5,3
"5x4",0.253893061275874,0.247897767460171,0.117143211405431,0.128376798869511,0.164811748187882,0.0878774128011318,5,4
"5x5",0.284005444782099,0.212329547578617,0.0695348348005631,0.14839544743268,0.187103379728377,0.0986313456776642,5,5
"5x6",0.190307108808447,0.151796442592399,0.182687142701422,0.164627204057053,0.191677713154464,0.118904388686215,5,6
"5x7",0.2880666576486,0.214117813284314,0.0825545978921101,0.151884556931692,0.167853610754512,0.0955227634887719,5,7
"5x8",0.272181701857104,0.232218012187224,0.0807159268133498,0.106335648835504,0.192900307008061,0.115648403298758,5,8
"5x9",0.293954428038493,0.234831417544098,0.108135812737006,0.131853433385965,0.147773102789638,0.0834518055048008,5,9
"5x10",0.267693762141266,0.227817179258042,0.0885453496137204,0.109249701760366,0.214671078858761,0.0920229283678457,5,10
"5x11",0.270557455952393,0.234800635019714,0.067270192610827,0.124648082718477,0.177945667462837,0.124777966235752,5,11
"5x12",0.298207962477834,0.229772489667515,0.0697775907588514,0.124512173684068,0.189677787047108,0.0880519963646237,5,12
"5x13",0.251386456397352,0.235556075208827,0.137485821014928,0.0868475613080826,0.21601874998002,0.0727053360907911,5,13
"5x14",0.279224433390628,0.224593752930331,0.103378677644809,0.12804986885756,0.19308140253091,0.0716718646457615,5,14
"5x15",0.282753587786504,0.20874605275519,0.116068907008433,0.0920320488250691,0.169364955174232,0.131034448450572,5,15
"5x16",0.309450192782576,0.216618036541427,0.0662213089530124,0.121195087564236,0.185536283420061,0.100979090738688,5,16
"5x17",0.265717284645476,0.224304510221513,0.107912142666318,0.109545845703559,0.195107469550233,0.0974127472129024,5,17
"5x18",0.209621946470969,0.222766847279747,0.165306963322525,0.119715184296202,0.198111469059143,0.0844775895714146,5,18
"5x19",0.215808038193135,0.216090645932925,0.144755383234344,0.124728165025746,0.178465717617896,0.120152049995953,5,19
"5x20",0.236386326687812,0.217202725439381,0.0858910107156265,0.128030778372951,0.133181454140726,0.199307704643503,5,20
"5x21",0.181722956236692,0.245398217443118,0.150321390559562,0.106398801706232,0.20116562594194,0.114993008112456,5,21
"5x22",0.136243731282924,0.184592583114381,0.197199588529103,0.165144455333549,0.186517342592953,0.13030229914709,5,22
"5x23",0.1559430672323,0.16838667942345,0.266434582687069,0.140092145226677,0.166892926879553,0.102250598550951,5,23
"5x24",0.119310217410941,0.168021730559981,0.205749350463404,0.144165933566176,0.221426889550145,0.141325878449354,5,24
"5x25",0.149437824417466,0.147433695324833,0.249200736126772,0.182100414914616,0.138236167987148,0.133591161229165,5,25
"5x26",0.139837564681066,0.158267128885326,0.17198594313825,0.15238968775927,0.143428199277883,0.234091476258206,5,26
"5x27",0.146967827021848,0.214174294944705,0.139183669283338,0.185558838869955,0.196875093049255,0.1172402768309,5,27
"5x28",0.0943716313760339,0.119130109617535,0.221495583512004,0.187822247924665,0.169926742540776,0.207253685028986,5,28
"5x29",0.0923031012615164,0.127828556609426,0.215237077034307,0.173605821525566,0.244030554298504,0.146994889270681,5,29
"5x30",0.131252619717508,0.167277824789416,0.22459868667932,0.191587851035251,0.162943993457606,0.122339024320898,5,30
"5x31",0.107784180611142,0.130491450358312,0.205517044665596,0.260548395757387,0.15922132228814,0.136437606319424,5,31
"5x32",0.129653750154539,0.219539433958622,0.125112338221842,0.204237167724451,0.218200374184965,0.103256935755581,5,32
"5x33",0.120067985705044,0.209923435528393,0.143427653861612,0.211455640173454,0.156205316109106,0.158919968622391,5,33
"5x34",0.0631877140515215,0.120127744353548,0.259074808652328,0.181953230282986,0.222593098465945,0.15306340419367,5,34
"5x35",0.0871116308611739,0.136264613202385,0.22967664109418,0.192283314769167,0.173744692451568,0.180919107621527,5,35
"5x36",0.118970989939952,0.182459743443185,0.13952745408102,0.234474175665768,0.160895465640662,0.163672171229412,5,36
"5x37",0.0913006204180172,0.128203969152987,0.240986542356131,0.171697632918869,0.141201797048541,0.226609438105455,5,37
"5x38",0.0902984960012054,0.188969457478256,0.172883529743925,0.196988374622789,0.134995982262207,0.215864159891617,5,38
"5x39",0.0964724471580804,0.192591589208585,0.190526758743507,0.19024350270947,0.183160861850946,0.14700484032941,5,39
"5x40",0.101390845568926,0.15876096029464,0.181565450962553,0.185414782122871,0.155407250696448,0.217460710354562,5,40
"5x41",0.100749016106058,0.165430028732767,0.260724532889068,0.205196741084452,0.122659846394947,0.145239834792707,5,41
"5x42",0.0383190664085285,0.159576173288122,0.285858492034222,0.22199995707815,0.103197141228139,0.191049169962839,5,42
"5x43",0.0667587065955412,0.136720361532021,0.242252160952739,0.213881404778054,0.131802307399977,0.208585058741668,5,43
"5x44",0.0970298219266846,0.174311140507977,0.257792418461774,0.19617783900589,0.140379341527527,0.134309438570147,5,44
"5x45",0.0998699960958006,0.223131142047871,0.241842073901245,0.196222362243463,0.13670092420731,0.102233501504311,5,45
"5x46",0.119037109971975,0.217524799097224,0.117682619582712,0.187929425338889,0.207517176186104,0.150308869823096,5,46
"5x47",0.143945530325875,0.161903026195929,0.180312822689953,0.193190692568644,0.127248967103885,0.193398961115715,5,47
"5x48",0.11854430763669,0.141934342678784,0.240130484780026,0.195308946357408,0.176340103010526,0.127741815536566,5,48
