	Cancer	Ductal	Stroma
5x34	0.18385354	0.1838388	0.63230765
5x35	0.23833051	0.16288233	0.5987871
5x36	0.33477706	0.23991436	0.42530856
5x37	0.286444	0.12297252	0.5905835
5x38	0.23017475	0.25848922	0.511336
5x39	0.24109238	0.27604443	0.48286322
5x40	0.422548	0.07618965	0.50126237
5x41	0.36006984	0.09508613	0.544844
5x42	0.019255323	0.32176688	0.65897775
5x43	0.13111061	0.21846548	0.65042394
5x44	0.26555678	0.24145338	0.49298987
5x45	0.22167674	0.3397205	0.43860283
5x46	0.26934743	0.3515667	0.3790859
5x47	0.33742496	0.21011288	0.4524621
5x48	0.34308508	0.16579689	0.49111804
5x49	0.36223695	0.4031601	0.23460299
6x0	0.7497786	0.17168565	0.07853574
6x1	0.75425315	0.017744899	0.22800194
6x2	1.0	1.075132e-11	8.019394e-13
6x3	0.9580662	0.041933805	9.730778e-13
6x4	1.0	4.0950812e-11	8.1744735e-13
6x5	1.0	6.9540922e-12	7.320395e-13
6x6	0.77183217	1.522597e-12	0.2281678
6x7	0.39008585	0.10972334	0.5001908
6x8	1.0	2.9600253e-11	8.244152e-13
6x9	1.0	1.0928138e-11	8.299394e-13
6x10	1.0	2.2640577e-11	8.572516e-13
6x11	1.0	5.072044e-12	9.0230617e-13
6x12	1.0	7.59728e-12	2.82765e-12
6x13	0.9890862	0.010913794	6.9261524e-13
6x14	0.4581896	0.019962506	0.52184784
6x15	1.0	1.904113e-12	8.941624e-13
6x16	1.0	2.6250532e-12	7.9601126e-13
6x17	1.0	1.0388811e-11	6.9220205e-13
6x18	0.5418907	2.4840774e-12	0.45810938
6x19	1.0	2.0463856e-11	9.702771e-13
6x20	0.673846	0.25504667	0.071107335
6x21	0.65539885	0.15390263	0.19069849
6x22	0.76192003	2.9152145e-12	0.23807995
6x23	0.5125183	4.02708e-12	0.48748174
6x24	0.43046135	0.3170236	0.25251505
6x25	0.3769256	0.20755428	0.41552013
6x26	0.42056867	0.069689974	0.5097413
6x27	0.3409415	0.18739131	0.47166723
6x28	0.28772452	0.25078246	0.461493
6x29	0.39275852	0.28846538	0.31877616
6x30	0.39120695	0.11764243	0.49115065
6x31	0.42834336	0.09998297	0.47167364
6x32	0.058047935	0.22751284	0.7144393
6x33	0.22198896	0.22128375	0.55672723
6x34	0.21804361	0.19692536	0.58503103
6x35	0.33557862	0.27003774	0.39438367
6x36	0.41077977	0.052893743	0.5363265
6x37	0.27051044	0.28137764	0.44811195
6x38	0.26634327	0.2900451	0.44361162
6x39	0.50826323	0.10950197	0.3822348
6x40	0.22596343	0.24399485	0.5300417
6x41	0.21254069	0.16831651	0.6191428
6x42	0.26603374	0.17629637	0.55766994
6x43	0.1873444	0.33039677	0.48225883
6x44	0.27259985	0.26633507	0.46106505
6x45	0.15856071	0.30950412	0.53193516
6x46	0.2049974	0.23108019	0.5639224
6x47	0.25010213	0.2603212	0.4895767
6x48	0.3829935	0.20252456	0.414482
6x49	0.34161884	0.17168112	0.48670006
7x0	0.8429327	0.15706731	8.797419e-13
7x1	0.86890125	1.0662131e-09	0.13109876
7x2	1.0	4.966415e-12	6.801215e-13
7x3	0.31036818	1.4670285e-12	0.6896319
7x4	0.39213794	1.7992337e-11	0.60786206
7x5	1.0	2.650323e-12	1.3920717e-12
7x6	1.0	3.46378e-12	1.2475448e-12
7x7	0.9727005	0.027299533	8.7540234e-13
7x8	1.0	2.4376109e-12	1.2383785e-12
7x9	0.9722788	0.02772126	6.736738e-13
7x10	1.0	1.648355e-11	7.842046e-13
7x11	1.0	8.8787545e-12	7.926894e-13
7x12	0.30941516	0.051166482	0.63941836
7x13	1.0	3.5720458e-11	1.0853406e-12
7x14	1.0	6.0245554e-12	6.717043e-13
7x15	1.0	3.693678e-12	7.349747e-13
7x16	1.0	2.506084e-11	7.1945786e-13
7x17	0.9785831	0.021416869	2.1028914e-12
7x18	0.98040825	0.01959175	6.119662e-13
7x19	0.5459499	0.17411377	0.2799363
7x20	0.4920986	0.40701205	0.1008893
7x21	0.5828122	0.1906914	0.22649643
7x22	0.58211994	0.058127973	0.3597521
7x23	0.4729455	0.13935377	0.3877007
7x24	0.706296	6.9296045e-12	0.29370394
7x25	0.4260806	0.09613609	0.47778332
7x26	0.45261416	2.1300425e-10	0.5473858
