	Macrophages	Mast	Monocytes	mDCs
18x38	0.04620903	0.07811789	0.061790317	0.81388277
18x39	0.16547583	1.4364088e-12	0.21001574	0.6245084
18x40	0.15491533	0.36188954	0.043005366	0.44018978
18x41	0.24137633	0.3372057	0.13301444	0.28840348
18x42	0.060068425	0.5453281	0.028731383	0.36587209
18x43	0.19328773	0.36592507	0.085258655	0.35552847
18x44	0.14021577	0.1879961	4.1784198e-12	0.6717881
18x45	2.635658e-12	0.009618788	0.08790475	0.9024765
18x46	1.14819525e-11	0.010629539	0.08938152	0.89998895
18x47	0.030433424	0.38756886	0.21058339	0.37141436
18x48	0.03274703	0.024822392	0.037378833	0.90505177
18x49	0.08082221	0.5020924	0.118860245	0.29822513
19x0	4.4759405e-11	1.3762584e-11	8.340283e-12	1.0
19x1	4.1290086e-11	0.28382447	2.540453e-11	0.71617556
19x2	2.5160372e-11	4.1274716e-11	0.091374055	0.9086259
19x3	0.24996535	0.3394601	0.13335885	0.27721575
19x4	8.380931e-11	0.19052796	9.257926e-12	0.809472
19x5	2.630425e-10	3.92181e-11	1.0	2.3241808e-11
19x6	7.980312e-11	1.0211312e-11	8.544785e-12	1.0
19x7	2.4606198e-12	1.0	4.2374264e-12	2.2847345e-12
19x8	0.7047495	2.0009158e-11	0.29525045	9.659644e-12
19x9	0.117389835	1.4063442e-11	1.1643246e-11	0.8826102
19x10	0.19515412	0.45343634	0.11673851	0.23467097
19x11	0.22992432	0.32373855	0.18225357	0.2640836
19x12	0.19626978	0.44225517	0.12000247	0.24147257
19x13	3.5319792e-11	2.5118057e-11	1.0	1.4050046e-11
19x14	0.7189176	1.0055733e-11	4.8043245e-12	0.28108236
19x15	0.11305631	2.4086578e-11	0.8869437	1.38625006e-11
19x16	5.8443888e-12	2.7771186e-12	1.635186e-12	1.0
19x17	3.4224242e-12	4.4478752e-12	2.1307621e-12	1.0
19x18	0.008943842	0.36036894	3.0019028e-12	0.63068724
19x19	0.44042617	5.712152e-12	0.0038914704	0.55568236
19x20	0.005015115	0.44354248	0.017865745	0.53357667
19x21	0.38101825	1.0509387e-11	0.009833899	0.60914785
19x22	2.8174284e-12	0.18896015	0.03309727	0.77794254
19x23	0.079375304	0.5341712	0.07835238	0.30810112
19x24	0.24463557	0.35545975	0.02877115	0.37113354
19x25	0.073437676	0.10077789	0.056642562	0.76914185
19x26	0.27123407	0.1869658	0.09388252	0.44791764
19x27	0.14329647	0.28760058	0.052569702	0.51653326
19x28	0.22246547	0.43894288	0.035764754	0.30282694
19x29	0.022081925	0.12163876	0.029779555	0.82649976
19x30	0.20815226	0.50257236	0.040733077	0.2485423
19x31	0.088689	0.22338945	0.0884577	0.5994638
19x32	0.15560707	0.2811164	0.013524899	0.5497516
19x33	0.096146	0.1985853	0.07890718	0.6263614
19x34	0.029746579	0.04068635	0.06546463	0.8641025
19x35	0.06646447	0.08096693	0.046523932	0.8060447
19x36	0.20566788	0.2558778	0.09318936	0.44526502
19x37	0.04782092	0.4032719	0.0066659674	0.5422412
19x38	0.076948866	0.53296804	0.022765325	0.36731783
19x39	0.07046048	0.10413526	0.017786657	0.8076176
19x40	0.0045292117	0.019559825	0.02153587	0.95437515
19x41	0.08611736	5.590154e-12	4.2624936e-12	0.9138827
19x42	0.24391195	0.3322224	0.05666368	0.36720192
19x43	0.058673874	2.9207268e-12	0.087242045	0.854084
19x44	0.032706086	0.097648315	0.0035011303	0.8661445
19x45	0.058873873	0.24317616	0.09021695	0.607733
19x46	0.044052016	0.44173804	0.029950498	0.48425943
19x47	6.4250194e-12	0.0036978212	0.001534902	0.99476725
19x48	8.318851e-12	0.5278543	7.445085e-13	0.4721457
19x49	0.004482678	0.565862	0.030822579	0.39883274
20x0	3.9450974e-11	8.894939e-12	4.602257e-12	1.0
20x1	0.07138713	4.55757e-12	0.052149598	0.8764633
20x2	1.2699996e-12	0.73066103	1.4984559e-12	0.269339
20x3	0.23110892	3.9854446e-11	0.033921234	0.73496985
20x4	2.2640995e-12	1.0	1.0566139e-12	1.8915889e-12
20x5	0.07799185	0.07856503	0.7847446	0.058698554
20x6	4.125455e-09	1.0527563e-09	1.0	1.0964779e-09
20x7	0.19882402	0.3471791	0.23838778	0.21560915
20x8	1.142351e-11	0.27100903	2.679319e-11	0.728991
20x9	2.3768158e-12	1.0	1.4513285e-12	1.6890223e-12
20x10	0.07508659	6.882416e-12	2.2979991e-11	0.92491335
20x11	9.0286073e-10	3.4994507e-10	1.0	2.7776867e-10
20x12	3.746116e-12	7.400684e-12	1.7200239e-12	1.0
20x13	4.4088192e-12	1.3869772e-11	0.039447583	0.9605524
20x14	6.3128786e-12	5.936399e-12	2.1641703e-12	1.0
20x15	2.6023593e-12	3.8327835e-12	3.537943e-12	1.0
20x16	0.06003868	7.2369103e-12	4.754864e-11	0.9399613
20x17	0.064324714	0.6317815	5.9989612e-05	0.30383375
20x18	0.056799	9.875193e-12	0.06569012	0.8775109
20x19	0.24864088	0.05188713	0.1975441	0.50192785
20x20	0.04124371	3.6141444e-12	0.056976996	0.9017793
20x21	0.08746466	0.01497485	0.057596922	0.8399635
20x22	0.09433836	0.24147817	0.048247382	0.61593604
20x23	0.19841085	0.38283482	0.055648834	0.36310545
20x24	1.7867758e-11	0.2248157	0.017736908	0.7574474
20x25	0.13794798	0.24059413	0.029923508	0.5915344
20x26	0.13939072	0.21085031	0.040986996	0.6087719
20x27	0.11797971	0.2158708	0.048353363	0.6177962
20x28	0.14248493	0.24042194	0.05535128	0.5617419
20x29	0.09597117	0.41215676	0.0883194	0.40355265
20x30	0.091636084	0.35349232	0.042706843	0.5121648
20x31	0.07888147	0.38783905	0.02552187	0.5077576
20x32	0.12083557	0.057065412	0.05178324	0.7703158
20x33	0.19795537	0.3393417	0.045803893	0.416899
20x34	0.30712795	0.22924565	0.05799271	0.4056337
20x35	0.13894428	0.32485282	0.03068781	0.5055151
20x36	0.21543582	0.06371079	0.025654733	0.69519866
20x37	0.17760368	0.21876276	0.017536107	0.5860974
20x38	0.068742126	0.040506583	0.025711376	0.8650399
20x39	0.058066882	0.018136717	0.026862	0.8969344
20x40	0.117641754	0.27272457	0.013937989	0.5956957
20x41	0.004943228	0.4203006	0.05352714	0.521229
20x42	4.582081e-12	0.56118184	0.13006794	0.30875015
20x43	0.14913711	0.050771404	0.025901757	0.7741897
20x44	1.5721108e-11	0.18773824	0.020354085	0.79190767
20x45	0.12757671	5.67934e-12	0.0114321215	0.8609912
20x46	0.06660345	0.50897676	0.02275098	0.4016688
20x47	0.20613673	0.33381546	0.0036412878	0.45640653
20x48	0.09130737	0.20818986	3.4872476e-12	0.70050275
20x49	7.029949e-12	0.0074031474	1.4611896e-12	0.99259686
21x0	1.3311532e-11	6.5721512e-12	1.023463e-11	1.0
21x1	1.964851e-12	0.41660488	4.2266655e-12	0.5833951
21x2	1.5702882e-10	1.0026863e-11	2.0922335e-12	1.0
21x3	5.5212575e-12	7.354965e-12	1.669249e-12	1.0
21x4	0.09112937	4.4062935e-12	0.03801649	0.87085414
21x5	1.4951056e-11	5.47539e-12	0.012877991	0.98712206
21x6	2.6910325e-12	1.0	7.435112e-12	1.5993822e-12
21x7	0.18977103	8.605123e-12	2.1038368e-10	0.810229
21x8	5.797842e-11	7.2398526e-10	2.2567767e-11	1.0
21x9	0.12865499	7.535829e-12	0.007259669	0.8640853
21x10	2.4844157e-12	3.0613734e-12	1.1139005e-12	1.0
21x11	1.19445365e-11	0.26998216	1.2147872e-11	0.73001784
21x12	0.42454192	1.8269617e-11	2.5929775e-12	0.5754581
21x13	8.623425e-13	1.7237879e-12	4.762626e-13	1.0
21x14	6.195196e-12	7.083818e-12	0.0021972025	0.9978028
21x15	0.82544935	1.1972325e-11	0.058195896	0.11635478
21x16	0.0015626703	0.16246603	0.008198092	0.8277732
21x17	0.26128498	1.9707201e-11	0.73871505	7.274142e-12
21x18	1.3112454e-10	0.2874764	0.004026031	0.7084976
21x19	0.21430783	0.1051186	0.048520226	0.6320533
21x20	0.111043625	0.08725716	0.015004585	0.78669465
21x21	0.3384461	0.2328407	0.04701179	0.38170135
21x22	0.16092828	0.18353875	0.023466168	0.6320668
21x23	0.030594226	0.13629872	0.0045056953	0.82860136
21x24	0.11933915	0.13800028	0.0051805237	0.73748004
21x25	0.18384908	0.031926718	0.060790725	0.7234335
21x26	0.20203792	0.21425153	0.061019383	0.52269113
21x27	0.12819459	0.1811248	0.035049897	0.6556307
21x28	0.13257986	0.21834801	0.022910876	0.6261613
21x29	0.089218535	0.10598906	0.010769234	0.7940232
21x30	0.10663633	0.22246103	0.025268175	0.64563453
21x31	0.15861209	0.075452305	0.055653416	0.7102822
21x32	0.22257538	0.45636478	0.057470426	0.26358938
21x33	0.13116272	0.013524242	0.01146536	0.8438477
21x34	0.067286156	0.29349643	0.035600606	0.6036168
21x35	0.13797449	0.25874102	0.053193938	0.55009055
21x36	0.15791023	0.085238606	0.034028262	0.72282284
21x37	0.087700844	0.049313076	0.027769111	0.83521694
21x38	0.07446576	0.2028284	0.023133805	0.6995721
21x39	0.059333697	0.041061807	0.019053373	0.8805511
21x40	0.35205266	8.388036e-12	0.021762274	0.6261851
21x41	0.34458095	0.021476528	0.12417214	0.5097704
21x42	0.03320839	0.11486384	2.5952248e-12	0.85192776
21x43	0.09210882	0.377931	0.0010379023	0.5289223
21x44	5.1533443e-12	0.32990256	0.06960444	0.600493
21x45	0.009875882	0.024069495	0.07673692	0.88931763
21x46	0.022290891	0.011425708	0.003990521	0.96229285
21x47	0.18886136	0.3350674	0.0055906544	0.47048062
21x48	0.034552313	0.044207785	0.020445023	0.9007949
21x49	0.26857182	0.032837715	0.037222955	0.6613675
22x0	0.056083716	0.06770267	0.020398948	0.85581464
22x1	3.1177808e-12	1.0	1.0770468e-12	2.7881638e-12
22x2	5.54877e-12	7.747143e-12	0.009838162	0.99016184
22x3	8.728042e-11	2.907938e-12	0.008836968	0.991163
22x4	0.00012531952	0.99987465	1.4880432e-12	3.3497389e-12
22x5	7.3843865e-12	0.8541987	2.6847973e-12	0.1458013
22x6	6.0161947e-09	0.95449966	0.045500338	1.0996029e-11
22x7	1.2053986e-11	1.7040333e-11	3.6541256e-12	1.0
22x8	0.08368089	4.828721e-12	3.0254044e-12	0.9163191
22x9	7.1546844e-12	0.117332645	1.7482235e-10	0.88266736
22x10	0.6294781	1.2954795e-11	0.050210424	0.32031146
22x11	2.2983906e-11	0.004118562	2.4991409e-12	0.9958814
22x12	5.843316e-12	0.81061023	1.6245409e-12	0.1893897
22x13	0.32881495	2.6438986e-12	0.07604836	0.5951367
22x14	0.40812197	1.9047919e-10	0.08501753	0.5068605
22x15	0.4600432	7.695345e-12	0.18184173	0.35811508
22x16	4.06198e-10	0.66906023	0.0015376395	0.32940215
22x17	1.5344738e-11	0.609493	0.0019686222	0.38853836
22x18	0.35673463	0.52842057	0.11484477	7.105887e-11
22x19	0.042519223	0.36040583	0.07587327	0.5212017
22x20	0.08527118	0.49994907	0.0579619	0.35681784
22x21	0.12352051	0.32568848	6.5513334e-13	0.550791
22x22	0.08400007	0.21875063	0.026603991	0.6706453
22x23	0.08626806	0.4342982	0.01884716	0.46058658
22x24	0.06542681	0.23586088	0.042311028	0.6564012
22x25	0.07191769	0.23330674	0.032200746	0.6625748
22x26	0.19396153	0.06143112	0.08160005	0.6630073
22x27	0.10915651	0.43840554	0.046947077	0.4054909
22x28	0.057422906	0.24989761	0.025303781	0.66737574
22x29	0.10197341	0.24891324	0.007026425	0.64208686
22x30	0.113119975	0.36730966	0.0314501	0.48812032
22x31	0.07512717	0.08017911	0.047536075	0.7971577
22x32	0.021852078	0.17443262	0.020768255	0.782947
22x33	0.12855138	0.27689767	0.01991144	0.57463956
22x34	0.13170806	0.24841376	0.035062876	0.5848153
22x35	0.056909245	0.4171054	0.04396428	0.48202103
22x36	0.08232215	0.04316138	0.04376785	0.8307486
22x37	0.113036856	0.04721505	0.055453446	0.7842946
22x38	0.13852733	0.27290154	0.08653202	0.50203913
22x39	0.06864992	0.5957204	0.14156753	0.1940621
22x40	0.10020103	0.22294374	0.017345374	0.65950984
22x41	0.48222953	0.007569247	0.066916116	0.44328517
22x42	0.077146724	2.4127174e-12	0.022631384	0.9002219
22x43	0.12956889	0.31575018	0.04296854	0.5117124
22x44	0.10826354	5.3357254e-12	0.03204425	0.8596922
22x45	0.121368535	2.9151785e-12	1.6246261e-11	0.8786314
22x46	0.12854907	3.1974115e-12	4.5312994e-12	0.8714509
22x47	0.27851912	0.7214809	9.381769e-12	2.4100396e-12
22x48	0.11600636	1.478882e-11	0.04540733	0.83858633
22x49	0.114292815	1.319114e-11	0.2609786	0.6247286
23x0	0.104465604	7.605598e-12	3.2378369e-12	0.8955344
23x1	0.13778016	2.3594161e-11	6.184088e-12	0.8622198
23x2	0.22498104	0.7485304	0.026488531	3.3058677e-11
23x3	3.6194472e-12	4.642864e-12	2.589827e-12	1.0
23x4	2.7439594e-12	0.22205153	0.0013876284	0.77656084
23x5	1.5243248e-11	7.718543e-11	4.9074564e-12	1.0
23x6	1.251282e-12	1.0	1.2004691e-12	1.0780739e-12
23x7	0.096039034	9.436498e-12	3.0235736e-08	0.90396094
23x8	0.25641614	5.709798e-12	0.055361703	0.68822217
23x9	2.8603589e-12	0.36082688	0.03068011	0.60849303
23x10	0.01899741	4.0918002e-12	0.0012068121	0.97979575
23x11	2.3412406e-11	9.835375e-11	0.048279583	0.9517205
23x12	0.76539195	9.168804e-12	0.23460807	1.2682076e-11
23x13	1.1559195e-11	9.300909e-12	0.13697897	0.863021
23x14	0.12582263	1.7168674e-11	0.018639734	0.85553765
23x15	0.07189127	3.5132522e-11	0.013330872	0.9147778
23x16	0.016511131	0.073938765	0.05863298	0.8509171
23x17	0.22927392	1.939757e-11	6.1045544e-12	0.770726
23x18	0.27940816	0.62205577	0.036033086	0.06250301
23x19	0.1567618	4.7423048e-11	0.059303686	0.78393453
23x20	0.355061	1.2533905e-11	0.10989499	0.535044
23x21	0.14111054	0.41012335	0.0025544777	0.44621167
23x22	0.121750906	0.29938206	0.071881756	0.50698525
23x23	0.0728551	0.29281527	0.014476169	0.6198535
23x24	0.11634354	0.124264956	0.031185051	0.7282064
23x25	0.12709151	0.05287345	1.9177958e-11	0.820035
23x26	0.19433181	0.35067278	0.029794116	0.4252013
23x27	0.123789854	0.2502576	0.024203062	0.6017494
23x28	0.16509207	0.36746582	0.059657987	0.40778407
23x29	0.012325615	0.39933303	0.016036542	0.5723048
23x30	0.1773363	0.25714898	0.10126629	0.46424845
23x31	0.06810766	0.28919983	0.0021480883	0.6405445
23x32	0.039813686	0.23633619	0.011542911	0.7123072
23x33	0.17263034	0.10480478	0.07124143	0.65132344
23x34	0.12555489	0.1289404	0.0003894317	0.7451153
23x35	0.10458054	0.1863485	0.0015280076	0.70754296
23x36	0.10750415	0.33015022	0.11880975	0.4435359
23x37	0.105946906	0.18140888	0.011003926	0.7016403
23x38	0.07804347	0.01161672	0.018374708	0.8919651
23x39	0.08855132	0.03877071	0.011693802	0.8609841
23x40	0.021176513	0.12303722	0.010355617	0.8454307
23x41	0.1960038	0.009719683	0.03947404	0.75480247
23x42	0.1633189	1.621418e-11	0.008147736	0.8285334
23x43	0.2899124	9.283013e-12	0.045415286	0.6646723
23x44	0.28750587	0.010793457	2.3919125e-11	0.70170075
23x45	0.22862424	0.47750798	0.13345402	0.16041376
23x46	0.077204704	0.0586118	0.026389638	0.8377939
23x47	0.3394516	0.23467016	0.06300377	0.3628744
23x48	2.2244095e-12	0.39125824	0.008467964	0.6002737
23x49	2.6488434e-12	0.534248	1.4228463e-12	0.46575204
24x0	0.091188505	5.385739e-12	0.014050705	0.8947608
24x1	1.8540808e-11	0.4876124	0.031155774	0.48123184
24x2	6.1942556e-12	1.6219675e-11	2.0617267e-12	1.0
24x3	0.73268926	2.8970768e-11	2.0082361e-11	0.2673108
24x4	0.081411265	0.88343227	7.233288e-12	0.035156514
24x5	6.422995e-12	0.71314454	0.00042786557	0.28642756
24x6	3.0347222e-12	1.0	1.6055831e-12	2.4022845e-12
24x7	0.044854492	3.7663995e-12	3.5342252e-12	0.9551455
24x8	0.1738123	3.5205424e-12	0.4114156	0.4147721
24x9	1.4272846e-11	3.02366e-11	8.210773e-12	1.0
24x10	3.551128e-12	1.0	2.225119e-12	6.1394162e-12
24x11	0.22339761	1.4687665e-10	2.6266465e-11	0.77660245
24x12	6.7255004e-12	1.6736057e-11	1.9486832e-12	1.0
24x13	0.46923962	5.4224954e-12	2.0822591e-10	0.5307604
24x14	2.8970632e-12	2.637665e-12	0.010847492	0.9891525
24x15	0.23187242	4.629835e-12	2.9801435e-12	0.76812756
24x16	1.5291645e-11	0.06076024	8.726754e-12	0.9392398
24x17	0.07738102	0.5906964	0.117652066	0.21427055
24x18	0.10930476	7.3503426e-12	0.030510722	0.8601845
24x19	0.29045844	2.5122252e-11	0.027822772	0.68171877
24x20	0.14913501	0.014859115	0.054392736	0.7816131
24x21	0.10881359	0.43141782	0.0429801	0.41678843
24x22	0.22766888	0.39760274	4.275304e-11	0.37472838
24x23	0.09923506	0.59991413	0.04788006	0.25297076
24x24	0.05145543	0.31252167	0.011293481	0.6247294
24x25	0.20824258	0.071281545	0.14398284	0.576493
24x26	0.17499313	0.36366016	0.011193045	0.45015374
24x27	0.07191655	0.27450487	0.017548326	0.6360303
24x28	0.12808487	0.06662078	0.046664555	0.7586298
24x29	0.1899778	0.05528401	0.060459446	0.6942787
24x30	0.12182569	0.326491	0.039462067	0.51222116
24x31	0.15736452	0.29685542	0.040929954	0.50485015
24x32	0.04576428	0.28276953	0.023855336	0.64761084
24x33	0.27014476	0.06811152	0.05691365	0.60483
24x34	0.056518596	0.22782286	0.010799475	0.7048591
24x35	0.0811739	0.26030862	0.043400075	0.61511743
24x36	0.20179157	0.46554467	5.409088e-12	0.33266377
24x37	0.12401962	0.045289487	0.064483345	0.7662075
24x38	0.1786829	3.1153212e-12	0.060035188	0.76128185
24x39	0.29372334	1.5521313e-10	0.056281254	0.6499954
24x40	0.0017005019	0.6382624	0.030031309	0.33000582
24x41	0.17612448	1.14882825e-11	0.18858293	0.63529265
24x42	0.30071524	0.50040203	0.118672684	0.08021008
24x43	0.2771943	1.4759624e-11	0.009901866	0.71290386
24x44	0.40618092	0.43014637	0.012092061	0.15158065
24x45	0.03132353	0.35478613	0.0019231915	0.61196715
24x46	0.11947641	0.39541042	0.053943027	0.43117008
24x47	1.2146808e-11	1.0287726e-11	2.4465339e-12	1.0
24x48	0.20114078	1.7172674e-12	0.069257446	0.7296018
24x49	0.11837782	1.8554058e-12	0.11022399	0.7713982
25x0	2.0838216e-12	1.7250604e-11	0.057052936	0.9429471
25x1	0.461698	1.8393335e-11	5.4358675e-12	0.538302
25x2	0.35939074	0.6124545	0.02815471	2.402127e-12
25x3	1.0771768e-11	1.9206671e-11	0.024484638	0.9755153
25x4	0.063677594	0.81908476	0.11723764	7.260589e-12
25x5	2.117184e-12	0.68309224	1.3646033e-10	0.31690776
25x6	0.2947644	1.3167477e-11	0.0061386162	0.699097
25x7	4.0566938e-12	1.4038778e-11	1.42512105e-11	1.0
25x8	0.31975013	0.060103692	0.18253516	0.43761107
25x9	0.07267682	0.7032535	0.043782678	0.180287
25x10	5.1699166e-12	3.2267686e-10	3.2294683e-12	1.0
25x11	0.6384722	1.6644344e-11	0.009665852	0.3518619
25x12	0.2929013	7.445958e-12	1.0282568e-11	0.7070987
25x13	2.6441525e-12	0.0044381404	0.0065830317	0.98897886
25x14	3.8783282e-10	5.87046e-12	0.21361586	0.78638417
25x15	1.0853324e-11	4.0957498e-12	0.33935538	0.66064465
25x16	1.3820516e-11	1.29175195e-11	2.8443647e-12	1.0
25x17	0.09597777	2.5994513e-12	1.9957246e-11	0.90402216
25x18	0.041002747	2.6572886e-11	2.1371228e-11	0.95899725
25x19	0.041952856	0.5669351	0.06299585	0.32811612
25x20	0.2541369	0.30368763	0.02759606	0.41457942
25x21	0.018007725	0.43049616	0.008567537	0.5429286
25x22	0.088385224	4.3190217e-12	0.0267278	0.884887
25x23	0.07106764	0.47868446	0.010767541	0.43948033
25x24	0.107868105	0.124986745	0.14439301	0.62275213
25x25	0.184397	0.30251956	0.06904064	0.44404283
25x26	0.0985335	0.16447322	0.056670118	0.6803232
25x27	0.07497124	0.39947346	0.029336251	0.496219
25x28	0.03272783	0.23453327	0.047802944	0.6849359
25x29	0.16703461	0.08736328	0.054994024	0.69060814
25x30	0.13689771	0.24894078	0.07345004	0.5407114
25x31	0.1276842	0.1750441	0.029135508	0.6681362
25x32	0.12521243	0.17135803	0.052261464	0.6511681
25x33	0.114579305	0.3063144	0.022909734	0.5561965
25x34	0.08030174	0.54608023	0.09238478	0.2812332
25x35	0.033473648	0.14326233	0.018778404	0.8044856
25x36	0.07546308	0.045219608	0.015217269	0.8641001
25x37	0.0017779425	0.2500302	0.046075735	0.7021162
25x38	0.08001514	0.01516588	0.009368838	0.8954501
25x39	0.34532058	5.5530556e-11	0.15853585	0.49614352
25x40	0.07252733	0.0349935	0.022470001	0.8700092
25x41	0.06658494	0.42646733	0.05048527	0.45646244
25x42	0.042195503	0.27058136	3.7727146e-13	0.68722314
25x43	0.17155796	2.9383703e-12	0.021070719	0.8073713
25x44	0.30838817	0.5116521	0.1799597	2.4779792e-12
25x45	0.116720535	2.9524998e-12	3.690748e-12	0.8832795
25x46	0.08082162	0.4261234	0.042014312	0.45104074
25x47	0.09058767	1.0172811e-11	0.11056893	0.7988434
25x48	6.1964205e-12	0.62535536	1.7568175e-09	0.37464458
25x49	0.001959181	0.44877794	0.032825816	0.51643705
26x0	0.23559298	8.933438e-12	0.032937825	0.7314692
26x1	1.960074e-12	0.38897884	0.04743123	0.56359
26x2	8.8721207e-13	4.8576026e-12	1.0960958e-12	1.0
26x3	1.6883639e-11	3.1627312e-11	0.06297909	0.9370209
26x4	4.823763e-12	0.9639777	1.5076875e-12	0.03602234
26x5	1.186749e-11	0.82599205	2.0571025e-12	0.17400795
26x6	0.41652954	1.0816061e-11	0.58347046	2.4046053e-11
26x7	0.34915859	1.140904e-11	0.04452124	0.6063202
26x8	0.26743942	0.7052222	0.02733834	2.0500006e-12
26x9	1.0123319e-10	3.7626933e-12	0.017699394	0.98230064
26x10	9.3548485e-12	0.04547965	0.00256458	0.9519558
26x11	0.035781845	0.0657508	0.017942235	0.8805251
26x12	0.049608827	0.8126909	1.2319127e-12	0.13770024
26x13	1.37202645e-11	0.74308884	6.5294966e-12	0.2569112
26x14	0.1023309	0.06759084	0.03372117	0.7963571
26x15	0.116637096	5.499869e-12	0.023439774	0.8599231
26x16	0.950018	4.4932625e-12	0.04998196	1.8946553e-11
26x17	0.102120616	0.0031401594	2.0029263e-12	0.8947392
26x18	0.13978864	0.40777627	0.005314564	0.44712046
26x19	0.0808159	0.079644516	0.032903906	0.8066357
26x20	0.10909465	0.35975045	0.08762122	0.4435337
26x21	0.086887546	0.06456168	0.010844447	0.8377064
26x22	0.3546311	0.00649133	0.025560971	0.61331666
26x23	0.07764287	0.38697284	0.012607958	0.5227763
26x24	0.32226354	0.31583676	0.05966162	0.30223805
26x25	4.775709e-12	0.2513992	0.023488691	0.7251121
26x26	0.016319554	0.29402265	0.02294338	0.6667144
26x27	0.15580618	0.20946811	9.378934e-12	0.6347257
26x28	0.064753525	0.37029985	0.0068899	0.5580568
26x29	0.029302977	0.38156807	0.028293496	0.5608355
26x30	0.092207246	0.20586365	0.11401801	0.5879111
26x31	0.14135316	0.094637804	0.067670465	0.6963386
26x32	0.09472485	0.0387385	0.036846798	0.8296898
26x33	0.13532387	0.24601518	0.054679886	0.56398106
26x34	0.0824699	0.24748173	0.034408383	0.63564
26x35	0.04572996	0.41858038	0.012334052	0.52335566
26x36	0.15583014	0.18627186	0.111788414	0.5461096
26x37	0.00083225314	0.11319595	0.07206739	0.8139044
26x38	0.13991751	0.19187516	0.061544035	0.60666335
26x39	0.133237	1.5635089e-12	1.2087006e-11	0.866763
26x40	0.13870277	0.6885479	0.033799984	0.13894926
26x41	0.11134614	0.20972063	3.9348125e-12	0.67893326
26x42	0.17593597	0.025118973	0.039051645	0.7598934
26x43	0.08522555	0.4053824	0.0084554255	0.5009366
26x44	0.007744789	5.7636816e-12	2.25803e-11	0.9922552
26x45	0.14393371	0.08202448	0.049254835	0.724787
26x46	0.10987796	3.4900349e-12	0.094841406	0.79528064
26x47	1.4420063e-12	0.08420608	0.003629492	0.91216445
26x48	1.4487754e-11	0.6209002	1.6848834e-12	0.3790998
26x49	0.1123901	0.5671225	0.08813807	0.23234932
27x0	0.22696812	2.2277713e-11	0.020802215	0.7522297
27x1	0.16124377	1.1355376e-11	0.046088237	0.792668
27x2	7.500782e-12	9.052366e-12	1.4246987e-12	1.0
27x3	1.0	5.197702e-11	1.7160173e-09	4.3857706e-11
27x4	2.3001338e-12	2.3173603e-12	7.1604584e-12	1.0
27x5	0.116979055	1.4918613e-11	1.2108313e-11	0.88302094
27x6	1.0	7.173014e-12	3.0686018e-12	1.5706198e-11
27x7	3.9249814e-12	1.1576808e-11	0.03426835	0.9657316
27x8	4.0857235e-12	0.8208672	0.010292231	0.1688406
27x9	0.16526677	2.0889642e-11	0.07552018	0.7592131
27x10	0.25872105	1.5598772e-11	0.16552782	0.5757512
27x11	0.594212	5.8639708e-12	0.07687369	0.3289143
27x12	6.5993474e-12	2.5849628e-12	0.005229559	0.99477047
27x13	5.581465e-12	1.2118592e-11	0.08160946	0.9183905
27x14	1.8322354e-11	4.542988e-12	2.647931e-12	1.0
27x15	4.7360726e-12	0.4892132	9.91764e-13	0.51078683
27x16	0.677394	7.960277e-12	0.32260597	5.646989e-11
27x17	0.54453653	1.5125802e-10	0.12475805	0.33070546
27x18	0.022371762	1.6121063e-11	0.012172366	0.96545583
27x19	0.10461432	0.7390976	0.005184654	0.15110347
27x20	0.17023666	1.240879e-12	6.525421e-12	0.82976335
27x21	0.043342438	3.717725e-10	1.4162135e-12	0.9566576
27x22	0.0686169	1.2139378e-11	0.011551855	0.9198312
27x23	0.15681687	6.3583214e-12	0.031670447	0.8115127
27x24	0.12911165	0.053549908	0.002866235	0.8144722
27x25	0.1058674	0.8104071	0.0011340291	0.082591385
27x26	0.12067824	0.047529288	0.02316064	0.80863184
27x27	0.14574608	0.19984959	0.014011988	0.6403923
27x28	0.053519864	0.13725384	0.013167417	0.79605883
27x29	0.1905591	0.045982283	0.040784076	0.72267455
27x30	0.121553004	0.33885893	0.09505258	0.44453546
27x31	0.17267066	0.169032	0.06673619	0.59156114
27x32	0.07881112	0.2016576	0.028204814	0.69132644
27x33	0.05815665	0.042935777	0.086424574	0.812483
27x34	0.26248786	0.4492017	0.040286623	0.24802382
27x35	0.135106	0.017080892	0.00310507	0.8447081
27x36	0.12021172	0.027365563	0.050011795	0.8024109
27x37	0.04727453	0.3125327	0.011817239	0.62837553
27x38	1.3088635e-11	2.53849e-12	0.023376241	0.9766237
27x39	0.041909255	0.15621997	0.010938684	0.79093206
27x40	0.07133274	0.40716508	0.016814698	0.5046875
27x41	0.43473756	0.4016745	0.062684126	0.1009038
27x42	0.27201992	0.015332126	0.0015401323	0.7111078
27x43	0.12155803	0.45700106	1.8968395e-12	0.42144093
27x44	0.26775578	0.6309874	0.10125679	2.3520881e-11
27x45	0.36076847	0.6085737	0.030657858	7.0981675e-12
27x46	1.3690153e-11	0.45371255	1.81841e-11	0.5462875
27x47	1.0908228e-11	1.917293e-11	3.2171696e-11	1.0
27x48	0.08533739	1.7857126e-12	0.007490237	0.9071724
27x49	5.3574263e-12	1.6220271e-12	0.16467346	0.83532655
28x0	0.16058885	2.5239203e-11	0.041831978	0.79757917
28x1	0.025674757	0.7462227	0.0015363368	0.22656627
