"","Cancer","Stroma","Ductal"
"4x3",0.837815795285191,0.0544570143686106,0.107727190346199
"4x4",0.966612137838799,0,0.0333878621612014
"4x5",0.940075893704272,0.00280408396232357,0.0571200223334042
"4x6",0.993001167423367,0,0.00699883257663339
"4x7",0.915540940269068,0.00302678536964038,0.0814322743612921
"4x8",0.989070748753487,0,0.0109292512465131
"4x9",0.942403069050262,0,0.0575969309497377
"4x10",0.976846391189252,0.0133690624165274,0.00978454639422054
"4x11",0.957643380407962,0,0.0423566195920378
"4x12",0.947947352480236,0.00132754627134004,0.0507251012484243
"4x13",0.965804124469465,0,0.0341958755305355
"4x14",0.902030804513185,0,0.0979691954868153
"4x15",0.879941470847344,0.0250339557340401,0.0950245734186159
"4x16",0.964138802813804,0,0.0358611971861961
"4x17",0.872082811418279,0.069707504535458,0.0582096840462626
"4x18",0.879032128117527,0.113983010978942,0.00698486090353115
"4x19",0.680795525457772,0.188923668657963,0.130280805884264
"4x20",0.850797845456128,0.0353708592133278,0.113831295330544
"4x21",0.6914291984332,0.209909690714952,0.0986611108518478
"4x22",0.626250165884352,0.17779210962998,0.195957724485669
"4x23",0.483053524868115,0.462089868272393,0.0548566068594925
"4x24",0.545151957656671,0.321489333974889,0.133358708368439
"4x25",0.541221018949244,0.340856257310234,0.117922723740522
"4x26",0.359454779366242,0.521776125931463,0.118769094702295
"4x27",0.527188767322126,0.372954747093973,0.0998564855839007
"4x28",0.423419456503613,0.403778040286872,0.172802503209515
"4x29",0.278185249368316,0.648399520279047,0.0734152303526363
"4x30",0.347281290511189,0.480722217826132,0.17199649166268
"4x31",0,0.388541598637503,0.611458401362497
"4x32",0.112544901230835,0.577448496208356,0.310006602560809
"4x33",0.414756576179385,0.422636950572422,0.162606473248194
"4x34",0.356998022897705,0.522097527893551,0.120904449208744
"4x35",0.420735860782381,0.456767491152226,0.122496648065393
"4x36",0.226780029509893,0.558430647856575,0.214789322633532
"4x37",0.339797022649787,0.531655998070511,0.128546979279702
"4x38",0.401815895323438,0.269101332491634,0.329082772184928
"4x39",0.134601765762311,0.387281992613175,0.478116241624514
"4x40",0.260467087441062,0.609540811131684,0.129992101427254
"4x41",0.289874838329117,0.496088746818065,0.214036414852817
"4x42",0.297496655667272,0.520632173577564,0.181871170755164
"4x43",0.455173852629267,0.48429914097959,0.0605270063911426
"4x44",0.244276155874538,0.586810855714959,0.168912988410504
"4x45",0.327316643213208,0.414170976642968,0.258512380143824
"4x46",0.356451955353995,0.461826310035657,0.181721734610348
"4x47",0.286456981529536,0.403127300226151,0.310415718244313
"4x48",0.12661328279104,0.57585856613923,0.29752815106973
"4x49",0.185190607091995,0.400574519586357,0.414234873321648
"5x0",0.657149675033656,0.14634033673772,0.196509988228624
"5x1",0.790667791154499,0.193269530379641,0.0160626784658601
"5x2",0.971741947556841,0.00278901176885017,0.025469040674309
"5x3",0.950261601916868,0.00687461586921928,0.0428637822139123
"5x4",0.925263765134196,0.00361426104077961,0.0711219738250249
"5x5",0.952844797515539,0.0239091238734852,0.0232460786109756
"5x6",0.936904661974784,0.0598622742124239,0.00323306381279198
"5x7",0.912000949859312,0.0589177659766372,0.0290812841640506
"5x8",0.952441841682277,0.0150704721282334,0.0324876861894893
"5x9",0.97491510577462,0,0.0250848942253796
"5x10",0.96701412690404,0,0.0329858730959596
"5x11",0.941571718947002,0,0.058428281052998
"5x12",0.982598181134638,0,0.017401818865362
"5x13",0.934254960165672,0.00128933898495186,0.0644557008493764
"5x14",0.906379990465651,0.0199356967803174,0.0736843127540311
"5x15",0.95892024437127,0.0392086335217708,0.00187112210695876
"5x16",0.995748376224762,0.000525402153319963,0.00372622162191835
"5x17",0.925238381566909,0.00481939525687965,0.0699422231762116
"5x18",0.35097566172032,0.389190868511105,0.259833469768574
"5x19",0.723300798162566,0.152193172089209,0.124506029748224
"5x20",0.813966847098415,0.115811064747996,0.0702220881535883
"5x21",0.736125176702865,0.134352165525722,0.129522657771412
"5x22",0.557270926910193,0.337767281782158,0.104961791307649
"5x23",0.573760569944376,0.371627679857037,0.0546117501985867
"5x24",0.440173272129092,0.479038888067706,0.080787839803202
"5x25",0.343590458838555,0.536141673154771,0.120267868006674
"5x26",0.458822815837173,0.454802807130128,0.0863743770326995
"5x27",0.493109510140472,0.222460889177312,0.284429600682216
"5x28",0.389445113553543,0.58791661075396,0.0226382756924973
"5x29",0.347799589171541,0.611615438841183,0.0405849719872759
"5x30",0.490502952570935,0.499779427350307,0.00971762007875804
"5x31",0.331883173979674,0.524730707134217,0.14338611888611
"5x32",0.356544844988558,0.4044314921661,0.239023662845342
"5x33",0.372448677068623,0.353727638496562,0.273823684434815
"5x34",0.169387884961941,0.640350082039525,0.190262032998533
"5x35",0.18383833490737,0.705030685705323,0.111130979387306
"5x36",0.328322492798309,0.48806405552312,0.183613451678571
"5x37",0.194723243152558,0.666481989755884,0.138794767091559
"5x38",0.288679997631728,0.482104416977941,0.229215585390332
"5x39",0.219846480224606,0.449892604381376,0.330260915394018
"5x40",0.417238937019713,0.500882107931903,0.0818789550483846
"5x41",0.388838622901896,0.549414229884266,0.0617471472138388
"5x42",0.0187905156071406,0.604633825387073,0.376575659005787
"5x43",0.177096931064401,0.636275671961826,0.186627396973772
"5x44",0.218859374457123,0.571813370510234,0.209327255032643
"5x45",0.261398588129003,0.4240664872253,0.314534924645697
"5x46",0.319274038056415,0.388021985196617,0.292703976746969
"5x47",0.419981196267908,0.42725960739423,0.152759196337862
"5x48",0.393697965534711,0.5035296833328,0.102772351132489
"5x49",0.375120835824802,0.318266120265526,0.306613043909671
"6x0",0.75600262205618,0.0715595653759639,0.172437812567856
"6x1",0.717496860836293,0.196124179701532,0.0863789594621748
"6x2",0.957672348455049,0.0289960308898556,0.0133316206550958
"6x3",0.973258312263211,0.00179719393750195,0.0249444937992873
"6x4",0.963513339912446,0.00250740220772206,0.0339792578798323
"6x5",0.935022562901213,0.0484652192731181,0.0165122178256691
"6x6",0.958803128667645,0.0038491039275158,0.0373477674048389
"6x7",0.87309850569146,0.0366439017360433,0.0902575925724965
"6x8",0.900437333190439,0.00602197724884946,0.0935406895607112
"6x9",0.957999171910022,0.0213284052412864,0.0206724228486912
"6x10",0.954906274388017,0.0187332538527695,0.0263604717592134
"6x11",0.902853077850256,0.0216814823924648,0.0754654397572786
"6x12",0.963436646268038,0.0365633537319623,0
"6x13",0.962795455626974,0,0.0372045443730265
"6x14",0.94835714135969,0.0238690655416286,0.0277737930986814
"6x15",0.994811753510631,0.00518824648936935,0
"6x16",0.9849121820427,0.0150878179573001,0
"6x17",0.953179278378536,0.0209424587468534,0.0258782628746107
"6x18",0.922633141585775,0,0.0773668584142254
"6x19",0.835312412224215,0.0930701197852031,0.0716174679905821
"6x20",0.838519260436129,0.0305449586019019,0.130935780961969
"6x21",0.810124715134557,0.114458472211007,0.0754168126544357
"6x22",0.776758821684034,0.202207527224692,0.0210336510912743
"6x23",0.430570800467167,0.548925946953664,0.0205032525791689
"6x24",0.621370308140546,0.23569683961869,0.142932852240764
"6x25",0.390069606971499,0.420672632835245,0.189257760193257
"6x26",0.33114507681816,0.482806070717125,0.186048852464715
"6x27",0.396103716451822,0.454038303702011,0.149857979846167
"6x28",0.409308250148183,0.386584999492711,0.204106750359106
"6x29",0.314132313562337,0.413791146503517,0.272076539934146
"6x30",0.366328664040048,0.468368066700878,0.165303269259074
"6x31",0.46973281377363,0.455444902800522,0.0748222834258478
"6x32",0.0466893473671232,0.699278291484043,0.254032361148833
"6x33",0.229856050286531,0.620391786656604,0.149752163056865
"6x34",0.225618788341321,0.602595198835789,0.17178601282289
"6x35",0.362274901028251,0.440479489798303,0.197245609173446
"6x36",0.331721951271824,0.57813135401901,0.0901466947091662
"6x37",0.314229717956511,0.48667755799039,0.199092724053099
"6x38",0.230932500497824,0.52274963317088,0.246317866331296
"6x39",0.573707138740079,0.346403434183522,0.0798894270763987
"6x40",0.275053103599578,0.525959947817443,0.198986948582979
"6x41",0.178349102457795,0.632069753743112,0.189581143799093
"6x42",0.276262265458142,0.520050856232648,0.20368687830921
"6x43",0.115738882105774,0.481732226981319,0.402528890912907
"6x44",0.439296243225168,0.444998007413533,0.115705749361299
"6x45",0.351934027006618,0.441216682352106,0.206849290641276
"6x46",0.179365890246185,0.621675945746813,0.198958164007002
"6x47",0.252522697690604,0.523501838166481,0.223975464142915
"6x48",0.385315387119295,0.453506382674001,0.161178230206704
"6x49",0.387192111819595,0.466297513285886,0.14651037489452
"7x0",0.852697740910132,0.00267766113759913,0.144624597952269
"7x1",0.635152917903725,0.326648636579495,0.0381984455167796
"7x2",0.974189075888491,0.00953887425438532,0.0162720498571234
"7x3",0.928628474284834,0.0038702332135109,0.0675012925016552
"7x4",0.974193339718618,0.00187057745909993,0.0239360828222819
"7x5",0.996821378947827,0.00317862105217316,0
"7x6",0.963851117639651,0.00453139891942353,0.0316174834409255
"7x7",0.975880363281358,0.00245473647735105,0.0216649002412909
"7x8",0.950744789735861,0.00101453804646417,0.0482406722176754
"7x9",0.937715494672614,0.00807512591535123,0.0542093794120346
"7x10",0.954103179599638,0.00180616544777115,0.0440906549525905
"7x11",0.92062524729635,0.0113545985417312,0.0680201541619188
"7x12",0.882769573820686,0.00613469737798169,0.111095728801332
"7x13",0.939985028395251,0.00537899226565655,0.0546359793390923
"7x14",0.955641030335288,0.00383809731897076,0.040520872345741
"7x15",0.991622911580355,0,0.00837708841964498
"7x16",0.906931618177935,0.00271010207547047,0.0903582797465944
"7x17",0.98588174430192,0.000372394281765607,0.0137458614163148
"7x18",0.969730368299848,0.00149946830348592,0.0287701633966665
"7x19",0.634945485551801,0.290577017437291,0.0744774970109083
"7x20",0.514699505176734,0.0817971336989417,0.403503361124325
"7x21",0.535988199994443,0.227824864133656,0.236186935871901
"7x22",0.593675899386135,0.341713566918134,0.0646105336957306
"7x23",0.509533069876937,0.34734856887267,0.143118361250393
"7x24",0.735356651303024,0.177602158155019,0.0870411905419569
"7x25",0.398914545848764,0.475142947643576,0.12594250650766
"7x26",0.235919997478602,0.669911764532794,0.0941682379886042
"7x27",0.385512733851619,0.552492417547166,0.0619948486012154
"7x28",0.234889344147985,0.669710684740825,0.0953999711111901
"7x29",0.209339491408138,0.594361808430345,0.196298700161517
"7x30",0.387709696612125,0.436900257249116,0.175390046138759
"7x31",0.476126209050445,0.43753134333736,0.0863424476121951
"7x32",0.193136464512794,0.746094155627369,0.0607693798598366
"7x33",0.279974024678572,0.644529525440227,0.0754964498812006
"7x34",0.0956089411458288,0.626888968044267,0.277502090809904
"7x35",0.260376000829961,0.592124211970523,0.147499787199516
"7x36",0.369644160602524,0.531345658227038,0.0990101811704381
"7x37",0.20895581072109,0.697438647965818,0.093605541313092
"7x38",0.137667769835512,0.595467876102427,0.266864354062061
"7x39",0.526408622262476,0.422102999938713,0.0514883777988111
"7x40",0.117671459691068,0.404900459761435,0.477428080547497
"7x41",0.270594339271693,0.451528622251522,0.277877038476785
"7x42",0.393108521890803,0.507865475091507,0.0990260030176894
"7x43",0.328528655110613,0.401463093881789,0.270008251007598
"7x44",0.214574609100874,0.487556290979159,0.297869099919967
"7x45",0.334029420386469,0.528102289776872,0.137868289836659
"7x46",0.152741516899555,0.791871191583541,0.0553872915169043
"7x47",0.180225517642398,0.567248717223022,0.25252576513458
"7x48",0.350235458990064,0.296325114372138,0.353439426637797
"7x49",0.378821536022641,0.245238946988046,0.375939516989313
"8x0",0.932387543194715,0.0339691588595484,0.0336432979457362
"8x1",0.877801359430087,0.0884353355370673,0.0337633050328461
"8x2",0.979276731102699,0.00179294088803449,0.0189303280092663
"8x3",0.871263522082884,0.0375259156682496,0.0912105622488659
"8x4",0.958957371604048,0.0211180304756678,0.0199245979202842
"8x5",0.96444038262462,0,0.03555961737538
"8x6",0.92060695694913,0.0546401350247164,0.0247529080261537
"8x7",0.969806644108282,0.00325447321351107,0.026938882678207
"8x8",0.970548690992727,0,0.0294513090072727
"8x9",0.842058087602652,0.0393010740918379,0.118640838305511
"8x10",0.984009600703737,0,0.0159903992962627
"8x11",0.964537637708334,0.0262725966691819,0.00918976562248397
"8x12",0.976595841847356,0.0150861896097859,0.00831796854285841
"8x13",0.969614522813783,0.0179121240384038,0.0124733531478131
"8x14",0.9379742317411,0.00421524377773517,0.057810524481165
"8x15",0.948375461689326,0.0486891631781187,0.00293537513255495
"8x16",0.89351257085916,0.0721700939056018,0.0343173352352383
"8x17",0.885322855184606,0.0386712958383551,0.0760058489770392
"8x18",0.931957549939817,0.0542092874895811,0.0138331625706019
"8x19",0.711308205759919,0.257147296059167,0.0315444981809137
"8x20",0.732849130866323,0.156703441155757,0.11044742797792
"8x21",0.520936947947005,0.390946535954846,0.0881165160981498
"8x22",0.542085565296332,0.351077409132836,0.106837025570833
"8x23",0.529802101856715,0.412005575625954,0.0581923225173306
"8x24",0.66104109279615,0.20957372658241,0.12938518062144
"8x25",0.365217144421362,0.50756460436561,0.127218251213028
"8x26",0.315347903280046,0.602170228239755,0.082481868480199
"8x27",0.53065736041227,0.372198982489416,0.0971436570983141
"8x28",0.219902266131711,0.560153323538899,0.219944410329389
"8x29",0.335030151905852,0.58237975048698,0.0825900976071672
"8x30",0.17063340956628,0.554474040640617,0.274892549793103
"8x31",0.290048445701831,0.520267521059488,0.189684033238681
"8x32",0.23865418503526,0.76134581496474,0
"8x33",0.309620080407018,0.63343402656834,0.0569458930246412
"8x34",0.108412612947211,0.74125323382407,0.150334153228719
"8x35",0.379517348642111,0.551103364221367,0.0693792871365214
"8x36",0.513218082577308,0.438491435261522,0.0482904821611692
"8x37",0.338730803940762,0.592525270047362,0.0687439260118756
"8x38",0.382588940793026,0.540439572537176,0.0769714866697984
"8x39",0.368191199898459,0.464875242790825,0.166933557310717
"8x40",0.26626166069435,0.677891488624421,0.0558468506812295
"8x41",0.0740370536647281,0.398205740604504,0.527757205730768
"8x42",0.236297033076153,0.635222139437024,0.128480827486823
"8x43",0.293477826362582,0.438693387198726,0.267828786438692
"8x44",0.171343782042037,0.691702392104117,0.136953825853846
"8x45",0.242676092518884,0.482803974208271,0.274519933272845
"8x46",0.217775259635188,0.687276482601794,0.0949482577630182
"8x47",0.267308315682952,0.428115019568045,0.304576664749003
"8x48",0.33645244868956,0.320358289441189,0.34318926186925
"8x49",0.165145481569368,0.424646227635256,0.410208290795377
"9x0",0.887811236398146,0.0816759388572549,0.0305128247445989
"9x1",0.857963396802053,0.0262535112594172,0.115783091938529
"9x2",0.91092899890234,0.0351135495958973,0.0539574515017628
"9x3",0.866287368354494,0.0366426333311972,0.0970699983143087
"9x4",0.894722442397698,0.0307723150400399,0.0745052425622614
"9x5",0.955895990362327,0.0441040096376727,0
"9x6",0.923767380733189,0,0.0762326192668108
"9x7",0.979820792559479,0.00782742577599374,0.0123517816645277
"9x8",0.893381216519738,0.0103050225734052,0.0963137609068566
"9x9",0.832440397518334,0.0576225843470005,0.109937018134666
"9x10",0.972353740784889,0.00177511599319434,0.0258711432219168
"9x11",0.9307908429942,0,0.0692091570058001
"9x12",0.839441035567939,0.0167667287964946,0.143792235635566
"9x13",0.961349647038906,0.0183844239741189,0.0202659289869754
"9x14",0.96364084306894,0,0.0363591569310603
"9x15",0.969714919968615,0,0.0302850800313853
"9x16",0.941405346197729,0.012651510211505,0.0459431435907659
"9x17",0.913156499050864,0.00485286851778339,0.0819906324313525
"9x18",0.960557958525966,0.018101477805492,0.0213405636685424
"9x19",0.840537231114774,0,0.159462768885227
"9x20",0.570739769436838,0.247982634252084,0.181277596311078
"9x21",0.661899387592468,0.222966925701583,0.115133686705949
"9x22",0.813996652344447,0.16610349467556,0.0198998529799933
"9x23",0.629435381006513,0.326494245750864,0.0440703732426221
"9x24",0.316293442975797,0.615233186393218,0.0684733706309842
"9x25",0.385695800074752,0.57407169861661,0.0402325013086377
"9x26",0.43773711507622,0.412198731554661,0.150064153369119
