"","Cancer","Stroma","Ductal","coordX","coordY"
"1x30",0.353946248906769,0.453403032886157,0.192650718207073,1,30
"1x31",0.415887348382696,0.414397730893173,0.169714920724131,1,31
"1x32",0.329895679616495,0.449962164620566,0.220142155762939,1,32
"1x33",0.41684219467859,0.442590539432142,0.140567265889268,1,33
"1x34",0.328703875794329,0.444753383161017,0.226542741044653,1,34
"1x35",0.291778749559122,0.48722928477071,0.220991965670169,1,35
"1x36",0.36044391337735,0.387222226298175,0.252333860324475,1,36
"1x37",0.239013193696849,0.467171879720787,0.293814926582364,1,37
"1x38",0.309167317503191,0.465985742480252,0.224846940016557,1,38
"1x39",0.445029001276916,0.385325000083271,0.169645998639813,1,39
"1x40",0.27423450114351,0.580536840098849,0.145228658757641,1,40
"1x41",0.277162558505162,0.57385146905411,0.148985972440728,1,41
"1x42",0.289575258789388,0.446502301525915,0.263922439684697,1,42
"1x43",0.253764397375521,0.625708451780022,0.120527150844457,1,43
"1x44",0.210942607874412,0.557675068759073,0.231382323366516,1,44
"1x45",0.324207172212705,0.499105997572211,0.176686830215083,1,45
"1x46",0.361289262022237,0.418732737700416,0.219978000277347,1,46
"1x47",0.269298392441623,0.512397584714248,0.218304022844129,1,47
"1x48",0.309905333017375,0.31198603600872,0.378108630973905,1,48
"1x49",0.388389330112461,0.411348697730252,0.200261972157287,1,49
"2x0",0.724980812404369,0.167424391589076,0.107594796006555,2,0
"2x1",0.627328767685903,0.217134517598201,0.155536714715896,2,1
"2x2",0.639222233092046,0.172369013222986,0.188408753684968,2,2
"2x3",0.723242545558383,0.118020557970004,0.158736896471613,2,3
"2x4",0.58477202257691,0.137670085239598,0.277557892183492,2,4
"2x5",0.576954891127579,0.234520081246549,0.188525027625873,2,5
"2x6",0.366994996823246,0.452339181807467,0.180665821369287,2,6
"2x7",0.750869768877837,0.10382403908195,0.145306192040213,2,7
"2x8",0.724424356546562,0.150025649534794,0.125549993918644,2,8
"2x9",0.712097638039775,0.11520472607744,0.172697635882785,2,9
"2x10",0.669294965821428,0.136326399704982,0.194378634473591,2,10
"2x11",0.700541552464905,0.124856390494805,0.17460205704029,2,11
"2x12",0.774154385735908,0.116402012820615,0.109443601443477,2,12
"2x13",0.19743826722115,0.685910734976711,0.11665099780214,2,13
"2x14",0.68847889591693,0.138689819476845,0.172831284606225,2,14
"2x15",0.690325037054216,0.135569200337031,0.174105762608752,2,15
"2x16",0.559347642385284,0.327529073487675,0.113123284127041,2,16
"2x17",0.663651079751464,0.187199370980532,0.149149549268004,2,17
"2x18",0.569313413849837,0.338127019747721,0.0925595664024424,2,18
"2x19",0.495985016259441,0.259388937970393,0.244626045770166,2,19
"2x20",0.602163891029641,0.263388848460697,0.134447260509662,2,20
"2x21",0.452449593605035,0.327100654302483,0.220449752092482,2,21
"2x22",0.498657506699862,0.226572467657202,0.274770025642936,2,22
"2x23",0.431531363592721,0.340405928718639,0.228062707688641,2,23
"2x24",0.515449105173669,0.309325568864185,0.175225325962146,2,24
"2x25",0.497181079312242,0.343695674108483,0.159123246579275,2,25
"2x26",0.460750044407986,0.316361738741469,0.222888216850545,2,26
"2x27",0.432658733783323,0.430731448438655,0.136609817778023,2,27
"2x28",0.24314556872714,0.58865828001884,0.16819615125402,2,28
"2x29",0.403958627146648,0.314447910541354,0.281593462311997,2,29
"2x30",0.368976324295628,0.35869860984989,0.272325065854482,2,30
"2x31",0.296959476291138,0.496948769984638,0.206091753724223,2,31
"2x32",0.311398317911741,0.38053352568489,0.30806815640337,2,32
"2x33",0.333829125256159,0.462488738792874,0.203682135950968,2,33
"2x34",0.402277402756028,0.372638057821511,0.225084539422461,2,34
"2x35",0.476197224161071,0.322371445612605,0.201431330226324,2,35
"2x36",0.32232331071171,0.561814604042601,0.11586208524569,2,36
"2x37",0.295481207346026,0.304995124402613,0.399523668251361,2,37
"2x38",0.253786453857647,0.538565119570164,0.20764842657219,2,38
"2x39",0.259063903898772,0.395468681180437,0.345467414920791,2,39
"2x40",0.257227538177979,0.530465416280427,0.212307045541594,2,40
"2x41",0.248265184226127,0.41418721812385,0.337547597650024,2,41
"2x42",0.314947142205245,0.435985538487514,0.249067319307242,2,42
"2x43",0.23683455222719,0.559382298140102,0.203783149632708,2,43
"2x44",0.221165742770534,0.387381047294078,0.391453209935388,2,44
"2x45",0.290588314784266,0.415757822288007,0.293653862927726,2,45
"2x46",0.214490895468717,0.605780170288783,0.1797289342425,2,46
"2x47",0.201477208336781,0.613945958075769,0.18457683358745,2,47
"2x48",0.269790723142274,0.447617508905872,0.282591767951854,2,48
"2x49",0.242384702967517,0.416254473799273,0.341360823233211,2,49
"3x0",0.637528566579339,0.205569557092731,0.15690187632793,3,0
"3x1",0.625853087493129,0.0968525196587203,0.27729439284815,3,1
"3x2",0.747450947816305,0.128625213198544,0.123923838985151,3,2
"3x3",0.638776077003371,0.10264143180724,0.258582491189388,3,3
"3x4",0.702750253421995,0.116860588053473,0.180389158524532,3,4
"3x5",0.721682084990852,0.114661528633924,0.163656386375224,3,5
"3x6",0.75677688649542,0.125359252501465,0.117863861003115,3,6
"3x7",0.715101344926212,0.142792160361457,0.142106494712331,3,7
"3x8",0.393268619439838,0.495225964714855,0.111505415845308,3,8
"3x9",0.629808627809973,0.112630230469602,0.257561141720425,3,9
"3x10",0.684264739308162,0.125633636839269,0.190101623852569,3,10
"3x11",0.756351534616722,0.129962681636987,0.113685783746291,3,11
"3x12",0.622615218356583,0.218888268853888,0.158496512789529,3,12
"3x13",0.68710752018895,0.103692858789239,0.209199621021811,3,13
"3x14",0.547563248465107,0.354137388805913,0.09829936272898,3,14
"3x15",0.716283716797053,0.12144465305112,0.162271630151828,3,15
"3x16",0.642681235821406,0.197195666314879,0.160123097863716,3,16
"3x17",0.74620679224937,0.120767319916101,0.133025887834529,3,17
"3x18",0.653930762175028,0.164765562751182,0.18130367507379,3,18
"3x19",0.615514615286983,0.186539725779814,0.197945658933203,3,19
"3x20",0.574667762269144,0.307936457488335,0.117395780242521,3,20
"3x21",0.373496661965445,0.406552709820152,0.219950628214403,3,21
"3x22",0.657568719663453,0.261252529581592,0.0811787507549549,3,22
"3x23",0.551908520066522,0.276249473381555,0.171842006551923,3,23
"3x24",0.424373816682971,0.390253495187349,0.185372688129679,3,24
"3x25",0.305920943651424,0.485982975793353,0.208096080555223,3,25
"3x26",0.375120570855913,0.42691194398995,0.197967485154137,3,26
"3x27",0.432470304707852,0.338131956492916,0.229397738799233,3,27
"3x28",0.374368632172673,0.306851399755752,0.318779968071575,3,28
"3x29",0.435550347150569,0.401072927862068,0.163376724987363,3,29
"3x30",0.291699288769095,0.509496351070569,0.198804360160336,3,30
"3x31",0.330879590901996,0.523508232553329,0.145612176544675,3,31
"3x32",0.433187905223375,0.376393658455296,0.190418436321329,3,32
"3x33",0.330227138937148,0.565260298156914,0.104512562905938,3,33
"3x34",0.22857069785998,0.602985251006989,0.168444051133031,3,34
"3x35",0.18887923233252,0.549014462481268,0.262106305186212,3,35
"3x36",0.343216996510284,0.413345850052995,0.24343715343672,3,36
"3x37",0.265640244920512,0.506347228505381,0.228012526574107,3,37
"3x38",0.337999336128265,0.418114825514858,0.243885838356877,3,38
"3x39",0.285268340220583,0.557096441174629,0.157635218604788,3,39
"3x40",0.150421377760779,0.59174934743704,0.25782927480218,3,40
"3x41",0.267165381863502,0.517316653104168,0.215517965032331,3,41
"3x42",0.28336303608211,0.456391195052406,0.260245768865484,3,42
"3x43",0.244601671365732,0.533212295066207,0.222186033568061,3,43
"3x44",0.378323318724201,0.35611602038548,0.265560660890318,3,44
"3x45",0.332311451674594,0.402185335147133,0.265503213178273,3,45
"3x46",0.366383466158689,0.462720465034744,0.170896068806567,3,46
"3x47",0.26553848472645,0.410387465479281,0.324074049794269,3,47
"3x48",0.439108939955714,0.332789624163784,0.228101435880502,3,48
"3x49",0.2612404599333,0.439747665084942,0.299011874981758,3,49
"4x0",0.624869756360657,0.133911718937456,0.241218524701888,4,0
"4x1",0.587933895014017,0.273249163047403,0.13881694193858,4,1
"4x2",0.550306949710516,0.233228941937927,0.216464108351557,4,2
"4x3",0.667297347028991,0.136140148556238,0.196562504414771,4,3
"4x4",0.745103061455198,0.0815571135454292,0.173339824999373,4,4
"4x5",0.744818083178704,0.135463888060037,0.119718028761259,4,5
"4x6",0.74190856632919,0.116233319990996,0.141858113679814,4,6
"4x7",0.736457838893541,0.107382842335915,0.156159318770545,4,7
"4x8",0.734570316559728,0.0973987490217357,0.168030934418536,4,8
"4x9",0.713724052474191,0.116600766267824,0.169675181257985,4,9
"4x10",0.738146106025588,0.103498453827611,0.1583554401468,4,10
"4x11",0.680600299415425,0.118478047547945,0.20092165303663,4,11
"4x12",0.717820981133958,0.113357863795824,0.168821155070218,4,12
