"","cell_ID","Cancer","Stroma","Ductal"
"334","6x33",0.190914058394494,0.684848949447667,0.124236992157839
"335","6x34",0.234330980937831,0.765669019062169,0
"336","6x35",0.323292175319567,0.413819968127876,0.262887856552556
"337","6x36",0.326762312009121,0.673237687990879,0
"338","6x37",0.295724998925637,0.438775720253006,0.265499280821356
"339","6x38",0.278046416928989,0.568872953216041,0.15308062985497
"340","6x39",0.705099521675088,0.294900478324912,0
"341","6x40",0.316465527390406,0.683534472609594,0
"342","6x41",0.138225934224202,0.691788579785131,0.169985485990667
"343","6x42",0.171284141734735,0.621656489519494,0.207059368745771
"344","6x43",0.146049280110989,0.487900714635968,0.366050005253044
"345","6x44",0.446866112200118,0.42415219203493,0.128981695764952
"346","6x45",0.182027964743745,0.589778501462779,0.228193533793476
"347","6x46",0,0.745617807297876,0.254382192702124
"348","6x47",0.170739594257696,0.570168195534634,0.25909221020767
"349","6x48",0.393589092662842,0.606410907337157,0
"350","6x49",0.408947287028257,0.591052712971743,0
"351","7x0",1,0,0
"352","7x1",1,0,0
"353","7x2",1,0,0
"354","7x3",1,0,0
"355","7x4",1,0,0
"356","7x5",1,0,0
"357","7x6",1,0,0
"358","7x7",1,0,0
"359","7x8",1,0,0
"360","7x9",1,0,0
"361","7x10",1,0,0
"362","7x11",1,0,0
"363","7x12",1,0,0
"364","7x13",1,0,0
"365","7x14",1,0,0
"366","7x15",1,0,0
"367","7x16",1,0,0
"368","7x17",1,0,0
"369","7x18",1,0,0
"370","7x19",0.822061964662454,0.177938035337546,0
"371","7x20",0.47105001889746,0,0.52894998110254
"372","7x21",0.775205032328347,0.224794967671653,0
"373","7x22",0.54204095017472,0.45795904982528,0
"374","7x23",0.564321497505451,0.435678502494549,0
"375","7x24",0.862621943868081,0.137378056131919,0
"376","7x25",0.428834214337592,0.571165785662408,0
"377","7x26",0.349669781674388,0.650330218325612,0
"378","7x27",0.375642107141253,0.624357892858747,0
"379","7x28",0.220603858545261,0.779396141454739,0
"380","7x29",0.248749257330301,0.751250742669699,0
"381","7x30",0.32692991323695,0.67307008676305,0
"382","7x31",0.502107847534571,0.497892152465429,0
"383","7x32",0.191537243524614,0.808462756475386,0
"384","7x33",0.296508593438925,0.703491406561075,0
"385","7x34",0,0.707659848451035,0.292340151548965
"386","7x35",0.182268396492713,0.675700787712187,0.142030815795099
"387","7x36",0.255477270659366,0.622147395362467,0.122375333978168
"388","7x37",0,1,0
"389","7x38",0,0.785687617423389,0.214312382576611
"390","7x39",0.54372186781247,0.45627813218753,0
"391","7x40",0,0.520122710813157,0.479877289186843
"392","7x41",0.349622491066737,0.450156914485303,0.200220594447961
"393","7x42",0.29810598184957,0.70189401815043,0
"394","7x43",0.2242009957693,0.383888378175708,0.391910626054992
"395","7x44",0.251817764713135,0.59611058921891,0.152071646067955
"396","7x45",0.346082197882032,0.653917802117968,0
"397","7x46",0,1,0
"398","7x47",0.181887746715386,0.693188265413108,0.124923987871505
"399","7x48",0.22681062327303,0.343853281493673,0.429336095233298
"400","7x49",0.533007282723467,0.163459383949741,0.303533333326791
"401","8x0",1,0,0
"402","8x1",1,0,0
"403","8x2",1,0,0
"404","8x3",1,0,0
"405","8x4",1,0,0
"406","8x5",1,0,0
"407","8x6",1,0,0
"408","8x7",1,0,0
"409","8x8",1,0,0
"410","8x9",1,0,0
"411","8x10",1,0,0
"412","8x11",1,0,0
"413","8x12",1,0,0
"414","8x13",1,0,0
"415","8x14",1,0,0
"416","8x15",1,0,0
"417","8x16",1,0,0
"418","8x17",1,0,0
"419","8x18",1,0,0
"420","8x19",0.860097058902902,0.139902941097098,0
"421","8x20",0.679070787826011,0.207223218905114,0.113705993268875
"422","8x21",0.554196855312499,0.445803144687501,0
"423","8x22",0.465965613434321,0.534034386565679,0
"424","8x23",0.694048607386845,0.305951392613155,0
"425","8x24",0.817691169151315,0.182308830848685,0
"426","8x25",0.192160311795961,0.592268444102339,0.2155712441017
"427","8x26",0.201491238029904,0.798508761970096,0
"428","8x27",0.584113720815079,0.415886279184921,0
"429","8x28",0.129373748500614,0.747476487194004,0.123149764305382
"430","8x29",0,1,0
"431","8x30",0,0.578962832293299,0.421037167706701
"432","8x31",0.13807891521655,0.86192108478345,0
"433","8x32",0.196126691473136,0.803873308526864,0
"434","8x33",0.173845000686998,0.826154999313002,0
"435","8x34",0,0.864422951313363,0.135577048686637
"436","8x35",0.327565698704933,0.672434301295067,0
"437","8x36",0.594146224067732,0.405853775932268,0
"438","8x37",0.27530621074986,0.72469378925014,0
"439","8x38",0.335448961946531,0.664551038053469,0
"440","8x39",0.380531087261781,0.619468912738219,0
"441","8x40",0.224678885939097,0.775321114060903,0
"442","8x41",0,0.416789599254331,0.583210400745669
"443","8x42",0.209021153997964,0.790978846002036,0
"444","8x43",0.227411855744276,0.525278273730833,0.247309870524891
"445","8x44",0,1,0
"446","8x45",0.105271126660303,0.463351400726985,0.431377472612712
"447","8x46",0.150272926260231,0.849727073739769,0
"448","8x47",0,0.535696102830052,0.464303897169948
"449","8x48",0.163236152693786,0.391785941194305,0.444977906111909
"450","8x49",0.11618364403255,0.503483788709129,0.380332567258321
"451","9x0",1,0,0
"452","9x1",1,0,0
"453","9x2",1,0,0
"454","9x3",1,0,0
"455","9x4",1,0,0
"456","9x5",1,0,0
"457","9x6",1,0,0
"458","9x7",1,0,0
"459","9x8",1,0,0
"460","9x9",1,0,0
"461","9x10",1,0,0
"462","9x11",1,0,0
"463","9x12",1,0,0
"464","9x13",1,0,0
"465","9x14",1,0,0
"466","9x15",1,0,0
"467","9x16",1,0,0
"468","9x17",1,0,0
"469","9x18",1,0,0
"470","9x19",0.841755894480383,0,0.158244105519617
"471","9x20",0.60575353384349,0.203102347490164,0.191144118666346
"472","9x21",0.683293547340288,0.193292865713192,0.123413586946519
"473","9x22",0.872718827253381,0.127281172746619,0
"474","9x23",0.850727687618879,0.149272312381121,0
"475","9x24",0.296113973288168,0.703886026711832,0
"476","9x25",0.448314123657594,0.551685876342406,0
"477","9x26",0.540077137944015,0.459922862055985,0
"478","9x27",0.499398306755542,0.500601693244458,0
"479","9x28",0.170102206638212,0.829897793361788,0
"480","9x29",0.239875495167783,0.631019727559143,0.129104777273075
"481","9x30",0.277196944398421,0.620018069316037,0.102784986285542
"482","9x31",0,0.894077801501436,0.105922198498564
"483","9x32",0,0.867426449419796,0.132573550580204
"484","9x33",0,1,0
"485","9x34",0,1,0
"486","9x35",0,0.731062958183892,0.268937041816108
"487","9x36",0,0.810987623062529,0.18901237693747
"488","9x37",0,0.686487214715053,0.313512785284947
"489","9x38",0,1,0
"490","9x39",0,1,0
"491","9x40",0.293351341696649,0.706648658303351,0
"492","9x41",0,0.824808535973182,0.175191464026818
"493","9x42",0,1,0
"494","9x43",0,0.552970626199582,0.447029373800418
"495","9x44",0.195307898111525,0.804692101888475,0
"496","9x45",0.156446760134696,0.715250096973139,0.128303142892165
"497","9x46",0,0.557341563435297,0.442658436564703
"498","9x47",0,0.845000897743135,0.154999102256865
"499","9x48",0.14300872716821,0.702693760542714,0.154297512289076
"500","9x49",0.196727951086773,0.803272048913227,0
"501","10x0",1,0,0
"502","10x1",1,0,0
"503","10x2",1,0,0
"504","10x3",1,0,0
"505","10x4",1,0,0
"506","10x5",1,0,0
"507","10x6",1,0,0
"508","10x7",1,0,0
"509","10x8",1,0,0
"510","10x9",1,0,0
"511","10x10",1,0,0
"512","10x11",1,0,0
"513","10x12",1,0,0
"514","10x13",1,0,0
"515","10x14",1,0,0
"516","10x15",1,0,0
"517","10x16",1,0,0
"518","10x17",1,0,0
"519","10x18",1,0,0
"520","10x19",1,0,0
"521","10x20",1,0,0
"522","10x21",0.68693982233755,0.31306017766245,0
"523","10x22",0.608239163130439,0.391760836869561,0
"524","10x23",0.445603189478596,0.440039564254512,0.114357246266892
"525","10x24",0.275377546291908,0.724622453708093,0
"526","10x25",0.245618928468457,0.754381071531543,0
"527","10x26",0.280040380170307,0.719959619829693,0
"528","10x27",0.196771930332749,0.803228069667251,0
"529","10x28",0.123761391705756,0.876238608294244,0
"530","10x29",0.147266885899892,0.852733114100108,0
"531","10x30",0,1,0
"532","10x31",0.167408973268653,0.832591026731348,0
"533","10x32",0,1,0
"534","10x33",0.699587865043199,0.300412134956801,0
"535","10x34",0,1,0
"536","10x35",0,1,0
"537","10x36",0.219733682558253,0.780266317441747,0
"538","10x37",0.354986412417812,0.645013587582188,0
"539","10x38",0.120582359579937,0.703868355757606,0.175549284662457
"540","10x39",0,1,0
"541","10x40",0.154461292407256,0.70122241109324,0.144316296499504
"542","10x41",0.23573997317971,0.76426002682029,0
"543","10x42",0.131345969847932,0.649993664934781,0.218660365217287
"544","10x43",0.177253074001457,0.620330973727474,0.202415952271069
"545","10x44",0,0.635740123336772,0.364259876663228
"546","10x45",0,0.818071370984244,0.181928629015756
"547","10x46",0.222898221385509,0.642285243848708,0.134816534765783
"548","10x47",0.156635663666444,0.733863538604892,0.109500797728664
"549","10x48",0,0.702295707308431,0.297704292691569
"550","10x49",0.111973024620183,0.482141696208411,0.405885279171406
"551","11x0",1,0,0
"552","11x1",0.694766843740028,0.305233156259972,0
"553","11x2",1,0,0
"554","11x3",1,0,0
"555","11x4",1,0,0
"556","11x5",1,0,0
"557","11x6",1,0,0
"558","11x7",1,0,0
"559","11x8",1,0,0
"560","11x9",1,0,0
"561","11x10",1,0,0
"562","11x11",1,0,0
"563","11x12",1,0,0
"564","11x13",1,0,0
"565","11x14",1,0,0
"566","11x15",1,0,0
"567","11x16",1,0,0
"568","11x17",1,0,0
"569","11x18",1,0,0
"570","11x19",1,0,0
"571","11x20",0.747054677997238,0.252945322002762,0
"572","11x21",1,0,0
"573","11x22",0.820867924878798,0.179132075121202,0
"574","11x23",0.612463613211713,0.387536386788287,0
"575","11x24",0.289699630980444,0.710300369019556,0
"576","11x25",0.214941484128248,0.785058515871753,0
"577","11x26",0,1,0
"578","11x27",0.154330888338905,0.845669111661095,0
"579","11x28",0.245106548396456,0.754893451603544,0
"580","11x29",0.294913136689563,0.588317360904328,0.116769502406109
"581","11x30",0,0.837771783470752,0.162228216529248
"582","11x31",0.133249833057947,0.866750166942053,0
"583","11x32",0.384400722392828,0.615599277607172,0
"584","11x33",0,1,0
"585","11x34",0,1,0
"586","11x35",0,1,0
"587","11x36",0,1,0
"588","11x37",0.106197722029079,0.790660685500192,0.103141592470729
"589","11x38",0.197812149800683,0.651356309926187,0.15083154027313
"590","11x39",0.246406146478382,0.753593853521618,0
"591","11x40",0,0.769111131865861,0.230888868134139
"592","11x41",0.306239368195648,0.693760631804352,0
"593","11x42",0,0.850459447805075,0.149540552194925
"594","11x43",0.191117607913502,0.602755613080501,0.206126779005998
"595","11x44",0,0.78506233406243,0.21493766593757
"596","11x45",0.355117232721956,0.644882767278044,0
"597","11x46",0,0.580190516445834,0.419809483554166
"598","11x47",0,0.625998710764586,0.374001289235414
"599","11x48",0.16282881611875,0.477147250222278,0.360023933658972
"600","11x49",0.110080472671073,0.443775053230841,0.446144474098086
"601","12x0",0.767303580923102,0.232696419076898,0
"602","12x1",0.843547456197741,0.156452543802259,0
"603","12x2",1,0,0
"604","12x3",1,0,0
"605","12x4",1,0,0
"606","12x5",1,0,0
"607","12x6",1,0,0
"608","12x7",1,0,0
"609","12x8",1,0,0
"610","12x9",1,0,0
"611","12x10",1,0,0
"612","12x11",1,0,0
"613","12x12",1,0,0
"614","12x13",1,0,0
"615","12x14",1,0,0
"616","12x15",1,0,0
"617","12x16",1,0,0
"618","12x17",1,0,0
"619","12x18",1,0,0
"620","12x19",1,0,0
"621","12x20",0.875135052045341,0.124864947954659,0
"622","12x21",0.597489947136171,0.232095380561357,0.170414672302472
"623","12x22",0.554866968376098,0.445133031623902,0
"624","12x23",0.567050865428399,0.432949134571601,0
"625","12x24",0.144905842016603,0.855094157983397,0
"626","12x25",0,1,0
"627","12x26",0.259000899251133,0.740999100748867,0
"628","12x27",0.232206906670716,0.767793093329284,0
"629","12x28",0,1,0
"630","12x29",0.103589865660325,0.896410134339675,0
"631","12x30",0,1,0
"632","12x31",0,1,0
"633","12x32",0.163195386468609,0.836804613531391,0
"634","12x33",0.104973599200526,0.895026400799474,0
"635","12x34",0,0.856213054800033,0.143786945199967
"636","12x35",0,0.628062173601869,0.371937826398131
"637","12x36",0,1,0
"638","12x37",0.307556610268805,0.692443389731195,0
"639","12x38",0.1326984208533,0.761601228304164,0.105700350842536
"640","12x39",0,1,0
"641","12x40",0.13927914829046,0.63971391600874,0.2210069357008
"642","12x41",0.0904417529278621,0.909558247072138,0
"643","12x42",0,0.65195325717427,0.34804674282573
"644","12x43",0.332176368808597,0.465587884418377,0.202235746773026
"645","12x44",0,0.600542219465923,0.399457780534077
"646","12x45",0.191218769063083,0.580961217583849,0.227820013353069
"647","12x46",0,0.371828541463469,0.628171458536531
"648","12x47",0,0.731991640851201,0.268008359148799
