,Cancer,Ductal,Stroma
12x49,2,2,5
13x0,7,1,1
13x1,9,0,0
13x2,10,0,0
13x3,10,0,0
13x4,10,0,0
13x5,10,0,0
13x6,10,0,0
13x7,10,0,0
13x8,10,0,0
13x9,10,0,0
13x10,10,0,0
13x11,10,0,0
13x12,10,0,0
13x13,10,0,0
13x14,10,0,0
13x15,10,0,0
13x16,10,0,0
13x17,10,0,0
13x18,10,0,0
13x19,7,0,2
13x20,7,0,2
13x21,5,0,3
13x22,2,1,5
13x23,4,0,5
13x24,2,1,5
13x25,2,1,5
13x26,1,0,7
13x27,0,0,10
13x28,0,0,10
13x29,0,0,10
13x30,0,0,10
13x31,0,0,10
13x32,0,0,10
13x33,0,0,10
13x34,1,0,7
13x35,1,1,7
13x36,1,1,6
13x37,0,0,8
13x38,1,1,7
13x39,2,1,6
13x40,1,2,6
13x41,2,2,5
13x42,2,2,5
13x43,3,1,5
13x44,2,2,4
13x45,2,2,5
13x46,2,2,5
13x47,1,3,4
13x48,1,3,4
13x49,1,2,5
14x0,6,1,1
14x1,6,1,1
14x2,10,0,0
14x3,10,0,0
14x4,10,0,0
14x5,10,0,0
14x6,10,0,0
14x7,10,0,0
14x8,10,0,0
14x9,10,0,0
14x10,10,0,0
14x11,10,0,0
14x12,10,0,0
14x13,10,0,0
14x14,10,0,0
14x15,10,0,0
14x16,10,0,0
14x17,10,0,0
14x18,10,0,0
14x19,7,0,1
14x20,6,0,2
14x21,4,0,4
14x22,2,2,5
14x23,2,0,6
14x24,1,1,7
14x25,0,0,10
14x26,0,0,10
14x27,0,0,10
14x28,0,0,10
14x29,0,0,10
14x30,0,0,10
14x31,0,0,10
14x32,0,0,10
14x33,0,0,10
14x34,0,0,10
14x35,0,0,10
14x36,1,0,8
14x37,1,0,8
14x38,0,2,7
14x39,1,0,7
14x40,1,1,7
14x41,2,2,5
14x42,1,2,5
14x43,2,2,5
14x44,2,2,5
14x45,2,1,5
14x46,2,1,5
14x47,2,2,5
14x48,2,2,4
14x49,1,2,5
15x0,7,1,0
15x1,7,1,1
15x2,8,0,1
15x3,10,0,0
15x4,10,0,0
15x5,10,0,0
15x6,10,0,0
15x7,10,0,0
15x8,10,0,0
15x9,10,0,0
15x10,10,0,0
15x11,10,0,0
15x12,10,0,0
15x13,10,0,0
15x14,10,0,0
15x15,10,0,0
15x16,10,0,0
15x17,10,0,0
15x18,6,2,1
15x19,6,1,2
15x20,5,0,3
15x21,3,1,4
15x22,3,0,6
15x23,2,0,7
15x24,0,0,10
15x25,0,0,10
15x26,0,0,10
15x27,0,0,10
15x28,0,0,10
15x29,0,0,10
15x30,0,0,10
15x31,0,0,10
15x32,0,0,10
15x33,0,0,10
15x34,0,0,10
15x35,0,0,10
15x36,0,0,10
15x37,0,0,9
15x38,0,0,8
15x39,1,1,7
15x40,1,1,7
15x41,1,2,6
15x42,2,1,6
15x43,2,1,5
15x44,1,3,5
15x45,1,2,6
15x46,1,2,5
15x47,2,2,5
15x48,1,2,5
15x49,2,2,5
16x0,7,0,1
16x1,7,0,1
16x2,8,0,1
16x3,6,1,1
16x4,10,0,0
16x5,10,0,0
16x6,10,0,0
16x7,10,0,0
16x8,10,0,0
16x9,10,0,0
16x10,10,0,0
16x11,10,0,0
16x12,10,0,0
16x13,10,0,0
16x14,10,0,0
16x15,10,0,0
16x16,10,0,0
16x17,6,1,2
16x18,6,1,2
16x19,5,0,3
16x20,4,0,4
16x21,3,0,6
16x22,2,1,6
16x23,1,0,8
16x24,0,0,10
16x25,0,0,10
16x26,0,0,10
16x27,0,0,10
16x28,0,0,10
16x29,0,0,10
16x30,0,0,10
16x31,0,0,10
16x32,0,0,10
16x33,0,0,10
16x34,0,0,10
16x35,0,0,10
16x36,0,0,10
16x37,1,0,7
16x38,0,2,7
16x39,1,0,7
16x40,1,2,6
16x41,1,1,7
16x42,1,2,5
16x43,1,1,6
16x44,1,1,6
16x45,2,1,5
16x46,2,2,4
16x47,1,2,5
16x48,1,2,5
16x49,2,2,4
17x0,7,0,1
17x1,6,1,1
17x2,7,1,1
17x3,8,0,0
17x4,7,0,1
17x5,10,0,0
17x6,10,0,0
17x7,10,0,0
17x8,10,0,0
17x9,10,0,0
17x10,10,0,0
17x11,10,0,0
17x12,10,0,0
17x13,10,0,0
17x14,10,0,0
17x15,10,0,0
17x16,6,1,1
17x17,7,0,2
17x18,5,2,2
17x19,5,0,3
17x20,4,0,5
17x21,2,2,5
17x22,2,1,6
17x23,0,0,10
17x24,0,0,10
17x25,0,0,10
17x26,0,0,10
17x27,0,0,10
17x28,0,0,10
17x29,0,0,10
17x30,0,0,10
17x31,0,0,10
17x32,0,0,10
17x33,0,0,10
17x34,0,0,10
17x35,0,0,10
17x36,0,0,10
17x37,0,0,10
17x38,1,1,7
17x39,1,0,7
17x40,1,1,7
17x41,1,2,6
17x42,1,1,6
17x43,2,2,4
17x44,1,1,6
17x45,2,2,4
17x46,1,2,6
17x47,2,2,5
17x48,2,2,4
17x49,2,2,4
18x0,6,1,2
18x1,6,0,2
18x2,6,0,2
18x3,6,1,2
18x4,8,0,0
18x5,9,0,0
18x6,10,0,0
18x7,10,0,0
18x8,10,0,0
18x9,10,0,0
18x10,10,0,0
18x11,10,0,0
18x12,10,0,0
18x13,10,0,0
18x14,10,0,0
18x15,7,1,0
18x16,7,1,1
18x17,7,0,2
18x18,4,2,2
18x19,5,0,4
18x20,3,0,5
18x21,3,0,6
18x22,2,1,6
18x23,0,0,10
18x24,0,0,10
18x25,0,0,10
18x26,0,0,10
18x27,0,0,10
18x28,0,0,10
18x29,0,0,10
18x30,0,0,10
18x31,0,0,10
18x32,0,0,10
18x33,0,0,10
18x34,0,0,10
18x35,0,0,10
18x36,0,0,10
18x37,0,0,10
18x38,0,1,8
18x39,1,1,7
18x40,0,1,7
18x41,0,1,7
18x42,1,2,5
18x43,1,1,7
18x44,2,1,6
18x45,1,3,4
18x46,1,3,4
18x47,1,3,4
18x48,2,3,4
18x49,1,3,5
19x0,6,1,1
19x1,6,1,1
19x2,6,1,1
19x3,7,1,0
19x4,6,1,1
19x5,7,1,0
19x6,7,1,1
19x7,7,1,1
19x8,8,0,1
19x9,6,1,1
19x10,10,0,0
19x11,7,1,0
19x12,8,0,0
19x13,7,1,1
19x14,6,1,2
19x15,7,0,1
19x16,5,1,2
19x17,5,1,2
19x18,4,1,3
19x19,4,1,4
19x20,3,0,5
19x21,2,1,6
19x22,1,1,7
19x23,0,0,10
19x24,0,0,10
19x25,0,0,10
19x26,0,0,10
19x27,0,0,10
19x28,0,0,10
19x29,0,0,10
19x30,0,0,10
19x31,0,0,10
19x32,0,0,10
19x33,0,0,10
19x34,0,0,10
19x35,0,0,10
19x36,0,0,10
19x37,0,0,10
19x38,1,1,7
19x39,1,1,7
19x40,1,1,6
19x41,1,2,6
19x42,0,2,6
19x43,1,3,5
19x44,1,1,6
19x45,1,2,5
19x46,1,2,5
19x47,2,2,4
19x48,2,2,4
19x49,3,2,4
20x0,6,2,1
20x1,6,1,2
20x2,5,2,2
20x3,6,2,1
20x4,8,0,1
20x5,7,1,0
20x6,8,0,0
20x7,7,1,0
20x8,7,1,1
20x9,6,1,2
20x10,8,0,1
20x11,7,1,0
20x12,6,1,2
20x13,6,1,1
20x14,6,0,2
20x15,5,1,2
20x16,5,1,3
20x17,4,0,4
20x18,4,1,4
20x19,4,0,4
20x20,1,1,6
20x21,1,1,7
20x22,0,0,10
20x23,0,0,10
20x24,0,0,10
20x25,0,0,10
20x26,0,0,10
20x27,0,0,10
20x28,0,0,10
20x29,0,0,10
20x30,0,0,10
20x31,0,0,10
20x32,0,0,10
20x33,0,0,10
20x34,0,0,10
20x35,0,0,10
20x36,0,0,10
20x37,0,0,10
20x38,0,0,10
20x39,1,1,7
20x40,1,0,7
20x41,1,2,6
20x42,2,2,5
20x43,1,1,7
20x44,1,3,4
20x45,1,2,5
20x46,2,2,5
20x47,1,2,5
20x48,2,3,4
20x49,1,3,4
21x0,5,2,2
21x1,5,1,3
21x2,6,1,2
21x3,6,1,1
21x4,6,1,2
21x5,7,1,1
21x6,7,0,1
21x7,7,1,1
21x8,6,1,1
21x9,6,0,2
21x10,5,2,2
21x11,6,0,2
21x12,5,1,2
21x13,6,1,2
21x14,5,1,2
21x15,4,2,2
21x16,4,2,3
21x17,3,2,3
21x18,3,2,4
21x19,3,0,5
21x20,2,2,5
21x21,1,0,7
21x22,2,0,7
21x23,0,0,10
21x24,0,0,10
21x25,0,0,10
21x26,0,0,10
21x27,0,0,10
21x28,0,0,10
21x29,0,0,10
21x30,0,0,10
21x31,0,0,10
21x32,0,0,10
21x33,0,0,10
21x34,0,0,10
21x35,0,0,10
21x36,0,0,10
21x37,0,0,10
21x38,0,1,8
21x39,0,1,7
21x40,2,1,6
21x41,1,1,6
21x42,1,1,7
21x43,2,1,5
21x44,2,2,5
21x45,2,2,4
21x46,1,3,4
21x47,1,4,4
21x48,1,3,5
