"","Cancer","Ductal","Stroma","coordX","coordY"
"5x20",0.404659974545689,0.288980181933329,0.306359843520982,5,20
"5x21",0.352864283898237,0.360218849414716,0.286916866687047,5,21
"5x22",0.344407523232129,0.237293821353315,0.418298655414555,5,22
"5x23",0.329488932030991,0.241686570348884,0.428824497620125,5,23
"5x24",0.242223608668032,0.314307825532554,0.443468565799414,5,24
"5x25",0.294260930658805,0.203580975386958,0.502158093954237,5,25
"5x26",0.278272522431404,0.248908817154977,0.472818660413619,5,26
"5x27",0.278956992989202,0.301940978272652,0.419102028738146,5,27
"5x28",0.257959719909611,0.146500939754335,0.595539340336054,5,28
"5x29",0.27369160431242,0.188226704812696,0.538081690874883,5,29
"5x30",0.303509581409896,0.231643500204986,0.464846918385118,5,30
"5x31",0.246750925003168,0.159259298476581,0.593989776520251,5,31
"5x32",0.283562258668141,0.309567958744359,0.4068697825875,5,32
"5x33",0.27225474356925,0.244186558760958,0.483558697669791,5,33
"5x34",0.19522858945612,0.236428637447071,0.568342773096809,5,34
"5x35",0.201853346951294,0.226732347003278,0.571414306045428,5,35
"5x36",0.250448546378782,0.276368056321357,0.473183397299861,5,36
"5x37",0.196001850036131,0.198391278207031,0.605606871756838,5,37
"5x38",0.284070052336532,0.213505008397712,0.502424939265756,5,38
"5x39",0.252065464525357,0.258607900411675,0.489326635062968,5,39
"5x40",0.208842878672634,0.238912820146034,0.552244301181331,5,40
"5x41",0.231528719845987,0.219785646667709,0.548685633486304,5,41
"5x42",0.203211269711277,0.174788173427132,0.622000556861591,5,42
"5x43",0.240947876643294,0.166791044571893,0.592261078784813,5,43
"5x44",0.230158665231182,0.268977188905077,0.500864145863742,5,44
"5x45",0.270049740059701,0.28427011450104,0.445680145439259,5,45
"5x46",0.268154399217061,0.308450653799567,0.423394946983372,5,46
"5x47",0.287581502778566,0.203153670837977,0.509264826383457,5,47
"5x48",0.251427706847003,0.2504793698991,0.498092923253897,5,48
"5x49",0.345616896276583,0.280764635347955,0.373618468375462,5,49
"6x0",0.402221792950181,0.339699866404988,0.258078340644831,6,0
"6x1",0.424250977419721,0.294189169250033,0.281559853330246,6,1
"6x2",0.485458359723585,0.341172823368552,0.173368816907863,6,2
"6x3",0.512375324697596,0.298792468653414,0.18883220664899,6,3
"6x4",0.494429885699059,0.322855923474874,0.182714190826067,6,4
"6x5",0.523411210780274,0.310723352738421,0.165865436481305,6,5
"6x6",0.390301997085668,0.258992938248381,0.350705064665951,6,6
"6x7",0.246837922265819,0.276451477425732,0.476710600308449,6,7
"6x8",0.447943176757986,0.389345473254333,0.162711349987681,6,8
"6x9",0.465294905593912,0.36073983733403,0.173965257072059,6,9
