"","Ductal","Cancer","Stroma","coordX","coordY"
"9x22",0.11547647613406,0.589815474170044,0.294708049695896,9,22
"9x23",0.0635182165788318,0.592910624574928,0.34357115884624,9,23
"9x24",0.116962204201668,0.286222623030278,0.596815172768054,9,24
"9x25",0.121555536411922,0.335001330806166,0.543443132781911,9,25
"9x26",0.164470073329875,0.381817434165644,0.453712492504481,9,26
"9x27",0.0859401799499996,0.409295782796699,0.504764037253302,9,27
"9x28",0.0804918900062405,0.21475610766503,0.70475200232873,9,28
"9x29",0.219217571369937,0.281612111746709,0.499170316883354,9,29
"9x30",0.182722250761284,0.304212404587514,0.513065344651202,9,30
"9x31",0.0914382571163156,0.161930259511341,0.746631483372343,9,31
"9x32",0.182828379486282,0.134903782634579,0.682267837879139,9,32
"9x33",0.0705075618797236,0.214045532985893,0.715446905134383,9,33
"9x34",0.0761022359690108,0.183940932230993,0.739956831799996,9,34
"9x35",0.222972885051005,0.150344437303726,0.626682677645269,9,35
"9x36",0.16893143414523,0.188502590247537,0.642565975607233,9,36
"9x37",0.213614677004333,0.237660898868067,0.548724424127599,9,37
"9x38",0.0975436815438177,0.10340198929256,0.799054329163622,9,38
"9x39",0.12784321673925,0.12892570859408,0.74323107466667,9,39
"9x40",0.150315589300925,0.277423156732085,0.57226125396699,9,40
"9x41",0.175180277051773,0.208753869960167,0.61606585298806,9,41
"9x42",0.0997121177005042,0.121417357201365,0.778870525098131,9,42
"9x43",0.301815194735031,0.191952225070809,0.50623258019416,9,43
"9x44",0.159308832049342,0.227926313303769,0.612764854646889,9,44
"9x45",0.152850378553545,0.189445844213595,0.657703777232859,9,45
"9x46",0.28343153629354,0.18974382150762,0.526824642198839,9,46
"9x47",0.196293151645006,0.158612762304284,0.64509408605071,9,47
"9x48",0.184117198894533,0.163643310621808,0.652239490483659,9,48
"9x49",0.130654918544264,0.219657226026514,0.649687855429222,9,49
"10x0",0.177739607970255,0.635446413893133,0.186813978136612,10,0
"10x1",0.184120510195493,0.715589504328,0.100289985476508,10,1
"10x2",0.17241424946371,0.660446315815528,0.167139434720762,10,2
"10x3",0.170827520006303,0.705506365264125,0.123666114729572,10,3
"10x4",0.156932182612524,0.682865365153509,0.160202452233967,10,4
"10x5",0.176042061646189,0.713424128009457,0.110533810344353,10,5
"10x6",0.203708402384935,0.695501524189049,0.100790073426016,10,6
"10x7",0.20616966259046,0.680403236421385,0.113427100988155,10,7
"10x8",0.162199575327282,0.708121116345842,0.129679308326876,10,8
"10x9",0.180353376505784,0.679026505443372,0.140620118050844,10,9
"10x10",0.123335118995765,0.675374159900344,0.201290721103891,10,10
"10x11",0.168494649378526,0.643087218223388,0.188418132398086,10,11
"10x12",0.14505658826817,0.766754360885646,0.0881890508461846,10,12
"10x13",0.170376797606235,0.693248891341612,0.136374311052153,10,13
"10x14",0.138110808936719,0.725323931805213,0.136565259258068,10,14
"10x15",0.157126102412566,0.727847253053648,0.115026644533787,10,15
"10x16",0.137621129989854,0.757326409957281,0.105052460052865,10,16
"10x17",0.161171203247974,0.698345629942472,0.140483166809554,10,17
"10x18",0.128211689540776,0.743874208588709,0.127914101870515,10,18
"10x19",0.123876139116811,0.744101485166843,0.132022375716346,10,19
"10x20",0.145859987956807,0.557297580157826,0.296842431885367,10,20
"10x21",0.14738373854684,0.505954403538773,0.346661857914387,10,21
"10x22",0.0999698573812167,0.411190322376258,0.488839820242525,10,22
"10x23",0.149276939569901,0.351764774116434,0.498958286313665,10,23
"10x24",0.107107639926253,0.301587516096714,0.591304843977034,10,24
"10x25",0.152148752944749,0.229650422510151,0.618200824545099,10,25
"10x26",0.074100396219284,0.255231522571664,0.670668081209052,10,26
"10x27",0.0567934068859987,0.264977657638225,0.678228935475776,10,27
"10x28",0.0644753323388061,0.231863279889581,0.703661387771613,10,28
"10x29",0.0985214883483537,0.178841381730733,0.722637129920914,10,29
"10x30",0.0918106714864353,0.0968908653365381,0.811298463177027,10,30
"10x31",0.132059425735951,0.199463412093062,0.668477162170987,10,31
"10x32",0.12811803069397,0.107732325239479,0.764149644066551,10,32
"10x33",0.125154106901106,0.470918808369982,0.403927084728912,10,33
"10x34",0.0532107224369212,0.187804081640657,0.758985195922421,10,34
"10x35",0.0736377410028906,0.144048976813318,0.782313282183792,10,35
"10x36",0.109834229708828,0.257263391163383,0.632902379127789,10,36
"10x37",0.168077275183411,0.341515872991248,0.490406851825341,10,37
"10x38",0.183938809402276,0.181471164330108,0.634590026267615,10,38
"10x39",0.151264012201371,0.163083160026834,0.685652827771795,10,39
"10x40",0.194750948852942,0.20422520029456,0.601023850852498,10,40
"10x41",0.109993003377448,0.224522343890347,0.665484652732206,10,41
"10x42",0.214017492659207,0.21288522070848,0.573097286632313,10,42
"10x43",0.216604884689976,0.259699822794771,0.523695292515253,10,43
"10x44",0.319418775790255,0.170589158297475,0.50999206591227,10,44
"10x45",0.195169007148355,0.158518968671967,0.646312024179678,10,45
"10x46",0.207918187326237,0.276979456703029,0.515102355970734,10,46
"10x47",0.15307640954877,0.209979565246017,0.636944025205213,10,47
"10x48",0.247370648403501,0.14325855618358,0.609370795412919,10,48
"10x49",0.281920496333319,0.212104829660331,0.50597467400635,10,49
"11x0",0.207969395694167,0.563726417919649,0.228304186386184,11,0
"11x1",0.145143948964042,0.552711174253847,0.302144876782112,11,1
"11x2",0.11813816852794,0.739564183780407,0.142297647691653,11,2
"11x3",0.0876212494600097,0.75853526787644,0.153843482663551,11,3
"11x4",0.14229137390571,0.750954533870545,0.106754092223745,11,4
"11x5",0.158228437006429,0.708978858160998,0.132792704832574,11,5
"11x6",0.144755275762534,0.748267181936638,0.106977542300828,11,6
"11x7",0.172788755657737,0.668957580873253,0.15825366346901,11,7
"11x8",0.16414425204917,0.711785716125621,0.124070031825209,11,8
"11x9",0.175450468114102,0.726101420215259,0.0984481116706391,11,9
"11x10",0.133517405076383,0.754167293547904,0.112315301375713,11,10
"11x11",0.186446779233706,0.691995769386014,0.12155745138028,11,11
"11x12",0.188889833620999,0.690323955871978,0.120786210507023,11,12
"11x13",0.170414611634526,0.697404887588869,0.132180500776605,11,13
"11x14",0.120822625344044,0.708646818973671,0.170530555682285,11,14
"11x15",0.161289410967618,0.692817793398861,0.145892795633521,11,15
"11x16",0.130072577272599,0.703824746946535,0.166102675780866,11,16
"11x17",0.153350871545609,0.663826550510089,0.182822577944302,11,17
"11x18",0.102826277706241,0.743723036957834,0.153450685335925,11,18
"11x19",0.132602619920902,0.590477021482501,0.276920358596597,11,19
"11x20",0.0788367401556787,0.477953734128431,0.44320952571589,11,20
"11x21",0.144030319590957,0.595866700385766,0.260102980023277,11,21
"11x22",0.16487500729195,0.549826820420521,0.285298172287529,11,22
"11x23",0.0761529903115482,0.458664863321783,0.465182146366669,11,23
"11x24",0.0709215376406837,0.2938682735875,0.635210188771817,11,24
"11x25",0.115054410870666,0.293171142233817,0.591774446895518,11,25
"11x26",0.0456697591891721,0.213313142166205,0.741017098644623,11,26
"11x27",0.0959137264379173,0.181389967611831,0.722696305950251,11,27
"11x28",0.0916593090273809,0.304269594080565,0.604071096892054,11,28
"11x29",0.168356725930148,0.231065605523965,0.600577668545887,11,29
"11x30",0.14857289841268,0.115271779783541,0.736155321803779,11,30
"11x31",0.0995247424141033,0.185238803271882,0.715236454314014,11,31
"11x32",0.136436920328316,0.30511100118726,0.558452078484424,11,32
"11x33",0.084264466698947,0.149498436797421,0.766237096503632,11,33
"11x34",0.0645446060980657,0.077500049132001,0.857955344769933,11,34
"11x35",0.130970371838496,0.0934733365711276,0.775556291590377,11,35
"11x36",0.0936222445802161,0.181208924620071,0.725168830799713,11,36
"11x37",0.182614912662731,0.167387137524515,0.649997949812753,11,37
"11x38",0.190207057056829,0.216317518439102,0.593475424504069,11,38
"11x39",0.152021343436208,0.236811996248368,0.611166660315423,11,39
"11x40",0.233667150447382,0.081480552639153,0.684852296913465,11,40
"11x41",0.183404880300409,0.264669526535392,0.551925593164199,11,41
"11x42",0.158579739227984,0.157984044568571,0.683436216203444,11,42
"11x43",0.204392912519373,0.253731450929201,0.541875636551426,11,43
"11x44",0.183408932579516,0.206322378051823,0.610268689368661,11,44
"11x45",0.123282934904152,0.298389280411163,0.578327784684684,11,45
"11x46",0.3323935686148,0.125356887249981,0.542249544135218,11,46
"11x47",0.248931777573128,0.241794069883082,0.50927415254379,11,47
"11x48",0.270979577190103,0.232627034310787,0.49639338849911,11,48
"11x49",0.30944848278598,0.200906341976908,0.489645175237112,11,49
"12x0",0.153744984218199,0.617852315968289,0.228402699813512,12,0
"12x1",0.19591923610598,0.620194947161531,0.183885816732489,12,1
"12x2",0.180555062608374,0.709204109762447,0.110240827629179,12,2
"12x3",0.147215098516972,0.730364430138341,0.122420471344687,12,3
"12x4",0.131450137730564,0.736206157944921,0.132343704324515,12,4
"12x5",0.128759569372339,0.721620970341642,0.149619460286019,12,5
"12x6",0.25536712105565,0.651076242958722,0.0935566359856279,12,6
"12x7",0.0696976662285004,0.261555307623765,0.668747026147734,12,7
