"","E","M","S"
"61x65",0.000542804532609817,0.642855084833571,0.18414382876754
"20x48",0.000775435046628866,0.675693130414935,0.244948061883009
"77x57",0.000379963172845772,0.180207719787941,0.747553983797775
"74x44",0.00470477007431282,0.813116313159729,0.000379963172849839
"45x65",0.00451444514943381,0.8958550725363,0.000379963172836293
"40x34",1.12006955522722,0.000130327368286096,0.116842070225909
"49x35",0.00026597422099204,0.229737568704712,0.831361943288748
"41x55",0.00854782482773624,0.990851162733853,0.000379963172841032
"36x36",0.0553653092380369,0.172675688391098,0.926498137911012
"62x44",0.00993166793703863,1.01402798197002,0.0747295163068059
"35x61",0.00484988406994626,0.881595643121492,0.000379963172836294
"84x26",0.002754531290189,0.85414585525841,0.000265974220985406
"1x61",0.000379963172845772,0.447580103112741,0.508720293226164
"35x37",0.081260198724956,0.000542804532636811,1.01230844810252
"36x50",0.000379963172766188,0.907356355593884,0.0557733260897553
"72x44",0.00805785775398709,0.886466477965278,0.000379963172841376
"34x28",0.90475431945585,0.000265974220992037,0.656219614956387
"27x21",0.118609707059711,0.000186181954694394,1.45337149966153
"40x58",0.000265974220961672,0.825000540453177,0.0949585976337822
"12x68",0.00640235569933351,0.879162010904535,0.0383507479453645
"91x31",0.0069119199106544,0.859676759110313,0.000265974220985405
"24x38",0.00026597422099204,0.0235948289202232,1.0009706156066
"19x69",0.000265974220988723,0.987951382416469,0.00026597422099204
"57x35",0.000542804532677157,0.989093210664797,0.044632425662832
"25x53",0.00412154269819183,0.94533237692583,0.0166713602943682
"93x29",0.00775411479348845,0.783791230921436,0.000379963172854675
"42x60",0.00422261155763244,0.883349359950726,0.000265974220985345
"25x31",0.41735775535862,0.000265974220991945,1.02601979625943
"63x27",0.00466162926206117,0.926159222443061,0.0258180974339313
"74x42",0.00752139468929142,0.968993732191803,0.000379963172841034
"66x34",0.00806482751214323,0.945629809228208,0.000379963172845772
"91x51",0.000775435046622478,0.560289842975732,0.267604180732436
"70x58",0.000379963172840937,0.206810738985841,0.635833774687945
"69x37",0.00918424963552596,1.04736484702273,0.000379963172838892
"38x34",0.879666065031476,0.000265974220992037,0.505505723344961
"67x53",0.000542804532725153,0.69342933851662,0.109916738928798
"68x26",0.000265974220991871,0.898415916814718,0.115001473296948
"4x62",0.000542804532636817,0.929180618271113,0.112855276360034
"38x62",0.00432354147014268,0.841440448190655,0.000379963172840965
"31x69",0.000624598773550196,0.85470990626509,0.0055753060163106
"93x53",0.000542804532636814,0.689843101010567,0.479089443069491
"69x35",0.000265974220990137,1.03371352898173,0.00026597422099204
"59x63",0.000379963172829288,0.795428788706945,0.0286974085799446
"66x30",0.0195195807310093,0.96230181134371,0.000542804532636821
"62x52",0.000379963172878904,0.904705521896566,0.0223781690548331
"82x36",0.00189605896637169,0.919651995456273,0.00037996317283629
"40x64",0.000186181954689196,0.853358661418393,0.0164358673821039
"68x62",0.000379963172845772,0.000379963172845782,1.23506803901968
"75x63",0.000379963172845778,0.000379963172845775,1.08694482581026
"26x40",0.0145546359686868,0.565411435406256,0.405485679140124
"30x16",0.000248584698224483,0.000290541957628767,1.40601716651562
"26x50",0.00928733379216076,1.01294630599805,0.00187173248820691
"78x60",0.00054280453263682,0.101359540324412,1.04125898828276
"23x51",0.000542804532629989,0.873552510607394,0.114758035880639
"39x43",0.000379963172845773,0.177093001985587,0.74976434828264
"50x62",0.00277740410074595,0.91536825765763,0.000265974220985407
"7x55",0.00915055591368864,0.979502991901191,0.0717382913028778
"59x29",0.000379963172845467,0.99571201655779,0.0834948219186028
"68x24",0.0215294828550706,0.953152615020608,0.000542804532636817
"12x60",0.0266554731353091,0.715075981588488,0.160515044457997
"64x60",0.000542804532636813,0.335264421853682,0.483256377478966
"27x61",0.0209996021524136,0.977644505284995,0.000542804532630049
"81x41",0.00054280453263681,0.930232427840091,0.0255476709122886
"26x56",0.000186181954717429,0.876192165581613,0.000186181954689782
"18x60",0.00585418424664488,1.02379794538018,0.000542804532634156
"68x48",0.021907120506701,0.719789217352682,0.111626657741777
"70x32",0.00691253388734244,1.05662943952087,0.000265974220989172
"6x24",0.00196799514108349,0.000379963172845796,1.28239523598731
"21x57",0.000379963172832601,0.935433546874533,0.0291488518388349
"23x71",0.000542804532636817,0.931870525700717,0.114028623991299
"62x32",0.00423752710880686,0.899242313349318,0.00037996317282807
"72x14",0.000542804532636817,1.10095136890017,0.132341669333663
"40x62",0.00195649579548674,0.870387098041917,0.0002659742209854
"58x54",0.000186181954692864,0.808233378682729,0.000186181954699736
"53x47",0.00894922120537766,0.757940050905374,0.000379963172836292
"16x32",0.111990789454385,0.000775435046621581,0.518461976724748
"29x71",0.000542804532647605,0.896850388878507,0.0560991351423943
"76x50",0.000379963172845773,0.646321053416514,0.30552595701306
"70x54",0.000775435046636315,0.455634463407943,0.426176423799305
"101x61",0.386504265646622,0.00110776435232005,0.496465317492272
"77x21",0.000542804532640201,0.56852998453446,0.265613719930066
"62x40",0.000542804532636816,1.00368337023896,0.0784370167548509
"28x64",0.000265974220993739,0.824191815923797,0.0671093893664997
"35x49",0.000379963172826441,0.873922046543557,0.116952361431
"75x53",0.000775435046630318,0.542557976715588,0.431922133798693
"53x29",0.00160205605119222,0.743863693198495,0.170750296715774
"88x50",0.000542804532636819,0.835283199852908,0.13060233776443
"13x51",0.000379963172845755,0.000438899236171694,0.928206852258087
"55x49",0.00244060153402245,0.796423275018553,0.000542804532630046
"26x48",0.000542804532636819,0.742952663353617,0.17440073309724
"81x17",0.000542804532641259,0.995538791298669,0.0260529340357959
"89x37",0.0106054650421024,0.884669142226864,0.000379963172849249
"56x54",0.000186181954705713,0.816719808268654,0.000186181954689785
"84x38",0.00480818074573358,0.95673380902202,0.00026597422098872
"30x44",0.000542804532625346,0.7633210545665,0.264518611084503
"79x43",0.00664023846173872,0.924275119580937,0.000379963172836293
"11x53",0.000265974220992041,0.076979376309422,0.894189857616609
"88x42",0.000265974220961271,0.883053100135073,0.0136410749294002
"19x65",0.00992576053156032,0.843494742053568,0.0118531441132814
"88x46",0.000542804532567952,0.8318740905909,0.0250544514605729
"51x39",0.119608801360071,0.585065846727377,0.119876133329919
"46x56",0.00230897313083739,0.902681598265227,0.000186181954692107
"83x23",0.000379963172845775,0.241029796789243,0.80524772757483
"70x42",0.000186181954687612,0.917282228325278,0.000186181954692107
"89x55",0.000379963172845768,0.000379963172845959,1.36771081296245
"58x48",0.000379963172815919,0.804208469231512,0.0348761110047125
"2x20",0.124353510465015,0.000476046998858364,1.02016077682387
"21x67",0.000542804532568052,0.804434704857785,0.0464648968673687
"9x25",0.14373661765602,0.0901974237131168,0.858257129093092
"3x51",0.000542804532636818,0.90187039497048,0.151877789374072
"45x31",0.224306319041245,0.000714616387306806,0.864748258473728
"9x27",0.0227922398349055,0.00026597422099203,1.20593679373963
"78x22",0.00037996317284577,0.0422605432140389,0.85146709873
"15x63",0.000379963172893045,0.830585264560398,0.0145101341289618
"83x61",0.000379963172845771,0.000379963172845717,1.07066646049526
"33x67",0.000265974220987367,0.938941187197303,0.000265974220992037
"77x59",0.000379963172845768,0.32633750407135,0.823737116228826
"21x71",0.000186181954699485,1.06382957168535,0.000186181954694428
"18x54",0.000542804532660561,0.929263481038011,0.0312519967025503
"37x19",0.138133909146545,0.000200152525374621,1.27942252618197
"87x77",0.00054280453263681,0.373733177681936,0.4984187513579
"60x36",0.0106392915266723,1.00781717644877,0.000265974220987069
"50x56",0.00965147598400314,0.746564297315523,0.00936314605188128
"45x39",0.000379963172845769,0.000379963172845764,1.28099808077787
"28x46",0.000379963172845772,0.62593934337738,0.246836251532272
"47x51",0.00238624041168761,0.864954035451823,0.000265974220984728
"34x66",0.000379963172782844,0.888660207649472,0.0172895727038186
"93x39",0.000265974221002713,1.00793951572848,0.000265974220992039
"25x43",0.000379963172845772,0.294952694473338,0.565681280706442
"55x45",0.000379963172845772,0.518827461281746,0.362050630103461
"57x61",0.000542804532509275,0.762434337178888,0.013867486038732
"66x50",0.000775435046614351,0.621054595158617,0.242810005524451
"80x38",0.0044233208792639,0.917212382103776,0.00037996317286105
"73x51",0.000542804532636817,0.514069690502039,0.485497955332589
"84x50",0.00689081381705097,0.929388293338878,0.000379963172848141
"87x41",0.000186181954678829,0.985206451734653,0.000186181954692105
"64x44",0.000993850546953638,0.904914554270872,0.0589885773190772
"66x54",0.000379963172814958,0.833757822818402,0.00231302984307947
"0x44",0.000379963172845771,0.409040298655102,0.645951659095941
"94x60",0.000299557708993633,0.000265974220991962,1.45178827111262
"18x32",0.000379963172845769,0.000379963172845795,0.757462131828086
"40x32",1.125637930594,0.101614780956964,0.0822569498655397
"44x62",0.00133710141205568,0.866653444989174,0.00245000366004688
"7x57",0.000542804532637661,0.00054280453263682,0.745038334343685
"92x40",0.00018618195468033,0.958797327592738,0.0001861819546921
"20x60",0.0122743412456236,0.897515272951291,0.000265974220985405
"51x45",0.00054280453265037,0.856312583053111,0.0559872891125339
"24x28",0.162567890826969,0.000186181954694366,1.22215320665446
"54x56",0.00560874370689351,0.793080495994802,0.000265974220985405
"21x35",0.0353373582524599,0.000130327368286087,1.8057719348093
"31x25",0.426484305154249,0.000775435046624028,0.545516284998692
"23x33",0.254435606453615,0.00037996317284576,0.879656104004296
"68x18",0.000379963172845768,0.000379963172845802,1.12448278485864
"52x30",0.000542804532636816,0.623405714680084,0.538159635212021
"53x43",0.0549181184402834,0.714077164329165,0.223872442880233
"71x57",0.000379963172845775,0.055517385391332,0.957341156927561
"67x59",0.000775435046630328,0.489660686108597,0.44418635079173
"79x63",0.000265974220992042,0.000265974220992181,1.27746716801061
"63x19",0.000379963172845772,0.00037996317284572,1.14989506912291
"87x31",0.00343798949269488,0.885351450585504,0.000265974220985404
"15x33",0.000265974220992046,0.000286679732965835,1.33899765680354
"66x68",0.000855664880259521,0.00026597422099209,1.23722197909334
"29x59",0.00400437512261941,0.954790918595743,0.000265974220988692
"3x23",0.0227071678327922,0.000217636384232621,1.59359618325753
"61x61",0.000379963173020806,0.155235869203379,0.710962565467525
"60x34",0.0161899538757087,0.98953214011357,0.000542804532636816
"21x55",0.00839790329597886,0.911720323596949,0.000542804532621898
"35x29",1.1573666594563,0.000130327368286098,0.203101395289816
"60x66",0.000542804532663199,0.72292878055237,0.0738652534613898
"58x52",0.00018618195470392,0.817356396655799,0.000186181954692106
"91x37",0.000186181954679669,0.998068836695881,0.000186181954694428
"47x39",0.155666655014949,0.00077543504662402,0.902865371591986
"46x36",0.65550173291771,0.000379963172845765,0.755333567882129
"92x42",0.0036049369187085,0.878255723935965,0.000379963172841033
"36x60",0.00691555207885717,0.9573247079091,0.0002659742209892
"42x26",0.119219657261729,0.000186181954694458,1.55734816904855
"64x42",0.00832469277438048,1.0300194435359,0.129682385951495
"17x21",0.252376939950075,0.000204262233590707,1.24415067532546
"81x43",0.00456420562472815,0.810687384895045,0.000379963172844306
"69x23",0.000379963172845773,0.512933307737067,0.510932636028715
"68x34",0.0124579458106395,0.956287681942138,0.000542804532636814
"55x47",0.000186181954675161,0.829653036256867,0.000186181954692106
"30x28",0.593631465851963,0.000379963172845826,0.937508409492935
"77x25",0.000186181954707807,1.04044743181026,0.0108089656659407
"72x30",0.0100894738430688,1.00298108462997,0.000542804532636819
"46x44",0.000542804532636819,0.682443634629484,0.244795327401836
"86x42",0.00473257413723714,0.972029666528635,0.000265974220988859
"22x38",0.0235583029031356,0.000542804532636814,0.94228497516958
"9x21",0.123718095718458,0.0326712465909735,0.967363252467583
"50x52",0.00838522530318417,0.757996217942325,0.000265974220988559
"16x72",0.000379963172872608,0.897784320626923,0.0491214422650419
"47x31",0.00037996317284577,0.243554645215263,0.635687488975799
"20x54",0.00408863916307427,0.889181623216175,0.000542804532630046
"16x68",0.000542804532650295,0.972999764901464,0.0120925156431475
"52x40",0.0215399940310225,0.835657711736596,0.167162123649173
"6x38",0.000265974220992042,0.00026597422099202,1.37880638115582
"70x52",0.000379963172845769,0.385509108535308,0.570362830465549
"6x64",0.000542804532638898,0.83981334042941,0.100187275355981
"54x54",0.00962103868157309,0.718695601890079,0.000379963172856604
"36x38",0.000379963172845771,0.000457735296977178,1.07833581828434
"51x61",0.00379527492451375,0.802113133341502,0.000542804532623274
"43x27",0.000379963172845777,0.000379963172845814,1.05091244054056
"21x49",0.000775435046624002,0.503815383459278,0.265852135738573
"10x56",0.00054280453263681,0.340098886345824,0.635705576735865
"75x59",0.000379963172845763,0.247325071178043,0.747361020863208
"80x46",0.000265974220997308,0.928114597644328,0.00263182437083387
"15x27",0.000379963172845771,0.000379963172845785,1.3076462125791
"39x67",0.00452264133483444,0.870172505626657,0.000379963172841189
"71x77",0.000379963172845775,0.597174422234719,0.27756924949856
"56x28",0.00037996317283621,0.97213612249104,0.0392764641365726
"57x53",0.00808216381713509,0.81575113251194,0.000265974220985403
"6x28",0.000265974220992041,0.00035015935838378,1.2918278928406
"40x38",0.000267755231827713,0.329283905846642,0.864259989211833
"28x44",0.00788741549667685,0.509994426451545,0.439002701746425
"3x67",0.000542804532641224,0.88490949443272,0.0823751314956752
"44x34",1.09061846200995,0.000130651894072328,0.155946462095626
"74x30",0.0107780855673136,0.966767663353905,0.000379963172841032
"77x45",0.000379963172834809,0.849083879443498,0.010706422440174
"72x52",0.00077543504662402,0.501810867910418,0.528476595983207
"80x58",0.000379963172845777,0.000542738356153695,0.88896121568618
"30x64",0.00291788805038628,0.930166752507228,0.0113421832120473
"89x53",0.000542804532636813,0.481499974142814,0.526447346238667
"93x49",0.000542804532636816,0.71789501141351,0.176164520670277
"23x61",0.0028052622694921,0.909196503852855,0.000542804532630076
"83x29",0.00646858663627478,1.02600948555747,0.000379963172841034
"31x27",0.661146254727078,0.000265974220991983,0.880586309725078
"23x55",0.00741832256951733,0.898849794265496,0.000379963172833796
"27x35",0.341041635027545,0.000775435046624024,0.861204096245391
"41x65",0.00393649175549859,0.984010076399184,0.000379963172836294
"89x27",0.0036245279658534,0.928931682248058,0.000379963172841032
"31x63",0.00631832175170335,0.970087319028938,0.000379963172853066
"67x67",0.0651904356288482,0.000542804532636792,0.905251028072815
"64x62",0.00037996317284577,0.164598539543284,0.755452650948335
"43x49",0.000379963172845773,0.977678652099851,0.0391169789514083
"48x56",0.00549698799213599,0.846967969911524,0.000379963172836531
"58x46",0.000542804532636815,0.646065230378957,0.356942203345433
"9x29",0.000281012878400023,0.000509788575879167,1.28554955913867
"1x47",0.00054280453263681,0.834092683593036,0.312849596890015
"88x44",0.000186181954738118,0.874961884429737,0.000186181954689784
"3x59",0.000542804532636818,0.91356376176003,0.138520457784402
"19x51",0.00026597422099074,0.520408952172487,0.324964437301894
"8x68",0.000379963172814602,0.924670409444991,0.0327685608996068
"89x39",0.000186181954776238,1.00977496243239,0.00483343769981018
"45x45",0.00692123721368527,0.925405226774889,0.0950578770725424
"60x48",0.000542804532636815,0.642308863373613,0.359355376341089
"3x55",0.000265974221000713,0.901571229110339,0.00026597422099204
"81x39",0.00481422597930065,0.801292509473622,0.00887243583568533
"18x28",0.0841984073518965,0.155965560403781,1.16949978009703
"36x62",0.00513709382159805,0.798788724468557,0.000379963172836879
"56x30",0.00376699573384719,0.65081321147248,0.333933198228499
"60x28",0.000542804532641258,1.03137550556065,0.0589753080385603
"73x39",0.00449610442792212,0.96496269241792,0.000265974220983368
"32x50",0.000265974220971153,1.03723988261835,0.027082687746001
"47x27",0.000542804532636815,0.710330951688762,0.283692733548799
"52x36",0.000542804532636827,0.567794746916389,0.532135081865716
"25x61",0.000542804532587995,0.804348692626998,0.0262449248889748
"18x70",0.000542804532636817,0.858889765855682,0.062545039966715
"13x41",0.119439685980901,0.000265974220991972,1.13891718015292
"68x28",0.000542804532635628,1.01445657403824,0.0350513726688438
"72x38",0.00863754383384935,0.98712642251417,0.000379963172841033
"6x52",0.00763599952495103,0.664298626769478,0.183029535068344
"56x62",0.000542804532642827,0.712833867796505,0.0254823313943336
"9x19",0.171755924462198,0.000775435046624339,1.05323310330544
"70x44",0.00018618195468569,0.936236935555333,0.000186181954692402
"38x36",0.0875645359013569,0.386778116193861,0.63318715710789
"33x57",0.0121314995790423,0.896344281062842,0.00782987158742739
"14x58",0.00037996317284631,1.02077664131673,0.0189783840412663
"10x26",0.161614365080456,0.000480175661986402,1.02150744833937
"57x37",0.0231228696439005,0.840740065958394,0.0448777533380718
"58x70",0.000542804532642724,0.852521520455718,0.0746591151903599
"75x43",0.0135178776583871,0.876045794460657,0.000379963172841033
"21x51",0.00054280453262333,0.694352369682632,0.137997387798722
"43x41",0.00026597422099204,0.195298437575501,0.631335877578412
"39x41",0.0039866363452694,0.355406634330547,0.420584988901208
"67x25",0.000379963172853256,0.885220287481734,0.0154897618917251
"76x16",0.000379963172855249,1.09277256729888,0.0509684334281781
"23x25",0.217320434056712,0.000186181954694412,1.39518797386364
"71x41",0.00879019161998536,0.980826111556332,0.000379963172849833
"27x63",0.00171296693670317,0.914583129585122,0.0380635132768454
"67x57",0.000542804532636817,0.677268918007449,0.293460433875485
"20x66",0.000265974220987906,0.83223260621295,0.000265974220988723
"41x35",0.597974225628699,0.000542804532636824,0.620199050714668
"29x43",0.000379963172845772,0.584833967155243,0.24857687723473
"36x44",0.000542804532632747,0.653667391472283,0.374685814538738
"2x54",0.000379963172845771,1.03481170142875,0.0485354299602644
"42x24",0.109789666739605,0.000186181954694324,1.62082437610161
"21x65",0.0044956049359029,0.880877092597771,0.000379963172841032
"10x58",0.000542804532636815,0.709033992843239,0.240700274264075
"6x16",0.0999325291182411,0.000265974220992018,1.3637051403158
"94x56",0.000265974220992032,0.000265974220992101,1.39294706105458
"10x34",0.00026597422099204,0.0577752061488215,1.0688323415527
"39x55",0.0101610511285181,0.86140677158068,0.000265974220985405
"85x51",0.000542804532623292,0.607529233216787,0.245202673679348
"13x23",0.103537890385903,0.000382209430679336,1.2735616601521
"61x37",0.0262904563966736,0.843279191072299,0.140881615340167
"42x38",0.00026597422099204,0.163461047441723,0.970123323260755
"15x53",0.000379963172845777,0.591248917822926,0.306375278926245
"37x35",0.234834539009518,0.000542804532636828,0.852568704758111
"83x59",0.000379963172845768,0.000379963172845733,1.27039269363267
"59x37",0.00415447283695071,0.947272627522991,0.000186181954699973
"90x30",0.000186181954688731,0.876648207019554,0.000186181954691961
"14x28",0.128887394306953,0.17044393262232,0.98555746093503
"4x50",0.000542804532636814,0.346690924422648,0.554564285874995
"21x41",0.000379963172845769,0.234704501950779,0.852850974138746
"10x46",0.00037996317284577,0.218680353473283,0.735391347952009
"39x45",0.000379963172845773,0.984832519530227,0.124044484792831
"95x59",0.000335112950616926,0.000265974220991721,1.35961174154429
"89x21",0.00026597422063048,1.2875930854206,0.000265974220992039
"90x22",0.000265974220993693,1.08218886974895,0.000265974220992041
"47x53",0.000186181954706011,0.866522379379345,0.000186181954689785
"13x55",0.000542804532632955,0.81351629744648,0.164935642703141
"25x49",0.00889792752969353,0.926712792649387,0.065549072565179
"10x62",0.000379963172843737,0.883554618698638,0.0470296911441765
"63x53",0.000775435046624019,0.606745269408289,0.283524545052277
"19x73",0.00269952492779357,0.910737714349365,0.000265974220988716
"41x49",0.00983761757957671,0.895444225075756,0.108094124818148
"40x20",0.000272275611958689,0.00026597422099205,1.38850007813057
"79x27",0.000265974220978506,0.946390895367049,0.132159017304688
"16x54",0.000542804532641236,0.880053664347961,0.0995200813998136
"74x68",0.000379963172845773,0.00037996317284577,1.07948742954095
"45x35",0.598391078683898,0.000542804532636803,0.569981302890117
"30x62",0.00197737978243784,0.897402009170047,0.000265974220985295
"61x41",0.000542804532636816,0.97953380299656,0.108692109842595
"40x36",0.245686261786247,0.000559592060789861,0.80947951284009
"59x41",0.000542804532609698,0.848297767318327,0.101516434986465
"91x29",0.000265974220991495,0.958667784891787,0.000265974220992042
"30x24",0.514542075291836,0.000775435046624026,0.51187497061118
"95x41",0.00026597422097057,0.993156166093234,0.0212079672100138
"98x60",0.460128480262726,0.000775435046624013,0.622421013931259
"75x55",0.000542804532640191,0.277457055456786,0.570408600336535
"15x17",0.296364910326885,0.000379963172845768,1.09577818717129
"10x64",0.000265974220971741,0.98626224887169,0.0200584061363557
"82x44",0.00793878490723009,0.845493270001812,0.000379963172856602
"61x31",0.00477398304897387,1.04450792869271,0.000542804532701363
"33x59",0.00542594821901342,0.907386700971656,0.000265974220993904
"54x48",0.000394399638642485,0.71967741188855,0.000186181954689782
"47x37",0.357061699236836,0.132941709521517,0.833823236831337
"63x35",0.0103334921617405,0.901375124796943,0.000379963172846207
"77x37",0.00509470216242439,0.918499789753176,0.000379963172836536
"28x58",0.00740204678629672,0.947946237913443,0.00026597422098854
"65x41",0.0121940489247161,0.964533269468094,0.0618333228571101
"60x68",0.000542804532660527,0.845696784350519,0.0657554671115058
"83x57",0.000379963172845771,0.325966851772505,0.548947268990717
"70x34",0.0103789948198558,0.943880682688195,0.000379963172838396
"47x43",0.000542804532636818,0.708404563884372,0.358364787371562
"89x57",0.000379963172845778,0.000379963172845571,1.18739387361956
"43x51",0.0103542421178673,0.978756406468161,0.000265974220988724
"33x55",0.00619840666465932,0.920031602614124,0.000379963172836293
"78x46",0.000265974221042698,0.897304426092702,0.000265974220992037
"27x59",0.00180045568929144,0.881746714630017,0.000379963172836288
"38x38",0.000542804532636814,0.208826718159151,0.850436667596792
"51x55",0.0049862913327203,0.694489060393465,0.000379963172856603
"49x47",0.00354885763409735,0.717637452412225,0.000379963172876916
"42x64",0.000186181954695075,0.873233041579924,0.00471009750732625
"62x54",0.000542804532594063,0.851202693761462,0.0426065963526369
"41x39",0.00026597422099204,0.0812984259604164,1.08961516357834
"95x35",0.00690348936981887,0.825672715208004,0.000379963172835321
"13x31",0.000379963172845773,0.00037996317284577,1.18932914573921
"88x58",0.000379963172845768,0.000383066460647042,1.15859124179623
"13x27",0.147645824366034,0.000265974220992058,1.1553911796927
"80x34",0.00530181472530716,0.931908234224493,0.000379963172837046
"69x43",0.00960151478695119,0.952583000962114,0.0724452693527365
"94x50",0.000775435046624034,0.498753261989981,0.486361186988862
"24x66",0.000265974221017176,0.854362721034315,0.000265974220993698
"44x52",0.000265974220936965,0.955319639181502,0.0187400238733211
"84x54",0.000379963172845769,0.244143497562861,0.674723711699456
"65x39",0.000186181954699739,0.998676927394051,0.000186181954695585
"88x52",0.000379963172845772,0.581630789139156,0.323913708178851
"78x54",0.00037996317284577,0.246720678211961,0.69021492591946
"2x44",0.000379963172845775,0.218775983594664,0.686683800545012
"9x17",0.02609960438735,0.0638180233013111,1.2650756697743
"35x53",0.000265974220977832,0.949804914614678,0.0154032775409537
"58x62",0.000379963172817044,0.779721120653637,0.0320632348779751
"32x56",0.00398380806418437,0.941799308396571,0.000265974220985407
"84x22",0.000542804532641242,0.840782126301283,0.263785273816166
"40x26",0.247315477592807,0.000265974220991982,1.40530447987553
"58x26",0.000775435046628778,0.422768637098316,0.370213066626475
"54x64",0.00152843444797085,0.793929519825875,0.0225167004127341
"23x59",0.00545682623372196,1.0405449660831,0.000379963172846206
"7x19",0.0768657675490297,0.000340598545422152,1.26526778831033
"64x40",0.000542804532623439,0.949920508553021,0.0234615446024091
"73x41",0.0111050736696898,0.973311836842136,0.000265974220989173
"1x21",0.23102603347157,0.000542804532636819,1.02987722461915
"56x56",0.00289194090337663,0.899918433320966,0.000379963172836293
"75x51",0.000379963172848125,0.649620301607481,0.159002399198214
"63x31",0.00235672769688625,1.00055469569544,0.000379963172856605
"2x26",0.00026597422099204,0.000265974220992022,1.24593215955691
"31x31",0.68266333670692,0.000265974220992016,0.783649811577065
"64x54",0.000542804532636818,0.551469153280689,0.237669244958767
"14x60",0.000542804532636816,0.942590178656999,0.0764942046425693
"38x46",0.000542804532617967,0.876029984893887,0.1214626844057
"95x39",0.000379963172862354,0.949914239446466,0.0106267278324633
"84x42",0.00526709237751561,0.948589549838519,0.000379963172840282
"89x35",0.00410913001317647,0.916210787883419,0.000379963172836296
"77x29",0.0112748641776305,1.04575986498004,0.000379963172841033
"15x69",0.000379963172848897,0.871621975104407,0.04253660428298
"36x22",0.000379963172845772,0.521405191357332,0.518034138138516
"95x33",0.000186181954683357,0.893394133752005,0.000186181954692105
"9x23",0.0439457279089106,0.178193726343446,1.13288651072232
"47x49",0.0150182952346529,0.941735149295382,0.000265974220988536
"21x59",0.000379963172836347,0.991436830691206,0.0464681812948861
"43x77",0.000542804532636815,0.680628199492253,0.130231161418149
"82x32",0.00253589936807105,1.02317682613621,0.000379963172842582
"0x64",0.000542804532636819,0.79810519876384,0.199346035987764
"7x33",0.00459940618862279,0.306449212145786,0.749785149422214
"67x51",0.000542804532636814,0.738704077053608,0.22613600390905
"30x58",0.0066280905986843,0.875310100062572,0.000379963172840282
"5x27",0.000470735200247213,0.000464614973455033,1.34081612070565
"38x64",0.000379963172970027,0.850237450050862,0.00401370629710861
"41x23",0.797243171790789,0.000379963172845796,0.476111963836141
"8x50",0.00026597422099204,0.354147858167558,0.45192936837451
"67x43",0.000186181954685134,0.982408657417924,0.000186181954692917
"82x26",0.00489535903282948,0.866110611264598,0.00037996317285215
"78x32",0.00300204694894978,1.00659010137207,0.000542804532637785
"82x34",0.00346121546974721,0.838554933198845,0.000379963172833943
"35x65",0.000265974220992037,0.895858865017278,0.0485151330957853
"17x51",0.00037996317284645,0.338458784126626,0.552285224172195
"94x42",0.00914582573168043,0.86812559623357,0.000379963172841797
"45x37",0.796953965106114,0.000379963172845766,0.46257646383619
"91x35",0.00415287660339979,0.925064572496886,0.000265974220987902
"81x19",0.000542804532636817,0.89725939176076,0.19539067423371
"84x60",0.00037996317284577,0.00037996317284578,1.30323302257647
"83x31",0.00260813064993418,0.932802584237629,0.000379963172841033
"34x54",0.000379963172886511,0.887044416759642,0.0214109378604931
"53x41",0.000379963172845771,0.647882037978796,0.303584048076048
"69x45",0.000379963172843064,0.965216683816846,0.00940618611865336
"70x30",0.00904095629265447,0.926246953941909,0.00037996317283625
"46x34",0.683381552389191,0.18482984282842,0.561141135081788
"32x34",0.15192339278929,0.000265974220992037,1.08653887681403
"83x17",0.000379963172845771,1.15841107283492,0.0195491373105712
"2x22",0.169278759527875,0.166678638833589,0.935480416450942
"23x37",0.000379963172845773,0.330181773582851,0.679207699067702
"32x62",0.00680945380580647,0.869668826922379,0.000379963172841947
"45x59",0.00494257486012695,0.899885354152451,0.000265974220985405
"87x43",0.000379963172865562,0.899244080414091,0.0155094163157763
"7x51",0.000542804532636817,0.459613376842255,0.351506670788888
"27x37",0.0582811301408018,0.000583587023418725,1.30282998046556
"54x42",0.000775435046624026,0.697480083514945,0.266754620807161
"86x58",0.000379963172845778,0.139917491809301,1.01836832830302
"59x47",0.000542804532636817,0.629507338602242,0.309916740873169
"46x32",0.029883547600769,0.351130800717462,0.673241616839672
"69x31",0.00243992590799754,1.04595865800406,0.000379963172841032
"33x31",0.84599202464511,0.000265974220992027,0.626183914639804
"44x64",0.000379963172790882,0.877846046670706,0.00709333506730958
"41x33",1.20612691676211,0.000130327368286088,0.00550788298675131
"35x59",0.00194201983645971,0.886676576618954,0.000379963172836534
"93x31",0.000186181954686542,0.944136861106416,0.000186181954692106
"38x20",0.00027293895970397,0.000347757468824727,1.58787156065508
"72x26",0.000900844396034619,1.12105765652305,0.0154639960001118
"79x49",0.000379963172856651,0.718667045830697,0.137087924965042
"2x24",0.0624253658505636,0.000513756863897066,1.10479838225039
"62x60",0.000379963172845777,0.171636224981548,0.602175594772875
"37x39",0.0136567050926364,0.302482765604139,0.813407464053649
"32x64",0.00523502096026537,0.848013190723359,0.0180210193819102
"76x64",0.00037996317284578,0.000379963172845784,1.28715139475442
"4x28",0.000140660265504788,0.0398156309703866,1.39918355463255
"19x57",0.000186181954676849,0.9296339146987,0.000186181954689784
