"","mDCs","Macrophages","Mast","Monocytes","coordX","coordY"
"11x10",0.387562232516779,0.186127502105074,0.206188116984,0.220122148394147,11,10
"11x11",0.399877456669435,0.147197503182626,0.198562437312007,0.254362602835932,11,11
"11x12",0.383978801755161,0.152079370407341,0.220838644902149,0.243103182935348,11,12
"11x13",0.364838369498835,0.146821830188984,0.216505514369821,0.271834285942361,11,13
"11x14",0.411716392782427,0.114518063970888,0.206830518065434,0.26693502518125,11,14
"11x15",0.403557027086349,0.150205134590662,0.230458642108831,0.215779196214158,11,15
"11x16",0.416534956931816,0.151472557511064,0.221247757273072,0.210744728284048,11,16
"11x17",0.36324539693228,0.146447731521422,0.224413421939444,0.265893449606854,11,17
"11x18",0.447865181342576,0.17303849767624,0.175349724427484,0.203746596553701,11,18
"11x19",0.403950432851961,0.167324308202122,0.198725418536876,0.229999840409041,11,19
"11x20",0.413992471894397,0.168342242638051,0.1845886068243,0.233076678643252,11,20
"11x21",0.37606236996592,0.129928502481975,0.198680326027161,0.295328801524944,11,21
"11x22",0.358167151545842,0.153475927700089,0.200143189526669,0.288213731227399,11,22
"11x23",0.432110972709497,0.162596029313011,0.163518300744665,0.241774697232827,11,23
"11x24",0.364538159393281,0.197802385216691,0.178383632660098,0.259275822729929,11,24
"11x25",0.43396342978123,0.124368586815185,0.201078340093138,0.240589643310447,11,25
"11x26",0.312737219507827,0.174686049056333,0.185512907681069,0.327063823754771,11,26
"11x27",0.414162972564207,0.205930458100283,0.105071112963483,0.274835456372027,11,27
"11x28",0.309429184510422,0.167721100042648,0.233771915388522,0.289077800058409,11,28
"11x29",0.292644343657719,0.153275960349989,0.105196139424188,0.448883556568104,11,29
"11x30",0.379254114258203,0.182276360384,0.131339791836481,0.307129733521316,11,30
"11x31",0.23875850994181,0.165219373627354,0.313601880340929,0.282420236089907,11,31
"11x32",0.367676228208618,0.203781146172293,0.141164046529178,0.287378579089911,11,32
"11x33",0.428537645456776,0.207330949062785,0.115033051925632,0.249098353554807,11,33
"11x34",0.34000541763491,0.212507873647323,0.0916116894946573,0.35587501922311,11,34
"11x35",0.330549458048244,0.184750197702935,0.249245198580755,0.235455145668066,11,35
"11x36",0.327506373987485,0.196518825087889,0.248911420295797,0.227063380628829,11,36
"11x37",0.383302063943796,0.169367353606592,0.151262467384075,0.296068115065537,11,37
"11x38",0.319128299166524,0.155502651459732,0.230161597312166,0.295207452061578,11,38
"11x39",0.425791548884199,0.155480587274764,0.197896040364437,0.2208318234766,11,39
"11x40",0.299940409742622,0.183735181061954,0.124496469378502,0.391827939816922,11,40
"11x41",0.336218753822206,0.179489390664887,0.2417633448648,0.242528510648107,11,41
"11x42",0.374547648408649,0.227440510848406,0.108120309918614,0.289891530824331,11,42
"11x43",0.434806345366579,0.19589834579498,0.141284250993427,0.228011057845013,11,43
"11x44",0.315312546252814,0.265091043071872,0.162411099469547,0.257185311205767,11,44
"11x45",0.378315134888452,0.167645258044885,0.168074279524014,0.285965327542649,11,45
"11x46",0.351760107425066,0.181580657733329,0.21542058083955,0.251238654002055,11,46
"11x47",0.444886811489794,0.173932669605434,0.13647712475179,0.244703394152982,11,47
"11x48",0.421690250463418,0.184189314722767,0.16263996172012,0.231480473093696,11,48
"11x49",0.34478250238293,0.191032902761022,0.169369151514816,0.294815443341232,11,49
"12x0",0.368941434410664,0.153372469288831,0.240522395849651,0.237163700450854,12,0
"12x1",0.367486811524032,0.126923550412774,0.253942806915418,0.251646831147776,12,1
"12x2",0.409548053697145,0.150448135681938,0.198104229556605,0.241899581064312,12,2
"12x3",0.394808342669242,0.151147728784523,0.214273980281361,0.239769948264875,12,3
"12x4",0.40189309880785,0.162798101672674,0.200239919049249,0.235068880470227,12,4
"12x5",0.412422300132788,0.139372022050084,0.212470411372085,0.235735266445043,12,5
"12x6",0.441175143603646,0.106388745314359,0.224627683063809,0.227808428018185,12,6
"12x7",0.351009935264969,0.221188649734407,0.146490320968195,0.281311094032429,12,7
"12x8",0.44257019640861,0.152229266378553,0.188351921411474,0.216848615801363,12,8
"12x9",0.380381965973983,0.165638608761901,0.227126954424608,0.226852470839509,12,9
"12x10",0.389285102203828,0.175654527504435,0.205040675847014,0.230019694444724,12,10
"12x11",0.415665711977198,0.142064229260045,0.22118982248614,0.221080236276616,12,11
"12x12",0.439030391810953,0.126432295429353,0.187178474141683,0.247358838618011,12,12
"12x13",0.428110736704654,0.110526104589794,0.208268533138892,0.25309462556666,12,13
"12x14",0.444925061746425,0.155265522736252,0.194222753237832,0.205586662279491,12,14
"12x15",0.43151070305882,0.12849623885964,0.177639177386868,0.262353880694672,12,15
"12x16",0.3832458959991,0.148314940004111,0.239108241926883,0.229330922069906,12,16
"12x17",0.440534620577108,0.137772030778338,0.194483351660049,0.227209996984505,12,17
"12x18",0.417852275640347,0.133120343609336,0.20954032807258,0.239487052677737,12,18
"12x19",0.385238595169714,0.177480481429375,0.179006076766136,0.258274846634775,12,19
"12x20",0.384813614565826,0.144375341153858,0.198698072888696,0.27211297139162,12,20
"12x21",0.401091752010922,0.188690052525804,0.187310709289957,0.222907486173317,12,21
"12x22",0.404759420703228,0.165790037674945,0.185201268760876,0.244249272860951,12,22
"12x23",0.38573661944724,0.168890467133538,0.162756707703103,0.282616205716119,12,23
"12x24",0.316794188071198,0.134440168415595,0.184158632748476,0.364607010764731,12,24
"12x25",0.295326109329574,0.175774121898368,0.276745507487686,0.252154261284373,12,25
"12x26",0.305483701330943,0.192462886568975,0.202478572119814,0.299574839980268,12,26
"12x27",0.32422230800504,0.190607838207141,0.139970786273782,0.345199067514038,12,27
"12x28",0.312499166586446,0.217501729094586,0.183887169341703,0.286111934977265,12,28
"12x29",0.348530919884107,0.187988407726574,0.142594829311424,0.320885843077895,12,29
"12x30",0.23183293616886,0.202430918163575,0.172098770883673,0.393637374783892,12,30
"12x31",0.374721963175637,0.151732022917947,0.118553947888079,0.354992066018338,12,31
"12x32",0.353600368581639,0.146759131530557,0.125250712636312,0.374389787251492,12,32
"12x33",0.325030439175375,0.259085887628486,0.150981643576606,0.264902029619534,12,33
"12x34",0.263991970352278,0.223286418941069,0.248576248342639,0.264145362364014,12,34
"12x35",0.323035707839486,0.210484035286433,0.0918449068126507,0.37463535006143,12,35
"12x36",0.393784146155013,0.171078290398626,0.170050508746024,0.265087054700337,12,36
"12x37",0.342709500154845,0.208447019377155,0.148234332623702,0.300609147844298,12,37
"12x38",0.366190450597301,0.186284070559329,0.116308105598009,0.33121737324536,12,38
"12x39",0.374347412770346,0.186419365661917,0.201556535724468,0.237676685843268,12,39
"12x40",0.288164643365509,0.17503915277525,0.209317656611065,0.327478547248176,12,40
"12x41",0.367607185521565,0.224300723112253,0.133798608402136,0.274293482964046,12,41
"12x42",0.300065759101859,0.236695517065922,0.1477524513146,0.31548627251762,12,42
"12x43",0.406852805810571,0.187919171971334,0.174941513375033,0.230286508843063,12,43
"12x44",0.395186377696806,0.188717391784399,0.161425758210683,0.254670472308112,12,44
"12x45",0.394815419658195,0.15307407231578,0.138067866077576,0.314042641948449,12,45
"12x46",0.367848700665267,0.218526520897831,0.143121940399618,0.270502838037283,12,46
"12x47",0.310655952498506,0.176022921793983,0.215006027930022,0.298315097777488,12,47
"12x48",0.383204053363698,0.223596547298133,0.135242313818249,0.25795708551992,12,48
"12x49",0.401947214434381,0.204821021992894,0.128069070539575,0.265162693033149,12,49
"13x0",0.444923215692701,0.15561266702388,0.195688199264461,0.203775918018959,13,0
"13x1",0.397375957515469,0.155166366949,0.210350545255894,0.237107130279637,13,1
"13x2",0.406104119175087,0.13275273402896,0.211026535378599,0.250116611417355,13,2
"13x3",0.403816061021587,0.167702206022258,0.216214411826583,0.212267321129573,13,3
"13x4",0.40349673330215,0.135378643883984,0.227198170731769,0.233926452082097,13,4
"13x5",0.414215177722217,0.149284767405342,0.196099505840417,0.240400549032023,13,5
"13x6",0.381917105247128,0.12616594412764,0.2288062805127,0.263110670112532,13,6
"13x7",0.420618402731718,0.167427188033874,0.187978081185031,0.223976328049377,13,7
"13x8",0.392687892764325,0.12998106473287,0.232062307773595,0.245268734729209,13,8
"13x9",0.393353642758879,0.178229842225244,0.203728780372686,0.224687734643191,13,9
"13x10",0.365959289383172,0.177200831838287,0.21885670987801,0.237983168900531,13,10
"13x11",0.383855588565578,0.178059350100361,0.226240540485086,0.211844520848974,13,11
"13x12",0.381968040535579,0.156790362402489,0.204372305463355,0.256869291598577,13,12
"13x13",0.365196346538368,0.151117912180263,0.243205059703757,0.240480681577612,13,13
"13x14",0.409491013769468,0.157086607284194,0.200956855355935,0.232465523590403,13,14
"13x15",0.339793295623863,0.167800707798671,0.245280297765064,0.247125698812403,13,15
"13x16",0.43854099062447,0.146338875416646,0.22227197504174,0.192848158917144,13,16
"13x17",0.39515086676656,0.183031501504587,0.210248616536657,0.211569015192195,13,17
"13x18",0.398081115691764,0.155320820800869,0.198651227028911,0.247946836478456,13,18
"13x19",0.396181495140073,0.184293384314967,0.199728015438554,0.219797105106406,13,19
"13x20",0.384699170765474,0.138834138529193,0.211537163305995,0.264929527399338,13,20
"13x21",0.435856446536075,0.160366195593239,0.193177128652716,0.21060022921797,13,21
"13x22",0.391314660272231,0.191729204691126,0.160932740404849,0.256023394631795,13,22
"13x23",0.331286184574291,0.155127400000562,0.18869743101342,0.324888984411728,13,23
"13x24",0.239153372272701,0.178951267401117,0.205227420980492,0.37666793934569,13,24
"13x25",0.282629047847826,0.178710226546254,0.181529060570093,0.357131665035827,13,25
"13x26",0.470586615885152,0.199292784732312,0.108302973972765,0.221817625409772,13,26
"13x27",0.308867707308322,0.189368244822342,0.206119200483976,0.29564484738536,13,27
"13x28",0.313591167875599,0.18339040042509,0.237671437551307,0.265346994148004,13,28
"13x29",0.246737624792215,0.141865622451907,0.230946206187062,0.380450546568816,13,29
"13x30",0.391993716551747,0.219885627529292,0.150734556813684,0.237386099105277,13,30
"13x31",0.42454366191663,0.252383213554965,0.0773901127935121,0.245683011734893,13,31
"13x32",0.21639083820995,0.267102071518623,0.209460113289359,0.307046976982068,13,32
"13x33",0.427580650578829,0.245962123907131,0.0780378525571045,0.248419372956936,13,33
"13x34",0.301794591127011,0.234316545384585,0.147852501357599,0.316036362130804,13,34
"13x35",0.316743067013067,0.188876831690119,0.257000144675283,0.237379956621531,13,35
"13x36",0.282110098229053,0.216467391059313,0.167964527206362,0.333457983505272,13,36
"13x37",0.397119120149841,0.224473430279466,0.123203009545944,0.25520444002475,13,37
"13x38",0.291254651895394,0.181954134175871,0.246650658540072,0.280140555388663,13,38
"13x39",0.377196049579609,0.19266006931654,0.168003667045328,0.262140214058524,13,39
"13x40",0.377768190759791,0.191414301608963,0.197473872502147,0.233343635129099,13,40
"13x41",0.485547010348083,0.162308002211394,0.129661917725317,0.222483069715207,13,41
"13x42",0.391836093108637,0.159457989774752,0.157717186716762,0.290988730399848,13,42
"13x43",0.335552728071926,0.22871617686192,0.183477014915133,0.252254080151021,13,43
"13x44",0.310448054037995,0.20156977067681,0.216278331239746,0.271703844045449,13,44
"13x45",0.40304198523968,0.175740739939481,0.152521023100772,0.268696251720068,13,45
"13x46",0.460937746206806,0.209949570170277,0.136678800425887,0.19243388319703,13,46
"13x47",0.329874937378233,0.188973567362253,0.246964567767589,0.234186927491925,13,47
"13x48",0.353793278742666,0.185927628284705,0.144201882828263,0.316077210144366,13,48
"13x49",0.392840426686134,0.176482507081828,0.134441087577581,0.296235978654457,13,49
"14x0",0.441528880063931,0.111083505929932,0.1972916510263,0.250095962979837,14,0
"14x1",0.326404626448827,0.151137970860856,0.272630896761629,0.249826505928688,14,1
"14x2",0.454447644101307,0.120279200804363,0.210241302987495,0.215031852106835,14,2
"14x3",0.421449324218563,0.149736427735527,0.19814415320471,0.2306700948412,14,3
"14x4",0.428120258316427,0.149654506531719,0.212658929735042,0.209566305416813,14,4
"14x5",0.409581615400329,0.151349987929735,0.215577624452757,0.223490772217179,14,5
"14x6",0.442013540622539,0.121623886043583,0.21147825212826,0.224884321205618,14,6
"14x7",0.404742822456749,0.132364730607285,0.215352318147926,0.247540128788039,14,7
"14x8",0.396985981643441,0.141301376029055,0.227384887480139,0.234327754847366,14,8
"14x9",0.3974587800467,0.134238242494151,0.207968525709074,0.260334451750075,14,9
"14x10",0.399532250657208,0.167133879717574,0.229468121900816,0.203865747724402,14,10
"14x11",0.404954133670937,0.139922380937881,0.223380679429532,0.23174280596165,14,11
"14x12",0.440460407559955,0.163233518538611,0.199900683765458,0.196405390135977,14,12
"14x13",0.379932711925334,0.163136755223716,0.245044882921264,0.211885649929686,14,13
"14x14",0.409607865151795,0.149960844473403,0.231132942096807,0.209298348277995,14,14
"14x15",0.42051654290374,0.163070724474221,0.196010290772289,0.220402441849751,14,15
"14x16",0.384592178312785,0.157075501090011,0.199296812413797,0.259035508183406,14,16
"14x17",0.455971861550812,0.143859663167657,0.190478985160556,0.209689490120975,14,17
"14x18",0.426056089390242,0.140181566115111,0.214338903685549,0.219423440809098,14,18
"14x19",0.396595461158775,0.173261186938813,0.209298642818885,0.220844709083526,14,19
"14x20",0.390845056246861,0.170801458974439,0.182664065120203,0.255689419658497,14,20
"14x21",0.361178983947899,0.132557613414514,0.150145979873726,0.356117422763861,14,21
"14x22",0.342398724686595,0.185204933420778,0.211512878956499,0.260883462936127,14,22
"14x23",0.453906244332677,0.179268068420325,0.146823311296378,0.22000237595062,14,23
"14x24",0.361542969512441,0.207888925174072,0.135626957330483,0.294941147983004,14,24
"14x25",0.297215927993731,0.21168770935769,0.107770260395807,0.383326102252772,14,25
"14x26",0.398123407717058,0.213932740720995,0.170545000360751,0.217398851201196,14,26
"14x27",0.361342521702647,0.230331865870603,0.134534253905932,0.273791358520817,14,27
"14x28",0.392052688331874,0.224218942295956,0.14150693459545,0.24222143477672,14,28
"14x29",0.376242463886548,0.195799602858636,0.19948570661605,0.228472226638766,14,29
"14x30",0.420863450530766,0.22851972206883,0.115683323081414,0.23493350431899,14,30
"14x31",0.324667213277299,0.169604028728188,0.161805191761081,0.343923566233433,14,31
"14x32",0.361977661954394,0.207960808568784,0.180624375870858,0.249437153605964,14,32
"14x33",0.411353438593932,0.168316481570171,0.130111033460054,0.290219046375843,14,33
"14x34",0.302194709095207,0.221164965518092,0.109906866483447,0.366733458903253,14,34
"14x35",0.34157344682492,0.150000109897308,0.186712440411572,0.3217140028662,14,35
"14x36",0.252531206324381,0.185109589396896,0.134599928951389,0.427759275327334,14,36
"14x37",0.428358842694768,0.260422068302994,0.11487880150341,0.196340287498827,14,37
"14x38",0.317225942773971,0.116126808978863,0.268420726674244,0.298226521572922,14,38
"14x39",0.355215820949778,0.167323897316646,0.215314769937893,0.262145511795683,14,39
"14x40",0.303908683698916,0.202502645135689,0.155594664154695,0.3379940070107,14,40
"14x41",0.429344744262847,0.195647080417893,0.149114443364124,0.225893731955136,14,41
"14x42",0.402842622729064,0.155845863108199,0.235265840561966,0.206045673600771,14,42
"14x43",0.426361324249713,0.147384903736027,0.147869289079286,0.278384482934974,14,43
"14x44",0.446032019298142,0.192211351699554,0.148282227609175,0.213474401393129,14,44
"14x45",0.32414125758344,0.180216190133729,0.150557026699547,0.345085525583284,14,45
"14x46",0.307838709430013,0.177647708414374,0.22386645986125,0.290647122294363,14,46
"14x47",0.397445212302292,0.174795630383437,0.146852863939749,0.280906293374521,14,47
"14x48",0.303388288983075,0.197509429184551,0.139614532799141,0.359487749033233,14,48
"14x49",0.435137752133221,0.217188462675146,0.125077398426652,0.222596386764981,14,49
"15x0",0.378017936131933,0.189596249744224,0.198795679134855,0.233590134988987,15,0
"15x1",0.470515589090399,0.130094523729671,0.174700662870075,0.224689224309854,15,1
"15x2",0.398632771209497,0.138896776657217,0.212915984818464,0.249554467314822,15,2
"15x3",0.362283922865408,0.160289710997743,0.247980371542296,0.229445994594553,15,3
"15x4",0.378409044395444,0.139808966698161,0.207150991176693,0.274630997729701,15,4
"15x5",0.393484853236078,0.18282093550884,0.200609512517578,0.223084698737504,15,5
"15x6",0.411516297179019,0.158669873354094,0.209428582444353,0.220385247022534,15,6
"15x7",0.372451898315744,0.162969638378195,0.22358022066534,0.240998242640721,15,7
"15x8",0.396785632967809,0.16633256130631,0.216435594144132,0.22044621158175,15,8
"15x9",0.425110124920998,0.151950931102614,0.199991087292053,0.222947856684335,15,9
"15x10",0.420503870707807,0.158761353608786,0.19050709520079,0.230227680482617,15,10
"15x11",0.347904657626057,0.224430797816419,0.118945221679377,0.308719322878147,15,11
"15x12",0.405619216128396,0.157581744318681,0.221910974031696,0.214888065521227,15,12
"15x13",0.414092725638955,0.152033022080962,0.204643081755186,0.229231170524898,15,13
"15x14",0.40987656632013,0.147268635825875,0.212482664086816,0.23037213376718,15,14
"15x15",0.386559910217161,0.173248316548712,0.189537953132953,0.250653820101175,15,15
"15x16",0.425686827325083,0.157077248836518,0.187224875669318,0.230011048169081,15,16
"15x17",0.375181934999255,0.144447030342037,0.211486189283483,0.268884845375225,15,17
"15x18",0.385718941428795,0.148235267598401,0.190018302238469,0.276027488734335,15,18
"15x19",0.416725651728861,0.16870576402831,0.173045302774703,0.241523281468125,15,19
"15x20",0.454643644839135,0.177859327420654,0.119276934415268,0.248220093324944,15,20
"15x21",0.435080715669379,0.189038536637261,0.146735420718754,0.229145326974607,15,21
"15x22",0.353627895813574,0.19453513612927,0.205652774720474,0.246184193336682,15,22
"15x23",0.397878591468344,0.18008980235653,0.101193247272396,0.320838358902729,15,23
"15x24",0.455766875296458,0.195877958707117,0.115547106781543,0.232808059214882,15,24
"15x25",0.286273730511799,0.20504062571873,0.179189694381169,0.329495949388302,15,25
"15x26",0.258363087998525,0.19008938118849,0.273408370848321,0.278139159964664,15,26
"15x27",0.360906034354758,0.193157585165,0.172401311400197,0.273535069080045,15,27
"15x28",0.327245582960151,0.243894340864169,0.140546278061435,0.288313798114245,15,28
"15x29",0.344541344374954,0.163266149276574,0.147380472311728,0.344812034036744,15,29
"15x30",0.365570986107878,0.215861201309577,0.14517468592443,0.273393126658116,15,30
"15x31",0.329898002171043,0.203028571066558,0.192354585256804,0.274718841505595,15,31
"15x32",0.350028564587895,0.235197525664799,0.156496803682121,0.258277106065184,15,32
"15x33",0.349109606913348,0.223639908583246,0.158482645632567,0.268767838870839,15,33
"15x34",0.386332288755824,0.256064624711694,0.105540539384942,0.25206254714754,15,34
"15x35",0.360132139177637,0.187285250935339,0.213319024487989,0.239263585399035,15,35
"15x36",0.307011182981904,0.222476369859133,0.143828056568297,0.326684390590666,15,36
"15x37",0.371258319555409,0.17952112579223,0.165063588959552,0.28415696569281,15,37
"15x38",0.247502289780453,0.239085551642613,0.156372069725901,0.357040088851034,15,38
"15x39",0.371930544840645,0.220365551165185,0.110336260710897,0.297367643283272,15,39
"15x40",0.372141042247891,0.208910883860584,0.107022099409926,0.311925974481598,15,40
"15x41",0.399752919795853,0.192227218461664,0.181978529535716,0.226041332206767,15,41
"15x42",0.329497058056908,0.252683481009803,0.113739612818534,0.304079848114755,15,42
"15x43",0.336341388003388,0.158597571575075,0.222163510006536,0.282897530415001,15,43
"15x44",0.388795340346384,0.200601077658137,0.162622192638116,0.247981389357363,15,44
"15x45",0.405219860250749,0.205306184792829,0.110660530135092,0.27881342482133,15,45
"15x46",0.378166020760057,0.156823871858284,0.232112442522564,0.232897664859095,15,46
"15x47",0.374850053264413,0.190572869758192,0.176245854373787,0.258331222603607,15,47
"15x48",0.403028911884047,0.153858972396276,0.131229094945735,0.311883020773942,15,48
"15x49",0.365301290154029,0.213724764964321,0.189489790745515,0.231484154136135,15,49
"16x0",0.38894039920814,0.181317978003324,0.185324130037684,0.244417492750851,16,0
"16x1",0.379911923183296,0.172490943351875,0.250733106862263,0.196864026602566,16,1
"16x2",0.391715694023064,0.135596050807575,0.222029985860532,0.25065826930883,16,2
"16x3",0.378253736873414,0.190333242052295,0.165411351501122,0.26600166957317,16,3
"16x4",0.429548483850985,0.147194792996552,0.185968418437897,0.237288304714566,16,4
"16x5",0.408266090987024,0.141461070916253,0.195209648174167,0.255063189922557,16,5
"16x6",0.36458156328343,0.144587791938882,0.268562625505119,0.222268019272569,16,6
"16x7",0.378693892061568,0.17851054737153,0.206697446000149,0.236098114566753,16,7
"16x8",0.417051007972899,0.128888057080784,0.220651414000233,0.233409520946085,16,8
"16x9",0.414071222131554,0.135521357254624,0.212272197402671,0.238135223211151,16,9
"16x10",0.418148946245041,0.148364748753375,0.224508243726442,0.208978061275142,16,10
"16x11",0.411410669888869,0.148923732292134,0.21004663898494,0.229618958834057,16,11
"16x12",0.330136645127703,0.184100251062053,0.262317757218719,0.223445346591525,16,12
"16x13",0.425214274976518,0.107443000068729,0.208039576549258,0.259303148405495,16,13
"16x14",0.39691822869074,0.129283699732038,0.211938211937374,0.261859859639849,16,14
"16x15",0.428047441468465,0.166764737372131,0.144141202293197,0.261046618866207,16,15
"16x16",0.453861435981763,0.122413407033677,0.191088167164134,0.232636989820425,16,16
"16x17",0.423875112411499,0.144162075221353,0.160178538648065,0.271784273719084,16,17
"16x18",0.392250860498136,0.170527878150942,0.217303456670289,0.219917804680633,16,18
"16x19",0.392841835680805,0.158473493716923,0.193376422356861,0.255308248245411,16,19
"16x20",0.368712552580146,0.17768918751667,0.155263534896026,0.298334725007158,16,20
"16x21",0.391903077785145,0.18220928231793,0.140731551077424,0.2851560888195,16,21
"16x22",0.424990423693913,0.182332294889587,0.141465626427357,0.251211654989143,16,22
"16x23",0.480197892057931,0.19640930521234,0.105866725438406,0.217526077291323,16,23
"16x24",0.368076683816441,0.173411175176088,0.108441691156456,0.350070449851015,16,24
"16x25",0.373833413745751,0.223643664258954,0.154551503585418,0.247971418409876,16,25
"16x26",0.370787286867059,0.189669380703204,0.0949295134404134,0.344613818989323,16,26
"16x27",0.226091348180585,0.270381906623416,0.0673185307927846,0.436208214403215,16,27
"16x28",0.300840732151543,0.255224143704079,0.0801635537805243,0.363771570363854,16,28
"16x29",0.370588109361994,0.231919078675179,0.143863073278286,0.253629738684541,16,29
"16x30",0.26835293546621,0.186881699245119,0.146020750552834,0.398744614735837,16,30
"16x31",0.366181782691756,0.20626412774408,0.125002187911119,0.302551901653046,16,31
"16x32",0.259832183401843,0.272862266144209,0.1132305871248,0.354074963329148,16,32
"16x33",0.317707769918883,0.134160725409635,0.139173028732464,0.408958475939018,16,33
"16x34",0.397903035905503,0.241483801507405,0.0922004342248478,0.268412728362244,16,34
"16x35",0.320341205334203,0.196468769133841,0.183006854207248,0.300183171324709,16,35
"16x36",0.310590571654372,0.179646669447545,0.156634916948547,0.353127841949536,16,36
"16x37",0.331049558566658,0.173527213929998,0.177029555367468,0.318393672135875,16,37
"16x38",0.326743701098996,0.202190822947691,0.193211331700944,0.277854144252368,16,38
"16x39",0.440312370263999,0.233057631912908,0.0862603218161871,0.240369676006906,16,39
"16x40",0.371094166077547,0.205872802514131,0.146680977404367,0.276352054003955,16,40
"16x41",0.504593686664768,0.193205441155825,0.0825008443668745,0.219700027812533,16,41
"16x42",0.392358197785569,0.165262807853405,0.180191728371899,0.262187265989127,16,42
"16x43",0.266593950760692,0.141277123775696,0.240542314435161,0.351586611028452,16,43
"16x44",0.467614934600581,0.166298278633244,0.125613940344738,0.240472846421437,16,44
"16x45",0.298132464213093,0.128798640078475,0.234353055230909,0.338715840477523,16,45
"16x46",0.434481456810027,0.189502264214459,0.135045869646448,0.240970409329066,16,46
"16x47",0.347982305261131,0.158114451933083,0.190459337342741,0.303443905463045,16,47
"16x48",0.390086676810223,0.189256259913961,0.116929367434713,0.303727695841103,16,48
"16x49",0.333355602547451,0.219008205815858,0.178328137483469,0.269308054153223,16,49
"17x0",0.425415773072843,0.14456326308176,0.200884649953816,0.229136313891582,17,0
"17x1",0.33105616071556,0.165648716050879,0.269500825453587,0.233794297779974,17,1
"17x2",0.415425901191345,0.160964738077865,0.200093487724604,0.223515873006187,17,2
"17x3",0.382374021393201,0.178708254294958,0.207996515286771,0.23092120902507,17,3
"17x4",0.389190085953791,0.147741591512958,0.228031860696846,0.235036461836405,17,4
"17x5",0.359545653251973,0.137522919388532,0.177793751942212,0.325137675417283,17,5
"17x6",0.383160062731026,0.176135503468439,0.219129077853204,0.221575355947331,17,6
"17x7",0.438413873842463,0.131040979148342,0.188384395471518,0.242160751537677,17,7
"17x8",0.436511539782788,0.15093364274616,0.195127999457228,0.217426818013823,17,8
"17x9",0.383233156676504,0.130673623933774,0.219303235640646,0.266789983749075,17,9
"17x10",0.421278327690785,0.151246055326597,0.220052848187405,0.207422768795212,17,10
"17x11",0.396524311014256,0.144602164007591,0.218956051944792,0.239917473033362,17,11
"17x12",0.470111648507654,0.115401899591768,0.192528883905038,0.22195756799554,17,12
"17x13",0.456969239364083,0.11202056079827,0.201886987466775,0.229123212370872,17,13
"17x14",0.381894773364631,0.153321037032276,0.19719436873536,0.267589820867733,17,14
"17x15",0.433666910094396,0.118381815342934,0.212257189528973,0.235694085033697,17,15
"17x16",0.461714094574642,0.154471468206142,0.148306978386931,0.235507458832285,17,16
"17x17",0.354950881262965,0.147068071924802,0.20508669032065,0.292894356491583,17,17
"17x18",0.383987507338968,0.170591447905994,0.182168901136152,0.263252143618886,17,18
"17x19",0.351629580116773,0.189318498043817,0.247292329551143,0.211759592288267,17,19
"17x20",0.441529107784366,0.179501243716954,0.168877053530948,0.210092594967731,17,20
"17x21",0.314037451542563,0.252140572714141,0.195648918728179,0.238173057015118,17,21
"17x22",0.296077899013322,0.267680135240929,0.188067928639133,0.248174037106616,17,22
"17x23",0.288903409845947,0.199981252797136,0.222237400204482,0.288877937152435,17,23
"17x24",0.232004931600714,0.146759334007721,0.277147752140726,0.344087982250839,17,24
"17x25",0.378187166978521,0.248901115403229,0.0957054754474079,0.277206242170843,17,25
"17x26",0.331936252625083,0.241203793752614,0.157565314201983,0.26929463942032,17,26
"17x27",0.333660426790104,0.176960172263864,0.166363825185783,0.323015575760249,17,27
"17x28",0.282771876594263,0.166713638838066,0.209552978875918,0.340961505691753,17,28
"17x29",0.365374097847717,0.204437374388811,0.172251658789114,0.257936868974358,17,29
"17x30",0.43049437612418,0.200343173300632,0.0902833669692587,0.278879083605929,17,30
"17x31",0.327132073221858,0.177015558080331,0.153367423401773,0.342484945296038,17,31
"17x32",0.360380143689845,0.166567752475222,0.150748203690934,0.322303900143999,17,32
"17x33",0.381442733700961,0.234006671817247,0.0950078519961107,0.289542742485681,17,33
"17x34",0.292806876381776,0.265213267537072,0.177824457352102,0.264155398729049,17,34
"17x35",0.393921353903551,0.145134174211681,0.0881951474270946,0.372749324457673,17,35
"17x36",0.420824792248573,0.208473760562604,0.112203992660521,0.258497454528302,17,36
"17x37",0.429793308275318,0.260413343696153,0.0707542436323827,0.239039104396147,17,37
"17x38",0.33912627196008,0.175722600663452,0.143980452674764,0.341170674701705,17,38
"17x39",0.333222203048195,0.200863190364288,0.200134649890063,0.265779956697454,17,39
"17x40",0.340412748992668,0.174019875217783,0.197477391668189,0.28808998412136,17,40
"17x41",0.362279713611025,0.213433025427397,0.11032754664229,0.313959714319288,17,41
"17x42",0.372960247632153,0.165562186706595,0.218724627954025,0.242752937707227,17,42
"17x43",0.365195029647882,0.178751643118732,0.167044130985996,0.28900919624739,17,43
"17x44",0.372776767432608,0.213722950411368,0.168818873207074,0.244681408948951,17,44
"17x45",0.276391750320188,0.120994584816917,0.215760525083071,0.386853139779823,17,45
"17x46",0.255546561237119,0.145324605660369,0.203586254831145,0.395542578271367,17,46
"17x47",0.376090388010663,0.215417739755237,0.166358850245451,0.242133021988649,17,47
"17x48",0.39654018329775,0.136512583261173,0.199479445028514,0.267467788412563,17,48
"17x49",0.321218769249898,0.195426673613126,0.144292504824162,0.339062052312813,17,49
