"","mDCs","Macrophages","Mast","Monocytes","coordX","coordY"
"12x37",0.415568187299534,0.216923632519395,0.127297245307065,0.240210934874006,12,37
"12x38",0.417693580616299,0.186030725657838,0.117410664820682,0.278865028905181,12,38
"12x39",0.46362368786018,0.191850209308219,0.17517053515674,0.16935556767486,12,39
"12x40",0.370216168675658,0.158326322654013,0.202517918361806,0.268939590308523,12,40
"12x41",0.457351358155167,0.221046388429686,0.109068726862449,0.212533526552698,12,41
"12x42",0.389625278572877,0.24050155775532,0.14117926255015,0.228693901121653,12,42
"12x43",0.44457423777889,0.159951654025771,0.198151819022817,0.197322289172521,12,43
"12x44",0.473439354550827,0.178724605810561,0.152893236156296,0.194942803482316,12,44
"12x45",0.41340629267911,0.232448834476492,0.130135355767273,0.224009517077124,12,45
"12x46",0.426983830052965,0.22349495653323,0.146394736986271,0.203126476427534,12,46
"12x47",0.430967417266809,0.181861229111915,0.179851631919172,0.207319721702104,12,47
"12x48",0.430938316449309,0.236597565467032,0.132555576663435,0.199908541420223,12,48
"12x49",0.44269032277879,0.228031539831708,0.12039329797838,0.208884839411122,12,49
"13x0",0.454254421437751,0.183567039716593,0.200494821727626,0.16168371711803,13,0
"13x1",0.417619195570985,0.151356527861804,0.234901478099486,0.196122798467725,13,1
"13x2",0.408203102894198,0.168548591723341,0.225763384335993,0.197484921046467,13,2
"13x3",0.433631019781058,0.174655533900438,0.21362445080802,0.178088995510484,13,3
"13x4",0.406710504378939,0.171798746195279,0.224762492372765,0.196728257053017,13,4
"13x5",0.415813323703389,0.170695445401638,0.213459266383827,0.200031964511146,13,5
"13x6",0.393363496651371,0.145220103283176,0.237280426172143,0.22413597389331,13,6
"13x7",0.415179285097391,0.202761452853076,0.193689406706628,0.188369855342905,13,7
"13x8",0.388729825440669,0.160610154685711,0.242276587516986,0.208383432356635,13,8
"13x9",0.425783058792409,0.173606241847777,0.211790586391298,0.188820112968516,13,9
"13x10",0.362862268021324,0.2188749149118,0.223071671418246,0.19519114564863,13,10
"13x11",0.427481895665181,0.186035265111323,0.2153371381601,0.171145701063397,13,11
"13x12",0.397336027779489,0.168152000681143,0.225064718617899,0.209447252921469,13,12
"13x13",0.378026123933032,0.168175936337747,0.246115459030013,0.207682480699209,13,13
"13x14",0.458542399987128,0.15228551290426,0.198392402999303,0.19077968410931,13,14
"13x15",0.406790952115873,0.183731727197325,0.215175672240737,0.194301648446065,13,15
"13x16",0.455860760117686,0.152439373754962,0.217040782133364,0.174659083993988,13,16
"13x17",0.423695774128141,0.17021600261006,0.222865400996058,0.183222822265741,13,17
"13x18",0.403707924788852,0.150479728956095,0.221595139147973,0.22421720710708,13,18
"13x19",0.425491777621917,0.162326013172555,0.19989995262006,0.212282256585468,13,19
"13x20",0.399502510273093,0.174214403966882,0.214634883604114,0.21164820215591,13,20
"13x21",0.478870309019767,0.15632997747708,0.201310415158229,0.163489298344924,13,21
"13x22",0.461760902450361,0.205371157545551,0.15448413462665,0.178383805377438,13,22
"13x23",0.367318995177539,0.168367331852342,0.193610463231809,0.27070320973831,13,23
"13x24",0.320609996077301,0.191166005761996,0.189706923248876,0.298517074911828,13,24
"13x25",0.372595661152418,0.188470197272291,0.162647292846378,0.276286848728914,13,25
"13x26",0.606521081361204,0.159674036170742,0.0799965939078188,0.153808288560235,13,26
"13x27",0.389673503436908,0.181520012437664,0.193066870525647,0.235739613599781,13,27
"13x28",0.381553790390756,0.203192318062756,0.206930624580205,0.208323266966283,13,28
"13x29",0.304344983875142,0.174097132062561,0.211492816157614,0.310065067904684,13,29
"13x30",0.525373738298049,0.187243338361011,0.116254669319845,0.171128254021094,13,30
"13x31",0.494736630394937,0.268792376179311,0.0655128541828908,0.170958139242862,13,31
"13x32",0.300644315741234,0.250036339714032,0.184936768107468,0.264382576437265,13,32
"13x33",0.485378212166782,0.231539718924358,0.0842760763582477,0.198805992550612,13,33
"13x34",0.411813384757136,0.241515289789936,0.129038726852801,0.217632598600127,13,34
"13x35",0.398537408562723,0.164808984670832,0.23745264442677,0.199200962339675,13,35
"13x36",0.30428722773936,0.241057781083567,0.164263664349066,0.290391326828006,13,36
"13x37",0.512223311830641,0.204917612183778,0.112670528991596,0.170188546993985,13,37
"13x38",0.336092037194648,0.208090567092639,0.225544628789591,0.230272766923122,13,38
"13x39",0.486418151662857,0.184968564357279,0.139876063210071,0.188737220769792,13,39
"13x40",0.450771204289084,0.182551796942987,0.179151488210547,0.187525510557382,13,40
"13x41",0.568552666788361,0.157440369722547,0.112369935971109,0.161637027517983,13,41
"13x42",0.467497446687167,0.160409358612945,0.14601091723822,0.226082277461668,13,42
"13x43",0.419488412198432,0.234277544092704,0.161554272657708,0.184679771051156,13,43
"13x44",0.392404629346838,0.165074622144539,0.226748251467239,0.215772497041384,13,44
"13x45",0.429617013044315,0.199676111467734,0.147396480142601,0.223310395345351,13,45
"13x46",0.473631217046491,0.230387530304478,0.15252691115746,0.143454341491571,13,46
"13x47",0.37087494250746,0.200524149975285,0.245934717215129,0.182666190302126,13,47
"13x48",0.412946206933727,0.196734376651652,0.133829962314802,0.256489454099819,13,48
"13x49",0.49262982268502,0.171364653568916,0.129603719028583,0.206401804717481,13,49
"14x0",0.447805276102354,0.136666092889638,0.192071817420232,0.223456813587776,14,0
"14x1",0.341695634409941,0.133169948412049,0.307373718736775,0.217760698441235,14,1
"14x2",0.440778486661589,0.160639316360617,0.226462045113775,0.172120151864019,14,2
"14x3",0.427903471885459,0.177622849317953,0.206702888000276,0.187770790796311,14,3
"14x4",0.457601392340805,0.152445982907931,0.209311741589051,0.180640883162214,14,4
"14x5",0.407078352254076,0.158969272439173,0.240434660688095,0.193517714618656,14,5
"14x6",0.449341373387181,0.158206824474304,0.207042464622475,0.18540933751604,14,6
"14x7",0.401373862938509,0.162587183365297,0.221396957055689,0.214641996640505,14,7
"14x8",0.42724064902651,0.160536283880149,0.21813459126741,0.19408847582593,14,8
"14x9",0.398022876997195,0.187900628792738,0.216656425425681,0.197420068784386,14,9
"14x10",0.437141855415353,0.151455979449061,0.234670337049952,0.176731828085633,14,10
"14x11",0.423899346859307,0.151649877826658,0.228169153146051,0.196281622167983,14,11
"14x12",0.468831166832346,0.168437075723951,0.195922306191274,0.166809451252429,14,12
"14x13",0.393412599935325,0.187696060364134,0.235399424491789,0.183491915208752,14,13
"14x14",0.439265303329221,0.166570826523876,0.220925176540267,0.173238693606636,14,14
"14x15",0.406163558148642,0.189093682855748,0.217256148772463,0.187486610223148,14,15
"14x16",0.397087637072578,0.166586623479111,0.20914221528926,0.227183524159051,14,16
"14x17",0.449006322070363,0.168660085803079,0.194866298052051,0.187467294074507,14,17
"14x18",0.437049837759306,0.152564378951466,0.218697678620893,0.191688104668335,14,18
"14x19",0.404932047183086,0.163878963194791,0.225077970189261,0.206111019432862,14,19
"14x20",0.434993752133502,0.153467936888695,0.184193153738375,0.227345157239429,14,20
"14x21",0.439584500270599,0.139686373060867,0.126482801770976,0.294246324897558,14,21
"14x22",0.41419042258407,0.177095358288158,0.196701871049202,0.21201234807857,14,22
"14x23",0.53749757736329,0.159163882598752,0.134925858895774,0.168412681142184,14,23
"14x24",0.481584591203588,0.208864105779793,0.0891707457060913,0.220380557310527,14,24
"14x25",0.418771199949152,0.19130258650082,0.0854521555698251,0.304474057980203,14,25
"14x26",0.517273082003773,0.196533363073043,0.134933124545551,0.151260430377633,14,26
"14x27",0.467671312922493,0.212807222990763,0.124129971202484,0.195391492884259,14,27
"14x28",0.484491660679778,0.201496250419687,0.134077415627738,0.179934673272797,14,28
"14x29",0.471022571564136,0.165005492051118,0.179939161883174,0.184032774501572,14,29
"14x30",0.523537498075985,0.231745003634582,0.105449245469234,0.139268252820199,14,30
"14x31",0.427773257961448,0.179815784484129,0.144548737927764,0.247862219626659,14,31
"14x32",0.456894379974416,0.189354573760795,0.165860132124595,0.187890914140194,14,32
"14x33",0.5200149810759,0.159403345713801,0.104991167812481,0.215590505397817,14,33
"14x34",0.367785902501079,0.227325385345477,0.110055196378725,0.294833515774719,14,34
"14x35",0.445378285316514,0.157340025508318,0.152727494487212,0.244554194687956,14,35
"14x36",0.344983072352739,0.202610653567806,0.131793121888879,0.320613152190576,14,36
"14x37",0.539883508839439,0.233228183796525,0.0987589806284915,0.128129326735545,14,37
"14x38",0.376349767774215,0.136950663110317,0.24658990196396,0.240109667151508,14,38
"14x39",0.42930374465029,0.165183942489361,0.219747796672743,0.185764516187606,14,39
"14x40",0.395882625551364,0.207294655243969,0.129413502063186,0.267409217141481,14,40
"14x41",0.508682920249512,0.168487802526217,0.139889309310115,0.182939967914156,14,41
"14x42",0.452800606046466,0.160311974493614,0.222634089568826,0.164253329891095,14,42
"14x43",0.535025224098453,0.136247596225024,0.127054701392561,0.201672478283962,14,43
"14x44",0.48831255686865,0.193823041431994,0.148458974836235,0.16940542686312,14,44
"14x45",0.368472852816688,0.185585457063943,0.160376614268475,0.285565075850894,14,45
"14x46",0.363503174952284,0.199789845886281,0.22991627426926,0.206790704892175,14,46
"14x47",0.463750240140102,0.182581506928976,0.130571380755058,0.223096872175865,14,47
"14x48",0.348922953734523,0.208490665900465,0.159649605789876,0.282936774575136,14,48
"14x49",0.48322572080387,0.214101961949167,0.127670526517509,0.175001790729454,14,49
"15x0",0.418352768821259,0.185166801540393,0.208524166045825,0.187956263592524,15,0
"15x1",0.475764986399217,0.173285419385435,0.181294712928876,0.169654881286473,15,1
"15x2",0.456847964301969,0.127758146201112,0.205831364561607,0.209562524935312,15,2
"15x3",0.405818446791754,0.160302807616273,0.239906755671648,0.193971989920325,15,3
"15x4",0.41277687772967,0.16169903520753,0.194077824246493,0.231446262816307,15,4
"15x5",0.431131362074989,0.158313690788358,0.214942545744066,0.195612401392588,15,5
"15x6",0.438614895983423,0.167394546371413,0.219112755615079,0.174877802030085,15,6
"15x7",0.402293171202399,0.176396138884366,0.230927899090324,0.19038279082291,15,7
"15x8",0.414882068153108,0.16642902752865,0.218259012879217,0.200429891439025,15,8
"15x9",0.429975005055898,0.154406231436926,0.220967609233626,0.19465115427355,15,9
"15x10",0.443763389701549,0.141947778231975,0.20763054320602,0.206658288860456,15,10
"15x11",0.401540744849425,0.237790913956742,0.112784185521808,0.247884155672026,15,11
"15x12",0.393918723734781,0.193858282937535,0.237807633581314,0.17441535974637,15,12
"15x13",0.456320127140837,0.146336325559975,0.207848457282162,0.189495090017026,15,13
"15x14",0.401264624088227,0.187208945502477,0.212313469494842,0.199212960914454,15,14
"15x15",0.502804113746268,0.152105159386605,0.159558456168493,0.185532270698634,15,15
"15x16",0.441053116477012,0.175836716311057,0.196806348626062,0.186303818585869,15,16
"15x17",0.409293569888638,0.159337845034149,0.208242962507772,0.223125622569441,15,17
"15x18",0.362112076129221,0.162109644791997,0.252759791232229,0.223018487846553,15,18
"15x19",0.472075723334116,0.166198254169346,0.171229288626521,0.190496733870017,15,19
"15x20",0.478408486384192,0.205825520016088,0.119604859257244,0.196161134342476,15,20
"15x21",0.517253308762739,0.175323450022496,0.13024709802391,0.177176143190854,15,21
"15x22",0.44171157802648,0.170435804286252,0.192436190661602,0.195416427025666,15,22
"15x23",0.445911600310379,0.222227377880124,0.0938231370408956,0.238037884768602,15,23
"15x24",0.554860713313374,0.168723146633084,0.117231736340459,0.159184403713082,15,24
"15x25",0.413569206251143,0.179692078622643,0.153764639999078,0.252974075127136,15,25
"15x26",0.341276912782325,0.174117180144758,0.258221389380005,0.226384517692911,15,26
"15x27",0.459314504394689,0.196398618283975,0.162218788449059,0.182068088872277,15,27
"15x28",0.445829022882628,0.23865947380993,0.123140635119832,0.192370868187609,15,28
"15x29",0.439614301901183,0.179819498580512,0.142004698431982,0.238561501086324,15,29
"15x30",0.490307434684392,0.196480361003236,0.131801626844841,0.181410577467531,15,30
"15x31",0.431907449451775,0.191625353782191,0.17934186152946,0.197125335236574,15,31
"15x32",0.43794903077117,0.24923179193785,0.128907639298203,0.183911537992778,15,32
"15x33",0.452136720522073,0.194858645382983,0.148642815610383,0.20436181848456,15,33
"15x34",0.468239954332732,0.257669132213093,0.0899693237617012,0.184121589692474,15,34
"15x35",0.455556336703679,0.173388044247948,0.189881734035822,0.18117388501255,15,35
"15x36",0.404521539308669,0.208046892443066,0.134163027252865,0.253268540995401,15,36
"15x37",0.497292597661449,0.165378317678917,0.144482289189651,0.192846795469982,15,37
"15x38",0.32351861391629,0.226086959497228,0.16466085693129,0.285733569655191,15,38
"15x39",0.455100474248496,0.222806898028831,0.0959326031614009,0.226160024561272,15,39
"15x40",0.45062105445939,0.195542941108601,0.11930606917592,0.234529935256089,15,40
"15x41",0.451999925671229,0.191646355464154,0.189842737670132,0.166510981194485,15,41
"15x42",0.357331378198884,0.284290304637607,0.111035967989325,0.247342349174183,15,42
"15x43",0.406299203696042,0.168173802543808,0.224695081154799,0.200831912605351,15,43
"15x44",0.463890346283391,0.203871688622814,0.157980009309756,0.174257955784039,15,44
"15x45",0.495443635509234,0.203675188283488,0.0992760971538553,0.201605079053422,15,45
"15x46",0.456788060285038,0.16203266396239,0.219624246188719,0.161555029563853,15,46
"15x47",0.447913835949237,0.203144527646511,0.160391896145402,0.18854974025885,15,47
"15x48",0.468734121715729,0.173940698484846,0.105765279228831,0.251559900570594,15,48
"15x49",0.435605397289846,0.208716678910088,0.186292130481673,0.169385793318393,15,49
"16x0",0.410582245657818,0.194395320246604,0.185418009282777,0.209604424812801,16,0
"16x1",0.402191597150909,0.219483041814325,0.229505882501035,0.148819478533731,16,1
"16x2",0.412687887802295,0.174607277359837,0.224888094894955,0.187816739942913,16,2
"16x3",0.415644979079093,0.192653993169574,0.157588667005803,0.23411236074553,16,3
"16x4",0.425109109410003,0.18054602590203,0.205867546662123,0.188477318025845,16,4
"16x5",0.417678172119711,0.169003232787319,0.191587433915368,0.221731161177602,16,5
"16x6",0.401875727694135,0.147723109616805,0.271877547166471,0.178523615522588,16,6
"16x7",0.407126147621404,0.166755325547261,0.227470042340931,0.198648484490404,16,7
"16x8",0.433074941391444,0.149491073125758,0.217791556475915,0.199642429006883,16,8
"16x9",0.451916974389205,0.149862907921534,0.198584880153559,0.199635237535702,16,9
"16x10",0.437680438770532,0.169376721506961,0.214840106606163,0.178102733116344,16,10
"16x11",0.43964729578785,0.173231885657307,0.205993381347725,0.181127437207118,16,11
"16x12",0.39556774325073,0.169962044070438,0.247260627956715,0.187209584722117,16,12
"16x13",0.427192692753996,0.14596524400083,0.211661323076709,0.215180740168465,16,13
"16x14",0.395730816502252,0.16900090983345,0.217842472028905,0.217425801635392,16,14
"16x15",0.51793823576031,0.151542436708397,0.137119111974703,0.193400215556591,16,15
"16x16",0.483813112938088,0.140993305463624,0.171368731861457,0.20382484973683,16,16
"16x17",0.448681583621255,0.165604237049011,0.163443824278864,0.222270355050871,16,17
"16x18",0.449645665995998,0.206320812455679,0.178685909048905,0.165347612499418,16,18
"16x19",0.451156422802359,0.145639241884033,0.200494682545343,0.202709652768265,16,19
"16x20",0.41685990207071,0.200130817915541,0.149090343040324,0.233918936973425,16,20
"16x21",0.486443105189777,0.154690212170065,0.122229817122399,0.23663686551776,16,21
"16x22",0.46234363400116,0.210015032254577,0.147165048822407,0.180476284921856,16,22
"16x23",0.582204590011323,0.164293967925487,0.0864322387433436,0.167069203319847,16,23
"16x24",0.488331641627416,0.173185894857789,0.0941724746731413,0.244309988841654,16,24
"16x25",0.528562246289931,0.173191460585584,0.12701022716746,0.171236065957025,16,25
"16x26",0.513785762679425,0.181144404311557,0.0730688117264963,0.232001021282522,16,26
"16x27",0.320713630561025,0.253611408634141,0.0548631599535118,0.370811800851321,16,27
"16x28",0.386315385483593,0.262165046228018,0.0763573848092079,0.275162183479182,16,28
"16x29",0.489526021108,0.214471073361249,0.128949978447139,0.167052927083611,16,29
"16x30",0.325298643206344,0.211372315931383,0.144998367866029,0.318330672996244,16,30
"16x31",0.456047674437436,0.196123925688479,0.132775382504625,0.21505301736946,16,31
"16x32",0.327284504205101,0.29146562813312,0.114469893020677,0.266779974641101,16,32
"16x33",0.450211643181674,0.144743820458515,0.110561465952766,0.294483070407044,16,33
"16x34",0.518028025667075,0.24189320752275,0.0762141959756964,0.163864570834478,16,34
"16x35",0.435280503960162,0.197953004583145,0.147593719415114,0.219172772041579,16,35
"16x36",0.412534837157566,0.171717341864848,0.153230016801934,0.262517804175653,16,36
"16x37",0.440095252071866,0.193967139889829,0.129190714017499,0.236746894020805,16,37
"16x38",0.431021400343792,0.197703670922761,0.163275030755589,0.207999897977859,16,38
"16x39",0.507895083940789,0.227398361645478,0.0864788633466426,0.17822769106709,16,39
"16x40",0.426786198055707,0.231037132047089,0.157797703531142,0.184378966366062,16,40
"16x41",0.623613869583344,0.148607208541891,0.0777005620670288,0.150078359807736,16,41
"16x42",0.437666629407941,0.177779161112719,0.162895762934829,0.22165844654451,16,42
"16x43",0.301155768045745,0.174638082972468,0.246881150199858,0.27732499878193,16,43
"16x44",0.574830111798604,0.163710339663493,0.0987872522668226,0.162672296271081,16,44
"16x45",0.360032295450912,0.157410460120228,0.203656309070958,0.278900935357902,16,45
"16x46",0.522115608407852,0.182408184884667,0.122955524249947,0.172520682457534,16,46
"16x47",0.393474812646562,0.205026690200219,0.172235037074797,0.229263460078422,16,47
"16x48",0.471800067831946,0.202669571556548,0.1073268445208,0.218203516090706,16,48
"16x49",0.350821517780662,0.25470003033175,0.174956342256948,0.219522109630639,16,49
"17x0",0.469420146120706,0.177824831520594,0.180533034074043,0.172221988284657,17,0
"17x1",0.350848760711216,0.203770231994975,0.279942965033349,0.16543804226046,17,1
"17x2",0.464226835021111,0.164537477366473,0.202064693170533,0.169170994441883,17,2
"17x3",0.448005529975603,0.131085994309396,0.213829014441805,0.207079461273197,17,3
"17x4",0.442330902246998,0.168531127330126,0.212495154467901,0.176642815954976,17,4
"17x5",0.373876837016051,0.187934518970617,0.174080315590773,0.264108328422559,17,5
"17x6",0.403920173933781,0.191018478652631,0.223819981055432,0.181241366358156,17,6
"17x7",0.466230486331763,0.140199637144454,0.190926957818989,0.202642918704794,17,7
"17x8",0.460877159094889,0.163964904954932,0.190297895034451,0.184860040915728,17,8
"17x9",0.402231741498441,0.143374893958744,0.230315239337909,0.224078125204907,17,9
"17x10",0.41368224349098,0.176856237446906,0.226635447315832,0.182826071746281,17,10
"17x11",0.424392364352322,0.15342854648587,0.217057299175562,0.205121789986246,17,11
"17x12",0.461162750701501,0.166857129405081,0.191766727118001,0.180213392775417,17,12
"17x13",0.453736360874367,0.161598005223141,0.193647030582683,0.191018603319809,17,13
"17x14",0.423911911900897,0.166974801795667,0.178435497741083,0.230677788562353,17,14
"17x15",0.43152812896941,0.161018103414395,0.201282067451485,0.20617170016471,17,15
"17x16",0.448446536398912,0.185460703945943,0.183984175577252,0.182108584077893,17,16
"17x17",0.433815791567589,0.166100266140767,0.189979325703587,0.210104616588057,17,17
"17x18",0.472562987277274,0.170628241700214,0.160949207445955,0.195859563576557,17,18
"17x19",0.384835253335567,0.193011700636907,0.223362684914797,0.198790361112729,17,19
"17x20",0.461919721754275,0.224924443906071,0.156896324185077,0.156259510154577,17,20
"17x21",0.404633971544826,0.246380641413701,0.17257325457998,0.176412132461493,17,21
"17x22",0.361436944434017,0.25952983276822,0.175614102155587,0.203419120642175,17,22
"17x23",0.361849427483216,0.218741558846872,0.19957636854893,0.219832645120982,17,23
"17x24",0.3593302443731,0.170369097223371,0.233752776130589,0.23654788227294,17,24
"17x25",0.514893388629233,0.215003716865358,0.0787036499188936,0.191399244586516,17,25
"17x26",0.429130586469556,0.224904572401813,0.149392585634243,0.196572255494388,17,26
"17x27",0.43673326468113,0.167631887985317,0.158347524034707,0.237287323298846,17,27
"17x28",0.391878884791533,0.168133320200597,0.195996183885827,0.243991611122043,17,28
"17x29",0.48045958506459,0.200203706507936,0.137036946181447,0.182299762246027,17,29
"17x30",0.570567233712419,0.175486228786622,0.061870705970483,0.192075831530476,17,30
"17x31",0.448802642090012,0.186439584771486,0.117576345936471,0.247181427202031,17,31
"17x32",0.483756332333626,0.166663294851458,0.123217849606177,0.22636252320874,17,32
"17x33",0.486538045685535,0.223904591732332,0.0760379164812377,0.213519446100896,17,33
"17x34",0.371461387988475,0.246485267510792,0.182715620510623,0.19933772399011,17,34
"17x35",0.461090390733843,0.180058422880081,0.0846413983349911,0.274209788051085,17,35
"17x36",0.469806403747664,0.226665339681291,0.127830829247547,0.175697427323498,17,36
"17x37",0.527533692087542,0.227066251836286,0.082707763542503,0.162692292533669,17,37
"17x38",0.426646436221011,0.169828189993678,0.128422944668313,0.275102429116997,17,38
"17x39",0.38985461856739,0.212136754236866,0.199237299906876,0.198771327288868,17,39
"17x40",0.416537660186557,0.191870344979798,0.19418118903656,0.197410805797086,17,40
"17x41",0.431264053060806,0.220256327005563,0.115148610767693,0.233331009165938,17,41
"17x42",0.403482242320369,0.198331914338605,0.20360331517505,0.194582528165976,17,42
"17x43",0.434998112026951,0.187821653222166,0.165465707907307,0.211714526843577,17,43
"17x44",0.462136470067709,0.194942745590325,0.159259992715224,0.183660791626742,17,44
"17x45",0.291143210684638,0.158925004709285,0.215736617904858,0.334195166701218,17,45
"17x46",0.358941724413659,0.142703728381531,0.180639804678776,0.317714742526035,17,46
"17x47",0.46308378459547,0.188024124973082,0.154981235811756,0.193910854619692,17,47
"17x48",0.442408542445319,0.164384540163727,0.178929026535551,0.214277890855402,17,48
"17x49",0.38385153807998,0.182508781519602,0.156536904729477,0.277102775670941,17,49
"18x0",0.335472789573568,0.202646503193269,0.184722809065261,0.277157898167902,18,0
"18x1",0.44205926111393,0.143812322343652,0.193887080712952,0.220241335829466,18,1
"18x2",0.447215933128033,0.221896320731497,0.155403087344695,0.175484658795776,18,2
"18x3",0.376993159499644,0.191223867516208,0.188036561458737,0.243746411525411,18,3
"18x4",0.504477531361516,0.154580206730248,0.185953492683602,0.154988769224634,18,4
"18x5",0.436234243239676,0.178731126388858,0.177195621963174,0.207839008408291,18,5
"18x6",0.427591303463138,0.189019571002139,0.200923773460203,0.18246535207452,18,6
"18x7",0.462951843081989,0.14057242648712,0.195839517274526,0.200636213156365,18,7
"18x8",0.458114418573902,0.14789756024561,0.194207725829265,0.199780295351223,18,8
"18x9",0.43711227499716,0.16535377994735,0.191353532009773,0.206180413045716,18,9
"18x10",0.433774454811226,0.155946871867665,0.209044223162294,0.201234450158815,18,10
"18x11",0.396774032767644,0.164171384344671,0.224633283427384,0.214421299460301,18,11
"18x12",0.423128206240901,0.163521916848409,0.195591421489141,0.217758455421549,18,12
"18x13",0.427271604707372,0.178099987730247,0.204507628842428,0.190120778719952,18,13
"18x14",0.436806546521113,0.170823493535436,0.213205488340357,0.179164471603094,18,14
"18x15",0.409831211402767,0.142154781518328,0.23295236411581,0.215061642963095,18,15
"18x16",0.349976527476309,0.161555868438869,0.269347109667019,0.219120494417803,18,16
"18x17",0.461179626318673,0.154284117889652,0.190402878706942,0.194133377084734,18,17
"18x18",0.398145467866921,0.184936969143579,0.194886794207248,0.222030768782252,18,18
"18x19",0.535135492540888,0.151269236982603,0.123752672473647,0.189842598002863,18,19
"18x20",0.266055924029173,0.223999614568957,0.0889801028360196,0.42096435856585,18,20
"18x21",0.54717285350317,0.161123487276622,0.0970603543769612,0.194643304843248,18,21
"18x22",0.397305727171776,0.203765556328737,0.194535268981851,0.204393447517635,18,22
"18x23",0.503772020976878,0.224515779472141,0.0815433001294686,0.190168899421512,18,23
"18x24",0.391210528929439,0.203264283463408,0.193713089333201,0.211812098273952,18,24
"18x25",0.556486076083675,0.178453499136782,0.0812878769336186,0.183772547845925,18,25
"18x26",0.542096625101114,0.184500122911524,0.0973600469705409,0.176043205016821,18,26
"18x27",0.528670000859957,0.180129693102752,0.108580477457786,0.182619828579505,18,27
"18x28",0.47426274626964,0.199712766371125,0.148513777427214,0.17751070993202,18,28
"18x29",0.452846135951791,0.226429125737937,0.138962570775956,0.181762167534316,18,29
"18x30",0.484105448530457,0.185223338036393,0.130429912141549,0.200241301291601,18,30
"18x31",0.528537879500706,0.181294275615433,0.117568708419992,0.172599136463869,18,31
"18x32",0.411191402903782,0.235183423846179,0.123997760281771,0.229627412968268,18,32
"18x33",0.385149071486942,0.188119466378707,0.159104081392861,0.267627380741491,18,33
"18x34",0.439996798537063,0.167486643324754,0.201406548799223,0.191110009338959,18,34
"18x35",0.511385773029821,0.181109697096468,0.121662715671683,0.185841814202029,18,35
"18x36",0.529404708755345,0.178261978096131,0.117417035245218,0.174916277903306,18,36
"18x37",0.512823505363856,0.189271190486133,0.11835905852625,0.179546245623761,18,37
"18x38",0.479869570811667,0.184638500780363,0.0899690664007263,0.245522862007244,18,38
"18x39",0.38915993220872,0.151109550797707,0.0731774100977268,0.386553106895846,18,39
"18x40",0.362697951490271,0.239324326562819,0.191568418803707,0.206409303143203,18,40
"18x41",0.309855662767249,0.180375285730332,0.171992418415674,0.337776633086745,18,41
"18x42",0.395391084008142,0.187668551619607,0.23264569905675,0.184294665315501,18,42
"18x43",0.35889427675623,0.191909786830597,0.17258933206832,0.276606604344853,18,43
"18x44",0.430751210396662,0.222699388261584,0.15414570359762,0.192403697744134,18,44
"18x45",0.485680366907995,0.131815924690219,0.114229509169988,0.268274199231798,18,45
"18x46",0.487988541751001,0.150795296427867,0.100395962270034,0.260820199551099,18,46
"18x47",0.35781160851599,0.202817203841917,0.200211998313266,0.239159189328827,18,47
"18x48",0.502194839153439,0.216011794510825,0.110346501737221,0.171446864598514,18,48
"18x49",0.359019005941177,0.175093167489124,0.193803715409059,0.27208411116064,18,49
"19x0",0.432924616292758,0.161754826719115,0.196871916156571,0.208448640831557,19,0
"19x1",0.402225149321016,0.189393274079431,0.214562708210139,0.193818868389414,19,1
"19x2",0.406017391190892,0.153879038347904,0.220036727565781,0.220066842895423,19,2
"19x3",0.422338593110961,0.164535290911646,0.209259083179564,0.203867032797829,19,3
"19x4",0.380327215595201,0.202259002366797,0.214026064320399,0.203387717717603,19,4
"19x5",0.386270416142964,0.177572447762825,0.217616993753946,0.218540142340265,19,5
"19x6",0.403914124411088,0.218360339300447,0.18916462805843,0.188560908230035,19,6
"19x7",0.404521731933934,0.133254667878377,0.25810503574404,0.204118564443649,19,7
"19x8",0.379372004097734,0.175763170547458,0.20022570592721,0.244639119427598,19,8
"19x9",0.425923571763605,0.157234345507867,0.200206030759463,0.216636051969065,19,9
"19x10",0.406933510833054,0.19482191041447,0.219582207532632,0.178662371219843,19,10
"19x11",0.400777292945192,0.169419646104045,0.208322952040424,0.221480108910339,19,11
"19x12",0.385310311338868,0.177642620940223,0.249570150659217,0.187476917061693,19,12
"19x13",0.375898794876864,0.147051577817194,0.217482533958974,0.259567093346968,19,13
"19x14",0.428488138007194,0.201104387267939,0.182107187327618,0.188300287397249,19,14
"19x15",0.409063594774406,0.164087775027593,0.185406703355506,0.241441926842494,19,15
"19x16",0.489283499581148,0.147986060698649,0.172035705839301,0.190694733880902,19,16
"19x17",0.477262853522871,0.169293046461657,0.187046454982568,0.166397645032905,19,17
"19x18",0.412782540944922,0.184691297046428,0.2059002438251,0.19662591818355,19,18
"19x19",0.399407728244484,0.195118470950636,0.194944785581801,0.210529015223078,19,19
"19x20",0.467123591841864,0.150864157233168,0.195963357523777,0.186048893401191,19,20
"19x21",0.421289442863041,0.214406020955214,0.141151255967303,0.223153280214442,19,21
"19x22",0.508213722658404,0.162634518542045,0.140233952264999,0.188917806534552,19,22
"19x23",0.310161562647892,0.156434963724958,0.247122901506363,0.286280572120787,19,23
"19x24",0.348116880169422,0.206709825263329,0.185401222889649,0.259772071677601,19,24
"19x25",0.485710064824858,0.174631748741417,0.0869945614986505,0.252663624935075,19,25
