"","Ductal","Cancer","mDCs","Macrophages","Mast","Monocytes","coordX","coordY"
"28x0",0.305885871983755,0.260509440625751,0.148063465606133,0.09317524598803,0.0650083267260298,0.127357649070301,28,0
"28x1",0.173024400738179,0.258336963205732,0.163850362932512,0.101388611071653,0.179927211494795,0.123472450557129,28,1
"28x2",0.315882245051549,0.260117863474303,0.0906524789813677,0.0927249726346315,0.058925096868428,0.181697342989721,28,2
"28x3",0.284501345424233,0.316723372176014,0.0524961409791224,0.21745267113265,0.0654464969303933,0.0633799733575878,28,3
"28x4",0.393268481675017,0.275122869150811,0.0342579745411796,0.136808177371089,0.07087903809802,0.0896634591638831,28,4
"28x5",0.294486993147154,0.302804009976612,0.0855008594168534,0.0967499482831459,0.105708477259204,0.114749711917031,28,5
"28x6",0.285015582905582,0.295174303858378,0.13376778559308,0.148729405916221,0.048818791574694,0.0884941301520445,28,6
"28x7",0.314198937856573,0.227558312957654,0.0181393787615732,0.188744538413555,0.143177346595949,0.108181485414695,28,7
"28x8",0.248396508016842,0.376061126410433,0.119845808575726,0.136317491411235,0.0504477528465511,0.0689313127392126,28,8
"28x9",0.201841220669662,0.314987761705611,0.255208334416642,0.0675267820960628,0.0446410731653653,0.115794827946657,28,9
"28x10",0.182636675243018,0.323089260877749,0.0812246150440716,0.271571263764635,0.0709181512580932,0.0705600338124343,28,10
"28x11",0.0915095020925964,0.391827981332172,0.0651476222381806,0.129325750912287,0.223909041337759,0.098280102087005,28,11
"28x12",0.296637188604722,0.286922691611771,0.106958359022209,0.186744663540391,0.0565803043042183,0.0661567929166882,28,12
"28x13",0.313973691466395,0.130917956333505,0.104409871913921,0.226746414349565,0.0533409334607286,0.170611132475885,28,13
"28x14",0.243592439897531,0.340921000069734,0.12012198162772,0.144498086701242,0.045414329484149,0.105452162219624,28,14
"28x15",0.144774762434203,0.39917484802846,0.130430179465696,0.186458984145505,0.0353510371001079,0.103810188826028,28,15
"28x16",0.170692708898065,0.183637337926946,0.205331083142301,0.281098816595734,0.0561367376997377,0.103103315737217,28,16
"28x17",0.256271429697742,0.219191834338943,0.00294971161582539,0.305033639993142,0.0254472015830944,0.191106182771253,28,17
"28x18",0.254677889052666,0.101262787124196,0.265704303325702,0.203980881241864,0.0729467677326099,0.101427371522962,28,18
"28x19",0.161409090627794,0.152449962515494,0.236880470285446,0.187611460955247,0.158465483492593,0.103183532123426,28,19
"28x20",0.207533337429261,0.155731244320083,0.181958422033746,0.234828423915531,0.125159788217462,0.0947887840839163,28,20
"28x21",0.182913295763771,0.286398262041826,0.148929909633219,0.150675584426816,0.0516357456683249,0.179447202466043,28,21
"28x22",0.244898085573595,0.113537190702912,0.167616579623937,0.183311279986539,0.0329432622575612,0.257693601855456,28,22
"28x23",0.121396593005333,0.154990285067297,0.335347951744263,0.250929013808135,0.0206314780721897,0.116704678302782,28,23
"28x24",0.160933541239462,0.112896572089476,0.245801439492276,0.273403191731258,0.062330622921213,0.144634632526316,28,24
"28x25",0.119032191052277,0,0.243646355690099,0.175485702016896,0.186528301755071,0.275307449485657,28,25
"28x26",0.0971062358776199,0.0350862507048153,0.386411880300124,0.180146953640243,0.144923241854961,0.156325437622236,28,26
"28x27",0.0694231871257072,0,0.585634721141643,0.164885664909158,0.0336299773848975,0.146426449438595,28,27
"28x28",0.179590322216166,0.119145382778178,0.186415448490389,0.181696822998757,0.172587844257709,0.160564179258802,28,28
"28x29",3.4332068433584e-17,6.50385225409316e-17,0.268393322307071,0.206170760080088,0.241089263455744,0.284346654157098,28,29
"28x30",0.0080647805266569,0.0150645637556339,0.311490027498015,0.368810908459151,0.16909073657988,0.127478983180664,28,30
"28x31",0.0701353410194232,0,0.308410117976888,0.308704335698461,0.0184295627006823,0.294320642604545,28,31
"28x32",0.154648774771171,0.0364461137792374,0.191120457623647,0.148673902325631,0.27491387556018,0.194196875940132,28,32
"28x33",0.166571096339173,0.0575263752439224,0.362081385383585,0.20481717963608,0.0280925585905708,0.180911404806669,28,33
"28x34",0.118674183730691,0.142947158402061,0.330681321114836,0.161820435720341,0.0342550999995864,0.211621801032484,28,34
"28x35",0.156575796998371,0.101718499870913,0.453192160162014,0.159812381165964,0.0382831032568022,0.0904180585459363,28,35
"28x36",0.205070404022789,0.0692575265363975,0.253821889444204,0.189638871035131,0.177368778763564,0.104842530197916,28,36
"28x37",0.236549669779845,0.0192611125226501,0.0954609894899872,0.328158130248047,0.138936847221179,0.181633250738292,28,37
"28x38",0.240484678997362,0.137241137505386,0.162073086171935,0.243569468481169,0.116396592651217,0.10023503619293,28,38
"28x39",0.1463438517949,0.0881764643010061,0.254547445808712,0.0631221727072601,0.24419007026084,0.203619995127282,28,39
"28x40",0.256124222755817,0.107075360666476,0.200922736314132,0.122896393475682,0.128029756385023,0.18495153040287,28,40
"28x41",0.286489091479678,0.140625826790376,0.202535858493822,0.124376896941567,0.126849790182543,0.119122536112013,28,41
"28x42",0.35318433643411,0.113229018955384,0.0948608946595604,0.208788735029479,0.0283276815574999,0.201609333363967,28,42
"28x43",0.268362838628834,0.0236497526712331,0.352234399440336,0.191508135635089,0.0638124224988667,0.100432451125641,28,43
"28x44",0.312874178685413,0.116873829072646,0.103581738967689,0.187290425065863,0.163952936804338,0.115426891404051,28,44
"28x45",0.297001851318403,0.0232825860380459,0.373255348387082,0.122915031495502,0.0434781745241724,0.140067008236794,28,45
"28x46",0.431499320468485,0.0956455310036463,0.0835145883472951,0.123806386169169,0.114813663999132,0.150720510012273,28,46
"28x47",0.419202652974831,0.164432790571871,0.0504976842625538,0.10550036628272,0.0689919597306652,0.191374546177359,28,47
"28x48",0.443999904755552,0.103092624699834,0.102180300764999,0.113911873338283,0.145346522719751,0.091468773721581,28,48
"28x49",0.294134982699613,0.271840113572847,0.135111954445216,0.124185645437644,0.0701066087452184,0.104620695099461,28,49
"29x0",0.206449517925553,0.422686993001566,0.0272791798956893,0.137764310259692,0.0474991895282836,0.158320809389215,29,0
"29x1",0.201686292738837,0.351771355703046,0.0519199719459036,0.124635520532596,0.16167830848909,0.108308550590528,29,1
"29x2",0.179587356260949,0.310859080490956,0.182698411180485,0.122976086113947,0.0362295825975536,0.16764948335611,29,2
"29x3",0.194535335147525,0.477386638655774,0.0595313792766194,0.1377942719019,0.0495520401892754,0.0812003348289061,29,3
"29x4",0.384439547764602,0.24033733618615,0.108915809931563,0.0998866574509525,0.0414684359693986,0.124952212697335,29,4
"29x5",0.297564292336869,0.299567989502403,0.00482665721786075,0.193657332357726,0.117899813832192,0.0864839147529502,29,5
"29x6",0.256107676683009,0.20924842209415,0.152313880730303,0.228571022404296,0.0513597606544319,0.10239923743381,29,6
"29x7",0.175029736001372,0.358384470745031,0.150088416182059,0.155582434934119,0.0684647163465681,0.0924502257908517,29,7
"29x8",0.196650039615858,0.395712968203821,0.0490590417313792,0.185164333202243,0.0616570432328184,0.11175657401388,29,8
"29x9",0.251455297743182,0.32122996269322,0.0497285764689818,0.155238825630434,0.129644614760556,0.0927027227036264,29,9
"29x10",0.30715156652124,0.28033897414057,0.0842365583091977,0.15899268219464,0.0733407847449357,0.095939434089417,29,10
"29x11",0.236717296879518,0.205625773871893,0.232308192049875,0.167245915999216,0.047496450212038,0.11060637098746,29,11
"29x12",0.215598064976552,0.358953702252741,0.0445374484959332,0.139072501837199,0.0487948312817733,0.193043451155802,29,12
"29x13",0.220772905061339,0.243108323774908,0.209096507148735,0.0734773052113805,0.17317853620034,0.0803664226032971,29,13
"29x14",0.321901979265064,0.286871495032907,0.0509535958145135,0.0896109299232248,0.0788512245246634,0.171810775439626,29,14
"29x15",0.254686815261003,0.247818565829839,0.201167773485617,0.117706314886192,0.0702602009108851,0.108360329626465,29,15
"29x16",0.362550571414824,0.168311324215871,0.113347842727278,0.0947286006668518,0.0670615266776863,0.194000134297488,29,16
"29x17",0.262924560914543,0.232178614176961,0.226608757210973,0.0940564159423483,0.113727027253286,0.0705046245018882,29,17
"29x18",0.392537763875426,0.116230151977329,0.155730594776715,0.17713650055218,0.0567323214902103,0.101632667328141,29,18
"29x19",0.39777588859099,0.138379616009538,0.127813959530538,0.140640853426943,0.043949212796117,0.151440469645874,29,19
"29x20",0.260054133669053,0.133057927916298,0.282188943370264,0.170640441518274,0.0502358890594597,0.103822664466651,29,20
"29x21",0.303048873147068,0.175755879007219,0.193773480115424,0.125686825478663,0.041134885905652,0.160600056345974,29,21
"29x22",0.145179108896069,0.0956662606282556,0.294580104369509,0.12463883283166,0.173446861952629,0.166488831321878,29,22
"29x23",0.206201558547926,0.273075048223662,0.175401694830666,0.116762716752493,0.0692814605150315,0.159277521130222,29,23
"29x24",0.247213315101747,0.214086513791997,0.0417361773274858,0.140211526765052,0.15646636566885,0.200286101344868,29,24
"29x25",0.26907990563899,0.0748873078055973,0.30815197693308,0.174379137709795,0.0397595240541192,0.133742147858418,29,25
"29x26",0.0882692583439198,0.00339626861556741,0.39297673256276,0.255502790986739,0.134260651002778,0.125594298488237,29,26
"29x27",0.257758636764963,0.0147326440171098,0.301488482844091,0.307805905107705,0.0306044526333021,0.0876098786328287,29,27
"29x28",0.171301646263454,0.0769562820402343,0.457425494224774,0.168267262366839,0.049644859894361,0.0764044552103372,29,28
"29x29",0.0466355129902592,0,0.445034153835806,0.256141627415718,0.0154373227171233,0.236751383041094,29,29
"29x30",0.0435047343851715,0,0.405340682472207,0.199962414538294,0.116732586096034,0.234459582508293,29,30
"29x31",0.00715523966049267,0,0.284808599909466,0.208459888365768,0.393327526947448,0.106248745116825,29,31
"29x32",0.0787800441812694,0.10853645280113,0.152087131819825,0.378764403622116,0.219899078196469,0.0619328893791896,29,32
"29x33",0.143939263736977,0.0913644107853692,0.223682146005331,0.281282955358171,0.159571026866291,0.100160197247861,29,33
"29x34",0.222452303312019,0.0322000056216896,0.122012448820692,0.359899770153036,0.210512671147636,0.0529228009449284,29,34
"29x35",0.208079156439481,0.0626688470526293,0.33908671356264,0.249954989912977,0.0164697750401381,0.123740517992135,29,35
"29x36",0.204703942237963,0.172770378645097,0.146087530627244,0.273079728910522,0.0498663220269417,0.153492097552233,29,36
"29x37",0.252491860329756,0.00513147856417415,0.14888694087729,0.204266763552924,0.243538970358846,0.14568398631701,29,37
"29x38",0.156235564943168,0.00927889247060588,0.276393554580044,0.257888034368479,0.194699422258833,0.10550453137887,29,38
"29x39",0.275493166513898,0,0.301056689601485,0.237573287766917,0.040969113905892,0.144907742211808,29,39
"29x40",0.387017407688009,0.0371798218464189,0.269473568526837,0.117433983296034,0.0281919969497579,0.160703221692943,29,40
"29x41",0.349967255182516,0.10034750012808,0.26185648311005,0.0807366011624126,0.0615639577154557,0.145528202701485,29,41
"29x42",0.345242499919966,0.0790003029902556,0.234124789535056,0.158920161264953,0.0476251331914063,0.135087113098363,29,42
"29x43",0.330980574455571,0.109851368100308,0.226935807736994,0.187792188734545,0.0432514862268714,0.10118857474571,29,43
"29x44",0.422236739803347,0.0599193534522589,0.244392738861678,0.107133991131841,0.0667329081270925,0.0995842686237833,29,44
"29x45",0.336673804562947,0.116004010790407,0.140681584079111,0.121363795007152,0.143446355931165,0.141830449629218,29,45
"29x46",0.225206756050612,0.236518622769117,0.0575779293762694,0.205038376023537,0.187941358031012,0.0877169577494516,29,46
"29x47",0.277076444713921,0.109824035991213,0.156866223392809,0.0946545569063795,0.254948380698008,0.10663035829767,29,47
"29x48",0.257635547022176,0.27011495381781,0.0858800938646686,0.163378936762936,0.114727602613303,0.108262865919106,29,48
"29x49",0.373201064904081,0.184540771546949,0.0376771518116974,0.166543268041706,0.0633281924252102,0.174709551270357,29,49
"30x0",0.208768841983692,0.290980224648384,0.0955265939652887,0.259942560171661,0.0487669603902266,0.0960148188407489,30,0
"30x1",0.201165964906319,0.382488901492386,0.0710845337709231,0.106956599403715,0.109055282529829,0.129248717896829,30,1
"30x2",0.0942985896922006,0.252739205006562,0.180703561417063,0.366002554515397,0.0405481051988632,0.0657079841699147,30,2
"30x3",0.31002522785326,0.283038371165672,0.135815442111794,0.126535233846278,0.0618662771932789,0.0827194478297172,30,3
"30x4",0.360911868308682,0.219812210283246,0.0686668910054738,0.0877196752046195,0.163319006233719,0.09957034896426,30,4
"30x5",0.253569813952564,0.297646989921169,0.134341893596703,0.066016303457392,0.145528086479536,0.102896912592636,30,5
"30x6",0.350864490241202,0.254873071017317,0.103829032454855,0.0783404862482479,0.054348564737573,0.157744355300806,30,6
"30x7",0.335826097794261,0.273865171395199,0.0814089134988548,0.0890619070145789,0.0770655613047252,0.142772348992381,30,7
"30x8",0.212217359632801,0.277951446629398,0.147867293680202,0.135298906340554,0.0450737019131914,0.181591291803854,30,8
"30x9",0.263668301436657,0.192824825997071,0.168215222532114,0.249756327978366,0.0297388310565968,0.0957964909991946,30,9
"30x10",0.225687720957894,0.353739954748158,0.120533819139595,0.0646151392144073,0.0530215586042623,0.182401807335684,30,10
"30x11",0.213220137858902,0.305452718476642,0.116142691142112,0.0747787659503655,0.183789018638857,0.106616667933122,30,11
"30x12",0.327332391706641,0.256012798638443,0.189856735273494,0.077853578571969,0.0490991231586305,0.0998453726508221,30,12
"30x13",0.254623017373413,0.315462209136992,0.0549122040865782,0.154271321995022,0.123914612860096,0.0968166345478998,30,13
"30x14",0.321343887007019,0.152117793228704,0.171419977592505,0.0875697956459906,0.0782141941318781,0.189334352393904,30,14
"30x15",0.217063683849127,0.124012656115868,0.300320698298857,0.228910340643012,0.0431055228606167,0.0865870982325186,30,15
"30x16",0.410325691572355,0.172515201487515,0.0879965565696356,0.13610161939296,0.0621942138359961,0.130866717141539,30,16
"30x17",0.258671404001155,0.193222525685842,0.301868781377784,0.0967147395910705,0.059731257185706,0.0897912921584425,30,17
"30x18",0.387323000314434,0.0837969128263376,0.215093436004096,0.110699900428345,0.0564807054197809,0.146606045007007,30,18
"30x19",0.175288280105885,0.429730606804094,0.121185454508545,0.0805344030025153,0.0920641084890439,0.101197147089918,30,19
"30x20",0.422975511141788,0.088883409516941,0.13733920692111,0.130724796560557,0.117441387968618,0.102635687890986,30,20
"30x21",0.373520051723736,0.145163772424238,0.118067729798963,0.0894736774761458,0.172537594867181,0.101237173709736,30,21
"30x22",0.205449287453943,0.187119567991831,0.274661382703475,0.157915849278063,0.0587959784468477,0.116057934125841,30,22
"30x23",0.300591681810935,0.0642952163260146,0.0862740785510792,0.385191842392895,0.0582819848607295,0.105365196058346,30,23
"30x24",0.204436272433559,0.106556918462278,0.179044037009697,0.139356348923208,0.297954578975473,0.0726518441957853,30,24
"30x25",0.327805809541265,0.191078477536972,0.103748635990114,0.0914323332185056,0.133804956625758,0.152129787087386,30,25
"30x26",0.155501679838242,0.252719285856317,0.258633258736356,0.249467052310137,0.0136018566421351,0.0700768666168121,30,26
"30x27",0.269206011853363,0.140593169634986,0.280085210818936,0.120734520712285,0.0376521694223989,0.151728917558031,30,27
"30x28",0.245107722022476,0.218403123265712,0.189565848684109,0.205445548119849,0.054671659636764,0.0868060982710903,30,28
"30x29",0.145533157128589,0.0392090789364235,0.12075819779802,0.191422640943437,0.22987564191237,0.27320128328116,30,29
"30x30",0.226941416169572,0.184647226786053,0.0519968257793374,0.170258613239717,0.0504630190197752,0.315692899005545,30,30
"30x31",0.135327653104005,0.0732831857135031,0.308829578338507,0.241573484886844,0.122937481826278,0.118048616130862,30,31
"30x32",0.290831800038081,0.0776440676366886,0.346206904410785,0.0435666383509412,0.0518191251265181,0.189931464436986,30,32
"30x33",0.252289640674041,0.139191038885655,0.191409037864607,0.2725219120614,0.0546831727432354,0.0899051977710617,30,33
"30x34",0.370734550465965,0.042014426221752,0.117590186000988,0.217212065132615,0.139269199503601,0.113179572675079,30,34
"30x35",0.304332598538605,0.0188070578186645,0.221818983401604,0.0919655078017478,0.199622073197487,0.163453779241892,30,35
"30x36",0.207127661616046,0.0758019551465802,0.351399670318349,0.134566929036014,0.0376450530105317,0.19345873087248,30,36
"30x37",0.192011296151611,0.0844776336828948,0.29293330563165,0.264754343714466,0.0533776627986856,0.112445758020693,30,37
"30x38",0.47292547000139,1.99314308963196e-16,0.0489223289821837,0.187538933515936,0.0358820716652472,0.254731195835243,30,38
"30x39",0.22904848340686,0.23003899704538,0.118391959770674,0.252395483660792,0.0455587094308877,0.124566366685407,30,39
"30x40",0.351596745295417,0.14173912036783,0.266688844890236,0.140333073417629,0.0318373006553135,0.0678049153735745,30,40
"30x41",0.242173069829558,0.371468269925776,0.054201702157716,0.199111054417446,0.0518743609916259,0.0811715426778775,30,41
"30x42",0.354114690296648,0.162403657915443,0.173461954163761,0.139973265162858,0.0731086788539474,0.0969377536073425,30,42
"30x43",0.248715758733065,0.132137984600767,0.14348704107452,0.201286241088765,0.0411066867624842,0.233266287740398,30,43
"30x44",0.387538505038069,0.125714335470156,0.0624875087248042,0.160435544951326,0.17980256547613,0.0840215403395148,30,44
"30x45",0.440506431909551,0.0629735079146966,0.113431026441134,0.107055653320654,0.190108741037629,0.0859246393763357,30,45
"30x46",0.329021623655582,0.125724683399616,0.362810098459246,0.0528093441901227,0.0509843428216321,0.0786499074738003,30,46
"30x47",0.332033549645886,0.11041630800863,0.294125184500057,0.104947180836149,0.0653845299921236,0.0930932470171552,30,47
"30x48",0.380062135764185,0.124130997143343,0.0650995134070501,0.1761538807752,0.155175511516509,0.0993779613937127,30,48
"30x49",0.333899384835908,0.153576592983554,0.201627045562006,0.0971528443760981,0.123810313322051,0.0899338189203824,30,49
"31x0",0.14660609972692,0.293716130835879,0.281089550261755,0.153816160999738,0.0521734637262818,0.0725985944494265,31,0
"31x1",0.209110755544351,0.364343124177306,0.118342272181076,0.106556034172648,0.0667283684503847,0.134919445474235,31,1
"31x2",0.277694452869394,0.334233800991185,0.108209851000441,0.072740914168051,0.0517645863919516,0.155356394578977,31,2
"31x3",0.253073651262473,0.232636602338853,0.201541009308344,0.0684709334157737,0.128910202398155,0.115367601276401,31,3
"31x4",0.259507871237214,0.287882739262744,0.132361713343537,0.164509027595495,0.0685887763628591,0.0871498721981524,31,4
"31x5",0.19391104788295,0.386030547084088,0.13070001267867,0.146870710237369,0.054388255349467,0.0880994267674555,31,5
"31x6",0.329725057359921,0.223182294493999,0.177738058509997,0.10716033663029,0.0461861355466884,0.116008117459104,31,6
"31x7",0.287268925383376,0.364883216305074,0.0475827135342221,0.158292618007756,0.0584056815695828,0.0835668451999899,31,7
"31x8",0.305328145374205,0.179886041653924,0.243117146460587,0.0891296536711298,0.0580999617507544,0.124439051089399,31,8
"31x9",0.2066587699943,0.360858258381243,0.0338500061605295,0.237472568595132,0.045554994633195,0.1156054022356,31,9
"31x10",0.305120707387821,0.252505414955364,0.100076437109888,0.117370307358323,0.0621283080302194,0.162798825158385,31,10
"31x11",0.215469046589042,0.223688841026943,0.0638272641651811,0.162062786914764,0.221004155374416,0.113947905929654,31,11
"31x12",0.254679618806369,0.318345284279214,0.132724624914407,0.127583234717001,0.056504556510393,0.110162680772616,31,12
"31x13",0.265647575513235,0.343125865564337,0.0402614364892558,0.147926139777981,0.0511680063911217,0.15187097626407,31,13
"31x14",0.379327781910269,0.15337295842106,0.219167875118112,0.0504966863300599,0.0660655737455567,0.131569124474942,31,14
"31x15",0.30229217285601,0.119818810119075,0.150273449553429,0.0904156292599804,0.154759160256783,0.182440777954723,31,15
"31x16",0.282371385905642,0.166109716979502,0.19966520851434,0.215180566511002,0.0426021044642928,0.0940710176252207,31,16
"31x17",0.41289095938915,0.108670411339843,0.0865801003890033,0.180010921652548,0.0792702596647248,0.132577347564731,31,17
"31x18",0.339735615815167,0.0829761936342448,0.243136957562861,0.227641838737335,0.0464857774252444,0.060023616825148,31,18
"31x19",0.285130202476296,0.164174199958653,0.112269309048382,0.210311124399686,0.0552668291691782,0.172848334947805,31,19
"31x20",0.33229828299377,0.0760246602276949,0.247487628313576,0.150724317978212,0.0283728960738619,0.165092214412886,31,20
"31x21",0.248506309729882,0.240956774924879,0.170892387582901,0.0961618197817346,0.0542738250047522,0.189208882975851,31,21
"31x22",0.328780956570792,0.1702663409779,0.167487856449794,0.183101504396333,0.0468832888974948,0.103480052707686,31,22
"31x23",0.351566018579455,0.131001985357808,0.100405426613802,0.154072683986129,0.0915858376507164,0.17136804781209,31,23
"31x24",0.37057834802292,0.163337181613594,0.0736679280829946,0.19229056691632,0.0368027624211438,0.163323212943028,31,24
"31x25",0.347309737022239,0.00268384453121503,0.111943224919918,0.231545532784089,0.209767236724738,0.0967504240178007,31,25
"31x26",0.302667100085991,0.135761428511051,0.119866189350573,0.297260490520422,0.0371626279226496,0.107282163609313,31,26
"31x27",0.331970742777061,0.195493133035582,0.111406530138957,0.168892117980015,0.0717672894442676,0.120470186624117,31,27
"31x28",0.315638682812549,0.158434524465142,0.269053949317223,0.0823924136535171,0.051503614752766,0.122976814998802,31,28
"31x29",0.203938395012302,0.0912970941959371,0.240336273058917,0.198914488785142,0.181276821310743,0.084236927636958,31,29
"31x30",0.494846078966072,0.0304970743694473,0.146010675229175,0.0952419534390045,0.130257286942292,0.103146931054009,31,30
"31x31",0.276294085153114,0.0972495525453717,0.210313486224112,0.192616352616454,0.120764715110945,0.102761808350004,31,31
"31x32",0.220279615962675,0.0651436617988362,0.255293238967654,0.212211576111372,0.157897571970379,0.0891743351890847,31,32
"31x33",0.289774534153418,0.152617532432788,0.111808207284403,0.26268329079878,0.0652135040785158,0.117902931252096,31,33
"31x34",0.278691492087828,0.117046542623516,0.104389222363127,0.241386569882078,0.0658738958737679,0.192612277169682,31,34
"31x35",0.284893506119647,0.0118930703138599,0.117168689796076,0.38317572642486,0.0155173844224817,0.187351622923074,31,35
"31x36",0.544033483465845,0.0159214728266524,0.13041780494341,0.0921293744998661,0.0753833275244157,0.142114536739811,31,36
"31x37",0.430655046606312,0.062569006645453,0.0995159697486528,0.163695687246345,0.133094443114722,0.110469846638514,31,37
"31x38",0.410721331540826,0.0851189481533517,0.1477664272748,0.119051968002654,0.12473655259034,0.112604772438029,31,38
"31x39",0.363544683334296,1.79436588560476e-16,0.249532182154207,0.211957286192354,0.0386216965995628,0.13634415171958,31,39
"31x40",0.409998120483065,0.130947484827484,0.00493722420492872,0.252315223844044,0.0356555464855953,0.166146400154883,31,40
"31x41",0.264825757660221,0.0932242067954538,0.229984970587761,0.19719272771209,0.125044779726681,0.0897275575177926,31,41
"31x42",0.546163910943047,0.0710482899468153,0.0395775768245401,0.0704503180208433,0.14193019037555,0.130829713889204,31,42
"31x43",0.401081172407643,0.181724438498504,0.170964355593999,0.0946400334774228,0.0659199519292169,0.0856700480932147,31,43
"31x44",0.46039224702467,0.0464453644538409,0.246466091893977,0.041599427520655,0.0702436230025365,0.134853246104321,31,44
"31x45",0.537776419422928,0.0366188767801043,0.087844755643193,0.0672511736450556,0.162976993420867,0.107531781087852,31,45
"31x46",0.419210255577401,0.137833492594828,0.0197437407754255,0.165384941362376,0.167265416476869,0.090562153213101,31,46
"31x47",0.361054481215576,0.10452219084844,0.239459452003669,0.096754885605331,0.0448019452077033,0.15340704511928,31,47
"31x48",0.242351321934683,0.248336859965765,0.0948367272852473,0.0556431679432477,0.247320536108755,0.111511386762302,31,48
"31x49",0.347898253635685,0.192997415229031,0.153905771485526,0.124490047735411,0.0580563623259091,0.122652149588438,31,49
"32x0",0.271664337012921,0.202116716484267,0.183746465884095,0.127238286610711,0.0515319135642041,0.163702280443801,32,0
"32x1",0.156058391191324,0.258899784896247,0.373701144691084,0.111260387701683,0.0424144739155813,0.0576658176040811,32,1
"32x2",0.221793734437718,0.347398919296103,0.11354114196804,0.159045617588313,0.0693972649493937,0.0888233217604324,32,2
"32x3",0.164659337638907,0.380276282212728,0.0412369719954698,0.0903914224327931,0.234727536519088,0.0887084492010146,32,3
"32x4",0.235280862559858,0.189279690479588,0.229303786639072,0.216822417177962,0.0393843021583686,0.0899289409851515,32,4
"32x5",0.346055592384989,0.206011466002464,0.162731028979561,0.130004982808762,0.0618554036654414,0.0933415261587818,32,5
"32x6",0.244408025712336,0.256523766717975,0.0538315856425887,0.0693990890975459,0.298241891922792,0.0775956409067627,32,6
"32x7",0.391401942580414,0.131328129951078,0.134868000563878,0.0864934598626408,0.0553476193880194,0.20056084765397,32,7
"32x8",0.313713540906791,0.309970967409817,0.132661093780616,0.0897851437764301,0.0657748393777361,0.0880944147486095,32,8
"32x9",0.342666088487528,0.2019467482014,0.185847216197894,0.110383527103636,0.0609137969898184,0.0982426230197238,32,9
"32x10",0.236132712683665,0.327005261952868,0.0727348194916844,0.223179818322758,0.0351646653198584,0.105782722229166,32,10
"32x11",0.311227314107446,0.287554897470472,0.0947155153322441,0.105503594034718,0.0551052142552842,0.145893464799836,32,11
"32x12",0.333475283095555,0.0775950256110137,0.175799112334466,0.306392476314138,0.0482632305447249,0.058474872100102,32,12
"32x13",0.337613414237296,0.140683599451854,0.0535958990704127,0.183268801397862,0.163178617239008,0.121659668603568,32,13
"32x14",0.458855620973876,0.208715762696205,0.0791985977829447,0.0948524097322426,0.0684633111193209,0.0899142976954115,32,14
"32x15",0.417593456187444,0.178485371753686,0.13931170269957,0.109265953262277,0.066699923858534,0.0886435922384889,32,15
"32x16",0.369768020782164,0.172429657517207,0.0220605600130885,0.150782424297693,0.187076649695198,0.0978826876946493,32,16
"32x17",0.500243187584797,0.109647617976255,0.102718102751537,0.135582516782035,0.0610843037149417,0.0907242711904347,32,17
"32x18",0.416126791637558,0.217195246687831,0.126546717992966,0.0707399594932481,0.0713560894020561,0.0980351947863407,32,18
"32x19",0.493445282568021,0.0613638511189178,0.124784110991561,0.136526221061943,0.0345950744069754,0.149285459852582,32,19
"32x20",0.47395327309967,0.144002902291968,0.0420880687985056,0.194795238207037,0.0500992032902411,0.0950613143125773,32,20
"32x21",0.468444896330819,0.0722084313475957,0.118386610344271,0.0770969163027414,0.145857683749941,0.118005461924633,32,21
"32x22",0.358977519467183,0.178370953199321,0.074142364972267,0.217037462719066,0.0742393637917916,0.0972323358503708,32,22
"32x23",0.316045859350583,0.26000348086851,0.111101829463722,0.079640530832149,0.0651477557263164,0.168060543758719,32,23
"32x24",0.302607088321232,0.147510304053396,0.206542398437479,0.136480627465586,0.0523385610210111,0.154521020701296,32,24
"32x25",0.283675776489077,0.205346872285077,0.205682842665094,0.150629402111731,0.042687878347448,0.111977228101574,32,25
"32x26",0.504692937233082,0.0471058261398201,0.0389211902906134,0.146890142292525,0.0544767809529638,0.207913123090996,32,26
"32x27",0.428233453176203,0.0407819555118648,0.13694044409068,0.162337953017422,0.123404578081611,0.108301616122219,32,27
"32x28",0.40846013967348,0.0932640244448237,0.0586764425786663,0.247522390238411,0.069701261312853,0.122375741751766,32,28
"32x29",0.333126901627524,0.0505956732579769,0.0142658072210403,0.195313875491509,0.246409789541893,0.160287952860057,32,29
"32x30",0.331999765794665,0.106026440686344,0.189133214721647,0.217176985087789,0.0565893802458703,0.0990742134636852,32,30
"32x31",0.240883141424885,0.0535254787954892,0.137615086119962,0.168352807848279,0.31883912387677,0.0807843619346154,32,31
"32x32",0.40153238166934,0.0931416832026617,0.157199169181195,0.0959927581866652,0.134803209977176,0.117330797782963,32,32
"32x33",0.283575435791256,0.0698938453083121,0.227393152112848,0.285878906541119,0.0364585754205482,0.096800084825916,32,33
"32x34",0.363089274217909,0.102894638550776,0.0712253775817933,0.174317487565111,0.182260020560824,0.106213201523586,32,34
"32x35",0.313808579184347,0.141133474099877,0.0805069756365976,0.0341477385472836,0.206377204588818,0.224026027943076,32,35
"32x36",0.362656726448301,0.250606356470812,0.157841299957856,0.0484362776042658,0.0866885331300839,0.0937708063886814,32,36
"32x37",0.448011342506903,0.0328255704985141,0.187906915073689,0.149216053934862,0.0591892871858703,0.122850830800161,32,37
