"","Macrophages","Mast","mDCs","Monocytes"
"11x42",0.14056940435436,0.0150680868945139,0.861027380455036,0.0640767950503011
"11x43",0.112855406508589,0.0859724796512319,0.78890123921628,0.030299948530261
"11x44",0.227305841528169,0.0738261731908576,0.651634659751642,0.0463206461270291
"11x45",0.137351971673047,0.0652300302769782,0.737968483381975,0.0901033052889342
"11x46",0.0612092731479225,0.215092210881778,0.607083757280767,0.054126752811844
"11x47",0.0494040876204019,0.0811280175684977,0.816115731779094,0.0399289761473461
"11x48",0.0105750592964492,0.0363219958578452,0.906820014424348,0.0382343321898426
"11x49",0.0782026905708275,0.105333389315651,0.686838205296938,0.105382336437197
"12x0",0.0772412681278634,0.276514134793081,0.373814711691213,0.0321766903133701
"12x1",0.0895785792494787,0.296430665890239,0.316924328010638,0.0455888542212998
"12x2",0.0851665008681077,0.191928239567437,0.393285201222636,0.0378199606556725
"12x3",0.0640346673554518,0.191332076466282,0.436594523338121,0.0324965629423076
"12x4",0.0738770845826709,0.216781829445796,0.358833279384112,0.0395922519631927
"12x5",0.0748424474756363,0.237759655277104,0.381176388148316,0.0373140146122709
"12x6",0.0741029651133807,0.157521491293921,0.406087656684024,0.0222999120775266
"12x7",0.0917944252535831,0.0516703726846147,0.863000282407448,0.0427703281259916
"12x8",0.0778528647067468,0.208047335817247,0.407701225047061,0.0337709130814778
"12x9",0.109394938979552,0.230902089311872,0.360534622910115,0.0335587166291131
"12x10",0.0844168642684015,0.163347241811346,0.453486520420662,0.0272303933061007
"12x11",0.0753427956346836,0.186197499682549,0.453941900663736,0.0316212529896522
"12x12",0.0595331639362687,0.189880884274953,0.408890792909581,0.0452666094612087
"12x13",0.0588482028430596,0.192807948316054,0.412254894230474,0.0495547246380443
"12x14",0.0687904694250915,0.187152923996341,0.419578189075718,0.0287640755023369
"12x15",0.0634362232493842,0.144960621353904,0.453749876193468,0.0478085720426615
"12x16",0.0702583772577653,0.212140939085309,0.416075122322307,0.0249560918956579
"12x17",0.0538213908422232,0.196928316247343,0.408300949086529,0.0415602251483615
"12x18",0.0534489458341129,0.214569136367346,0.447037587698936,0.0285524354459458
"12x19",0.0564412634753313,0.128573268854441,0.534274291360593,0.0397505263569382
"12x20",0.0781729574319286,0.0978232779521022,0.598707850156715,0.0487375963857694
"12x21",0.0847263171720375,0.0840439297430079,0.646028777865726,0.0340819652554083
"12x22",0.103769261539891,0.253773938954601,0.425826223304329,0.0469462704287711
"12x23",0.065410156529997,0.088388850775579,0.692407193237091,0.0864342422493685
"12x24",0.0350324991935134,0.190600353580178,0.668743235872653,0.167444953426686
"12x25",0.145342259110528,0.35128351558784,0.510740132270348,0.0342750659869344
"12x26",0.145365188602035,0.209815884066841,0.556319424665519,0.0918790507592943
"12x27",0.0757395066047508,0.0427063112678318,0.773349243978142,0.148920973462306
"12x28",0.116375372509868,0.176627516662181,0.638509195383158,0.0949598992168968
"12x29",0.0959492211007925,0.131703418986925,0.747384079354979,0.0990950375278153
"12x30",0.126675757826183,0.200409002314435,0.688392702827218,0.154326994609153
"12x31",0.0508203634107667,0.00654083749918763,0.986250300157888,0.144803498574424
"12x32",0.0865357193395278,0.0130143031001225,0.800673058198084,0.190847938032421
"12x33",0.152138098737491,0.149594549091478,0.696336538806366,0.0486172665209915
"12x34",0.124252716695862,0.271537365946843,0.52232715649012,0.0375502737611946
"12x35",0.168441678527372,0.0254615171280354,0.711172877470726,0.157971876556631
"12x36",0.0530578005052627,0.0578188803086,0.945210387756553,0.0748126093390423
"12x37",0.160150875186544,0.0579130310690148,0.751870202861529,0.0675057909674902
"12x38",0.12325449084488,0.160149468088184,0.650011743929755,0.143599937189952
"12x39",0.0265397664437396,0.175798416715439,0.868196779134978,0.0491324571763861
"12x40",0.108420411255627,0.218519451236107,0.463546979386408,0.124546323814023
"12x41",0.162814941805196,0.0198132420403561,0.794089292473845,0.077308215157929
"12x42",0.180947692129127,0.059158825865747,0.693148987456394,0.0806623472645492
"12x43",0.0821032206644861,0.165839843403586,0.637926162754668,0.0284269753298723
"12x44",0.0694995622375295,0.143637764447283,0.711785096834722,0.0364585662926094
"12x45",0.0590514898558605,0.0776533088742032,0.786452012756926,0.08053081387439
"12x46",0.188479324531833,0.0959870631273841,0.587760047904115,0.0408282113626057
"12x47",0.100762385911683,0.183163229465016,0.655765112717887,0.0324056294452744
"12x48",0.211750041032701,0.0490609232006963,0.617907276469978,0.0712366133539192
"12x49",0.143938595903575,0.0630411161483534,0.672872295014639,0.0566318364718583
"13x0",0.083109435869674,0.149621615793729,0.451886988645915,0.0292597337152739
"13x1",0.0789750247161903,0.227008736693717,0.356655406723839,0.0333408760137082
"13x2",0.0648636407019908,0.205380171004992,0.461914814246347,0.0251066197176573
"13x3",0.0651877268052971,0.230398373261498,0.421137377901595,0.0243268459734122
"13x4",0.0639781793907984,0.195770540896823,0.431153831444334,0.0307321975258996
"13x5",0.077491963298314,0.22841022535546,0.365255775965031,0.0369180600490637
"13x6",0.0592165193679468,0.220421603723122,0.381303527996602,0.0452199965653819
"13x7",0.0933200706235159,0.172939854987483,0.441847863595904,0.0356807417502009
"13x8",0.0587723860863345,0.217011781727678,0.361980587697418,0.043808088997246
"13x9",0.0602747262832192,0.191659376025816,0.443317201707005,0.0370465506644464
"13x10",0.104796469255716,0.215683506588445,0.376482285857605,0.0380491084657665
"13x11",0.068638067215051,0.223761774982351,0.437202574738945,0.0176898903611063
"13x12",0.0736946134816639,0.188501244256125,0.413616826975321,0.0456782789681311
"13x13",0.0891087955192731,0.208588276584338,0.406049786995251,0.0241488725517628
"13x14",0.0864446208420686,0.228229949143665,0.365381659617917,0.0365562865736467
"13x15",0.084570237463161,0.152353520556651,0.414852030890895,0.0482658010928374
"13x16",0.0615635972164402,0.192466359227104,0.428739023093659,0.0160781293001671
"13x17",0.0673733670662198,0.227646128261412,0.449974056673263,0.0272644119594665
"13x18",0.0792763025917314,0.255615492046745,0.366477687706094,0.052780469645656
"13x19",0.102817238793655,0.135869287746502,0.538520838156893,0.0344736148514369
"13x20",0.0564766763209368,0.291758914514285,0.462474728665849,0.0381467359419689
"13x21",0.0175738110953532,0.197095573347195,0.68153804445874,0.0340114195840595
"13x22",0.122878025287216,0.0618123656178545,0.768521016205408,0.0409187309062506
"13x23",0.068420489899299,0.165181458465269,0.624092094152292,0.121478175888089
"13x24",0.183094668887841,0.218944056065949,0.501277927451419,0.152694291489531
"13x25",0.128338929589056,0.15692915941772,0.494029954242492,0.155035654195949
"13x26",0.063868188067513,0.00550950142871401,1.01483379010721,0.0327987807788
"13x27",0.10926395016418,0.205700352797802,0.706251921367658,0.113940722908691
"13x28",0.110421136363689,0.282677924640356,0.630439354213677,0.0951093628997684
"13x29",0.124221617711615,0.273410560312136,0.526759798780031,0.188096248298196
"13x30",0.0486734955703312,0.118679056923514,0.943189138501655,0.0801272854420099
"13x31",0.158847506165492,0.00591735965694759,1.08063923183246,0.0238942975397708
"13x32",0.246975286236838,0.226485735479199,0.512439377758607,0.13037820508624
"13x33",0.16402626933003,0.0155352846869832,0.92383936704028,0.0759961110777077
"13x34",0.154245749492637,0.113392592910823,0.810148434364865,0.0641229815648184
"13x35",0.0721281265290894,0.286508910968461,0.594477212238065,0.0533007125092075
"13x36",0.185224390134356,0.215153478253548,0.419410882062973,0.148080012281018
"13x37",0.112340806623002,0.0736901550842951,1.02116481045618,0.0203936523880396
"13x38",0.150888459115583,0.318115423490538,0.460625146127592,0.0559535146788043
"13x39",0.10961684702389,0.0779654212117854,0.741102792804719,0.061972376104788
"13x40",0.0713493704820476,0.187343514808044,0.661429417246074,0.0433739235015745
"13x41",0.0499978954980854,0.0396338076340991,0.96220431877576,0.036065447305916
"13x42",0.0494543918229475,0.0590209584503115,0.816572105897988,0.0673249105666511
"13x43",0.108447860076459,0.199421968133527,0.647534558960599,0.0604182395095617
"13x44",0.105436798213667,0.243510049993819,0.490297839725603,0.0416434070091746
"13x45",0.094748248358251,0.0496374727441139,0.770064055232154,0.0703577557732014
"13x46",0.106572669817235,0.122701829340134,0.750713559756392,0.0269734104155222
"13x47",0.113229211327535,0.228553546193743,0.566743070039807,0.0533731071585699
"13x48",0.180271327501383,0.0716026764455331,0.523315526712642,0.0892308420801831
"13x49",0.0488007571184883,0.0728195452930242,0.753634489754938,0.111492785931524
"14x0",0.0550667906235941,0.224660208906768,0.402065620888707,0.0665414334674617
"14x1",0.0658865769191582,0.313333872863492,0.383541530287608,0.0447469651454039
"14x2",0.0826402394669768,0.212985802062833,0.371946860103099,0.033170943392766
"14x3",0.0567567015814961,0.202926456757046,0.419637908019609,0.0377237786879728
"14x4",0.0653525487913796,0.223716890792372,0.420225914626494,0.0148172328486004
"14x5",0.0692816701014702,0.195724376583747,0.41446972832062,0.0322712473447191
"14x6",0.072068500626321,0.200981630518609,0.369660223678021,0.038526547361491
"14x7",0.0584078295218255,0.213812075172079,0.396496830744975,0.0490899494504502
"14x8",0.104018342794683,0.213137428120933,0.379822969169882,0.0307575242529161
"14x9",0.088086792567745,0.212998551337301,0.420580912610098,0.0223734620118787
"14x10",0.0920417066729611,0.215638885953617,0.373557577631858,0.0203753945307151
"14x11",0.0848089334422929,0.2195704604023,0.378932971783567,0.0360826952457936
"14x12",0.0671253319547198,0.187869785889779,0.417890943572677,0.0226312514468835
"14x13",0.070857904140168,0.218459773042053,0.391716561569783,0.0344151920923035
"14x14",0.0624418151492614,0.20280548756143,0.420308606291607,0.0288734347735433
"14x15",0.0813337775033321,0.185656804895584,0.40195399107487,0.0298711527655919
"14x16",0.063910836921108,0.220726180619928,0.358098420545581,0.0450925991677561
"14x17",0.0535274597268242,0.208224702782027,0.452530751656109,0.0190396253918144
"14x18",0.073010230168741,0.242617665596371,0.374183515679975,0.0254377683082693
"14x19",0.0797000742272679,0.175150719384926,0.453428881445987,0.0501140723694011
"14x20",0.0776537648715698,0.0814942538829736,0.643875929906429,0.0456879452506664
"14x21",0.0379719367976746,0.0497837434415117,0.812995560366326,0.139873168006189
"14x22",0.0761190848452475,0.188692578086882,0.65251413841912,0.0593834702276574
"14x23",0.0488199620627516,0.062347460516802,1.01322326243132,0.019806494658979
"14x24",0.120204996156046,0.0284006871523005,0.988442060066957,0.0895292090723544
"14x25",0.159304804484586,0.00488130789361492,0.889909531860443,0.195251774593725
"14x26",0.0366333462141761,0.126038694116239,0.934962896135802,0.0407522029854335
"14x27",0.137489808924845,0.118368467439941,0.895561839914265,0.0450901177325011
"14x28",0.110931712559179,0.126613164928412,0.866712822607595,0.0329681608492505
"14x29",0.0265090250033837,0.186508990874912,0.83838410166413,0.0593839646126986
"14x30",0.117323444024956,0.0103725542301494,1.08500623549572,0.0204903666445645
"14x31",0.0921343420830363,0.140118579580007,0.892635793281392,0.124592297904643
"14x32",0.139705490974474,0.201103256235722,0.853306582204587,0.00019948066574403
"14x33",0.0599421105910184,0.113756332620175,0.942737987900698,0.0660170637543044
"14x34",0.171487906162641,0.133194871200143,0.773258801692932,0.150049753481761
"14x35",0.0607185556892135,0.200455892519707,0.765957071520696,0.136752204109441
"14x36",0.171112913628902,0.185324834559834,0.569281911389811,0.216422391490927
"14x37",0.102696041101352,0.00789461599981678,1.09579664639909,0.0136044899460006
"14x38",0.0588891819717904,0.30711577266452,0.525615680130713,0.0952290534411196
"14x39",0.0409628228169149,0.233123803021549,0.732959963359163,0.0647825910659247
"14x40",0.12866239977092,0.160298268069447,0.626897420880587,0.114065690932562
"14x41",0.100439104064661,0.0697103236670502,0.761715792305429,0.0329782300865146
"14x42",0.0974540130414251,0.258124167510468,0.648275808684176,0.0261816166172412
"14x43",0.0394793691002499,0.105206124036955,0.857822700735546,0.0676874523143314
"14x44",0.0611326809323552,0.0460004922570509,0.945700463932844,0.0251310125689258
"14x45",0.111656472703472,0.0851612482022854,0.662070685987898,0.1928304448579
"14x46",0.161097360820417,0.304460299661117,0.385365139639284,0.0673825699021747
"14x47",0.121039907184872,0.0684470818150991,0.787685436542145,0.0542684897556385
"14x48",0.157998361502893,0.128533892565547,0.421573849948222,0.154337166840169
"14x49",0.132073187395849,0.0706010340709262,0.784809056279496,0.0266298485909725
"15x0",0.0902598159500787,0.198077578332321,0.420405552435214,0.0255558737912855
"15x1",0.0677593584924537,0.106475285232477,0.525649318113278,0.0302613514148005
"15x2",0.0574961712408335,0.118285419673232,0.551306151982681,0.0468491448872537
"15x3",0.0833311171373958,0.248820207599798,0.346636471633645,0.0384635041408509
"15x4",0.0769039684481731,0.203486287089517,0.398718396687893,0.0618832280947505
"15x5",0.0558137725886109,0.187422781781672,0.454370133405589,0.0365415821573101
"15x6",0.0584986145067353,0.194287095767353,0.450859683492674,0.0393565235352988
"15x7",0.0763806832787407,0.231145262710671,0.418125894868661,0.0256881834427521
"15x8",0.0826424783012708,0.212360777699729,0.418321086262437,0.0304758566098865
"15x9",0.0725470561105483,0.205219404418962,0.379001423905661,0.0370252843794929
"15x10",0.0735140596833499,0.20411132751536,0.429735215395241,0.0291339999055235
"15x11",0.194927397593687,0.0278769383685574,0.640440781240732,0.11410151154996
"15x12",0.0738917030482299,0.231063988340145,0.367189357340486,0.0360126799723102
"15x13",0.0309693954035109,0.177949245925891,0.470985434161617,0.0279312710294597
"15x14",0.105350560631459,0.186049965579166,0.370058031762285,0.0284819330037049
"15x15",0.0472929401036418,0.167464716974553,0.876548827828094,0.0513405811578111
"15x16",0.0450034041473893,0.196348039369021,0.411238399621038,0.0456815743862326
"15x17",0.0682770190802492,0.188616684193769,0.366669626781351,0.0552442327902346
"15x18",0.0787769163478319,0.164581694207203,0.474480176016877,0.0472964748978237
"15x19",0.0483482235285054,0.0912872150071659,0.660126175587197,0.0351864015713572
"15x20",0.0679087885425794,0.0308839434171666,0.726987467891812,0.0712894432235792
"15x21",0.0464167950262614,0.0521704741164774,0.889409243263472,0.047388278394698
"15x22",0.0816134599539408,0.237428268187547,0.587683261688233,0.0544419177204674
"15x23",0.120234541680396,0.0215330221196761,0.937035015922574,0.0761926206501762
"15x24",0.0319819017566597,0.116325069122386,0.927378789981421,0.0482830048193252
"15x25",0.0951619250952521,0.146681505321182,0.82226092902421,0.131482324885671
"15x26",0.142288885978729,0.29571684437283,0.637962932191095,0.0319413052089644
"15x27",0.089286384501372,0.177825798813141,0.87169584103563,0.0184641920136123
"15x28",0.165207427457343,0.150320651450184,0.806211188690376,0.0359086634117407
"15x29",0.0999239359036033,0.180757829668193,0.774988353258506,0.119384682545788
"15x30",0.122802625473718,0.135886483686291,0.927017436065605,0.0423463000581994
"15x31",0.124494511343972,0.187334951812588,0.786394809006057,0.0505248414683454
"15x32",0.115504930913529,0.153383955751565,0.828739324944048,0.0726852538615258
"15x33",0.172994268743176,0.142028547536662,0.793454967594422,0.054139452786899
"15x34",0.149845097876939,0.00758505808260854,0.94169440530444,0.065380124786246
"15x35",0.0691725668800049,0.225375829833372,0.86661564558899,0.0272257149552035
"15x36",0.165547940486584,0.132680792532098,0.797878123300667,0.0969498251872652
"15x37",0.0646362004368845,0.117242867523491,0.986229815155452,0.0147364003018221
"15x38",0.1609855613807,0.189557643780571,0.642709799181394,0.153281483410676
"15x39",0.0706503419029623,0.00736541623104651,0.921886155156672,0.133092490328431
"15x40",0.0612426108024722,0.132028662437628,0.814521096953043,0.112361403297138
"15x41",0.110540965227628,0.181095797325976,0.773463703790092,0.0272856243274839
"15x42",0.178434057242766,0.00881225929724205,0.707118305654815,0.143746473403404
"15x43",0.0844600442331303,0.21306274128438,0.634419603965321,0.039272836111515
"15x44",0.0935431319658147,0.0681582597263501,0.793787175865383,0.0355989775505331
"15x45",0.0632986581240489,0.020843393697805,0.882332164071577,0.108241794910929
"15x46",0.0781656222773531,0.176564046246872,0.684880738548682,0.0278936951027855
"15x47",0.0628423647090992,0.186894016799792,0.761346889652543,0.0334751058245374
"15x48",0.08948229362025,0.0190447460948238,0.801002774960239,0.117248088891668
"15x49",0.103946750668027,0.189171667647797,0.664779989378783,0.0384406677794348
"16x0",0.0860139911567504,0.163104016705316,0.452326248584927,0.0472226040095442
"16x1",0.0563364479163775,0.297632694532903,0.381369705978667,0.0132745998802421
"16x2",0.0766989103942805,0.211827098544933,0.438104516916457,0.0190162598384103
"16x3",0.112584666645548,0.0741462617988388,0.507857083209015,0.0757136377203718
"16x4",0.0773023086672988,0.179941008165785,0.394484449585023,0.0446537658757548
"16x5",0.0565341470341215,0.181939244479162,0.470466723732403,0.0402408555757894
"16x6",0.0596070185781743,0.236365619976382,0.383446410303618,0.018487974029695
"16x7",0.079818629267547,0.215078732389968,0.379885645162436,0.0376912468716781
"16x8",0.0941023049689932,0.245748925226153,0.330987034943456,0.0318429455018996
"16x9",0.0686924187207653,0.195939739102984,0.409729893563414,0.0239690331776452
"16x10",0.0518735856967399,0.193537933253239,0.461531523661026,0.0291508553796596
"16x11",0.0481898500718234,0.217340046856403,0.559451100726018,0.0446370551287056
"16x12",0.0712181987691605,0.222133583475003,0.378368670605924,0.0340023685415492
"16x13",0.0507630895381767,0.209460486729388,0.427782221681378,0.045863100625343
"16x14",0.0720491018852194,0.196365363194585,0.449350510526235,0.0253684838355825
"16x15",0.0656989703263915,0.0392703407958679,0.830033345683075,0.052923507396648
"16x16",0.0306272564776745,0.0890892390323248,0.748086153650085,0.0455529146818019
"16x17",0.0315152163767794,0.0630490417813959,0.706471607175066,0.0614239679538098
"16x18",0.0773575994395113,0.156605569925081,0.608591129242411,0.0139401961455953
"16x19",0.0730981748450242,0.190863427535968,0.647507684070437,0.0360014407484058
"16x20",0.0916998263763788,0.0774582891593091,0.672260010198574,0.105171874697861
"16x21",0.090982616024237,0.0547291638316925,0.829759526767141,0.0905361952694528
"16x22",0.098673481316498,0.0731275016562564,0.768690922989463,0.0556547058970798
"16x23",0.039559783578051,0.00829397033009451,1.07644750284538,0.0542000371480152
"16x24",0.0293238752392002,0.0811644872891945,1.00820254235786,0.114525160069583
"16x25",0.0596421882282041,0.156822047005654,0.955093513644249,0.014886587351836
"16x26",0.00056141993545136,0.000139636467575756,1.06174064275483,0.161853767649006
"16x27",0.275616921299836,0.000199480664033847,0.712974360001174,0.271358617843397
"16x28",0.267057788286098,0.0864264867739922,0.720642669885287,0.133670371422939
"16x29",0.0810090824528363,0.138705704013242,0.930527366358567,0.0144846366785444
"16x30",0.19009624189606,0.196349971491308,0.609688873122421,0.206315464750537
"16x31",0.0602347572849689,0.137635503853613,0.979075251278052,0.0944061327005594
"16x32",0.260401825562954,0.118206508533279,0.676677921511996,0.105305138436126
"16x33",0.0312300164833645,0.123144146652838,0.865982070915716,0.153389238579963
"16x34",0.13762766694446,0.0063840476305242,1.06442468155365,0.0374785490957907
"16x35",0.10379902755844,0.149809271035994,0.834995302336941,0.0722886907904068
"16x36",0.0526250782329337,0.165145747981582,0.862325980094164,0.141045192514586
"16x37",0.0925912959068722,0.156611601341222,0.754019701882669,0.110738324627686
"16x38",0.139632419580944,0.189644677127655,0.693038684574191,0.0677658187955979
"16x39",0.122070713182661,0.00703609155951781,0.978292075586559,0.0424630097720794
"16x40",0.0828433182571331,0.165981140674357,0.747221663526146,0.0355104281184231
"16x41",0.0514848649551706,0.0157489754975055,1.03881552035717,0.0224437606397683
"16x42",0.0986672182382951,0.04371081271346,0.732496340595223,0.093909738623319
"16x43",0.13456947186929,0.331009612732654,0.444161937524084,0.130617417075286
"16x44",0.0449214992311115,0.0294958174536438,0.958681433546108,0.032615571669858
"16x45",0.0565820501390239,0.231577271229018,0.53781824102612,0.131838686135736
"16x46",0.0653457352609193,0.0508494573436273,0.869771373061431,0.043014309822136
"16x47",0.145800125629545,0.153050057021168,0.691688620511864,0.0525524012370109
"16x48",0.121926502201457,0.0403748588153476,0.840415230441961,0.0400552690626785
"16x49",0.259771392177421,0.281191731600225,0.370260509614386,0.0443045962571511
"17x0",0.0555170376006724,0.168256463112141,0.540210976340622,0.0546949491219935
"17x1",0.11804237449493,0.292330811665865,0.291964604717942,0.0404687792601194
"17x2",0.0623289110836721,0.136772085616002,0.546167159419476,0.0278332424321961
"17x3",0.0476368981713526,0.183770015045189,0.424755986303618,0.0456508646667897
"17x4",0.074164552038221,0.152125290544918,0.55420394341763,0.0214312324833426
"17x5",0.104026550417645,0.168221834898492,0.390823914438661,0.106448316357292
"17x6",0.0849468856370569,0.182187679730889,0.390806967479477,0.0349129609950537
"17x7",0.0502041088550576,0.183877436362511,0.443852902050031,0.0508846551853054
"17x8",0.0861857450514181,0.159183116265309,0.434153178871452,0.0182810292105565
"17x9",0.0744587216018922,0.232778602403816,0.385527839149294,0.0494296463432586
"17x10",0.0773073874961499,0.184269147620786,0.422139383263562,0.0327753070423179
"17x11",0.0629948998506021,0.194791868906119,0.474620874907234,0.024411559076721
"17x12",0.0639425946954113,0.191553349828966,0.424908090670146,0.0174307664352413
"17x13",0.0600107705468885,0.177017102030217,0.446874364271693,0.0381352258207056
"17x14",0.0946605896630549,0.191373012350717,0.410699187336864,0.0427815717757109
"17x15",0.0483522377389558,0.219691624530295,0.430108105108764,0.0355117257129196
"17x16",0.0716013552690755,0.102073999548609,0.536114879018138,0.0313186711413986
"17x17",0.0439243676108914,0.131092983409744,0.564783280985306,0.0733884302556213
"17x18",0.0572326394024353,0.0645237817641474,0.781507353503017,0.064589173120364
"17x19",0.0856229097619974,0.26382154434622,0.486654913916708,0.052841629352928
"17x20",0.118013426923457,0.176091610325173,0.687762326278368,0.0375464812153823
"17x21",0.162424168924402,0.0830871434231552,0.76059327431401,0.0243066714882269
"17x22",0.18565896112825,0.183519783244328,0.530661924489349,0.0520727711037452
"17x23",0.0818241103125314,0.238993797990152,0.79351726233617,0.0706704873089918
"17x24",0.1168347321332,0.304832456487369,0.654203899133127,0.0729443049927963
"17x25",0.126903391859736,9.77455078650125e-05,1.05643380995241,0.0728258403134747
"17x26",0.108122791461412,0.151672719013548,0.886126476493684,0.0601382822243269
"17x27",0.084151439752282,0.160362314266273,0.840164655069805,0.104400974801774
"17x28",0.119293625841434,0.249909067313587,0.657326762589141,0.124119022095181
"17x29",0.0872130833231991,0.161092466427211,0.888698092374965,0.0639823597157259
"17x30",0.0167417443261696,0.00480477066342094,1.10185017497602,0.101290180205801
"17x31",0.0232085958141026,0.106326674073983,0.901685845091496,0.194947364992267
"17x32",0.0455589025641547,0.163093094040228,0.867834460227761,0.092796048157612
"17x33",0.116857586465725,0.00777303147489909,1.06920222041273,0.0832980645592941
"17x34",0.19705361178271,0.230044754954031,0.628852769740273,0.0652986689993184
"17x35",0.0469442117689447,0.00815544285334503,1.02429494550991,0.141617132371588
"17x36",0.0695538572881795,0.108674332001123,1.01232667195811,0.0364218051674906
"17x37",0.11535736270727,0.00129829055536166,1.06678274285292,0.0385831832198019
"17x38",0.0402963427218757,0.117743085373416,0.76932571925575,0.149323004085078
"17x39",0.143786780217354,0.174900525166646,0.726831888753836,0.0240424451997465
"17x40",0.0728329277797648,0.208747539340251,0.756994584982756,0.0587211547952129
"17x41",0.0978713003041335,0.0306704034407556,0.819187648409662,0.126081162226597
"17x42",0.136321014079739,0.228359917944833,0.579722954546838,0.0380412475242838
"17x43",0.0966514207429824,0.154751953942849,0.680583317149758,0.0568957362698854
"17x44",0.0944350289827975,0.146321630911716,0.73205848367983,0.0484580341534191
"17x45",0.132797420262238,0.239644101214237,0.344760206617314,0.141961078100535
"17x46",0.0372998295916789,0.188606259380826,0.614448464232695,0.221537442570324
"17x47",0.0705110410379363,0.0397441497865878,0.804648665409961,0.067474882772322
"17x48",0.0897385509775433,0.183905104214649,0.594397304136636,0.0632682901045682
"17x49",0.122912239891635,0.076799626392336,0.593340175813446,0.136380867165314
"18x0",0.151545714514275,0.135456590123743,0.406477762416832,0.109738242654249
"18x1",0.0799220294194446,0.138120449310343,0.634653503349265,0.0278217302741857
"18x2",0.0838423367040262,0.108969577175101,0.643714818906282,0.0431134559982822
"18x3",0.108513273942392,0.136876292987585,0.525099708366591,0.0587706297944025
"18x4",0.0343907623956667,0.143811645539135,0.477087397884969,0.0179335824056471
"18x5",0.0773743663722076,0.161131719087079,0.471318301496126,0.0232182391014851
"18x6",0.0921959066692726,0.198569940140309,0.391685459231503,0.0308232071142134
"18x7",0.0492297943371995,0.183849143621914,0.454477394470987,0.0323024690349033
"18x8",0.034396540790403,0.195921929285372,0.491195410668739,0.0327423660582272
"18x9",0.0784275555575166,0.176510332039335,0.382999357584473,0.0345614662623153
"18x10",0.0850794836738036,0.205474485362229,0.411835163559616,0.035319334538745
"18x11",0.04968371757296,0.220470720978349,0.405132367833894,0.050115848298027
"18x12",0.0765297456761013,0.145912895681226,0.41883967784046,0.0546862448924543
"18x13",0.0856254631225159,0.191145495229936,0.401990925765348,0.0381650275052315
"18x14",0.0977347161034145,0.251682443684325,0.38044000498895,0.0231613123009415
"18x15",0.0642246880659823,0.187879769433698,0.405954393972136,0.0521338911236725
"18x16",0.0662781627417665,0.323043670536953,0.312599920514636,0.0362670648838833
"18x17",0.0772101679671409,0.16617648586836,0.548454710287162,0.0336799028260221
"18x18",0.127593764651692,0.162165915412753,0.434749783025058,0.094401056314015
"18x19",0.0160531250378156,0.0590275049614262,0.873760291686133,0.0453779734956002
"18x20",0.230133395881328,0.0353183441039812,0.482672480542445,0.288405194421625
"18x21",0.0313986427168602,0.0284271204996257,0.959842996219538,0.0446351347410193
"18x22",0.13189941888606,0.210773963476898,0.518633643875724,0.0562390431455369
"18x23",0.142824830587132,0.0147766485290046,0.964973602249398,0.0793657170011601
"18x24",0.112285840267329,0.251120244880291,0.790018035822861,0.0387985729793928
"18x25",0.0595258140169277,0.0230233923627732,1.02072832839412,0.0566205405164734
"18x26",0.0819547179469439,0.000139636466020821,1.11477307388616,0.0752752979764
"18x27",0.106324049357728,0.0182382866446464,1.05381757136235,0.0478623345345376
"18x28",0.117593363726888,0.139816517826701,0.866967693574883,0.0531326749582609
"18x29",0.201832573704293,0.137148121753819,0.806124945671538,0.0100631333967226
"18x30",0.039095782577449,0.116705320002904,0.940941652369779,0.0905589315603708
"18x31",0.0999971319919888,0.121115046623257,0.936705596410529,0.0364374033765373
"18x32",0.105959128867637,0.126404895715946,0.904213225964609,0.111740305336114
"18x33",0.0883030076370337,0.14968864485904,0.797950588313144,0.131062102369706
"18x34",0.118456764887584,0.26451974629809,0.689346008605946,0.0400434416549548
"18x35",0.111441267014033,0.111436381789927,0.996774496703836,0.0358061270963568
"18x36",0.0463336808920288,0.1158839399902,1.01886444111652,0.0343095816559254
"18x37",0.00364282958572543,0.101361048081654,1.05854119220227,0.051779034744372
"18x38",0.108059113736865,0.00790570143336103,0.96399933929919,0.104066626009215
"18x39",0.037649351454116,0.0148243154906851,0.749887435344795,0.257633154899428
"18x40",0.189251440587821,0.228970637103661,0.625495183149104,0.0705916741420105
"18x41",0.143139419217066,0.21200792901795,0.538426403492573,0.188223700111853
"18x42",0.0686116225069563,0.291028340798529,0.590592105377247,0.0662877196259119
"18x43",0.140928910280717,0.212883773673555,0.538454533697333,0.14352909602846
"18x44",0.0860904667995962,0.140043116311941,0.713510963678941,0.0636071025219813
"18x45",0.0191634243313527,0.0553689520828413,0.868336603979871,0.12913986046849
"18x46",0.0420971695146021,0.0630917837288332,0.763202550992867,0.10315187182876
"18x47",0.114809674575447,0.227102201694587,0.459878806248206,0.111000110995359
"18x48",0.0508231017191428,0.0462592322342678,0.882207007861372,0.0726438335650627
"18x49",0.0970800519602806,0.237247103693515,0.51756412060816,0.118647713186889
"19x0",0.0623780656561713,0.160432622868998,0.47887600278649,0.0332009734664135
"19x1",0.0643250568813358,0.167154904287176,0.489364420038553,0.0434321342500507
"19x2",0.0960671654683012,0.211374904068607,0.427098514484606,0.043457434619774
"19x3",0.104494292531306,0.201718760408678,0.356193423706122,0.0378697182703964
