"","Cancer","Ductal","Macrophages","Mast","mDCs","Monocytes"
"1x27",0.244512857881674,0.381508223553748,0.000189981586422886,0.000189981579785291,0.272941556611737,0.0126100269887098
"1x28",0.294899805299347,0.370296845778586,0.0466532457234451,0.000189981588287529,0.132536035043815,0.0310270835911748
"1x29",0.175585639516097,0.470860136506755,0.0601186154335996,0.000271402266350967,0.157217705870464,0.0801858327093147
"1x30",0.28818368361906,0.197293398671033,0.010993346858293,0.0585499820707457,0.321759974640084,0.000662181417273897
"1x31",0.38523893486614,0.153037249453282,0.000189981586422886,0.00018998158414792,0.252182816032558,0.0885257843281491
"1x32",0.290754382167009,0.291751958137249,0.00949283655150013,0.000189981584150425,0.297012220440783,0.013149492546277
"1x33",0.308954982121338,0.198806343611344,0.00277794240987986,0.000271402265247744,0.342120816904954,0.000271402266318409
"1x34",0.229603201553898,0.316877173146189,0.0203028481182349,0.107335246616176,0.17780385559028,0.00856152822682352
"1x35",0.267645301862769,0.272389892163901,0.0437731102538556,0.000670925060967681,0.313999977068221,0.0158965368361628
"1x36",0.321722203056019,0.298865108109795,0.0570138960820796,0.06861870957228,0.127997841121501,0.0128482731293611
"1x37",0.250726154270708,0.331586813901691,0.0415098469641501,0.0641593742820167,0.146984762215219,0.0605634270633647
"1x38",0.241997453840476,0.340683977975821,0.000189981586422886,0.000189981592881506,0.31862587630896,0.0224291548857203
"1x39",0.421810500302137,0.215121429967065,0.0331526636469775,0.0738314161687881,0.0742592574490021,0.0571695288854105
"1x40",0.206582147711279,0.184553957788406,0.0256416483746004,0.0859518074359911,0.343626371127549,0.000553882176160017
"1x41",0.200508118256093,0.199598597730642,0.0779990284877328,0.000271402273971307,0.348736451913886,0.0153728551942879
"1x42",0.222891227091195,0.345710487677445,0.00281904467429529,0.000189981588512715,0.335058086654685,0.00232642547816938
"1x43",0.151648085376984,0.220466186221184,0.0128531114637827,0.000271402256509094,0.425093128265234,0.0557588369029715
"1x44",0.0936393783905797,0.323072587109518,0.0135609927500947,0.000189981584181638,0.442177488405454,0.000189981586422886
"1x45",0.292773951407218,0.164114398805446,0.000387717523312012,0.028867084360273,0.368721032061569,0.0043535827101356
"1x46",0.228802826102585,0.424988818909334,0.0822410450439356,0.0751778634512602,0.0226156578325355,0.071366094059298
"1x47",0.254796858916678,0.218153187531346,0.077696365102066,0.00275531426172154,0.280251798117313,0.0200066953228789
"1x48",0.182235777436907,0.565520340659653,0.0157034901348732,0.000132987104767594,0.171185933881271,0.000795946206581717
"1x49",0.396807978559726,0.140207830239424,0.000271402266318408,0.0656031432061015,0.252791208892227,0.000271402266318408
"2x0",0.679757036071814,0.0749039128978278,0.0079922315738137,0.000132987113845563,0.0904428946725253,0.000132987110489385
"2x1",0.519575923167371,0.271123644036614,0.000934543150179801,0.000189981586818348,0.108013376966315,0.00414904788184075
"2x2",0.518366778858731,0.288959592139678,0.0394435494454861,0.00018998158851737,0.00269705808857332,0.00671018371980063
"2x3",0.598352181776254,0.261719012628169,0.000132987110496021,0.0001329871102784,0.00511194661167674,0.00013298711050252
"2x4",0.550736355144699,0.325115208033521,0.00013298711049602,0.000132987110509921,0.00484126279928136,0.00013298711050929
"2x5",0.385324192268988,0.333560236524513,0.000189981586422886,0.00018998158851672,0.126068452648077,0.00358774331114395
"2x6",0.322576537795913,0.16655143955471,0.000387717523312012,0.0491557726743179,0.286719627580476,0.0150298465623075
"2x7",0.530640344184491,0.317225440507643,0.000132987110496021,0.00013298711033993,0.00213861729311577,0.000132987110502519
"2x8",0.61922070430201,0.230640926260454,0.00820267517710219,0.000132987109619136,0.00526931069952405,0.00993302838081571
"2x9",0.560917667357149,0.309192526085691,0.00013298711049602,0.000132987111253314,0.0034292410465817,0.000132987110506389
"2x10",0.630897173628059,0.27046327972412,6.51636841430499e-05,6.51636867130602e-05,0.00680687974355848,6.51636841449077e-05
"2x11",0.576010942151764,0.323843413010192,0.00644344844018707,0.000132987113535523,0.000132987110499566,0.00013298711050929
"2x12",0.722401443502756,0.129208013022554,0.00857881015101217,0.000132987111588679,0.000132987110499964,0.000132987110506389
"2x13",0.111129830061751,0.0985670052274416,0.068358821258485,0.0807042746106881,0.480641305843209,0.0129825107850944
"2x14",0.598420469787518,0.288378421833811,0.00013298711049602,0.000132987109160259,0.00013298711050929,0.00244468030922168
"2x15",0.647942961838189,0.229157156361136,0.00452760637129123,0.000132987110190935,0.00105539589554085,0.000132987110499811
"2x16",0.483315896680776,0.10460984944343,0.00889104925594099,0.000189981584149821,0.221611181354879,0.0178032553180276
"2x17",0.581220939079129,0.154547464185835,0.00136892958135993,0.000132987111603725,0.095041588874245,0.000459958928659661
"2x18",0.466730060439551,0.176144725206503,0.00929016931866505,0.000132987105093227,0.208241178248386,0.00392137784206975
"2x19",0.347815233609594,0.408845461643786,0.00644314296620985,0.000189981586445398,0.126635955577292,0.00594257079646065
"2x20",0.526772860734408,0.202908978708557,0.000189981586422886,0.000886436657702006,0.13556057916318,0.00967581000391184
"2x21",0.386340060037272,0.297504795476021,0.0133745057051569,0.113554166642349,0.0680089478996073,0.00152041256442099
"2x22",0.390000259779313,0.365448520073585,0.0260530065868052,0.000189981579784468,0.0819273955654474,0.0178249273712356
"2x23",0.352266508745257,0.331104529350309,0.00979266393032151,0.000416848125296165,0.216202926338831,0.015087866352622
"2x24",0.512774334071884,0.144939708105384,0.00521544429701911,0.0737490241823383,0.0991700244081781,0.00402394710201113
"2x25",0.293194285990546,0.341626481718974,0.000271402266318409,0.000648931491089046,0.22655482120532,0.00270028487345196
"2x26",0.416998068492627,0.265828978104222,0.000271402266318408,0.059681031289513,0.132356858135777,0.00175750391714137
"2x27",0.348642486619284,0.169107767736846,0.0919921281266192,0.000189981597246753,0.191223240866509,0.0473228449582171
"2x28",0.174250842255169,0.171745216887172,0.0711328439544156,0.223269868255559,0.159080894051471,0.0130841451124012
"2x29",0.384571915437667,0.316489048868449,0.00744722100680831,0.000189981592891813,0.203250490497823,0.00376714474853892
"2x30",0.258506627872204,0.396375967694816,0.0759104132389744,0.051335679217864,0.0353577492404442,0.057458046861848
"2x31",0.256345278279324,0.260123010047,0.00163057311924966,0.000726004714188264,0.363062953372234,0.02182530158457
"2x32",0.200544995430655,0.452027479155322,0.0339394569880599,0.000601456573389121,0.154649772168974,0.0685457360158141
"2x33",0.230905871525533,0.257593840238253,0.0591227702946334,0.0899894645269058,0.185599854651167,0.00515547993244913
"2x34",0.306928038557152,0.310032395363056,0.000271402266318408,0.0445603663975199,0.193767693469765,0.000271402266345492
"2x35",0.387871629027516,0.270631979870841,0.0118443083151181,0.000271402260874573,0.202912807783644,0.0233221379772988
"2x36",0.216467924812586,0.153062205291149,0.0312494236263702,0.000189981584147909,0.470597101782568,0.00194797657822272
"2x37",0.27845665429253,0.436675883597956,0.00339586877182459,0.0431633658320567,0.132518514780163,0.00533364957969366
"2x38",0.304317207325048,0.142786227182072,0.0212682296319607,0.0781012443425486,0.317472044103888,0.0150883773506868
"2x39",0.128954811584033,0.500077236414773,0.0294583668819106,0.000189981586760658,0.247011738884079,0.0149938045637525
"2x40",0.202555019935893,0.306660590251997,0.000271402266318408,0.000271402265566056,0.326023203239961,0.0631724753633384
"2x41",0.190121355591285,0.475682679768139,0.00645216900354151,0.000189981584152364,0.241110799086662,0.00731244715422669
"2x42",0.22077739112595,0.415239470314902,0.0152594447400808,0.0346485517244707,0.24522851240236,0.0105319640198614
"2x43",0.17321251554329,0.201422857563778,0.0248988252061357,0.000743357296425708,0.452175110891132,0.01594833495339
"2x44",0.129590166595342,0.549668097509268,0.00202814159642735,0.053613323056215,0.192643552627288,0.000189981586413407
"2x45",0.247726902360263,0.332812397389064,0.0534038249287504,0.000271402260874344,0.230113205062825,0.0151226001549598
"2x46",0.196065428452545,0.169971684429993,0.0100934819421015,0.0912307814839605,0.379650345254474,0.00972836740156858
"2x47",0.227503964159697,0.123514612762344,0.0145843080625253,0.0951096310293196,0.411015252448296,0.0137997198158221
"2x48",0.153378351062846,0.367315988175317,0.0156560651596962,0.0783916148440794,0.220757906446791,0.0115778880623853
"2x49",0.21807110970632,0.375333157857588,0.0307949412947568,0.0668355242691535,0.17846139877399,0.019905775788177
"3x0",0.547372753614871,0.249783019448991,0.0208735440516518,0.0432106302580441,0.0140212254031126,0.00448851407680293
"3x1",0.593312136566473,0.317895532275973,0.00928014009276766,0.000132987111711356,0.000132987110496019,0.000720331634974568
"3x2",0.507948382539872,0.360548161662645,0.00452487310355034,0.000132987110201093,0.000132987110496021,0.000132987110556683
"3x3",0.572052767262252,0.270569087657766,0.00013298711049602,0.000132987110491581,0.00427146260065606,0.00013298711050252
"3x4",0.593022387813349,0.273599097361023,0.00013298711049602,0.000132987113412778,0.00997144313081885,0.000132987110499814
"3x5",0.541679435565777,0.32664986227745,0.00282054894416671,0.0001329871116668,0.000132987110494361,0.000132987110556683
"3x6",0.604899936396356,0.266316616245459,0.00476223639046226,0.000132987113279307,0.00738340171485006,0.00013298711050929
"3x7",0.63567196082568,0.230983953108825,0.00013298711049602,0.000132987109139301,0.00482894992475361,0.000587981309452801
"3x8",0.406637345950978,0.0457470488938137,0.0161981228698561,0.00018998158828744,0.379883390277515,0.0264448876221856
"3x9",0.510460805474744,0.35340567496257,0.00013298711049602,0.000132987111074426,0.000132987110559652,0.000132987110506921
"3x10",0.690390158282728,0.211030654194372,9.3090977347214e-05,9.30909788480535e-05,9.30909773390129e-05,9.30909773565037e-05
"3x11",0.624042077944702,0.220989802354407,9.30909773472141e-05,9.30909769499841e-05,0.0085897589677421,9.30909773565036e-05
"3x12",0.562273682767617,0.208049662134359,0.020868108832219,0.000132987109131747,0.0586952631811025,0.0052422246321513
"3x13",0.558987314746524,0.328268218381096,0.00189489259910748,0.000132987110247309,0.000132987110472414,0.000132987110556683
"3x14",0.437352920601396,0.12107297830562,0.00248880529920024,0.000189981583921767,0.273446660469132,0.00743499009773455
"3x15",0.579845327520563,0.29171938376014,9.30909773472141e-05,9.30909788749895e-05,0.00552308587927226,9.30909773565042e-05
"3x16",0.524044635019353,0.213076922498948,0.000132987110496021,0.000132987117622012,0.102301681992589,0.000132987110499811
"3x17",0.59377122218472,0.275467862166881,0.00013298711049602,0.000132987110218505,0.00547165935490697,0.000132987110509291
"3x18",0.594375664058553,0.167814331616551,0.0130026795772077,0.000132987104767712,0.0383373537168833,0.0373890811474765
"3x19",0.54921250159801,0.285546636800809,0.0281675647077326,0.000189981586247488,0.0327758538080225,0.00789081922121584
"3x20",0.510476078100066,0.174037391463983,0.0721353145153987,0.000189981584151292,0.0983430326550093,0.00340297046637611
"3x21",0.349771080817213,0.231032812260683,0.000387717523312012,0.116518925494871,0.15965136669832,0.00227146774811904
"3x22",0.567354488599193,0.108106966283597,0.0570010515120186,0.000132987104744515,0.0944229149250816,0.000132987110489385
"3x23",0.545345820007941,0.193306859672107,0.0331452152001589,0.000132987104771674,0.0987047809639114,0.00774348467272811
"3x24",0.312735345655132,0.237858621342983,0.00865175950903144,0.000189981584155383,0.270141241417624,0.00996225387140817
"3x25",0.188897569291086,0.3333916115986,0.00597463920141834,0.0765528651275511,0.302880342007949,0.000387717523312012
"3x26",0.250981145182099,0.29041285611959,0.00788192552579657,0.000189981584467655,0.32755855908562,0.000189981586441843
"3x27",0.37128504480978,0.315102334980038,0.0705082880853175,0.0597737137204334,0.0416884694996946,0.0566138477082987
"3x28",0.224589422083663,0.521234285680522,0.0198188644476017,0.000189981584156101,0.136756862954066,0.00549788887361396
"3x29",0.357403851970069,0.20089671929363,0.00282002380278734,0.000189981584479065,0.325302358839803,0.011396345753961
"3x30",0.270192148688312,0.212838529137831,0.0347943262041368,0.000271402274309492,0.335408291297502,0.000271402266318408
"3x31",0.22604497506147,0.24367289661979,0.0368371375820322,0.00027140226556457,0.332341427544489,0.0131248929643664
"3x32",0.261560292150396,0.402768217388576,0.0153528028838412,0.000189981584150001,0.1970072035606,0.0202090966171784
"3x33",0.319574515174845,0.0949831058257282,0.0243208566262918,0.000189981592881234,0.404848732561416,0.0139901243906801
"3x34",0.185651800811687,0.202704816431624,0.0206287342933546,0.000271402273971293,0.42615504042713,0.0573752287576537
"3x35",0.159173095411278,0.286069676356352,0.0491898089504811,0.0718414314136438,0.24573643623913,0.0570615083137068
"3x36",0.373470126272922,0.233114512110775,0.0599589168122241,0.0329231341970236,0.173895907352931,0.0204755399092998
"3x37",0.186251620632971,0.304183714024713,0.011886133738461,0.0425750495313314,0.327637070745743,0.000553882176160017
"3x38",0.271280245485403,0.293138463012823,0.0860089661915982,0.000271402267298669,0.199168724544499,0.0196261498320325
"3x39",0.164891021583541,0.226789825847099,0.0225677698696501,0.0955143575285188,0.316941400102339,0.0122374609995131
"3x40",0.135509044310226,0.269593568420027,0.0700391309343327,0.0847738200022553,0.327391744027732,0.0119123522552375
"3x41",0.127533293972526,0.371880440666418,0.0287873346230601,0.000189981592876068,0.382636992417334,0.000189981586422886
"3x42",0.223686068592058,0.364657910571937,0.0539220152069889,0.000189981592887769,0.280306617425555,0.000189981586422886
"3x43",0.174159672784364,0.269868440022761,0.0262580548732456,0.0791743930433453,0.299518765142876,0.014272684751032
"3x44",0.253747959175798,0.435540833857973,0.0231460941595535,0.000189981592881167,0.119575120671099,0.0782513952416222
"3x45",0.309745625131829,0.316752113153369,0.0267707048968284,0.000271402256834909,0.173558349391857,0.0858753216721761
"3x46",0.238441705892722,0.256822429115666,0.0138638552892944,0.078686690396688,0.228241683502403,0.0296411371241999
"3x47",0.257757706093892,0.37596900769429,0.0593371106642651,0.0573603271386209,0.0919154097277213,0.0375912058849206
"3x48",0.410332287064727,0.264579052937026,0.000189981586422886,0.000189981592882712,0.134380179776691,0.095397460823435
"3x49",0.202624205532644,0.418738710377358,0.0303582699709693,0.000132987104767362,0.254489535376335,0.0182263089867641
"4x0",0.555531266153433,0.337280072276156,0.00013298711049602,0.000132987111319879,0.00657941734916171,0.00143735632229945
"4x1",0.457257921625578,0.252999964145953,0.00117069198292035,0.000189981588855518,0.170935226969803,0.000189981586441843
"4x2",0.455555640003755,0.34840344365844,0.0125811535124896,0.000189981587404852,0.08935735280531,0.000189981586413407
"4x3",0.677483024014651,0.225911818764981,0.00013298711049602,0.00305661060452325,0.000132987110498167,0.00013298711051403
"4x4",0.588097443258065,0.292639232404413,0.00013298711049602,0.000132987110348762,0.00190442632467578,0.000132987110504575
"4x5",0.630153796488107,0.209025477625032,0.0101594925812822,0.00013298711041393,0.00013298711049602,0.00013298711050929
"4x6",0.635317905987383,0.208365443683132,0.000904443137339491,0.000132987111323973,0.000133298009137726,0.000132987110499812
"4x7",0.642911163559701,0.237826248391541,9.30909773472142e-05,9.30909789914085e-05,0.00542078935661227,9.30909773498671e-05
"4x8",0.654669019383554,0.234770927145061,9.30909773472144e-05,9.30909785646331e-05,9.30909773495362e-05,9.30909773498683e-05
"4x9",0.571133413360224,0.287895741428415,0.00361010260502052,0.00013298711353559,0.00013298711049602,0.000132987110499812
"4x10",0.568364807776283,0.302381152793978,0.00233272027546804,0.000132987110230527,0.00294686986105295,0.00013298711050929
"4x11",0.616724985598883,0.258992263770428,9.30909773472139e-05,9.30909787550234e-05,9.30909791192558e-05,9.30909773498676e-05
"4x12",0.48154152509553,0.392386334466031,0.00276045311285218,0.000132987111655974,0.00272633595747208,0.000132987110441585
"4x13",0.622241941781831,0.197406155805849,0.0101364296059019,0.000132987110268191,0.000132987110499337,0.000132987110499811
"4x14",0.537600902047948,0.316016974431481,0.00013298711049602,0.000132987111624521,0.00604064718837495,0.000876883927496646
"4x15",0.562911297269285,0.307484951533621,0.0062547639284194,0.000189981586655438,0.00237089310800611,0.000189981586428302
"4x16",0.618869006717546,0.268165587245568,9.30909773472142e-05,9.30909774720738e-05,9.30909773495394e-05,9.3090977356503e-05
"4x17",0.639997155039845,0.152833935954213,0.0268457821131914,0.000132987109136346,0.000132987110492723,0.0417360074421079
"4x18",0.472787773274891,0.305200495712189,0.000189981586422886,0.00018998158415924,0.0499167747269227,0.0428463184679283
"4x19",0.489162991702828,0.214687083407089,0.00244640075349687,0.000189981593203417,0.152458478200951,0.0110398423062704
"4x20",0.558850361527634,0.287085177848672,0.0162682324584072,0.000132987113860676,0.00013298711049602,0.0110393126855463
"4x21",0.544563272808346,0.154923615477335,0.0229343090018615,0.00013298710946125,0.122561394860712,0.0209840326766755
"4x22",0.378926088380466,0.387239344505474,0.000966636708715222,0.000132987113536017,0.103338150407247,0.00238853092895645
"4x23",0.339497756796582,0.262528578453327,0.000189981586422886,0.000189981588493681,0.272013208051077,0.000189981586422886
"4x24",0.295096041227154,0.336334720672758,0.00162150494503272,0.0953560070014376,0.137087828089229,0.00180609350276705
"4x25",0.351367187877098,0.353771607287373,0.00297417109865799,0.000189981579556865,0.17929711837769,0.011807690903124
"4x26",0.259374344320314,0.205869013670428,0.000271402266318408,0.000369499439922064,0.391120050530432,0.0102386042788561
"4x27",0.404359894560766,0.210349198852866,0.00540360195871529,0.0215331416281316,0.211143684674895,0.0316424094621914
"4x28",0.25060823539403,0.340456353527839,0.011286921459388,0.0436774895710791,0.253083876284116,0.000553882176160017
"4x29",0.173635559016805,0.183170680620361,0.0343693280813319,0.000189981580110497,0.449305345736276,0.00326879142138858
"4x30",0.196834022945215,0.314096182026606,0.0192736215313704,0.0743936428677844,0.202760837953445,0.0658026095444831
"4x31",0.0721955901145615,0.583200942148044,0.020558380667269,0.000132987113474927,0.27235616950601,0.00013298711049602
"4x32",0.255789706096908,0.249806187251198,0.025419870099492,0.000271402256834948,0.341005640371643,0.0710312071246639
"4x33",0.299541749000698,0.243376479593906,0.0395549712614687,0.0708274866789222,0.20487112194296,0.00677628663392704
"4x34",0.250608795103692,0.266854348879111,0.000189981586422886,0.000189981584483848,0.371889123083894,0.0067958986648939
"4x35",0.316218693364174,0.263490969221366,0.000189981586422886,0.000189981592878703,0.32305094257007,0.00912106417481052
"4x36",0.195387822818532,0.239585813676569,0.080824802459055,0.00027140226635087,0.371345958963598,0.00906145733935335
"4x37",0.333336947250638,0.124560163623549,0.0570722475259246,0.108158452941148,0.206858914352031,0.0302961200610098
"4x38",0.338016436112154,0.373540675850639,0.00979227297499171,0.0520235974924414,0.125991211498277,0.000387717523312012
"4x39",0.121483639493188,0.498353565353648,0.000189981586422886,0.000294011553109394,0.282533379536193,0.00887109926990607
"4x40",0.148486061568688,0.165493653385409,0.00549763520792109,0.0996516069346562,0.377723877847411,0.017067616195634
"4x41",0.28329074745123,0.272635430359889,0.018988118635449,0.121729991708062,0.156410968639177,0.0113995330650593
"4x42",0.131203095257637,0.332787784067023,0.0704245498981428,0.000271402265240241,0.282683430232192,0.0338609408917575
"4x43",0.313422519521941,0.196527592793081,0.00911488087928965,0.000271402267292227,0.372829552695588,0.00531221262817518
"4x44",0.188297513301889,0.178795265037526,0.0401430999926065,0.000189981587109094,0.450813277181195,0.0148737745148964
