"","Ductal","Cancer","Stroma"
"9x19",0.212761257687291,0.782878734428339,0.0043600078843699
"9x20",0.222280115727426,0.516091197876572,0.261628686396002
"9x21",0.152609910337909,0.59196885751524,0.25542123214685
"9x22",0.0669519343278865,0.729983764762396,0.203064300909718
"9x23",0.0374581635883876,0.634040507733157,0.328501328678455
"9x24",0.0973512021521209,0.342373209139603,0.560275588708276
"9x25",0.0634129761843171,0.386746720574586,0.549840303241097
"9x26",0.137191641798521,0.440629261712968,0.422179096488512
"9x27",0.0607896479255759,0.43348346727164,0.505726884802784
"9x28",0.0821034973177371,0.231595687664882,0.68630081501738
"9x29",0.251632295061143,0.273409785375797,0.47495791956306
"9x30",0.168390817895977,0.347230200872161,0.484378981231862
"9x31",0.10844782443005,0.186744925135944,0.704807250434006
"9x32",0.14403196232637,0.208295823122884,0.647672214550746
"9x33",0.050131996483844,0.252181726890844,0.697686276625311
"9x34",0.093955588527469,0.205923493513984,0.700120917958547
"9x35",0.284004841796661,0.118144310466618,0.597850847736721
"9x36",0.162090781872904,0.194043609258161,0.643865608868936
"9x37",0.270655012769388,0.248629787501544,0.480715199729068
"9x38",0.0839380687083709,0.115222619055038,0.800839312236591
"9x39",0.135274747949467,0.191394291482683,0.67333096056785
"9x40",0.113118920068603,0.310201785311379,0.576679294620018
"9x41",0.186045076810168,0.212606373269561,0.601348549920272
"9x42",0.113907637107182,0.133956484891275,0.752135878001543
"9x43",0.394047653670216,0.159679646094597,0.446272700235187
"9x44",0.152957639540343,0.251933961652109,0.595108398807547
"9x45",0.174132406876292,0.199600881808833,0.626266711314875
"9x46",0.301417572557536,0.237596835069272,0.460985592373192
"9x47",0.217885978575181,0.170657032962513,0.611456988462306
"9x48",0.19499326914392,0.191705455634883,0.613301275221196
"9x49",0.110691014117222,0.242317574818233,0.646991411064545
"10x0",0.104959327871702,0.790231164486929,0.104809507641369
"10x1",0.133672120627477,0.862346832568604,0.00398104680391899
"10x2",0.112267698561419,0.826925319811467,0.0608069816271139
"10x3",0.086267190289502,0.886419332963614,0.0273134767468841
"10x4",0.0443382909766815,0.85283703626853,0.102824672754788
"10x5",0.148110575754572,0.847862351116198,0.00402707312922934
"10x6",0.0389477289914287,0.919415842594234,0.041636428414337
"10x7",0.0796568847637514,0.903969525396275,0.0163735898399734
"10x8",0.0952310091097683,0.868058603417264,0.0367103874729675
"10x9",0.0516496539819651,0.897205033442807,0.0511453125752283
"10x10",0.0621014711801234,0.911227777091169,0.026670751728708
"10x11",0.14126382379484,0.79619062429469,0.0625455519104696
"10x12",0.0409779091924372,0.932254687771445,0.026767403036118
"10x13",0.120747952849192,0.833741871018521,0.045510176132287
"10x14",0.0988030868823692,0.871058064096089,0.0301388490215414
"10x15",0.0638865244345789,0.909056121137809,0.0270573544276118
"10x16",0.0668490386925747,0.895434126057151,0.0377168352502739
"10x17",0.0326873590701578,0.894777161489522,0.0725354794403204
"10x18",0.0194786110356836,0.963473168205952,0.0170482207583648
"10x19",0.0396528087553148,0.942403762425897,0.0179434288187883
"10x20",0.0874877433539115,0.721846618302912,0.190665638343177
"10x21",0.0927976150601077,0.602166422973314,0.305035961966578
"10x22",0.103157318773022,0.508260834642109,0.388581846584869
"10x23",0.103332767390609,0.460335146489079,0.436332086120311
"10x24",0.0955327112762914,0.366952711680168,0.537514577043541
"10x25",0.142606522443088,0.259167673619528,0.598225803937385
"10x26",0.0604637481796765,0.297129480106701,0.642406771713622
"10x27",0.0404354575665984,0.321844046095688,0.637720496337713
"10x28",0.0305650956302953,0.286298698454598,0.683136205915106
"10x29",0.0851027829865022,0.244070699830777,0.670826517182721
"10x30",0.0976683943916687,0.164975083600445,0.737356522007886
"10x31",0.107935247756764,0.288081319926325,0.603983432316911
"10x32",0.0929670522445609,0.192809725122696,0.714223222632743
"10x33",0.0868780287750987,0.565893825430492,0.34722814579441
"10x34",0.0158095637055246,0.236492434108919,0.747698002185556
"10x35",0.0760547730471451,0.161774494053958,0.762170732898896
"10x36",0.169440767127238,0.260694534982698,0.569864697890064
"10x37",0.0961572106331497,0.422142248083509,0.481700541283341
"10x38",0.141875195221695,0.258126763000077,0.599998041778228
"10x39",0.178597131104627,0.167007399888646,0.654395469006727
"10x40",0.184687732111087,0.19506176507369,0.620250502815223
"10x41",0.0951038481378606,0.274285880510128,0.630610271352011
"10x42",0.228186248854626,0.242291620557346,0.529522130588028
"10x43",0.215770218782175,0.315894313572688,0.468335467645137
"10x44",0.357485349566467,0.164303848898428,0.478210801535105
"10x45",0.250580835522405,0.134612718388232,0.614806446089362
"10x46",0.154766063759441,0.368538763387327,0.476695172853232
"10x47",0.142913457408817,0.267977899268661,0.589108643322522
"10x48",0.327843263009221,0.111299851344722,0.560856885646057
"10x49",0.353041763607887,0.214405506188782,0.432552730203331
"11x0",0.116444454202964,0.729151118686525,0.154404427110511
"11x1",0.0621322167533431,0.668588361706588,0.269279421540069
"11x2",0.126613400695383,0.832529588699628,0.0408570106049891
"11x3",0.017031004521159,0.943464401505268,0.0395045939735726
"11x4",0.0891940563911259,0.88197705942356,0.0288288841853146
"11x5",0.0713024475532529,0.88206568857097,0.0466318638757768
"11x6",0.0845166958433685,0.900111757228968,0.0153715469276633
"11x7",0.0896790414318988,0.896615055619528,0.0137059029485732
"11x8",0.0584021016753965,0.921103175572602,0.0204947227520015
"11x9",0.108948051894013,0.854830534865806,0.0362214132401812
"11x10",0.0229695269921036,0.947015165225978,0.0300153077819184
"11x11",0.10218476794344,0.876501940428468,0.0213132916280919
"11x12",0.193927601359745,0.794805407442626,0.0112669911976286
"11x13",0.10588320738158,0.878146741448785,0.0159700511696351
"11x14",0.0760706381594721,0.846260681987621,0.0776686798529065
"11x15",0.0759833831421298,0.879187856410529,0.044828760447341
"11x16",0.0727820433266819,0.88519061693625,0.0420273397370681
"11x17",0.0557369870959379,0.864566543066416,0.0796964698376458
"11x18",0.00379077974992471,0.980616773409278,0.0155924468407978
"11x19",0.0426332765280385,0.771304001448391,0.18606272202357
"11x20",0.0207726176530742,0.576147195769112,0.403080186577813
"11x21",0.0792188178471897,0.728306439500908,0.192474742651902
"11x22",0.0930424381177844,0.658762201462326,0.248195360419889
"11x23",0.0923286664909009,0.497002250909151,0.410669082599948
"11x24",0.103591917007603,0.362272008532127,0.53413607446027
"11x25",0.0759130484765067,0.399914324754125,0.524172626769368
"11x26",0.0430837539764237,0.294194077731902,0.662722168291675
"11x27",0.131149727246988,0.191190107432461,0.677660165320551
"11x28",0.0675102210158927,0.349305955597266,0.583183823386841
"11x29",0.134773308298295,0.322556353597742,0.542670338103963
"11x30",0.214102030568558,0.0845559634170929,0.701342006014349
"11x31",0.130386632926144,0.220795098913204,0.648818268160652
"11x32",0.105778506039511,0.371599246373833,0.522622247586655
"11x33",0.0402780207549938,0.23921617084196,0.720505808403046
"11x34",0.0463459374911812,0.125877696960495,0.827776365548324
"11x35",0.173527332169496,0.101322304288168,0.725150363542336
"11x36",0.0952281259799502,0.236580620685298,0.668191253334752
"11x37",0.223313103327064,0.167365491371579,0.609321405301356
"11x38",0.217730901865735,0.234808069840141,0.547461028294124
"11x39",0.170161796114172,0.257798031550672,0.572040172335156
"11x40",0.233280290118125,0.0901080655716157,0.676611644310259
"11x41",0.132695968356853,0.33662412512698,0.530679906516167
"11x42",0.0890889946097839,0.216918705629857,0.693992299760359
"11x43",0.186920894974375,0.315314380910415,0.49776472411521
"11x44",0.270620951491374,0.194811601414287,0.534567447094339
"11x45",0.138676745242206,0.337904170906274,0.52341908385152
"11x46",0.419691339509003,0.0931691921037489,0.487139468387249
"11x47",0.298934570953942,0.230367461781282,0.470697967264775
"11x48",0.284036233932918,0.211108415385933,0.504855350681149
"11x49",0.391492751592367,0.173619534690868,0.434887713716765
"12x0",0.139737420881044,0.725226932795026,0.13503564632393
"12x1",0.159948580736327,0.731278916322155,0.108772502941518
"12x2",0.0895325696362944,0.896350232367361,0.0141171979963448
"12x3",0.0460381597669643,0.937739754148517,0.0162220860845189
"12x4",0.0286516758062948,0.901060755816038,0.0702875683776671
"12x5",0.029269208006136,0.910267610308452,0.0604631816854117
"12x6",0.142773534936899,0.844117983157075,0.0131084819060258
"12x7",0.0336057836609259,0.963113187285392,0.00328102905368221
"12x8",0.0338227295975785,0.956949887383477,0.00922738301894417
"12x9",0.086433223072444,0.880056346660795,0.0335104302667605
"12x10",0.0319491510588133,0.949780016580877,0.01827083236031
"12x11",0.085743250311626,0.914256749688374,0
"12x12",0.135116112797096,0.863120107098308,0.00176378010459647
"12x13",0.0465047847598901,0.917245183482919,0.0362500317571907
"12x14",0.0111972518144509,0.926763070178028,0.0620396780075216
"12x15",0.118101578067663,0.861117647726048,0.0207807742062885
"12x16",0.0873370525200003,0.89342809761279,0.0192348498672097
"12x17",0.0377584927872648,0.943061535649376,0.0191799715633594
"12x18",0.0796023814320053,0.851687817171973,0.0687098013960222
"12x19",0.11306495660767,0.744774201582165,0.142160841810165
"12x20",0.128907287588976,0.666058951086961,0.205033761324063
"12x21",0.152674041771797,0.583527275506627,0.263798682721577
"12x22",0.126985371985969,0.509255260725438,0.363759367288593
"12x23",0.126753357755106,0.463328717528938,0.409917924715956
"12x24",0.0679153105893103,0.259522246347101,0.672562443063589
"12x25",0.106761369778323,0.13249605536154,0.760742574860137
"12x26",0.0768515370689551,0.308206954272492,0.614941508658553
"12x27",0.234364930308557,0.188544595937867,0.577090473753576
"12x28",0.0930911982147813,0.0901896038415193,0.816719197943699
"12x29",0.110376326397481,0.201303059947594,0.688320613654925
"12x30",0.136622231022568,0.0794546237248992,0.783923145252533
"12x31",0.0913940208879188,0.129190393354428,0.779415585757653
"12x32",0.153074901742609,0.206327639783387,0.640597458474004
"12x33",0.124057128986942,0.262393695359517,0.613549175653542
"12x34",0.211964122048713,0.106302255589084,0.681733622362202
"12x35",0.487994305610475,0,0.512005694389525
"12x36",0.114553388390944,0.202265890284176,0.68318072132488
"12x37",0.116218563266497,0.331951063235227,0.551830373498276
"12x38",0.179327612259487,0.212796620191418,0.607875767549095
"12x39",0.0577507252094796,0.162037589827431,0.780211684963089
"12x40",0.263187571701955,0.247252647436558,0.489559780861487
"12x41",0.146456713422951,0.188027552775985,0.665515733801064
"12x42",0.333275647604438,0.147113621990833,0.519610730404729
"12x43",0.248858771175028,0.309683583395524,0.441457645429449
"12x44",0.302867081139352,0.151692876319874,0.545440042540774
"12x45",0.230419775225975,0.271779628740373,0.497800596033652
"12x46",0.541995183593633,0.0480585588675491,0.409946257538818
"12x47",0.256454115072253,0.162754522099766,0.580791362827982
"12x48",0.294394267535367,0.185909174123685,0.519696558340948
"12x49",0.273537489887875,0.260944730602071,0.465517779510053
"13x0",0.171794876034379,0.782524034153208,0.0456810898124128
"13x1",0.111047632403982,0.878077035604649,0.0108753319913695
"13x2",0.143607471093727,0.817098397965274,0.0392941309409991
"13x3",0.0527505904509429,0.882158451130875,0.0650909584181821
"13x4",0.184239247073301,0.789164419322557,0.0265963336041424
"13x5",0.0671983282642133,0.925062372821608,0.00773929891417826
"13x6",0.128302800162801,0.857773495128074,0.0139237047091243
"13x7",0.0958649155985227,0.869083995877796,0.0350510885236811
"13x8",0.137011426484786,0.817247341178913,0.0457412323363019
"13x9",0.0342407388637724,0.927053573153157,0.0387056879830703
"13x10",0.118030308421612,0.850819501405086,0.0311501901733014
"13x11",0.174088175965875,0.786638990967192,0.039272833066933
"13x12",0.122774791260293,0.826303847084685,0.0509213616550219
"13x13",0.018226081405275,0.901737182306295,0.0800367362884306
"13x14",0.0687376721853419,0.921949313032793,0.00931301478186529
"13x15",0.0902528516961825,0.848792616421571,0.0609545318822463
"13x16",0.102982367711438,0.863852693058762,0.0331649392298006
"13x17",0.141169153746763,0.837198236281634,0.0216326099716027
"13x18",0.0415896934238627,0.896265482439783,0.0621448241363544
"13x19",0.0274914766469859,0.745532941971007,0.226975581382007
"13x20",0.0838297480705308,0.662442534971542,0.253727716957928
"13x21",0.0402240812263022,0.58858029039742,0.371195628376278
"13x22",0.120445567377767,0.335825092939284,0.543729339682949
"13x23",0.0900643287216032,0.390865112980068,0.519070558298328
"13x24",0.164611323448587,0.235639015770387,0.599749660781027
"13x25",0.189498034640772,0.270872822938315,0.539629142420913
"13x26",0.226610199598618,0.119632182832312,0.65375761756907
"13x27",0.160142730870406,0.0660285284205832,0.773828740709011
"13x28",0.10648522425988,0.0779217757111535,0.815593000028966
"13x29",0.19144796030943,0.00887595269669153,0.799676086993879
"13x30",0.0659114855461376,0.0805423801241434,0.853546134329719
"13x31",0.0251041150586892,0.123046451663685,0.851849433277626
"13x32",0.203679079609562,0.0375304677213443,0.758790452669094
"13x33",0.0728074097130609,0.0677922490593565,0.859400341227583
"13x34",0.116344933279487,0.108187555819192,0.775467510901321
"13x35",0.0943842024827683,0.214018858078652,0.69159693943858
"13x36",0.273555724892351,0.21276834483436,0.513675930273289
"13x37",0.0868280544858405,0.0890005348269241,0.824171410687235
"13x38",0.146759704981554,0.179289713094266,0.67395058192418
"13x39",0.166091134680312,0.304543762308254,0.529365103011434
"13x40",0.224816509482329,0.251097789099483,0.524085701418188
"13x41",0.149608295865887,0.226931917790497,0.623459786343616
"13x42",0.198788895505422,0.328589856886366,0.472621247608212
"13x43",0.1099607268875,0.318229747567968,0.571809525544531
"13x44",0.380652257465256,0.221409102702114,0.39793863983263
"13x45",0.238092832301069,0.254112621170613,0.507794546528318
"13x46",0.0804008174681333,0.350224125839639,0.569375056692228
"13x47",0.319769130715964,0.150578150730319,0.529652718553717
"13x48",0.558101812689542,0.126311223196528,0.31558696411393
"13x49",0.3138288874864,0.138484305418637,0.547686807094963
"14x0",0.144762430037737,0.736109461344984,0.119128108617279
"14x1",0.0917903723953434,0.668967623330184,0.239242004274472
"14x2",0.135667915661564,0.861901758365333,0.00243032597310265
"14x3",0.0775349157748655,0.851043799780209,0.0714212844449258
"14x4",0.082648409056972,0.913607589071856,0.00374400187117214
"14x5",0.0168316004323358,0.945974459442852,0.0371939401248125
"14x6",0.0667778688808055,0.928011467965313,0.00521066315388174
"14x7",0.0612056158656233,0.917683946722171,0.0211104374122058
"14x8",0.108236050557956,0.851035725364656,0.0407282240773882
"14x9",0.0477149216922576,0.89513887781561,0.0571462004921325
"14x10",0.12522511538631,0.855276136261066,0.0194987483526241
"14x11",0.0962261429245746,0.881925207427641,0.0218486496477842
"14x12",0.136562723512239,0.854011408383658,0.00942586810410306
"14x13",0.0600080945763551,0.882490191863342,0.0575017135603034
"14x14",0.0305872743701696,0.954395509956796,0.0150172156730345
"14x15",0.0635496371281543,0.893586257124073,0.0428641057477726
"14x16",0.0363637809155195,0.924259495623325,0.0393767234611556
"14x17",0.0947741838263218,0.89946512321327,0.00576069296040789
"14x18",0.0646114941315822,0.899209120117195,0.0361793857512231
"14x19",0.0498904165323183,0.820802803591521,0.129306779876161
"14x20",0.104305196973047,0.639526838283135,0.256167964743818
"14x21",0.0429553830910518,0.446920984395965,0.510123632512983
"14x22",0.144972386740653,0.33872394926793,0.516303663991417
"14x23",0.05711352061505,0.278042187984922,0.664844291400028
"14x24",0.0791721764753004,0.156459976891359,0.764367846633341
"14x25",0.108509301161563,0.0957377803554756,0.795752918482962
"14x26",0.146074231636396,0.0451396012379396,0.808786167125664
"14x27",0.0454210981050121,0.0779972172479968,0.876581684646991
"14x28",0.0148973094543838,0.128530725872358,0.856571964673258
"14x29",0.0463591979799996,0.127020263675579,0.826620538344421
"14x30",0.0517864916939371,0.105439042852118,0.842774465453945
"14x31",0.0453656093389788,0.108125702600053,0.846508688060968
"14x32",0.0675906549916953,0.0734708073086346,0.85893853769967
"14x33",0.0271820889369455,0.12739984812722,0.845418062935834
"14x34",0.0312150076053155,0.123314851515874,0.845470140878811
"14x35",0.0878584368388249,0.0873531772901726,0.824788385871003
"14x36",0.0679024823200892,0.132670157354415,0.799427360325496
"14x37",0.0370241630435946,0.144984622431884,0.817991214524522
"14x38",0.250254233393599,0.0792720360558731,0.670473730550528
"14x39",0.0699056228983856,0.160401040069165,0.769693337032449
"14x40",0.18963967308911,0.227630439563366,0.582729887347525
"14x41",0.201900529945445,0.346229176714249,0.451870293340307
"14x42",0.120277974130326,0.315441952755477,0.564280073114198
"14x43",0.163812396805834,0.183314233342774,0.652873369851392
"14x44",0.181797838607649,0.188967892598608,0.629234268793742
"14x45",0.103846448860763,0.291427377178539,0.604726173960698
"14x46",0.213343834936614,0.210972598851702,0.575683566211684
"14x47",0.159118401844793,0.312492873357874,0.528388724797333
"14x48",0.504111495256985,0.2255305255795,0.270357979163515
"14x49",0.33813102818829,0.0826187910522663,0.579250180759444
"15x0",0.353708917819463,0.608094886966441,0.0381961952140955
"15x1",0.17821804404196,0.672776840641431,0.149005115316609
"15x2",0.0898466834115622,0.761522965333191,0.148630351255247
"15x3",0.178898731148244,0.805718678094668,0.0153825907570875
"15x4",0.110403058712094,0.845128412938134,0.0444685283497716
"15x5",0.0368494966574047,0.906232839959667,0.0569176633829284
"15x6",0.027145028113714,0.967320200357657,0.00553477152862929
"15x7",0.131245168268985,0.821153555584526,0.0476012761464889
"15x8",0.0316166465841537,0.930253341153861,0.0381300122619851
"15x9",0.0495798607852283,0.922899992050803,0.0275201471639687
"15x10",0.0223858510535146,0.975178085802279,0.00243606314420661
"15x11",0.131906090727897,0.849744976685359,0.0183489325867434
"15x12",0.0746438626455201,0.90868445174917,0.0166716856053101
"15x13",0.0859691114801942,0.889004630623901,0.0250262578959046
"15x14",0.192198910207665,0.777525767948147,0.0302753218441884
"15x15",0.125866845234385,0.827668139185817,0.0464650155797985
"15x16",0.0851600240559994,0.900563462306699,0.0142765136373012
"15x17",0.105553866530424,0.881101554106688,0.0133445793628886
"15x18",0.1672356091269,0.68959305482811,0.14317133604499
"15x19",0.114144078603916,0.628802492216671,0.257053429179413
"15x20",0.0176634377390058,0.597885197471403,0.384451364789591
"15x21",0.146081472808784,0.33744914556379,0.516469381627426
"15x22",0.146247832579111,0.268169378361912,0.585582789058977
"15x23",0.0419595500007848,0.246875976156534,0.711164473842681
"15x24",0.0404869820747952,0.048427434041167,0.911085583884038
"15x25",0.0611135016995275,0.070097849984629,0.868788648315844
"15x26",0.0922753439969511,0.0843572308326931,0.823367425170356
"15x27",0.0519327826467465,0.0531015323856556,0.894965684967598
"15x28",0.0876472957283245,0.0288471057996032,0.883505598472072
"15x29",0.0276657772256789,0.087344014408881,0.88499020836544
"15x30",0.0303491163615949,0.0729806852068273,0.896670198431578
"15x31",0.0761007394903352,0.0586566691420896,0.865242591367575
"15x32",0.102564213987623,0.0905417575787526,0.806894028433625
"15x33",0.0308625622797653,0.0848255632818299,0.884311874438405
"15x34",0.0698441193412566,0.112839545421909,0.817316335236835
"15x35",0.0352532710593529,0.140946099258307,0.82380062968234
"15x36",0.0439090035738822,0.0446659093942801,0.911425087031838
"15x37",0.0240854136649668,0.060400916190008,0.915513670145025
"15x38",0.214819014496736,0.0092996256747209,0.775881359828543
"15x39",0.0975339657705642,0.149761878786936,0.7527041554425
"15x40",0.125743097293631,0.214892413356325,0.659364489350044
"15x41",0.162318078918121,0.12303460490709,0.714647316174789
"15x42",0.0537207422583815,0.296596655273473,0.649682602468146
"15x43",0.244119241323318,0.161602351861154,0.594278406815527
"15x44",0.381068104144283,0.144739034781952,0.474192861073765
"15x45",0.148969135095723,0.174030852249935,0.677000012654343
"15x46",0.248247929119564,0.236566961991631,0.515185108888804
"15x47",0.20634099377179,0.152013679489609,0.641645326738601
"15x48",0.258927113237991,0.103155405566856,0.637917481195153
"15x49",0.201539203053894,0.248060254947167,0.550400541998939
"16x0",0.100959124315268,0.78384885992909,0.115192015755642
"16x1",0.10780097726299,0.772362494788771,0.119836527948239
"16x2",0.071080909257066,0.796480406853164,0.13243868388977
"16x3",0.170649762429402,0.66034586555775,0.169004372012848
"16x4",0.104244669544684,0.827880744764832,0.0678745856904839
"16x5",0.0866663243598612,0.909118714918151,0.00421496072198738
"16x6",0.0996241006774683,0.887224714672751,0.0131511846497807
"16x7",0.165600781257795,0.834399218742205,0
"16x8",0.0745478724837437,0.873042547970916,0.0524095795453409
"16x9",0.030057306355538,0.933659085786282,0.0362836078581794
"16x10",0.0657816439511414,0.893898242518644,0.0403201135302148
"16x11",0.0289380901005593,0.931593274625207,0.0394686352742331
"16x12",0.0853623978571869,0.892905590150134,0.0217320119926793
"16x13",0.068477640193329,0.903667237926206,0.0278551218804653
"16x14",0.0380552183118624,0.916626545023583,0.0453182366645548
"16x15",0.0470891185862857,0.934012512752445,0.0188983686612697
"16x16",0,0.953467311528159,0.0465326884718416
"16x17",0.109097534868207,0.621893915699264,0.269008549432529
"16x18",0.0896932137411322,0.679158310551003,0.231148475707865
"16x19",0.0418040934348558,0.52261073708384,0.435585169481304
"16x20",0.195607731080942,0.415811988063863,0.388580280855195
"16x21",0.0172306316144705,0.374535997281832,0.608233371103698
"16x22",0.251188712488891,0.264285849504335,0.484525438006775
"16x23",0.0598048068498748,0.0928701475171707,0.847325045632955
"16x24",0.0301102430065707,0.0903819014106441,0.879507855582785
"16x25",0.048636733961445,0.143345260941372,0.808018005097183
"16x26",0.0554058253235173,0.0684477448499066,0.876146429826576
"16x27",0.0579629540549326,0.113471296100609,0.828565749844459
"16x28",0.107354242576344,0.0255834072143041,0.867062350209352
"16x29",0.0904986134897773,0.0376262605717131,0.87187512593851
"16x30",0.0378473741843886,0.161617835919278,0.800534789896333
"16x31",0.141129366374853,0.0462438321761966,0.812626801448951
"16x32",0.0589060795210777,0.0811337637498767,0.859960156729046
"16x33",0.0331228230406243,0.0996310322088746,0.867246144750501
"16x34",0.04366065491892,0.125752814247355,0.830586530833725
"16x35",0.0624879996065152,0.0878833848819217,0.849628615511563
"16x36",0.132919335809764,0.0655675844220061,0.80151307976823
"16x37",0.0801279234043639,0.120312698911919,0.799559377683717
"16x38",0.217270742207178,0.073210128296258,0.709519129496564
"16x39",0.0157376978421812,0.13055887845941,0.853703423698409
"16x40",0.284144797896728,0.113474937885124,0.602380264218148
"16x41",0.0531983080584374,0.140668106121336,0.806133585820227
"16x42",0.365726230340813,0.170871632111938,0.463402137547248
"16x43",0.123673487978742,0.208235857296132,0.668090654725125
"16x44",0.0952263482887907,0.308012515713286,0.596761135997923
"16x45",0.27538776646046,0.175533612934127,0.549078620605413
"16x46",0.163106956093678,0.300986525382268,0.535906518524054
"16x47",0.227623098790402,0.182373908816395,0.590002992393203
"16x48",0.267706268967713,0.162763601586117,0.569530129446169
"16x49",0.292232200724994,0.221887006811397,0.485880792463609
"17x0",0.0953997148656619,0.72171959936742,0.182880685766918
"17x1",0.197225465062947,0.579444230924777,0.223330304012276
"17x2",0.143661617163838,0.728714867526585,0.127623515309577
"17x3",0.109225490789133,0.865208212596675,0.0255662966141921
"17x4",0.128573130695341,0.705366165787006,0.166060703517653
"17x5",0.0565010676707638,0.930576932706501,0.0129219996227357
"17x6",0.0919012839236334,0.886971380194998,0.0211273358813686
"17x7",0.0958340600510571,0.888980232475785,0.0151857074731583
"17x8",0.0289686848296012,0.966805724255919,0.00422559091447961
"17x9",0.0375091100529831,0.921294570564141,0.0411963193828754
"17x10",0.0544079633631685,0.895208958264319,0.050383078372513
"17x11",0.0783479341744652,0.88414341964609,0.037508646179445
"17x12",0.0542298381582142,0.92064117016964,0.0251289916721453
"17x13",0.0372814453997669,0.914293777800715,0.0484247767995181
"17x14",0.024166684912534,0.889844708712387,0.0859886063750793
"17x15",0.167681416414697,0.824761870921414,0.00755671266388918
"17x16",0.0135094753286288,0.738163132432664,0.248327392238707
"17x17",0.142981685200224,0.591602202285676,0.265416112514101
"17x18",0.123635178264987,0.451470293060758,0.424894528674255
"17x19",0.0915935828825926,0.52748940880197,0.380917008315437
"17x20",0.0734768974906002,0.40690180944244,0.51962129306696
"17x21",0.180789801403645,0.239626434038414,0.579583764557941
"17x22",0.174102073666141,0.297159615588533,0.528738310745325
"17x23",0.120110485156081,0.0624765648566597,0.81741294998726
"17x24",0.107235822160448,0.0620769130841538,0.830687264755398
"17x25",0.0377063864704768,0.0978211557249289,0.864472457804594
"17x26",0.124020679793412,0.0774580760733283,0.79852124413326
"17x27",0.0313760157726121,0.076689334501666,0.891934649725722
"17x28",0.119540522649375,0.0575735611140357,0.822885916236589
"17x29",0.10766437063366,0.0330320131136839,0.859303616252656
"17x30",0.0339461267221142,0.0888540128024497,0.877199860475436
"17x31",0.0847932604082242,0.0203869897592009,0.894819749832575
"17x32",0.048138456460558,0.106721242157098,0.845140301382344
"17x33",0.0534343076839674,0.100857015758617,0.845708676557416
"17x34",0.0850715193324691,0.0677201881953484,0.847208292472182
"17x35",0.0406775270321803,0.116564378396698,0.842758094571122
"17x36",0.0315751068333913,0.0493437470376361,0.919081146128973
"17x37",0.0374509002089701,0.095165118795288,0.867383980995742
"17x38",0.107134579480614,0.219081638366891,0.673783782152495
"17x39",0.116208101097028,0.241406726051116,0.642385172851856
"17x40",0.182041276660696,0.137518487159689,0.680440236179614
"17x41",0.209667471927338,0.195109853723784,0.595222674348878
"17x42",0.177957015091162,0.20013583658895,0.621907148319887
"17x43",0.302184174947891,0.0817303126912103,0.616085512360898
"17x44",0.112416373241653,0.309272385240839,0.578311241517508
"17x45",0.273862563774997,0.317959507255458,0.408177928969545
"17x46",0.1939567605422,0.18077298578501,0.62527025367279
"17x47",0.151078934169891,0.32167129868533,0.527249767144778
"17x48",0.247860317617122,0.288795402576167,0.463344279806711
"17x49",0.2520139873571,0.384648592180382,0.363337420462517
"18x0",0.213971495193314,0.577434911162308,0.208593593644378
"18x1",0.102027080068967,0.632338990391017,0.265633929540016
"18x2",0.102533342434728,0.562769561639888,0.334697095925384
"18x3",0.0586016030695386,0.763256902313481,0.178141494616981
"18x4",0.0666282437246176,0.930669218173586,0.0027025381017964
"18x5",0.255139220674266,0.740721727982115,0.00413905134361964
"18x6",0.137469651863785,0.824453667273311,0.038076680862904
"18x7",0.0204821087342399,0.947390974344964,0.0321269169207956
"18x8",0.0797151167931308,0.910076335113298,0.0102085480935715
"18x9",0.0841789929604976,0.892683500989282,0.0231375060502207
"18x10",0.072061226927547,0.878100368659295,0.0498384044131579
"18x11",0.124662665121605,0.843683300696225,0.0316540341821702
"18x12",0.075438754630978,0.89501779933316,0.0295434460358624
"18x13",0.102139380997715,0.835990956271097,0.0618696627311881
"18x14",0.0992591515829399,0.849700322147118,0.0510405262699418
"18x15",0.131066921887566,0.8299255642968,0.0390075138156336
"18x16",0.130976230592832,0.693872125761847,0.175151643645321
"18x17",0.0171256509987632,0.803115126503704,0.179759222497533
"18x18",0.37019541801437,0.427921277071864,0.201883304913766
"18x19",0.0231759365155689,0.416322670436434,0.560501393047997
"18x20",0.0317555284697942,0.397337278566194,0.570907192964011
"18x21",0.0357633982751246,0.321719908771872,0.642516692953003
"18x22",0.483852143908971,0.170307696326876,0.345840159764152
"18x23",0.0687447567495035,0.0329184172233891,0.898336826027107
"18x24",0.0395533374400515,0.0890482945010103,0.871398368058938
"18x25",0.0570382339157436,0.108087881891322,0.834873884192935
"18x26",0.0349584437216259,0.166651970971786,0.798389585306589
"18x27",0.0318218122868016,0.104967797587451,0.863210390125747
"18x28",0.0254656622917207,0.106914729607654,0.867619608100625
"18x29",0.0639944786670782,0.114255668294326,0.821749853038595
"18x30",0.101052715201795,0.00515050446255767,0.893796780335647
"18x31",0.0594366818015097,0.102290542777087,0.838272775421403
"18x32",0.0441377002525337,0.0945617854672943,0.861300514280172
"18x33",0.0315862220201736,0.124313311698439,0.844100466281388
"18x34",0.0662892849305764,0.0873059999874141,0.84640471508201
"18x35",0.0322567184883336,0.068800695652656,0.89894258585901
"18x36",0.0205513793402159,0.144864857927875,0.834583762731909
"18x37",0.03241017794215,0.0795636262579388,0.888026195799911
