,region_ind,region,gene,lfc,pval,padj
1399,7,red,Fsip1,-0.34233677,0.9400773363637093,1.0
1400,7,red,Gpr176,1.1988552,0.8210194960561216,1.0
1401,7,red,Eif2ak4,-0.2988501,0.45207195626195007,1.0
1402,7,red,Srp14,0.37372556,0.26477309944357463,1.0
1403,7,red,Bmf,1.939046,0.506445124244289,1.0
1404,7,red,Bub1b,-2.0340009,0.025977857649865238,1.0
1405,7,red,Plcb2,1.0894107,0.5663332670641328,1.0
1406,7,red,Inafm2,-0.88149136,0.3480667707053833,1.0
1407,7,red,Ccdc9b,0.99485767,0.7815470009416824,1.0
1408,7,red,Disp2,-0.7963121,0.15653390190732544,1.0
1409,7,red,Knstrn,-1.113232,0.14606368650039062,1.0
1410,7,red,Ivd,0.4719132,0.5552399911092339,1.0
1411,7,red,Bahd1,-0.18322013,0.699757614814382,1.0
1412,7,red,Chst14,-3.7689126,0.11943535754776534,1.0
1413,7,red,Ccdc32,-4.0488605,0.09318009403963491,1.0
1414,7,red,Rpusd2,-1.700897,0.7554740585918162,1.0
1415,7,red,Knl1,0.30016023,0.9408368539844704,1.0
1416,7,red,Rad51,-1.4964355,0.11420297954825885,1.0
1417,7,red,Rmdn3,-0.5866533,0.47817053674197996,1.0
1418,7,red,Gchfr,-1.648882,0.08588487601474058,1.0
1419,7,red,Dnajc17,-0.07765397,0.8039880978726411,1.0
1420,7,red,Gm14137,-2.0366917,0.7230500741821749,1.0
1421,7,red,Zfyve19,-4.5264864,0.03625146949517354,1.0
1422,7,red,Spint1,0.6456813,0.7159094339851244,1.0
1423,7,red,Rhov,-0.2558171,0.6661286909596782,1.0
1424,7,red,Vps18,-1.2320138,0.3582122435894842,1.0
1425,7,red,Gm14207,3.023584,0.7128821278686046,1.0
1426,7,red,Dll4,2.7969153,0.023573522696844727,1.0
1427,7,red,Chac1,-3.1666932,0.3008936001432323,1.0
1428,7,red,Ino80,-1.0772316,0.3492941500419645,1.0
1429,7,red,Chp1,0.009842282,0.6032271993630388,1.0
1430,7,red,Oip5os1,0.84318,0.00975181357360143,1.0
1431,7,red,Oip5,-3.9030852,0.10261195884816407,1.0
1432,7,red,Nusap1,-0.9377372,0.3102433237977865,1.0
1433,7,red,Ndufaf1,1.5684227,0.2589893317984914,1.0
1434,7,red,Rtf1,-0.47974953,0.5959278199249329,1.0
1435,7,red,Itpka,-0.24094121,0.9628834743694177,1.0
1436,7,red,Rpap1,-0.50033545,0.656959220365245,1.0
1437,7,red,Tyro3,-2.9829414,0.3249169658822869,1.0
1438,7,red,Mga,0.2326285,0.718227453150896,1.0
1439,7,red,Mapkbp1,0.091631986,0.9065331498824863,1.0
1440,7,red,Jmjd7,-0.6767562,0.6098976785830716,1.0
1441,7,red,Pla2g4b,0.99051714,0.7476866002462248,1.0
1442,7,red,Sptbn5,-0.50332516,0.9742991151278371,1.0
1443,7,red,Ehd4,-0.62516934,0.5439371333967067,1.0
1444,7,red,Vps39,-0.66082335,0.5635902923073597,1.0
1445,7,red,Tmem87a,-3.480681,0.4436494023939186,1.0
1446,7,red,Ganc,0.8095759,0.8050961033402138,1.0
1447,7,red,Zfp106,0.12457304,0.5357322216265841,1.0
1448,7,red,Snap23,0.033888243,0.9691612851214201,1.0
1449,7,red,Lrrc57,-0.5908568,0.750943385767902,1.0
1450,7,red,Haus2,-0.5631793,0.21996285075329802,1.0
1451,7,red,Stard9,1.911191,0.1534859552962546,1.0
1452,7,red,Cdan1,1.1200454,0.7581965160355439,1.0
1453,7,red,Ttbk2,-0.33636013,0.6605863286561481,1.0
1454,7,red,AV039307,-0.22837603,0.9628834743694177,1.0
1455,7,red,Ubr1,0.2616938,0.7855809300559338,1.0
1456,7,red,Tmem62,-2.0021524,0.7176922945040591,1.0
1457,7,red,Ccndbp1,1.0344142,0.15177438877558103,1.0
1458,7,red,Lcmt2,1.4850347,0.43111535924157995,1.0
1459,7,red,Zscan29,-2.19443,0.5765538778658599,1.0
1460,7,red,Tubgcp4,-0.15996502,0.39543126764784997,1.0
1461,7,red,Trp53bp1,0.38037202,0.827707472291212,1.0
1462,7,red,Map1a,0.7017953,0.7393842624492519,1.0
1463,7,red,Ppip5k1,-2.003357,0.747325011813352,1.0
1464,7,red,Strc,-1.1655922,0.8635765065171586,1.0
1465,7,red,Catsper2,-0.5589603,0.9486248897214558,1.0
1466,7,red,Pdia3,1.3666059,4.773649677673908e-09,6.671907588755313e-05
1467,7,red,Serf2,-0.2511996,0.08207776589394945,1.0
1468,7,red,Hypk,-1.5674707,0.03787570722383457,1.0
1469,7,red,Mfap1b,0.23014757,0.6685592419243491,1.0
1470,7,red,Mfap1a,1.029925,0.9838162718926788,1.0
1471,7,red,Wdr76,0.123298444,0.9038862473380325,1.0
1472,7,red,Casc4,0.24319549,0.9072895997754161,1.0
1473,7,red,Ctdspl2,0.8876918,0.4623263566592346,1.0
1474,7,red,Eif3j1,-0.80529606,0.0789768320892536,1.0
1475,7,red,Spg11,1.1028097,0.23484653608043948,1.0
1476,7,red,B2m,0.20868237,0.10211047036708742,1.0
1477,7,red,Trim69,-0.3004048,0.9571783595527105,1.0
1478,7,red,Sord,0.12818207,0.9630736792228234,1.0
1479,7,red,Duoxa1,-0.68028724,0.9315366803861839,1.0
1480,7,red,Shf,1.8428268,0.0048087833537833365,1.0
1481,7,red,Slc28a2,-0.527505,0.47432928693503573,1.0
1482,7,red,Gatm,0.13518947,0.5179653845314981,1.0
1483,7,red,AA467197,1.6300334,3.6282301564517494e-05,0.39081009599091987
1484,7,red,Slc30a4,0.56537986,0.07196001529436542,1.0
1485,7,red,Bloc1s6,0.48692828,0.9710640472587997,1.0
1486,7,red,Sqor,1.8813792,0.3337912270834975,1.0
1487,7,red,Sema6d,0.3446546,0.9733475783011374,1.0
1488,7,red,Slc24a5,-1.6650765,0.8132333029330995,1.0
1489,7,red,Myef2,0.08684584,0.5216802874630493,1.0
1490,7,red,Gm14002,-0.7734955,0.9315366803861839,1.0
1491,7,red,Dut,-0.21577913,0.9653562982871129,1.0
1492,7,red,Fbn1,2.5878224,6.9210525516736955e-09,9.664090813257376e-05
1493,7,red,Cep152,-2.3680725,0.5404582089618017,1.0
1494,7,red,Shc4,-1.3691365,0.925847224942816,1.0
1495,7,red,Eid1,0.6323974,0.020517364463974473,1.0
1496,7,red,Secisbp2l,0.5410568,0.2857678759475285,1.0
1497,7,red,Cops2,0.20520425,0.3866008710345398,1.0
1498,7,red,Galk2,1.8803984,0.0025017129303884964,0.9999999999999943
1499,7,red,Fgf7,1.1547197,0.6930523975843352,1.0
1500,7,red,Dtwd1,-0.79955167,0.34027658719311327,1.0
1501,7,red,Atp8b4,0.9671046,0.8827519011487106,1.0
1502,7,red,Hdc,-1.5958488,0.7392041097336457,1.0
1503,7,red,Gabpb1,0.3413812,0.9581290676237239,1.0
1504,7,red,Gm27003,-0.6371274,0.9315366803861839,1.0
1505,7,red,Usp8,-0.23244958,0.6309507444496875,1.0
1506,7,red,Usp50,0.13554944,0.4542276056159047,1.0
1507,7,red,Trpm7,-0.7535441,0.3915942914569005,1.0
1508,7,red,Sppl2a,0.8259497,0.00831710082441265,1.0
1509,7,red,Ap4e1,-1.6917942,0.7993756701854277,1.0
1510,7,red,Blvra,-0.46931195,0.4591351335601034,1.0
1511,7,red,Ncaph,-1.634324,0.08702360836413216,1.0
1512,7,red,Itpripl1,-0.28753692,0.7565626793339373,1.0
1513,7,red,1810024B03Rik,1.3718227,0.44792080922951727,1.0
1514,7,red,Snrnp200,-0.67412037,0.451354693599327,1.0
1515,7,red,Ciao1,-0.6701679,0.45509148517688724,1.0
1516,7,red,Tmem127,1.230365,0.03899258543398626,1.0
1517,7,red,Stard7,-0.58739245,0.5105768380276645,1.0
1518,7,red,Dusp2,0.11121003,0.9996191802976593,1.0
1519,7,red,Fahd2a,-1.086464,0.9201615592337533,1.0
1520,7,red,Zfp661,-1.3714615,0.763650404627355,1.0
1521,7,red,Mrps5,-1.7573469,0.0723759663980928,1.0
1522,7,red,Mall,1.8857692,0.2569808404452185,1.0
1523,7,red,Nphp1,0.43019843,0.7984540183652697,1.0
1524,7,red,Mtln,-0.2823128,0.6729081503472298,1.0
1525,7,red,Bub1,-1.2988855,0.047087445569881294,1.0
1526,7,red,Acoxl,-1.7861196,0.7257340830767548,1.0
1527,7,red,Bcl2l11,0.51052815,0.1251472216042122,1.0
1528,7,red,Morrbid,0.30815208,0.7476866002462248,1.0
1529,7,red,Gm14010,-0.23325618,0.9714446197989605,1.0
1530,7,red,Anapc1,0.06715334,0.2921706125639021,1.0
1531,7,red,Mertk,1.268252,0.6204695467832935,1.0
1532,7,red,Tmem87b,0.645788,0.9250889109116792,1.0
1533,7,red,Fbln7,0.66315794,0.6919958572237139,1.0
1534,7,red,Zc3h8,-0.8420746,0.4623263566592346,1.0
1535,7,red,Gm10762,-1.2709913,0.8411205032101284,1.0
1536,7,red,Zc3h6,0.95766944,0.7294973547103172,1.0
1537,7,red,Gm14027,-0.18390355,0.9742991151278371,1.0
1538,7,red,Ttl,-0.4506086,0.6267153604603429,1.0
1539,7,red,Polr1b,0.119174495,0.6311204134305053,1.0
1540,7,red,Chchd5,1.1845542,0.14428454386176234,1.0
1541,7,red,Slc20a1,3.0116796,1.300243483381766e-10,1.8242399433755064e-06
1542,7,red,Ckap2l,-0.7409175,0.20203066789616142,1.0
1543,7,red,Il1a,-0.6573437,0.9514754374478956,1.0
1544,7,red,Il1b,-0.2781856,0.9444452857893757,1.0
1545,7,red,Sirpa,0.61528975,0.004601951084340437,1.0
1546,7,red,Stk35,-1.0049189,0.37108901056734744,1.0
1547,7,red,Snrpb,-0.010757017,0.927364054441669,1.0
1548,7,red,Nop56,-1.3290436,0.008446798615031089,1.0
1549,7,red,Idh3b,-0.020502584,0.4110049612450485,1.0
1550,7,red,Ebf4,-0.6064125,0.9400773363637093,1.0
1551,7,red,Cpxm1,-0.53651005,0.5870249427723551,1.0
1552,7,red,Pced1a,1.6135323,0.3232775998840004,1.0
1553,7,red,Vps16,0.366732,0.13070478995101323,1.0
1554,7,red,Ptpra,1.32235,0.008334681333385056,1.0
1555,7,red,Mrps26,-0.67908984,0.6675171499234012,1.0
1556,7,red,Ubox5,-2.8840778,0.36892316001810777,1.0
1557,7,red,Fastkd5,-3.2459571,0.2860911325951473,1.0
1558,7,red,Lzts3,-0.749535,0.9514754374478956,1.0
1559,7,red,Ddrgk1,0.197442,0.17389641706362036,1.0
1560,7,red,Itpa,-0.482216,0.5485399412233993,1.0
1561,7,red,Slc4a11,-2.8715358,0.5216802874630493,1.0
1562,7,red,4930402H24Rik,0.5661321,0.4693317974728324,1.0
1563,7,red,A730017L22Rik,-0.291659,0.9714446197989605,1.0
1564,7,red,Atrn,0.8463099,0.35311646358203885,1.0
1565,7,red,Gfra4,-0.090754114,0.6098976785830716,1.0
1566,7,red,Adam33,-2.5620322,0.6012324731502999,1.0
1567,7,red,Siglec1,0.52774817,0.9961918172905787,1.0
1568,7,red,Hspa12b,-4.363093,0.08575426217167652,1.0
1569,7,red,1700037H04Rik,-0.15192191,0.6386049907603402,1.0
1570,7,red,Spef1,1.1946532,0.658167364091838,1.0
1571,7,red,Cenpb,-0.5171285,0.828265375132422,1.0
1572,7,red,Cdc25b,-0.927309,0.25768257902344527,1.0
1573,7,red,Ap5s1,-3.567873,0.2796728916090976,1.0
1574,7,red,Mavs,-0.39779127,0.5946049975250963,1.0
1575,7,red,Pank2,-1.2833158,0.10867863144911516,1.0
1576,7,red,Rnf24,0.59184545,0.8846357337783599,1.0
1577,7,red,Smox,0.8087815,0.8819985531233713,1.0
1578,7,red,Prnp,0.036367822,0.4287447920495714,1.0
1579,7,red,Prnd,3.6512444,0.0008419544019619573,0.9999865680163655
1580,7,red,Rassf2,-0.14793536,0.970112644923765,1.0
1581,7,red,Slc23a2,-0.0628173,0.41046194739082154,1.0
1582,7,red,Tmem230,0.67727476,0.9619324820028315,1.0
1583,7,red,Pcna,0.052943602,0.7627406001167658,1.0
1584,7,red,AV099323,-1.1856742,0.8411205032101284,1.0
1585,7,red,Cds2,0.7566803,0.06892062309819216,1.0
1586,7,red,Gpcpd1,1.0186459,0.6550625200896567,1.0
1587,7,red,Shld1,0.63471466,0.9596503238598231,1.0
1588,7,red,Trmt6,0.484728,0.8032496461428326,1.0
1589,7,red,Mcm8,-2.9149363,0.330222931188073,1.0
1590,7,red,Crls1,-1.5307679,0.08956271417852625,1.0
1591,7,red,Bmp2,1.8045863,0.52961971576008,1.0
1592,7,red,Hao1,0.41873667,0.9722057842993316,1.0
1593,7,red,Tmx4,1.8690932,0.0011174559552849148,0.9999996415240282
1594,7,red,Plcb1,-0.640147,0.925847224942816,1.0
1595,7,red,Plcb4,2.3440025,0.4286055834039352,1.0
1596,7,red,Mkks,-3.211544,0.32316070898176474,1.0
1597,7,red,Slx4ip,2.4980683,0.25798373066223534,1.0
1598,7,red,Jag1,1.7466486,0.07514740922643322,1.0
1599,7,red,Btbd3,1.2155178,0.19519738082156202,1.0
1600,7,red,Tasp1,-0.34971035,0.8032496461428326,1.0
1601,7,red,Esf1,-0.3416464,0.489945655516668,1.0
1602,7,red,Ndufaf5,-0.849862,0.3839884342105593,1.0
1603,7,red,Flrt3,2.791455,0.0076405254760699886,1.0
1604,7,red,Kif16b,0.715219,0.8876512186237911,1.0
1605,7,red,Snrpb2,-1.144029,0.05817842906974207,1.0
1606,7,red,Bfsp1,-1.0735667,0.9059658680607268,1.0
1607,7,red,Dstn,0.33407438,0.12632657778549738,1.0
1608,7,red,Rrbp1,0.5379307,0.04374391021627583,1.0
1609,7,red,Snx5,-0.26737577,0.6835652557803049,1.0
1610,7,red,Mgme1,-0.7932534,0.35971239972756175,1.0
1611,7,red,Kat14,1.0348425,0.2233918080001095,1.0
1612,7,red,Dzank1,-0.4550082,0.9514754374478956,1.0
1613,7,red,Polr3f,0.32616243,0.8970848989234516,1.0
1614,7,red,Rbbp9,0.22438006,0.7294973547103172,1.0
1615,7,red,Sec23b,-0.49710628,0.5401424957090855,1.0
1616,7,red,Smim26,-1.9667772,0.027299216521796323,1.0
1617,7,red,Dtd1,-1.8712937,0.07926216022003477,1.0
1618,7,red,Rin2,1.0517659,0.00716592351772104,1.0
1619,7,red,Naa20,-1.2022923,0.06950524710602726,1.0
1620,7,red,Crnkl1,-1.1183633,0.15136578374534532,1.0
1621,7,red,Ralgapa2,0.7890568,0.7210839619052967,1.0
1622,7,red,Kiz,0.7584389,0.7221561592240188,1.0
1623,7,red,Xrn2,-1.8210037,0.005952894961719471,1.0
1624,7,red,Nkx2-2,-2.568201,0.38633914030535754,1.0
1625,7,red,6430503K07Rik,-0.53681666,0.925847224942816,1.0
1626,7,red,Thbd,1.5609916,0.5181198985269908,1.0
1627,7,red,Cd93,1.2361196,0.0002292285490750064,0.9546599540944912
1628,7,red,Nxt1,-0.77540326,0.4341944072176994,1.0
1629,7,red,Gzf1,0.85547817,0.5395113461372103,1.0
1630,7,red,Cst3,1.183034,5.7851348756031445e-08,0.0008043307855584114
1631,7,red,Zfp120,2.020003,0.3885672986506674,1.0
1632,7,red,Gm14139,-2.291218,0.5310271409999869,1.0
1633,7,red,3300002I08Rik,-0.7268145,0.9600306610946846,1.0
1634,7,red,Gm10130,-2.2706208,0.6340077547421892,1.0
1635,7,red,Zfp442,-0.38421345,0.9742991151278371,1.0
1636,7,red,Zfp345,-1.1043307,0.763650404627355,1.0
1637,7,red,Cst7,0.24550469,0.9862911647468172,1.0
1638,7,red,Apmap,1.063001,0.6025619598930776,1.0
1639,7,red,Acss1,-2.4686353,0.6468121610766011,1.0
1640,7,red,Entpd6,0.21284248,0.9307778777586326,1.0
1641,7,red,Pygb,-0.05038672,0.586039548360421,1.0
1642,7,red,Abhd12,-0.2123728,0.9615521001448153,1.0
1643,7,red,Gins1,0.5361373,0.6860201655743864,1.0
1644,7,red,Ninl,1.7930051,0.6635284150507976,1.0
1645,7,red,Nanp,-0.2887312,0.5125724480180869,1.0
1646,7,red,Nsfl1c,-0.08544443,0.4642178816652339,1.0
1647,7,red,Gm14167,-0.63157016,0.9514754374478956,1.0
1648,7,red,Fkbp1a,0.12709476,0.628069353683158,1.0
1649,7,red,Sdcbp2,0.56677747,0.9440653958828887,1.0
1650,7,red,Psmf1,-0.16013844,0.7025879190001514,1.0
1651,7,red,Gm14154,-0.30780935,0.9457749993977853,1.0
1652,7,red,Fam110a,0.34705833,0.6795394529567581,1.0
1653,7,red,Slc52a3,-1.3118666,0.8804921779540773,1.0
1654,7,red,Srxn1,-0.881815,0.23815370649275325,1.0
1655,7,red,Csnk2a1,-0.097092606,0.7591046704743547,1.0
1656,7,red,Tbc1d20,0.1250284,0.3352254835130396,1.0
1657,7,red,Rbck1,0.30032924,0.049914740306722466,1.0
1658,7,red,Trib3,-1.4855106,0.09914237611073498,1.0
1659,7,red,Sox12,-0.7457437,0.9714446197989605,1.0
1660,7,red,Zcchc3,2.006481,0.6716893450286069,1.0
1661,7,red,Defb25,-0.23356056,0.766928395708515,1.0
1662,7,red,Rem1,0.5964432,0.7339859436135943,1.0
1663,7,red,H13,1.066636,0.00016906086120037006,0.8983514726999282
1664,7,red,Mcts2,-1.4790071,0.2850145707382835,1.0
1665,7,red,Id1,-0.11242182,0.6554072096439082,1.0
1666,7,red,Cox4i2,0.10980276,0.8508366928079211,1.0
1667,7,red,Bcl2l1,0.49482653,0.0329643576916356,1.0
1668,7,red,Tpx2,-1.4667686,0.01055598908198784,1.0
1669,7,red,Mylk2,-0.53683627,0.925847224942816,1.0
1670,7,red,Foxs1,-0.13356642,0.8912342167004714,1.0
1671,7,red,Pdrg1,0.86125296,0.05849569531533309,1.0
1672,7,red,Ccm2l,-1.5718744,0.9372296362878217,1.0
1673,7,red,Hck,-0.22641243,0.9459649709044068,1.0
1674,7,red,Tm9sf4,-1.1982641,0.12703833477907045,1.0
1675,7,red,Tspyl3,-1.6158375,0.9173202377706741,1.0
1676,7,red,Plagl2,0.7202545,0.4379905490692576,1.0
1677,7,red,Pofut1,0.49284068,0.9408368539844704,1.0
1678,7,red,Kif3b,0.18724725,0.6633552068932396,1.0
1679,7,red,2500004C02Rik,-1.0128952,0.9144799719539958,1.0
1680,7,red,Asxl1,0.7278704,0.06288744932588916,1.0
1681,7,red,Nol4l,0.7958721,0.7399248063760667,1.0
1682,7,red,Commd7,0.7646627,0.0002992778279665225,0.9822749017962377
1683,7,red,Dnmt3b,0.61290514,0.9368500027990718,1.0
1684,7,red,Mapre1,0.12274286,0.6109010703937867,1.0
1685,7,red,Efcab8,-0.8382,0.923003900313925,1.0
1686,7,red,Bpifb1,-0.9625117,0.8635765065171586,1.0
1687,7,red,Cdk5rap1,-0.17131397,0.7257340830767548,1.0
1688,7,red,Snta1,2.714603,0.4503516083960374,1.0
1689,7,red,Cbfa2t2,0.58638674,0.6867221787939162,1.0
1690,7,red,Necab3,-0.7536866,0.9429258028347804,1.0
1691,7,red,1700003F12Rik,-2.2107263,0.6416775644618692,1.0
1692,7,red,E2f1,-0.655054,0.38988162781396873,1.0
1693,7,red,Pxmp4,-1.2344989,0.380219645727469,1.0
1694,7,red,Zfp341,-2.3987672,0.552363650248146,1.0
1695,7,red,Chmp4b,0.26544607,0.0825829583171711,1.0
1696,7,red,Raly,0.26947045,0.16442679240097802,1.0
1697,7,red,Eif2s2,-0.64376646,0.12703833477907045,1.0
1698,7,red,Ahcy,-1.3795208,0.12727627938764996,1.0
1699,7,red,Itch,0.3926726,0.22050173971785347,1.0
1700,7,red,Dynlrb1,-0.050989788,0.6758716802652597,1.0
1701,7,red,Map1lc3a,1.417646,0.00019793047749855572,0.9310725876569637
1702,7,red,Pigu,0.5029204,0.20628197766910872,1.0
1703,7,red,Trp53inp2,1.8027225,0.4116843280475929,1.0
1704,7,red,Ncoa6,0.054511417,0.7334468291722889,1.0
1705,7,red,Ggt7,-2.2384615,0.5475860602687985,1.0
1706,7,red,Acss2,0.8956182,0.9055877068140639,1.0
1707,7,red,Gss,0.2710063,0.6478411115757324,1.0
1708,7,red,Trpc4ap,-0.30820292,0.7063089543599322,1.0
1709,7,red,Edem2,0.079575114,0.8489663872794138,1.0
1710,7,red,Procr,-3.1557982,0.0038762341953570293,1.0
1711,7,red,Mmp24,-1.0723051,0.9343827388809625,1.0
1712,7,red,BC029722,-0.022423707,0.511650892305,1.0
1713,7,red,Eif6,-0.35093442,0.2976715460845909,1.0
1714,7,red,Uqcc1,0.34997794,0.7139500753892494,1.0
1715,7,red,Cep250,-0.10582393,0.9684002288120013,1.0
1716,7,red,Ergic3,0.4044488,0.16507966283770292,1.0
1717,7,red,Spag4,-2.305997,0.6858447045693818,1.0
1718,7,red,Cpne1,-0.048697583,0.938178782251684,1.0
1719,7,red,Nfs1,-0.048907507,0.7973484069075041,1.0
1720,7,red,Romo1,0.16086592,0.21356978219399314,1.0
1721,7,red,Rbm39,0.9545962,0.00016889961149923831,0.8981467629070033
1722,7,red,Phf20,-0.37977314,0.6023957016622862,1.0
1723,7,red,Scand1,0.264559,0.010753140261977866,1.0
1724,7,red,Cnbd2,-0.70611036,0.925847224942816,1.0
1725,7,red,2900097C17Rik,0.37741813,0.031503517539025735,1.0
1726,7,red,Epb41l1,-0.51629174,0.7187627500621437,1.0
1727,7,red,Aar2,0.15616997,0.6348580367848498,1.0
1728,7,red,Dlgap4,0.7171239,0.4049206722053533,1.0
1729,7,red,4930405A21Rik,-0.67881894,0.8918001582338528,1.0
1730,7,red,Myl9,1.0141462,0.06595238548820165,1.0
1731,7,red,Tgif2,0.01282348,0.9152372709191314,1.0
1732,7,red,5430405H02Rik,1.0330034,0.888028269518816,1.0
1733,7,red,Rab5if,-0.6587592,0.17134219578155063,1.0
1734,7,red,Sla2,-3.1663432,0.3501549486326222,1.0
1735,7,red,Ndrg3,-1.444807,0.19527967987585237,1.0
1736,7,red,Dsn1,0.74050117,0.5682733329534654,1.0
1737,7,red,Soga1,0.26558644,0.48724906814393054,1.0
1738,7,red,Samhd1,-0.67719233,0.6888298382129499,1.0
1739,7,red,Rbl1,-1.3452731,0.11502561920904351,1.0
1740,7,red,Rpn2,0.5048966,0.0018829993999816056,0.9999999999832573
1741,7,red,Ghrh,-0.1993402,0.9657367629067769,1.0
1742,7,red,Manbal,0.34082997,0.2040632580077707,1.0
1743,7,red,Src,0.34403428,0.4961177382565759,1.0
1744,7,red,Blcap,0.7491477,0.11251753830125594,1.0
1745,7,red,Nnat,-1.5277601,0.9657367629067769,1.0
1746,7,red,Ctnnbl1,-0.7135509,0.4402490930200713,1.0
1747,7,red,Tti1,0.36272815,0.8876512186237911,1.0
1748,7,red,Rprd1b,1.0072044,0.15000981815591607,1.0
1749,7,red,Tgm2,-0.13831104,0.7651067704457688,1.0
1750,7,red,Lbp,-2.439297,0.8635765065171586,1.0
1751,7,red,Snhg17,-0.6636713,0.09257689653015545,1.0
1752,7,red,Ralgapb,0.8639492,0.17014997336324267,1.0
1753,7,red,Adig,-1.2790723,0.9714446197989605,1.0
1754,7,red,Actr5,-0.29319057,0.601398586556982,1.0
1755,7,red,Ppp1r16b,1.1516668,0.5382501559828519,1.0
1756,7,red,Fam83d,-0.34698078,0.46247170573070295,1.0
1757,7,red,Dhx35,-1.053263,0.334268872126679,1.0
1758,7,red,Mafb,0.10719313,0.4817313441798121,1.0
1759,7,red,Gm14221,-0.7662616,0.9514754374478956,1.0
1760,7,red,Top1,-0.21398968,0.9023742090828457,1.0
1761,7,red,Plcg1,0.8203454,0.01966185234853381,1.0
1762,7,red,Zhx3,-2.7882404,0.48739866799923137,1.0
1763,7,red,Lpin3,-4.41457,0.03956143591376816,1.0
1764,7,red,Chd6,-0.43271777,0.5421962796351438,1.0
1765,7,red,Srsf6,0.40562516,0.12339430200479226,1.0
1766,7,red,Sgk2,-0.69859105,0.9571783595527105,1.0
1767,7,red,Ift52,0.0132793905,0.5380926112903262,1.0
1768,7,red,Mybl2,-1.8052149,0.04018369084469686,1.0
1769,7,red,Jph2,-1.6720139,0.9343827388809625,1.0
1770,7,red,Oser1,-2.7642176,0.007023763275569123,1.0
1771,7,red,2900093K20Rik,-0.4457032,0.5387229288852808,1.0
1772,7,red,Gdap1l1,-2.5417256,0.4351767624767555,1.0
1773,7,red,Fitm2,-1.5293413,0.15000981815591607,1.0
1774,7,red,Ttpal,0.66205376,0.18797426207759094,1.0
1775,7,red,Serinc3,1.5631673,7.609211740170283e-08,0.0010575013836201285
1776,7,red,Pkig,0.8701956,0.006452084399774553,1.0
1777,7,red,Ada,-4.06178,0.08906811991257543,1.0
1778,7,red,Ccn5,1.8553478,0.03259381486028881,1.0
1779,7,red,Ywhab,0.7100903,0.029594693970518934,1.0
1780,7,red,Tomm34,0.19274837,0.3807381229740153,1.0
1781,7,red,Stk4,0.0453454,0.817680348514136,1.0
1782,7,red,Wfdc15a,-0.3826155,0.9400773363637093,1.0
1783,7,red,Slpi,0.6600551,0.3715997669602722,1.0
1784,7,red,Matn4,-0.38286158,0.9742991151278371,1.0
1785,7,red,Sdc4,0.21020833,0.1255590161058675,1.0
1786,7,red,Sys1,-0.17203383,0.7698456731830288,1.0
1787,7,red,Dbndd2,-1.4423224,0.03999845942251816,1.0
1788,7,red,Pigt,0.21120968,0.9014293646194865,1.0
1789,7,red,Wfdc2,-2.054926,0.000721964655433216,0.9999348971596653
1790,7,red,Dnttip1,-1.0622354,0.15383002302421037,1.0
1791,7,red,Ube2c,-1.6160618,8.769225717562703e-05,0.6962961818980762
1792,7,red,Snx21,0.5063427,0.8353395527536156,1.0
1793,7,red,Acot8,0.32342935,0.8069436481801521,1.0
1794,7,red,Zswim3,-3.195333,0.34647528205500144,1.0
1795,7,red,Zswim1,-0.31399775,0.7848470565150817,1.0
1796,7,red,Neurl2,-0.22919115,0.5619797743717359,1.0
1797,7,red,Ctsa,-0.10327856,0.589327175377502,1.0
1798,7,red,Pltp,-1.2514396,0.02132431505609021,1.0
1799,7,red,Pcif1,0.22931466,0.21025022631852208,1.0
1800,7,red,Zfp335,0.5038516,0.7778848825977502,1.0
1801,7,red,Zfp335os,2.846911,0.45884563559406,1.0
1802,7,red,Mmp9,0.8839642,0.015721843205574338,1.0
1803,7,red,Slc12a5,-0.5045514,0.9116407977725922,1.0
1804,7,red,Ncoa5,-0.21143161,0.8383221790443609,1.0
1805,7,red,Cd40,-2.5476294,0.008364056067986963,1.0
1806,7,red,Slc35c2,-0.43063736,0.650931995435095,1.0
1807,7,red,Elmo2,-1.3013685,0.02418200117025428,1.0
1808,7,red,Zfp334,0.361535,0.6103992829868881,1.0
1809,7,red,Ocstamp,0.10357564,0.8219476157064357,1.0
1810,7,red,Slc13a3,0.9875783,0.15660370305547056,1.0
1811,7,red,Trp53rka,0.17216286,0.6240111476663498,1.0
1812,7,red,Slc2a10,1.0085585,0.8189785163794573,1.0
1813,7,red,Zmynd8,-1.5069298,0.11447667661940983,1.0
1814,7,red,Ncoa3,0.35654682,0.30887982162591365,1.0
1815,7,red,Sulf2,0.8911623,0.018160434449426527,1.0
1816,7,red,5031425F14Rik,2.0272286,0.7691160465912883,1.0
1817,7,red,Prex1,0.57696956,0.5755767487969204,1.0
1818,7,red,Trp53rkb,-4.005817,0.0825407629049061,1.0
1819,7,red,Arfgef2,-0.43909207,0.42181662802648534,1.0
1820,7,red,Cse1l,-1.6343027,0.06591727626163432,1.0
1821,7,red,Stau1,0.6137081,0.3881735266299675,1.0
1822,7,red,Ddx27,-2.0154538,0.013567041950712254,1.0
1823,7,red,Znfx1,-0.4063864,0.40626806217964506,1.0
1824,7,red,Zfas1,-0.63850784,0.19884264741642443,1.0
1825,7,red,Kcnb1,1.5403788,0.7800815672743399,1.0
