"","cell_ID","Ductal","Cancer","mDCs","Macrophages","Mast","Monocytes"
"835","16x34",0,0,0.482371243141756,0.457628416800018,0,0.0600003400582263
"836","16x35",0,0,0.286381602329609,0.563791234972326,0.149827162698065,0
"837","16x36",0,0,0.271839568066229,0.546886858676747,0.181273573257024,0
"838","16x37",0,0,0,0.796826320253694,0.203173679746306,0
"839","16x38",0.201694752282815,0,0.119896667542655,0.509892446380575,0.168516133793955,0
"840","16x39",0,0,0.0726079665010592,0.927392033498941,0,0
"841","16x40",0.277920951729311,0,0.148534161610001,0.416281753588156,0.157263133072532,0
"842","16x41",0,0,0.879108288637952,0.120891711362048,0,0
"843","16x42",0.397553582108398,0,0.22119579606192,0.183523299189796,0,0.197727322639885
"844","16x43",0,0.140697746555826,0.135550055533752,0,0.423843748633687,0.299908449276735
"845","16x44",0.148390385976914,0.175539732617308,0.229706067831845,0.446363813573933,0,0
"846","16x45",0.262892047465075,0,0.187697510951223,0.12141286608949,0.240735829194718,0.187261746299494
"847","16x46",0.231692866450765,0.156622909570421,0.137547223948435,0.474137000030379,0,0
"848","16x47",0.184856343666217,0.157570675901701,0.226763606688921,0.207516404739194,0.116840688430567,0.106452280573401
"849","16x48",0.38329056534103,0,0.281197571295058,0.335511863363911,0,0
"850","16x49",0.349361339885394,0,0,0.155099440227525,0.285659755092961,0.209879464794119
"851","17x0",0,1,0,0,0,0
"852","17x1",0.177241511507318,0.589998061250777,0,0,0.232760427241905,0
"853","17x2",0.175148384992976,0.824851615007024,0,0,0,0
"854","17x3",0,1,0,0,0,0
"855","17x4",0.120703462029978,0.773338610447327,0.105957927522695,0,0,0
"856","17x5",0,0.76869128336174,0,0,0,0.23130871663826
"857","17x6",0,1,0,0,0,0
"858","17x7",0,1,0,0,0,0
"859","17x8",0,1,0,0,0,0
"860","17x9",0,1,0,0,0,0
"861","17x10",0,1,0,0,0,0
"862","17x11",0,1,0,0,0,0
"863","17x12",0,1,0,0,0,0
"864","17x13",0,1,0,0,0,0
"865","17x14",0,1,0,0,0,0
"866","17x15",0,1,0,0,0,0
"867","17x16",0,0.70955035109456,0,0.29044964890544,0,0
"868","17x17",0,0.768820053831984,0.231179946168016,0,0,0
"869","17x18",0.112459472665373,0.408157064980338,0.129851487600336,0.349531974753953,0,0
"870","17x19",0,0.639062961493014,0,0.130577667575717,0.230359370931269,0
"871","17x20",0,0.381514285724732,0.350376509755397,0,0.109718174559845,0.158391029960026
"872","17x21",0.221082526444502,0.153790767009782,0.207622850514664,0.417503856031052,0,0
"873","17x22",0.109180343305909,0.309328783268713,0,0.167519780554931,0.158562143974864,0.255408948895582
"874","17x23",0,0,0.148803332098857,0.593372870204045,0.257823797697098,0
"875","17x24",0,0,0.306790929975643,0.170339424682489,0.417346126065465,0.105523519276403
"876","17x25",0,0,0.591851246106314,0.348074700699704,0,0.0600740531939816
"877","17x26",0,0,0.110500081226094,0.736489770862686,0.153010147911219,0
"878","17x27",0,0,0.617258700094802,0,0.177058607904738,0.20568269200046
"879","17x28",0,0,0.0376541692357199,0.58611065445111,0.25243831418082,0.12379686213235
"880","17x29",0,0,0.192141438937508,0.636183100249255,0.171675460813237,0
"881","17x30",0,0,0.395300441089046,0.604699558910954,0,0
"882","17x31",0,0,0.685750780890033,0,0.123406997610887,0.19084222149908
"883","17x32",0,0,0.210591137911712,0.547489777723817,0.135109525297254,0.106809559067218
"884","17x33",0,0,0.176714022679468,0.823285977320532,0,0
"885","17x34",0,0,0,0.592185886482538,0.407814113517462,0
"886","17x35",0,0,0.278805874596667,0.721194125403333,0,0
"887","17x36",0,0,0.197941578204546,0.68210769866634,0.119950723129114,0
"888","17x37",0,0,0.363500660284496,0.636499339715504,0,0
"889","17x38",0,0.208321247895008,0.461197257199515,9.16446224792805e-05,0.12569401230882,0.204695837974178
"890","17x39",0,0.241295355655506,0.416570376990589,0.0701316570467538,0.151271547465637,0.120731062841514
"891","17x40",0.108924807342266,0.114536224606142,0.275254721717243,0.308102279230178,0.193181967104172,0
"892","17x41",0.236271760557831,0,0.111236452714107,0.455409259148337,0,0.197082527579726
"893","17x42",0.150006611671206,0.145790984179005,0.207930329168057,0.27776792091247,0.218504154069262,0
"894","17x43",0.323707383443997,0,0.255632964981981,0.20741470883621,0.213244942737812,0
"895","17x44",0.196777642446621,0.129437031425561,0.112698100853644,0.267833425675292,0.172851864209309,0.120401935389573
"896","17x45",0.227162395834016,0.261703961161047,0,0,0.2196409757938,0.291492667211137
"897","17x46",0,0,0.152701470201935,0.261751005418607,0.304633897526691,0.280913626852768
"898","17x47",0.16600141863131,0.261724657971952,0.311063743956244,0.261210179440494,0,0
"899","17x48",0.275889568657888,0.268263577972626,0,0.309098939160192,0.146747914209294,0
"900","17x49",0.275020951870211,0.301973431940478,0,0.236546268971767,0,0.186459347217544
"901","18x0",0.206811106919507,0.587391111957745,0,0,0,0.205797781122748
"902","18x1",0,0.703626917564313,0.145883175481734,0.150489906953953,0,0
"903","18x2",0,0.677731515958919,0.322268484041081,0,0,0
"904","18x3",0,0.839096511623071,0,0,0,0.160903488376929
"905","18x4",0,1,0,0,0,0
"906","18x5",0,1,0,0,0,0
"907","18x6",0,1,0,0,0,0
"908","18x7",0,1,0,0,0,0
"909","18x8",0,1,0,0,0,0
"910","18x9",0,1,0,0,0,0
"911","18x10",0,1,0,0,0,0
"912","18x11",0,1,0,0,0,0
"913","18x12",0,1,0,0,0,0
"914","18x13",0,1,0,0,0,0
"915","18x14",0,1,0,0,0,0
"916","18x15",0,1,0,0,0,0
"917","18x16",0.135207164116256,0.658928200665467,0,0,0.205864635218277,0
"918","18x17",0,0.894749309445529,0.105250690554471,0,0,0
"919","18x18",0.387557136275315,0.383085208410743,0,0,0,0.229357655313942
"920","18x19",0,0.419234314439471,0.342122045692266,0.238643639868263,0,0
"921","18x20",0,0.319067011987555,0,0.0768221991636422,0,0.604110788848803
"922","18x21",0,0.279176691216264,0.535411982679634,0.185411326104102,0,0
"923","18x22",0.620254035027989,0,0,0.221856355514836,0.157889609457176,0
"924","18x23",0,0,0.39187672961912,0.60812327038088,0,0
"925","18x24",0,0,0.530546016184406,0.140054613907913,0.329399369907681,0
"926","18x25",0,0,0.524301736269269,0.475698263730731,0,0
"927","18x26",0,0,0.255669987368139,0.744330012631861,0,0
"928","18x27",0,0,0.381273474420006,0.618726525579994,0,0
"929","18x28",0,0,0.337433840115766,0.451832199911106,0.210733959973128,0
"930","18x29",0,0,0.306140163067116,0.542288105945612,0.151571730987272,0
"931","18x30",0,0,0.264741473099626,0.601121233082391,0.134137293817983,0
"932","18x31",0,0,0.318924798670502,0.576520297369198,0.1045549039603,0
"933","18x32",0,0,0.322628006169684,0.373959811057231,0.146009896532186,0.157402286240899
"934","18x33",0,0,0.242705330958757,0.356543189443182,0.213796410726644,0.186955068871417
"935","18x34",0,0,0.537205124972587,0,0.462794875027413,0
"936","18x35",0,0,0.0311094613286789,0.85681144685237,0.112079091818952,0
"937","18x36",0,0,0.536907578224571,0.309086536515591,0.154005885259838,0
"938","18x37",0,0,0.629426326207168,0.250735475885168,0.119838197907663,0
"939","18x38",0.111781381763707,0,0.340915470000854,0.547303148235439,0,0
"940","18x39",0.288126886709787,0,0,0.366743748218795,0,0.345129365071417
"941","18x40",0.124234011984244,0,0.252077163830026,0.340497698030192,0.283191126155538,0
"942","18x41",0.163985849640094,0,0.131970628288256,0.191000769390583,0.180728232294381,0.332314520386687
"943","18x42",0.267845252954299,0,0.220572689654862,0.119403365581181,0.392178691809657,0
"944","18x43",0,0.150222920209239,0.29292375541322,0,0.219656268857652,0.33719705551989
"945","18x44",0,0.339950133809519,0.279368531110504,0.241597105591425,0.139084229488551,0
"946","18x45",0.315260439228122,0,0.452068783644121,0,0,0.232670777127757
"947","18x46",0.360301225006138,0,0.394532108511701,0,0,0.245166666482162
"948","18x47",0.334646553877091,0.203371121760281,0,0.112621801237808,0.212219195312459,0.13714132781236
"949","18x48",0.238214949221474,0,0.181100530863705,0.58068451991482,0,0
"950","18x49",0.406540225113499,0,0,0.366938030378173,0.226521744508328,0
"951","19x0",0.238714487758245,0.761285512241755,0,0,0,0
"952","19x1",0,1,0,0,0,0
"953","19x2",0,1,0,0,0,0
"954","19x3",0.394435456704114,0.605564543295886,0,0,0,0
"955","19x4",0.156853429371733,0.843146570628267,0,0,0,0
"956","19x5",0.140956348513101,0.859043651486899,0,0,0,0
"957","19x6",0.164230058714674,0.835769941285326,0,0,0,0
"958","19x7",0.172966493845196,0.647384347397492,0,0,0.179649158757312,0
"959","19x8",0,0.848767130805254,0,0,0,0.151232869194746
"960","19x9",0.14130171556814,0.85869828443186,0,0,0,0
"961","19x10",0,1,0,0,0,0
"962","19x11",0.116022399754869,0.883977600245131,0,0,0,0
"963","19x12",0,1,0,0,0,0
"964","19x13",0.117996882522766,0.737288826518882,0,0,0,0.144714290958351
"965","19x14",0,0.872678671787621,0,0,0,0.127321328212379
"966","19x15",0,0.882458849129163,0,0,0,0.117541150870837
"967","19x16",0.174545798914677,0.622796735675193,0.20265746541013,0,0,0
"968","19x17",0,0.850474598680613,0.149525401319387,0,0,0
"969","19x18",0,0.335380199485991,0.195636284393345,0.220288386121897,0.248695129998767,0
"970","19x19",0.124398465478684,0.681904641036552,0,0.193696893484764,0,0
"971","19x20",0,0.28458094265677,0,0.409304215994097,0.306114841349133,0
"972","19x21",0.196912700798425,0.258650762179244,0,0.265879669974088,0,0.278556867048242
"973","19x22",0.131037877199745,0.140690813679918,0.401038984119594,0.327232325000744,0,0
"974","19x23",0,0,0.32434332753972,0,0.445233758391437,0.230422914068844
"975","19x24",0,0,0.187086530499524,0.403636802316486,0.202985915188661,0.20629075199533
"976","19x25",0,0,0.421687281553439,0.435625797387089,0,0.142686921059472
"977","19x26",0,0,0.099785215624127,0.454518289103302,0.161717117955672,0.283979377316899
"978","19x27",0,0,0.191254575343505,0.504189113382173,0.166870245909343,0.137686065364979
"979","19x28",0,0,0,0.501733580339115,0.353781939326524,0.144484480334361
"980","19x29",0,0,0.292011261004578,0.707988738995422,0,0
"981","19x30",0,0,0.0737783339047514,0.369894480710045,0.401086237665844,0.15524094771936
"982","19x31",0,0,0.388159089408698,0.188205113230851,0.0904431282809674,0.333192669079484
"983","19x32",0,0,0.592947301966816,0,0.132140001051138,0.274912696982046
"984","19x33",0,0,0.339012628779976,0.447966517685434,0,0.21302085353459
"985","19x34",0,0,0.565645325070088,0.434354674929912,0,0
"986","19x35",0,0,0.553060778569534,0.342512481862165,0,0.104426739568301
"987","19x36",0,0,0.084554333299075,0.383436227527393,0.162990979876785,0.369018459296747
"988","19x37",0,0,0.442202701580911,0.257638771570411,0.300158526848678,0
"989","19x38",0.186685526060695,0,0,0.477544437494964,0.335770036444341,0
"990","19x39",0,0,0.151527934434298,0.848472065565702,0,0
"991","19x40",0.192969783071002,0,0.606297321822024,0.200732895106974,0,0
"992","19x41",0.400954067025988,0.113853045375464,0.109856835155676,0.375336052442872,0,0
"993","19x42",0.234301722987266,0,0.269512213702854,0,0.20231453134463,0.293871531965249
"994","19x43",0.323677208851381,0.153960272289602,0.143908488493937,0.172687010760154,0,0.205767019604926
"995","19x44",0.132370533446931,0,0.30855233825981,0.55907712829326,0,0
"996","19x45",0.458690498832392,0,0.248864821729641,0.175432282831477,0.11701239660649,0
"997","19x46",0.251623400352594,0,0.0626660577627518,0.447916867398703,0.237793674485951,0
"998","19x47",0.250496277113218,0.228298758036415,0.521204964850368,0,0,0
"999","19x48",0.282215563089856,0.193438090548869,0.286795502338735,0,0.23755084402254,0
"1000","19x49",0.286781424998706,0.171335612487443,0,0.344822503609695,0.197060458904156,0
"1001","20x0",0.147964322988907,0.852035677011093,0,0,0,0
"1002","20x1",0.17493640263385,0.651144861112959,0.173918736253191,0,0,0
"1003","20x2",0.138131833807762,0.433296264342994,0.151621461066481,0,0.276950440782763,0
"1004","20x3",0.150240961146081,0.849759038853919,0,0,0,0
"1005","20x4",0,0.854777372603597,0,0,0.145222627396403,0
"1006","20x5",0.160820700755593,0.839179299244407,0,0,0,0
"1007","20x6",0,1,0,0,0,0
"1008","20x7",0.187466235556397,0.812533764443603,0,0,0,0
"1009","20x8",0.12142807702356,0.87857192297644,0,0,0,0
"1010","20x9",0,0.747531168175113,0,0,0.252468831824887,0
"1011","20x10",0,0.876241341811235,0,0.123758658188765,0,0
"1012","20x11",0.456434814938391,0.543565185061609,0,0,0,0
"1013","20x12",0.112848424481796,0.887151575518204,0,0,0,0
"1014","20x13",0.230214835396753,0.586949652885338,0.182835511717909,0,0,0
"1015","20x14",0,0.740576276245333,0.133948736681703,0.125474987072964,0,0
"1016","20x15",0.18346287437448,0.453684302690074,0.362852822935446,0,0,0
"1017","20x16",0.13251931489316,0.485699042541707,0,0.381781642565133,0,0
"1018","20x17",0,0.565676354452902,0,0.226292381890054,0.208031263657044,0
"1019","20x18",0,0.493194082362637,0.304895642098875,0,0,0.201910275538488
"1020","20x19",0,0.451164785925979,0,0.293246662536754,0,0.255588551537267
"1021","20x20",0.121357936160417,0.122775586558685,0.441909430236206,0.136197681208233,0,0.177759365836459
"1022","20x21",0.278214686308217,0,0.493777406842762,0,0,0.228007906849021
"1023","20x22",0,0,0.266503471292095,0.381781677809003,0.182785520881364,0.168929330017539
"1024","20x23",0,0,0.166281995608458,0.285797588427004,0.281696939078254,0.266223476886284
"1025","20x24",0,0,0.831326908890788,0,0.168673091109212,0
"1026","20x25",0,0,0,0.711822026729686,0.133048154477575,0.155129818792739
"1027","20x26",0,0,0.340454095454883,0.472552565447742,0.186993339097375,0
"1028","20x27",0,0,0.320514099415731,0.245818413183433,0.149945816139013,0.283721671261823
"1029","20x28",0,0,0.371300487276984,0.248097658650318,0.141363895246744,0.239237958825953
"1030","20x29",0,0,0.188047671699701,0.321980146211805,0.349951829536871,0.140020352551623
"1031","20x30",0,0,0.105999506102332,0.652059136706919,0.24194135719075,0
"1032","20x31",0,0,0.171164494835557,0.569692384488664,0.25914312067578,0
"1033","20x32",0,0,0.15168692821651,0.741739346284066,0,0.106573725499424
"1034","20x33",0,0,0.180667656254548,0.388487934085383,0.255176298781809,0.175668110878261
"1035","20x34",0,0,0,0.549265839743233,0.195973969348391,0.254760190908375
"1036","20x35",0,0,0,0.743781746253379,0.256218253746621,0
"1037","20x36",0,0,0.226883757414606,0.773116242585394,0,0
"1038","20x37",0,0,0,0.798063292094971,0.201936707905029,0
"1039","20x38",0,0,0.275950096268411,0.724049903731589,0,0
"1040","20x39",0.163069178891969,0,0.596939637884818,0.239991183223213,0,0
"1041","20x40",0,0,0,0.739189197406512,0.260810802593488,0
"1042","20x41",0.282928168448039,0,0.459845811452878,0,0.257226020099083,0
"1043","20x42",0.255150065130413,0.318960631067105,0.14431946092743,0,0.281569842875052,0
"1044","20x43",0.137291871362608,0,0.618371872907563,0.244336255729829,0,0
"1045","20x44",0.291163467222673,0,0.330277060135204,0.378559472642123,0,0
"1046","20x45",0.154470517984886,0.157386145444857,0,0.688143336570258,0,0
"1047","20x46",0.109718901841646,0.23688646286385,0.336486152507324,0.0666938682364188,0.250214614550761,0
"1048","20x47",0.190313469124468,0,0.194761000297214,0.414148209195865,0.200777321382453,0
"1049","20x48",0.256182774841937,0.323971829515464,0.308412444080322,0,0.111432951562277,0
"1050","20x49",0.472784461045794,0,0.275370585652623,0.251844953301583,0,0
"1051","21x0",0.32372198657655,0.45367190052646,0,0.22260611289699,0,0
"1052","21x1",0,0.616348401308204,0.231520275443914,0,0.152131323247882,0
"1053","21x2",0.4713526998444,0.5286473001556,0,0,0,0
"1054","21x3",0.104729648735498,0.737989934281514,0.157280416982988,0,0,0
"1055","21x4",0.105829632780378,0.715043213764886,0,0.179127153454736,0,0
"1056","21x5",0,0.818799230167052,0.181200769832948,0,0,0
"1057","21x6",0,0.800317388950223,0,0,0.199682611049777,0
"1058","21x7",0.191372043111341,0.808627956888659,0,0,0,0
"1059","21x8",0,1,0,0,0,0
"1060","21x9",0,0.682608947968607,0,0.317391052031393,0,0
"1061","21x10",0.296734406603308,0.516166198444858,0.187099394951834,0,0,0
"1062","21x11",0,0.70829996287716,0,0.29170003712284,0,0
"1063","21x12",0,0.758134931158702,0,0.241865068841298,0,0
"1064","21x13",0,0.583305494439116,0.228753355311689,0.187941150249196,0,0
"1065","21x14",0.128164254869044,0.590200920545774,0.117585062039471,0.16404976254571,0,0
"1066","21x15",0.752389843042318,0.247610156957682,0,0,0,0
"1067","21x16",0.212159957767508,0.337840432013616,0,0.449999610218876,0,0
"1068","21x17",0.390899062021527,0.222868044342386,0,0,0,0.386232893636087
"1069","21x18",0.358066909501154,0.181332673656766,0,0.303037488652312,0.157562928189768,0
"1070","21x19",0,0.347413059371173,0,0.552612733381031,0,0.0999742072477959
"1071","21x20",0.376464018091082,0.113805260772607,0.362917390977021,0.14681333015929,0,0
"1072","21x21",0,0,0.343117861853996,0.206580297026124,0.168017197470874,0.282284643649006
"1073","21x22",0,0.249481152502372,0.191474864333469,0.372265678480883,0.121326958196811,0.0654513464864646
"1074","21x23",0,0,0.58097055998322,0.41902944001678,0,0
"1075","21x24",0,0,0.29794610227316,0.70205389772684,0,0
"1076","21x25",0,0,0.176113244467914,0.60183988806973,0,0.222046867462356
"1077","21x26",0,0,0.236802056375379,0.415094615805335,0,0.348103327819287
"1078","21x27",0,0,0.352811151069126,0.304668373898417,0.129586414180573,0.212934060851885
"1079","21x28",0,0,0.182792067614221,0.673158500014126,0.144049432371653,0
"1080","21x29",0,0,0.662599818685134,0.337400181314866,0,0
"1081","21x30",0,0,0.455415190549768,0.202573444827468,0.206349133029451,0.135662231593314
"1082","21x31",0,0,0,0.872877622813274,0,0.127122377186727
"1083","21x32",0,0,0,0.353064460436188,0.397459072451234,0.249476467112578
"1084","21x33",0,0,0.155433368484064,0.844566631515936,0,0
"1085","21x34",0,0,0.599907045818155,0,0.243481703486819,0.156611250695026
"1086","21x35",0,0,0.117364031733085,0.667920151863807,0.176194079144326,0.0385217372587824
"1087","21x36",0,0,0.327956039234382,0.544172954214399,0,0.127871006551219
"1088","21x37",0,0,0.459168061519744,0.540831938480256,0,0
"1089","21x38",0,0,0.773462047871718,0.0703329082666794,0.156205043861602,0
"1090","21x39",0,0,0.117451905474693,0.882548094525307,0,0
"1091","21x40",0,0.32588826773213,0.313171478401026,0.173976852506275,0,0.18696340136057
"1092","21x41",0.163469199078822,0.145990039952752,0,0.476101715366433,0,0.214439045601993
"1093","21x42",0.193802730345201,0,0.231137974233271,0.459853937759284,0.115205357662244,0
"1094","21x43",0.480060257606739,0.119951993905883,0,0.195958384872757,0.204029363614621,0
"1095","21x44",0.169081424286488,0,0,0.541838246261565,0.289080329451947,0
"1096","21x45",0.346736363765033,0,0.478114569388753,0,0,0.175149066846214
"1097","21x46",0.401582547439612,0,0.136264005879501,0.462153446680887,0,0
"1098","21x47",0.358493489287169,0,0,0.426805496279529,0.214701014433302,0
"1099","21x48",0.361784526728325,0,0.514403914163274,0.123811559108401,0,0
"1100","21x49",0.19010145011818,0.0933193282200799,0,0.71657922166174,0,0
"1101","22x0",0.0914838574840634,0.908516142515937,0,0,0,0
"1102","22x1",0,0.829972153658803,0,0,0.170027846341197,0
"1103","22x2",0.141374037164719,0.668103920651692,0.190522042183589,0,0,0
"1104","22x3",0,0.495195454850609,0,0.504804545149391,0,0
"1105","22x4",0.310982494125183,0.534324622396548,0,0,0.154692883478269,0
"1106","22x5",0.17997710649577,0.671280971407047,0,0,0.148741922097183,0
"1107","22x6",0.331203054902581,0.406359489780086,0,0,0.262437455317334,0
"1108","22x7",0.199430839637158,0.800569160362842,0,0,0,0
"1109","22x8",0,0.813249443699219,0.186750556300781,0,0,0
"1110","22x9",0.172646397323777,0.475859698971569,0.351493903704653,0,0,0
"1111","22x10",0,0.744206644988075,0,0.119170332098488,0,0.136623022913436
"1112","22x11",0.278702673772218,0.505499527013316,0.215797799214466,0,0,0
"1113","22x12",0,0.715853520994222,0,0,0.284146479005778,0
"1114","22x13",0.268518033093718,0.58061907721637,0,0.150862889689911,0,0
"1115","22x14",0.378214123102079,0.301673015482076,0,0.17956413135055,0,0.140548730065295
"1116","22x15",0,0.512248367788112,0,0.28449302153147,0,0.203258610680418
"1117","22x16",0.229982870592239,0.436714827147309,0.16352291330855,0,0.169779388951901,0
"1118","22x17",0.283388058776704,0.337849811643068,0,0.163223800873506,0.215538328706722,0
"1119","22x18",0,0.447977450827017,0,0,0.206829334805804,0.345193214367179
"1120","22x19",0.34951905844545,0.126840406637993,0,0.368261998891459,0.155378536025099,0
"1121","22x20",0,0,0.223336087993694,0.35873612296028,0.417927789046026,0
"1122","22x21",0.27887362085176,0.248450662198322,0,0.308148656681345,0.164527060268573,0
"1123","22x22",0,0,0,0.825197062747614,0.174802937252386,0
"1124","22x23",0,0,0.365679171182598,0.275093586604655,0.359227242212746,0
"1125","22x24",0,0,0.323250321494532,0.505353830555764,0.171395847949704,0
"1126","22x25",0,0,0.703540750933923,0,0.17997959167778,0.116479657388296
"1127","22x26",0,0,0.400063637571068,0.259111184265563,0,0.340825178163369
"1128","22x27",0,0,0.246652915759665,0.24480391389125,0.346940121462432,0.161603048886653
"1129","22x28",0,0,0.560617018833932,0.142176577654347,0.297206403511721,0
"1130","22x29",0,0,0.220710378056692,0.652423584570619,0.126866037372689,0
"1131","22x30",0,0,0.398186603609862,0.26089630011049,0.276104824855057,0.0648122714245906
"1132","22x31",0,0,0.305886060770512,0.694113939229488,0,0
"1133","22x32",0,0,0.494942445428653,0.505057554571347,0,0
"1134","22x33",0,0,0.240459061879584,0.563930048009065,0.195610890111351,0
"1135","22x34",0,0,0.26787738898593,0.465153375425111,0.105834762206084,0.161134473382876
"1136","22x35",0,0,0.200790489817317,0.307756332973035,0.338986715060757,0.152466462148891
"1137","22x36",0,0,0.556522261677067,0.32936528735266,0,0.114112450970273
"1138","22x37",0,0,0.238227819660334,0.65634120560989,0,0.105430974729777
"1139","22x38",0,0,0,0.764540466326257,0.235459533673743,0
"1140","22x39",0,0,0.24121862214432,0,0.443499169351469,0.315282208504212
"1141","22x40",0.123664645271777,0.246445007827172,0.177734288939859,0.291095984494066,0.161060073467126,0
"1142","22x41",0.261900459924756,0,0,0.538254304104456,0,0.199845235970788
"1143","22x42",0.227505477373422,0,0.132826717873757,0.639667804752822,0,0
"1144","22x43",0,0,0.346145058046612,0.37753723242303,0.276317709530358,0
"1145","22x44",0.31311078577918,0.247246843317086,0.252018747800475,0.18762362310326,0,0
"1146","22x45",0.30801387454032,0.113273092317096,0,0.578713033142584,0,0
"1147","22x46",0.320135938093985,0.191204345291748,0.105702825799968,0.382956890814298,0,0
"1148","22x47",0.677471964784651,0,0,0,0.322528035215349,0
"1149","22x48",0.42886822514747,0.17391063024434,0,0.39722114460819,0,0
"1150","22x49",0.614441760993371,0,0,0.240242946529064,0,0.145315292477565
"1151","23x0",0.159139200774463,0.739662583015159,0,0.101198216210378,0,0
"1152","23x1",0.159502299922709,0.840497700077291,0,0,0,0
"1153","23x2",0,0.656012276632389,0,0,0.215870956806133,0.128116766561478
"1154","23x3",0.234622773804674,0.627210977037877,0.138166249157449,0,0,0
"1155","23x4",0.196250578315406,0.41936226873134,0.0899286886644576,0.18717815381969,0.107280310469107,0
"1156","23x5",0.148838174597999,0.73954943108293,0.111612394319071,0,0,0
"1157","23x6",0,0.600786847827351,0,0,0.399213152172649,0
"1158","23x7",0,0.721318607018301,0.278681392981699,0,0,0
"1159","23x8",0.116775825878102,0.648513848231536,0.234710325890363,0,0,0
"1160","23x9",0.216377104053831,0.276464967679399,0.309304136037489,0,0.197853792229282,0
"1161","23x10",0.210093377646385,0.462738440080161,0.327168182273455,0,0,0
"1162","23x11",0.265940741772887,0.734059258227113,0,0,0,0
"1163","23x12",0.34941964485067,0.488972200973382,0,0,0,0.161608154175948
"1164","23x13",0.0984590780416985,0.595533343238934,0.186685376189716,0,0,0.119322202529652
"1165","23x14",0.525732421342559,0.270308070527195,0,0.203959508130247,0,0
"1166","23x15",0.51082550540425,0.370019680390351,0,0.119154814205399,0,0
"1167","23x16",0.386374697964757,0.220192352266407,0.146065417653451,0.247367532115385,0,0
"1168","23x17",0.279537560096764,0.387516274430426,0,0.332946165472811,0,0
"1169","23x18",0.159071602694911,0.327667612477659,0,0.246277576387327,0.171994543657317,0.0949886647827863
"1170","23x19",0.135167707971235,0.43036179171089,0,0.434470500317874,0,0
"1171","23x20",0,0.30633854611931,0.110490666598921,0.259318407220086,0,0.323852380061683
"1172","23x21",0,0.303805133582896,0.166171392431024,0.309412123602459,0.220611350383621,0
"1173","23x22",0,0,0.447448080686051,0,0.241647898129124,0.310904021184825
"1174","23x23",0,0,0.234881879308002,0.463158602790483,0.18595579982518,0.116003718076335
"1175","23x24",0,0,0.529765275504332,0.327879302964996,0,0.142355421530672
"1176","23x25",0,0,0.532324512308382,0.323719687750671,0,0.143955799940947
"1177","23x26",0,0,0.186754064497861,0.368786289060982,0.274133850786273,0.170325795654884
"1178","23x27",0,0,0.211547358698884,0.657405292090111,0.131047349211004,0
"1179","23x28",0,0,0,0.347594632406076,0.37914704634571,0.273258321248214
"1180","23x29",0,0,0.365134890161884,0.325653523427086,0.309211586411029,0
"1181","23x30",0,0,0.266902058859254,0.294308102505092,0.172881264622353,0.265908574013302
"1182","23x31",0,0,0.471752546927685,0.284048268256526,0.244199184815788,0
"1183","23x32",0,0,0.551021524759218,0.304653732093226,0.144324743147557,0
"1184","23x33",0,0,0.458968149544618,0.162112888876335,0,0.378918961579048
"1185","23x34",0,0,0.453105868889235,0.546894131110765,0,0
"1186","23x35",0,0,0.0559258589243556,0.821345200430668,0.122728940644976,0
"1187","23x36",0,0,0.198760618003959,0.315726612445842,0.216623581798667,0.268889187751532
"1188","23x37",0,0,0.190899370756409,0.66925808108085,0.13984254816274,0
"1189","23x38",0,0,0.608448671423637,0.391551328576364,0,0
"1190","23x39",0.140141404917635,0.166845107282118,0.227031001446291,0.465982486353956,0,0
"1191","23x40",0.183743725763135,0.100089232715455,0.471248832412722,0.244918209108688,0,0
"1192","23x41",0.455299470250994,0,0.194467053963997,0.205893199839379,0,0.14434027594563
"1193","23x42",0.477617934979638,0,0.151876052774939,0.370506012245423,0,0
"1194","23x43",0.51606402670678,0,0.112093351614924,0.224241514422899,0,0.147601107255397
"1195","23x44",0.182582259166798,0.220391063358289,0.154626869897299,0.442399807577614,0,0
"1196","23x45",0.300012624726792,0.25802559901727,0,0,0.162285057249815,0.279676719006124
"1197","23x46",0.322530175390642,0,0.487803242568992,0.096440481554924,0,0.0932261004854419
"1198","23x47",0.324256537710095,0,0,0.257310708169952,0.155285797597984,0.263146956521968
"1199","23x48",0.41921910196267,0,0.33334418700748,0,0.24743671102985,0
"1200","23x49",0.357111179377164,0.278196518032794,0.194919102692985,0,0.169773199897057,0
"1201","24x0",0.513634781887286,0.249613866254008,0.236751351858707,0,0,0
"1202","24x1",0.13174739274098,0.720419897147133,0,0,0.147832710111887,0
"1203","24x2",0.139053060123515,0.70367210572448,0,0.157274834152006,0,0
"1204","24x3",0.247504286920008,0.752495713079992,0,0,0,0
"1205","24x4",0.126157582529569,0.410806585587932,0,0.101828813149403,0.361207018733096,0
"1206","24x5",0,0.781768953218556,0,0,0.218231046781444,0
"1207","24x6",0.0932250784331341,0.726874525599278,0,0,0.179900395967588,0
"1208","24x7",0.240444267022385,0.531252943155313,0.228302789822302,0,0,0
"1209","24x8",0.184024258398929,0.544003491474316,0,0,0,0.271972250126755
"1210","24x9",0.231210378459546,0.768789621540453,0,0,0,0
"1211","24x10",0.230174971811288,0.606577898858459,0,0,0.163247129330253,0
"1212","24x11",0.173143375829603,0.826856624170397,0,0,0,0
"1213","24x12",0,1,0,0,0,0
