"","Ductal","Cancer","mDCs","pDCs","Macrophages","Mast","T","Monocytes"
"26x15",0.226764872153129,0.3512228327542,0.138434199623065,0.0391139095545694,0.19648570908197,0.0449132123122047,0.00241861217038093,0.00064665235048195
"26x16",0.372968291185364,0.342449726569414,0,0.0879157230090459,0.0229042726695589,0,0.0586046082118561,0.115157378354762
"26x17",0.130724097325575,0.16203251288494,0.147901765930828,0.194644824246408,0.134741794176697,0.0669420389751908,0.162126084016629,0.000886882443732133
"26x18",0.140118968312367,0.186187113615016,0.109031225659608,0.0866701625411234,0.11342026269936,0.077578267205391,0.242166545868386,0.0448274540987479
"26x19",0.246301447696183,0.06977453194743,0.170176716612655,0.0446731126953533,0.34653847346968,0.0275523629266816,0.0949833546520177,0
"26x20",0.0691580726269245,0.493697918788878,0.0451414920571797,0.0548628190173864,0.0659053763646189,0.0500966844337208,0.137364547639875,0.0837730890714168
"26x21",0.152018949220094,0.341891539936924,0.202975502824873,0.133677355672595,0.0506218451974471,0.0438784866952197,0.0631321157230011,0.0118042047298462
"26x22",0.174208597930211,0.153070879617555,0.0162170850927987,0.08704331878069,0.381597042333845,0.0402207369328761,0.0553333398733522,0.0923089994386717
"26x23",0.101324686399506,0.0529846000976011,0.272585792085833,0.107993456305178,0.0728521562365651,0.195800592506083,0.17439833108513,0.0220603852841044
"26x24",0.0290343609669912,0.413460079948091,0.041924502611733,0.0961500931471054,0.0554523418645116,0.0718694995573144,0.102568881681894,0.18954024022236
"26x25",0.0485524044400303,0,0.611108081089072,0.0827404767926432,0.06255893244406,0.13532225504335,0.0597178501908442,0
"26x26",0.0244443380802395,0.0316986564504966,0.37682773411559,0.0652592476151745,0.177419465020008,0.166121034527467,0.152069369859352,0.00616015433167252
"26x27",0.0644073892312652,0.0443886714060489,0.299268313907729,0.216122958551566,0.0685247743888422,0.0663532642786103,0.0906197891004663,0.150314839135472
"26x28",0.0236505502839575,0.035444459078144,0.211687555394131,0.106334941276939,0.28439936406599,0.191245554717093,0.147237575183745,0
"26x29",0.0595447542153067,0.0372133418451665,0.361796180849778,0.108068318889498,0.00724468038773446,0.185329456586804,0.179276826541151,0.0615264406845618
"26x30",0.100508300958058,0,0.269829192395014,0.136160730446803,0.0716179804380912,0.0641145408892231,0.106055712244292,0.251713542628518
"26x31",0.0772770005830309,0.024956739107462,0.213477039211828,0.037312838777575,0.275339091828437,0.0243901929683756,0.15140694744746,0.195840150075832
"26x32",0.0369222526786174,0.0551792615419539,0.497853180092215,0.0524211003991329,0.237281568915261,0,0.0431553248664725,0.077187311506347
"26x33",0.019975837071818,0.0874959539004064,0.075374595204949,0.104612773250109,0.367015950705978,0.14366931174893,0.11030306502171,0.0915525130960994
"26x34",0.023283417085261,0.0695323318261406,0.241510039510978,0.0601595693531598,0.303955759410912,0.0610041157230793,0.206443230831725,0.0341115362587438
"26x35",0.0194008398555202,0.0621171302080452,0.352431244846428,0.107061676104002,0,0.19708518225078,0.201759720979052,0.0601442057561727
"26x36",0.220126158415868,0.0413319919025395,0.0615077060354454,0.102658101832814,0.29579571775841,0.0740824625823698,0.107768479045585,0.0967293824269688
"26x37",0.17420017078095,0.0894846311827073,0.244685901160615,0.0286333554891438,0.182422168036078,0.023842349168544,0.213993940801927,0.0427374833800343
"26x38",0.320344017033204,0.109682595732906,0.165062435345774,0.00197605006128956,0.165643184808472,0.04458148908457,0.101183013600147,0.0915272143336371
"26x39",0.212181203012602,0.353355782710587,0.203904027585332,0.0784999353898657,0.108319078801375,0,0.00206747490725881,0.0416724975929796
"26x40",0.253471523811604,0.0283570345237872,0.00117241104733732,0.0482179716086042,0.189877594719343,0.271501356243546,0.207402108045779,0
"26x41",0.374022454123975,0.111743066891211,0.171961546754708,0.0635613504332801,0.0683871019501005,0.049423341907117,0.116902360429395,0.0439987775102142
"26x42",0.300435280043975,0.127478724198097,0.105478313973143,0.052126694698649,0.178729345100382,0.00265715230399997,0.18501671853349,0.0480777711482639
"26x43",0.27891684309457,0.147392228761538,0.0524741914783908,0.078104992648649,0.149699454634259,0.160062768362774,0.129255833866588,0.00409368715323007
"26x44",0.274021427016718,0.240304633819044,0.13683774990882,0.138847199993301,0.0265013336501936,0.0268394413749873,0.151073646370883,0.00557456786605295
"26x45",0.464515599667992,0.087021504146213,0.0813670752085243,0.0708092143317378,0.168599290790694,0.0345436736824114,0.0778156373876723,0.0153280047847555
"26x46",0.358644216927603,0.0695758459031854,0.186596114714963,0.0875937992479494,0.0290078858737306,0.0635095160595383,0.0519260991638142,0.153146522109217
"26x47",0.28640140237612,0.0929933875597053,0.274563399034883,0.0686385713008766,0.0539681629237488,0,0.223435076804666,0
"26x48",0.461934562134979,0.0374373092363988,0.0565096324794111,0.154638260032187,0.01582173285495,0.0973618157698931,0.176296687492181,0
"26x49",0.197821569830468,0.498931350811936,0.041836355791305,0.0444410890419063,0.0107868461598773,0.0319831565047164,0.120502499098547,0.0536971327612437
"27x0",0.217140127356089,0.33984334975143,0.0526411943266449,0.144789265955768,0.0487839993757329,0.00766667440537907,0.132005891605013,0.0571294972239434
"27x1",0.132087355116767,0.445145975451628,0,0.085447035184833,0.0696566243770625,0.0575012036762559,0.195617977030749,0.0145438291627035
"27x2",0.27565835282246,0.336609265555765,0.130033192682881,0.0467967327689295,0,0.0672219959411151,0.115620834415628,0.028059625813222
"27x3",0.446720017409616,0.34594523200108,0,0.0624503714552443,0.00509524460866671,0.0329379653869945,0.089456749451722,0.017394419686676
"27x4",0.0959269500673955,0.416920212151616,0.245066615513751,0.0704367370783347,0,0,0.170086413644863,0.00156307154404045
"27x5",0.279782315797966,0.465352583390768,0,0.0988704229401314,0.0883184192470828,0.00784127349775014,0.0598349851263019,0
"27x6",0.197031294753758,0.368914783014361,0,0.136695969691759,0.00652769125235388,0.019094607251525,0.128408989624831,0.143326664411412
"27x7",0.208817868108399,0.307773523446504,0.0800469781956006,0.00655012330007857,0.264260583695435,0.00167634671300685,0.130874576540976,0
"27x8",0.236337830452581,0.321266458749955,0.0516192200219092,0.134207284799969,0.00963165380108376,0.157958311860411,0.088979240314091,0
"27x9",0.271007403910932,0.308072083356751,0,0.0785277970621983,0.174143668841101,0.0244565482583174,0.143694666320147,9.78322505538241e-05
"27x10",0.301075195924324,0.365243812096741,0,0.111597703947069,0.151635437555502,0.0406444368830435,0.00337662416026783,0.0264267894330526
"27x11",0.200647488618805,0.502509162665833,0.0281224341766947,0.00248293567908541,0.0472632150782383,0,0.0792751611688306,0.139699602612513
"27x12",0.485781271431063,0.151994043599383,0.0590680789113733,0.0427957992683678,0.189596098895192,0.010810944054699,0.0599537638399218,0
"27x13",0.250715870293543,0.479069171601886,0.0848375120569797,0.0754323722703948,0.0135952718264895,0.00322392457680625,0.0918456797380985,0.00128019763580268
"27x14",0.35201438568088,0.301883491182955,0.0684914423718925,0.106757389266245,0.000713178623448396,0.0121455407299979,0.129174486403685,0.0288200857408962
"27x15",0.385081220954729,0.247561537895337,0.103838132782304,0.154386154505009,0,0.0869985977719458,0.0205875250828611,0.00154683100781461
"27x16",0.428190884542723,0.164326521744457,0,0.0665508017209966,0.0770505387682265,0.0717703171883293,0.0838544744929109,0.108256461542357
"27x17",0.194050404692018,0.355751349100861,0,0.0719714871453457,0.126158645633754,0.00596629533654145,0.146144841555754,0.0999569765357265
"27x18",0.187624278357749,0.196231616993318,0.147189596917076,0.174792705926629,0.132581846414022,0,0.15181640689857,0.00976354849263544
"27x19",0.282105692378542,0.198227825371344,0.0277126172918739,0.065865019215511,0.0547030886509986,0.178561206470298,0.148417850894538,0.0444066997268947
"27x20",0.319582845969674,0.197034358227829,0.277598673059447,0.08894055483254,0.0121279518223595,0.0309717592804418,0,0.0737438568077085
"27x21",0.252954105440597,0.24143314877603,0.0447487959608076,0.186196883472737,0.201481291788496,0.0198200121155563,0.0533657624457759,0
"27x22",0.120143660903384,0.244263379803065,0.224728221410444,0.119936772150863,0.212259180472606,0.0294593763275854,0.0492094089320529,0
"27x23",0.251128382745476,0.177298375142754,0.0755292162182627,0.0639793835399259,0.307338241832443,0.0281910309807426,0.0701070642599974,0.0264283052803981
"27x24",0.0975892579140057,0.0280356309810198,0.42821956689516,0.11948618888473,0.262683960584366,0.0341575247295267,0.0036019383681404,0.0262259316430507
"27x25",0.143495608632531,0.102020029366562,0.0523402731067049,0.0728027814464775,0.111538409306944,0.41396052108186,0.103842377058922,0
"27x26",0.182955895817027,0.00116605314231745,0.17631755177791,0.161507267188361,0.439801528385304,0.0352061641159364,0.00304553957314452,0
"27x27",0.0482625818943071,0.0458258345592181,0.343507732256449,0.0654947563078292,0.255347694012294,0.0929666632857845,0.00505660456104256,0.143538133123075
"27x28",0.129883844061978,0,0.481248639139879,0.0918080222561267,0.174851275608121,0.0459986025855081,0.00462285289347263,0.071586763454914
"27x29",0.0355085287987148,0.0352794032951294,0.213506684584193,0.123362660023971,0.288209764925231,0.00517393675316598,0.147139496557408,0.151819525062187
"27x30",0.0719063043833283,0.0512560432514891,0.255980141611103,0.0887664102583122,0.0958812785554305,0.191644878094475,0.00198036208734812,0.242584581758514
"27x31",0.0241306538550842,0.0864512577555919,0.0025321616960294,0.0332435010128745,0.634912991551338,0.056742745653469,0,0.161986688475613
"27x32",0.0892097830790164,0.00075591712406813,0.32867085765232,0.0345976746448077,0.339914225352089,0.149661431963038,0.0179427945217277,0.0392473156629331
"27x33",0.110528100652524,0.037666228257426,0.312365484596148,0.0862718270999365,0.304156990486893,0,0.0189784031765199,0.130032965730553
"27x34",0.213727774599008,0.0437085850378531,0.126611301904477,0.128949751294922,0.0245007463875228,0.169173570805219,0.101141819829715,0.192186450141282
"27x35",0.149104184761028,0.077864206678531,0.277691881748953,0.164377525034276,0.242964181260871,0.0287723573256006,0,0.0592256631907402
"27x36",0.144885859581395,0.0338546443576625,0.444960889543216,0.109239674042261,0.0396980316571588,0.025897259620972,0.0294538307432655,0.172009810454069
"27x37",0.234701691682183,0.0235856376419719,0.359349822110878,0.141710361450549,0.0138179523143523,0.185671516796417,0.0339521490959726,0.00721086890767608
"27x38",0.381549051524279,0.0481453676974575,0.218592159087096,0.0299099484887143,0.2872262354332,0,0.0345772377692534,0
"27x39",0.307258964731381,0.0325469122582564,0.329534013135864,0.145122442078731,0.040926498779682,0.082581628774651,0.00915166279028734,0.0528778774511474
"27x40",0.313589290111066,0.0640940861196027,0.154817003663445,0.130602886100251,0.0422905368883763,0.108533231934597,0.173107305804159,0.0129656593785031
"27x41",0.221010153321718,0.233052840644499,0,0.0237793038425641,0.13800324484403,0.0814040854760332,0.111312059816903,0.191438312054253
"27x42",0.261291431703985,0.0830004567471299,0.207982841181668,0.110056479663561,0.0186387665531047,0.00690938390703591,0.189480100391208,0.122640539852307
"27x43",0.50660929398314,0.0420110028066211,0.12877711824233,0.0190608498185419,0.105388543345932,0.114956954362812,0.0818976544174977,0.00129858302312527
"27x44",0.324794099223796,0.155088790741614,0,0.0241225281578202,0.0521171103071355,0.17266453605545,0.146755349220596,0.124457586293588
"27x45",0.346526442335288,0.278661700630217,0,0.0166770989915081,0.0676457174976913,0.083623904648044,0.142527170393423,0.0643379655038282
"27x46",0.399483386612876,0.141688933635477,0.126573870307043,0.124750144472836,0,0.103603750372927,0.10389991459884,0
"27x47",0.379202740807118,0.138514021516389,0.252137750088679,0.113767264954579,0,0,0.115770815246438,0.000607407386796879
"27x48",0.548789843753272,0.0709704537925471,0.18619180742252,0.000233472461861709,0.154278983676993,0.00318769543022609,0.0362918677717138,5.58756908669334e-05
"27x49",0.504959176294361,0.11009584195076,0.153560828406945,0.115042876504707,0,0,0.00208597633240266,0.114255300510824
"28x0",0.341344825721817,0.278680277608862,0.0536257907238646,0.143207431587231,0.00966994423491037,0.0383430908436683,0.0900374960968896,0.0450911431827574
"28x1",0.233696256421043,0.308399129982436,0.0637168255022958,0.100200232955831,0,0.113995354690377,0.170608525727492,0.00938367472052474
"28x2",0.408610318116962,0.254682284509603,0.0885130641393437,0.0538914762173239,0,0.0112578709476835,0.0512361540832274,0.131808831985857
"28x3",0.341887107073107,0.363190701046612,0,0.0160038777624849,0.218245436752475,0.0606728773653214,0,0
"28x4",0.506895012389692,0.305855328933929,0.000501416210501669,0.0708101829352785,0.000732301647546269,0.075037886809242,0.04016787107381,0
"28x5",0.346669389317809,0.429536503191711,0.0511866580053571,0.0565154810914487,0,0.0349558677932032,0.0727034323979944,0.00843266820247609
"28x6",0.3644313300278,0.299888576329245,0.114731604640467,0.0056768123936404,0.132709303148361,0.0438962567875886,0.038666116672898,0
"28x7",0.39998333110716,0.278387079213004,0,0.0433240193453797,0.0576669094506602,0.128228947855934,0.0717359064496779,0.0206738065781835
"28x8",0.21414574467068,0.546516893023228,0.116433094270473,0,0.114023297785449,0.00603481155615109,0.00284615869401963,0
"28x9",0.28599975747555,0.305063189568874,0.149952060877283,0.0626919385117676,0,0.0120889895165434,0.184204064049982,0
"28x10",0.263737393343198,0.377577979792953,0.00406649853772119,0.0649696560782321,0.1907802626619,0.0585739863484974,0.040294223237498,0
"28x11",0.162891058340848,0.40587440167715,0.021742653764195,0.0334415755845634,0.0162389666254673,0.176872663929323,0.161277548009293,0.0216611320691598
"28x12",0.324178623698447,0.326250382692805,0.000658223604742256,0.0861941571432548,0.122604993316925,0.00315807236389915,0.136955547179927,0
"28x13",0.392626172513729,0.14226684133132,0.0157461079000046,0.0554225198428032,0.198225688526815,0.0168351999496552,0.0946170408880301,0.0842604290476428
"28x14",0.245027871131351,0.38549595894412,0.0586195852072742,0.0426056662623724,0.0933490401851918,0.0348591590171292,0.135140517303171,0.00490220194939035
"28x15",0.139809778686312,0.470327434341505,0.0885763852460729,0.0308854130093567,0.138154379932092,0,0.116562886530738,0.0156837222539245
"28x16",0.219886215223055,0.264577432963323,0.145936610442946,0.0354082449228417,0.273504493302835,0.0376422607328126,0.0164377021382547,0.00660704027393136
"28x17",0.297201093888568,0.204286966208589,0,0.0702334613768696,0.166191423055464,0.00257268730430706,0.190661191078597,0.0688531770876046
"28x18",0.335496499483576,0.156316397109117,0.214885307363523,0.0643307161227016,0.154899234755513,0.0408852267884363,0.0178806550739936,0.0153059633031388
"28x19",0.202654579058386,0.249071083268034,0.250981366758452,0.105049945902688,0.00130701616109203,0.0838964324412316,0.0319658978412588,0.0750736785688581
"28x20",0.246775061216252,0.193345195594709,0.0873103678313393,0.101372109999953,0.117404644298186,0.0672693430486235,0.186523278010937,0
"28x21",0.202166129708908,0.322401288843767,0.0863954841446321,0.0922488884613008,0.0899606205286407,0.032631679594985,0.100259971197095,0.0739359375206722
"28x22",0.272229748128048,0.163260681066942,0.151459997945993,0.194534208855943,0.0441601736628853,0.022426270130383,0.0354181828947998,0.116510737315007
"28x23",0.137443333227662,0.248654223304976,0.256732998340688,0.0533507654163856,0.173075341693878,0,0.0986365153858539,0.0321068226305566
"28x24",0.217967183630213,0.115223454574081,0.181099821470965,0.062346515107759,0.132798986849703,0.0487993268282696,0.188308430088732,0.0534562814502768
"28x25",0.230883270844633,0.00543356960326767,0.165888933005822,0.17517746092417,0.050618944955322,0.0842221442648742,0.0929380736912521,0.194837602710659
"28x26",0.160925968869362,0.061670792943504,0.34940115904137,0.113639455876082,0.0130125687283088,0.0874045211470589,0.125594067233192,0.0883514661611228
"28x27",0.0992052961400508,0.0552944793939457,0.416949252440418,0.125523238758238,0.156179573794848,0.0446484469132273,0.00248678038373145,0.0997129321755416
"28x28",0.18320013498461,0.159858644709537,0.0705701284698415,0.0844880405396603,0.0735295207160509,0.138121706833818,0.212851748079532,0.0773800756669503
"28x29",0.180128150684247,0.000906292317786761,0.181866780291263,0.126437442310415,0.0892807562624368,0.0922203078054166,0.084994072928105,0.244166197400329
"28x30",0.00877559954119646,0.103207624531761,0.124222553854078,0.0843708282545632,0.338510160401183,0.123056337345793,0.169507970922446,0.0483489251489798
"28x31",0.0700155317378627,0.0833194952209245,0.192457710816801,0.0824548174120431,0.221338476802156,0.0402359402919647,0.11018320730761,0.199994820410638
"28x32",0.221498698615738,0.0813337359172712,0.0606475744205068,0.165813435685484,0.0578521959582793,0.194694769316461,0.129011419880794,0.0891481702054657
"28x33",0.267110401265523,0.0952244962413909,0.354737262806914,0.0914593492326248,0.0656845187676112,0.0209346649159119,0.024633557009548,0.0802157497604757
"28x34",0.142009512898035,0.201283937933669,0.292394911438083,0.129583333464265,0.0343953993976775,0.0252260906810278,0.0349945895815312,0.140112224605711
"28x35",0.220653740670657,0.120523196003943,0.357508962134024,0.096524832402642,0.0568003758361722,0.0566037502974095,0.0774674634711791,0.0139176791839727
"28x36",0.298639738267947,0.0864527163087698,0.115099890237721,0.112137352390546,0.114119630012041,0.097234458715424,0.176316214067551,0
"28x37",0.279583193740437,0.0759671042020315,0,0.158932674648169,0.172477239609996,0.144153868319323,0.0867436163570711,0.0821423031229727
"28x38",0.274900047481505,0.165797985696046,0.087585589158349,0.0616811256206736,0.12957643978704,0.0668441112279696,0.185413373693381,0.0282013273350351
"28x39",0.1510564175285,0.185974613417713,0.145905990579865,0.0868222949833349,0,0.18499735350653,0.100270562080366,0.144972767903692
"28x40",0.335578480704847,0.0952354987780072,0.111937554592933,0.0743376360295502,0.0239694488471786,0.0696119634647973,0.191051301848113,0.098278115734574
"28x41",0.45927780946265,0.141360675816784,0.214767847038218,0.109026499486313,0.0115903260508964,0.0511656365286689,0.0112923188497838,0.00151888676668582
"28x42",0.463659838053686,0.104385857232798,0.0191941416729637,0.0847009586910421,0.113262328671332,0.0547141477283203,0.0521610052244652,0.107921722725392
"28x43",0.407271395533906,0,0.297390984228352,0.108259175567109,0.060489008208855,0.0196507152586654,0.106938721203112,0
"28x44",0.391062426273332,0.146514274083644,0.0376442199101651,0.110648380623538,0.071581220680712,0.0725182892512676,0.130730010706973,0.0393011784703684
"28x45",0.389619938603767,0.0466349781595414,0.382594378498591,0.0261394755313443,0.0680808906411493,0.0236091050709856,0.00190213303184179,0.0614191004627797
"28x46",0.547138615831498,0.0876685392920968,0.0499884243938666,0.0330627621769846,0.024507645867358,0.0420651025829342,0.121243517057971,0.0943253927972903
"28x47",0.529430693055577,0.129435721052944,0.0023368134201472,0.0669827803860038,0,0.0445410482019835,0.0948217486514587,0.132451195231886
"28x48",0.586415701769284,0.10654077326411,0.0588897012017246,0.102948244029937,0,0.0475616447672601,0.0586670634336372,0.0389768715340475
"28x49",0.340492132551124,0.357205463451589,0.0753267283350943,0.0605184945471992,0.0203043978613963,0,0.110372877228361,0.035779906025236
"29x0",0.323195401042205,0.398474223196386,0,0.0484298195539535,0,0.00263555613888471,0.13101518815847,0.096249811910101
"29x1",0.212618185630669,0.441060439123927,0,0.0815178686611332,0.0223368051643817,0.0866283253697197,0.109144058100719,0.04669431794945
"29x2",0.163412785069783,0.356838937187099,0.101610441829576,0.104583236481014,0.0328397120935672,0,0.125626490699921,0.11508839663904
"29x3",0.1539536169073,0.54909132890331,0.000329858509782176,0.0259670848667574,0.0443067677172816,0.0145216288173966,0.211829714278173,0
"29x4",0.382127642522416,0.323750318791135,0.0171014876561287,0.0607181441202593,0,0.00447163972015526,0.0984919163396387,0.113338850850267
"29x5",0.33352181266192,0.340346237223112,0,0.0817371819583231,0.0816522303035474,0.0409706457052083,0.115753354356658,0.00601853779123069
"29x6",0.412177017144764,0.209646848963039,0.0734738840472027,0,0.231448011581675,0.00946049613843934,0.0637937421248802,0
"29x7",0.187235499426396,0.411850490346897,0.0522230644535888,0.115723937538385,0.0534393802699124,0.0452539654238827,0.119373859373514,0.0148998031674249
"29x8",0.163279954468921,0.48518890164229,8.78561526828731e-05,0.0194817421346381,0.101836462714979,0.018289923270156,0.155900211132715,0.0559349484836179
"29x9",0.255687489574415,0.418956987365935,0.00495712059281976,0.0594982468426748,0.0922569155445132,0.0350911171849906,0.132577038513115,0.000975084381536911
"29x10",0.337208844290224,0.322456729141477,0.0779096886319373,0.0653002232204508,0.0408327162709266,0.0126202863112669,0.143671512133717,0
"29x11",0.227069802354083,0.26571653395354,0.135518404373531,0.0484261105348347,0.0934760764168716,0.0017736474598355,0.228019424907304,0
"29x12",0.224452880850172,0.42292529593978,0,0.0993191080593346,0,0.0139925164443333,0.1467832985526,0.0925269001537793
"29x13",0.308578963267527,0.328998972236738,0.0925241357638826,0.134500623825186,0,0.0944606474117048,0.0409366574949614,0
"29x14",0.322755624453361,0.340793021585856,0,0.11571785728891,0,0.0266562360077756,0.0453262451654876,0.14875101549861
"29x15",0.230189255195166,0.331811840360212,0.0986947467699853,0.0641324254691738,0.00051355030347492,0.0683291727219302,0.188534550719981,0.0177944584600771
"29x16",0.418500648030954,0.188712964024842,0.0380489412311688,0.115673871928399,0,0.00954268906644896,0.133339079361999,0.0961818063561879
"29x17",0.356843437817449,0.252176454204489,0.118413234433722,0.0540103591464873,0.0150168016929799,0.0359510197109327,0.167588692993939,0
"29x18",0.528153434263762,0.128402432234638,0.104251866395999,0.0446507574109751,0.109762893080148,0.0343358338939312,0.0365454262299208,0.0138973564906262
"29x19",0.444052804782737,0.175337834355582,0.048148740888237,0.0692349383172093,0.059897734568477,0.0167754628047345,0.105175818764396,0.0813766655186266
"29x20",0.286145671020981,0.218118161469155,0.271642655261227,0.120368696217626,0.00627088384793573,0.0221663145555645,0.0752876176275102,0
"29x21",0.418070604974182,0.183903949868687,0.0808176018171325,0.0424146295577,0.0484006108186449,0.00017251536773976,0.123078210034157,0.103141877561757
"29x22",0.253160027699341,0.148043126097563,0.260760955190463,0.00949426973216249,0.000854855569235377,0.0950777621177522,0.17494512358382,0.0576638800096624
"29x23",0.244719670669486,0.334270260964989,0.121741223465738,0.0348486035253683,0,0.034219165946691,0.167644914007739,0.0625561614199877
"29x24",0.300646052761374,0.204953799843866,0,0.0808467718977861,0.0331642932064979,0.0789572211360828,0.171685689446435,0.129746171707959
"29x25",0.332163786294469,0.105276508724559,0.22246837753563,0.0965408948889514,0.00549437354515148,0.028082969902207,0.178748108410337,0.0312249806986936
"29x26",0.173510387957787,0.0554633300894866,0.327008911720164,0.0754154276575523,0.144345900720785,0.0633890879572771,0.138689992867961,0.0221769610289865
"29x27",0.383327433932901,0,0.259529899877597,0.0997080983061655,0.193620157360134,0.0353676599677547,0.0284467505554478,0
"29x28",0.245102019062479,0.119503381334776,0.325655646814965,0.0686328383351193,0.0361378391419552,0.0188377342007459,0.18613054110996,0
"29x29",0.170913230069587,0.0236253372984157,0.214733165470474,0.14626647400126,0.147960018841637,0.000603241197733402,0.108715991288445,0.187182541832449
"29x30",0.165839537477807,0.00260212054675114,0.298545948653988,0.116318696549818,0.215081179610213,0.0870801799887746,0.0167874701779153,0.0977448669947331
"29x31",0.140739289471128,0,0.244100391637514,0.178415907222013,0.015950415754777,0.253390949134014,0.0916639759796361,0.0757390708009177
"29x32",0.118001234850796,0.234056945468739,0.0189410688149702,0.0701683500827081,0.275773212216741,0.146654292124158,0.136404896441889,0
"29x33",0.237806812747538,0.133698425470146,0.101094986377694,0.0313238160114045,0.299394123887618,0.119942282909887,0.0511342247758879,0.0256053278198253
"29x34",0.304144328335894,0.088510680478793,0.00117842452057747,0.115450441992359,0.265999698493385,0.132208762660414,0.0925076635185772,0
"29x35",0.334061060047116,0.061961996240986,0.237365202593586,0.0331707270834674,0.26333714865708,0.013452121742355,0.00234927235108561,0.0543024712843237
"29x36",0.204177414773941,0.251139243158353,0.032274099104335,0.0391378577872688,0.3520453946624,0.0081502611756195,0.0124586307864854,0.100617098551597
"29x37",0.331109121374523,0.0398531453768941,0.0394940889256922,0.136917337037885,0.153919741361881,0.161731816129534,0.115632565211842,0.021342184581749
"29x38",0.28682420431599,0.024826829721588,0.153673165445214,0.0407475492800102,0.236851284153461,0.143698757274596,0.113378209809141,0
"29x39",0.399824821254328,0,0.162528129790574,0.10529478525991,0.12965654962153,0.0501426784517096,0.0625514715375805,0.0900015640843679
"29x40",0.510599382622391,0.0357922229585307,0.174680613682493,0.0520242548226583,0,0.025676389825609,0.113490920814297,0.0877362152740218
"29x41",0.451307286665413,0.0678607529994684,0.170587435826055,0.166926253336221,0,0.00658956740016225,0.0641286387514512,0.0726000650212291
"29x42",0.5174481008315,0.085741266830962,0.186620914014961,0.0655748780304603,0.0399194897298875,0.00841842191562089,0.0667859384580476,0.0294909901885615
"29x43",0.466678803303277,0.0690683606264605,0.108723167924119,0.0606532912679044,0.105431082971694,0.0323724518645944,0.116344371395111,0.0407284706468405
"29x44",0.59827017184676,0.0584147436029597,0.193351432885951,0.0562811206353874,0,0.0114655344768736,0.082216996552068,0
"29x45",0.397557630657506,0.148936015788585,0.0832382839513479,0.122383535954205,0.0302918251734658,0.0505703274547026,0.147566863086551,0.0194555179336362
"29x46",0.254574330536541,0.25762943186271,0,0.0654364332002385,0.101350479963399,0.103608532032845,0.184997243121785,0.0324035492824823
"29x47",0.337313534784312,0.146073524550453,0.0731105700159483,0.127092812733729,0,0.186232629364615,0.115044486307534,0.0151324422434083
"29x48",0.362167141209235,0.288948010904224,0.0764460613522896,0.0808069144728565,0.0365680442088378,0.0359441780331933,0.0967594532987094,0.022360196520655
"29x49",0.401294139474499,0.22813852896341,0,0.0212181479773959,0.12798636049071,2.12580742126282e-05,0.0988282901624609,0.122513274857311
"30x0",0.224795847055748,0.391570434624908,0.00695375124741332,0.000533001798446131,0.254693052980885,0.0100446716106705,0.111409240681929,0
"30x1",0.19794951932008,0.446279156995305,0.00441261077336951,0.0986396108990562,0.00181580988966652,0.0384785356358277,0.195044289578542,0.017380466908153
"30x2",0.130233752601361,0.387829326700072,0.045795241997098,0.0630790849574574,0.360618177514854,0,0.0124444162291576,0
"30x3",0.316587073874064,0.34712732048341,0.0361755987408805,0.0708457061550416,0.0827169240738723,0.0357259519508713,0.11082142472186,0
"30x4",0.438611584045741,0.265939388663587,0.00200634446459426,0.0657775842125789,0.00608738547526015,0.0804741525143305,0.141103560623909,0
"30x5",0.358873156694534,0.33369135010992,0.0873329911190433,0.0589512088350483,0,0.076698855369471,0.0842736805124116,0.000178757359571336
"30x6",0.444967604380116,0.224682275014175,0.0473049286356208,0.0487216472695849,0,0.00409494252369412,0.126676994177954,0.103551607998855
"30x7",0.395939869054839,0.266404755232927,0.00154428250877718,0.0828268636047408,0.000839236297060146,0.0289157314185051,0.132096009691645,0.0914332521915064
"30x8",0.195052439006837,0.339598880277204,0.0667444277956955,0.0872732016180391,0.0139845590968397,0.0117596206830012,0.125504044947829,0.160082826574554
"30x9",0.35990030563689,0.224192253251402,0.0712275094636083,0.018979692651685,0.225850463620543,0.0053506460966486,0.0944991292792229,0
"30x10",0.247612786693072,0.347207666337659,0.0145601497795464,0.147331260398347,0.00233643302721385,0,0.135153416742353,0.105798287021809
"30x11",0.303179898917164,0.379638704052739,0.0636614205504097,0.0709852164742784,0,0.124038617743278,0.0584961422621308,0
"30x12",0.411602137877667,0.315376358189551,0.141973531856795,0.0623435050710755,0,0.00292477361926373,0.0657796933856485,0
"30x13",0.369707285900135,0.341329260878035,0,0.0421550286106361,0.0431058895759446,0.038533324775084,0.159282574610798,0.00588663564936747
"30x14",0.33938746581209,0.171392335458582,0.113124462855882,0.163353207477522,0,3.30115851099632e-05,0.129802488564529,0.0829070282462847
"30x15",0.296331312063997,0.185219065146443,0.224213031765553,0.0281653105806326,0.19206266476404,0.0473201547081755,0.0266884609711584,0
"30x16",0.483972273841138,0.221380834181239,0.0167411797938052,0.0881985950130548,0.0709804297670445,0.0159024018786459,0.0817446478235185,0.0210796377015543
"30x17",0.325995435462157,0.155273287974889,0.203138782765802,0.0855539226316825,0.00288716763710813,0.00498332926841317,0.217581595976871,0.00458647828307752
"30x18",0.485280322922755,0.0573934454334663,0.139191306984967,0.1130189817208,0,0.0132149281622786,0.0791443420142156,0.112756672761518
