,Cancer,Ductal,Macrophages,Mast,Monocytes,T,mDCs,pDCs
42x13,0.21914588,0.49085745,0.14557856,4.9174047000000004e-14,1.4884623e-13,0.009539418000000001,0.12982328,0.005055454
42x14,0.15630886,0.7798496,3.2945279999999998e-12,3.8613772e-14,1.00537376e-13,0.00917978,0.037686013,0.016975721000000003
42x15,0.22686042,0.7076998999999999,0.03400613,6.210540999999999e-14,0.005659334,0.025774222000000003,2.5190692e-13,1.58847e-12
42x16,0.16940560000000002,0.6149474,2.1434497e-13,5.817591e-14,8.8097125e-14,1.652089e-13,0.21564704,2.9143102e-13
42x17,0.21266595,0.7873340999999999,1.12498755e-13,2.9153017e-14,7.489260000000001e-14,1.1052671000000001e-13,9.674573e-14,1.06505584e-13
42x18,0.016637744,0.9833622,6.808655e-14,3.5136238e-14,9.544555e-14,1.6794604999999999e-12,7.6467566e-14,2.0131156e-13
42x19,0.0010050844,0.99599636,6.723823e-13,0.0015298803,6.277434e-14,7.773968e-14,0.0014687701000000001,1.3494203e-13
42x20,0.0024881407,0.9936904000000001,0.0002487687,2.5055417999999998e-14,0.0035726964000000003,1.7805024000000002e-13,1.9862409e-13,1.4364377999999998e-13
42x21,1.8125699999999999e-13,1.0,5.4128290000000004e-14,3.4034258e-14,1.4178887e-13,3.2339867e-13,4.6450867e-14,1.1094061e-13
42x22,0.037757337,0.9608081,0.0014346222,4.1247397999999996e-14,7.568231e-14,2.1615304999999999e-13,6.616860000000001e-14,9.5327324e-14
42x23,8.498315000000001e-13,1.0,6.738816000000001e-14,2.914449e-14,5.966628e-14,2.409937e-13,4.4902694000000004e-14,7.1042354e-14
42x24,1.7688517e-13,0.99860436,1.2038921e-12,3.886215e-14,0.0013956914,7.290143e-14,1.2473089e-13,1.9722997e-13
42x25,1.4588473e-12,0.98969126,2.2077116000000002e-13,5.74159e-14,2.7822628e-13,7.3128575e-13,4.4381040000000003e-13,0.010308727
42x26,0.0019252506,0.99582136,7.517087e-14,3.8923078e-14,0.0022533922,3.5901505999999997e-13,1.01759536e-13,2.375349e-13
42x27,0.09267509,0.90574753,1.8922639e-13,3.1666662e-14,0.0015773588000000001,1.2638666000000002e-12,4.1016637e-13,1.6718675e-13
42x28,0.103503846,0.88707334,3.3554932e-13,3.7775765e-14,5.3171568000000004e-14,0.0018092731,1.3224934e-13,0.0076135574
42x29,2.4221803e-13,0.9767117000000001,5.374341400000001e-14,3.0123527000000004e-14,0.010774158999999998,0.006722409300000001,4.4359573e-14,0.0057917777
42x30,1.0476508e-12,0.9996553,5.0996693e-14,3.5289558e-14,4.9399697e-14,0.0003446704,7.0984844e-14,1.7477215e-12
42x31,5.634024000000001e-13,1.0,5.4791268000000004e-14,2.4316398e-14,9.043154e-14,8.0826256e-14,5.0028087e-14,1.7506237e-13
42x32,0.085000195,0.9114078000000001,3.735687e-13,3.258223e-14,0.0035919533000000003,1.4651332e-13,2.8323177e-13,1.0643843999999999e-13
42x33,0.0057195169999999995,0.9849226000000001,1.1721242e-13,5.909615e-14,5.8894506e-14,0.009357987,1.4374702999999999e-13,1.7612892999999998e-13
42x34,1.8016924e-12,1.0,7.934798e-14,2.5666745e-14,4.9448852e-14,3.0324679999999997e-13,6.225398e-14,1.5154987e-13
42x35,0.077599615,0.91798896,4.7581285999999993e-14,2.4035602999999997e-14,3.4426850000000004e-14,5.256975e-13,4.9651882e-14,0.0044114445
42x36,0.019376538999999998,0.9787735999999999,6.291681999999999e-14,4.0332714e-14,6.604136e-14,0.0018498827,6.0760716e-14,2.5500508999999997e-12
42x37,4.790816e-13,0.9976620999999999,9.630703999999999e-13,4.7993744000000007e-14,0.0023378388,8.5869587e-13,1.1170912e-13,1.526772e-13
42x38,1.226272e-12,0.9827277,1.0908722499999999e-13,3.4312332000000004e-14,6.466854e-14,0.0059067286,7.226388400000001e-14,0.011365548999999999
42x39,5.5377615e-13,0.98385984,1.6304933e-13,3.04407e-14,0.0031054529999999998,1.9989684999999999e-13,0.0019495285,0.011085226
42x40,0.008013046999999999,0.98300296,4.5706037e-14,2.5094762000000004e-14,4.0671954e-14,1.4467982e-12,5.438524e-14,0.008984037
42x41,0.019171953000000002,0.97805023,0.0018824313,8.053655e-14,0.0008954169,2.8913841999999997e-13,1.4851874e-12,4.0610744e-13
42x42,0.050825595999999994,0.91919136,1.0798134e-13,4.0586484999999996e-14,0.011429018,0.016564563,0.0019895348,2.0539229e-13
42x43,3.8940902e-13,0.8992796999999999,3.7144916e-13,4.647715e-14,3.3360752e-13,0.0035583496000000004,0.079141445,0.018020548
42x44,3.146025e-13,0.916794,0.01797543,4.4878994000000005e-14,0.025510225,0.008724471,0.01858599,0.012409888
42x45,0.072192356,0.66273016,0.14674875,3.0088063999999996e-14,1.9345283e-12,0.006186728000000001,0.11170175,0.0004402625
42x46,0.015285428,0.86493045,0.048098397,3.393311e-14,0.007385597,0.014943066000000001,0.049356955999999994,3.0207813000000003e-13
42x47,0.118624255,0.7777168999999999,0.100669354,3.5269253e-14,0.0029895217,5.097048e-13,1.4391707e-12,3.3623056e-13
42x48,0.18783577,0.70874304,1.1364857999999999e-13,0.06083321,1.6784228000000001e-13,0.041432925,1.03123354e-13,0.001154978
42x49,0.038412592999999995,0.70785844,4.7445614e-13,8.066088e-14,0.04094378,0.024075536,0.17982653,0.0088830795
43x0,0.25240746,0.6517016999999999,0.03574768,5.9325076e-14,0.020944351,2.1795542999999996e-12,0.039198853,1.7208085e-12
43x1,0.44507757,0.3174876,2.8033171999999997e-13,5.558771e-14,0.05755539,1.5288598e-09,0.15705414,0.022825342000000002
43x2,0.24658822,0.51637185,0.016095273,0.1604266,0.019409025,0.020602904,1.6255655999999998e-13,0.02050615
43x3,0.43616940000000004,0.33241713,1.2565537e-12,0.14417997,9.368791e-14,3.3152270000000003e-13,0.087233506,2.9155170000000003e-13
43x4,0.23200257,0.6533939999999999,0.023919843,4.5070639999999996e-14,0.041249465,0.02922601,0.020208152,3.0253932e-13
43x5,0.3520362,0.54447055,4.7948266e-13,3.1015750000000005e-14,0.034763888,1.1518123000000001e-13,0.06872937,2.4597858e-13
43x6,0.4460821,0.4170067,0.08786888,6.4610094e-14,2.0679144e-12,1.7552696e-13,0.044425915999999996,0.004616419
43x7,0.25190505,0.49891347,0.027939618,0.14943658,9.205626599999999e-14,0.00922451,0.056553368,0.006027361
43x8,0.3506131,0.5287736999999999,2.758734e-12,0.12061318,2.4829599e-13,2.5862168e-13,1.4272405e-12,1.0881923000000001e-12
43x9,0.052100927000000005,0.6651583000000001,2.714247e-13,0.24303287,1.4131455e-13,0.039707884,4.119295999999999e-13,3.1078677000000005e-12
43x10,0.19961683,0.5745816999999999,7.8008075e-13,0.18100235,0.039958667,2.8887252e-13,2.1412712e-13,0.004840398
43x11,0.110395424,0.75930405,0.12702952,4.7781605999999994e-14,0.0032710459999999997,2.3992684e-13,4.79051e-13,7.29445e-13
43x12,0.37769932,0.47390836,2.6305790000000004e-13,4.5536307999999997e-14,1.1589156e-13,0.032715733999999996,0.11285018,0.0028263081
43x13,0.18992847,0.68659407,2.304444e-13,0.06944572,0.0036211722,1.7160782e-13,0.048360392,0.002050244
43x14,0.025528979,0.8047949999999999,0.06900751,5.294820999999999e-14,3.4161656000000003e-12,0.04215428,0.054555636,0.003958517700000001
43x15,6.917219e-13,0.90561074,0.09438930000000001,4.0044845e-14,1.5355034e-13,1.4698648000000002e-13,3.2677122e-13,3.1872459999999996e-13
43x16,0.24645135,0.7535486,8.767969e-14,2.1766747999999997e-14,1.296148e-13,2.973966e-13,8.876772999999999e-14,2.3975974e-13
43x17,0.028019383999999998,0.9683110999999999,1.2799736e-13,8.564112e-14,2.7637964e-13,0.0036695565,8.424378e-14,1.3848211e-13
43x18,2.2167348e-12,0.9930409,1.326351e-13,4.731596e-14,0.006959099,2.0817255e-13,6.472025999999999e-14,8.537406e-14
43x19,2.0346765e-13,0.9911559000000001,0.00038463017,3.4902623e-14,2.6379533e-13,0.008459415999999999,1.0798983000000001e-12,2.1961194000000001e-13
43x20,0.009356656999999999,0.980617,4.7785272e-14,3.3664707999999997e-14,5.861858e-14,0.010026436,5.7143614e-14,9.412683000000001e-13
43x21,0.0127204,0.97647196,2.5754537e-13,4.0306046000000006e-14,1.5979099e-13,0.010807623,1.6161227e-13,6.2782857e-13
43x22,0.0031888855,0.99288666,5.4941237e-14,1.3689088e-13,8.655975e-14,0.003924441,4.342721e-14,1.5628422000000001e-13
43x23,0.021797313999999998,0.9735597,5.6741842999999996e-14,2.8106611000000004e-14,3.5567245000000004e-14,0.0046429737,4.740018e-14,1.4580135e-13
43x24,1.5724779999999998e-11,0.98179406,2.632775e-13,6.0252605e-14,0.00041910453,0.017786905,1.2510003e-13,1.7089887000000002e-13
43x25,0.06229365,0.9038624,1.3146407e-13,3.8600894e-14,0.014201526499999999,0.007384879499999999,1.2629303e-13,0.012257458999999998
43x26,1.9918138e-12,0.9865466,6.287045000000001e-14,4.3024e-14,8.048818e-14,0.013453396999999999,4.852482e-14,1.2496676999999998e-13
43x27,0.08898241,0.8891027,8.570039000000001e-14,5.261681999999999e-14,1.0142563000000001e-13,0.010292816,5.907501e-14,0.011622033
43x28,1.8029722e-13,0.9930643,9.916589e-14,3.056994e-14,0.0038662436,0.0030694953000000003,7.326497000000001e-14,1.3857764e-13
43x29,1.5099618999999998e-12,0.9844702,1.5710697999999999e-13,4.6400804000000003e-14,1.0308339999999998e-13,0.01507764,1.1174710500000001e-13,0.000452198
43x30,0.007135881,0.98695433,0.00047134337,4.3483768e-14,4.519898e-14,0.0045434292,2.101596e-13,0.00089503016
43x31,0.010972045,0.9708519,9.424493999999999e-14,2.5472537000000002e-14,4.6376927e-14,0.008466201999999999,2.2123044e-13,0.0097098835
43x32,5.028060000000001e-13,0.997484,2.4551777000000003e-13,6.55336e-14,1.0574428999999998e-12,0.0025159377,6.085784e-14,1.6562797e-13
43x33,1.5442412e-13,0.9959833,6.4984456e-14,2.3265291e-14,5.0972160000000005e-14,9.133216e-14,7.7486574e-14,0.0040167365000000005
43x34,2.818649e-13,0.99759716,8.9667927e-13,8.2547176e-14,1.3382435000000002e-13,0.002402801,1.1741968999999999e-13,1.0897459e-12
43x35,0.12591486,0.8717197,7.1302515e-14,2.5636882e-14,3.8454629999999996e-14,1.0555269000000001e-13,7.185627e-14,0.0023654106
43x36,6.214709e-11,0.9964608,1.4958391999999998e-13,3.3511984e-14,7.40206e-14,4.653568e-13,1.4529979999999998e-13,0.0035392432
43x37,0.018508341,0.9814915999999999,7.874131999999999e-14,2.3334832999999998e-14,1.1374816e-13,9.9448587e-14,6.284298999999999e-14,3.5055148e-13
43x38,0.029779497999999998,0.969308,6.0047236e-14,4.524933e-14,3.652038e-14,0.0009124828999999999,7.407409e-14,4.779612e-13
43x39,0.034296482999999996,0.96570355,4.8252272e-14,2.8406439e-14,4.0714722e-14,8.847048e-14,4.9069947e-14,9.437881e-14
43x40,2.0683643000000003e-13,1.0,9.3429984e-14,2.7589210000000002e-14,4.9617195e-13,1.6525956e-13,2.5574866e-13,1.5138337e-13
43x41,0.014174569,0.9858254000000001,7.626608e-14,2.7006807000000004e-14,5.1275824e-14,2.2348184999999998e-13,4.3849337000000003e-14,6.766279400000001e-14
43x42,2.5004095e-13,1.0,5.1147542e-14,3.1038357000000005e-14,4.663908e-14,1.6393489e-13,4.6116824e-14,1.5088886e-13
43x43,0.20559785,0.77379733,4.1209633e-13,4.803889e-14,0.010335907,0.010268842,9.1628806e-14,7.6358977e-13
43x44,0.0642475,0.8988474,0.026194856000000002,4.0897725e-14,0.010710174,1.5997013e-13,2.3736666e-13,1.1695614e-12
43x45,6.0319685e-13,0.81128186,0.11468903,6.7649316e-14,1.5296191999999998e-12,3.6231437e-13,0.07402909,1.0737487e-12
43x46,7.184959e-13,0.8484583,0.007868994,6.373754e-14,1.3349882e-13,0.014389303,0.11363164,0.015651701
43x47,0.080632165,0.7428144,0.045639828,5.588005400000001e-14,3.6051929e-13,0.024768692999999998,0.106144905,6.252617e-13
43x48,0.34663299999999997,0.58683443,0.029714324,4.323977e-14,0.026616149,3.8522652e-13,1.8204137000000002e-13,0.010202098
43x49,0.020262986,0.81031215,0.100916915,1.3330615000000001e-13,0.018191285,0.007777570300000001,0.042539123,6.9244285e-13
44x0,0.40490314,0.54199785,1.6980715e-13,2.5284003e-14,1.01805175e-13,0.012013632,0.016905079,0.02418034
44x1,0.39902600000000005,0.34865952,0.0163053,3.8859480000000003e-14,7.913028e-14,0.026060715,0.20994854,3.7732873e-13
44x2,0.22176329999999997,0.6113323,1.0326226e-12,5.571704e-14,0.009978210999999999,0.019565195,0.13736096,8.30551e-13
44x3,0.2157214,0.46736643,0.16743939,5.969765599999999e-14,0.050333865,0.01581345,0.07976074,0.0035647678
44x4,0.30145806,0.50013834,0.19671968,8.992156999999999e-14,1.7115488000000001e-13,3.6272003e-13,1.6296892e-13,0.0016838692000000002
44x5,0.077426195,0.65211636,0.11070439,6.7788555e-14,0.009317597,6.7858317e-13,0.14670643,0.0037290559999999997
44x6,0.1673251,0.7956496999999999,1.3687251000000002e-13,4.624907e-14,0.037025182999999996,3.6482425e-13,1.3694301e-13,3.660281299999999e-12
44x7,0.20474148,0.6547957,3.9169440000000004e-13,0.08146562,0.027023022999999997,0.005428889,8.202096e-14,0.026545299999999997
44x8,0.2528431,0.69842637,0.0008593264999999999,3.578404e-14,0.043769795,0.004101449,8.3280727e-14,3.571103e-13
44x9,0.17039075,0.6125263000000001,0.05974375,5.037406e-14,1.4650497e-13,2.5145509999999997e-13,0.15733916,4.8252564e-13
44x10,2.1059278e-12,0.7993749,0.036598127,4.453927e-14,0.007663944000000001,9.288524e-13,0.12851554,0.02784742
44x11,0.2705866,0.53567266,0.08327475,6.117392e-14,0.106494464,7.4370463e-13,0.0039714853999999996,8.235609e-13
44x12,0.20056555,0.65280944,0.07727381,0.057713374000000005,1.3373127e-13,0.01163785,1.3764279e-13,3.120985e-13
44x13,0.15268587,0.74665487,3.0069247000000003e-13,6.046018000000001e-14,0.045623462999999996,0.008961753000000001,0.030878852999999998,0.015195275
44x14,0.1258311,0.5948338000000001,0.21552280000000001,3.8971325000000005e-14,6.42025e-14,1.1553530000000002e-13,0.06381233,7.981285e-13
44x15,0.029528884,0.7337584,0.19937655,4.579322e-14,7.092566e-14,5.161120600000001e-13,0.03008365,0.0072525465
44x16,0.026209917000000003,0.8438604999999999,1.1725163e-12,3.5942762e-14,0.03316012,0.0047780164000000005,0.052876665999999996,0.039114792
44x17,0.040280163,0.77935874,0.010653626000000001,0.1697075,2.0455576000000002e-13,3.4331798e-13,3.8935467e-13,3.4611428e-13
44x18,4.4644453e-12,0.9932412,5.2986924999999995e-14,2.115528e-14,3.4285007e-14,7.7798506e-14,6.181733000000001e-14,0.0067588342
44x19,5.660461e-13,1.0,5.1449879999999994e-14,2.5168247000000002e-14,4.6449185999999995e-14,1.6832611e-13,4.8027595e-14,6.580037999999999e-14
44x20,1.3487201e-13,0.9996796,2.7581487e-11,1.309308e-13,0.00032034924,9.931191e-14,9.143877999999999e-14,5.9466084e-14
44x21,1.415909e-12,0.9925470999999999,1.13241014e-13,3.4612924e-14,1.007786e-13,0.007452886999999999,5.6804583999999997e-14,1.1745323e-13
44x22,0.0043603354,0.9956396000000001,6.557367e-14,3.0963293e-14,4.7736672999999993e-14,7.539732e-13,4.7728206e-14,1.4030401e-13
44x23,0.007690151,0.9862344999999999,6.362012e-14,2.4371286e-14,6.4591554e-14,9.2964305e-14,5.1546996e-14,0.0060753203
44x24,1.1975009e-13,1.0,6.692804e-14,3.3121736e-14,6.275733e-14,1.2058414000000001e-13,1.147849e-13,8.997155e-14
44x25,0.005188667,0.99481136,6.6800176e-14,4.4074055e-14,1.9416735e-13,4.6032427e-13,6.272077000000001e-14,2.3861636e-13
44x26,0.032967836,0.96703213,5.5552242e-14,2.2213405e-14,5.677804e-14,1.6471002e-13,8.469995e-14,1.1196505e-13
44x27,1.4352084999999998e-12,0.9909556999999999,2.9417790000000006e-13,3.42999e-14,0.0026721634999999997,3.8222674999999997e-13,1.0739885e-13,0.0063721417
44x28,0.0033302899,0.99666977,5.618964499999999e-14,3.4630844e-14,4.6015563e-14,3.4569222e-13,9.228341e-14,2.6828345e-11
44x29,0.025205294,0.9409414,8.320214e-14,3.0412477e-14,1.905439e-13,0.0003439556200000001,7.3495416e-14,0.033509336
44x30,4.2365997e-13,0.9936222,1.101618e-13,3.5706433e-14,8.613169e-14,1.4386159e-12,2.0226987e-13,0.0063778413
44x31,3.221667e-13,1.0,6.846110000000001e-14,5.014495e-14,1.0122179e-13,2.4787556e-13,7.782379e-14,2.1119382999999999e-13
44x32,1.3631406e-13,1.0,6.956984e-14,4.5108434999999994e-14,6.013549e-14,1.4977795000000002e-13,1.1315628e-13,3.5633600000000004e-13
44x33,4.566564e-13,0.99302244,1.1982074e-13,2.7868018e-14,0.004516022299999999,1.4708752e-12,1.3771042999999999e-13,0.0024614744
44x34,0.055419043,0.92710197,2.2569959e-13,2.1031847000000002e-14,0.0066275084,0.010271034,6.167495e-14,0.0005804226400000001
44x35,0.00860301,0.9751081,6.841735e-14,3.147941e-14,4.7650635e-14,0.014707086000000001,5.934868e-14,0.0015817968
44x36,1.5487778e-12,0.9771858,9.308695e-14,4.9701223e-14,0.012300482,6.4655833e-13,5.836832000000001e-14,0.010513753
44x37,0.011563111000000001,0.98635334,8.0606454e-14,3.6572879999999995e-14,0.0020259297,2.866815e-13,1.3544431999999998e-13,5.7609555e-05
44x38,0.0016566634,0.98096585,5.207057700000001e-13,5.5663806999999996e-14,0.004459741,0.004845137,2.0684057e-13,0.008072525
44x39,2.8155828e-13,0.9706046999999999,8.4412e-14,4.5153025999999994e-14,1.2411559e-13,0.023092084,6.330807e-14,0.006303178
44x40,1.5737039e-13,0.9844648000000001,5.934167999999999e-14,2.908845e-14,1.4613632e-13,0.008286325,5.950908599999999e-14,0.007248863
44x41,1.243605e-13,0.98832387,9.233512e-14,3.7621814999999997e-14,0.0011337062,0.010542381000000002,9.023783e-14,4.557959399999999e-13
44x42,0.041243557,0.95875645,1.2900164e-13,3.309859e-14,7.042196e-14,1.1528221e-13,7.362919999999999e-14,2.1355113000000002e-13
44x43,2.2038661999999999e-13,0.8499518,1.3554416e-13,0.13495928,1.10095994e-13,0.015088981999999999,1.6884966e-13,5.186206e-13
44x44,0.08997914,0.8588252000000001,4.4975324e-13,6.866841e-14,9.589654e-14,0.01834983,0.032845866,9.050346e-13
44x45,0.12315910000000001,0.80848116,2.9677213e-13,4.3249306e-14,0.0075797616,1.9719313e-13,0.01734065,0.043439392
44x46,0.04962204,0.8699694,1.7182838999999999e-13,4.6894699999999996e-14,8.759947e-14,0.008168259,0.06393175,0.008308463
44x47,0.06617931,0.7822945,0.059382036,4.144031e-14,0.041350033,0.017089315,0.031930637000000005,0.0017742009
44x48,1.720727e-13,0.9073087,0.06479628400000001,7.908926e-14,0.005430828299999999,0.021291696000000002,0.0011724321,1.4728576e-13
44x49,5.2644873e-13,0.76942676,0.017140284,4.9620510000000004e-14,0.0048336177,0.021316431,0.14090288,0.046380065
45x0,0.21719359,0.49580163,8.2666106e-13,0.21922491,2.2546827e-13,0.020336128999999998,0.031677615,0.015766175
45x1,0.31545959999999995,0.47736564,3.3995699e-13,0.14699633,0.041025754,2.3382579999999997e-13,2.1880973e-13,0.019152611
45x2,0.44911522,0.44479278,1.7080726e-13,5.847817e-14,0.106092,4.941369000000001e-13,2.1476767e-13,3.4707377e-13
45x3,0.3041527,0.49112025,0.17547244,4.4978913e-14,0.016711581,6.304654e-13,2.5687343e-13,0.012543006
45x4,0.11814559,0.5354441,0.21783690000000003,3.9319374e-14,0.032982245,1.4816124999999999e-13,0.09559112,1.2864128000000002e-13
45x5,0.42673174,0.4668589,1.1852226e-13,0.09913122,2.8113204999999996e-13,0.0040870006,6.849175000000001e-14,0.0031912858
45x6,0.3483874,0.46290168,0.15305562,6.586689e-14,0.014399163000000001,0.015494701999999999,1.4643787e-13,0.0057614613
45x7,0.31013286,0.5202612,2.536376e-13,4.895522e-14,1.3841872e-13,0.03466485,0.13494107,7.0699425e-13
45x8,0.33722553,0.547129,0.009054545,6.889336e-14,0.07949375,0.010911343,2.7047103999999997e-13,0.016185956
45x9,0.39339268,0.50312537,0.003687561,4.6292793e-14,0.09659829,8.952273999999999e-13,3.6109727e-13,0.0031961884999999997
45x10,0.258612,0.51102895,0.004032803,0.053769595999999996,0.006081379499999999,0.06937650599999999,0.09709877,1.1377679e-13
45x11,0.13159588,0.8348428,0.033166323,3.7749975e-14,0.0003950713,1.3705491000000001e-12,9.777489999999999e-14,1.6031534e-12
45x12,0.012383616,0.8158833000000001,0.030537408,6.740518e-14,1.4264260999999998e-13,1.286878e-13,0.14119571,1.5363039000000002e-13
45x13,0.24281937,0.5392170000000001,0.07634581,5.2060264000000004e-14,0.024797343,0.005800838000000001,0.086649664,0.024370022
45x14,0.32658574,0.6723153000000001,0.0010989209,4.4944934000000004e-14,1.1469693e-13,2.4912695e-13,7.7344205e-14,8.016061e-14
45x15,2.847153e-13,0.89608014,0.073537365,4.8388468e-14,0.0053569446,0.014295051000000001,3.6734661999999997e-13,0.010730538500000001
45x16,5.302989e-13,0.8291652,0.0013404007,4.024132e-14,0.015171637,0.04532879,0.10899405,8.951085999999999e-13
45x17,0.15972945,0.8363904000000001,7.548197e-14,4.4084375e-14,0.0011422355,1.5560498e-13,1.0175883e-13,0.0027379848
45x18,0.059164765999999994,0.9254380999999999,7.970314e-14,3.1651937e-14,4.550131e-14,1.0468630599999999e-13,0.0026572220000000003,0.01273997
45x19,1.0636481e-11,0.9839216000000001,1.218538e-13,4.3267697000000006e-14,8.719368e-14,0.008513723,9.499894e-13,0.0075647145999999995
45x20,3.8068336e-13,0.97918975,1.894123e-13,4.182638e-14,0.020810256,1.4115044e-13,4.279575e-13,3.3089190000000002e-12
45x21,2.473937e-13,0.9352082,1.23322e-13,4.454609599999999e-14,0.011799438999999998,0.03561329,1.3824032e-13,0.017379122
45x22,0.037724584,0.9622754000000001,1.1817213e-13,2.7353836000000002e-14,5.1359320000000004e-14,3.3962517e-13,5.6972466e-14,7.9462106e-14
45x23,2.0684848000000002e-13,1.0,5.774623e-14,2.2290221e-14,4.9708915000000003e-14,9.621091e-14,6.084890000000001e-14,9.627608e-14
45x24,0.01011789,0.98763824,1.5184399000000001e-13,3.6579257e-14,9.1936035e-14,1.2746733e-13,1.1759022e-13,0.002243893
45x25,0.066792764,0.9332072,8.857945e-14,2.9709078e-14,6.759805e-14,3.9505942e-13,5.0336267999999993e-14,9.122165e-14
45x26,7.636943400000001e-13,0.96633404,9.742415e-14,4.502912e-14,0.0031740183000000003,4.960495e-13,5.426291e-13,0.03049195
45x27,0.03649667,0.9635033000000002,7.154173e-14,2.371232e-14,5.0730585000000004e-14,4.4546948e-13,8.0225086e-14,2.4922552999999997e-13
45x28,0.017140693999999998,0.9828593000000001,8.481193e-14,4.3320257e-14,5.7918067e-14,5.651538e-13,9.435593e-14,3.5489135999999997e-13
45x29,6.358666999999999e-13,0.99970824,0.0002918015,1.0533411000000001e-13,9.073477000000001e-14,1.1876715e-13,1.5018471e-13,1.3098145e-13
45x30,0.107486024,0.87770146,6.4831366e-14,2.6084404999999997e-14,6.206390999999999e-14,0.013119154,7.587062e-14,0.0016933126999999998
45x31,1.4380844999999998e-13,0.9865311,1.8913110000000003e-13,3.818191e-14,2.9123670000000004e-13,0.013468882,1.8507578e-13,1.7648873e-13
45x32,2.698342e-13,0.9916007,5.915265e-13,4.0056513e-14,9.608893e-14,3.8819384e-13,5.154232e-13,0.008399369
45x33,3.3355612999999997e-13,1.0,1.1260918e-13,2.8380484000000002e-14,7.096756e-14,5.1598445000000005e-14,9.497232e-14,6.5426526e-14
45x34,0.012602179,0.9768585,2.7131335e-13,2.6794015e-14,1.3953635e-13,0.004729033400000001,1.7193277e-13,0.0058102959999999995
45x35,1.1190850999999999e-11,1.0,4.7241243e-14,2.9819979999999997e-14,4.7090465e-14,5.334688e-13,4.6212078e-14,1.3960976000000002e-13
45x36,0.026048968,0.973951,1.3787852e-13,3.3589325e-14,1.01780685e-13,1.602133e-13,1.1970847e-13,2.0274505e-13
45x37,7.092113400000001e-13,0.9982465,3.1816536e-13,8.084781000000001e-14,0.0017535596,1.8965284999999998e-13,5.474113e-13,2.3039570000000005e-13
45x38,5.324480999999999e-13,0.9968799,5.2333487e-14,2.0587881e-14,5.4091005999999995e-14,0.0031201059999999997,4.841598e-14,1.1465687e-13
45x39,3.057026e-13,0.99183726,9.440269599999999e-14,3.609889e-14,5.130276e-14,0.008162758,5.9767844e-14,1.577586e-13
45x40,0.0130546605,0.96492386,1.3280258e-13,4.2284160000000006e-14,5.0078634000000006e-14,2.4277330000000003e-12,9.895609e-14,0.022021446
45x41,1.26533e-12,0.99768186,4.7336855999999995e-14,3.2430896000000003e-14,0.0023181888,6.4379044e-14,5.5542359999999994e-14,6.602881e-14
45x42,3.4455866e-13,1.0,7.115403e-14,2.3321062999999997e-14,4.8405897000000006e-14,6.8899896e-14,1.3128581e-13,2.2806756e-13
45x43,2.237396e-13,0.86385244,7.2839933e-13,5.942899e-14,1.4693086e-13,3.384491e-13,0.114590205,0.021557367999999997
45x44,0.0072574965,0.9528332,0.013894281000000001,7.055847e-14,0.01418101,0.01183394,2.892988e-13,3.7475128e-13
45x45,0.11170733,0.65238935,0.06463014,6.243166e-14,0.02058035,0.046104096,0.1019413,0.0026475312
45x46,0.16978402,0.6739598000000001,0.047963925,3.931623e-14,1.6295223000000002e-13,4.1837479999999996e-13,0.10542593,0.0028663075
45x47,0.26313603,0.6045214,0.05777083,6.903695e-14,0.016361129,6.191461e-12,0.050827875999999994,0.007382771
45x48,0.03878288,0.7674453,0.13389535,9.539542000000001e-14,0.01944371,1.5392107e-12,7.4017837e-13,0.040432677
45x49,0.19427328,0.6459169,0.07381689,6.192596e-14,0.047917224,0.023980005,0.00038196956,0.013713787
46x0,0.1173163,0.5337644,0.22428124,9.537112599999999e-14,0.026505483,0.0059920875,0.059293184000000006,0.0328474
46x1,0.13065358,0.6655484,0.035048112,6.873957599999999e-14,5.8414715e-13,0.021783192000000003,0.14291817,0.0040485854
46x2,0.6363312,0.25602534,1.0943236e-13,2.3203922000000002e-14,0.0030450698,1.8811738e-13,0.10459839,1.7773843999999999e-13
46x3,0.49858445,0.3965585,0.022071417000000003,5.0340367000000006e-14,0.06468403,0.018101595,1.5939473e-13,2.6030709999999997e-13
46x4,0.33254029999999996,0.50526214,7.539261e-13,0.12667248,6.542541e-14,0.035525046,2.5758806e-13,6.891941999999999e-13
46x5,0.31528142,0.44031945,0.15351027,4.323268e-14,7.854136999999999e-14,2.9157790000000006e-13,0.09088889,2.1306513e-13
46x6,0.68339664,0.27552790000000005,7.193808000000001e-13,4.9495462e-14,0.008750957,2.0642945e-13,0.032324526,5.498909e-13
46x7,0.19295418,0.5421275,0.029777692999999997,5.5561716e-14,0.08931307,6.2235937e-13,0.10013834,0.04568933
46x8,0.4207001,0.38986868,0.009306795999999999,5.857551e-14,1.3878463e-12,0.034410276000000004,0.14571415,3.3780287e-13
46x9,0.09571328,0.6729465,0.09041894,4.387434e-14,1.4798118e-13,0.03221728,0.10870391,9.607712999999999e-13
46x10,0.2448437,0.40494552,0.30428829999999996,3.3183263999999996e-14,4.2546457e-13,2.0647044999999998e-13,0.04592247,2.1525417e-13
46x11,0.07467602,0.8054623000000001,0.078824796,4.2092129999999996e-14,0.014415647,0.019016802,0.0054384572,0.002165956
46x12,0.28777882,0.5067305999999999,0.2054906,4.6885567000000006e-14,6.835994e-14,4.7080227e-13,3.5752065e-12,1.7362714e-13
