,Cancer,Ductal,Macrophages,Mast,Monocytes,mDCs
1x17,0.6672974,2.4511946e-12,0.029397625,1.3412014999999999e-11,0.04056965,0.26273528
1x18,0.6186391,2.1835753999999998e-10,0.11856157,0.07167187,0.07253189,0.11859553
1x19,0.50836366,0.06416464,0.06679639,1.5266239e-12,0.06279965,0.29787555
1x20,0.43932506,0.08554149999999999,0.05772893,0.057801697,0.059760414000000005,0.29984240000000006
1x21,0.46825427,0.2142584,0.013132088,0.17540964,0.12894553,1.3004836000000002e-12
1x22,0.34348845,0.110449605,1.8308731e-12,0.28333747,0.032281082,0.23044352
1x23,0.38228998,0.05005816,0.037514187000000004,0.09308529,0.11022910000000001,0.32682323
1x24,0.5532338000000001,0.00046130893,0.12337626,1.05351726e-11,0.06384308,0.25908554
1x25,0.38772047,0.079357445,2.2406652999999997e-12,0.068466604,0.06998223,0.39447325
1x26,0.47466179999999997,0.13070862,0.10991877,1.3521136e-12,0.28471085,1.5177277e-12
1x27,0.3443196,0.10847163,4.2770453e-12,0.08424628,0.07834592,0.3846165
1x28,0.37534493,0.17845762,0.126808,7.264048299999999e-12,0.12813291,0.19125658
1x29,0.12650995,0.38137677,0.07767975,0.01607294,0.23837307,0.15998751
1x30,0.3492651,0.08204963,0.053322624000000006,0.18394768,0.060589507,0.27082545
1x31,0.47248256,0.058248483,0.056453794,0.064268924,0.15933084,0.18921536
1x32,0.30162793,0.16436942,1.0037315e-12,0.07812887,0.09213541,0.36373836
1x33,0.36270118,0.11311733,0.005237528,0.034604277,0.054920852,0.42941883
1x34,0.35921565,0.12658852,0.056062188,0.27916652,0.048387334000000004,0.13057978
1x35,0.22449867,0.19223467,0.10669433,0.066365585,0.12118195,0.2890248
1x36,0.36958665,0.15708745,0.036221717,0.17914437,0.093995444,0.16396432
1x37,0.16203822,0.18912344,0.1242221,0.14279135,0.18306166,0.19876319
1x38,0.30434784,0.14360295,0.07547972,4.728728e-12,0.09309007,0.38347942
1x39,0.38570696,0.07467539,0.10428394,0.25843412,0.15481813,0.022081537000000002
1x40,0.29572362,0.063927725,0.04615083,0.28719297,0.045200199999999996,0.26180467
1x41,0.295172,0.12585588,0.13497892,0.057273604000000006,0.10798584,0.27873382
1x42,0.28388146,0.12793896,0.08581008,0.003446603,0.027714968,0.47120798
1x43,0.28415959999999996,0.0740405,0.06870224,0.08942002,0.12570205,0.35797557
1x44,0.23895383,0.13966697,0.10480906,1.1109171e-11,0.04896245,0.46760765
1x45,0.30651367,0.080366895,0.052470103,0.13216557,0.03256933,0.3959145
1x46,0.3437598,0.15381207,0.15704447,0.16257341,0.18281023,7.409815499999999e-13
1x47,0.28458267,0.18301725,0.12120177,0.022944255,0.09067869,0.29757535
1x48,0.25623524,0.26088896,3.0318234e-11,0.032855786,0.06805392,0.38196605
1x49,0.34333947,0.08835616,5.975951e-12,0.24681222,0.06925129,0.2522409
2x0,0.7998812,8.163836e-12,2.33154e-12,1.3581658e-12,0.032279667000000005,0.16783912
2x1,0.68115896,1.2014844e-12,0.0052285176000000004,4.6399807e-12,0.04716712,0.2664453
2x2,0.8025896,0.11341355,0.03408173,4.628054e-12,0.049915124000000005,7.7373085e-13
2x3,0.97851187,5.860465e-13,1.3393161e-12,0.021488097999999997,2.901373e-13,1.5480402e-12
2x4,0.78539383,0.1781372,1.5608444e-12,0.036468923,4.744525e-13,1.7942368999999999e-12
2x5,0.55409706,0.012518965,0.009126374,4.64716e-11,0.05787734,0.3663802
2x6,0.27037624,0.09351555,0.068111315,0.19674307,0.06417698,0.3070768
2x7,1.0,3.917763e-13,6.783091e-13,1.0292893e-12,2.4362391e-13,4.4955596999999996e-13
2x8,0.9112004000000001,1.6323191000000001e-12,0.018114441999999998,2.4429066e-12,0.070685215,2.1535150000000002e-12
2x9,1.0,6.6454e-13,5.964128399999999e-13,1.1510772e-12,3.239253e-13,6.264819000000001e-13
2x10,1.0,2.3714323e-12,1.1971939e-12,2.8478795e-12,3.695501e-13,1.4975073999999999e-12
2x11,1.0,9.280282e-13,5.0682586e-13,6.319483e-13,4.0309458e-13,4.1768279999999994e-13
2x12,1.0,4.712992000000001e-13,8.563232e-13,7.821055e-13,3.2534243000000003e-13,6.738469e-13
2x13,0.26584044,0.09049739,0.12577981,0.19949421,0.07070536,0.2476828
2x14,1.0,1.4123496000000001e-12,5.204016e-13,9.534315999999998e-13,5.738781999999999e-13,3.9814438e-13
2x15,0.9856236999999999,6.356865e-13,0.014376273,2.0379208e-12,1.2889488000000002e-12,1.3155874e-12
2x16,0.58994675,1.5241081e-12,0.10381875,0.0076839583999999996,0.08686921,0.21168129
2x17,0.66570705,2.4691076e-11,1.9452675e-12,0.042693753,1.1320508999999997e-12,0.29159918
2x18,0.51438737,7.9129303e-13,0.021433663999999998,0.10481224,0.06862168,0.29074496
2x19,0.48792475,0.13509111,0.090250835,0.0038319775,0.024339285,0.258562
2x20,0.586888,9.480961e-13,0.09390851,0.018895238999999998,0.06890116,0.23140703
2x21,0.38056445,0.14363246,0.0467632,0.32574254,0.008577307,0.09472002
2x22,0.5066543,0.17654847,0.08492709,6.517972e-12,0.08680822,0.14506193
2x23,0.43767416,0.03921519,0.009778371,4.1373623e-12,0.09890286,0.4144294
2x24,0.48959282,0.026470972000000002,0.045176517,0.26732096,0.06984676,0.10159195
2x25,0.41370177,0.07279536,0.017796535,0.13774414,0.04082479,0.31713745
2x26,0.427486,0.12056296,0.031171612,0.18586211,0.039889283,0.19502807
2x27,0.46363544,0.08885951,0.15609738,9.519053e-12,0.12543204,0.16597565
2x28,0.27049193,0.14768018,0.12271368,0.35211359999999997,0.091599084,0.015401544
2x29,0.31334436,0.18096213,2.6849772e-12,9.553497e-13,0.09119963,0.41449386
2x30,0.26945746,0.28310955,0.20625064,0.076985285,0.16419701,1.5380364e-12
2x31,0.30249435,0.06677165,0.07640997,0.11200298,0.072789535,0.36953142
2x32,0.25540423,0.28324595,0.0926582,1.4021264e-12,0.15434943,0.21434210000000004
2x33,0.31795192,0.15353146,0.07759522,0.30954534,0.07817665,0.06319942
2x34,0.33667868,0.054001685,0.012058923000000001,0.24332334,0.023414832000000003,0.33052248
2x35,0.45457749999999997,0.0854863,0.08114019,1.7417033999999999e-12,0.10567755,0.27311844
2x36,0.33509429999999996,0.078301445,0.09893482,1.7977891e-12,0.07233697,0.41533244
2x37,0.2822086,0.237889,0.007147594,0.17674662,0.029759476,0.26624867
2x38,0.22898647,0.18370467,0.11361989999999998,0.20628855,0.08905413,0.17834623
2x39,0.22587680000000002,0.20990746,0.075875446,4.355321700000001e-12,0.12647197,0.36186838
2x40,0.23805475,0.07395546,0.118324675,0.022356828999999998,0.15813443,0.38917379999999996
2x41,0.24249879,0.19215153,0.045021042000000004,0.049498007000000004,0.051984805999999995,0.41884586
2x42,0.26666224,0.14632982,0.06469989,0.13304053,0.05062153,0.33864590000000006
2x43,0.24331877,0.18222505,0.06744139,0.051532615,0.07607760000000001,0.37940457
2x44,0.19293547,0.13404757,0.072477594,0.21195482,0.03282929,0.35575527
2x45,0.23079940000000002,0.22768894,0.07869915,0.0674338,0.09690855,0.29847014
2x46,0.20422688,0.14636499,4.4851384e-12,0.24447408,0.08157912,0.32335493
2x47,0.19977401,0.15323247,0.035749864,0.16336712,0.07893777,0.36893874
2x48,0.24110417,0.19236745,4.6175504e-11,0.243885,0.08111364,0.24152972
2x49,0.21157604,0.21968576,0.081406295,0.26697427,0.07283234599999999,0.14752537
3x0,0.6749475,0.029628203999999998,1.1730412e-11,0.28217024,0.01325408,9.877200999999998e-13
3x1,0.8755563000000001,0.12444364,8.603367000000001e-13,1.2414797e-12,5.288524999999999e-13,5.903029000000001e-13
3x2,1.0,7.552648e-13,5.1684574e-13,6.20041e-13,5.349269000000001e-13,4.389727e-13
3x3,1.0,3.900748600000001e-12,3.1492248e-12,2.2304529999999998e-12,1.4266352e-12,1.0294599e-12
3x4,1.0,1.0198351e-12,1.2226263e-12,4.927372e-12,3.20682e-13,1.7828169999999998e-12
3x5,1.0,1.0123589e-12,4.850685e-13,6.038571299999999e-13,1.0345551e-12,6.3705134e-13
3x6,0.9935860000000001,1.4454663999999998e-12,0.0064140280000000004,2.433784e-12,5.212813e-13,7.963417e-13
3x7,1.0,1.2411992e-12,1.9062538e-12,8.289265499999999e-13,9.081120000000001e-13,6.3228215e-13
3x8,0.42247677,0.03485807,0.029287195,0.111338615,0.10626310000000001,0.29577622
3x9,0.93436956,0.06563046,6.7213943e-13,7.627081e-13,2.7585546e-13,5.492878300000001e-13
3x10,0.97308403,0.026915971,4.776737e-13,6.771614e-13,3.436901e-13,5.2209333e-13
3x11,1.0,6.64337e-13,5.0373984e-13,6.7953244e-13,2.8472244e-13,5.522884699999999e-13
3x12,0.8323043,2.0424654e-12,0.16769573,1.5867501999999998e-11,9.530708e-12,4.019983e-12
3x13,1.0,1.476099e-11,5.471015400000001e-13,5.532624e-13,2.8845462e-13,4.130692e-13
3x14,0.45324899999999996,3.0458138e-09,0.040058542,0.10107311,0.07881666,0.32680267
3x15,1.0,8.31352e-13,3.7746135e-13,5.095862e-13,2.4882757000000003e-13,4.4244914e-13
3x16,0.684517,0.006079635600000001,2.4082692999999998e-12,0.08032594,0.0099446215,0.21913275
3x17,1.0,4.881477e-13,4.866724000000001e-13,1.0343631e-12,3.7648823e-13,6.811109e-13
3x18,0.7907968000000001,7.876349e-12,1.7884394e-12,2.3416761000000003e-12,0.1842358,0.024967385
3x19,0.7692184,0.0607169,0.17006467,5.21384e-12,3.5777480000000002e-12,2.3068942999999997e-12
3x20,0.5857278,0.042647757,0.09820999,1.3628434e-12,0.0691973,0.20421715
3x21,0.3057258,0.11509653,0.03404125,0.35132197,0.019013612,0.17480081
3x22,0.61618954,4.1882285e-13,0.120509274,1.0209208000000001e-12,0.08332360000000001,0.17997757
3x23,0.57181257,0.09428442,0.11033188,4.3777304e-12,0.06818143,0.15538974
3x24,0.3672034,0.087203406,0.08898691,0.06552791599999999,0.063019335,0.32805905
3x25,0.30547420000000003,0.18764625,2.2375127e-12,0.14281316,0.050305903,0.3137605
3x26,0.36507228,0.08705663,0.06299953,2.0967713e-12,0.06513044,0.41974112
3x27,0.4112628,0.18386792,0.14590083,0.132187,0.108941905,0.017839417
3x28,0.33193046,0.13611157,0.14209343,0.11815969999999999,0.051605995999999994,0.22009887
3x29,0.4407348,0.043441955,0.08062278,1.4308848e-12,0.040405534,0.3947949
3x30,0.28174803,0.12071068,0.1359523,2.554087e-12,0.073306836,0.3882822
3x31,0.27495486,0.10651122,0.06271323,0.06996015,0.09466689,0.3911936
3x32,0.4602629,0.06285432,0.06169399,0.011276348,0.028674442,0.37523803
3x33,0.29789975,0.12956144,0.030935246,1.3976336999999999e-12,0.08962738,0.45197612
3x34,0.27182308,0.16183738,0.028403902,0.090564445,0.13023049,0.31714064
3x35,0.23441325,0.19600675,0.055747446,0.15331404,0.14250664,0.21801195
3x36,0.26707179999999997,0.15559588,0.13060136,0.15628299,0.09468968,0.19575824
3x37,0.27912113,0.09808959,0.010072405,0.13760142,0.057051167,0.4180643
3x38,0.32493106,0.13044757,0.20791267,2.9608593999999996e-12,0.098884486,0.23782419
3x39,0.29570088,0.10381353,0.05248493,0.22224659,0.0712942,0.2544599
3x40,0.18447909,0.20936860000000002,0.13383842,0.105632894,0.06370328,0.30297762
3x41,0.2772103,0.1481971,0.08018326,0.03804715,0.04918886,0.40717334
3x42,0.2090284,0.20005295,0.18780641,1.1569709e-12,0.049211837,0.35390037
3x43,0.29011859999999995,0.10190318,0.05929673,0.22614650000000003,0.051105782,0.27142918
3x44,0.38042626,0.15165612,0.08174667,1.940693e-12,0.17749201,0.20867895
3x45,0.30713440000000003,0.22938383,0.08874792599999999,5.0308538e-12,0.17934148,0.19539236
3x46,0.390586,0.1259439,0.07626936599999999,0.15334976,0.09517936,0.15867166
3x47,0.22079705,0.23720005,0.10318172,0.17330611,0.12117913,0.14433591
3x48,0.39609265,0.18285334,0.08489888,2.3952361e-12,0.19419083,0.14196429
3x49,0.26087075,0.15867013,0.123937674,2.0600195e-12,0.12920538,0.32731608
4x0,1.0,2.0874243999999997e-12,1.0022068999999999e-12,2.0577682e-12,4.3276884e-13,7.107443e-13
4x1,0.55877656,0.008108855,0.04970957,0.037572462,0.03790002,0.30793253
4x2,0.49021843,0.11901454,0.14868836,0.09367097,0.027282314,0.12112543
4x3,1.0,5.0850559999999995e-12,1.3997528e-12,4.846848e-12,3.1477246e-13,8.5874835e-13
4x4,1.0,7.2918066e-13,4.1521395e-13,5.5977467e-13,3.7961594e-13,4.1052219999999996e-13
4x5,1.0,1.2911422e-12,8.6955427e-13,1.4010352e-12,3.508087e-13,1.0154241e-12
4x6,1.0,5.6831357e-13,5.348913e-13,7.7990565e-13,2.4041294e-13,4.2880315e-13
4x7,1.0,1.8612269e-12,6.059460999999999e-13,1.3362056000000001e-12,2.8875158e-13,7.0422086e-13
4x8,1.0,1.4520371e-12,3.8209973e-13,5.7321026e-13,3.0891308e-13,5.416756e-13
4x9,1.0,5.997600999999999e-13,5.838085999999999e-13,7.862599e-13,2.2518604e-13,5.3278795e-13
4x10,0.9927334000000001,7.2582543e-13,0.0072665606,1.6938119e-12,3.0671835999999997e-13,8.658475000000001e-13
4x11,1.0,1.4609101999999998e-12,5.2240894e-13,5.47576e-13,3.5747783e-13,4.3217214999999994e-13
4x12,1.0,1.9303524e-12,5.844871e-13,8.562538000000001e-13,2.795252e-13,5.934729000000001e-13
4x13,1.0,8.68834e-13,5.1266733e-13,5.8608554e-13,1.1174449e-12,4.3146056e-13
4x14,0.9819697000000001,1.0648783999999999e-12,1.1132108999999998e-12,1.430332e-12,8.636159e-13,0.018030263
4x15,0.9761358,5.130833e-13,0.006471634,0.0173925,6.4611775e-12,1.3740277e-12
4x16,1.0,1.020108e-12,3.8566290000000005e-13,5.497698000000001e-13,2.395791e-13,4.1770152e-13
4x17,0.80212843,1.02641035e-10,0.03251073,5.2717954e-13,0.16536087,7.949743000000001e-13
4x18,0.67463136,5.325095e-13,2.7433691e-12,0.07003396,0.14761329,0.10772147
4x19,0.55600655,0.13178444,3.0835652999999997e-12,0.005001102,0.025479361000000002,0.28172854
4x20,0.930369,1.9985512999999997e-12,0.011763135,7.026931e-13,0.057867907,7.681623e-13
4x21,0.589341,3.4032887e-12,0.08375971,0.0430892,0.10490485,0.17890519
4x22,0.47151995,0.12782301,1.8249749e-12,8.304966e-12,0.05808235,0.34257466
4x23,0.46265042,0.015122255,0.011371778,2.9366887e-12,0.016855733,0.49399979999999993
4x24,0.48986474,0.035054665,1.2378864999999999e-12,0.296306,0.022088671,0.15668598
4x25,0.33214724,0.14020033,0.09293839999999999,0.09344561,0.09156639,0.24970204
4x26,0.3748922,0.06755721599999999,1.0330523999999999e-12,0.06821424,0.05743228,0.43190402
4x27,0.25815457,0.13277256,1.7214215e-12,0.17783120000000002,0.14660734,0.2846343
4x28,0.362698,0.108399175,0.031518362,0.17134617,0.029422557000000002,0.29661587
4x29,0.28578222,0.09636249,0.07358686,0.13741910000000002,0.05883785,0.34801152
4x30,0.31733802,0.12087139999999999,0.08679932,0.122076534,0.12512937,0.22778538
4x31,0.13898553,0.30257452,0.071953386,1.7776628000000001e-12,0.07673675,0.40974984
4x32,0.24096425,0.21634169,0.12784983,2.7454187000000003e-12,0.13822442,0.27661979999999997
4x33,0.24464096,0.20329224,0.07391652,0.17489637,0.054920225999999996,0.24833368
4x34,0.23473519,0.16411892,0.013809023,0.10153309,0.054087415,0.43171632
4x35,0.3347775,0.112705894,2.4259933999999998e-12,0.0116317095,0.05716801,0.48371682
4x36,0.2838147,0.13860017,0.10928938,0.024215305,0.10612167,0.33795872
4x37,0.29164773,0.1256656,0.100642726,0.20758323,0.10597637,0.16848433
4x38,0.22839299,0.24685884,0.07940691,0.25135532,0.009535063,0.1844509
4x39,0.25930828,0.18499006,0.11957899,1.2670538000000001e-12,0.054531418,0.3815913
4x40,0.25545567,0.10184888,0.02379565,0.27502424,0.08366826,0.2602073
4x41,0.29851735,0.18060388,0.024670237999999997,0.36072627,0.015034971000000001,0.12044722599999999
4x42,0.29067070000000006,0.10596863,0.12591334,0.04228332,0.11690222,0.31826183
4x43,0.40305668,0.048705798,0.07863467,9.2153e-12,0.07126186,0.3983409
4x44,0.17704085,0.17325261,0.07291791,2.2218622000000004e-12,0.07134111,0.5054475
4x45,0.27572420000000003,0.15669484,0.081595264,0.08176689599999999,0.12397779,0.28024098
4x46,0.18121108,0.26572156,0.06434816,1.4363236999999999e-11,0.09895178,0.38976744
4x47,0.29061836,0.21306731,2.4872048999999997e-12,0.01357926,0.19598526,0.2867498
4x48,0.21899049,0.11559421,0.094383694,0.0674839,0.08379034,0.41975740000000006
4x49,0.23166884,0.23335974,0.1665291,0.24423403,0.124208294,1.8332183e-12
5x0,0.5484884,0.07126879,0.12901376,1.1701485e-12,0.062066447000000004,0.18916264
5x1,0.5640068,0.028385472000000002,0.095847264,0.03777381,0.093436964,0.18054971
5x2,1.0,5.1265914e-13,9.276863000000001e-13,8.872785299999999e-13,1.4898025e-12,5.0795604e-13
5x3,0.91551685,2.5208993e-12,0.08448313,1.3312486999999999e-12,4.3604423999999997e-13,8.6886466e-13
5x4,1.0,4.325535e-12,3.6717487e-12,2.0293299999999998e-12,4.0786116000000003e-13,7.683891499999999e-13
5x5,1.0,1.1440462e-12,5.1711576e-13,4.8405043e-12,3.9478926000000003e-13,9.787002e-13
5x6,0.5128431,7.1851905e-13,0.032846346,0.073764965,0.05930715,0.32123843
5x7,1.0,1.3224915e-12,1.0282713e-12,5.955845e-13,7.468351e-13,4.943872999999999e-13
5x8,1.0,1.2082486e-12,6.6454784e-13,7.5451933e-13,2.8664171999999997e-13,4.4578544e-13
5x9,1.0,1.8318633999999998e-12,1.2026446000000002e-12,8.817014000000001e-13,4.857733699999999e-13,7.340605999999999e-13
5x10,1.0,1.4502856000000002e-12,6.112698000000001e-13,1.2306653999999998e-12,3.9554265e-13,9.128815000000001e-13
5x11,1.0,1.255927e-12,3.9516936e-13,5.805285e-13,3.6942540000000004e-13,4.255281e-13
5x12,1.0,8.58449e-13,1.5852028e-12,1.892032e-12,2.9518418e-13,8.0930125e-13
5x13,1.0,1.0104479999999999e-12,8.0706514e-13,1.4529153999999998e-12,4.979102e-13,6.016985399999999e-13
5x14,1.0,1.2350854e-12,1.0476177e-12,9.594503e-13,4.680260999999999e-13,8.093448e-13
5x15,1.0,6.1891497e-13,1.0767369e-12,1.4682648999999998e-12,7.4575984e-13,5.908195499999999e-13
5x16,1.0,1.4880916e-12,7.294873e-13,5.1659377e-13,3.4038384e-13,3.8267756e-13
5x17,1.0,1.5198552e-12,9.114588e-13,1.8760334e-12,3.5504144e-13,8.1442036e-13
5x18,0.35505018,0.21690047,2.913902e-12,0.020790039,0.046542797000000004,0.36071652
5x19,0.5630645000000001,0.07647423,2.5578529999999998e-12,2.7165022e-12,0.028215751,0.33224553
5x20,0.6448606,0.10504861,9.9302025e-11,2.7254787e-12,0.16109374,0.08899705
5x21,0.5540969,0.011492826000000001,0.09380071,0.029847816,0.0706187,0.24014309
5x22,0.3836757,0.12110635,0.08592838,0.03231676,0.064474955,0.31249788
5x23,0.35137929999999995,0.07345353,1.305221e-12,1.7680914e-11,0.059984393,0.5151827999999999
5x24,0.36458772,0.11115993,0.03313337,0.18576996,0.06292685,0.24242220000000003
5x25,0.3535689,0.09236276,0.07684379,0.015276573,0.0886285,0.37331954
5x26,0.42595908,0.032166692999999996,0.055956174000000004,0.020089887,0.21259874,0.2532295
5x27,0.35437685,0.20170465,0.116796754,0.03330634,0.050798878,0.24301651
5x28,0.29934758,0.07105302,0.10030584,0.14414069,0.10566155,0.2794914
5x29,0.288522,0.079959854,0.06652488,0.27753153,0.10218142,0.18528029999999998
5x30,0.41010287,0.0115238335,0.09443873,9.963744e-13,0.07195925,0.4119753
5x31,0.2727582,0.13085537,0.18082845,0.04153798,0.09400104,0.280019
5x32,0.29534790000000005,0.17951445,0.12361476,0.14510718,0.062930055,0.19348562
5x33,0.3332579,0.19740097,0.14445892,6.083758e-12,0.06460211,0.26028007
5x34,0.25528538,0.12037942,0.038216427000000004,0.19539349,0.07055603,0.32016924
5x35,0.2534563,0.092327036,0.106595375,0.116909996,0.11335106,0.31736022
5x36,0.36703286,0.13255976,0.16967848,8.756155500000001e-13,0.081260666,0.24946815
5x37,0.25361848,0.103744,0.08468431,0.07382082,0.1678976,0.31623477
5x38,0.24749343,0.19030106,0.12671928,0.08302039,0.13021246,0.22225349
5x39,0.30646002,0.1758968,0.0028688333,0.10344783,0.100676976,0.31064948
5x40,0.40474224,0.110050865,0.1547806,0.02618767,0.13734688,0.16689168
5x41,0.36886546,0.069966294,0.08075171,0.017078457,0.08735727,0.37598082
5x42,0.1308179,0.21680509,0.14581935,0.08267680599999999,0.13196817,0.29191269999999997
5x43,0.20175989,0.19342928,0.090574406,0.050383300000000006,0.10803561,0.3558175
5x44,0.27629375,0.12632014,0.12903431,0.015845938,0.059428204000000005,0.39307764
5x45,0.20125662,0.14495578,0.08675669,1.5751451999999999e-12,0.08999561,0.47703534
5x46,0.265824,0.20043336,0.15307355,0.22483471,0.08888357,0.06695091
5x47,0.32753888,0.14004202,0.19826335,0.06964373,0.07509805,0.189414
