	Macrophages	Mast	Monocytes	mDCs
19x18	0.18752073	0.14533022	0.49535966	0.17178942
19x19	0.15906766	0.24883482	0.31736118	0.27473637
19x20	0.14513682	0.23414513	0.44001448	0.18070349
19x21	0.20623712	0.13319075	0.2930233	0.36754885
19x22	0.08617757	0.051915403	0.57208854	0.28981853
19x23	5.2973025e-12	5.7679955e-12	1.0	3.2816191e-12
19x24	3.584953e-11	8.957366e-12	1.0	9.92527e-12
19x25	7.6186436e-12	2.3037453e-12	1.0	6.4134366e-12
19x26	1.8220174e-11	3.5782315e-12	1.0	4.7561907e-12
19x27	6.757329e-11	9.199213e-12	1.0	1.0516978e-11
19x28	3.8991237e-11	2.35156e-12	1.0	3.0495652e-12
19x29	9.8781885e-12	5.611882e-12	1.0	1.0421135e-11
19x30	5.475929e-12	4.683346e-12	1.0	3.2773881e-12
19x31	1.9808646e-11	3.357937e-12	1.0	5.6482423e-12
19x32	0.32772103	8.39269e-12	0.672279	1.641965e-11
19x33	3.29684e-12	2.656194e-12	1.0	3.9999883e-12
19x34	1.3207094e-11	4.3827706e-12	1.0	1.31164185e-11
19x35	1.4698107e-11	3.2355826e-12	1.0	9.318073e-12
19x36	1.7597816e-11	5.724038e-12	1.0	6.3465036e-12
19x37	5.234384e-12	0.42146367	0.48503953	0.09349685
19x38	0.13101901	0.17701225	0.5197688	0.17219995
19x39	0.0670585	5.7297812e-12	0.6189425	0.31399897
19x40	0.0005162087	0.089791454	0.7240683	0.18562403
19x41	0.107760936	0.12907845	0.4791008	0.28405985
19x42	0.39133126	5.079805e-12	0.5626388	0.046029978
19x43	0.18955502	0.027853101	0.43964875	0.3429432
19x44	8.6670206e-11	5.3828383e-12	0.34956238	0.6504377
19x45	0.10338564	0.1027591	0.53627545	0.25757986
19x46	0.18155278	0.19154751	0.47053155	0.15636817
19x47	0.21927969	0.310421	0.33299273	0.13730654
19x48	0.10247472	0.33880696	0.21766488	0.3410534
19x49	0.13458559	0.15023486	0.406526	0.30865353
20x0	0.11633752	0.20458533	0.32884878	0.3502284
20x1	0.14570618	0.18606175	0.30525264	0.36297935
20x2	0.14731821	0.37829962	0.34297886	0.13140331
20x3	0.109511994	0.21506082	0.3544983	0.32092884
20x4	0.15392035	0.28269434	0.2937032	0.26968214
20x5	0.111300506	0.2299667	0.35878968	0.29994312
20x6	0.12768787	0.21597107	0.31790265	0.33843845
20x7	0.11813518	0.22395417	0.3162193	0.34169132
20x8	0.13698944	0.29361326	0.29800957	0.27138773
20x9	0.14889407	0.32721788	0.29435852	0.22952956
20x10	0.13596474	0.20950146	0.33472106	0.31981274
20x11	0.14557312	0.25255916	0.31825435	0.28361338
20x12	0.091262296	0.21427642	0.27267843	0.4217828
20x13	0.085239924	0.21282262	0.35818323	0.34375426
20x14	0.16618901	0.13504985	0.3467675	0.35199368
20x15	0.13106622	0.14832541	0.3302349	0.39037344
20x16	0.12506723	0.13454254	0.34535262	0.39503765
20x17	0.084780805	0.18948224	0.2976244	0.42811254
20x18	0.110225804	0.11250364	0.40259165	0.37467897
20x19	0.094287105	0.057898313	0.6280537	0.21976088
20x20	0.080136105	1.2944338e-11	0.896055	0.023808874
20x21	0.21060008	0.020083075	0.2677755	0.5015414
20x22	8.69983e-12	4.16507e-12	1.0	4.9531104e-12
20x23	3.02661e-11	1.0518347e-10	1.0	1.4192148e-11
20x24	6.7678814e-12	4.119681e-12	1.0	1.2866573e-11
20x25	1.557941e-11	3.3774355e-12	1.0	4.185039e-12
20x26	1.1114917e-11	5.4190654e-12	1.0	1.787145e-11
20x27	1.6119165e-11	8.039128e-12	1.0	1.0274125e-11
20x28	1.9126785e-11	4.8263607e-12	1.0	6.7389466e-12
20x29	3.634088e-12	5.389603e-12	1.0	2.6336106e-12
20x30	3.7604884e-11	2.626462e-10	1.0	8.63624e-12
20x31	1.6609462e-11	1.9503838e-11	0.53036773	0.46963227
20x32	8.890479e-11	5.3165983e-12	1.0	1.6904785e-11
20x33	0.27839613	3.6916303e-12	0.72160393	5.5586148e-12
20x34	0.36488953	3.6368911e-12	0.6351105	6.639667e-12
20x35	1.3428729e-11	3.0204485e-12	1.0	7.235763e-12
20x36	0.45378828	3.6317737e-12	0.5462117	1.3008015e-11
20x37	0.8156137	8.020279e-12	0.18438628	1.4296328e-11
20x38	3.6213223e-11	1.3219815e-11	0.7904508	0.20954919
20x39	0.13506012	4.6835357e-12	0.56265885	0.30228102
20x40	3.187258e-11	5.981888e-12	1.0	7.818001e-12
20x41	0.1574187	0.20279476	0.4306395	0.20914696
20x42	0.07967799	0.2599274	0.41773787	0.24265674
20x43	0.30262855	0.07695889	0.6204125	4.428267e-11
20x44	0.12526701	6.244477e-06	0.5491327	0.325594
20x45	0.17696595	1.0732363e-11	0.45161372	0.37142035
20x46	0.122300856	0.25984487	0.48518652	0.1326677
20x47	0.26566264	0.06505999	0.5909656	0.07831176
20x48	0.17737313	0.18424161	0.30838868	0.32999665
20x49	0.041897286	0.23712024	0.4615076	0.25947484
21x0	0.1524696	0.22827724	0.39154905	0.22770406
21x1	0.10600374	0.28808525	0.29851314	0.30739784
21x2	0.12941857	0.24290866	0.29898778	0.32868505
21x3	0.13538836	0.23912536	0.33371955	0.29176673
21x4	0.15194814	0.21519794	0.40557137	0.22728252
21x5	0.1454154	0.18904118	0.30553043	0.36001304
21x6	0.13971418	0.31299865	0.3234284	0.22385877
21x7	0.112181	0.17106606	0.31222332	0.40452966
21x8	0.16826904	0.23695761	0.33425748	0.26051587
21x9	0.12511937	0.24434465	0.31957117	0.31096485
21x10	0.10651862	0.22292005	0.35318547	0.31737587
21x11	0.1786032	0.23304908	0.28717333	0.30117446
21x12	0.19059357	0.11956581	0.3277736	0.36206707
21x13	0.114317745	0.16388397	0.2931496	0.42864862
21x14	0.062453926	0.24574281	0.3795366	0.31226665
21x15	0.12455334	0.21358128	0.3692807	0.29258466
21x16	0.17180201	0.20016544	0.24321273	0.38481984
21x17	0.20759973	0.23725022	0.47923127	0.07591878
21x18	0.10951092	0.15931961	0.40540412	0.32576534
21x19	0.44161797	5.4185025e-12	0.37222221	0.1861598
21x20	0.104826175	0.17834201	0.41099393	0.30583787
21x21	0.86847967	3.5601014e-12	0.13152036	3.4380931e-12
21x22	0.08165245	0.023526799	0.6172454	0.27757543
21x23	0.4657118	7.000488e-12	6.283931e-11	0.53428817
21x24	1.0	1.4486939e-11	6.402373e-10	1.0850615e-10
21x25	7.894512e-12	3.3263568e-12	1.0	8.868914e-12
21x26	1.682501e-11	3.4016754e-12	1.0	7.505933e-12
21x27	1.0543253e-11	4.7673684e-12	1.0	1.702909e-11
21x28	6.28977e-11	1.3105649e-11	1.0	1.6841088e-11
21x29	1.4318694e-11	3.1348045e-12	1.0	6.6610597e-12
21x30	0.49673873	1.3977625e-11	0.5032613	2.9624234e-11
21x31	7.803649e-09	6.421909e-12	1.0	2.8116003e-11
21x32	8.147104e-12	5.9662353e-12	1.0	3.9833705e-12
21x33	4.1463083e-11	3.592362e-12	1.0	1.6806365e-11
21x34	1.503576e-11	5.742965e-12	1.0	8.134176e-12
21x35	4.9005407e-11	7.3075495e-12	1.0	6.678443e-12
21x36	1.03045185e-11	3.1761876e-12	1.0	1.7265677e-11
21x37	4.6845097e-11	6.9064502e-12	1.0	1.2019531e-11
21x38	0.27686456	1.5376317e-11	0.7231355	4.945593e-09
21x39	2.39746e-11	3.2801394e-12	0.54212373	0.45787627
21x40	0.19031863	1.686582e-12	0.43915394	0.3705275
21x41	0.11420593	0.07869721	0.6652525	0.14184436
21x42	0.2004122	0.124314316	0.47690275	0.19837072
21x43	0.09222694	0.16178377	0.50867206	0.23731725
21x44	0.12169222	0.10645082	0.42898226	0.34287474
21x45	0.098618284	0.08914379	0.5402558	0.27198216
21x46	0.14089845	0.14774176	0.3526673	0.35869247
21x47	0.17634115	0.11056139	0.39628246	0.316815
21x48	0.15298754	0.15033478	0.53424	0.16243772
21x49	0.2094488	0.09561493	0.29875386	0.3961824
22x0	0.1540671	0.18285988	0.2853379	0.37773517
22x1	0.13823459	0.23424034	0.3319708	0.2955543
22x2	0.19932657	0.18441406	0.34925005	0.26700932
22x3	0.121272266	0.1144546	0.3322351	0.43203807
22x4	0.14318098	0.23262098	0.32510984	0.2990882
22x5	0.12234211	0.22103666	0.3313526	0.32526866
22x6	0.122934185	0.2457027	0.3617247	0.26963842
22x7	0.13500477	0.208903	0.34776932	0.30832288
22x8	0.051237587	0.17469148	0.270436	0.5036349
22x9	0.1387073	0.23892373	0.20589696	0.4164721
22x10	0.16948546	0.23761277	0.2762778	0.3166239
22x11	0.15251511	0.18201804	0.31015134	0.35531548
22x12	0.05687647	0.3206697	0.306628	0.31582582
22x13	0.16581124	0.16925943	0.37503177	0.28989762
22x14	0.14151144	0.15772161	0.4517365	0.24903044
22x15	0.18036284	0.14032824	0.37511486	0.30419406
22x16	0.100383	0.19256388	0.36588934	0.34116378
22x17	0.050590754	0.26332486	0.37877926	0.30730516
22x18	0.26072043	0.14403781	0.44550988	0.14973184
22x19	0.017177202	0.19250776	0.5443434	0.24597162
22x20	0.14591588	0.08948898	0.76459515	6.8603864e-12
22x21	0.24214704	0.1531273	0.49262968	0.112096
22x22	0.3149813	1.1215184e-11	0.68501866	1.4873328e-11
22x23	0.19064938	1.592759e-11	0.80935067	1.2632583e-11
22x24	4.0268622e-11	5.375097e-12	1.0	8.172098e-12
22x25	1.9146218e-11	8.47619e-12	1.0	1.250079e-11
22x26	0.17853494	2.5172642e-12	0.8214651	4.672113e-12
22x27	4.1703173e-12	0.23593633	0.76406366	5.0019663e-12
22x28	2.2608448e-11	3.4823344e-12	0.97261316	0.027386842
22x29	0.27221408	1.6110922e-11	0.727786	1.689615e-11
22x30	1.190678e-11	9.989787e-12	1.0	1.2918773e-11
22x31	1.0025451e-11	4.2980576e-12	0.6775669	0.32243308
22x32	5.3517017e-11	1.2226982e-11	1.0	3.6710343e-10
22x33	0.09260304	1.0131546e-11	0.907397	7.2722176e-12
22x34	1.5853808e-11	5.75316e-12	1.0	1.2598382e-11
22x35	1.8198434e-11	1.1873996e-11	1.0	7.155239e-12
22x36	2.0787412e-11	9.307724e-12	1.0	1.6387057e-11
22x37	8.093273e-12	2.5240732e-12	1.0	7.728696e-12
22x38	2.673702e-12	3.2249403e-12	1.0	3.4476296e-12
22x39	7.105991e-10	0.31638697	0.683613	1.674549e-12
22x40	0.11723423	0.17516148	0.6370988	0.07050555
22x41	0.34663323	2.8000581e-12	0.54144675	0.11192005
22x42	0.15954137	1.4119126e-12	0.4231817	0.41727695
22x43	0.21065396	4.4545535e-12	0.789346	8.794943e-12
22x44	0.13912915	0.09081084	0.4184564	0.3516036
22x45	0.16976914	0.1032382	0.29457852	0.4324142
22x46	0.17821652	0.041588526	0.4263221	0.35387287
22x47	0.19044834	0.19887069	0.40051705	0.2101639
22x48	0.15152985	0.07724125	0.43937746	0.3318514
22x49	0.16446312	0.13595402	0.45030132	0.24928156
23x0	0.17819895	0.22059034	0.3009872	0.30022353
23x1	0.14105037	0.19808203	0.34712157	0.313746
23x2	0.15627064	0.31897223	0.27780992	0.24694721
23x3	0.1284511	0.23622893	0.35596848	0.27935144
23x4	0.11062805	0.18688597	0.40938073	0.2931053
23x5	0.18730658	0.22414908	0.30504602	0.28349823
23x6	0.13829769	0.25256166	0.3697703	0.23937029
23x7	0.16274221	0.23196314	0.30711228	0.29818234
23x8	0.10443426	0.12290777	0.40619677	0.3664612
23x9	0.10084429	0.13115318	0.39133418	0.37666836
23x10	0.094467126	0.15651767	0.36616763	0.38284755
23x11	0.109714	0.22524278	0.29502353	0.3700197
23x12	0.16216618	0.23462223	0.38475376	0.21845788
23x13	0.05061608	0.1692694	0.41830015	0.36181432
23x14	0.06432567	0.2539258	0.23593107	0.44581744
23x15	0.10650536	0.18167305	0.4024912	0.30933037
23x16	0.18929325	0.12688099	0.40283588	0.2809899
23x17	0.23506728	0.13997412	0.32340983	0.30154878
23x18	0.2241548	0.24367929	0.39422643	0.13793944
23x19	0.10379298	0.11272636	0.52342916	0.26005152
23x20	0.38838527	0.19407658	0.41753817	4.3354283e-12
23x21	0.17006904	0.17483896	0.3877656	0.26732638
23x22	5.0733393e-12	3.446584e-12	0.92047185	0.07952815
23x23	0.5712603	5.5639772e-12	0.42873973	1.0037908e-11
23x24	0.1467594	6.5930295e-12	0.8532406	1.9682738e-11
23x25	0.48182344	3.1596626e-12	0.42856765	0.08960891
23x26	8.488493e-12	3.1370993e-12	1.0	6.480494e-12
23x27	0.14133693	7.984354e-12	0.8586631	1.2069348e-11
23x28	1.0542067e-11	3.7806186e-12	1.0	4.912926e-12
23x29	6.0163823e-12	0.5547841	0.44521582	1.2464129e-11
23x30	7.3179345e-12	3.4876353e-12	1.0	3.691083e-12
23x31	0.0034179117	4.401769e-12	0.9965821	1.22626475e-11
23x32	1.2982987e-11	1.38439815e-11	0.5876315	0.41236848
23x33	0.32876453	4.5098578e-12	0.67123544	2.186119e-11
23x34	0.35505065	1.9638277e-11	1.259747e-10	0.6449494
23x35	1.1559519e-10	1.7003786e-11	1.0	4.761368e-11
23x36	4.8696307e-12	4.1980685e-12	1.0	3.1630714e-12
23x37	0.4197447	8.206373e-12	3.148982e-11	0.58025527
23x38	0.3742585	2.4113797e-12	0.6020271	0.023714447
23x39	0.13268362	0.129858	0.25653088	0.48092744
23x40	0.024080653	0.08836662	0.38045156	0.5071011
23x41	0.16272889	0.18984737	0.4330726	0.2143512
23x42	0.14818263	0.15434441	0.36664236	0.33083066
23x43	0.14214824	0.15872154	0.44763428	0.25149596
23x44	0.1680943	0.081736356	0.44430998	0.30585942
23x45	0.10576867	0.19453353	0.38256598	0.3171318
23x46	0.13721858	0.102174856	0.6294326	0.13117394
23x47	0.11645188	0.092480384	0.5936153	0.19745246
23x48	0.01914989	0.2190188	0.4526496	0.3091817
23x49	0.054336373	0.25077006	0.41071492	0.28417858
24x0	0.1110602	0.268983	0.35569257	0.26426417
24x1	0.12756625	0.19021451	0.3535085	0.32871076
24x2	0.1466697	0.2016493	0.33226222	0.31941882
24x3	0.15516357	0.19107655	0.32560712	0.32815284
24x4	0.10307281	0.37976742	0.29675356	0.22040619
24x5	0.10937189	0.22545312	0.3211605	0.34401447
24x6	0.12078736	0.24950549	0.3646213	0.26508582
24x7	0.16058326	0.20017667	0.33905816	0.3001819
24x8	0.11101001	0.1319673	0.46631795	0.29070473
24x9	0.10999932	0.23914446	0.32186177	0.32899448
24x10	0.16291793	0.27968058	0.30256355	0.2548379
24x11	0.0791346	0.19873421	0.33023596	0.39189517
24x12	0.104754545	0.24247663	0.24664862	0.40612027
24x13	0.22276203	0.22948518	0.30565128	0.2421015
24x14	0.058807924	0.15803452	0.3771791	0.40597847
24x15	0.20040807	0.15249012	0.35445115	0.29265067
24x16	0.11008585	0.24694383	0.29981205	0.3431583
24x17	0.106591426	0.22899267	0.4393037	0.22511218
24x18	0.13686877	0.17608139	0.5102364	0.17681335
24x19	0.19746305	0.24777126	0.3759477	0.17881796
24x20	0.15878077	0.122757874	0.4877105	0.2307508
24x21	0.17124854	0.27506027	0.3273882	0.22630303
24x22	0.17917629	0.15229234	0.3684051	0.30012628
24x23	0.08270282	0.23150428	0.68579286	5.9270713e-12
24x24	7.718032e-12	0.13598411	1.2514205e-11	0.8640159
24x25	2.938932e-11	1.0065823e-11	1.0	1.656721e-11
24x26	5.4807096e-11	5.8301445e-12	1.0	4.9634906e-12
24x27	0.20333514	1.606631e-11	0.79666483	9.800148e-11
24x28	9.916861e-12	7.1126655e-12	1.0	1.3088758e-11
24x29	2.2900216e-11	3.5557943e-12	1.0	7.564549e-12
24x30	0.631683	5.3780314e-12	0.36831707	7.903167e-12
24x31	1.7876372e-11	5.4042578e-12	1.0	5.4697553e-12
24x32	2.6447058e-11	8.1326786e-12	1.0	1.4500778e-11
24x33	1.4078625e-11	5.196454e-12	1.0	8.6682805e-12
24x34	1.2525733e-11	5.0211727e-12	1.0	1.18435504e-11
24x35	3.7932452e-11	3.0186702e-12	1.0	1.0111322e-11
24x36	0.5589241	0.4410759	2.5376111e-11	1.0014208e-10
24x37	0.08760518	0.08970077	0.45829043	0.3644036
24x38	0.17905241	0.067072466	0.5811528	0.17272237
24x39	0.34532368	4.830716e-12	0.54132587	0.11335042
24x40	0.16010359	0.28634036	0.40180263	0.15175344
24x41	0.2589224	2.209158e-12	0.68270046	0.05837716
24x42	0.18663944	0.17370483	0.6396557	1.375935e-12
24x43	0.13243707	0.19217807	0.40706694	0.268318
24x44	0.19159707	0.22547884	0.46508113	0.11784294
24x45	0.14115751	0.16618618	0.44851604	0.2441403
24x46	0.13247219	0.25632462	0.4565673	0.15463594
24x47	0.13261712	0.19132854	0.3520828	0.32397163
24x48	0.17353824	0.04058218	0.5907912	0.19508839
24x49	0.1679889	3.4143797e-12	0.6611505	0.17086056
25x0	0.09354908	0.15736699	0.4109866	0.3380973
25x1	0.12362863	0.19016077	0.3680032	0.31820738
25x2	0.17136952	0.20099762	0.35797638	0.26965645
25x3	0.110815465	0.21319644	0.3625782	0.3134098
25x4	0.116422735	0.22900707	0.37805337	0.27651688
25x5	0.1631342	0.29323727	0.36168608	0.18194242
25x6	0.093491495	0.17414281	0.34275612	0.3896095
25x7	0.10703894	0.20385446	0.35872638	0.33038026
25x8	0.12118684	0.17235452	0.3645304	0.3419282
25x9	0.15876776	0.23313205	0.3574797	0.25062054
25x10	0.14918889	0.23224315	0.31639206	0.30217588
25x11	0.12264905	0.17628549	0.3683224	0.33274308
25x12	0.13860808	0.18667653	0.394461	0.28025442
25x13	0.077958055	0.20367265	0.36841312	0.34995615
25x14	0.08812507	0.071561515	0.51435095	0.32596245
25x15	0.13887705	0.18888974	0.4297453	0.24248792
25x16	0.14835297	0.20953237	0.30913466	0.33298
25x17	0.1720084	0.16096404	0.3847771	0.2822505
25x18	0.17701086	0.23014401	0.31079036	0.2820547
25x19	0.17113347	0.27809852	0.27611035	0.27465764
25x20	0.18575527	0.18071187	0.48467222	0.1488606
25x21	0.10865619	0.2322716	0.27707365	0.3819986
25x22	0.072920255	2.8201645e-12	0.6072028	0.3198769
25x23	0.18969215	0.1968195	0.46051052	0.15297781
25x24	5.93332e-12	2.6208148e-12	1.0	2.8162162e-12
25x25	1.1931217e-11	2.6545782e-12	1.0	3.2555978e-12
25x26	1.0438235e-11	4.0642715e-12	1.0	1.44506525e-11
25x27	0.16099383	5.7082176e-11	0.8390062	3.5279973e-11
25x28	5.274058e-12	7.783574e-12	1.0	1.0414897e-11
25x29	0.02385299	7.5442924e-12	0.97614694	1.676807e-11
25x30	0.012773203	5.514453e-12	0.9872268	9.967611e-12
25x31	4.8985434e-11	4.115476e-12	1.0	5.4732187e-12
25x32	1.7554999e-11	2.4021568e-12	1.0	4.320086e-12
25x33	0.20761582	4.991364e-12	0.7923842	1.210898e-11
25x34	1.2027809e-11	7.740672e-12	1.0	3.3805784e-12
25x35	9.595568e-12	4.599738e-12	1.0	1.6634145e-10
25x36	2.6057295e-11	3.4426132e-12	1.0	8.348722e-12
25x37	0.10038287	0.33104366	0.5685735	2.7857286e-11
25x38	0.1183866	2.9031502e-12	0.4265424	0.455071
25x39	0.23532125	0.09144457	0.54339916	0.12983495
25x40	0.37399462	1.5471912e-11	0.30997118	0.3160342
25x41	0.16415653	0.1449828	0.59557235	0.09528834
25x42	0.20099175	0.1208689	0.41955552	0.25858387
25x43	0.1776401	0.12858267	0.3264149	0.36736226
25x44	0.11511677	0.17146951	0.53087044	0.18254323
25x45	0.2279996	1.7656632e-12	0.50490475	0.26709566
25x46	0.10651081	0.20935155	0.48081607	0.20332158
25x47	0.08746517	0.1138577	0.53955483	0.25912225
25x48	0.11391762	0.24302581	0.3725592	0.27049738
25x49	0.16148266	0.20359068	0.5659657	0.06896099
26x0	0.16120593	0.22894986	0.33465034	0.27519384
26x1	0.11570784	0.25428793	0.32278967	0.30721462
26x2	0.09657269	0.19864605	0.37123248	0.33354872
26x3	0.09190303	0.19591428	0.37044474	0.3417379
26x4	0.12860708	0.2830698	0.30652535	0.28179774
26x5	0.15631647	0.20341279	0.3227761	0.31749463
26x6	0.072925694	0.1535142	0.42718646	0.34637365
26x7	0.13244976	0.16027653	0.3972315	0.31004226
26x8	0.2500057	0.308498	0.29357305	0.14792329
26x9	0.11258276	0.19472237	0.36244273	0.3302521
26x10	0.1687015	0.18383087	0.25930876	0.38815886
26x11	0.10927166	0.18754849	0.3770871	0.32609278
26x12	0.218508	0.1985614	0.2804466	0.30248404
26x13	0.09594415	0.18291618	0.5154719	0.20566781
26x14	0.1862843	0.11432503	0.38883266	0.31055796
26x15	0.1655684	0.04431908	0.42377973	0.36633277
26x16	0.14023931	0.1979384	0.36989564	0.2919267
26x17	0.18028685	1.1239324e-11	0.53342265	0.28629047
26x18	2.2180277e-11	0.19175407	0.46985933	0.33838663
26x19	0.15607327	0.12540124	0.44982642	0.26869905
26x20	0.08606001	0.2279771	0.30245262	0.3835102
26x21	0.21629232	0.17116101	0.32257923	0.2899674
26x22	0.20659323	2.5282291e-12	0.743036	0.050370786
26x23	0.035123862	0.30048645	0.66438967	5.9159943e-12
26x24	0.13734673	0.14889883	0.37728852	0.3364659
26x25	1.987941e-11	1.7837641e-11	0.79815876	0.20184124
26x26	1.416707e-11	6.8185488e-12	1.0	8.583557e-12
26x27	1.0	1.9136708e-11	6.429245e-11	2.4390146e-11
26x28	2.1041242e-11	5.877884e-12	1.0	1.1144545e-11
26x29	1.2210204e-11	7.677062e-12	0.9150801	0.08491988
26x30	3.8951798e-12	1.9958367e-12	1.0	2.6999295e-12
26x31	1.0424052e-11	2.9255212e-12	1.0	9.657918e-12
26x32	3.6055218e-11	3.464532e-12	1.0	1.1214214e-11
26x33	1.1158787e-11	4.9736036e-12	1.0	1.4219646e-11
26x34	0.35450554	6.4502383e-12	0.37521696	0.27027753
26x35	1.0582751e-11	0.16343968	0.8365603	1.0251697e-11
26x36	0.13558735	2.0658603e-12	0.79838455	0.06602818
26x37	0.109465174	0.14532669	0.47303256	0.27217555
26x38	0.17900182	0.18963987	0.48612967	0.14522856
26x39	0.16342665	0.16941655	0.42462444	0.24253237
26x40	0.17260776	0.26067612	0.5667161	2.6280594e-12
26x41	0.17399901	0.089225225	0.5295147	0.20726104
26x42	0.1670372	0.096017174	0.47205687	0.26488876
26x43	0.13666195	0.13551132	0.44726503	0.28056172
26x44	0.12323419	0.14408387	0.348647	0.384035
26x45	0.17441873	0.1521156	0.4572993	0.2161664
26x46	0.069932446	0.10054055	0.51777625	0.31175077
26x47	0.0049273814	0.100167185	0.40444693	0.4904585
26x48	0.13561706	0.21715571	0.43127665	0.21595053
26x49	0.14042361	0.2633274	0.29870835	0.29754066
27x0	0.13949311	0.18487105	0.3165703	0.3590655
27x1	0.111920364	0.21607035	0.31575257	0.35625666
27x2	0.15683824	0.29214445	0.26029795	0.29071936
27x3	0.18565486	0.25786093	0.308021	0.24846312
27x4	0.16963981	0.047841597	0.34252316	0.43999547
27x5	0.14311776	0.19502963	0.36864692	0.29320565
27x6	0.20555346	0.18342277	0.33864355	0.27238014
27x7	0.0648897	0.1786746	0.40045285	0.3559829
27x8	0.049760863	0.25895104	0.37748942	0.3137987
27x9	0.16324334	0.16130191	0.32157513	0.35387957
27x10	0.17733309	0.22168432	0.2989023	0.3020803
27x11	0.21037091	0.1805257	0.41157824	0.19752511
27x12	0.13859998	0.1731979	0.40028158	0.28792056
27x13	0.16571125	0.20573975	0.3887565	0.2397924
27x14	0.18601485	0.15363297	0.32946768	0.33088452
27x15	0.113227114	0.22344354	0.38622054	0.27710876
27x16	0.18766491	0.18555959	0.43365282	0.19312263
27x17	0.17824343	0.26726046	0.28365177	0.27084437
27x18	0.0887608	0.20402789	0.30513793	0.40207335
27x19	0.16415475	0.303657	0.3690395	0.16314878
27x20	0.17096615	0.081788644	0.5346463	0.21259895
27x21	0.17984094	0.10711676	0.27853912	0.43450326
27x22	0.24488866	0.17601213	0.29856262	0.28053662
27x23	0.16856602	0.11091776	0.5322423	0.18827386
27x24	0.20616348	4.3675775e-12	0.75064147	0.043195043
27x25	0.42266473	0.29331207	0.28402323	2.434459e-12
27x26	0.10944217	0.08821146	0.8023464	5.1205432e-11
27x27	0.37229544	4.7652533e-12	0.62770456	8.21815e-12
27x28	3.0784902e-11	2.3084241e-11	1.0	2.5927689e-11
27x29	4.1798204e-11	9.260412e-12	1.0	3.0637083e-11
27x30	0.0065475316	1.5394342e-12	0.9934524	3.1833121e-12
27x31	3.4158325e-11	2.8206914e-12	1.0	4.399e-12
27x32	0.20759954	1.0697104e-11	0.7924003	2.2293513e-07
27x33	1.4397584e-11	3.8988847e-12	1.0	7.2171422e-12
27x34	0.2454796	0.22053783	0.53398263	1.3847058e-12
27x35	0.66421103	4.419762e-12	2.4433641e-11	0.33578902
27x36	0.006821531	1.7086973e-12	0.9931785	8.980486e-12
27x37	0.16977468	0.052977163	0.77724814	1.0867986e-11
27x38	0.14546429	1.709438e-11	0.5189569	0.33557877
27x39	0.22676538	0.13322353	0.56899184	0.07101924
27x40	0.03948082	0.2543623	0.63794905	0.068207815
27x41	0.17808713	0.2216019	0.3712094	0.22910151
27x42	0.27815628	0.044727422	0.32378158	0.3533347
27x43	0.17619434	0.059308037	0.54817224	0.21632545
27x44	0.16761674	0.23721917	0.44789544	0.14726868
27x45	0.115645446	0.26183543	0.37799567	0.24452347
27x46	0.18141146	0.17919227	0.37949938	0.2598968
27x47	0.06565216	0.21371475	0.40870655	0.31192654
27x48	0.114077605	0.13960935	0.4270002	0.31931284
27x49	0.17492786	0.12360331	0.43316656	0.2683023
28x0	0.15978162	0.20407183	0.31941864	0.3167279
28x1	0.15976	0.24835704	0.37962893	0.21225399
28x2	0.12283621	0.15466818	0.43238625	0.2901094
28x3	0.12234356	0.21091221	0.41959623	0.24714798
28x4	0.16608448	0.15854819	0.39661694	0.27875033
28x5	0.15258142	0.2157563	0.35475996	0.2769023
28x6	0.121635325	0.17750964	0.4002244	0.3006307
28x7	0.086676516	0.2661357	0.30426025	0.34292758
28x8	0.10723631	0.20557532	0.35249987	0.33468845
28x9	0.18504427	0.16505298	0.32881138	0.32109135
28x10	0.15754208	0.14278258	0.4304837	0.26919165
28x11	0.16456337	0.25443086	0.29389364	0.28711215
28x12	0.11697848	0.21593629	0.30753347	0.3595517
28x13	0.17264222	0.16728891	0.45347428	0.20659456
28x14	0.179266	0.18011734	0.35839424	0.28222242
28x15	0.08034	0.24033849	0.3190155	0.360306
28x16	0.18937589	0.19573635	0.38231498	0.23257272
28x17	0.09167911	0.10895904	0.46058983	0.33877197
28x18	0.03035918	0.20498072	0.47245476	0.29220536
28x19	0.12636213	0.20405386	0.4230359	0.2465481
28x20	0.035335656	0.24752256	0.38696554	0.33017623
28x21	0.11914645	0.0751638	0.4525726	0.35311714
28x22	0.14589196	0.032819513	0.5821781	0.23911038
28x23	0.1343269	8.0924425e-12	0.3547412	0.5109319
28x24	0.14213704	0.17062056	0.572938	0.11430432
28x25	3.1084732e-10	0.16674577	0.6556445	0.17760971
28x26	0.35111943	7.047619e-12	0.64888054	5.167687e-12
28x27	7.5476275e-10	6.2000665e-12	1.0	2.2180773e-11
28x28	0.15648401	0.15582593	0.446939	0.24075101
28x29	7.272062e-11	1.1313113e-11	1.0	1.1214567e-11
28x30	0.500145	2.1698473e-11	2.4317562e-10	0.49985495
28x31	8.132745e-12	1.2935101e-12	1.0	2.8086992e-12
28x32	0.18237399	0.18304113	0.5433126	0.091272295
28x33	0.13984472	4.8458456e-11	0.5744848	0.28567052
28x34	0.15271065	6.579528e-12	0.55721587	0.29007348
28x35	0.11529941	1.5563923e-11	0.4598357	0.42486486
