"","Cancer","Stroma","Ductal","coordX","coordY"
"16x30",0.0689848887257294,0.863510378873281,0.0675047324009893,16,30
"16x31",0.0790521111087189,0.882301378960761,0.0386465099305203,16,31
"16x32",0.0460243072919617,0.86678840500154,0.0871872877064988,16,32
"16x33",0.0981832230011355,0.852681118583738,0.0491356584151269,16,33
"16x34",0.0818720220385522,0.884477846242511,0.0336501317189371,16,34
"16x35",0.0819157643976702,0.863303426058531,0.0547808095437985,16,35
"16x36",0.085830931258526,0.852425405515595,0.0617436632258788,16,36
"16x37",0.116305381404088,0.773582254676897,0.110112363919015,16,37
"16x38",0.0888364472872093,0.696003290205439,0.215160262507351,16,38
"16x39",0.13396608598932,0.826960537112119,0.0390733768985605,16,39
"16x40",0.129570802311449,0.59371407949426,0.276715118194291,16,40
"16x41",0.132913812241511,0.793433651340103,0.0736525364183869,16,41
"16x42",0.192279081187731,0.527781080417565,0.279939838394705,16,42
"16x43",0.179668853929857,0.670960445659284,0.149370700410859,16,43
"16x44",0.247116331155916,0.60442886951397,0.148454799330114,16,44
"16x45",0.20846875745766,0.568195843656019,0.223335398886321,16,45
"16x46",0.268643328672274,0.578991835422687,0.152364835905038,16,46
"16x47",0.19102795443479,0.603516754346613,0.205455291218597,16,47
"16x48",0.12384926997679,0.612657631461486,0.263493098561724,16,48
"16x49",0.227711278883477,0.491347842155351,0.280940878961172,16,49
"17x0",0.610014388727418,0.232420352811811,0.157565258460771,17,0
"17x1",0.485819255728319,0.271026702281363,0.243154041990318,17,1
"17x2",0.592232343165199,0.182009402369568,0.225758254465233,17,2
"17x3",0.68903768280463,0.139804777918624,0.171157539276746,17,3
"17x4",0.594876490984787,0.220911410175455,0.184212098839758,17,4
"17x6",0.714788909441895,0.120122098983734,0.165088991574371,17,6
"17x7",0.734930560863142,0.111946361896331,0.153123077240527,17,7
"17x8",0.764917346454798,0.10526472990649,0.129817923638712,17,8
"17x9",0.728324278390632,0.12457402652901,0.147101695080358,17,9
"17x10",0.740925893521603,0.124077383001131,0.134996723477266,17,10
"17x11",0.726117479333806,0.135575757363663,0.138306763302531,17,11
"17x12",0.716942625105986,0.12759309788168,0.155464277012334,17,12
"17x13",0.734978360262116,0.11045840797154,0.154563231766344,17,13
"17x14",0.683788305832659,0.144566779841799,0.171644914325541,17,14
"17x15",0.719836943320835,0.129471216974906,0.150691839704259,17,15
"17x16",0.651780352380803,0.250748531841671,0.0974711157775257,17,16
"17x17",0.533759098442711,0.292005967312622,0.174234934244667,17,17
