	Macrophages	Mast	Monocytes	mDCs
18x30	0.15741909	0.05697113	0.06819567	0.71741414
18x31	0.16313052	0.06096094	0.037690364	0.7382181
18x32	0.22004719	0.09731147	0.060202457	0.6224389
18x33	0.19305187	0.17622899	0.08346971	0.5472494
18x34	0.19705236	0.30892316	0.03228803	0.4617365
18x35	0.20878114	0.09770785	0.021021795	0.67248917
18x36	0.12049506	0.09929976	0.027265495	0.7529397
18x37	0.16359359	0.07190726	0.05859228	0.7059068
18x38	0.15441352	3.9511255e-13	0.10193243	0.743654
18x39	0.21616733	3.3092311e-13	0.27303973	0.510793
18x40	0.28212062	0.20160884	0.08278701	0.43348354
18x41	0.29059806	0.17241067	0.18254536	0.35444593
18x42	0.138636	0.33501214	0.07940851	0.44694334
18x43	0.27007627	0.18834087	0.13879997	0.4027829
18x44	0.22396213	0.10109497	0.03210093	0.64284194
18x45	6.1690132e-12	3.7254645e-13	0.1452142	0.8547858
18x46	0.025322255	7.241969e-13	0.13603017	0.83864754
18x47	0.14694804	0.24681099	0.2574361	0.34880483
18x48	0.10962118	3.2433114e-13	0.059799843	0.83057904
18x49	0.13125297	0.2596354	0.20298864	0.40612292
19x0	6.116968e-11	5.942328e-12	1.4275447e-11	1.0
19x1	8.359355e-11	1.1974035e-11	5.6254196e-11	1.0
19x2	2.3490541e-11	3.9005557e-12	0.26771235	0.7322876
19x3	0.3327136	0.14193329	0.26268804	0.26266503
19x4	5.2878973e-10	1.8358882e-11	0.13173921	0.86826074
19x5	8.0106484e-11	1.14195875e-11	1.0	1.4773958e-11
19x6	0.016523423	2.189666e-12	0.029264217	0.95421237
19x7	2.4726762e-11	0.8607748	0.1392252	4.120962e-12
19x8	0.7655436	5.6548286e-12	0.23445646	7.329346e-12
19x9	0.3513068	3.7383104e-12	2.3422528e-10	0.64869314
19x10	0.33776292	0.1929076	0.22658561	0.24274385
19x11	0.29663587	0.14473072	0.31518716	0.2434463
19x12	0.322946	0.2005573	0.21040486	0.26609185
19x13	2.7320427e-11	7.408434e-12	1.0	1.1994999e-11
19x14	0.5040422	2.1836183e-12	1.344786e-11	0.49595773
19x15	0.17254035	4.550008e-12	0.82745963	7.884474e-12
19x16	1.176878e-11	8.763661e-13	5.3174904e-12	1.0
19x17	8.323894e-12	1.5618074e-12	5.7744655e-12	1.0
19x18	0.15123726	0.23545624	0.0058006644	0.6075058
19x19	0.4438075	1.0051787e-12	0.042721268	0.51347125
19x20	0.054625817	0.26505554	0.04434081	0.63597786
19x21	0.4111648	8.126506e-13	0.024346767	0.5644885
19x22	0.052191813	0.07695958	0.087455064	0.78339356
19x23	0.16745114	0.3382229	0.1427192	0.35160676
19x24	0.35235927	0.19125919	0.068134524	0.388247
19x25	0.14012398	3.261608e-13	0.09646353	0.7634125
19x26	0.35157746	0.07803766	0.16407554	0.40630937
19x27	0.23291929	0.15700085	0.10344964	0.50663024
19x28	0.37060148	0.2482981	0.071100265	0.31000012
19x29	0.10079403	0.02473338	0.043183114	0.8312895
19x30	0.26970187	0.29992682	0.11698312	0.31338823
19x31	0.14964023	0.062683366	0.17898077	0.6086957
19x32	0.26267374	0.12644096	0.04140752	0.56947774
19x33	0.17333259	0.048488207	0.15533026	0.622849
19x34	0.10841538	2.2271516e-13	0.11866814	0.77291644
19x35	0.15088591	3.731761e-13	0.10291152	0.7462025
19x36	0.26417318	0.11684327	0.17627071	0.44271287
19x37	0.15452763	0.22218047	0.0212931	0.60199887
19x38	0.21162702	0.30957502	0.069771975	0.40902597
19x39	0.21246032	5.8145735e-13	0.021476157	0.7660635
19x40	0.06740695	4.3275428e-13	0.057809673	0.87478334
19x41	0.16885482	4.9140553e-13	0.02313906	0.8080061
19x42	0.33518106	0.1866528	0.12356104	0.35460514
19x43	0.09612367	4.825741e-13	0.09394058	0.80993575
19x44	0.111539125	5.0081467e-13	0.013703936	0.87475693
19x45	0.16512801	0.100882985	0.16493101	0.569058
19x46	0.19312133	0.19222909	0.08061237	0.53403723
19x47	0.038962267	5.6806377e-13	0.016295476	0.94474226
19x48	0.10278799	0.3445647	6.5049207e-12	0.5526473
19x49	0.1254799	0.28492433	0.07942309	0.5101727
20x0	0.0048114723	2.5400702e-12	2.136549e-11	0.99518853
20x1	0.026678978	1.4208555e-12	0.023137625	0.9501834
20x2	4.9248886e-12	0.48832586	0.01673111	0.49494308
20x3	0.5402548	6.051585e-12	0.29036984	0.1693754
20x4	3.920242e-11	1.0	1.0039671e-11	3.060047e-12
20x5	0.28112283	0.18101838	0.29975298	0.23810579
20x6	0.44568044	0.09156004	0.16582702	0.29693246
20x7	0.27334276	0.16241114	0.36344817	0.20079786
20x8	2.1007975e-11	3.5533076e-12	0.100368746	0.8996313
20x9	0.07560442	0.9243956	2.4817069e-11	2.4629988e-12
20x10	0.26919806	1.4168114e-12	1.0783185e-11	0.73080194
20x11	0.32637644	0.16219422	0.18336158	0.3280678
20x12	8.313577e-12	2.043728e-12	3.843578e-12	1.0
20x13	5.6716506e-12	1.7983184e-12	0.08050933	0.91949064
20x14	1.13947365e-10	1.122772e-12	6.605099e-12	1.0
20x15	4.32331e-12	4.864118e-13	1.0268767e-11	1.0
20x16	0.06802553	5.5108625e-13	1.8942887e-11	0.93197453
20x17	0.23176172	0.37947252	0.009685787	0.37907997
20x18	0.09150297	5.1280806e-13	0.15051736	0.75797963
20x19	0.23041081	8.853427e-13	0.30311966	0.46646953
20x20	0.05607132	3.4255265e-13	0.10665535	0.8372733
20x21	0.110613935	3.519318e-13	0.08254004	0.8068461
20x22	0.1577226	0.14893968	0.095746964	0.59759074
20x23	0.32554182	0.19933896	0.08997582	0.3851434
20x24	0.0804599	0.13530253	0.04967222	0.7345653
20x25	0.25539106	0.0921311	0.08290676	0.569571
20x26	0.22331738	0.116578124	0.06310568	0.5969988
20x27	0.17194371	0.09783721	0.07851139	0.6517077
20x28	0.20524803	0.10990903	0.10064205	0.58420086
20x29	0.19487141	0.2291068	0.17579137	0.40023047
20x30	0.18589918	0.17373708	0.092119895	0.54824376
20x31	0.19519064	0.19918251	0.0693931	0.5362337
20x32	0.1726003	2.5243276e-13	0.094975315	0.7324244
20x33	0.28153315	0.2002566	0.07889965	0.43931058
20x34	0.39124593	0.10459836	0.09314535	0.41101035
20x35	0.22896394	0.16820262	0.07772053	0.5251129
20x36	0.31362298	3.1438572e-13	0.05037974	0.63599735
20x37	0.29958254	0.10251627	0.030565914	0.56733525
20x38	0.14174621	2.2707971e-13	0.046376407	0.81187737
20x39	0.14485969	4.0569422e-13	0.02168214	0.8334582
20x40	0.18511283	0.14953443	0.039639875	0.6257129
20x41	0.069129534	0.2723559	0.12159405	0.5369204
20x42	6.5810777e-12	0.38415328	0.21035485	0.40549186
20x43	0.24348162	5.017147e-13	0.042791482	0.7137269
20x44	0.09342867	0.06326509	0.05123746	0.79206884
20x45	0.21237783	2.9723175e-13	0.033968545	0.7536536
20x46	0.19672257	0.2863491	0.059486657	0.45744163
20x47	0.3189672	0.15204775	0.05814068	0.47084433
20x48	0.17972316	0.11914417	5.5055426e-12	0.7011327
20x49	0.11034534	8.3193023e-13	1.6289872e-11	0.8896547
21x0	1.2205642e-11	1.275045e-12	0.025357192	0.9746428
21x1	2.8258673e-11	0.23085283	0.010553214	0.758594
21x2	0.13479772	2.5990234e-12	8.482933e-12	0.8652023
21x3	1.130599e-11	1.189111e-12	2.698053e-12	1.0
21x4	0.08740291	9.729938e-13	0.10519157	0.8074055
21x5	9.943552e-12	1.343659e-12	0.034258284	0.9657417
21x6	3.3365574e-11	0.8472809	0.1527191	2.20184e-12
21x7	0.20822448	2.9449845e-12	0.10573042	0.6860451
21x8	8.561894e-11	1.3852224e-11	0.229311	0.770689
21x9	0.19271636	1.3434155e-12	2.609026e-11	0.80728364
21x10	9.595733e-12	8.7096736e-13	5.265977e-12	1.0
21x11	0.05228144	2.1232083e-12	0.09535782	0.8523607
21x12	0.5486873	2.0005948e-12	6.44047e-12	0.4513127
21x13	2.0508907e-12	3.1028497e-13	1.1471762e-12	1.0
21x14	8.6095965e-12	1.3941441e-12	1.4031563e-11	1.0
21x15	0.6013928	1.2404687e-12	0.14135157	0.2572556
21x16	0.15844743	8.9171986e-13	0.020566946	0.8209857
21x17	0.169738	1.7356237e-12	0.79174066	0.038521357
21x18	0.060942188	0.1380211	0.039899793	0.76113695
21x19	0.31180292	7.6337135e-13	0.13497967	0.5532175
21x20	0.20897232	8.1421317e-13	0.046123248	0.74490446
21x21	0.41424078	0.104646906	0.10410384	0.37700844
21x22	0.26307252	0.072945185	0.040063802	0.62391853
21x23	0.14832468	0.03844205	0.00031771354	0.8129156
21x24	0.22212559	3.800067e-13	0.013395174	0.7644793
21x25	0.23780183	3.218214e-13	0.076616995	0.68558115
21x26	0.303605	0.05327055	0.12671895	0.51640546
21x27	0.23343733	0.06265225	0.07298646	0.630924
21x28	0.2603177	0.089852326	0.057319935	0.59251004
21x29	0.18777502	4.5014925e-13	0.030201606	0.7820234
21x30	0.21238852	0.12362399	0.034657616	0.62932986
21x31	0.21164002	2.2867892e-13	0.10136949	0.68699044
21x32	0.33822897	0.25483793	0.11677521	0.29015788
21x33	0.1999353	1.5230875e-13	0.044395104	0.7556696
21x34	0.19423088	0.17257495	0.07047476	0.56271935
21x35	0.21100973	0.11798999	0.10716467	0.5638357
21x36	0.26647058	2.6272333e-13	0.08461175	0.6489177
21x37	0.15975648	2.1939986e-13	0.072743945	0.76749957
21x38	0.17910215	0.09237347	0.03261588	0.6959085
21x39	0.16658416	4.1813577e-13	0.014748767	0.81866705
21x40	0.383054	5.0483294e-13	0.027560538	0.5893855
21x41	0.41185236	5.714621e-13	0.18419224	0.4039554
21x42	0.122606486	0.07030906	3.6509203e-12	0.80708444
21x43	0.21788512	0.25278708	0.010950919	0.5183768
21x44	0.07459891	0.201263	0.12121663	0.60292155
21x45	0.0051973006	4.465092e-13	0.13702835	0.8577743
21x46	0.13544469	4.521671e-13	1.34017615e-11	0.8645553
21x47	0.32108146	0.19603017	0.025615606	0.45727283
21x48	0.13238347	9.424348e-13	0.07155247	0.7960641
21x49	0.38557962	1.0347322e-12	0.06477353	0.5496468
22x0	4.39651e-11	1.6687967e-11	1.9121978e-11	1.0
22x1	0.0059988303	0.9940012	7.651016e-12	5.7158063e-12
22x2	6.767145e-11	1.5402546e-12	0.125435	0.874565
22x3	0.0413544	4.9401455e-13	0.016179113	0.94246644
22x4	0.0656278	0.9343722	4.485631e-12	3.6267042e-12
22x5	0.13719474	0.62588435	0.0041193785	0.23280154
22x6	0.20783421	0.51208323	0.124978215	0.15510437
22x7	0.016790623	3.5878377e-12	4.0099514e-11	0.9832094
22x8	0.12396526	1.1336216e-12	1.2941829e-11	0.8760347
22x9	1.8309385e-11	1.09627e-12	1.1914803e-11	1.0
22x10	0.6963716	1.678491e-12	5.5509536e-10	0.30362839
22x11	0.00622745	1.5157698e-12	5.242241e-12	0.99377257
22x12	0.12661003	0.61022717	2.1377834e-11	0.26316282
22x13	0.37969747	6.627604e-13	0.08948578	0.53081673
22x14	0.30184814	2.1829654e-12	0.13963538	0.55851644
22x15	0.52828145	9.064233e-13	0.30455503	0.16716352
22x16	1.1771523e-10	0.46043718	1.0643973e-11	0.53956276
22x17	0.08964162	0.294217	2.2022766e-11	0.61614144
22x18	0.34161717	0.27192205	0.24748774	0.138973
22x19	0.16117644	0.17888464	0.13672405	0.5232148
22x20	0.22616833	0.26253873	0.10581834	0.4054746
22x21	0.30128703	0.16051126	1.5743417e-12	0.53820175
22x22	0.17187318	0.107370175	0.06581182	0.6549448
22x23	0.20279826	0.248726	0.048107963	0.50036776
22x24	0.17419271	0.09343653	0.081801705	0.650569
22x25	0.16979457	0.10089002	0.0676599	0.6616555
22x26	0.24807873	4.959888e-13	0.13588552	0.61603576
22x27	0.20607954	0.25866303	0.07117086	0.46408656
22x28	0.13074102	0.13891746	0.055828664	0.67451286
22x29	0.22414345	0.08940739	0.01729722	0.6691519
22x30	0.23764609	0.19837062	0.0841037	0.4798796
22x31	0.18142882	2.9401885e-13	0.08385201	0.73471916
22x32	0.12132045	0.052208353	0.03861897	0.7878522
22x33	0.24772955	0.1366644	0.03264208	0.582964
22x34	0.24008748	0.081721015	0.07278485	0.60540664
22x35	0.1395558	0.26312146	0.106328435	0.49099433
22x36	0.16413452	2.9440515e-13	0.089446254	0.7464192
22x37	0.199754	2.0993918e-13	0.08947469	0.7107713
22x38	0.22555484	0.11214875	0.1617958	0.5005006
22x39	0.12831028	0.41242635	0.20983174	0.24943168
22x40	0.22136162	0.10993878	0.045950472	0.6227492
22x41	0.48411623	5.322027e-13	0.1386839	0.37719983
22x42	0.13542107	2.759551e-13	0.03212161	0.83245736
22x43	0.21156095	0.15941507	0.12489164	0.50413233
22x44	0.12939037	6.05432e-13	0.07658411	0.7940256
22x45	0.16727315	3.0348537e-13	1.342923e-12	0.83272684
22x46	0.2176688	5.624802e-13	5.928006e-12	0.78233117
22x47	0.50647795	0.49352208	7.970049e-12	4.5468915e-12
22x48	0.1731287	7.3506495e-13	0.0892928	0.73757845
22x49	0.22343495	1.2999554e-12	0.37627286	0.40029222
23x0	0.38494688	2.3919044e-12	1.2502839e-11	0.6150532
23x1	0.48532614	3.4426515e-12	1.661602e-11	0.5146738
23x2	0.42901638	0.47480413	0.0961795	1.3642322e-11
23x3	5.428922e-12	1.322604e-12	6.270141e-12	1.0
23x4	1.6838697e-11	0.15092689	0.049537633	0.79953545
23x5	0.11755421	2.2064542e-12	2.3330875e-11	0.88244575
23x6	0.102847844	0.8935896	0.0035625857	1.6641215e-12
23x7	0.04653435	1.5271653e-12	0.016510228	0.93695545
23x8	0.22450434	1.2957032e-12	0.08805474	0.687441
23x9	2.1960544e-11	0.23669648	0.08005511	0.68324834
23x10	0.05402951	6.387632e-13	7.521574e-05	0.94589525
23x11	2.8281523e-11	9.1920915e-12	0.073213935	0.9267861
23x12	0.78724563	1.966258e-12	0.21275434	9.863277e-12
23x13	2.0494386e-11	9.441857e-13	0.2298145	0.7701855
23x14	0.20325635	1.3922484e-12	0.005556914	0.79118675
23x15	0.25750956	2.2183642e-12	0.13568872	0.6068017
23x16	0.15473755	1.2211535e-12	0.14002532	0.70523715
23x17	0.38418865	1.5332329e-12	0.013055786	0.6027556
23x18	0.34064612	0.312898	0.12436623	0.22208963
23x19	0.21951552	7.1158547e-13	0.12846072	0.65202373
23x20	0.36590427	6.1197916e-13	0.15650776	0.4775879
23x21	0.32212883	0.21071659	0.008892361	0.45826223
23x22	0.18602905	0.14814612	0.12876646	0.5370584
23x23	0.18170664	0.1541248	0.015522806	0.6486458
23x24	0.22123799	1.6090753e-12	0.07496303	0.70379895
23x25	0.23159909	2.5802234e-13	0.012520116	0.7558808
23x26	0.29484308	0.20539951	0.08100176	0.41875562
23x27	0.2170227	0.09767822	0.06257336	0.6227257
23x28	0.2681233	0.22375211	0.09890662	0.40921792
23x29	0.10973502	0.24659388	0.034044877	0.6096262
23x30	0.22675805	0.11175889	0.1844144	0.4770686
23x31	0.19886456	0.12369024	0.015089642	0.66235554
23x32	0.13057922	0.11390331	0.024768133	0.73074937
23x33	0.23357496	4.841572e-13	0.11418372	0.6522413
23x34	0.2148687	4.3024322e-13	0.0075351936	0.7775961
23x35	0.24598014	0.08354596	0.0041247136	0.66634923
23x36	0.1689811	0.18053688	0.20543493	0.44504705
23x37	0.19474606	0.08124543	0.021434559	0.70257396
23x38	0.20175429	3.3805597e-13	0.023632415	0.77461326
23x39	0.15804958	3.170379e-13	0.011547842	0.8304026
23x40	0.13337205	5.2239224e-13	0.023534534	0.84309345
23x41	0.30315122	6.726812e-13	0.03168881	0.66515994
23x42	0.27059	7.4796896e-13	0.013370296	0.7160397
23x43	0.3259211	7.1760317e-13	0.097882904	0.576196
23x44	0.39176494	5.0381753e-13	0.008222715	0.6000124
23x45	0.22214559	0.2904468	0.14988914	0.33751848
23x46	0.12808871	6.914509e-13	0.03161249	0.84029883
23x47	0.35735223	0.110218026	0.16102096	0.3714088
23x48	0.046306774	0.24553207	0.03482957	0.6733316
23x49	0.07077578	0.33040977	3.0438947e-11	0.5988145
24x0	0.17786036	1.284748e-12	4.350343e-08	0.8221396
24x1	0.1087436	0.28625882	0.05878403	0.54621357
24x2	7.835953e-12	2.0738233e-12	4.6972578e-12	1.0
24x3	0.73709774	2.905262e-12	4.676863e-10	0.26290232
24x4	0.23886067	0.541757	0.03066656	0.18871574
24x5	7.495589e-12	0.5330696	0.05850428	0.4084261
24x6	0.03434922	0.9656508	1.5163546e-11	4.354724e-12
24x7	0.035534255	5.416876e-13	2.6524833e-12	0.96446574
24x8	0.17188753	1.0813444e-12	0.45386425	0.37424818
24x9	2.9840824e-11	5.9555316e-12	1.2546718e-10	1.0
24x10	0.037662063	0.93951994	1.437553e-10	0.022818038
24x11	0.28138137	3.2474483e-12	0.13103528	0.58758336
24x12	6.817635e-12	2.4372305e-12	3.1736044e-12	1.0
24x13	0.55677474	7.8676063e-13	0.00015753414	0.44306773
24x14	5.6304722e-12	6.9677825e-13	0.06980643	0.93019354
24x15	0.38649774	1.0962976e-12	1.0257326e-11	0.61350226
24x16	0.010286033	3.733508e-12	0.011683798	0.97803015
24x17	0.11822722	0.43137062	0.20948857	0.2409136
24x18	0.20739588	5.43329e-13	0.07594636	0.71665776
24x19	0.36876336	5.385629e-13	0.021321539	0.60991514
24x20	0.2510251	5.320296e-13	0.10590409	0.6430709
24x21	0.13832624	0.28282747	0.080865845	0.49798045
24x22	0.37292108	0.24694155	3.4922454e-11	0.38013735
24x23	0.19808728	0.41386062	0.1300115	0.2580406
24x24	0.1618633	0.15881053	0.017298691	0.6620275
24x25	0.21227619	4.767389e-13	0.23598585	0.551738
24x26	0.27683133	0.1807064	0.047547605	0.49491468
24x27	0.16373987	0.14175579	0.04954306	0.64496124
24x28	0.20451622	3.4594848e-13	0.07307795	0.7224058
24x29	0.24619043	2.800405e-13	0.12608442	0.6277251
24x30	0.24159227	0.18519732	0.06832446	0.5048859
24x31	0.24747322	0.16472945	0.078209095	0.5095882
24x32	0.14375341	0.1262313	0.06777285	0.66224253
24x33	0.32247123	2.9461392e-13	0.11131538	0.56621337
24x34	0.16344559	0.12616076	0.048987657	0.661406
24x35	0.17141396	0.13975649	0.0850753	0.6037542
24x36	0.33016348	0.27555072	0.014910816	0.3793749
24x37	0.19626796	4.537305e-13	0.0973297	0.70640236
24x38	0.23152682	4.4416201e-13	0.120708056	0.64776516
24x39	0.37395656	4.038847e-13	0.07939589	0.54664755
24x40	0.121918716	0.4230572	0.059455555	0.39556852
24x41	0.18891934	6.5120625e-13	0.24917705	0.5619036
24x42	0.35398722	0.29374254	0.20740181	0.14486839
24x43	0.33355266	4.678219e-13	0.033638313	0.63280904
24x44	0.49252063	0.17331769	0.15193704	0.18222466
24x45	0.16297206	0.2582333	0.037059296	0.54173523
24x46	0.24114284	0.20715152	0.106916636	0.44478905
24x47	0.040984068	0.0044733924	1.1844402e-11	0.9545425
24x48	0.30492184	3.220398e-13	0.1237169	0.57136124
24x49	0.16095605	5.31134e-13	0.14927946	0.6897645
25x0	5.655471e-12	8.899217e-13	0.14500354	0.8549965
25x1	0.50473034	1.4248643e-12	1.2386977e-11	0.4952697
25x2	0.4818008	0.42390987	0.0942893	2.667978e-12
25x3	0.0071275057	2.3555838e-12	0.11638237	0.8764901
25x4	0.2050742	0.5006927	0.25370207	0.040530942
25x5	4.4537347e-12	0.51760495	0.032219812	0.45017523
25x6	0.419885	1.7610474e-12	1.2069654e-11	0.58011496
25x7	7.632844e-12	1.3436585e-12	1.3197561e-10	1.0
25x8	0.13781212	1.0705819e-11	0.36764988	0.494538
25x9	0.32493538	0.4385845	0.1486166	0.087863505
25x10	1.0405829e-11	2.485751e-12	6.6999396e-12	1.0
25x11	0.69325113	1.6475225e-12	0.058041897	0.24870692
25x12	0.45565456	2.5044404e-12	0.002614714	0.5417307
25x13	0.05751968	6.1897606e-13	0.011459769	0.93102056
25x14	0.111586936	8.1284355e-13	0.23512267	0.65329045
25x15	1.0327042e-11	1.1939653e-12	0.35901618	0.6409838
25x16	1.1209006e-10	2.975476e-12	6.2644564e-12	1.0
25x17	0.17153344	3.7735112e-13	6.6195716e-10	0.8284666
25x18	0.15139917	1.6226841e-12	4.6000828e-11	0.8486008
25x19	0.14903283	0.33894137	0.08650299	0.42552277
25x20	0.23872495	0.14508544	0.07396442	0.5422252
25x21	0.18662374	0.19282702	0.023604626	0.59694463
25x22	0.13722572	2.6265557e-13	0.030739367	0.83203495
25x23	0.14175561	0.32715747	0.035192277	0.49589467
25x24	0.15116031	0.04552608	0.22185808	0.5814555
25x25	0.28421745	0.13853012	0.12721807	0.45003432
25x26	0.18855786	0.057473093	0.11335359	0.64061546
25x27	0.18844713	0.2268558	0.06003119	0.52466583
25x28	0.1376655	0.08946897	0.08657848	0.68628705
25x29	0.25663963	3.3042116e-13	0.10067284	0.64268756
25x30	0.2512555	0.09208145	0.11786311	0.5388
25x31	0.21459067	0.08594824	0.049466927	0.6499942
25x32	0.20051304	0.07083381	0.11325232	0.6154008
25x33	0.18088083	0.18005389	0.06402001	0.5750453
25x34	0.19568162	0.30464432	0.15915875	0.3405153
25x35	0.12140261	0.07352122	0.037561655	0.7675146
25x36	0.17168269	2.4864794e-13	0.0376426	0.7906747
25x37	0.1261701	0.12454577	0.07439619	0.67488796
25x38	0.18263753	2.5084934e-13	0.021562487	0.79580003
25x39	0.2958237	7.375679e-13	0.23749745	0.4666789
25x40	0.15359187	3.137158e-12	0.042430043	0.80397815
25x41	0.18996602	0.26425406	0.08302033	0.4627596
25x42	0.16207857	0.17038852	9.220681e-13	0.6675329
25x43	0.14479893	6.899572e-13	0.027528072	0.827673
25x44	0.4536496	0.3206196	0.22573072	1.7963426e-11
25x45	0.2644719	4.572964e-13	1.4878097e-10	0.7355281
25x46	0.18827905	0.22669996	0.096673906	0.48834705
25x47	0.10893115	7.1595984e-13	0.18649642	0.7045725
25x48	9.548286e-11	0.4091029	0.06778767	0.5231095
25x49	0.15396003	0.19646607	0.08010594	0.569468
26x0	0.3719527	1.0760177e-12	0.060423274	0.567624
26x1	3.6344454e-12	0.19882968	0.05523142	0.74593896
26x2	1.8908985e-12	5.071067e-13	5.096708e-12	1.0
26x3	0.09151719	1.4384318e-12	0.123002425	0.7854804
26x4	0.069720924	0.6444758	0.028887868	0.25691536
26x5	0.1625084	0.4796235	1.2065704e-11	0.3578681
26x6	0.37848645	2.5207367e-12	0.62151355	1.7651979e-11
26x7	0.43092653	1.01729e-12	0.09181464	0.47725883
26x8	0.353563	0.59288275	0.05355418	2.154819e-12
26x9	1.0942629e-10	1.0672346e-12	8.3068335e-12	1.0
26x10	0.08310113	9.586898e-13	3.6826397e-12	0.91689885
26x11	0.07203044	1.4466404e-12	0.11708786	0.8108817
26x12	0.27622733	0.53849846	2.3411814e-11	0.1852742
26x13	0.16467239	0.4962217	0.024856322	0.31424958
26x14	0.17963651	4.8359515e-13	0.06573922	0.75462425
26x15	0.2544445	6.5379386e-13	0.014928106	0.73062736
26x16	0.87389576	1.6157232e-12	0.0033074159	0.1227968
26x17	0.24433643	5.329543e-13	1.20097664e-11	0.7556636
26x18	0.27922046	0.19405991	0.010185244	0.5165344
26x19	0.1850513	3.4940966e-13	0.06329157	0.75165707
26x20	0.22549258	0.17390029	0.17017253	0.43043458
26x21	0.19256064	6.574203e-13	0.047755945	0.7596834
26x22	0.3956564	5.9708597e-13	0.065576546	0.53876704
26x23	0.19508694	0.23945735	0.0310074	0.53444827
26x24	0.39507774	0.17189439	0.13394259	0.29908523
26x25	0.07549122	0.13442229	0.049530532	0.740556
26x26	0.13301782	0.1681435	0.042781737	0.6560569
26x27	0.2632587	0.0964241	0.003386676	0.63693047
26x28	0.17754114	0.22022404	0.026926467	0.5753083
26x29	0.10828717	0.2283203	0.054250084	0.6091424
26x30	0.14332	0.09214399	0.18539824	0.57913774
26x31	0.22805564	4.0758987e-13	0.10714595	0.66479844
26x32	0.15025353	1.8528904e-13	0.05468827	0.7950582
26x33	0.21226218	0.14264579	0.10385036	0.5412417
26x34	0.16769418	0.08773143	0.06448989	0.6800845
26x35	0.15347221	0.24942571	0.021993935	0.5751081
26x36	0.225565	0.10625199	0.19442703	0.47375605
26x37	0.068093084	1.0190127e-12	0.11860121	0.8133057
26x38	0.20269419	0.06737167	0.10501137	0.62492275
26x39	0.1871009	3.9849295e-13	3.0850027e-11	0.81289905
26x40	0.3041219	0.4450474	0.07141269	0.17941797
26x41	0.22749354	0.11235559	6.2608365e-12	0.6601509
26x42	0.2533754	9.035317e-13	0.040136606	0.706488
26x43	0.20354718	0.29882059	0.03830372	0.45932856
26x44	0.02167654	7.5016425e-13	0.0038342169	0.9744893
26x45	0.24522382	1.4115421e-12	0.11588958	0.63888663
26x46	0.12937595	4.609419e-13	0.17950568	0.6911183
26x47	9.523627e-12	6.2983565e-13	0.024192568	0.9758074
26x48	0.19873415	0.35977992	7.337322e-12	0.44148594
26x49	0.31252897	0.25558922	0.18427113	0.24761066
27x0	0.42639962	1.1426508e-12	0.026879817	0.5467205
27x1	0.37740934	1.390714e-12	0.045315668	0.57727504
27x2	9.299837e-11	1.46646e-12	1.150687e-11	1.0
27x3	0.8615165	3.4927074e-12	0.13848355	2.7065393e-11
27x4	3.610087e-11	4.955573e-13	7.820148e-12	1.0
27x5	0.26943198	2.226274e-12	3.6798724e-11	0.73056805
27x6	1.0	1.6757539e-12	3.3307408e-12	5.262271e-10
27x7	0.043989528	3.7269086e-13	0.069163196	0.88684726
27x8	0.07775597	0.5664371	0.03344148	0.32236546
27x9	0.2467418	1.6016574e-12	0.113228835	0.6400293
27x10	0.31978932	1.3320958e-12	0.22182195	0.45838875
27x11	0.5276363	1.5235713e-12	0.044135235	0.42822847
27x12	2.9828497e-11	5.3241764e-13	0.010138551	0.9898614
27x13	1.4411674e-11	1.7655455e-12	0.16244438	0.8375556
27x14	0.1157228	1.1266934e-12	8.733243e-12	0.8842772
27x15	0.035052843	0.41227484	3.8476856e-12	0.5526723
27x16	0.44651204	1.1618342e-12	0.45295516	0.10053281
27x17	0.527944	1.3913856e-12	0.13228951	0.33976656
27x18	0.0976009	6.162991e-13	0.0070278943	0.8953712
27x19	0.17416939	0.4880377	0.06421108	0.2735818
27x20	0.19630016	3.590175e-13	0.038499534	0.76520026
27x21	0.15858403	5.238106e-13	2.5588659e-12	0.84141594
27x22	0.21878028	3.6269813e-13	0.008091095	0.7731286
27x23	0.2265359	4.4642184e-13	0.08320748	0.69025666
27x24	0.21651691	4.886718e-13	0.021029891	0.7624532
27x25	0.18493384	0.54589397	0.047986865	0.22118531
27x26	0.23027983	5.151112e-13	0.057994585	0.7117256
27x27	0.23476836	0.10484777	0.017040426	0.64334345
27x28	0.11622397	0.046141326	0.028283456	0.8093512
27x29	0.25377834	2.2554228e-13	0.08710665	0.659115
27x30	0.19264199	0.2020499	0.12431719	0.4809909
27x31	0.23915859	0.06165699	0.10992123	0.5892632
27x32	0.16561879	0.11171211	0.05544588	0.6672232
27x33	0.12588939	2.1864302e-13	0.14182568	0.73228496
27x34	0.32416192	0.25967622	0.098390415	0.31777143
27x35	0.23356487	3.9558707e-13	1.2099436e-12	0.76643515
27x36	0.17384608	3.2013284e-13	0.09005665	0.7360973
27x37	0.115352556	0.20160791	0.05071487	0.6323247
27x38	0.03617194	3.4982564e-13	0.031961508	0.9318666
27x39	0.15026495	0.111602955	0.013507957	0.7246242
27x40	0.21371979	0.24627432	0.043109104	0.49689677
27x41	0.4809591	0.20934953	0.11048465	0.19920668
27x42	0.34020355	5.3462405e-13	0.002363097	0.65743333
27x43	0.27898943	0.2702716	0.0119402455	0.43879876
