"","Cancer","Ductal","Macrophages","Mast","mDCs","Monocytes","pDCs","T"
"22x37",0.00227113849532734,0.00834533876131885,0.482791332652344,9.97403353670514e-05,0.376940570645708,0.0800719597378213,9.97403328720149e-05,9.97403328720197e-05
"22x38",0.0870674845330833,0.00200180621548599,0.443379239449952,0.172970455184424,0.133555739703916,0.092172026565786,0.017670964312333,0.000203551699738805
"22x39",0.000142486189817164,0.0900146566166845,0.000142486189817164,0.486812963263621,0.206685034093475,0.158304148076671,0.000142486189817164,0.000142486189817164
"22x40",0.290660862580625,0.0969404764650764,0.161730122392993,0.123889429959672,0.261124838212999,0.0117027679258117,0.00914752369396627,0.000415411632120014
"22x41",0.0094857695532632,0.322557030963442,0.49836665088437,0.00114887823381509,0.000142486189817162,0.0964772294119255,0.000142486189817166,0.000142486189817068
"22x42",0.0452437777075892,0.238784181951168,0.345402008514846,0.000142486173430499,0.320709142916542,0.0123496114824696,0.000142486189817164,0.000142486189817161
"22x43",0.12367900611558,0.0988955854206261,0.216992311546013,0.219743545490855,0.234639375328777,0.0572822543185513,0.000290788142484009,0.000290788142484013
"22x44",0.345972092539994,0.265671833911137,0.0863518133313193,0.000142486190914424,0.22654352421869,0.0235186332118475,0.000142486189817163,0.000142486189817166
"22x45",0.197636772061706,0.313164610776288,0.307125909916311,0.000203551699137463,0.110675431925987,0.00704672457111205,0.000203551699738796,0.000203551699738804
"22x46",0.242360263370669,0.299440329261228,0.199077885937347,0.000203551699511613,0.193504543442165,0.0078871896973521,0.000203551699738805,0.000203551699738803
"22x47",0.00356225994832859,0.5725777683831,0.0538856266535285,0.274634094126043,0.000142486189817164,0.0296601395678998,0.0139308553302296,0.000142486189817167
"22x48",0.19851159307801,0.401977176494769,0.144288375994293,0.000142486190884885,0.219377943121401,0.0182837033895645,0.000142486189817166,0.000142486189817164
"22x49",0.0582538508925718,0.595732719936818,0.186112793647734,6.98182353891814e-05,6.98182330104104e-05,0.0671176895773229,6.98182330104085e-05,6.98182330104069e-05
"23x0",0.741551386289096,0.108152353582268,0.0515819359177179,9.97403326163308e-05,0.0398151054857256,9.97403328720154e-05,0.00318550928308215,9.9740332872015e-05
"23x1",0.815828039282477,0.114540975757396,0.015278602080519,6.98182332508395e-05,0.0341727847156406,0.00576631932324893,0.00241199926992541,6.98182330104101e-05
"23x2",0.630992699841347,0.0334978869240153,0.0530308679314047,0.14375338922497,0.00014248618981716,0.0462010346313396,0.0136449123082842,0.00562866528722738
"23x3",0.661267771007918,0.165543392306682,9.97403328720154e-05,9.97403353336544e-05,0.0987030201910259,9.97403328727846e-05,0.0201068419095653,9.97403328720149e-05
"23x4",0.540055551183653,0.144504833635408,0.0479249113334588,0.0687450984787062,0.148171476023129,0.000142486189817163,0.00256736885967711,0.000142486189817164
"23x5",0.740398055739474,0.130482035647161,6.98182330104104e-05,6.98182331986532e-05,0.099192591587927,6.98182330104101e-05,0.0051438204339829,6.98182330104117e-05
"23x6",0.575749732093607,0.0654723120646139,9.97403328720153e-05,0.274080392467478,9.97403328769837e-05,9.97403328720149e-05,9.97403328720151e-05,9.97403328720168e-05
"23x7",0.674990105439073,0.0607332454146435,0.0364906102432293,9.97403356995371e-05,0.145799678485274,0.00623907810894515,0.00205430537534778,0.00441842845115697
"23x8",0.653128870442605,0.0852886403914875,0.00662738473801821,9.97403357283737e-05,0.162196622020783,0.0587055789059505,9.97403328720147e-05,9.97403328720154e-05
"23x9",0.406270202847785,0.157563362230454,0.000203551699738805,0.117963067637819,0.248821604684488,0.00746573154908866,0.000203551699738807,0.000203551699738806
"23x10",0.537542698505506,0.145367123787868,0.023436819655642,0.000142486188249938,0.217080481569438,0.000142486189817164,0.0207926536576965,0.000142486189817167
"23x11",0.773213598320802,0.151740935322447,0.0162682680964186,9.97403356849138e-05,0.0299716305005894,9.97403328748304e-05,9.97403328720151e-05,9.9740332872015e-05
"23x12",0.564233045835894,0.253042375542672,0.0502106411405506,0.000142486191058832,0.000142486189810058,0.0594161713807893,0.000142486189817164,0.00656968264856798
"23x13",0.685354406031845,0.0691318304833808,0.0193083986383851,9.97403353823568e-05,0.125925113400411,0.0459968309929922,0.00501401327200782,9.97403328720168e-05
"23x14",0.395199415453853,0.378987849392027,0.12487224343047,0.000142486190529401,0.023825512035193,0.00759323987143922,0.000142486189817164,0.000142486189817166
"23x15",0.389448879693841,0.412106524567296,0.0427714549604201,0.000142486190535685,0.0789637069039358,0.000142486189817164,0.013961081786107,0.00302626891516989
"23x16",0.280586759890808,0.354675063438352,0.107162356659097,0.000142486190919901,0.199231775133785,0.000564954584999387,0.000142486189817164,0.000142486189817167
"23x17",0.427205285469292,0.267679928180462,0.18931475096143,0.000142486188295514,0.0721061677769073,0.000693657458121922,0.000142486189817165,0.000142486189817164
"23x18",0.407326784259121,0.131427581895808,0.167237796348964,0.166787743774317,0.000203551699738809,0.0461759950621416,0.000203551699738806,0.000203551699738806
"23x19",0.568776038814745,0.0623113825029287,0.203983253268787,0.000142486190544429,0.112096927039355,0.00583015406997988,0.000142486189817164,0.00385734743787233
"23x20",0.40656102920489,0.0559446812458946,0.152548226973537,0.000290788142305627,0.150274825795091,0.163422747394008,0.000290788142484009,0.00924055558789837
"23x21",0.318557836483227,0.0102954470885636,0.156048840148668,0.179592950799812,0.241391115428705,0.0186728089554325,0.0142310878226383,0.000415411632120013
"23x22",0.132444434149327,0.0211208818623588,0.04046376833082,0.149835736259097,0.443115688762215,0.13376653051999,0.00114171070958463,0.00586259142968065
"23x23",0.000203551699738806,0.00350119262616246,0.213045401930868,0.179431569242494,0.470785801997003,0.0467582833489825,0.00486071357031176,0.000203551699738806
"23x24",9.97403328720151e-05,0.000317527812223504,0.223844449649262,9.97403329297161e-05,0.639342496613933,0.0976654375342213,0.000119665763034783,9.97403331251601e-05
"23x25",0.0110410670304361,0.0154671411018783,0.175097291192341,9.97403357164687e-05,0.623817393382148,0.0642715071980601,0.0178875130649831,9.97403328720152e-05
"23x26",0.00206106291715385,0.000203551699738806,0.298919987306073,0.275905971729659,0.204600173261159,0.114810394077701,0.0248227904396005,0.000203551699738793
"23x27",0.000142486189817164,0.000142486189824295,0.318913113250834,0.161061436823215,0.458829744901071,0.0234072608805268,0.000142486189817164,0.000142486189980035
"23x28",0.000203551699738806,0.000203551699738806,0.292563537920763,0.318526716330359,0.179345888059763,0.115116947354208,0.00525293615666022,0.000203551699738803
"23x29",0.000142486189817166,0.000142486189841525,0.122255448850409,0.307626680135959,0.492962270339027,0.00830230070600281,0.0205396287994052,0.000142486190012617
"23x30",0.000203551699738806,0.00647189165893653,0.206286863382339,0.227780152465225,0.341123924169608,0.179630674327023,0.000203551699738806,0.000203551699738806
"23x31",0.000142486189817164,0.0176298257550775,0.123104053431248,0.18272504133552,0.613323170502829,0.0216309639288003,0.00586115101721771,0.000142486189817164
"23x32",0.00353953466843583,0.000142486189817165,0.155802564522969,0.136725861148102,0.61567552913302,0.0174876740443555,0.000144591435548826,0.00705520482125444
"23x33",0.000142486189817164,0.000142486189817164,0.162594590322144,0.000142486189816686,0.556184605124966,0.208681622839723,0.000142486189817164,0.00014248618981716
"23x34",0.0235169186362025,0.00866550925063487,0.294451555517431,9.97403353706762e-05,0.564662613998652,0.0311275928443088,0.0128201550992445,9.97403328720151e-05
"23x35",0.000142486189817164,0.000142486189817165,0.447993673249095,0.0951616982920571,0.350543842438904,0.000142486189817164,0.0243155595269432,0.00014248619001269
"23x36",0.000203551699738807,0.000203551699738806,0.176969785780058,0.243762809621361,0.346901182277043,0.173101341451394,0.0087296788693994,0.000203551699738804
"23x37",0.000203551699738806,0.00329624946493029,0.385769260916139,0.118323615727664,0.383288994914051,0.0324204017637156,0.000203551699738805,0.00197292716690016
"23x38",0.122224905301043,0.0760053688435444,0.258735229190562,0.000142486195213782,0.482837180182219,0.000142486189817164,0.00249738327752586,0.000142486189817162
"23x39",0.26941258359877,0.0827271302305564,0.262217632240174,0.000203551707905698,0.271208859619371,0.0176963722123419,0.027166811843843,0.000203551699738806
"23x40",0.118880784355527,0.155520874430687,0.131523568863874,0.000203551699172966,0.475499724711358,0.0024213150070185,0.0183067917998281,0.00866133062649715
"23x41",0.00017176262542829,0.456148272976036,0.0994823587141537,0.000142486190886656,0.28289606768159,0.05633835902588,0.0489548001882872,0.0069141508880529
"23x42",0.2393975738328,0.317457540373319,0.198605159571283,0.000203551699531993,0.136882016883628,0.00357979358752266,0.0121636233256716,0.00558060787454372
"23x43",0.09749538792763,0.487542912788847,0.108540497163733,0.000142486190885693,0.164850651601648,0.0713656031852675,0.0110547035394649,0.000142486189817164
"23x44",0.267547505596651,0.174890079948357,0.268343841839244,0.000290788146652768,0.191230623046575,0.0274656616897751,0.0094520141207032,0.000290788142484009
"23x45",0.317864188947122,0.332619937901584,0.000203551699738808,0.109244642900858,0.0971260176946649,0.0978916523943229,0.000203551699738807,0.000802205539896692
"23x46",0.0274550986146846,0.330916256685762,0.0620893396871833,0.000142486195253521,0.468411531586876,0.0405446343310434,0.0293141749132752,0.00379357248006581
"23x47",0.075771947701104,0.347296157947145,0.0968058336295928,0.125397573950912,0.164378779609199,0.138134386234966,0.00979350300768049,0.000203551699738806
"23x48",0.111392398519497,0.30806180120035,0.0647536825820933,0.149038855487023,0.293724017399479,0.000290788142484009,0.0190700964346992,0.000290788142484008
"23x49",0.258533506063514,0.339568684172501,0.000203551699738809,0.141122153239206,0.176935755383614,0.000203551699738804,0.0137226464410542,0.000203551699738808
"24x0",0.415949104844242,0.358890441929334,0.0411647603942336,0.00014248619087912,0.100180783024809,0.0095174328925239,0.000142486189817164,0.000142486189817164
"24x1",0.68551284118572,0.117406752231751,0.0522392131777342,0.0684630763132377,0.0613409314894909,9.9740332872015e-05,0.0137052986279832,9.97403328720156e-05
"24x2",0.684709249307158,0.112924520612921,0.0810188737690458,9.9740335826045e-05,0.0189390751344603,9.9740332872011e-05,9.97403328720145e-05,9.9740332872014e-05
"24x3",0.645969483630479,0.204005696117638,0.0410195666511609,9.97403353974112e-05,0.0203926510040567,0.0284249638929208,9.9740332872015e-05,9.974033287201e-05
"24x4",0.455372608160188,0.143127600702899,0.0901253232336158,0.22927164981273,0.0102795867043748,0.000142486189817164,0.000142486189817164,0.000142486189817164
"24x5",0.69287560996778,0.0576393114481119,0.00379238672938177,0.109163908481164,0.0746733090422017,9.97403328720149e-05,9.9740332872015e-05,9.97403328720166e-05
"24x6",0.64391521079868,0.169653636356282,9.97403328720149e-05,0.116951113852198,9.97403328740032e-05,9.97403328720111e-05,0.00176318583294441,9.9740332872016e-05
"24x7",0.488844747617836,0.178906756548905,0.0923831192671501,0.000142486188738156,0.157083775546149,0.00361162284512821,0.000142486189817166,0.00132959325607733
"24x8",0.586332068318859,0.214049051177747,9.97403328720149e-05,9.97403357191239e-05,0.0599920836362145,0.0900911365807421,9.97403328720145e-05,9.9740332872015e-05
"24x9",0.6976325364667,0.206920927435043,9.97403328720153e-05,9.97403309714149e-05,0.0432425569689782,9.9740332872015e-05,0.00332486028459766,9.9740332872015e-05
"24x10",0.627948529153124,0.173403935162952,9.97403328720143e-05,0.116372669246922,0.00982123608200832,9.97403328728187e-05,9.97403328720149e-05,9.97403328720144e-05
"24x11",0.766803244695077,0.0824439163324252,0.0966398047572896,6.98182335993772e-05,0.0104586228480383,6.98182330104113e-05,6.98182330104102e-05,6.98182330104109e-05
"24x12",0.815251255394575,0.0259533027591051,0.0420933108571023,6.98182335676072e-05,0.0423277111862273,6.98182330104118e-05,6.981823301041e-05,6.98182330104104e-05
"24x13",0.638244003203397,0.0745133355821092,0.119599276586051,9.97403309994001e-05,0.0690041957882717,0.0569994994858892,9.97403328720164e-05,9.9740332872015e-05
"24x14",0.316849536232367,0.388462556224785,0.0809360227478567,0.00014248618216198,0.153418157354583,0.000142486189817169,0.0118753478851466,0.000142486189817164
"24x15",0.415501991634995,0.32115354115514,0.161570864794046,9.97403400915088e-05,0.0183897677192774,9.97403328720165e-05,9.97403328720238e-05,9.97403328720152e-05
"24x16",0.626295873120967,0.178370515743977,0.0254868923098567,9.97403357040633e-05,0.0715447435394399,9.97403328720147e-05,0.00478326505057805,9.97403328720149e-05
"24x17",0.261848079116002,0.279609213957324,0.0524925604598934,0.182487904525863,0.0446270524779581,0.0571652387283973,0.0322469762539766,0.000290788142484007
"24x18",0.123109383509696,0.483964561667919,0.181358205003072,9.97403357073892e-05,0.167869679635959,0.00302459773325607,9.9740332872015e-05,9.97403328720151e-05
"24x19",0.378135392228072,0.0823255979910428,0.329473285711631,0.000142486190891412,0.076426312011476,0.0369717134019331,0.000142486189817164,0.000142486189817164
"24x20",0.0762765998557735,0.254707996014454,0.411275800842336,0.000203551701267085,0.112786339441685,0.0301018919460196,0.0251840862868594,0.00627186562635627
"24x21",0.290092087720669,0.225486664348715,0.168055921330109,0.132967216375946,0.0749449678355448,0.0386813125378985,0.000290788142484008,0.000290788142484006
"24x22",0.326959024849837,0.0085363226277685,0.152108239121012,0.214667566783658,0.131682601954484,0.0562797978438046,0.0338502384173226,0.000415411632120012
"24x23",0.176251090143303,0.0950602859561731,0.191586820587356,0.337448880734728,0.0919096515910338,0.00308166313989852,0.00848968204885581,0.00029078814248401
"24x24",0.00125234508151649,0.000142486189817186,0.129170457142098,0.195579493338716,0.581545512020962,0.0299264827198584,0.0105708225571342,0.000142486189817165
"24x25",0.000142486188557743,0.000142486189817164,0.414944713768703,0.000142486188150318,0.301411125458826,0.269887671515341,0.000142486189817163,0.000142486191072565
"24x26",0.000203551699738806,0.000203551699738806,0.213810190296465,0.250498808125904,0.391818528087256,0.070686328047907,0.000203551699740224,0.000203551699738805
"24x27",0.000142486189817164,0.00282672900757485,0.325338851096096,0.151966362287277,0.43434284458199,0.000142486189817164,0.0088138877526485,0.000142486189817164
"24x28",9.97403328720149e-05,9.97403328720145e-05,0.471562090589593,9.97403357362409e-05,0.3656605665889,0.103458477935987,0.00450924226702182,0.00321678320131139
"24x29",9.97403346367421e-05,9.97403328720146e-05,0.31768946196095,9.97403356456991e-05,0.448782012328155,0.162601236606729,9.97403328720118e-05,9.97403326344629e-05
"24x30",0.000142486189817164,0.000223332010576496,0.2283244414485,0.276240525761559,0.397382541951714,0.0419423560159248,0.000142486189817164,0.00014248618998005
"24x31",0.00223626410259779,0.00100279839823909,0.32653260994939,0.219780929899664,0.336147987954743,0.0827576978082736,0.000203551699738806,0.000203551699738806
"24x32",0.000142486189817164,0.000144229663089023,0.233378384879964,0.14848752249022,0.553316598643601,0.0217795195074315,0.000159479458515216,0.000142486189817164
"24x33",0.000142486189817167,0.000142486189817165,0.446795257335103,0.000142486190931647,0.285476515394227,0.17642727242481,0.000142486189817165,0.00014248618997783
"24x34",0.000142486189817169,0.000142486189810071,0.227108807453169,0.173051773323139,0.546370232664665,0.000142486189817163,0.000142486189817164,0.000142486189817165
"24x35",0.000142486189817164,0.000142486189817164,0.248020771992002,0.216060321642808,0.421436682419935,0.0763099959906028,0.000142486189817164,0.000142486189817164
"24x36",0.000290788142484008,0.00638940724099451,0.141527221641398,0.330590553851577,0.245594539055494,0.113277708444523,0.0470467270417674,0.0276618645758868
"24x37",0.151230411025093,0.246501362316134,0.110685351231126,0.000203551699519377,0.322976843806633,0.0979108303755072,0.00675858691515009,0.0041376501536828
"24x38",0.109224396938147,0.288041406077675,0.275327953008756,0.000203551708253655,0.22104365895513,0.0648230353162846,0.0230236424013995,0.000203551699738805
"24x39",0.308473450302067,0.0160962142564274,0.188672142766267,0.000290788142482797,0.249804534123121,0.14689416950316,0.000290788142484009,0.00139824383143547
"24x40",0.138561175335037,0.295426480182844,0.00889229465255931,0.298027743559555,0.201637644691668,0.000203551699738805,0.000203551699738806,0.000203551699738807
"24x41",0.153432922866002,0.260490282543214,0.145011353570452,0.000203551692523145,0.175202573874685,0.206086056731426,0.000203551699738806,0.000203551699738803
"24x42",0.114271241699024,0.264157602267924,0.135400525057025,0.291459884102485,0.0366148662329824,0.12937860127527,0.000203551699738806,0.000203551699738808
"24x43",0.0983758824184735,0.562159220340444,0.126137970652257,9.97403394851953e-05,0.110363605184973,0.0249965398078781,0.0102234378008615,9.97403328720157e-05
"24x44",0.348910236315745,0.309756738066058,0.140184451117564,0.087395084720387,0.0027108381370911,0.0579210626923419,0.0121671130182072,0.000203551699738804
"24x45",0.266379937748452,0.335960864054805,0.0692318615306125,0.105613787570269,0.168243756748273,0.00108726226966994,0.000203551699738806,0.000203551699738805
"24x46",0.23950783701549,0.317185195203078,0.0497911949537286,0.159080832891345,0.133257431881401,0.0241578780023809,0.0107054934500742,0.000290788142484009
"24x47",0.245667753868398,0.510905682185773,0.0153465700462882,0.000862283569545604,0.168065925631396,0.00677829725973297,0.000142486189817165,0.000142486189817164
"24x48",0.220399294792879,0.244223185677386,0.25878052226349,0.000203551699496291,0.213987948396554,0.0549359194176843,0.000203551699738805,0.000203551699738803
"24x49",0.138679126225461,0.300056275227781,0.0814966775103349,0.00020355169978411,0.289416474776672,0.112743677838163,0.0196314667896286,0.000203551699738806
"25x0",0.620186271565997,0.0942524680486577,0.0188327809283489,9.97403400649034e-05,0.310687586805531,9.97403328720168e-05,9.97403328720149e-05,9.97403328720193e-05
"25x1",0.694646213899693,0.13997819384371,9.97403328720149e-05,9.97403353701252e-05,0.0873282111268937,0.0357753902182792,9.9740332872015e-05,9.97403328720152e-05
"25x2",0.381776016559071,0.259691941855583,0.0354285699064426,0.179162244999784,0.000203551699738806,0.0667381525904291,0.0110743161956313,0.000203551699738806
"25x3",0.751645139100955,0.065201368516471,0.0719673784277484,6.98182310866735e-05,0.0361971562425133,6.98182330104106e-05,6.98182330104099e-05,6.98182330104102e-05
"25x4",0.657620639302387,0.132783860034413,0.0310102192236189,0.0625824944661025,0.000142486189821199,0.0380111102212095,0.00230809163202046,0.00565067390963648
"25x5",0.418980019186239,0.215895731985736,0.000203551699738806,0.211331789707389,0.106794434040999,0.000203551699738806,0.000203551699738805,0.00173833405961118
"25x6",0.636189222280855,0.153484172657089,0.120024086436743,0.00014248618979447,0.00084534925115617,0.00749963924657892,0.00354102670589823,0.000142486189817165
"25x7",0.560685527873696,0.238863213783274,0.0982637246972667,9.97403313040981e-05,0.0655857098311203,9.9740332872015e-05,9.97403328720144e-05,9.97403328720169e-05
"25x8",0.695204481878289,0.0880123214273422,9.9740332872015e-05,0.00125900645245034,0.0463192195158128,0.0836821417650531,0.0183613933901105,9.97403328720152e-05
"25x9",0.441040409852438,0.3053025064651,0.0524236560460285,0.136452343073064,0.00678248984317542,0.000142486189817165,0.0245723518317934,0.000142486189817165
"25x10",0.473132993438438,0.31746933947277,0.0218986365704067,0.000142486190869759,0.0800627237013379,0.000142486189817164,0.0113615888572016,0.00743519942309345
"25x11",0.4274049134078,0.293186062492624,0.181607049220216,0.000142486190436418,0.000142486189817159,0.0353099755722701,0.000820787301072071,0.000142486189817168
"25x12",0.534194380997051,0.380734961791054,0.030035766625501,9.97403357137275e-05,0.0369977388202649,0.013762331015936,0.00264671320319302,9.97403328720149e-05
"25x13",0.332426659762023,0.288372290573425,0.316793473435559,0.000142486188597287,0.0299236572795332,0.000142486189817169,0.000142486189817165,0.000142486189817164
"25x14",0.292385583055553,0.321371456193267,0.149469572863864,0.000203551701237108,0.117834937295431,0.0753334796376923,0.000203551699738806,0.000203551699738809
"25x15",0.409458531288838,0.422776008341542,9.9740332872008e-05,9.97403353940435e-05,0.0824614163479364,0.0514777703954659,9.97403328720155e-05,9.97403328720138e-05
"25x16",0.659604608553356,0.193428289776421,0.00601956598780911,0.00014248619082188,0.0689890294580464,0.000142486189817164,0.020072469962057,0.000142486189817167
"25x17",0.370104029899431,0.168106485972574,0.270904525324095,0.000142486190909173,0.11566611449264,0.000142486189817164,0.000142486189817163,0.000142486189817161
"25x18",0.419627350599522,0.300622200070253,0.0579639096439501,0.000142486190455586,0.152865388820427,0.000142486189817164,0.000142486189817165,0.00564436292412519
"25x19",0.354429382894898,0.184419082313112,0.000203551699738806,0.213170093048057,0.170246385326095,0.0363314425804173,0.000203551699738806,0.000203551699738806
"25x20",0.292814480681963,0.221897754262288,0.111234265442219,0.0934018256759093,0.194582720869463,0.0676700612153296,0.000290788142484008,0.000290788142484009
"25x21",0.295527774022514,0.146379450460232,0.0556109964458208,0.130182755291666,0.273589504647821,0.000346797349229207,0.0141130028130739,0.0112269787635478
"25x22",0.197193024832446,0.0712201035745366,0.220362418958233,0.000203551699534816,0.422278463036094,0.0492878308578325,0.000203551699738806,0.00154982539022641
"25x23",0.000290788142484007,0.294325522583919,0.275684536645266,0.207883892134067,0.102084063973863,0.00445541654544384,0.0103261419662485,0.00029078814248401
"25x24",0.000142486189817168,0.000142486189817163,0.467921254855872,0.0777236662860344,0.245391739966208,0.167527414183315,0.000142486189817164,0.000142486190525736
"25x25",0.000203551699738806,0.000203551699738806,0.0734222740175293,0.218982237816265,0.439751302934434,0.214137268607476,0.0154756698898737,0.000203551699738807
"25x26",0.000142486189817164,0.000142486189817132,0.532795436487803,0.107670511643234,0.25309517945008,0.0472592874075249,0.00721504391081607,0.000142486189817165
"25x27",0.000203551699738806,0.00265802922710254,0.464244555448122,0.291390829097906,0.13624360179229,0.00226938446900425,0.011371478435637,0.00530548581973323
"25x28",0.00692636043181951,0.00196224532055846,0.293942221497088,0.0979999676784033,0.459289499991297,0.0475557341493941,0.0100300762201333,0.0161944391330586
"25x29",9.97403328720153e-05,9.97403328720152e-05,0.643959394202737,9.97403313192368e-05,0.196574297896076,0.0781115777709958,0.0109381299116299,9.97403326580667e-05
"25x30",0.00408808775209051,0.000203551699738806,0.134198966414622,0.125924352495333,0.41642373558484,0.206529786753564,0.00532377184989784,0.000203551699738806
"25x31",0.00701587937196389,0.00209182583154793,0.465960993853829,0.0902316011436688,0.312976778145831,0.0355832265116071,0.00469026861501107,0.00014248618981717
"25x32",0.0122706992493992,0.00617034673562953,0.0400798006676271,0.0940557280843791,0.660166501670703,0.139209404687374,0.00408741799318603,0.000142486190012632
"25x33",0.00587159174561264,0.000203551699738806,0.257268636466612,0.251199385493879,0.394586777403072,0.0344121436817908,0.000203551699738806,0.000203551699738787
"25x34",0.0193381116746006,0.000142486189817164,0.000142486189817164,0.452187152296777,0.295846369313601,0.151095158593546,0.0108139193702321,0.000142486190012628
"25x35",0.000142486189817164,0.000142486189817164,0.570985671114391,0.0872337002693251,0.284989829331639,0.00014248618981707,0.000142486189817164,0.00369767737722157
"25x36",9.97403328720147e-05,9.9740332872015e-05,0.679576310008378,9.97403356571056e-05,0.301555975815889,9.97403328720173e-05,9.97403328720155e-05,9.974033263324e-05
"25x37",0.0598523931880582,0.148642138169824,0.248906570419432,0.177377644436821,0.337455337959892,0.000290788142484008,0.000290788142484008,0.000290788142484009
"25x38",0.002735632208366,0.186302966283121,0.37972544374216,0.000203551699178989,0.317556769206109,0.00677344064620658,0.0241397996579148,0.000203551699738806
"25x39",0.0284504097623342,0.519165367024252,0.0433598214990028,9.97403357114511e-05,0.21684936702832,0.151217105922588,9.9740332872015e-05,9.97403328720149e-05
"25x40",0.000142486189817161,0.287234063302031,0.194523676690157,0.000142486189807571,0.446114546439063,0.0122751385315663,0.000142486189817165,0.000142486189817168
"25x41",0.0844579202611003,0.389242830906767,0.239272418488969,0.172901440862714,0.081864778973848,0.000142486189817164,0.000142486189817164,0.000142486189817164
"25x42",0.0200267761335275,0.379876813819345,0.0252133760940222,0.116934664080895,0.377707224449315,0.00358094315376989,0.0141830401049211,0.0166177290635754
"25x43",0.182697898565368,0.481576998550098,9.97403328720107e-05,9.97403356748498e-05,0.23433512095561,0.0362093753208206,9.97403328720156e-05,9.97403328720173e-05
"25x44",0.040857077385198,0.616352517400447,0.0629482045603806,0.138849462397463,9.97403328720135e-05,0.0891007388925331,0.00741744169926318,0.000627861904723297
"25x45",0.0945471952804593,0.352731870332462,0.101075561422254,0.000142486190900633,0.392028662246729,0.0238030904346312,0.00741150772307938,0.000142486189817164
"25x46",0.215506578099528,0.253927269251392,0.0591154531721909,0.196386890292113,0.216840302345971,0.0286962583527112,0.000290788142484009,0.000290788142484009
"25x47",0.0408884978555525,0.534414647577785,0.303478856243084,9.97403357325525e-05,0.0412674190269767,0.0485761043360173,9.97403328720165e-05,9.97403328720152e-05
"25x48",0.24519553050843,0.469380871589746,0.0206025333917547,0.116745457031848,0.0986639117356068,0.000142486189817164,0.000142486189817164,0.000142486189817165
"25x49",0.090221702122825,0.258656431003859,0.151003852746392,0.177596797876119,0.273425013391192,0.000203551699738806,0.000203551699738806,0.000203551699738806
"26x0",0.45178298217401,0.303609335373167,0.176062653721658,9.97403353689297e-05,9.9740332872015e-05,9.97403328720143e-05,9.97403328720134e-05,9.97403328720172e-05
"26x1",0.424928028811125,0.309370070732206,0.0456020768990018,0.0588754782575688,0.0919321842168234,0.0112089729206038,0.000142486189817165,0.000142486189817164
"26x2",0.276066571970445,0.324453385014731,0.0171696744551903,0.000142486181747093,0.273406289429737,0.000142486189818346,0.000142486189817162,0.000142486189817165
"26x3",0.606787987238504,0.228089431314908,0.0627016034816067,9.97403353571032e-05,0.0327404356367352,0.0112525320758446,9.97403328720149e-05,9.97403328720153e-05
"26x4",0.536830280370812,0.188655905170878,0.0015577908331409,0.1669975280262,0.0542620789825226,0.000142486189817164,0.000142486189817164,0.000142486189817165
"26x5",0.405015492623341,0.447669862545164,9.9740332872015e-05,0.0644025267625714,0.04082514611243,0.000259894686502221,9.97403328720151e-05,9.97403328720155e-05
"26x6",0.657509573146177,0.214217054783443,0.0225670385793303,9.97403400750292e-05,9.97403328720192e-05,0.058600546332915,9.97403328720153e-05,9.97403328720158e-05
"26x7",0.438571363604522,0.238465750223736,0.176352902274432,0.000142486190895339,0.061229478096418,0.0164704304062302,0.000142486189817164,0.000142486189817164
"26x8",0.51290880576204,0.136628755007742,0.000142486189817164,0.188202144172797,0.000142486189817165,0.0971570153006326,0.000142486189817164,0.000142486189817164
"26x9",0.442142214073586,0.315893187498825,0.0161530227537424,0.000142486190880902,0.170660090099526,0.00500295371342488,0.00651943185760195,0.000142486189817165
"26x10",0.414619386818784,0.258309730111232,0.0507392332390765,0.000142486190530344,0.186355810829821,0.00014248618982121,0.0052362504745761,0.0119935249318824
"26x11",0.539652140194626,0.182676089929509,0.0654356543500899,0.000142486186182013,0.142809375902853,0.000142486189817165,0.0180594719106817,0.000142486189817164
"26x12",0.380312795708574,0.226552948560889,0.0137922607819084,0.25389378755134,0.0679951869542255,0.000203551699738805,0.000203551699738806,0.00677349802324347
"26x13",0.196269208651279,0.50172720922424,0.000142486189817164,0.173452174502693,0.0556502793396342,0.000142486189817164,0.0149922944615303,0.00156609614892038
"26x14",0.293625428079283,0.202331292217165,0.24146725931637,0.0002035516991644,0.173230251562279,0.0107625049936588,0.000203551699738804,0.000203551699738806
"26x15",0.370308940430007,0.204451441974626,0.242628962847943,0.00014248619264097,0.18297279183268,0.000142486189817164,0.000142486189817165,0.000142486189817167
"26x16",0.378823230950447,0.46990580794838,0.0460207115104804,9.97403353419602e-05,9.97403328720154e-05,0.0549764086736085,0.00274980084575011,9.97403328720155e-05
"26x17",0.224893483048131,0.163159620793835,0.14770741129014,0.000203551699524197,0.362183022359584,0.000223411416364356,0.0125674161130393,0.00877168004276099
"26x18",0.282791982223321,0.12019317519298,0.18295538809518,0.181380101951769,0.155128707679252,0.0195688293047318,0.00873045205170845,0.000415411632120013
"26x19",0.0693187337744605,0.281978769827378,0.366398867974892,0.000142486190516288,0.21714444810538,0.000142486189817164,0.00855625310334385,0.011011566037271
"26x20",0.63151818686659,0.0467777443215388,0.0798877619433641,0.0677230371980615,0.0694676594734312,0.0542181208753606,0.00069315106954782,0.000142486189817165
