"","mDCs","Macrophages","Mast","Monocytes"
"5x12",0.544785165299618,0.034277659074555,0.365299084277596,0.055638091348231
"5x13",0.520786182440664,0,0.458636239028504,0.0205775785308322
"5x14",0.523535859176586,0.018954823483984,0.435122289095903,0.022387028243527
"5x15",0.573826496613,0.0167771616112472,0.3699961982701,0.0394001435056522
"5x16",0.53146362681567,0.000751082941927644,0.407052871350285,0.0607324188921178
"5x17",0.502832339737657,0.00135237958882362,0.462043803471927,0.0337714772015927
"5x18",0.634460198545134,0,0.365539801454866,0
"5x19",0.499822314102919,0.0560317501086244,0.429545653692787,0.0146002820956693
"5x20",0.52866350019454,0.0109273604922843,0.432206801462437,0.0282023378507389
"5x21",0.513995053921238,0.0016618173136261,0.459980663118519,0.0243624656466172
"5x22",0.610556111757171,0.00340476992392619,0.385421469137069,0.000617649181833772
"5x23",0.623653920462252,0.00637259657298419,0.366416906420773,0.00355657654399128
"5x24",0.600341978817658,0.000736418656946863,0.387384378811239,0.0115372237141559
"5x25",0.63139151211111,0.0573317449899327,0.291685333251299,0.0195914096476585
"5x26",0.53158921855414,0.0298499616663139,0.36631111579918,0.072249703980366
"5x27",0.511882527793121,0.0350895166512541,0.441526446325448,0.0115015092301775
"5x28",0.614941649312374,0.00479792489556909,0.331723967598909,0.0485364581931485
"5x29",0.607377448841296,0.0287818927960431,0.348993614035732,0.0148470443269292
"5x30",0.562079360244005,0.0488534536754281,0.383600096219606,0.00546708986096099
"5x31",0.531532190101142,0.100262729120043,0.361267212220648,0.00693786855816683
"5x32",0.56921297821281,0.0413430871972029,0.385757658138908,0.00368627645107938
"5x33",0.480593516835108,0.086600765391523,0.395094413455835,0.0377113043175343
"5x34",0.560287574880371,0.0336166435504813,0.403757412104861,0.00233836946428718
"5x35",0.615614876332602,0.074481184249553,0.297604386179981,0.0122995532378637
"5x36",0.552451663373487,0.0691046574589208,0.371965905701775,0.00647777346581706
"5x37",0.754974779176596,0,0.206697987105609,0.0383272337177946
"5x38",0.565249317512152,0.0618121585529465,0.324905379788922,0.0480331441459801
"5x39",0.566172974058471,0.0231371300070983,0.37695506334093,0.0337348325935012
"5x40",0.488101149102011,0.0663467709096527,0.42416330164604,0.0213887783422959
"5x41",0.545260270084058,0.0711970665723023,0.378400268340876,0.00514239500276326
"5x42",0.560340271050635,0.11353527138671,0.311853165804017,0.0142712917586378
"5x43",0.635215832691601,0.0368760254760927,0.291162567200883,0.0367455746314238
"5x44",0.671750567407287,0.0473838786152175,0.280865553977495,0
"5x45",0.6097003348522,0.0271360328278853,0.363163632319914,0
"5x46",0.528669664589575,0.0476715184800213,0.40551067594861,0.0181481409817935
"5x47",0.51797180325295,0.0557348210196433,0.39813880735383,0.0281545683735772
"5x48",0.537595259945444,0.0614490784874829,0.395949415309645,0.00500624625742812
"5x49",0.494604839316434,0.0435113073555786,0.447382990250443,0.0145008630775441
"6x0",0.506218483286606,0.0414804513437776,0.451713288124216,0.000587777245400239
"6x1",0.430654665804479,0.0495845821744565,0.507118555696399,0.0126421963246662
"6x2",0.536274427469795,0.0293992720666257,0.429231186807553,0.00509511365602687
"6x3",0.453638127898548,0.0174670031023047,0.522658263758304,0.00623660524084343
"6x4",0.47774657071731,0.00950246653268584,0.468350396547541,0.0444005662024631
"6x5",0.554022132203012,0.0515785437900102,0.374324532476298,0.0200747915306793
"6x6",0.501423733714169,0.049457122421984,0.448092559895027,0.0010265839688194
"6x7",0.635422196142494,0.0140611557798289,0.317858774699598,0.032657873378079
"6x8",0.513119916249513,0,0.479943598224403,0.00693648552608443
"6x9",0.550817861779635,0,0.425758965123649,0.0234231730967155
"6x10",0.535608900101268,0,0.398728730555399,0.0656623693433329
"6x11",0.508720110018478,0.000779962568350154,0.483490675399236,0.00700925201393595
"6x12",0.546814764681094,0,0.447150595305627,0.00603464001327866
"6x13",0.503737466621585,0.0340555542922455,0.461468851846628,0.000738127239541501
"6x14",0.605356634705007,0.0435189399844458,0.323140445986818,0.0279839793237295
"6x15",0.537429611896771,0.00748896749429334,0.446375438824134,0.0087059817848021
"6x16",0.459528273222666,0,0.514800494919897,0.0256712318574364
"6x17",0.543471523231958,0.000453723975264678,0.449301678698061,0.0067730740947165
"6x18",0.547490034695605,0.00405830795450245,0.423614718723697,0.0248369386261956
"6x19",0.462472042927508,3.16623652786587e-05,0.480830577890261,0.0566657168169525
"6x20",0.486061485203224,0.0250795822511069,0.443516498435408,0.0453424341102608
"6x21",0.481248787410269,0.0331378247796186,0.439675835147007,0.0459375526631052
"6x22",0.552559009295474,0.0143851367604267,0.431927835796172,0.00112801814792771
"6x23",0.696799055869132,0,0.303200944130867,0
"6x24",0.543784921619038,0.0457708891072422,0.39975708285541,0.01068710641831
"6x25",0.505407999977957,0.0844065263662159,0.385067981013634,0.0251174926421935
"6x26",0.607490037359005,0.0487347395245756,0.336202928086405,0.0075722950300143
"6x27",0.593246485328453,0.0145001614566014,0.364181069838557,0.0280722833763887
"6x28",0.491611831121202,0.0842539131002329,0.424134255778565,0
"6x29",0.402589242864579,0.0241320848562079,0.520977412620669,0.0523012596585434
"6x30",0.584901463911586,0.0726010689974856,0.340210104930189,0.00228736216073969
"6x31",0.562118702275566,0.0356698923513721,0.394067865843045,0.00814353953001656
"6x32",0.561410699865506,0.0771216467799997,0.338402170658795,0.0230654826956986
"6x33",0.642880334396974,0.0243897913081528,0.31206376432409,0.0206661099707832
"6x34",0.560594669769918,0.102013023257869,0.337392306972213,0
"6x35",0.533196554332044,0.0181394544408867,0.439879409821046,0.00878458140602279
"6x36",0.462785084813118,0.041780427737295,0.485118513543341,0.0103159739062465
"6x37",0.583108748085377,0.0835814818315901,0.306636604385251,0.0266731656977827
"6x38",0.4595993283446,0.092425522363102,0.41980078350475,0.0281743657875472
"6x39",0.537322828193724,0.0254863384357385,0.390565503111835,0.0466253302587029
"6x40",0.62665526738068,0.0461058474164397,0.279454361446418,0.0477845237564621
"6x41",0.651822800331932,0.00387388589733738,0.326314323474713,0.0179889902960175
"6x42",0.598879608557204,0.101256021630834,0.284627017289404,0.0152373525225574
"6x43",0.630541946847226,0.0278581333910422,0.337508096650044,0.00409182311168711
"6x44",0.595055016755255,0.00260612471608445,0.379228270995691,0.0231105875329697
"6x45",0.565824351824914,0.108899202600931,0.315516285597526,0.00976015997662846
"6x46",0.695176553467803,0.0322632725482115,0.269069935813555,0.00349023817043067
"6x47",0.587559740546832,0.0129770727356078,0.39338871562384,0.00607447109372008
"6x48",0.478501471600688,0.0610362097104504,0.421417010248014,0.0390453084408483
"6x49",0.55245411435733,0,0.399369158776123,0.0481767268665472
"7x0",0.4981431496877,0.0322579412154063,0.452745408332376,0.0168535007645175
"7x1",0.578574688524935,0.035878860973302,0.383225532322018,0.00232091817974533
"7x2",0.554944457460248,0.0559529141396551,0.387475209270567,0.00162741912952976
"7x3",0.588861570493735,0.0192121385744787,0.372580752807857,0.0193455381239301
"7x4",0.388488771229214,0.0584695528869573,0.530751614551099,0.0222900613327302
"7x5",0.517576008731498,0.0359917743360255,0.437127890941984,0.00930432599049292
"7x6",0.480143785800049,0,0.481256444213947,0.0385997699860033
"7x7",0.563860363765982,0.00136143156126458,0.416448505516573,0.0183296991561803
"7x8",0.505583193987412,0.000591746083845918,0.483698476300363,0.0101265836283789
"7x9",0.545014787929682,0.000737761843937131,0.452999772346532,0.00124767787984841
"7x10",0.544107865043504,0.00515180390466949,0.436689936461485,0.0140503945903415
"7x11",0.592712648865434,0.00513706591071781,0.364425170326869,0.0377251148969796
"7x12",0.614062456816991,0.0318063581944839,0.324632815021475,0.0294983699670503
"7x13",0.550909522624586,0.00070683438779344,0.44690520711232,0.00147843587530071
"7x14",0.50458729331333,0,0.472466723525449,0.0229459831612216
"7x15",0.536648403750087,0.048119518380307,0.408992819383921,0.00623925848568411
"7x16",0.53096262199496,0.000821740475973338,0.417490236307751,0.0507254012213152
"7x17",0.555132672764369,0,0.444663823416117,0.000203503819513897
"7x18",0.577569713944375,0,0.404391144912199,0.0180391411434253
"7x19",0.634954514110054,0.00523927172278241,0.359806214167164,0
"7x20",0.475241371808277,0.0661468435265957,0.458126952137529,0.000484832527598762
