"","Ductal","Cancer","mDCs","Macrophages","Mast","Monocytes"
"24x29",0.199616131442623,0.0325142494793121,0.391566794436683,0.192399354493296,0.0766650088944176,0.107238461253669
"24x30",0.127361338085206,0.100167323552301,0.331392076920033,0.182506720221447,0.218909887733524,0.0396626534874882
"24x31",0.0978945026914125,0.0528102052325717,0.320464893406543,0.245174192669766,0.218810187381429,0.0648460186182779
"24x32",0.168385540294967,0.0737636224543783,0.413899416574669,0.217478079490212,0.115740402828118,0.0107329383576546
"24x33",0.189974969881247,0.00845330396753123,0.240372013012877,0.363223881644708,0.0625684016712642,0.135407429822373
"24x34",0.130688425548618,0,0.508037497515844,0.173581658258649,0.187626174167751,6.62445091383243e-05
"24x35",0.0938246995629164,0.0950401971027153,0.387371028419758,0.193119252527124,0.183404162012073,0.0472406603754134
"24x36",0.0915531575093288,0.204797507534597,0.250126762452604,0.0957900602012204,0.257502777827068,0.100229734475181
"24x37",0.255001708973401,0.233810824629596,0.329563437278088,0.0396467808575546,0.0727949546457663,0.0691822936155949
"24x38",0.29478783411667,0.196709692906653,0.210815269088111,0.193184498410982,0.0477968343467146,0.0567058711308688
"24x39",0.0850635976504914,0.377918659571712,0.215627175069778,0.140542791897034,0.0723421879209921,0.108505587889992
"24x40",0.326919608173687,0.219550892146623,0.161624611968674,0,0.27790266931774,0.0140022183932762
"24x41",0.208441118963252,0.282925164904996,0.18170908157726,0.0466506851750194,0.133589157754459,0.146684791625014
"24x42",0.240748198543392,0.237025613901961,0,0.204513873442472,0.226393447826541,0.0913188662856343
"24x43",0.562471481179215,0.146158792690518,0.0902443114284931,0.123649923174535,0.0376469975394808,0.0398284939877578
"24x44",0.314836898706216,0.406961455838774,0.0043035858519548,0.144972110132679,0.0767831185940126,0.0521428308763631
"24x45",0.381485314793442,0.293724997311107,0.151674001338444,0.04459888411905,0.124123919693782,0.00439288274417472
"24x46",0.342618771408598,0.322100763259097,0.127221704554784,0.0646485088210789,0.129284275639508,0.0141259763169337
"24x47",0.49715691578341,0.317277677526686,0.148711241511374,0.00645777340121647,0.00582508201716617,0.024571309760148
"24x48",0.266310159314854,0.230561672097529,0.21482297986456,0.139530976930092,0.0811539179349563,0.0676202938580094
"24x49",0.31628280967554,0.232724935300524,0.285306542627707,0,0.0884662649603183,0.0772194474359115
"25x0",0.122671510181204,0.5744254871066,0.203687897475809,0,0.0892277286283494,0.00998737660803769
"25x1",0.146268832833598,0.673122394132362,0.0637593345153678,0,0.0706605128592446,0.046188925659428
"25x2",0.275163946346202,0.457009528952618,0.0124112760687702,0.0577488001063639,0.139320622311484,0.0583458262145623
"25x3",0.111570666639222,0.749373868566048,0.0398175397946199,0.0466826943307913,0.047545510573197,0.00500972009612182
"25x4",0.171611743964013,0.654076383390257,0,0.0469147104400765,0.088248187797519,0.0391489744081346
"25x5",0.28031093814816,0.401474659663839,0.101438217080345,0,0.216776185107656,0
"25x6",0.159665757414864,0.681435550336872,0.0594729689465649,0.0731978018476205,0.0195834086152918,0.00664451283878675
"25x7",0.240284942531319,0.599851104386441,0.0666102565131653,0.0610323478713769,0.0322213486976972,0
"25x8",0.141531987939198,0.660770678761022,0.0565327108020808,0,0.0685867120944187,0.0725779104032803
"25x9",0.327149566238218,0.457863152485807,0.039200003437661,0,0.127617124049191,0.0481701537891227
"25x10",0.294682969614553,0.552731953154426,0.100278515076899,0.00452228753054649,0.0477842746235759,0
"25x11",0.299739941503051,0.456442228531881,0.00692767929242298,0.120164470773275,0.0985839045150245,0.0181417753843456
"25x12",0.316855007842897,0.597533588484225,0.00541972755367168,0.0387761656521517,0.0273850788681512,0.0140304315989027
"25x13",0.31110392989066,0.38124254921743,0.00861317929073573,0.286246222948607,0.0127941186525676,0
"25x14",0.343291324911326,0.344503931385826,0.132867094286007,0.0846129105983722,0.0352174542954959,0.0595072845229726
"25x15",0.4224092420527,0.411271680314482,0.0766100591047073,0,0.0414859438215835,0.0482230747065273
"25x16",0.20380454726997,0.713415481583121,0.0810801536089998,0,0.00169981753790884,0
"25x17",0.219573906637681,0.395785975372854,0.101026633881695,0.281777948082801,0.00183553602496987,0
"25x18",0.302886477626128,0.47852997938982,0.147759368627355,0.0021916901715345,0.0639456616862211,0.00468682249894134
"25x19",0.219184105636522,0.403447508646376,0.165666885468192,0,0.178201560762779,0.0334999394861308
"25x20",0.267451885754353,0.351012975535226,0.159759226499595,0.0762928617831139,0.0653409714948275,0.0801420789328844
"25x21",0.175727937543769,0.400832235606677,0.265718039884115,0.0592677354181329,0.0842046769227577,0.014249374624549
"25x22",0.123661172885371,0.24330399374487,0.435226311238688,0.151280322057549,0.00757221649357281,0.038955983579948
"25x23",0.399918978798775,0.00225127265461275,0.106286801190486,0.201640871745093,0.287972601903018,0.00192947370801587
"25x24",0.14722141093569,0.0399850743538538,0.155745346510748,0.465262005276318,0.0658945476715717,0.125891615251818
"25x25",0.0782898014812124,0.0764703873413383,0.41409230086153,0.0795163183012935,0.193239996666758,0.158391195347867
"25x26",0.0927328601683362,0.0439900103945035,0.275383956150722,0.454401231518445,0.101444266100997,0.0320476756669974
"25x27",0.0799571491314426,0.0528958952016362,0.181170371133167,0.378757629441699,0.299536415008386,0.00768254008366944
"25x28",0.106675701597571,0.136517757885737,0.419696624227376,0.215441170697174,0.0772527873029127,0.0444159582892296
"25x29",0.0206461717446282,0.167780739894603,0.252816874978357,0.453841458473171,0.0599614063237553,0.0449533485854854
"25x30",0.0405837059945654,0.182382963917376,0.423031970495477,0.102801875155839,0.094484761165566,0.156714723271177
"25x31",0.0266397265165985,0.175159246784663,0.33998897331488,0.293911937062459,0.0927528250818114,0.0715472912395879
"25x32",0.0289764428889835,0.165641548144821,0.557011311122817,0.0359155732046882,0.0962993386429307,0.116155785995759
"25x33",0.0314238098423287,0.141155741609793,0.363432029847876,0.175105050547048,0.244292937691999,0.0445904304609556
"25x34",0.139739761461219,0.086193047438711,0.254970332768993,0.0137108047121246,0.377334594746638,0.128051458872314
"25x35",0.00676540754933168,0.153864452268751,0.28434037314782,0.439010022096711,0.116019744937387,0
"25x36",0.0793335231550693,0.0193125213203506,0.333140289771019,0.530677859789496,0.0375358059640648,0
"25x37",0.142922891984572,0.122510646880586,0.316844858586299,0.247647836416982,0.170073766131561,0
"25x38",0.191511175155094,0.114701112888693,0.306374760526418,0.313097262515819,0.0558573968241875,0.0184582920897877
"25x39",0.552654765612086,0.070897371039985,0.147060051146514,0.0339288078328924,0.0465957769511338,0.148863227417389
"25x40",0.373030003387699,0.00024090276113245,0.300207035407424,0.232093908046931,0.073559230550341,0.0208689198464724
"25x41",0.390566362203164,0.14219293040777,0.0594172199031017,0.226312285288184,0.180723314305414,0.000787887892366196
"25x42",0.366302763323685,0.104650665937402,0.382681207155272,0.0104363319967536,0.128415953057464,0.00751307852942294
"25x43",0.531247177062258,0.208206606689644,0.199100600840679,0,0.0265281302863396,0.0349174851210796
"25x44",0.624853622481341,0.122585443744966,0.00199619443800022,0.0671632272257082,0.109648736005808,0.0737527761041768
"25x45",0.326861006333858,0.217515866569428,0.310108484178182,0.0673980504048099,0.0447305630204103,0.0333860294933117
"25x46",0.307327468744861,0.239449785630511,0.221064514090899,0.0380676159297137,0.160200724777979,0.0338898908260376
"25x47",0.496536248847059,0.126351694814538,0.0829449556555954,0.218591899647658,0.0392758514060028,0.036299349629147
"25x48",0.469626225610752,0.260877013954929,0.105452593299591,0.0435900860495705,0.120454081085158,0
"25x49",0.251115368848463,0.221337404393235,0.229431502965951,0.113314461844793,0.14783695936257,0.0369643025849878
"26x0",0.329933776059964,0.442660277447024,0.00253781274993964,0.16185575526936,0.0630123784737123,0
"26x1",0.293794089284483,0.458548116151282,0.0793135625564331,0.0998048840629242,0.0633511890546099,0.00518815889026787
"26x2",0.378534217417478,0.275488652440271,0.274254754694245,0.0661936344341182,0.00552874101388778,0
"26x3",0.240748753876318,0.629149926776401,0.0480709388855197,0.0584314254699849,0.0146131052193873,0.008985849772389
"26x4",0.217970069110396,0.567205927210917,0.0430443342736427,0.0286566031491033,0.14050401078849,0.00261905546745115
"26x5",0.483390563214806,0.397957406618611,0.0590222122537469,0,0.0508314709665868,0.00879834694624947
"26x6",0.228736806684403,0.647275253711915,0.0240791761083501,0.00647644040912729,0.0342951759925028,0.0591371470937022
"26x7",0.228347795281448,0.502075030194523,0.111548166768929,0.0652318594411365,0.0737548176794959,0.0190423306344676
"26x8",0.191287718433534,0.537150921906914,0.0242215410557906,0,0.168547497917485,0.0787923206862767
"26x9",0.320502867353553,0.487042517509092,0.164258407441505,0,0.015478170536938,0.0127180371589112
"26x10",0.274652358316135,0.441063652727552,0.201871754258523,0.0281943098385702,0.0526921133781805,0.00152581148104012
"26x11",0.205642047652763,0.568609932826757,0.134162584953121,0.0361004713932739,0.031792968704907,0.0236919944691787
"26x12",0.28136813422977,0.39735384275775,0.0993839085286965,0.00293617792253009,0.204777922309242,0.0141800142520116
"26x13",0.472876225138547,0.27707944852392,0.0760774192979807,0,0.149396077866462,0.0245708291730909
"26x14",0.208027703268448,0.351640555673486,0.150098981325372,0.211608601945967,0.0629158036601419,0.0157083541265866
"26x15",0.229320926796117,0.415488552723029,0.144169197420703,0.150768292106048,0.0599118497222297,0.000341181231873097
"26x16",0.428100613914373,0.469515006955508,0.00872417114555574,0.0209533151100372,0.0151594240428652,0.0575474688316606
"26x17",0.183921875603437,0.280106113038504,0.28245050016967,0.10706653927754,0.139901961532686,0.006553010378163
"26x18",0.188574389188806,0.328799646938895,0.212583721286986,0.113904794167472,0.129744460384116,0.0263929880337257
"26x19",0.299650885882359,0.105536641414842,0.21477280644838,0.321501576723842,0.0585380895305761,0
"26x20",0.0891306225654647,0.650392689244564,0.0928262924013882,0.0563800341696679,0.0626108019352136,0.0486595596837013
"26x21",0.161015118312424,0.448728394258981,0.249998684899971,0.0367289723779149,0.0866968866391987,0.0168319435115102
"26x22",0.21752599274569,0.23704253350132,0.0627720183831423,0.347099968344685,0.0843772316828948,0.0511822553422678
"26x23",0.120597187175009,0.133287348183221,0.3911757544941,0.0671495417329333,0.269825664989088,0.017964503425649
"26x24",0.0365134519579453,0.615247159960232,0.0960644490292284,0.0522199447514116,0.0983648212081982,0.101590173092984
"26x25",0.0803190255109054,0.00235218934343763,0.675525986007592,0.070145748017821,0.169655281091724,0.00200177002851933
"26x26",0.029219712040302,0.0831314808406316,0.492900836522569,0.164111842110272,0.227149759570177,0.00348636891604826
"26x27",0.0639313874274611,0.182245958399737,0.483754469267149,0.064290027900268,0.0981849172891153,0.10759323971627
"26x28",0.0247852351372942,0.0980356478849795,0.310963621401927,0.292803002441868,0.273412493133932,0
"26x29",0.0704455191476605,0.128400795769948,0.496865994454224,0,0.259420453294642,0.0448672373335259
"26x30",0.222954893269175,0,0.440508455243983,0.0726895932257274,0.100711967696281,0.163135090564834
"26x31",0.0993372008147374,0.0956658040611736,0.308171819631347,0.312777541411024,0.0625476151315768,0.121500018950142
"26x32",0.0438583380102628,0.102392267023315,0.60216402609296,0.202191335643165,0.00163493819982336,0.0477590950304732
"26x33",0.0222823497832024,0.192838524432235,0.157634324297999,0.357492186446981,0.210307289615467,0.0594453254241156
"26x34",0.0353382261324908,0.154280376496326,0.357396905925694,0.312028318338837,0.10424927695561,0.0367068961510413
"26x35",0.0246385454916447,0.145920780050718,0.503742314128724,0,0.289791767032087,0.0359065932968257
"26x36",0.290415624036949,0.0928728468692604,0.128222549046714,0.30114581400604,0.108990249049525,0.0783529169915121
"26x37",0.222653554912308,0.158706821403564,0.354557532197605,0.17991049269634,0.0604973629444223,0.0236742358457603
"26x38",0.38917578410756,0.138412023219149,0.222231971797349,0.140771820046446,0.0561309247772766,0.0532774760522186
"26x39",0.226207883078638,0.436123169168727,0.226674535259391,0.0879796164049518,0.00393900748513824,0.0190757886031539
"26x40",0.296916287452102,0.0998816670511047,0.0459698119585655,0.174708278290835,0.379547766385728,0.00297618886166544
"26x41",0.435997934381103,0.200357882341284,0.240569955856411,0.0367397428124227,0.0644689886111631,0.0218654959976161
"26x42",0.371908529381482,0.216923833422321,0.17958312565481,0.162247474206867,0.0293272553602648,0.040009781974256
"26x43",0.324464045080457,0.226184033742125,0.102338976629304,0.125839737431278,0.207299660442724,0.0138735466741113
"26x44",0.330770255403037,0.356156691630331,0.216978979089141,0.011986733759031,0.0810945134982173,0.00301282662024233
"26x45",0.535070002065662,0.132941487491898,0.11626569926237,0.133297056953875,0.0598732032578266,0.0225525509683696
"26x46",0.426919073345899,0.110832821835778,0.248183922727461,0.028584912605128,0.102798118705506,0.0826811507802283
"26x47",0.355974319293482,0.179176367259003,0.391538879303529,0.0466915326757871,0.0266189014681996,0
"26x48",0.60014839193643,0.0867324180394301,0.153414866945366,0,0.14437308345648,0.0153312396222941
"26x49",0.224987405242757,0.627916018979537,0.0632555976129215,0.0263068880440084,0.0375963275885838,0.0199377625321929
"27x0",0.263849031979538,0.517084579429679,0.0901848709952699,0.0383635763346622,0.0446044279944244,0.0459135132664271
"27x1",0.150946658593952,0.629436477306335,0.0210420595282889,0.0696344549654393,0.0997377799012908,0.0292025697046937
"27x2",0.300229827348642,0.444808890461287,0.142173222128911,0,0.0958263688083012,0.0169616912528592
"27x3",0.477468917466743,0.424609092985854,5.0220643394729e-05,0.0135481682442171,0.0721850403630872,0.0121385602967038
"27x4",0.0962088730853125,0.57718732125784,0.30010776559288,0,0.0192038921610498,0.00729214790291706
"27x5",0.298937316595995,0.570275171336673,0,0.0821569153447738,0.048630596722558,0
"27x6",0.243258907267375,0.569288146356874,0.0399063515430683,0,0.0733066009409624,0.0742399938917196
"27x7",0.245616176614733,0.400749573026899,0.106867874628048,0.244690716386123,0.00207565934419643,0
"27x8",0.264208342532456,0.423882523061233,0.117739773941042,0,0.194169360465269,0
"27x9",0.310161278021273,0.427010869724022,0.00857117390513581,0.169306262800318,0.0843697997071845,0.000580615842066588
"27x10",0.332358628095431,0.43351979803706,0,0.152184599344338,0.0693923031001481,0.0125446714230227
"27x11",0.211564837865531,0.648186143125565,0.0282697242656381,0.0413757712612053,0.0042164649211287,0.0663870585609317
"27x12",0.535749429464903,0.19548199392648,0.0906093211816149,0.154672133296633,0.023487122130369,0
"27x13",0.263240283011098,0.584071135342245,0.103553471028151,0.0141193834997462,0.0300145864787351,0.00500114064002502
"27x14",0.418521057396922,0.404637047645217,0.112294279150847,0.0105402076573841,0.0427022106214546,0.0113051975281762
"27x15",0.430080302379974,0.322872964372303,0.117788737358134,0,0.116132250941558,0.0131257449480319
"27x16",0.510178623629992,0.2318088568926,0.000567930558591963,0.0815290228008387,0.109844257760999,0.066071308356978
"27x17",0.230709434853128,0.520647141887698,0.0273206189570158,0.116623537684482,0.0489449426243927,0.0557543239932836
"27x18",0.241644559764713,0.348139545861293,0.265013375575878,0.128185701257367,0.00802342488180416,0.00899339265894417
"27x19",0.332982612551554,0.291356392840288,0.0634337488926998,0.0364166861775006,0.244379659279241,0.0314309002587172
"27x20",0.351223165432546,0.252966212915779,0.308191727037093,0.00730826301582365,0.0452699317841748,0.0350406998145838
"27x21",0.293372590378722,0.3409204919408,0.145189744225104,0.165640724258785,0.0548764491965898,0
"27x22",0.128099693011585,0.344423593955685,0.283465182971215,0.183483896867983,0.060527633193532,0
"27x23",0.292840250338549,0.248910137253991,0.103669497213568,0.295778491270434,0.0443390455419038,0.0144625783815539
"27x24",0.11425749951661,0.0745190918259593,0.503041230020765,0.221130242434814,0.0728527915992328,0.014199144602619
"27x25",0.154140865992145,0.1473731515974,0.082745301093599,0.0922826312951882,0.523458050021668,0
"27x26",0.224366854177539,0.0556701611297929,0.26314924919467,0.386348771265855,0.0653266132727059,0.00513835095943792
"27x27",0.0539858922703192,0.0891865180462009,0.410725117587544,0.245365891447935,0.123538181654121,0.0771983989938794
"27x28",0.197622813656432,0,0.552651211171999,0.156173924770391,0.0578305057246737,0.0357215446765049
"27x29",0.0457396852369287,0.104615064151175,0.40072094568231,0.297652242923064,0.0462269255723307,0.105045136434192
"27x30",0.0903258718628344,0.0896352046885478,0.32612658824914,0.0877085770091525,0.274062014991114,0.132141743199211
"27x31",0.0280750584685114,0.124690520533255,0.0036840736672986,0.670475486981739,0.0829237991042122,0.0901510612449839
"27x32",0.103871268288367,0.00350698988783867,0.366622438901673,0.3148598570755,0.19170067570002,0.0194387701466011
"27x33",0.171317540349826,0.0565802475655575,0.394744018441769,0.30776243403524,0,0.0695957596076073
"27x34",0.312963690235121,0.0824267877088569,0.212161490225894,0.0234658131107261,0.256080974846244,0.112901243873157
"27x35",0.189482771799466,0.139064259730778,0.374056549821247,0.198979773105199,0.0635924956744245,0.0348241498688857
"27x36",0.184183267650014,0.0688303651010811,0.567326480100828,0.0332225029481884,0.0524936820324184,0.0939437021674699
"27x37",0.262503552106353,0.0533782290039199,0.436269671836689,0.0107029022984351,0.233931284366217,0.00321436038838684
"27x38",0.428085534163113,0.0738117696310649,0.247819185089931,0.243099929711928,0.00696139314444009,0.000222188259523799
"27x39",0.351646575133367,0.0771756008752979,0.405580122731866,0.0272312052812404,0.10208929512604,0.036277200852189
"27x40",0.404376759212188,0.112423818729533,0.243703302722612,0.0553384743563053,0.175896365902671,0.00826127907669157
"27x41",0.273017233232383,0.343288746246552,0,0.149028514809133,0.127118005376044,0.107547500335889
"27x42",0.357760103444971,0.160841244716397,0.319427295300032,0.0243058242133649,0.061977444096383,0.0756880882288518
"27x43",0.548641102185989,0.0662549786182779,0.140168227920532,0.102616940094403,0.141171142910214,0.0011476082705836
"27x44",0.383951047924068,0.253021788469912,0.00592051409711009,0.0579340674921589,0.228428227662546,0.0707443543542044
"27x45",0.392044133894211,0.379106774836132,0,0.08041590277326,0.112810913151499,0.0356222753448974
"27x46",0.498867330908463,0.175194163206595,0.196315004067539,0,0.129623501817402,0
"27x47",0.437061646135434,0.205922096447123,0.321066551903885,0,0.0299333114158859,0.00601639409767267
"27x48",0.603597818606865,0.080257280672653,0.182256078072425,0.122454163583673,0.011434659064384,0
"27x49",0.579839010960326,0.163028663542652,0.197959360858476,0,0.000782698533224165,0.0583902661053222
"28x0",0.388776399830049,0.413915624328861,0.0964657562129395,0,0.0776424049851917,0.0231998146429588
"28x1",0.280872065700825,0.443543742799331,0.119588523366931,0,0.151685608082097,0.00431006005081574
"28x2",0.467158466044641,0.331627449561892,0.110873938334554,0,0.0248225800352536,0.0655175660236582
"28x3",0.345312755592314,0.399431455302511,0,0.182304288209483,0.0729515008956916,0
"28x4",0.520995673441693,0.367389829538321,0.0127358586493463,0,0.0988786383706397,0
"28x5",0.35756006573069,0.527179783957653,0.0564684355944751,0.000985159150486568,0.0447315819362883,0.0130749736304076
"28x6",0.376944347769123,0.327244613745101,0.133850836376192,0.111002919969315,0.0509572821402694,0
"28x7",0.422682843177285,0.352301335045134,0,0.0651370132685979,0.151163071732994,0.00871573677599036
"28x8",0.210337416347409,0.591134755386661,0.108228853670472,0.0864575836668272,0.00384139092863051,0
"28x9",0.327899251075746,0.427179975805881,0.201100442485347,0,0.0438203306330265,0
"28x10",0.271723339120341,0.461625621682742,0.0272741089075592,0.15196668033144,0.0874102499579176,0
"28x11",0.178415394281293,0.526517707590036,0.0371481516681326,0.0211003616011346,0.22123287386101,0.0155855109983937
"28x12",0.371469257942218,0.458025422461637,0.022060188258589,0.115315797170278,0.0329460687723629,0.00018326539491517
"28x13",0.473001845998097,0.207019478250056,0.042990140801782,0.177149034843372,0.0546765097109713,0.0451629903957212
"28x14",0.267452572202414,0.518538047219367,0.0673121457298351,0.0749553139236141,0.0693221314623221,0.00241978946244735
"28x15",0.150357817587882,0.604582556214463,0.10853128582043,0.129908609861823,0,0.00661973051540194
"28x16",0.237023908071598,0.323781549761345,0.157429766871716,0.230940205264317,0.0476992339258024,0.0031253361052223
"28x17",0.380538289488461,0.335072262870517,0,0.186084841692894,0.0479411978844517,0.0503634080636766
"28x18",0.365218708738185,0.202806289514447,0.237107449856274,0.123699265047661,0.0627521620652008,0.00841612477823196
"28x19",0.223403465467653,0.334149167848554,0.300537267741944,0,0.0992031841667946,0.0427069147750545
"28x20",0.313059382846886,0.300417616733764,0.168938472443757,0.109600070312941,0.0918076323627548,0.0161768252998977
"28x21",0.250041564641187,0.44351609260441,0.129505789238172,0.0636463832367598,0.0721977646705449,0.0410924056089266
"28x22",0.342349844357978,0.260116886839931,0.230261839248258,0.0175476273129134,0.0686243001762347,0.0810995020646844
"28x23",0.146216516279651,0.346011845425477,0.308135219391616,0.158528002321415,0.0251888164976245,0.0159196000842165
"28x24",0.274450604712322,0.205598796686681,0.282219328223835,0.11427848996966,0.0917875935053613,0.0316651869021415
"28x25",0.329821631811996,0.0693895899237763,0.296443424800277,0.0458394600242504,0.130513451985971,0.12799244145373
"28x26",0.222238289971944,0.129794107751538,0.468505831222764,0.00453002952960796,0.119762235328164,0.055169506195981
"28x27",0.129992108342419,0.0934544447654043,0.521565612046152,0.123662107078146,0.0779637397281127,0.0533619880397664
"28x28",0.262964302276456,0.28773237730609,0.137468540039452,0.0620679946575774,0.198886980427152,0.0508798052932726
"28x29",0.275200953293605,0.0511275464551914,0.289423221437701,0.0757245259543487,0.151490177106986,0.157033575752168
"28x30",0.0132302614458382,0.201322327846269,0.24777909091212,0.324763738060397,0.180440428668064,0.0324641530673115
"28x31",0.083910303300864,0.180344866648201,0.277817010403775,0.232800567644918,0.103642162289113,0.121485089713128
"28x32",0.29984294217482,0.160369051540042,0.143023709400959,0.0540262300315253,0.277273562072206,0.0654645047804473
"28x33",0.317762478249703,0.148487900835527,0.392304220444201,0.0549804756824937,0.0423445168831989,0.0441204079048764
"28x34",0.175100135280878,0.290272568542226,0.367417729499268,0.0256088869834289,0.0607767066442146,0.0808239730499843
"28x35",0.257229607518639,0.162638024889914,0.428700329561362,0.034237602614749,0.103363699473706,0.013830735941631
"28x36",0.376240652191008,0.16542552333154,0.194606854182556,0.107541191285325,0.151030661391447,0.00515511761812537
"28x37",0.368894988233536,0.151365843233967,0.0502447457270908,0.159043232444722,0.209151925525707,0.0612992648349768
"28x38",0.325544150674371,0.29064042193879,0.139753917987801,0.123878296040893,0.0943416913193176,0.0258415220388275
"28x39",0.181154313241023,0.26942204593644,0.222317583325106,0.00302355419696427,0.246415020540349,0.0776674827601178
"28x40",0.445185209843717,0.171455518579878,0.184986965182887,0.0250320961149396,0.114534748026356,0.0588054622522235
"28x41",0.495312694564911,0.196172651434113,0.235912034975696,0.00711528745213101,0.0622341230452728,0.00325320852787599
"28x42",0.541000469991534,0.16290295219317,0.0635566936716322,0.0861840988361554,0.082783790362114,0.0635719949453945
"28x43",0.507027383235169,0.00384930975599859,0.372754609043673,0.0635630570523031,0.052805640912856,0
"28x44",0.475707943271775,0.217541990627005,0.101570523190114,0.0744199249762647,0.0950808877693305,0.0356787301655112
"28x45",0.413236431641364,0.0724990815070118,0.393672404420263,0.0477145887940909,0.0423769669232706,0.0305005267139994
"28x46",0.657791456961952,0.133663989563526,0.0827356836281444,0.0201425730191655,0.0544282903263149,0.051238006500897
"28x47",0.624211790163967,0.189875581870422,0.0365509622506422,0,0.0786997023001825,0.0706619634147861
"28x48",0.68394262455186,0.143752493790529,0.0927968032174456,0,0.0621379927398974,0.0173700857002687
"28x49",0.37820647778122,0.455860458315939,0.0972538813235837,0.0186336912832175,0.026677637255593,0.0233678540404476
"29x0",0.35441387694203,0.545113855883089,0.00866839296795179,0,0.0231116761365112,0.0686921980704182
"29x1",0.23760526209624,0.580262872371045,0.0246062829630856,0.00708271426301426,0.11329130681622,0.0371515614903949
"29x2",0.196000595981168,0.536330755930827,0.164650576840006,0.017528412407294,0.00527036624143639,0.0802192925992687
"29x3",0.168735202859961,0.73820709586846,0.0196873960819694,0.0426112893473414,0.0307590158422685,0
"29x4",0.451193474611198,0.434894254073334,0.0325173844476805,0,0.0215841400422808,0.0598107468255065
"29x5",0.367205849217866,0.462026727307848,0,0.0915756227805734,0.0622207305507959,0.0169710701429169
"29x6",0.445901027133312,0.258315851778046,0.0799623720529078,0.196223351815752,0.0195973972199826,0
"29x7",0.210632585422985,0.565210082636203,0.0890955546483181,0.0377055240863516,0.0758120104685756,0.0215442427375666
"29x8",0.180921210348407,0.642096769208996,0.0223234111657947,0.0876938404129359,0.0384035383416226,0.028561230522244
"29x9",0.275224536848898,0.548473978386428,0.036994824894734,0.0818543914964055,0.057452268373535,0
"29x10",0.356894709523788,0.462626081160804,0.11373206732573,0.0341451293905596,0.0326020125991187,0
"29x11",0.27137860867958,0.408160096069791,0.250248395651569,0.0617975832923934,0.00238737601933586,0.00602794028733017
"29x12",0.25593247110025,0.608518105628934,0.0237420289267734,0,0.0624173519037965,0.0493900424402456
"29x13",0.336481811111105,0.428453072845179,0.117947061037495,0,0.117118055006221,0
"29x14",0.381875332393337,0.45884932396714,0.000204256215304729,0,0.0761146821519563,0.0829564052722613
"29x15",0.257569582621538,0.478926634338171,0.139305998824346,0,0.115847580195045,0.00835020402090052
"29x16",0.49369502258717,0.320574618477955,0.0974534913589994,0,0.032238984235896,0.0560378833399798
"29x17",0.407588262269415,0.357833891221584,0.163722906604606,0.0151817745474806,0.0476236629201406,0.00804950243677359
"29x18",0.569954967539629,0.168012922204984,0.117482193023883,0.0864265500194818,0.0550946358778638,0.00302873133415804
"29x19",0.502042734752395,0.257121280368427,0.102548320577204,0.0524127921090931,0.0429562073154338,0.0429186648774469
"29x20",0.32602907938357,0.283692581199935,0.32806812484151,0.00232172524793595,0.0598884893270493,0
"29x21",0.501312082960177,0.256706723396494,0.124866842322415,0.0400179421304746,0.0193918697046247,0.0577045394858146
"29x22",0.305547395495147,0.213775048471295,0.314758956419046,0,0.134020419721604,0.0318981798929082
"29x23",0.271548443685971,0.461189898472082,0.14745446347845,0.00302100755782739,0.073378201906914,0.0434079848987558
"29x24",0.391351924399581,0.359352843670415,0.00265123780767892,0.0503590191467068,0.112821681839379,0.083463293136239
"29x25",0.424708627796032,0.184057792620193,0.313034372994323,0,0.0605152339735308,0.0176839726159207
"29x26",0.216008029037579,0.0931692218913747,0.433391417633716,0.128368469250288,0.10501076234069,0.024052099846351
"29x27",0.444916718278174,0,0.324113794347986,0.175184218706999,0.0557852686668411,0
"29x28",0.289676785026487,0.203233150252606,0.41445140490095,0.0313437429381542,0.0603547053474886,0.000940211534314377
"29x29",0.241847553505945,0.0687745506492054,0.357180072275126,0.16431824415752,0.0433187697932937,0.124560809618909
"29x30",0.2041124060428,0.0339566354157199,0.384061815949853,0.189177772552633,0.124008174108221,0.0646831959307731
"29x31",0.178061928097858,0.0478451816539092,0.344535385255832,0.0287471392355941,0.351699653435879,0.0491107123209283
"29x32",0.126604676056502,0.366032423888017,0.0464632247354038,0.265089071293937,0.19581060402614,0
"29x33",0.269616639670475,0.177885698964509,0.124939293088321,0.266088537508657,0.149039044385374,0.0124307863826636
"29x34",0.356079596962773,0.159252324910088,0.0562339771304401,0.25105219595867,0.177381905038029,0
"29x35",0.375069314070021,0.0888269497610993,0.271563072852138,0.214319484337803,0.0238757448802691,0.0263454340986699
"29x36",0.238809233387479,0.333076994472754,0.0467079388645901,0.311444620391904,0.0194496875193928,0.0505115253638795
"29x37",0.40622647487599,0.101882588873093,0.104069946967847,0.139579965473836,0.226927297870196,0.0213137259390376
"29x38",0.331854496758828,0.0577994991032763,0.208691924549586,0.210965045153623,0.190123477657288,0.000565556777398907
"29x39",0.50675425014219,0.00593261369910659,0.221820915676651,0.12407934606362,0.0921371562591814,0.0492757181592513
"29x40",0.599088778303726,0.07202176150935,0.236459546567956,0,0.0464584356911919,0.0459714779277759
"29x41",0.547561257808462,0.123479880677665,0.244940079712666,0,0.0466323339626135,0.0373864478385931
